"","Subject","Word","RT","RootFrequency","Condition","Rating","Frequency","BaseFrequency","LengthInLetters","FamilySize","NumberOfSynsets","RT4WordsBack","RT3WordsBack","RT2WordsBack","RT1WordBack","RT1WordLater","RT2WordsLater","RTtoPrime"
"341","PP030","tactvolheid",5.5683445037611,5.24174701505964,"baseheid",2.55,0,4.75359019110636,11,2.48491,1,5.64897423816121,5.6021188208797,5.59471137960184,5.47227067367148,5.66642668811243,5.62401750618734,5.42934562895444
"342","PP030","bezweetheid",5.52146091786225,6.46769872610435,"heidheid",3.36,0,4.75359019110636,11,2.94444,1,5.5834963087817,5.59098698051086,5.51745289646471,5.61677109766657,5.49306144334055,5.52942908751142,5.5683445037611
"343","PP030","ovaalheid",5.5683445037611,5.85793315448346,"baseheid",2.23,0,5.86078622346587,9,0.693147,1,5.50125821054473,5.50938833662798,5.6021188208797,5.48063892334199,5.55295958492162,5.51342874616498,5.58724865840025
"344","PP030","banaalheid",5.59098698051086,5.73657229747919,"heidheid",2.64,0,5.73979291217923,10,0.693147,0,5.43372200355424,6.20253551718792,5.56068163101553,5.31811999384422,5.51745289646471,5.51745289646471,6.10702288774225
"345","PP030","ludiekheid",5.51745289646471,4.12713438504509,"baseheid",2.05,0,4.14313472639153,10,0,0,5.36129216570943,5.4424177105218,5.49306144334055,5.56068163101553,5.62040086571715,5.50533153593236,5.47227067367148
"346","PP030","aftandsheid",5.28826703069454,4.18965474202643,"heidheid",2.05,0,4.20469261939097,11,0,0,5.39816270151775,5.41610040220442,5.34710753071747,5.36129216570943,5.50938833662798,6.04025471127741,5.42053499927229
"347","PP030","dementheid",5.4971682252932,3.80666248977032,"baseheid",3.23,0,3.8286413964891,10,1.09861,0,5.42053499927229,5.50938833662798,5.42934562895444,5.4380793089232,5.48893772615669,5.51342874616498,5.4553211153577
"348","PP030","onwelheid",5.54517744447956,3.95124371858143,"heidheid",2,0,3.97029191355212,9,4.96284,1,5.48063892334199,5.52942908751142,5.53733426701854,5.54126354515843,5.59471137960184,5.57215403217776,5.53733426701854
"349","PP030","basaalheid",5.53733426701854,3.52636052461616,"baseheid",2.14,0,3.55534806148941,10,0,0,5.59471137960184,6.07073772800249,5.51342874616498,5.57594910314632,5.50125821054473,5.52545293913178,5.46383180502561
"350","PP030","jofelheid",5.47227067367148,3.29583686600433,"heidheid",2.64,0,3.3322045101752,9,0,0,5.34710753071747,5.46806014113513,5.51342874616498,5.48479693349065,5.50533153593236,5.41164605185504,5.48479693349065
"351","PP030","onbelastheid",5.58724865840025,6.74523634948436,"baseheid",2.55,0,3.17805383034795,12,4.63473,6,5.66988092298052,5.64544689764324,5.68357976733868,5.56452040732269,5.59471137960184,5.64544689764324,5.5683445037611
"352","PP030","geurloosheid",5.59471137960184,7.9885429827377,"baseheid",2.95,0,2.56494935746154,12,2.70805,1,5.57972982598622,5.48893772615669,5.63835466933375,5.4553211153577,5.54907608489522,5.56068163101553,5.4249500174814
"353","PP030","erkendheid",5.6021188208797,7.59588991771854,"baseheid",4.73,0,6.5191472879404,10,0,0,5.52942908751142,5.66642668811243,5.69035945432406,5.51342874616498,5.91620206260743,5.49306144334055,5.50938833662798
"354","PP030","royaalheid",5.53733426701854,6.08904487544685,"heidheid",3.36,0,6.0913098820777,10,0.693147,0,5.50125821054473,5.72031177660741,5.56068163101553,5.57972982598622,5.66988092298052,5.49306144334055,5.41610040220442
"355","PP030","contentheid",5.42934562895444,4.48863636973214,"baseheid",2.5,0,4.49980967033027,11,0,1,5.41164605185504,5.53733426701854,5.4510384535657,5.5683445037611,5.40717177146012,5.32787616878958,5.46383180502561
"356","PP030","koketheid",5.51342874616498,4.77912349311153,"heidheid",2,0,4.78749174278205,9,1.09861,0,5.62762111369064,5.54126354515843,5.59471137960184,5.56068163101553,5.59471137960184,5.4380793089232,5.74620319054015
"357","PP030","summierheid",5.47646355193151,5.29330482472449,"baseheid",2.14,0,5.29831736654804,11,0.693147,0,5.4971682252932,5.41164605185504,5.40717177146012,5.41164605185504,5.4553211153577,5.55295958492162,5.4380793089232
"358","PP030","ontroerdheid",6.10479323241498,6.289715570909,"heidheid",3.32,0,5.54907608489522,12,0,1,5.36129216570943,5.48479693349065,5.48479693349065,5.44673737166631,5.42934562895444,5.46806014113513,5.41164605185504
"359","PP030","antiekheid",5.46383180502561,6.74405918631135,"baseheid",2.23,0,6.74523634948436,10,1.38629,2,5.49306144334055,5.5834963087817,5.63835466933375,5.34710753071747,5.44673737166631,5.60947179518496,5.55682806169954
"360","PP030","enormheid",5.54126354515843,8.42441979126388,"heidheid",3,0,8.42463920980563,9,0.693147,0,5.47646355193151,5.46383180502561,5.48479693349065,5.50938833662798,5.43372200355424,5.47646355193151,5.32787616878958
"361","PP027","lobbigheid",5.8406416573734,2.89037175789616,"heidheid",1.82,0,0,10,1.09861,3,5.48479693349065,5.36129216570943,6.3135480462771,5.77765232322266,5.55295958492162,5.42934562895444,5.58724865840025
"362","PP027","tembaarheid",5.52146091786225,5.25749537202778,"baseheid",3.73,0,0,11,1.79176,0,6.06842558824411,5.66642668811243,5.45958551414416,5.78382518232974,6.23048144757848,5.45958551414416,5.50125821054473
"363","PP027","pitloosheid",6.12029741895095,4.77912349311153,"heidheid",1.86,0,0,11,2.70805,4,5.57972982598622,5.64544689764324,5.61677109766657,5.64190707093811,5.84932477994686,5.77455154554441,5.59842195899838
"364","PP027","tilbaarheid",5.37527840768417,7.25417784645652,"baseheid",3.18,0,0,11,2.48491,1,5.50533153593236,6.09356977004514,5.73009978297357,5.77765232322266,6.08677472691231,5.74620319054015,5.66296048013595
"365","PP027","blusbaarheid",5.61677109766657,4.99721227376411,"heidheid",2.91,0,0,12,2.30259,0,5.62040086571715,5.99146454710798,5.73334127689775,5.50533153593236,6.12686918411419,6.55677835615804,5.52146091786225
"366","PP027","saprijkheid",6.77878489768518,6.10255859461357,"baseheid",1.95,0,0,11,3.55535,2,5.50125821054473,5.88332238848828,5.72358510195238,5.64897423816121,5.50533153593236,5.71702770140622,5.4510384535657
"367","PP027","ondiepheid",6.07764224334903,9.3805049984995,"heidheid",2.77,0,5.66296048013595,10,3.80666,1,5.73009978297357,5.85507192220243,5.6937321388027,5.67332326717149,5.61677109766657,5.84354441703136,6.18620862390049
"368","PP027","kortafheid",6.15697898558556,9.59940505871657,"baseheid",2.36,0,5.86929691313377,10,4.07754,1,5.78382518232974,6.11368217983223,5.92692602597041,5.83188247728352,5.78689738136671,5.85507192220243,5.73334127689775
"369","PP027","gammelheid",6.0088131854426,4.90527477843843,"heidheid",2.55,0,4.91265488573605,10,0,0,5.48893772615669,6.08904487544685,5.67332326717149,5.69035945432406,5.66988092298052,5.54517744447956,5.61312810638807
"370","PP027","beschutheid",5.47646355193151,5.21493575760899,"baseheid",2.95,0,4.78749174278205,11,0.693147,0,5.46383180502561,5.44673737166631,5.37989735354046,5.45958551414416,6.15697898558556,5.62040086571715,6.78784498230958
"371","PP027","coulantheid",5.70044357339069,1.6094379124341,"heidheid",2.5,0,1.79175946922805,11,0,1,5.4424177105218,5.57215403217776,5.82600010738045,5.71373280550937,5.65948221575962,5.64897423816121,6.7696419768525
"372","PP027","onattentheid",6.19847871649231,5.94803498918065,"baseheid",2.73,0,1.6094379124341,12,0,0,5.62401750618734,5.66296048013595,5.59098698051086,5.85793315448346,5.70044357339069,5.77144112313002,5.68357976733868
"373","PP027","kalkrijkheid",6.18620862390049,6.16961073249146,"heidheid",2.09,0,3.13549421592915,12,3.4012,3,5.64544689764324,5.75257263882563,5.69035945432406,5.95583736946483,5.76832099579377,5.97888576490112,5.76832099579377
"374","PP027","visrijkheid",6.04263283368238,8.04044688130311,"baseheid",2.18,0,3.04452243772342,11,4.63473,4,5.52545293913178,5.4553211153577,5.46383180502561,5.72358510195238,6.35088571671474,5.78074351579233,5.30330490805908
"375","PP027","bebrildheid",5.59098698051086,7.34213173058472,"heidheid",1.41,0,3.61091791264422,11,2.89037,3,5.76832099579377,5.49306144334055,6.3279367837292,5.7037824746562,6.04263283368238,6.63200177739563,5.4553211153577
"376","PP027","pipsheid",6.44413125670044,3.29583686600433,"baseheid",1.86,0,3.3322045101752,8,0,0,5.38449506278909,6.02344759296103,5.79909265446053,5.4380793089232,6.2363695902037,6.23832462503951,6.15697898558556
"377","PP027","beuheid",5.37989735354046,5.06259503302697,"heidheid",1.73,0,5.06890420222023,7,0,0,5.99396142730657,5.84932477994686,6.92755790627832,6.24027584517077,5.96614673912369,5.53338948872752,5.27299955856375
"378","PP027","markantheid",5.68017260901707,5.15905529921453,"baseheid",2.73,0,5.16478597392351,11,0,0,5.68017260901707,5.48479693349065,5.97380961186926,5.78382518232974,5.81413053182507,5.82008293035236,5.53733426701854
"379","PP027","riantheid",5.91889385427315,4.52178857704904,"heidheid",2.36,0,4.53259949315326,9,0,0,5.50125821054473,5.35185813347607,5.44673737166631,6.35437004079735,5.93224518744801,5.52146091786225,5.50533153593236
"380","PP027","labielheid",6.11589212548303,4.36944785246702,"baseheid",3.23,0,4.38202663467388,10,0.693147,0,6.81014245011514,5.91620206260743,5.57594910314632,5.62762111369064,5.67332326717149,5.82894561761021,5.52146091786225
"381","PP027","tactvolheid",5.85793315448346,5.24174701505964,"heidheid",2.55,0,4.75359019110636,11,2.48491,1,5.80513496891649,6.05443934626937,5.62040086571715,5.84643877505772,6.61069604471776,5.75890177387728,5.72358510195238
"382","PP027","bezweetheid",5.59842195899838,6.46769872610435,"baseheid",3.36,0,4.75359019110636,11,2.94444,1,5.72358510195238,5.68697535633982,5.66296048013595,5.74620319054015,5.71702770140622,5.65248918026865,6.04737217904628
"383","PP027","ovaalheid",5.94017125272043,5.85793315448346,"heidheid",2.23,0,5.86078622346587,9,0.693147,1,6.03548143252476,5.88610403145016,5.98393628068719,5.8111409929767,5.85507192220243,5.73657229747919,5.34233425196481
"384","PP027","banaalheid",5.76519110278484,5.73657229747919,"baseheid",2.64,0,5.73979291217923,10,0.693147,0,5.63835466933375,5.73979291217923,5.66988092298052,5.70044357339069,5.7268477475872,5.73334127689775,6.33682573114644
"385","PP027","ludiekheid",5.605802066296,4.12713438504509,"heidheid",2.05,0,4.14313472639153,10,0,0,5.55295958492162,6.31535800152233,5.80211837537706,5.56452040732269,5.85793315448346,5.47227067367148,5.41164605185504
"386","PP027","aftandsheid",5.67332326717149,4.18965474202643,"baseheid",2.05,0,4.20469261939097,11,0,0,5.62762111369064,5.72031177660741,5.75257263882563,5.6937321388027,5.71702770140622,5.73657229747919,5.76205138278018
"387","PP027","dementheid",5.72031177660741,3.80666248977032,"heidheid",3.23,0,3.8286413964891,10,1.09861,0,5.68357976733868,5.77455154554441,5.63478960316925,5.71373280550937,5.82894561761021,5.77455154554441,5.64544689764324
"388","PP027","onwelheid",5.57215403217776,3.95124371858143,"baseheid",2,0,3.97029191355212,9,4.96284,1,5.57594910314632,5.65248918026865,5.32300997913841,5.76205138278018,5.89440283426485,5.73009978297357,5.57972982598622
"389","PP027","basaalheid",6.07073772800249,3.52636052461616,"heidheid",2.14,0,3.55534806148941,10,0,0,5.68357976733868,6.39359075395063,5.70044357339069,5.605802066296,5.66642668811243,5.68697535633982,5.51745289646471
"390","PP027","jofelheid",5.54517744447956,3.29583686600433,"baseheid",2.64,0,3.3322045101752,9,0,0,5.54126354515843,5.50938833662798,5.60947179518496,5.59471137960184,5.89715386763674,5.53733426701854,5.41164605185504
"391","PP027","onbelastheid",6.75925527066369,6.74523634948436,"heidheid",2.55,0,3.17805383034795,12,4.63473,6,5.5683445037611,6.05678401322862,5.9427993751267,5.67332326717149,5.79301360838414,5.82600010738045,6.19440539110467
"392","PP027","geurloosheid",5.91079664404053,7.9885429827377,"baseheid",2.95,0,2.56494935746154,12,2.70805,1,5.79301360838414,5.54517744447956,5.53338948872752,5.58724865840025,5.65248918026865,5.88332238848828,6.03787091992214
"393","PP027","erkendheid",6.45990445437753,7.59588991771854,"heidheid",4.73,0,6.5191472879404,10,0,0,5.76205138278018,5.30826769740121,6.30627528694802,5.62040086571715,5.74300318780948,5.65599181081985,5.47646355193151
"394","PP027","royaalheid",6.8254600362553,6.08904487544685,"baseheid",3.36,0,6.0913098820777,10,0.693147,0,5.66642668811243,5.80211837537706,5.82894561761021,5.92958914338989,5.73334127689775,6.04500531403601,6.50279004591562
"395","PP027","contentheid",5.79301360838414,4.48863636973214,"heidheid",2.5,0,4.49980967033027,11,0,1,5.77765232322266,6.32435896238131,5.76205138278018,5.79301360838414,5.71042701737487,5.82894561761021,6.02102334934953
"396","PP027","koketheid",5.83188247728352,4.77912349311153,"baseheid",2,0,4.78749174278205,9,1.09861,0,5.68357976733868,5.59471137960184,5.73657229747919,5.66988092298052,5.70711026474888,6.22257626807137,5.65599181081985
"397","PP027","summierheid",5.50533153593236,5.29330482472449,"heidheid",2.14,0,5.29831736654804,11,0.693147,0,5.56452040732269,6.03068526026126,5.74300318780948,5.66296048013595,6.79234442747081,5.54126354515843,6.54678541076052
"398","PP027","ontroerdheid",5.96100533962327,6.289715570909,"baseheid",3.32,0,5.54907608489522,12,0,1,5.54907608489522,5.62401750618734,5.62762111369064,5.91620206260743,5.60947179518496,5.54126354515843,5.46806014113513
"399","PP027","antiekheid",6.11589212548303,6.74405918631135,"heidheid",2.23,0,6.74523634948436,10,1.38629,2,5.74300318780948,6.36302810354046,6.06842558824411,5.93489419561959,5.78074351579233,5.66642668811243,5.54907608489522
"400","PP027","enormheid",5.43372200355424,8.42441979126388,"baseheid",3,0,8.42463920980563,9,0.693147,0,5.72031177660741,5.73009978297357,5.75574221358691,5.37527840768417,6.22455842927536,5.59098698051086,5.37989735354046
"401","PP013","lobbigheid",5.14749447681345,2.89037175789616,"baseheid",1.82,0,0,10,1.09861,3,5.36597601502185,5.47227067367148,6.76734312526539,5.11799381241676,5.88332238848828,5.20948615284142,5.22035582507832
"402","PP013","tembaarheid",6.19440539110467,5.25749537202778,"heidheid",3.73,0,0,11,1.79176,0,5.64190707093811,6.69579891705849,5.57972982598622,5.39362754635236,5.52942908751142,5.11198778835654,5.24174701505964
"403","PP013","pitloosheid",5.28320372873799,4.77912349311153,"baseheid",1.86,0,0,11,2.70805,4,5.29330482472449,5.74620319054015,5.34233425196481,6.10031895202006,5.65248918026865,5.75890177387728,5.62040086571715
"404","PP013","tilbaarheid",6.32435896238131,7.25417784645652,"heidheid",3.18,0,0,11,2.48491,1,6.0088131854426,5.05624580534831,5.78996017089725,6.66185474054531,5.4553211153577,5.30330490805908,5.92157841964382
"405","PP013","blusbaarheid",6.10255859461357,4.99721227376411,"baseheid",2.91,0,0,12,2.30259,0,5.43372200355424,5.41164605185504,5.32787616878958,5.32787616878958,5.32787616878958,5.39362754635236,5.28320372873799
"406","PP013","saprijkheid",6.14846829591765,6.10255859461357,"heidheid",1.95,0,0,11,3.55535,2,5.35658627467201,5.18738580584075,5.04342511691925,5.11799381241676,5.31320597904179,5.37989735354046,5.41610040220442
"407","PP013","ondiepheid",5.28320372873799,9.3805049984995,"baseheid",2.77,0,5.66296048013595,10,3.80666,1,5.31811999384422,5.11799381241676,5.20948615284142,5.22035582507832,5.86929691313377,6.8001700683022,5.35185813347607
"408","PP013","kortafheid",5.22035582507832,9.59940505871657,"heidheid",2.36,0,5.86929691313377,10,4.07754,1,5.64190707093811,5.36597601502185,5.35185813347607,5.17048399503815,5.79605775076537,5.35658627467201,5.53733426701854
"409","PP013","gammelheid",5.4553211153577,4.90527477843843,"baseheid",2.55,0,4.91265488573605,10,0,0,5.27299955856375,6.0913098820777,5.20948615284142,5.35185813347607,5.38449506278909,5.5683445037611,5.87211778947542
"410","PP013","beschutheid",5.40717177146012,5.21493575760899,"heidheid",2.95,0,4.78749174278205,11,0.693147,0,5.29831736654804,5.21493575760899,5.38449506278909,5.83773044716594,5.54517744447956,5.6021188208797,5.53338948872752
"411","PP013","coulantheid",5.79909265446053,1.6094379124341,"baseheid",2.5,0,1.79175946922805,11,0,1,5.2257466737132,5.25749537202778,5.93489419561959,6.10255859461357,6.13339804299665,5.16478597392351,7.02019070831193
"412","PP013","onattentheid",5.77455154554441,5.94803498918065,"heidheid",2.73,0,1.6094379124341,12,0,0,5.10594547390058,5.17614973257383,6.21660610108486,5.69035945432406,6.13339804299665,5.33753807970132,5.4249500174814
"413","PP013","kalkrijkheid",5.77765232322266,6.16961073249146,"baseheid",2.09,0,3.13549421592915,12,3.4012,3,5.4424177105218,5.66988092298052,5.37989735354046,5.50125821054473,6.4085287910595,5.35185813347607,6.10479323241498
"414","PP013","visrijkheid",5.32300997913841,8.04044688130311,"heidheid",2.18,0,3.04452243772342,11,4.63473,4,5.4510384535657,5.37989735354046,5.58724865840025,5.31811999384422,5.4424177105218,5.55295958492162,6.4281052726846
"415","PP013","bebrildheid",5.58724865840025,7.34213173058472,"baseheid",1.41,0,3.61091791264422,11,2.89037,3,5.41610040220442,5.37527840768417,5.18178355029209,5.37063802812766,5.69035945432406,5.7268477475872,5.19849703126583
"416","PP013","pipsheid",5.34233425196481,3.29583686600433,"heidheid",1.86,0,3.3322045101752,8,0,0,5.24174701505964,5.17614973257383,5.51342874616498,6.02586597382531,5.4510384535657,5.91350300563827,5.23110861685459
"417","PP013","beuheid",5.73657229747919,5.06259503302697,"baseheid",1.73,0,5.06890420222023,7,0,0,5.27299955856375,5.17614973257383,6.30627528694802,5.77765232322266,5.4971682252932,5.92157841964382,5.36597601502185
"418","PP013","markantheid",5.39362754635236,5.15905529921453,"heidheid",2.73,0,5.16478597392351,11,0,0,5.62040086571715,5.55295958492162,5.5834963087817,5.35658627467201,5.84932477994686,5.26785815906333,5.14749447681345
"419","PP013","riantheid",5.25749537202778,4.52178857704904,"baseheid",2.36,0,4.53259949315326,9,0,0,6.19644412779452,5.85793315448346,6.10924758276437,5.15329159449778,5.81413053182507,5.23644196282995,5.15905529921453
"420","PP013","labielheid",5.41164605185504,4.36944785246702,"heidheid",3.23,0,4.38202663467388,10,0.693147,0,5.97126183979046,5.52146091786225,5.26785815906333,5.30330490805908,5.37063802812766,5.25227342804663,5.22035582507832
