"","Rating","Subject","Word","Class","Naive","Language","MeanFamiliarity"
"2511",2,"K","beetroot","plant","notNaive","English",0
"2512",1,"Mi","bee","animal","notNaive","English",1.7917595
"2513",4,"Mi","magpie","animal","notNaive","English",0
"2514",1,"Mi","radish","plant","notNaive","English",0.6931472
"2515",6,"Mi","crocodile","animal","notNaive","English",0
"2516",2,"Mi","potato","plant","notNaive","English",0
"2517",1,"Mi","wasp","animal","notNaive","English",1.3862944
"2518",4,"Mi","swan","animal","notNaive","English",1.3862944
"2519",2,"Mi","gherkin","plant","notNaive","English",0
"2520",5,"Mi","dolphin","animal","notNaive","English",0
"2521",7,"Mi","whale","animal","notNaive","English",1.0986123
"2522",4,"Mi","chicken","animal","notNaive","English",1.0986123
"2523",4,"Mi","cat","animal","notNaive","English",2.7725887
"2524",3,"Mi","mole","animal","notNaive","English",1.0986123
"2525",5,"Mi","dog","animal","notNaive","English",3.1354942
"2526",2,"Mi","mouse","animal","notNaive","English",1.9459101
"2527",4,"Mi","kiwi","plant","notNaive","English",0
"2528",7,"Mi","elephant","animal","notNaive","English",0.6931472
"2529",4,"Mi","badger","animal","notNaive","English",0.6931472
"2530",4,"Mi","woodpecker","animal","notNaive","English",0
"2531",1,"Mi","blueberry","plant","notNaive","English",0
"2532",5,"Mi","donkey","animal","notNaive","English",0
"2533",6,"Mi","reindeer","animal","notNaive","English",0
"2534",4,"Mi","pigeon","animal","notNaive","English",1.0986123
"2535",4,"Mi","squid","animal","notNaive","English",0
"2536",6,"Mi","lion","animal","notNaive","English",1.0986123
"2537",6,"Mi","shark","animal","notNaive","English",0.6931472
"2538",6,"Mi","camel","animal","notNaive","English",0.6931472
"2539",3,"Mi","asparagus","plant","notNaive","English",0
"2540",3,"Mi","banana","plant","notNaive","English",0
"2541",2,"Mi","lemon","plant","notNaive","English",0.6931472
"2542",3,"Mi","cucumber","plant","notNaive","English",0
"2543",4,"Mi","goose","animal","notNaive","English",1.7917595
"2544",3,"Mi","frog","animal","notNaive","English",2.0794415
"2545",2,"Mi","mushroom","plant","notNaive","English",0.6931472
"2546",3,"Mi","carrot","plant","notNaive","English",0.6931472
"2547",3,"Mi","lettuce","plant","notNaive","English",0
"2548",1,"Mi","butterfly","animal","notNaive","English",0
"2549",1,"Mi","grape","plant","notNaive","English",1.0986123
"2550",3,"Mi","eggplant","plant","notNaive","English",0
"2551",2,"Mi","beetroot","plant","notNaive","English",0
"2552",4,"Mi","gull","animal","notNaive","English",1.6094379
"2553",2,"Mi","apricot","plant","notNaive","English",0
"2554",3,"Mi","broccoli","plant","notNaive","English",0
"2555",1,"Mi","strawberry","plant","notNaive","English",0
"2556",4,"Mi","squirrel","animal","notNaive","English",0
"2557",5,"Mi","fox","animal","notNaive","English",1.7917595
"2558",4,"Mi","owl","animal","notNaive","English",1.3862944
"2559",6,"Mi","moose","animal","notNaive","English",0
"2560",1,"Mi","walnut","plant","notNaive","English",0
"2561",4,"Mi","beaver","animal","notNaive","English",0
"2562",1,"Mi","almond","plant","notNaive","English",0
"2563",1,"Mi","ant","animal","notNaive","English",1.3862944
"2564",4,"Mi","snake","animal","notNaive","English",1.6094379
"2565",1,"Mi","paprika","plant","notNaive","English",0
"2566",5,"Mi","goat","animal","notNaive","English",1.9459101
"2567",4,"Mi","hedgehog","animal","notNaive","English",0
"2568",4,"Mi","tortoise","animal","notNaive","English",0
"2569",5,"Mi","monkey","animal","notNaive","English",0
"2570",1,"Mi","peanut","plant","notNaive","English",0.6931472
"2571",1,"Mi","blackberry","plant","notNaive","English",0.6931472
"2572",3,"Mi","melon","plant","notNaive","English",1.0986123
"2573",4,"Mi","stork","animal","notNaive","English",0
"2574",4,"Mi","eagle","animal","notNaive","English",1.0986123
"2575",4,"Mi","vulture","animal","notNaive","English",0
"2576",2,"Mi","orange","plant","notNaive","English",1.3862944
"2577",5,"Mi","sheep","animal","notNaive","English",2.3025851
"2578",1,"Mi","clove","plant","notNaive","English",0
"2579",1,"Mi","cherry","plant","notNaive","English",0.6931472
"2580",6,"Mi","horse","animal","notNaive","English",3.3322045
"2581",2,"Mi","apple","plant","notNaive","English",1.0986123
"2582",1,"Mi","mustard","plant","notNaive","English",0
"2583",4,"Mi","bat","animal","notNaive","English",2.1972246
"2584",1,"Mi","olive","plant","notNaive","English",1.0986123
"2585",4,"Mi","bunny","animal","notNaive","English",0
"2586",3,"Mi","leek","plant","notNaive","English",0
"2587",2,"Mi","pear","plant","notNaive","English",0
"2588",5,"Mi","pig","animal","notNaive","English",2.7725887
"2589",2,"Mi","avocado","plant","notNaive","English",0
"2590",1,"Mi","spider","animal","notNaive","English",0.6931472
"2591",3,"Mi","pineapple","plant","notNaive","English",0
"2592",2,"Mi","tomato","plant","notNaive","English",0
"2593",3,"Ri","strawberry","plant","notNaive","English",0
"2594",4,"Ri","lettuce","plant","notNaive","English",0
"2595",2,"Ri","olive","plant","notNaive","English",1.0986123
"2596",5,"Ri","pigeon","animal","notNaive","English",1.0986123
"2597",6,"Ri","dog","animal","notNaive","English",3.1354942
"2598",5,"Ri","squirrel","animal","notNaive","English",0
"2599",1,"Ri","ant","animal","notNaive","English",1.3862944
"2600",4,"Ri","pear","plant","notNaive","English",0
"2601",1,"Ri","spider","animal","notNaive","English",0.6931472
"2602",6,"Ri","moose","animal","notNaive","English",0
"2603",3,"Ri","melon","plant","notNaive","English",1.0986123
"2604",4,"Ri","magpie","animal","notNaive","English",0
"2605",6,"Ri","reindeer","animal","notNaive","English",0
"2606",5,"Ri","kiwi","plant","notNaive","English",0
"2607",2,"Ri","grape","plant","notNaive","English",1.0986123
"2608",7,"Ri","elephant","animal","notNaive","English",0.6931472
"2609",6,"Ri","dolphin","animal","notNaive","English",0
"2610",6,"Ri","crocodile","animal","notNaive","English",0
"2611",5,"Ri","shark","animal","notNaive","English",0.6931472
"2612",3,"Ri","bat","animal","notNaive","English",2.1972246
"2613",4,"Ri","chicken","animal","notNaive","English",1.0986123
"2614",4,"Ri","vulture","animal","notNaive","English",0
"2615",4,"Ri","snake","animal","notNaive","English",1.6094379
"2616",2,"Ri","bee","animal","notNaive","English",1.7917595
"2617",4,"Ri","stork","animal","notNaive","English",0
"2618",3,"Ri","beetroot","plant","notNaive","English",0
"2619",3,"Ri","eggplant","plant","notNaive","English",0
"2620",2,"Ri","walnut","plant","notNaive","English",0
"2621",2,"Ri","mushroom","plant","notNaive","English",0.6931472
"2622",2,"Ri","radish","plant","notNaive","English",0.6931472
"2623",3,"Ri","pineapple","plant","notNaive","English",0
"2624",2,"Ri","tomato","plant","notNaive","English",0
"2625",3,"Ri","apple","plant","notNaive","English",1.0986123
"2626",3,"Ri","banana","plant","notNaive","English",0
"2627",6,"Ri","squid","animal","notNaive","English",0
"2628",6,"Ri","badger","animal","notNaive","English",0.6931472
"2629",4,"Ri","eagle","animal","notNaive","English",1.0986123
"2630",4,"Ri","tortoise","animal","notNaive","English",0
"2631",3,"Ri","hedgehog","animal","notNaive","English",0
"2632",4,"Ri","goose","animal","notNaive","English",1.7917595
"2633",2,"Ri","peanut","plant","notNaive","English",0.6931472
"2634",6,"Ri","horse","animal","notNaive","English",3.3322045
"2635",1,"Ri","paprika","plant","notNaive","English",0
"2636",2,"Ri","lemon","plant","notNaive","English",0.6931472
"2637",6,"Ri","goat","animal","notNaive","English",1.9459101
"2638",3,"Ri","apricot","plant","notNaive","English",0
"2639",6,"Ri","sheep","animal","notNaive","English",2.3025851
"2640",3,"Ri","carrot","plant","notNaive","English",0.6931472
"2641",3,"Ri","broccoli","plant","notNaive","English",0
"2642",5,"Ri","swan","animal","notNaive","English",1.3862944
"2643",3,"Ri","frog","animal","notNaive","English",2.0794415
"2644",3,"Ri","owl","animal","notNaive","English",1.3862944
"2645",6,"Ri","beaver","animal","notNaive","English",0
"2646",4,"Ri","woodpecker","animal","notNaive","English",0
"2647",3,"Ri","mouse","animal","notNaive","English",1.9459101
"2648",6,"Ri","donkey","animal","notNaive","English",0
"2649",4,"Ri","mole","animal","notNaive","English",1.0986123
"2650",2,"Ri","wasp","animal","notNaive","English",1.3862944
"2651",3,"Ri","orange","plant","notNaive","English",1.3862944
"2652",3,"Ri","avocado","plant","notNaive","English",0
"2653",5,"Ri","monkey","animal","notNaive","English",0
"2654",3,"Ri","potato","plant","notNaive","English",0
"2655",4,"Ri","gull","animal","notNaive","English",1.6094379
"2656",6,"Ri","lion","animal","notNaive","English",1.0986123
"2657",2,"Ri","almond","plant","notNaive","English",0
"2658",2,"Ri","blueberry","plant","notNaive","English",0
"2659",2,"Ri","gherkin","plant","notNaive","English",0
"2660",2,"Ri","cherry","plant","notNaive","English",0.6931472
"2661",2,"Ri","blackberry","plant","notNaive","English",0.6931472
"2662",2,"Ri","butterfly","animal","notNaive","English",0
"2663",1,"Ri","mustard","plant","notNaive","English",0
"2664",1,"Ri","clove","plant","notNaive","English",0
"2665",3,"Ri","cucumber","plant","notNaive","English",0
"2666",5,"Ri","fox","animal","notNaive","English",1.7917595
"2667",5,"Ri","bunny","animal","notNaive","English",0
"2668",6,"Ri","pig","animal","notNaive","English",2.7725887
"2669",5,"Ri","cat","animal","notNaive","English",2.7725887
"2670",3,"Ri","leek","plant","notNaive","English",0
"2671",7,"Ri","whale","animal","notNaive","English",1.0986123
"2672",6,"Ri","camel","animal","notNaive","English",0.6931472
"2673",2,"Ri","asparagus","plant","notNaive","English",0
"2674",1,"Mir","bee","animal","notNaive","notEnglish",1.7917595
"2675",2,"Mir","magpie","animal","notNaive","notEnglish",0
"2676",3,"Mir","radish","plant","notNaive","notEnglish",0.6931472
"2677",6,"Mir","crocodile","animal","notNaive","notEnglish",0
"2678",2,"Mir","potato","plant","notNaive","notEnglish",0
"2679",1,"Mir","wasp","animal","notNaive","notEnglish",1.3862944
"2680",5,"Mir","swan","animal","notNaive","notEnglish",1.3862944
"2681",3,"Mir","gherkin","plant","notNaive","notEnglish",0
"2682",6,"Mir","dolphin","animal","notNaive","notEnglish",0
"2683",7,"Mir","whale","animal","notNaive","notEnglish",1.0986123
"2684",3,"Mir","chicken","animal","notNaive","notEnglish",1.0986123
"2685",3,"Mir","cat","animal","notNaive","notEnglish",2.7725887
"2686",1,"Mir","mole","animal","notNaive","notEnglish",1.0986123
"2687",3,"Mir","dog","animal","notNaive","notEnglish",3.1354942
"2688",2,"Mir","mouse","animal","notNaive","notEnglish",1.9459101
"2689",2,"Mir","kiwi","plant","notNaive","notEnglish",0
"2690",7,"Mir","elephant","animal","notNaive","notEnglish",0.6931472
"2691",5,"Mir","badger","animal","notNaive","notEnglish",0.6931472
"2692",2,"Mir","woodpecker","animal","notNaive","notEnglish",0
"2693",1,"Mir","blueberry","plant","notNaive","notEnglish",0
"2694",6,"Mir","donkey","animal","notNaive","notEnglish",0
"2695",6,"Mir","reindeer","animal","notNaive","notEnglish",0
"2696",2,"Mir","pigeon","animal","notNaive","notEnglish",1.0986123
"2697",2,"Mir","squid","animal","notNaive","notEnglish",0
"2698",5,"Mir","lion","animal","notNaive","notEnglish",1.0986123
"2699",7,"Mir","shark","animal","notNaive","notEnglish",0.6931472
"2700",6,"Mir","camel","animal","notNaive","notEnglish",0.6931472
"2701",2,"Mir","asparagus","plant","notNaive","notEnglish",0
"2702",2,"Mir","banana","plant","notNaive","notEnglish",0
"2703",2,"Mir","lemon","plant","notNaive","notEnglish",0.6931472
"2704",2,"Mir","cucumber","plant","notNaive","notEnglish",0
"2705",5,"Mir","goose","animal","notNaive","notEnglish",1.7917595
"2706",1,"Mir","frog","animal","notNaive","notEnglish",2.0794415
"2707",1,"Mir","mushroom","plant","notNaive","notEnglish",0.6931472
"2708",2,"Mir","carrot","plant","notNaive","notEnglish",0.6931472
"2709",2,"Mir","lettuce","plant","notNaive","notEnglish",0
"2710",1,"Mir","butterfly","animal","notNaive","notEnglish",0
"2711",2,"Mir","grape","plant","notNaive","notEnglish",1.0986123
"2712",2,"Mir","eggplant","plant","notNaive","notEnglish",0
"2713",2,"Mir","beetroot","plant","notNaive","notEnglish",0
"2714",3,"Mir","gull","animal","notNaive","notEnglish",1.6094379
"2715",1,"Mir","apricot","plant","notNaive","notEnglish",0
"2716",3,"Mir","broccoli","plant","notNaive","notEnglish",0
"2717",1,"Mir","strawberry","plant","notNaive","notEnglish",0
"2718",1,"Mir","squirrel","animal","notNaive","notEnglish",0
"2719",4,"Mir","fox","animal","notNaive","notEnglish",1.7917595
"2720",3,"Mir","owl","animal","notNaive","notEnglish",1.3862944
"2721",6,"Mir","moose","animal","notNaive","notEnglish",0
"2722",1,"Mir","walnut","plant","notNaive","notEnglish",0
"2723",2,"Mir","beaver","animal","notNaive","notEnglish",0
"2724",1,"Mir","almond","plant","notNaive","notEnglish",0
"2725",1,"Mir","ant","animal","notNaive","notEnglish",1.3862944
"2726",5,"Mir","snake","animal","notNaive","notEnglish",1.6094379
"2727",1,"Mir","paprika","plant","notNaive","notEnglish",0
"2728",5,"Mir","goat","animal","notNaive","notEnglish",1.9459101
"2729",5,"Mir","hedgehog","animal","notNaive","notEnglish",0
"2730",5,"Mir","tortoise","animal","notNaive","notEnglish",0
"2731",4,"Mir","monkey","animal","notNaive","notEnglish",0
"2732",1,"Mir","peanut","plant","notNaive","notEnglish",0.6931472
"2733",1,"Mir","blackberry","plant","notNaive","notEnglish",0.6931472
"2734",3,"Mir","melon","plant","notNaive","notEnglish",1.0986123
"2735",1,"Mir","stork","animal","notNaive","notEnglish",0
"2736",5,"Mir","eagle","animal","notNaive","notEnglish",1.0986123
"2737",3,"Mir","vulture","animal","notNaive","notEnglish",0
"2738",2,"Mir","orange","plant","notNaive","notEnglish",1.3862944
"2739",5,"Mir","sheep","animal","notNaive","notEnglish",2.3025851
"2740",1,"Mir","clove","plant","notNaive","notEnglish",0
"2741",1,"Mir","cherry","plant","notNaive","notEnglish",0.6931472
"2742",6,"Mir","horse","animal","notNaive","notEnglish",3.3322045
"2743",2,"Mir","apple","plant","notNaive","notEnglish",1.0986123
"2744",1,"Mir","mustard","plant","notNaive","notEnglish",0
"2745",3,"Mir","bat","animal","notNaive","notEnglish",2.1972246
"2746",1,"Mir","olive","plant","notNaive","notEnglish",1.0986123
"2747",2,"Mir","bunny","animal","notNaive","notEnglish",0
"2748",2,"Mir","leek","plant","notNaive","notEnglish",0
"2749",2,"Mir","pear","plant","notNaive","notEnglish",0
"2750",5,"Mir","pig","animal","notNaive","notEnglish",2.7725887
"2751",2,"Mir","avocado","plant","notNaive","notEnglish",0
"2752",1,"Mir","spider","animal","notNaive","notEnglish",0.6931472
"2753",2,"Mir","pineapple","plant","notNaive","notEnglish",0
"2754",2,"Mir","tomato","plant","notNaive","notEnglish",0
"2755",4,"Wi","donkey","animal","notNaive","English",0
"2756",3,"Wi","goose","animal","notNaive","English",1.7917595
"2757",2,"Wi","owl","animal","notNaive","English",1.3862944
"2758",2,"Wi","hedgehog","animal","notNaive","English",0
"2759",4,"Wi","vulture","animal","notNaive","English",0
"2760",2,"Wi","olive","plant","notNaive","English",1.0986123
"2761",3,"Wi","carrot","plant","notNaive","English",0.6931472
"2762",3,"Wi","kiwi","plant","notNaive","English",0
"2763",1,"Wi","blackberry","plant","notNaive","English",0.6931472
"2764",1,"Wi","blueberry","plant","notNaive","English",0
"2765",4,"Wi","dolphin","animal","notNaive","English",0
"2766",3,"Wi","melon","plant","notNaive","English",1.0986123
"2767",3,"Wi","gull","animal","notNaive","English",1.6094379
"2768",6,"Wi","squid","animal","notNaive","English",0
"2769",3,"Wi","tomato","plant","notNaive","English",0
"2770",4,"Wi","mushroom","plant","notNaive","English",0.6931472
"2771",3,"Wi","dog","animal","notNaive","English",3.1354942
"2772",5,"Wi","shark","animal","notNaive","English",0.6931472
"2773",7,"Wi","elephant","animal","notNaive","English",0.6931472
"2774",2,"Wi","orange","plant","notNaive","English",1.3862944
"2775",2,"Wi","leek","plant","notNaive","English",0
"2776",5,"Wi","lion","animal","notNaive","English",1.0986123
"2777",4,"Wi","crocodile","animal","notNaive","English",0
"2778",3,"Wi","pig","animal","notNaive","English",2.7725887
"2779",3,"Wi","pineapple","plant","notNaive","English",0
"2780",3,"Wi","swan","animal","notNaive","English",1.3862944
"2781",2,"Wi","apricot","plant","notNaive","English",0
"2782",2,"Wi","frog","animal","notNaive","English",2.0794415
"2783",2,"Wi","lettuce","plant","notNaive","English",0
"2784",1,"Wi","ant","animal","notNaive","English",1.3862944
"2785",1,"Wi","cherry","plant","notNaive","English",0.6931472
"2786",1,"Wi","clove","plant","notNaive","English",0
"2787",1,"Wi","wasp","animal","notNaive","English",1.3862944
"2788",2,"Wi","avocado","plant","notNaive","English",0
"2789",3,"Wi","squirrel","animal","notNaive","English",0
"2790",2,"Wi","bat","animal","notNaive","English",2.1972246
"2791",2,"Wi","radish","plant","notNaive","English",0.6931472
"2792",1,"Wi","butterfly","animal","notNaive","English",0
"2793",2,"Wi","paprika","plant","notNaive","English",0
"2794",4,"Wi","sheep","animal","notNaive","English",2.3025851
"2795",3,"Wi","cat","animal","notNaive","English",2.7725887
"2796",5,"Wi","reindeer","animal","notNaive","English",0
"2797",2,"Wi","cucumber","plant","notNaive","English",0
"2798",3,"Wi","bunny","animal","notNaive","English",0
"2799",3,"Wi","snake","animal","notNaive","English",1.6094379
"2800",2,"Wi","beetroot","plant","notNaive","English",0
"2801",5,"Wi","moose","animal","notNaive","English",0
"2802",7,"Wi","whale","animal","notNaive","English",1.0986123
"2803",2,"Wi","pear","plant","notNaive","English",0
"2804",3,"Wi","mole","animal","notNaive","English",1.0986123
"2805",4,"Wi","monkey","animal","notNaive","English",0
"2806",2,"Wi","gherkin","plant","notNaive","English",0
"2807",1,"Wi","peanut","plant","notNaive","English",0.6931472
"2808",3,"Wi","badger","animal","notNaive","English",0.6931472
"2809",2,"Wi","potato","plant","notNaive","English",0
"2810",1,"Wi","bee","animal","notNaive","English",1.7917595
"2811",5,"Wi","camel","animal","notNaive","English",0.6931472
"2812",2,"Wi","walnut","plant","notNaive","English",0
"2813",2,"Wi","mouse","animal","notNaive","English",1.9459101
"2814",2,"Wi","eggplant","plant","notNaive","English",0
"2815",3,"Wi","tortoise","animal","notNaive","English",0
"2816",2,"Wi","woodpecker","animal","notNaive","English",0
"2817",4,"Wi","fox","animal","notNaive","English",1.7917595
"2818",4,"Wi","magpie","animal","notNaive","English",0
"2819",3,"Wi","banana","plant","notNaive","English",0
"2820",1,"Wi","grape","plant","notNaive","English",1.0986123
"2821",1,"Wi","almond","plant","notNaive","English",0
"2822",2,"Wi","lemon","plant","notNaive","English",0.6931472
"2823",1,"Wi","strawberry","plant","notNaive","English",0
"2824",4,"Wi","goat","animal","notNaive","English",1.9459101
"2825",5,"Wi","horse","animal","notNaive","English",3.3322045
"2826",3,"Wi","broccoli","plant","notNaive","English",0
"2827",3,"Wi","asparagus","plant","notNaive","English",0
"2828",3,"Wi","apple","plant","notNaive","English",1.0986123
"2829",4,"Wi","eagle","animal","notNaive","English",1.0986123
"2830",4,"Wi","pigeon","animal","notNaive","English",1.0986123
"2831",2,"Wi","chicken","animal","notNaive","English",1.0986123
"2832",1,"Wi","spider","animal","notNaive","English",0.6931472
"2833",1,"Wi","mustard","plant","notNaive","English",0
"2834",4,"Wi","stork","animal","notNaive","English",0
"2835",4,"Wi","beaver","animal","notNaive","English",0
"2836",6,"Vi","donkey","animal","notNaive","notEnglish",0
"2837",4,"Vi","goose","animal","notNaive","notEnglish",1.7917595
"2838",3,"Vi","owl","animal","notNaive","notEnglish",1.3862944
"2839",2,"Vi","hedgehog","animal","notNaive","notEnglish",0
"2840",3,"Vi","vulture","animal","notNaive","notEnglish",0
"2841",1,"Vi","olive","plant","notNaive","notEnglish",1.0986123
"2842",1,"Vi","carrot","plant","notNaive","notEnglish",0.6931472
"2843",1,"Vi","kiwi","plant","notNaive","notEnglish",0
"2844",1,"Vi","blackberry","plant","notNaive","notEnglish",0.6931472
"2845",1,"Vi","blueberry","plant","notNaive","notEnglish",0
"2846",5,"Vi","dolphin","animal","notNaive","notEnglish",0
"2847",3,"Vi","melon","plant","notNaive","notEnglish",1.0986123
"2848",3,"Vi","gull","animal","notNaive","notEnglish",1.6094379
"2849",3,"Vi","squid","animal","notNaive","notEnglish",0
"2850",2,"Vi","tomato","plant","notNaive","notEnglish",0
"2851",1,"Vi","mushroom","plant","notNaive","notEnglish",0.6931472
"2852",4,"Vi","dog","animal","notNaive","notEnglish",3.1354942
"2853",5,"Vi","shark","animal","notNaive","notEnglish",0.6931472
"2854",7,"Vi","elephant","animal","notNaive","notEnglish",0.6931472
"2855",2,"Vi","orange","plant","notNaive","notEnglish",1.3862944
"2856",2,"Vi","leek","plant","notNaive","notEnglish",0
"2857",6,"Vi","lion","animal","notNaive","notEnglish",1.0986123
"2858",6,"Vi","crocodile","animal","notNaive","notEnglish",0
"2859",5,"Vi","pig","animal","notNaive","notEnglish",2.7725887
"2860",2,"Vi","pineapple","plant","notNaive","notEnglish",0
"2861",3,"Vi","swan","animal","notNaive","notEnglish",1.3862944
"2862",1,"Vi","apricot","plant","notNaive","notEnglish",0
"2863",1,"Vi","frog","animal","notNaive","notEnglish",2.0794415
"2864",1,"Vi","lettuce","plant","notNaive","notEnglish",0
"2865",1,"Vi","ant","animal","notNaive","notEnglish",1.3862944
"2866",1,"Vi","cherry","plant","notNaive","notEnglish",0.6931472
"2867",1,"Vi","clove","plant","notNaive","notEnglish",0
"2868",1,"Vi","wasp","animal","notNaive","notEnglish",1.3862944
"2869",1,"Vi","avocado","plant","notNaive","notEnglish",0
"2870",2,"Vi","squirrel","animal","notNaive","notEnglish",0
"2871",2,"Vi","bat","animal","notNaive","notEnglish",2.1972246
"2872",1,"Vi","radish","plant","notNaive","notEnglish",0.6931472
"2873",1,"Vi","butterfly","animal","notNaive","notEnglish",0
"2874",1,"Vi","paprika","plant","notNaive","notEnglish",0
"2875",4,"Vi","sheep","animal","notNaive","notEnglish",2.3025851
"2876",3,"Vi","cat","animal","notNaive","notEnglish",2.7725887
"2877",6,"Vi","reindeer","animal","notNaive","notEnglish",0
"2878",2,"Vi","cucumber","plant","notNaive","notEnglish",0
"2879",2,"Vi","bunny","animal","notNaive","notEnglish",0
"2880",2,"Vi","snake","animal","notNaive","notEnglish",1.6094379
"2881",2,"Vi","beetroot","plant","notNaive","notEnglish",0
"2882",6,"Vi","moose","animal","notNaive","notEnglish",0
"2883",7,"Vi","whale","animal","notNaive","notEnglish",1.0986123
"2884",2,"Vi","pear","plant","notNaive","notEnglish",0
"2885",1,"Vi","mole","animal","notNaive","notEnglish",1.0986123
"2886",2,"Vi","monkey","animal","notNaive","notEnglish",0
"2887",1,"Vi","gherkin","plant","notNaive","notEnglish",0
"2888",1,"Vi","peanut","plant","notNaive","notEnglish",0.6931472
"2889",1,"Vi","badger","animal","notNaive","notEnglish",0.6931472
"2890",1,"Vi","potato","plant","notNaive","notEnglish",0
"2891",1,"Vi","bee","animal","notNaive","notEnglish",1.7917595
"2892",6,"Vi","camel","animal","notNaive","notEnglish",0.6931472
"2893",1,"Vi","walnut","plant","notNaive","notEnglish",0
"2894",1,"Vi","mouse","animal","notNaive","notEnglish",1.9459101
"2895",2,"Vi","eggplant","plant","notNaive","notEnglish",0
"2896",3,"Vi","tortoise","animal","notNaive","notEnglish",0
"2897",2,"Vi","woodpecker","animal","notNaive","notEnglish",0
"2898",3,"Vi","fox","animal","notNaive","notEnglish",1.7917595
"2899",2,"Vi","magpie","animal","notNaive","notEnglish",0
"2900",1,"Vi","banana","plant","notNaive","notEnglish",0
"2901",1,"Vi","grape","plant","notNaive","notEnglish",1.0986123
"2902",1,"Vi","almond","plant","notNaive","notEnglish",0
"2903",1,"Vi","lemon","plant","notNaive","notEnglish",0.6931472
"2904",1,"Vi","strawberry","plant","notNaive","notEnglish",0
"2905",6,"Vi","goat","animal","notNaive","notEnglish",1.9459101
"2906",6,"Vi","horse","animal","notNaive","notEnglish",3.3322045
"2907",1,"Vi","broccoli","plant","notNaive","notEnglish",0
"2908",1,"Vi","asparagus","plant","notNaive","notEnglish",0
"2909",1,"Vi","apple","plant","notNaive","notEnglish",1.0986123
"2910",3,"Vi","eagle","animal","notNaive","notEnglish",1.0986123
"2911",2,"Vi","pigeon","animal","notNaive","notEnglish",1.0986123
"2912",2,"Vi","chicken","animal","notNaive","notEnglish",1.0986123
"2913",1,"Vi","spider","animal","notNaive","notEnglish",0.6931472
"2914",1,"Vi","mustard","plant","notNaive","notEnglish",0
"2915",3,"Vi","stork","animal","notNaive","notEnglish",0
"2916",2,"Vi","beaver","animal","notNaive","notEnglish",0
"2917",1,"Ji","frog","animal","notNaive","notEnglish",2.0794415
"2918",1,"Ji","beetroot","plant","notNaive","notEnglish",0
"2919",1,"Ji","leek","plant","notNaive","notEnglish",0
"2920",3,"Ji","owl","animal","notNaive","notEnglish",1.3862944
"2921",1,"Ji","peanut","plant","notNaive","notEnglish",0.6931472
"2922",1,"Ji","walnut","plant","notNaive","notEnglish",0
"2923",2,"Ji","apple","plant","notNaive","notEnglish",1.0986123
"2924",1,"Ji","spider","animal","notNaive","notEnglish",0.6931472
"2925",4,"Ji","swan","animal","notNaive","notEnglish",1.3862944
"2926",1,"Ji","butterfly","animal","notNaive","notEnglish",0
"2927",5,"Ji","goat","animal","notNaive","notEnglish",1.9459101
"2928",5,"Ji","fox","animal","notNaive","notEnglish",1.7917595
"2929",2,"Ji","melon","plant","notNaive","notEnglish",1.0986123
"2930",5,"Ji","donkey","animal","notNaive","notEnglish",0
"2931",1,"Ji","asparagus","plant","notNaive","notEnglish",0
"2932",2,"Ji","pigeon","animal","notNaive","notEnglish",1.0986123
"2933",3,"Ji","bunny","animal","notNaive","notEnglish",0
"2934",1,"Ji","clove","plant","notNaive","notEnglish",0
"2935",1,"Ji","paprika","plant","notNaive","notEnglish",0
"2936",1,"Ji","olive","plant","notNaive","notEnglish",1.0986123
"2937",6,"Ji","horse","animal","notNaive","notEnglish",3.3322045
"2938",2,"Ji","pineapple","plant","notNaive","notEnglish",0
"2939",7,"Ji","moose","animal","notNaive","notEnglish",0
"2940",1,"Ji","banana","plant","notNaive","notEnglish",0
"2941",1,"Ji","lemon","plant","notNaive","notEnglish",0.6931472
"2942",7,"Ji","lion","animal","notNaive","notEnglish",1.0986123
"2943",4,"Ji","pig","animal","notNaive","notEnglish",2.7725887
"2944",1,"Ji","grape","plant","notNaive","notEnglish",1.0986123
"2945",1,"Ji","pear","plant","notNaive","notEnglish",0
"2946",1,"Ji","mustard","plant","notNaive","notEnglish",0
"2947",1,"Ji","ant","animal","notNaive","notEnglish",1.3862944
"2948",1,"Ji","wasp","animal","notNaive","notEnglish",1.3862944
"2949",4,"Ji","sheep","animal","notNaive","notEnglish",2.3025851
"2950",3,"Ji","woodpecker","animal","notNaive","notEnglish",0
"2951",1,"Ji","orange","plant","notNaive","notEnglish",1.3862944
"2952",6,"Ji","vulture","animal","notNaive","notEnglish",0
"2953",1,"Ji","strawberry","plant","notNaive","notEnglish",0
"2954",3,"Ji","dog","animal","notNaive","notEnglish",3.1354942
"2955",2,"Ji","chicken","animal","notNaive","notEnglish",1.0986123
"2956",1,"Ji","mushroom","plant","notNaive","notEnglish",0.6931472
"2957",3,"Ji","monkey","animal","notNaive","notEnglish",0
"2958",1,"Ji","tomato","plant","notNaive","notEnglish",0
"2959",1,"Ji","mole","animal","notNaive","notEnglish",1.0986123
"2960",4,"Ji","badger","animal","notNaive","notEnglish",0.6931472
"2961",1,"Ji","potato","plant","notNaive","notEnglish",0
"2962",2,"Ji","snake","animal","notNaive","notEnglish",1.6094379
"2963",7,"Ji","camel","animal","notNaive","notEnglish",0.6931472
"2964",2,"Ji","radish","plant","notNaive","notEnglish",0.6931472
