"","Year","Mn","Dy","MxT","MnT","Prec","Snow","SnCv"
"7807",1921,5,17,68,41,34,0,NA
"7808",1921,5,18,63,49,47,0,NA
"7809",1921,5,19,64,44,4,0,NA
"7810",1921,5,20,77,42,0,0,NA
"7811",1921,5,21,80,43,0,0,NA
"7812",1921,5,22,74,43,0,0,NA
"7813",1921,5,23,75,44,0.0000000000000001,0,NA
"7814",1921,5,24,73,52,0,0,NA
"7815",1921,5,25,70,42,19,0,NA
"7816",1921,5,26,74,46,0,0,NA
"7817",1921,5,27,80,40,0,0,NA
"7818",1921,5,28,75,46,0,0,NA
"7819",1921,5,29,71,50,0.0000000000000001,0,NA
"7820",1921,5,30,66,50,0,0,NA
"7821",1921,5,31,71,52,20,0,NA
"7822",1921,6,1,76,45,0,0,NA
"7823",1921,6,2,73,49,24,0,NA
"7824",1921,6,3,68,53,107,0,NA
"7825",1921,6,4,60,49,146,0,NA
"7826",1921,6,5,63,53,25,0,NA
"7827",1921,6,6,63,54,2,0,NA
"7828",1921,6,7,65,54,60,0,NA
"7829",1921,6,8,74,50,0.0000000000000001,0,NA
"7830",1921,6,9,79,51,0.0000000000000001,0,NA
"7831",1921,6,10,84,54,0,0,NA
"7832",1921,6,11,84,54,0,0,NA
"7833",1921,6,12,82,52,0,0,NA
"7834",1921,6,13,85,55,0,0,NA
"7835",1921,6,14,79,57,0,0,NA
"7836",1921,6,15,70,60,0,0,NA
"7837",1921,6,16,78,54,0,0,NA
"7838",1921,6,17,84,52,0,0,NA
"7839",1921,6,18,82,53,0.0000000000000001,0,NA
"7840",1921,6,19,72,45,2,0,NA
"7841",1921,6,20,73,45,0,0,NA
"7842",1921,6,21,77,48,0,0,NA
"7843",1921,6,22,81,46,0,0,NA
"7844",1921,6,23,83,52,0,0,NA
"7845",1921,6,24,85,51,0,0,NA
"7846",1921,6,25,86,50,0,0,NA
"7847",1921,6,26,84,57,0,0,NA
"7848",1921,6,27,91,53,0,0,NA
"7849",1921,6,28,94,54,0,0,NA
"7850",1921,6,29,88,54,0,0,NA
"7851",1921,6,30,91,53,0,0,NA
"7852",1921,7,1,91,51,0,0,NA
"7853",1921,7,2,91,53,0.0000000000000001,0,NA
"7854",1921,7,3,78,46,0,0,NA
"7855",1921,7,4,67,50,57,0,NA
"7856",1921,7,5,69,49,3,0,NA
"7857",1921,7,6,79,45,0,0,NA
"7858",1921,7,7,83,51,0,0,NA
"7859",1921,7,8,84,53,0,0,NA
"7860",1921,7,9,90,52,0,0,NA
"7861",1921,7,10,87,52,0,0,NA
"7862",1921,7,11,85,54,0,0,NA
"7863",1921,7,12,83,55,0,0,NA
"7864",1921,7,13,88,55,0,0,NA
"7865",1921,7,14,85,58,0,0,NA
"7866",1921,7,15,83,58,0.0000000000000001,0,NA
"7867",1921,7,16,87,56,0,0,NA
"7868",1921,7,17,89,54,2,0,NA
"7869",1921,7,18,72,57,8,0,NA
"7870",1921,7,19,85,57,0,0,NA
"7871",1921,7,20,87,55,0,0,NA
"7872",1921,7,21,89,58,39,0,NA
"7873",1921,7,22,79,61,2,0,NA
"7874",1921,7,23,87,57,0,0,NA
"7875",1921,7,24,85,56,0,0,NA
"7876",1921,7,25,92,55,0,0,NA
"7877",1921,7,26,87,65,0,0,NA
"7878",1921,7,27,84,58,0,0,NA
"7879",1921,7,28,88,54,19,0,NA
"7880",1921,7,29,92,58,0,0,NA
"7881",1921,7,30,87,49,0,0,NA
"7882",1921,7,31,78,61,6,0,NA
"7883",1921,8,1,73,58,69,0,NA
"7884",1921,8,2,73,53,4,0,NA
"7885",1921,8,3,83,50,12,0,NA
"7886",1921,8,4,89,48,0,0,NA
"7887",1921,8,5,82,52,0,0,NA
"7888",1921,8,6,80,54,0,0,NA
"7889",1921,8,7,77,49,0,0,NA
"7890",1921,8,8,89,51,0,0,NA
"7891",1921,8,9,85,59,35,0,NA
"7892",1921,8,10,85,61,0,0,NA
"7893",1921,8,11,85,52,0,0,NA
"7894",1921,8,12,85,52,0.0000000000000001,0,NA
"7895",1921,8,13,85,58,0.0000000000000001,0,NA
"7896",1921,8,14,75,59,32,0,NA
"7897",1921,8,15,79,55,0,0,NA
"7898",1921,8,16,83,55,0,0,NA
"7899",1921,8,17,81,46,0,0,NA
"7900",1921,8,18,90,49,0,0,NA
"7901",1921,8,19,76,61,0.0000000000000001,0,NA
"7902",1921,8,20,79,48,0,0,NA
"7903",1921,8,21,83,56,0,0,NA
"7904",1921,8,22,85,53,0,0,NA
"7905",1921,8,23,75,61,0,0,NA
"7906",1921,8,24,82,58,58,0,NA
"7907",1921,8,25,80,52,37,0,NA
"7908",1921,8,26,82,54,12,0,NA
"7909",1921,8,27,85,53,0,0,NA
"7910",1921,8,28,85,55,0,0,NA
"7911",1921,8,29,86,55,0,0,NA
"7912",1921,8,30,81,58,0,0,NA
"7913",1921,8,31,86,51,0,0,NA
"7914",1921,9,1,84,54,0,0,NA
"7915",1921,9,2,84,48,54,0,NA
"7916",1921,9,3,80,55,4,0,NA
"7917",1921,9,4,72,53,0,0,NA
"7918",1921,9,5,73,39,0,0,NA
"7919",1921,9,6,77,43,0.0000000000000001,0,NA
"7920",1921,9,7,72,43,0.0000000000000001,0,NA
"7921",1921,9,8,78,43,0,0,NA
"7922",1921,9,9,84,45,0,0,NA
"7923",1921,9,10,71,46,0.0000000000000001,0,NA
"7924",1921,9,11,71,41,0,0,NA
"7925",1921,9,12,80,44,0,0,NA
"7926",1921,9,13,80,43,0,0,NA
"7927",1921,9,14,86,52,0,0,NA
"7928",1921,9,15,70,53,0,0,NA
"7929",1921,9,16,80,47,0,0,NA
"7930",1921,9,17,75,42,0,0,NA
"7931",1921,9,18,68,47,10,0,NA
"7932",1921,9,19,80,42,0,0,NA
"7933",1921,9,20,70,50,0,0,NA
"7934",1921,9,21,82,29,0,0,NA
"7935",1921,9,22,83,36,0,0,NA
"7936",1921,9,23,85,41,0,0,NA
"7937",1921,9,24,68,51,0,0,NA
"7938",1921,9,25,78,38,0,0,NA
"7939",1921,9,26,81,43,0,0,NA
"7940",1921,9,27,73,40,0,0,NA
"7941",1921,9,28,87,37,0,0,NA
"7942",1921,9,29,75,40,0,0,NA
"7943",1921,9,30,73,27,0,0,NA
"7944",1921,10,1,59,44,0,0,NA
"7945",1921,10,2,67,30,0,0,NA
"7946",1921,10,3,72,32,0,0,NA
"7947",1921,10,4,81,34,0,0,NA
"7948",1921,10,5,84,40,0,0,NA
"7949",1921,10,6,70,42,7,0,NA
"7950",1921,10,7,58,30,0,0,NA
"7951",1921,10,8,80,32,0,0,NA
"7952",1921,10,9,80,40,0,0,NA
"7953",1921,10,10,69,45,0,0,NA
"7954",1921,10,11,62,28,0,0,NA
"7955",1921,10,12,69,30,0,0,NA
"7956",1921,10,13,78,32,0.0000000000000001,0,NA
"7957",1921,10,14,76,38,0,0,NA
"7958",1921,10,15,76,35,0,0,NA
"7959",1921,10,16,78,35,0,0,NA
"7960",1921,10,17,63,41,0,0,NA
"7961",1921,10,18,82,36,0,0,NA
"7962",1921,10,19,69,37,0,0,NA
"7963",1921,10,20,78,32,0,0,NA
"7964",1921,10,21,83,36,0,0,NA
"7965",1921,10,22,62,28,0,0,NA
"7966",1921,10,23,73,31,0,0,NA
"7967",1921,10,24,73,39,0,0,NA
"7968",1921,10,25,64,40,30,0,NA
"7969",1921,10,26,60,30,0,0,NA
"7970",1921,10,27,59,25,0,0,NA
"7971",1921,10,28,57,34,0,0,NA
"7972",1921,10,29,67,49,0,0,NA
"7973",1921,10,30,67,32,0,0,NA
"7974",1921,10,31,60,28,0,0,NA
"7975",1921,11,1,67,26,0,0,NA
"7976",1921,11,2,66,22,0,0,NA
"7977",1921,11,3,71,24,0,0,NA
"7978",1921,11,4,71,27,0,0,NA
"7979",1921,11,5,73,25,0,0,NA
"7980",1921,11,6,63,28,0,0,NA
"7981",1921,11,7,63,26,0,0,NA
"7982",1921,11,8,45,27,2,5,NA
"7983",1921,11,9,50,23,0,0,NA
"7984",1921,11,10,66,17,0,0,NA
"7985",1921,11,11,53,23,0,0,NA
"7986",1921,11,12,67,23,0,0,NA
"7987",1921,11,13,50,33,0,0,NA
"7988",1921,11,14,45,27,0,0,NA
"7989",1921,11,15,58,19,0,0,NA
"7990",1921,11,16,44,28,0.0000000000000001,0.0000000000000001,NA
"7991",1921,11,17,32,25,28,25,NA
"7992",1921,11,18,29,9,2,0.0000000000000001,NA
"7993",1921,11,19,41,9,0,0,NA
"7994",1921,11,20,48,12,0,0,NA
"7995",1921,11,21,59,26,0,0,NA
"7996",1921,11,22,44,22,0,0,NA
"7997",1921,11,23,58,27,0,0,NA
"7998",1921,11,24,49,19,0,0,NA
"7999",1921,11,25,58,26,0,0,NA
"8000",1921,11,26,51,34,0,0,NA
"8001",1921,11,27,52,22,0,0,NA
"8002",1921,11,28,68,25,0,0,NA
"8003",1921,11,29,51,19,0,0,NA
"8004",1921,11,30,51,21,0,0,NA
"8005",1921,12,1,56,34,0,0,NA
"8006",1921,12,2,41,26,31,40,NA
"8007",1921,12,3,32,7,20,20,NA
"8008",1921,12,4,43,-1,0,0,NA
"8009",1921,12,5,49,8,0,0,NA
"8010",1921,12,6,47,12,0,0,NA
"8011",1921,12,7,41,22,0,0,NA
"8012",1921,12,8,46,8,0,0,NA
"8013",1921,12,9,48,14,0,0,NA
"8014",1921,12,10,52,19,0,0,NA
"8015",1921,12,11,60,34,0,0,NA
"8016",1921,12,12,72,39,0,0,NA
"8017",1921,12,13,65,40,0,0,NA
"8018",1921,12,14,51,26,0,0,NA
"8019",1921,12,15,66,29,0,0,NA
"8020",1921,12,16,53,19,0,0,NA
"8021",1921,12,17,34,6,0,0,NA
"8022",1921,12,18,31,13,0,0,NA
"8023",1921,12,19,34,9,0,0,NA
"8024",1921,12,20,22,15,0,0,NA
"8025",1921,12,21,23,16,0,0,NA
"8026",1921,12,22,46,15,9,13,NA
"8027",1921,12,23,29,4,29,45,NA
"8028",1921,12,24,15,-17,0,0,NA
"8029",1921,12,25,38,-2,0,0,NA
"8030",1921,12,26,38,8,0,0,NA
"8031",1921,12,27,34,12,0,0,NA
"8032",1921,12,28,48,25,0,0,NA
"8033",1921,12,29,46,25,0,0,NA
"8034",1921,12,30,59,25,0,0,NA
"8035",1921,12,31,38,23,0,0,NA
"8036",1922,1,1,46,15,0,0,NA
"8037",1922,1,2,61,25,0,0,NA
"8038",1922,1,3,50,24,14,20,NA
"8039",1922,1,4,27,1,5,10,NA
"8040",1922,1,5,27,-2,0,0,NA
"8041",1922,1,6,27,-5,0,0,NA
"8042",1922,1,7,36,-4,0,0,NA
"8043",1922,1,8,44,1,0,0,NA
"8044",1922,1,9,47,10,0,0,NA
"8045",1922,1,10,40,15,0,0,NA
"8046",1922,1,11,33,22,0,0,NA
"8047",1922,1,12,42,10,0,0,NA
"8048",1922,1,13,52,23,0,0,NA
"8049",1922,1,14,53,24,0,0,NA
"8050",1922,1,15,29,14,0,0,NA
"8051",1922,1,16,42,3,0,0,NA
"8052",1922,1,17,34,10,0.0000000000000001,0.0000000000000001,NA
"8053",1922,1,18,15,-6,11,15,NA
"8054",1922,1,19,12,-27,0,0,NA
"8055",1922,1,20,20,-16,0,0,NA
"8056",1922,1,21,29,-9,0,0,NA
"8057",1922,1,22,36,-3,0,0,NA
"8058",1922,1,23,29,-7,0,0,NA
"8059",1922,1,24,42,1,0,0,NA
"8060",1922,1,25,39,11,0,0,NA
"8061",1922,1,26,42,10,0,0,NA
"8062",1922,1,27,41,5,0,0,NA
"8063",1922,1,28,43,14,0,0,NA
"8064",1922,1,29,30,14,4,5,NA
"8065",1922,1,30,21,-4,0,0,NA
"8066",1922,1,31,27,7,1,0.0000000000000001,NA
"8067",1922,2,1,36,18,0,0,NA
"8068",1922,2,2,32,5,0,0,NA
"8069",1922,2,3,32,7,0,0,NA
"8070",1922,2,4,37,7,0,0,NA
"8071",1922,2,5,28,9,7,10,NA
"8072",1922,2,6,33,-1,0,0,NA
"8073",1922,2,7,50,3,0,0,NA
"8074",1922,2,8,62,18,0,0,NA
"8075",1922,2,9,63,29,0,0,NA
"8076",1922,2,10,55,33,0,0,NA
"8077",1922,2,11,52,19,1,0.0000000000000001,NA
"8078",1922,2,12,36,15,0,0,NA
"8079",1922,2,13,37,9,0,0,NA
"8080",1922,2,14,36,5,0,0,NA
"8081",1922,2,15,54,5,0,0,NA
"8082",1922,2,16,54,16,0,0,NA
"8083",1922,2,17,59,25,0,0,NA
"8084",1922,2,18,56,17,0,0,NA
"8085",1922,2,19,54,24,0,0,NA
"8086",1922,2,20,54,19,0,0,NA
"8087",1922,2,21,54,19,0,0,NA
"8088",1922,2,22,44,11,5,5,NA
"8089",1922,2,23,14,0,2,3,NA
"8090",1922,2,24,34,-2,0,0,NA
"8091",1922,2,25,38,13,0,0,NA
"8092",1922,2,26,40,17,2,3,NA
"8093",1922,2,27,20,3,24,50,NA
"8094",1922,2,28,7,-1,12,15,NA
"8095",1922,3,1,17,-20,0.0000000000000001,0.0000000000000001,NA
"8096",1922,3,2,41,-11,0,0,NA
"8097",1922,3,3,51,11,0,0,NA
"8098",1922,3,4,51,25,0,0,NA
"8099",1922,3,5,43,27,0.0000000000000001,0.0000000000000001,NA
"8100",1922,3,6,33,21,0,0,NA
"8101",1922,3,7,48,8,0,0,NA
"8102",1922,3,8,39,22,9,13,NA
"8103",1922,3,9,43,3,0,0,NA
"8104",1922,3,10,50,15,0,0,NA
"8105",1922,3,11,54,22,0,0,NA
"8106",1922,3,12,50,24,0,0,NA
"8107",1922,3,13,61,22,0,0,NA
"8108",1922,3,14,58,24,0,0,NA
"8109",1922,3,15,60,27,0,0,NA
"8110",1922,3,16,65,29,0,0,NA
"8111",1922,3,17,63,37,1,0,NA
"8112",1922,3,18,49,33,26,0,NA
"8113",1922,3,19,58,23,0,0,NA
"8114",1922,3,20,61,32,0,0,NA
"8115",1922,3,21,61,25,0,0,NA
"8116",1922,3,22,67,33,0,0,NA
"8117",1922,3,23,64,26,0,0,NA
"8118",1922,3,24,69,28,0,0,NA
"8119",1922,3,25,49,24,0,0,NA
"8120",1922,3,26,56,21,0,0,NA
"8121",1922,3,27,56,28,0,0,NA
"8122",1922,3,28,43,14,0,0,NA
"8123",1922,3,29,54,27,0,0,NA
"8124",1922,3,30,54,24,0,0,NA
"8125",1922,3,31,60,22,0,0,NA
"8126",1922,4,1,67,22,0.0000000000000001,0,NA
"8127",1922,4,2,55,39,1,0,NA
"8128",1922,4,3,64,31,0,0,NA
"8129",1922,4,4,68,29,0,0,NA
"8130",1922,4,5,59,44,40,0,NA
"8131",1922,4,6,52,34,0,0,NA
"8132",1922,4,7,59,26,0,0,NA
"8133",1922,4,8,63,27,0,0,NA
"8134",1922,4,9,56,33,0.0000000000000001,0,NA
"8135",1922,4,10,51,30,0,0,NA
"8136",1922,4,11,58,21,0,0,NA
"8137",1922,4,12,49,25,14,5,NA
"8138",1922,4,13,46,28,5,8,NA
"8139",1922,4,14,61,23,0,0,NA
"8140",1922,4,15,52,29,10,15,NA
"8141",1922,4,16,34,27,25,30,NA
"8142",1922,4,17,33,25,27,30,NA
"8143",1922,4,18,49,15,0,0,NA
"8144",1922,4,19,62,27,0,0,NA
"8145",1922,4,20,68,29,0,0,NA
"8146",1922,4,21,71,31,0,0,NA
"8147",1922,4,22,69,38,0,0,NA
"8148",1922,4,23,67,40,0,0,NA
"8149",1922,4,24,55,39,6,0,NA
"8150",1922,4,25,55,41,19,0,NA
"8151",1922,4,26,48,35,84,0,NA
"8152",1922,4,27,42,33,37,0,NA
"8153",1922,4,28,49,33,12,0,NA
"8154",1922,4,29,60,37,0,0,NA
"8155",1922,4,30,68,44,0,0,NA
"8156",1922,5,1,64,38,2,0,NA
"8157",1922,5,2,70,33,0,0,NA
"8158",1922,5,3,71,36,0,0,NA
"8159",1922,5,4,73,35,0,0,NA
"8160",1922,5,5,78,44,0,0,NA
"8161",1922,5,6,72,42,0,0,NA
"8162",1922,5,7,73,44,0,0,NA
"8163",1922,5,8,76,40,0.0000000000000001,0,NA
"8164",1922,5,9,72,40,0,0,NA
"8165",1922,5,10,64,43,1,0,NA
"8166",1922,5,11,57,41,0,0,NA
"8167",1922,5,12,60,35,0,0,NA
"8168",1922,5,13,64,31,0,0,NA
"8169",1922,5,14,55,33,4,0,NA
"8170",1922,5,15,54,35,4,0,NA
"8171",1922,5,16,72,28,0,0,NA
"8172",1922,5,17,82,50,0,0,NA
"8173",1922,5,18,71,49,0,0,NA
"8174",1922,5,19,77,43,0,0,NA
"8175",1922,5,20,79,45,0,0,NA
"8176",1922,5,21,72,47,12,0,NA
"8177",1922,5,22,77,36,0,0,NA
"8178",1922,5,23,72,44,0,0,NA
"8179",1922,5,24,78,40,0,0,NA
"8180",1922,5,25,79,46,0,0,NA
"8181",1922,5,26,81,43,0,0,NA
"8182",1922,5,27,73,53,1,0,NA
"8183",1922,5,28,78,52,0,0,NA
"8184",1922,5,29,71,51,13,0,NA
"8185",1922,5,30,57,43,17,0,NA
"8186",1922,5,31,50,42,33,0,NA
"8187",1922,6,1,58,31,0,0,NA
"8188",1922,6,2,68,35,0,0,NA
"8189",1922,6,3,74,40,0,0,NA
"8190",1922,6,4,75,39,0,0,NA
"8191",1922,6,5,80,41,0,0,NA
"8192",1922,6,6,86,44,0,0,NA
"8193",1922,6,7,86,45,0,0,NA
"8194",1922,6,8,82,45,0,0,NA
"8195",1922,6,9,94,50,0,0,NA
"8196",1922,6,10,84,44,0,0,NA
"8197",1922,6,11,82,59,0,0,NA
"8198",1922,6,12,89,50,0,0,NA
"8199",1922,6,13,84,55,50,0,NA
"8200",1922,6,14,84,52,53,0,NA
"8201",1922,6,15,79,48,0,0,NA
"8202",1922,6,16,75,55,0,0,NA
"8203",1922,6,17,82,48,0,0,NA
"8204",1922,6,18,87,48,0,0,NA
"8205",1922,6,19,88,51,0,0,NA
"8206",1922,6,20,93,56,0,0,NA
"8207",1922,6,21,95,55,0,0,NA
"8208",1922,6,22,94,55,0,0,NA
"8209",1922,6,23,84,55,0,0,NA
"8210",1922,6,24,80,58,0,0,NA
"8211",1922,6,25,89,54,0,0,NA
"8212",1922,6,26,87,50,0,0,NA
"8213",1922,6,27,89,54,0,0,NA
"8214",1922,6,28,84,54,0,0,NA
"8215",1922,6,29,82,57,0,0,NA
"8216",1922,6,30,80,59,0.0000000000000001,0,NA
"8217",1922,7,1,76,53,0,0,NA
"8218",1922,7,2,78,52,0,0,NA
"8219",1922,7,3,84,47,0,0,NA
"8220",1922,7,4,95,51,0,0,NA
"8221",1922,7,5,86,57,12,0,NA
"8222",1922,7,6,71,56,8,0,NA
"8223",1922,7,7,81,46,0,0,NA
"8224",1922,7,8,94,47,0,0,NA
"8225",1922,7,9,79,49,0.0000000000000001,0,NA
"8226",1922,7,10,75,48,0,0,NA
"8227",1922,7,11,81,48,0.0000000000000001,0,NA
"8228",1922,7,12,83,42,0,0,NA
"8229",1922,7,13,93,47,0,0,NA
"8230",1922,7,14,96,49,0,0,NA
"8231",1922,7,15,99,53,1,0,NA
"8232",1922,7,16,86,52,0.0000000000000001,0,NA
"8233",1922,7,17,76,53,9,0,NA
"8234",1922,7,18,88,48,0,0,NA
"8235",1922,7,19,95,49,0,0,NA
"8236",1922,7,20,91,58,0,0,NA
"8237",1922,7,21,86,59,24,0,NA
"8238",1922,7,22,83,53,1,0,NA
"8239",1922,7,23,86,54,0,0,NA
"8240",1922,7,24,81,57,17,0,NA
"8241",1922,7,25,87,58,0,0,NA
"8242",1922,7,26,93,58,0,0,NA
"8243",1922,7,27,81,57,0.0000000000000001,0,NA
"8244",1922,7,28,79,59,8,0,NA
"8245",1922,7,29,82,55,0,0,NA
"8246",1922,7,30,80,54,0,0,NA
"8247",1922,7,31,86,58,0,0,NA
"8248",1922,8,1,86,58,0,0,NA
"8249",1922,8,2,88,57,0.0000000000000001,0,NA
"8250",1922,8,3,87,56,0.0000000000000001,0,NA
"8251",1922,8,4,88,56,5,0,NA
"8252",1922,8,5,91,61,3,0,NA
"8253",1922,8,6,84,53,0,0,NA
"8254",1922,8,7,84,53,0.0000000000000001,0,NA
"8255",1922,8,8,83,51,19,0,NA
"8256",1922,8,9,82,56,0,0,NA
"8257",1922,8,10,84,62,20,0,NA
"8258",1922,8,11,89,53,0,0,NA
"8259",1922,8,12,90,52,0,0,NA
"8260",1922,8,13,89,57,0,0,NA
"8261",1922,8,14,86,58,0,0,NA
"8262",1922,8,15,88,56,0,0,NA
"8263",1922,8,16,90,56,0,0,NA
"8264",1922,8,17,86,63,2,0,NA
"8265",1922,8,18,80,60,4,0,NA
"8266",1922,8,19,84,59,0,0,NA
"8267",1922,8,20,88,55,0,0,NA
"8268",1922,8,21,85,55,0,0,NA
"8269",1922,8,22,88,52,0,0,NA
"8270",1922,8,23,88,54,0.0000000000000001,0,NA
"8271",1922,8,24,92,56,0,0,NA
"8272",1922,8,25,81,55,0.0000000000000001,0,NA
"8273",1922,8,26,79,55,0.0000000000000001,0,NA
"8274",1922,8,27,90,51,0.0000000000000001,0,NA
"8275",1922,8,28,88,59,2,0,NA
"8276",1922,8,29,85,57,1,0,NA
"8277",1922,8,30,90,56,6,0,NA
"8278",1922,8,31,90,54,11,0,NA
"8279",1922,9,1,82,56,0,0,NA
"8280",1922,9,2,86,48,0.0000000000000001,0,NA
"8281",1922,9,3,83,48,0,0,NA
"8282",1922,9,4,86,53,0,0,NA
"8283",1922,9,5,86,47,0,0,NA
"8284",1922,9,6,86,51,0,0,NA
"8285",1922,9,7,86,51,0,0,NA
"8286",1922,9,8,80,52,0,0,NA
"8287",1922,9,9,76,43,0,0,NA
"8288",1922,9,10,68,37,0,0,NA
"8289",1922,9,11,82,36,0,0,NA
"8290",1922,9,12,85,41,0,0,NA
"8291",1922,9,13,89,44,0,0,NA
"8292",1922,9,14,79,44,0,0,NA
"8293",1922,9,15,76,47,0,0,NA
"8294",1922,9,16,78,48,0,0,NA
"8295",1922,9,17,88,43,0.0000000000000001,0,NA
"8296",1922,9,18,72,51,0,0,NA
"8297",1922,9,19,74,41,0,0,NA
"8298",1922,9,20,83,38,0,0,NA
"8299",1922,9,21,84,39,0,0,NA
"8300",1922,9,22,88,39,0,0,NA
"8301",1922,9,23,78,44,0,0,NA
"8302",1922,9,24,77,44,0,0,NA
"8303",1922,9,25,72,47,0,0,NA
"8304",1922,9,26,82,41,0,0,NA
"8305",1922,9,27,81,40,0,0,NA
"8306",1922,9,28,76,45,0.0000000000000001,0,NA
"8307",1922,9,29,66,45,2,0,NA
"8308",1922,9,30,75,38,0,0,NA
"8309",1922,10,1,80,37,0,0,NA
"8310",1922,10,2,82,39,0,0,NA
"8311",1922,10,3,84,42,0,0,NA
"8312",1922,10,4,87,45,0,0,NA
"8313",1922,10,5,73,41,0,0,NA
"8314",1922,10,6,65,39,0.0000000000000001,0,NA
"8315",1922,10,7,68,28,0,0,NA
"8316",1922,10,8,71,29,0,0,NA
"8317",1922,10,9,79,30,0,0,NA
"8318",1922,10,10,80,28,0,0,NA
"8319",1922,10,11,58,40,0,0,NA
"8320",1922,10,12,51,31,0,0,NA
"8321",1922,10,13,55,32,0,0,NA
"8322",1922,10,14,58,31,0,0,NA
"8323",1922,10,15,57,33,0,0,NA
"8324",1922,10,16,48,29,0.0000000000000001,0.0000000000000001,NA
"8325",1922,10,17,61,26,0,0,NA
"8326",1922,10,18,69,22,0,0,NA
"8327",1922,10,19,72,27,0,0,NA
"8328",1922,10,20,71,28,0,0,NA
"8329",1922,10,21,59,34,0.0000000000000001,0,NA
"8330",1922,10,22,57,27,0,0,NA
"8331",1922,10,23,71,20,0,0,NA
"8332",1922,10,24,75,25,0,0,NA
"8333",1922,10,25,77,28,0,0,NA
"8334",1922,10,26,79,26,0,0,NA
"8335",1922,10,27,72,28,0,0,NA
"8336",1922,10,28,68,26,0,0,NA
"8337",1922,10,29,58,31,62,25,NA
"8338",1922,10,30,41,15,12,15,NA
"8339",1922,10,31,51,22,0,0,NA
"8340",1922,11,1,50,28,0,0,NA
"8341",1922,11,2,53,26,0,0,NA
"8342",1922,11,3,50,27,0,0,NA
"8343",1922,11,4,41,35,32,0,NA
"8344",1922,11,5,46,32,0,0,NA
"8345",1922,11,6,41,19,0,0,NA
"8346",1922,11,7,48,20,0,0,NA
"8347",1922,11,8,46,20,0,0,NA
"8348",1922,11,9,47,21,0,0,NA
"8349",1922,11,10,58,20,0,0,NA
"8350",1922,11,11,46,26,29,30,NA
"8351",1922,11,12,28,12,5,8,NA
"8352",1922,11,13,25,10,1,3,NA
"8353",1922,11,14,45,14,0,0,NA
"8354",1922,11,15,48,21,0,0,NA
"8355",1922,11,16,53,22,0,0,NA
"8356",1922,11,17,48,29,74,30,NA
"8357",1922,11,18,56,32,0,0,NA
"8358",1922,11,19,41,23,0,0,NA
"8359",1922,11,20,44,22,0,0,NA
"8360",1922,11,21,42,19,0,0,NA
"8361",1922,11,22,49,19,0,0,NA
"8362",1922,11,23,48,20,0,0,NA
"8363",1922,11,24,45,19,0,0,NA
"8364",1922,11,25,56,19,0,0,NA
"8365",1922,11,26,64,24,0,0,NA
"8366",1922,11,27,61,27,0,0,NA
"8367",1922,11,28,54,24,0,0,NA
"8368",1922,11,29,47,20,0,0,NA
"8369",1922,11,30,48,26,3,0,NA
"8370",1922,12,1,37,23,0,0,NA
"8371",1922,12,2,47,19,0,0,NA
"8372",1922,12,3,48,17,0,0,NA
"8373",1922,12,4,39,24,0,0,NA
"8374",1922,12,5,41,14,0,0,NA
"8375",1922,12,6,53,17,0,0,NA
"8376",1922,12,7,40,20,0,0,NA
"8377",1922,12,8,31,11,0,0,NA
"8378",1922,12,9,42,9,0,0,NA
"8379",1922,12,10,56,13,0,0,NA
"8380",1922,12,11,46,16,0,0,NA
"8381",1922,12,12,32,6,0,0,NA
"8382",1922,12,13,27,11,0,0,NA
"8383",1922,12,14,19,9,1,2,NA
"8384",1922,12,15,34,6,0,0,NA
"8385",1922,12,16,39,13,0,0,NA
"8386",1922,12,17,32,4,0,0,NA
"8387",1922,12,18,43,3,0,0,NA
"8388",1922,12,19,56,19,0,0,NA
"8389",1922,12,20,49,17,0,0,NA
"8390",1922,12,21,55,15,0,0,NA
"8391",1922,12,22,58,19,0,0,NA
"8392",1922,12,23,60,19,0,0,NA
"8393",1922,12,24,62,36,0,0,NA
"8394",1922,12,25,52,22,8,0,NA
"8395",1922,12,26,40,15,22,10,NA
"8396",1922,12,27,42,14,0,0,NA
"8397",1922,12,28,47,23,0,0,NA
"8398",1922,12,29,43,26,0,0,NA
"8399",1922,12,30,41,26,0,0,NA
"8400",1922,12,31,29,11,0,0,NA
"8401",1923,1,1,39,20,0,0,NA
"8402",1923,1,2,38,20,0,0,NA
"8403",1923,1,3,46,19,0,0,NA
"8404",1923,1,4,40,18,0,0,NA
"8405",1923,1,5,42,26,0,0,NA
"8406",1923,1,6,58,26,0,0,NA
"8407",1923,1,7,57,42,0,0,NA
"8408",1923,1,8,59,39,0,0,NA
"8409",1923,1,9,59,20,0,0,NA
"8410",1923,1,10,67,26,0,0,NA
"8411",1923,1,11,57,35,0,0,NA
"8412",1923,1,12,42,15,0,0,NA
"8413",1923,1,13,44,15,0,0,NA
"8414",1923,1,14,51,12,0,0,NA
"8415",1923,1,15,52,15,0,0,NA
"8416",1923,1,16,52,14,0,0,NA
"8417",1923,1,17,63,25,0,0,NA
"8418",1923,1,18,61,34,0,0,NA
"8419",1923,1,19,53,21,0,0,NA
"8420",1923,1,20,51,24,0,0,NA
"8421",1923,1,21,41,15,0,0,NA
"8422",1923,1,22,41,11,0,0,NA
"8423",1923,1,23,55,21,0,0,NA
"8424",1923,1,24,38,16,0,0,NA
