"","Time","Year","Mon","Day","Min"
"6228",6229,1966,1,20,-1
"6229",6230,1966,1,21,-13
"6230",6231,1966,1,22,-2
"6231",6232,1966,1,23,3
"6232",6233,1966,1,24,7
"6233",6234,1966,1,25,2
"6234",6235,1966,1,26,15
"6235",6236,1966,1,27,9
"6236",6237,1966,1,28,3
"6237",6238,1966,1,29,8
"6238",6239,1966,1,30,9
"6239",6240,1966,1,31,15
"6240",6241,1966,2,1,8
"6241",6242,1966,2,2,14
"6242",6243,1966,2,3,11
"6243",6244,1966,2,4,14
"6244",6245,1966,2,5,25
"6245",6246,1966,2,6,19
"6246",6247,1966,2,7,22
"6247",6248,1966,2,8,21
"6248",6249,1966,2,9,10
"6249",6250,1966,2,10,9
"6250",6251,1966,2,11,4
"6251",6252,1966,2,12,20
"6252",6253,1966,2,13,-2
"6253",6254,1966,2,14,-6
"6254",6255,1966,2,15,-6
"6255",6256,1966,2,16,-4
"6256",6257,1966,2,17,7
"6257",6258,1966,2,18,24
"6258",6259,1966,2,19,22
"6259",6260,1966,2,20,20
"6260",6261,1966,2,21,20
"6261",6262,1966,2,22,23
"6262",6263,1966,2,23,17
"6263",6264,1966,2,24,22
"6264",6265,1966,2,25,26
"6265",6266,1966,2,26,23
"6266",6267,1966,2,27,19
"6267",6268,1966,2,28,28
"6268",6269,1966,3,1,26
"6269",6270,1966,3,2,24
"6270",6271,1966,3,3,7
"6271",6272,1966,3,4,11
"6272",6273,1966,3,5,9
"6273",6274,1966,3,6,17
"6274",6275,1966,3,7,24
"6275",6276,1966,3,8,29
"6276",6277,1966,3,9,31
"6277",6278,1966,3,10,33
"6278",6279,1966,3,11,25
"6279",6280,1966,3,12,23
"6280",6281,1966,3,13,29
"6281",6282,1966,3,14,34
"6282",6283,1966,3,15,34
"6283",6284,1966,3,16,42
"6284",6285,1966,3,17,28
"6285",6286,1966,3,18,25
"6286",6287,1966,3,19,36
"6287",6288,1966,3,20,32
"6288",6289,1966,3,21,26
"6289",6290,1966,3,22,14
"6290",6291,1966,3,23,9
"6291",6292,1966,3,24,19
"6292",6293,1966,3,25,26
"6293",6294,1966,3,26,23
"6294",6295,1966,3,27,28
"6295",6296,1966,3,28,33
"6296",6297,1966,3,29,30
"6297",6298,1966,3,30,35
"6298",6299,1966,3,31,40
"6299",6300,1966,4,1,27
"6300",6301,1966,4,2,34
"6301",6302,1966,4,3,26
"6302",6303,1966,4,4,26
"6303",6304,1966,4,5,19
"6304",6305,1966,4,6,30
"6305",6306,1966,4,7,30
"6306",6307,1966,4,8,25
"6307",6308,1966,4,9,26
"6308",6309,1966,4,10,37
"6309",6310,1966,4,11,36
"6310",6311,1966,4,12,33
"6311",6312,1966,4,13,32
"6312",6313,1966,4,14,32
"6313",6314,1966,4,15,38
"6314",6315,1966,4,16,39
"6315",6316,1966,4,17,32
"6316",6317,1966,4,18,18
"6317",6318,1966,4,19,14
"6318",6319,1966,4,20,13
"6319",6320,1966,4,21,23
"6320",6321,1966,4,22,33
"6321",6322,1966,4,23,32
"6322",6323,1966,4,24,35
"6323",6324,1966,4,25,38
"6324",6325,1966,4,26,43
"6325",6326,1966,4,27,32
"6326",6327,1966,4,28,25
"6327",6328,1966,4,29,30
"6328",6329,1966,4,30,28
"6329",6330,1966,5,1,32
"6330",6331,1966,5,2,37
"6331",6332,1966,5,3,45
"6332",6333,1966,5,4,43
"6333",6334,1966,5,5,49
"6334",6335,1966,5,6,46
"6335",6336,1966,5,7,50
"6336",6337,1966,5,8,48
"6337",6338,1966,5,9,42
"6338",6339,1966,5,10,39
"6339",6340,1966,5,11,31
"6340",6341,1966,5,12,27
"6341",6342,1966,5,13,32
"6342",6343,1966,5,14,37
"6343",6344,1966,5,15,42
"6344",6345,1966,5,16,43
"6345",6346,1966,5,17,42
"6346",6347,1966,5,18,44
"6347",6348,1966,5,19,37
"6348",6349,1966,5,20,38
"6349",6350,1966,5,21,47
"6350",6351,1966,5,22,51
"6351",6352,1966,5,23,39
"6352",6353,1966,5,24,38
"6353",6354,1966,5,25,43
"6354",6355,1966,5,26,46
"6355",6356,1966,5,27,48
"6356",6357,1966,5,28,42
"6357",6358,1966,5,29,46
"6358",6359,1966,5,30,54
"6359",6360,1966,5,31,56
"6360",6361,1966,6,1,53
"6361",6362,1966,6,2,43
"6362",6363,1966,6,3,48
"6363",6364,1966,6,4,47
"6364",6365,1966,6,5,43
"6365",6366,1966,6,6,41
"6366",6367,1966,6,7,47
"6367",6368,1966,6,8,42
"6368",6369,1966,6,9,42
"6369",6370,1966,6,10,54
"6370",6371,1966,6,11,52
"6371",6372,1966,6,12,45
"6372",6373,1966,6,13,45
"6373",6374,1966,6,14,49
"6374",6375,1966,6,15,48
"6375",6376,1966,6,16,48
"6376",6377,1966,6,17,49
"6377",6378,1966,6,18,50
"6378",6379,1966,6,19,53
"6379",6380,1966,6,20,57
"6380",6381,1966,6,21,52
"6381",6382,1966,6,22,53
"6382",6383,1966,6,23,49
"6383",6384,1966,6,24,51
"6384",6385,1966,6,25,50
"6385",6386,1966,6,26,55
"6386",6387,1966,6,27,51
"6387",6388,1966,6,28,55
"6388",6389,1966,6,29,56
"6389",6390,1966,6,30,56
"6390",6391,1966,7,1,60
"6391",6392,1966,7,2,56
"6392",6393,1966,7,3,55
"6393",6394,1966,7,4,58
"6394",6395,1966,7,5,56
"6395",6396,1966,7,6,61
"6396",6397,1966,7,7,57
"6397",6398,1966,7,8,68
"6398",6399,1966,7,9,59
"6399",6400,1966,7,10,65
"6400",6401,1966,7,11,62
"6401",6402,1966,7,12,65
"6402",6403,1966,7,13,66
"6403",6404,1966,7,14,63
"6404",6405,1966,7,15,60
"6405",6406,1966,7,16,63
"6406",6407,1966,7,17,66
"6407",6408,1966,7,18,65
"6408",6409,1966,7,19,60
"6409",6410,1966,7,20,56
"6410",6411,1966,7,21,60
"6411",6412,1966,7,22,64
"6412",6413,1966,7,23,64
"6413",6414,1966,7,24,61
"6414",6415,1966,7,25,58
"6415",6416,1966,7,26,65
"6416",6417,1966,7,27,64
"6417",6418,1966,7,28,62
"6418",6419,1966,7,29,65
"6419",6420,1966,7,30,60
"6420",6421,1966,7,31,70
"6421",6422,1966,8,1,65
"6422",6423,1966,8,2,63
"6423",6424,1966,8,3,62
"6424",6425,1966,8,4,61
"6425",6426,1966,8,5,56
"6426",6427,1966,8,6,57
"6427",6428,1966,8,7,58
"6428",6429,1966,8,8,55
"6429",6430,1966,8,9,57
"6430",6431,1966,8,10,54
"6431",6432,1966,8,11,60
"6432",6433,1966,8,12,58
"6433",6434,1966,8,13,53
"6434",6435,1966,8,14,59
"6435",6436,1966,8,15,55
"6436",6437,1966,8,16,60
"6437",6438,1966,8,17,62
"6438",6439,1966,8,18,55
"6439",6440,1966,8,19,58
"6440",6441,1966,8,20,56
"6441",6442,1966,8,21,52
"6442",6443,1966,8,22,53
"6443",6444,1966,8,23,55
"6444",6445,1966,8,24,51
"6445",6446,1966,8,25,50
"6446",6447,1966,8,26,54
"6447",6448,1966,8,27,57
"6448",6449,1966,8,28,54
"6449",6450,1966,8,29,55
"6450",6451,1966,8,30,57
"6451",6452,1966,8,31,56
"6452",6453,1966,9,1,57
"6453",6454,1966,9,2,56
"6454",6455,1966,9,3,53
"6455",6456,1966,9,4,49
"6456",6457,1966,9,5,53
"6457",6458,1966,9,6,51
"6458",6459,1966,9,7,52
"6459",6460,1966,9,8,54
"6460",6461,1966,9,9,54
"6461",6462,1966,9,10,53
"6462",6463,1966,9,11,52
"6463",6464,1966,9,12,53
"6464",6465,1966,9,13,49
"6465",6466,1966,9,14,50
"6466",6467,1966,9,15,48
"6467",6468,1966,9,16,48
"6468",6469,1966,9,17,47
"6469",6470,1966,9,18,43
"6470",6471,1966,9,19,45
"6471",6472,1966,9,20,47
"6472",6473,1966,9,21,55
"6473",6474,1966,9,22,53
"6474",6475,1966,9,23,54
"6475",6476,1966,9,24,56
"6476",6477,1966,9,25,52
"6477",6478,1966,9,26,50
"6478",6479,1966,9,27,52
"6479",6480,1966,9,28,50
"6480",6481,1966,9,29,46
"6481",6482,1966,9,30,37
"6482",6483,1966,10,1,34
"6483",6484,1966,10,2,43
"6484",6485,1966,10,3,40
"6485",6486,1966,10,4,33
"6486",6487,1966,10,5,36
"6487",6488,1966,10,6,45
"6488",6489,1966,10,7,45
"6489",6490,1966,10,8,47
"6490",6491,1966,10,9,41
"6491",6492,1966,10,10,37
"6492",6493,1966,10,11,37
"6493",6494,1966,10,12,43
"6494",6495,1966,10,13,35
"6495",6496,1966,10,14,25
"6496",6497,1966,10,15,22
"6497",6498,1966,10,16,27
"6498",6499,1966,10,17,29
"6499",6500,1966,10,18,30
"6500",6501,1966,10,19,26
"6501",6502,1966,10,20,41
"6502",6503,1966,10,21,36
"6503",6504,1966,10,22,31
"6504",6505,1966,10,23,33
"6505",6506,1966,10,24,37
"6506",6507,1966,10,25,37
"6507",6508,1966,10,26,37
"6508",6509,1966,10,27,41
"6509",6510,1966,10,28,39
"6510",6511,1966,10,29,40
"6511",6512,1966,10,30,42
"6512",6513,1966,10,31,26
"6513",6514,1966,11,1,18
"6514",6515,1966,11,2,22
"6515",6516,1966,11,3,25
"6516",6517,1966,11,4,27
"6517",6518,1966,11,5,19
"6518",6519,1966,11,6,33
"6519",6520,1966,11,7,31
"6520",6521,1966,11,8,15
"6521",6522,1966,11,9,10
"6522",6523,1966,11,10,15
"6523",6524,1966,11,11,26
"6524",6525,1966,11,12,29
"6525",6526,1966,11,13,32
"6526",6527,1966,11,14,25
"6527",6528,1966,11,15,39
"6528",6529,1966,11,16,35
"6529",6530,1966,11,17,39
"6530",6531,1966,11,18,30
"6531",6532,1966,11,19,29
"6532",6533,1966,11,20,27
"6533",6534,1966,11,21,33
"6534",6535,1966,11,22,27
"6535",6536,1966,11,23,26
"6536",6537,1966,11,24,26
"6537",6538,1966,11,25,26
"6538",6539,1966,11,26,18
"6539",6540,1966,11,27,16
"6540",6541,1966,11,28,22
"6541",6542,1966,11,29,35
"6542",6543,1966,11,30,24
"6543",6544,1966,12,1,18
"6544",6545,1966,12,2,18
"6545",6546,1966,12,3,18
"6546",6547,1966,12,4,21
"6547",6548,1966,12,5,22
"6548",6549,1966,12,6,29
"6549",6550,1966,12,7,23
"6550",6551,1966,12,8,21
"6551",6552,1966,12,9,12
"6552",6553,1966,12,10,9
"6553",6554,1966,12,11,17
"6554",6555,1966,12,12,21
"6555",6556,1966,12,13,25
"6556",6557,1966,12,14,24
"6557",6558,1966,12,15,21
"6558",6559,1966,12,16,24
"6559",6560,1966,12,17,27
"6560",6561,1966,12,18,27
"6561",6562,1966,12,19,29
"6562",6563,1966,12,20,28
"6563",6564,1966,12,21,20
"6564",6565,1966,12,22,14
"6565",6566,1966,12,23,11
"6566",6567,1966,12,24,12
"6567",6568,1966,12,25,7
"6568",6569,1966,12,26,15
"6569",6570,1966,12,27,5
"6570",6571,1966,12,28,3
"6571",6572,1966,12,29,8
"6572",6573,1966,12,30,14
"6573",6574,1966,12,31,15
"6574",6575,1967,1,1,19
"6575",6576,1967,1,2,12
"6576",6577,1967,1,3,12
"6577",6578,1967,1,4,19
"6578",6579,1967,1,5,23
"6579",6580,1967,1,6,15
"6580",6581,1967,1,7,2
"6581",6582,1967,1,8,9
"6582",6583,1967,1,9,14
"6583",6584,1967,1,10,17
"6584",6585,1967,1,11,33
"6585",6586,1967,1,12,25
"6586",6587,1967,1,13,23
"6587",6588,1967,1,14,10
"6588",6589,1967,1,15,10
"6589",6590,1967,1,16,15
"6590",6591,1967,1,17,0
"6591",6592,1967,1,18,7
"6592",6593,1967,1,19,16
"6593",6594,1967,1,20,23
"6594",6595,1967,1,21,30
"6595",6596,1967,1,22,32
"6596",6597,1967,1,23,28
"6597",6598,1967,1,24,27
"6598",6599,1967,1,25,21
"6599",6600,1967,1,26,3
"6600",6601,1967,1,27,18
"6601",6602,1967,1,28,26
"6602",6603,1967,1,29,34
"6603",6604,1967,1,30,32
"6604",6605,1967,1,31,33
"6605",6606,1967,2,1,25
"6606",6607,1967,2,2,20
"6607",6608,1967,2,3,22
"6608",6609,1967,2,4,25
"6609",6610,1967,2,5,20
"6610",6611,1967,2,6,14
"6611",6612,1967,2,7,15
"6612",6613,1967,2,8,15
"6613",6614,1967,2,9,31
"6614",6615,1967,2,10,23
"6615",6616,1967,2,11,20
"6616",6617,1967,2,12,27
"6617",6618,1967,2,13,28
"6618",6619,1967,2,14,23
"6619",6620,1967,2,15,9
"6620",6621,1967,2,16,13
"6621",6622,1967,2,17,15
"6622",6623,1967,2,18,15
"6623",6624,1967,2,19,21
"6624",6625,1967,2,20,12
"6625",6626,1967,2,21,19
"6626",6627,1967,2,22,14
"6627",6628,1967,2,23,20
"6628",6629,1967,2,24,15
"6629",6630,1967,2,25,23
"6630",6631,1967,2,26,22
"6631",6632,1967,2,27,23
"6632",6633,1967,2,28,29
"6633",6634,1967,3,1,38
"6634",6635,1967,3,2,27
"6635",6636,1967,3,3,23
"6636",6637,1967,3,4,24
"6637",6638,1967,3,5,9
"6638",6639,1967,3,6,6
"6639",6640,1967,3,7,7
"6640",6641,1967,3,8,4
"6641",6642,1967,3,9,35
"6642",6643,1967,3,10,29
"6643",6644,1967,3,11,35
"6644",6645,1967,3,12,36
"6645",6646,1967,3,13,25
"6646",6647,1967,3,14,25
"6647",6648,1967,3,15,22
"6648",6649,1967,3,16,23
"6649",6650,1967,3,17,25
"6650",6651,1967,3,18,31
"6651",6652,1967,3,19,30
"6652",6653,1967,3,20,26
"6653",6654,1967,3,21,29
"6654",6655,1967,3,22,30
"6655",6656,1967,3,23,35
"6656",6657,1967,3,24,43
"6657",6658,1967,3,25,32
"6658",6659,1967,3,26,32
"6659",6660,1967,3,27,30
"6660",6661,1967,3,28,30
"6661",6662,1967,3,29,53
"6662",6663,1967,3,30,29
"6663",6664,1967,3,31,24
"6664",6665,1967,4,1,27
"6665",6666,1967,4,2,24
"6666",6667,1967,4,3,28
"6667",6668,1967,4,4,39
"6668",6669,1967,4,5,39
"6669",6670,1967,4,6,36
"6670",6671,1967,4,7,30
"6671",6672,1967,4,8,31
"6672",6673,1967,4,9,32
"6673",6674,1967,4,10,33
"6674",6675,1967,4,11,48
"6675",6676,1967,4,12,37
"6676",6677,1967,4,13,30
"6677",6678,1967,4,14,31
"6678",6679,1967,4,15,35
"6679",6680,1967,4,16,31
"6680",6681,1967,4,17,28
"6681",6682,1967,4,18,32
"6682",6683,1967,4,19,47
"6683",6684,1967,4,20,35
"6684",6685,1967,4,21,28
"6685",6686,1967,4,22,24
"6686",6687,1967,4,23,27
"6687",6688,1967,4,24,25
"6688",6689,1967,4,25,31
"6689",6690,1967,4,26,27
"6690",6691,1967,4,27,30
"6691",6692,1967,4,28,38
"6692",6693,1967,4,29,45
"6693",6694,1967,4,30,26
"6694",6695,1967,5,1,26
"6695",6696,1967,5,2,31
"6696",6697,1967,5,3,27
"6697",6698,1967,5,4,33
"6698",6699,1967,5,5,31
"6699",6700,1967,5,6,32
"6700",6701,1967,5,7,39
"6701",6702,1967,5,8,39
"6702",6703,1967,5,9,44
"6703",6704,1967,5,10,48
"6704",6705,1967,5,11,40
"6705",6706,1967,5,12,38
"6706",6707,1967,5,13,32
"6707",6708,1967,5,14,30
"6708",6709,1967,5,15,35
"6709",6710,1967,5,16,41
"6710",6711,1967,5,17,42
"6711",6712,1967,5,18,47
"6712",6713,1967,5,19,42
"6713",6714,1967,5,20,39
"6714",6715,1967,5,21,39
"6715",6716,1967,5,22,44
"6716",6717,1967,5,23,53
"6717",6718,1967,5,24,50
"6718",6719,1967,5,25,53
"6719",6720,1967,5,26,38
"6720",6721,1967,5,27,41
"6721",6722,1967,5,28,39
"6722",6723,1967,5,29,45
"6723",6724,1967,5,30,37
"6724",6725,1967,5,31,40
"6725",6726,1967,6,1,45
"6726",6727,1967,6,2,42
"6727",6728,1967,6,3,53
"6728",6729,1967,6,4,48
"6729",6730,1967,6,5,48
"6730",6731,1967,6,6,48
"6731",6732,1967,6,7,52
"6732",6733,1967,6,8,49
"6733",6734,1967,6,9,46
"6734",6735,1967,6,10,45
"6735",6736,1967,6,11,48
"6736",6737,1967,6,12,47
"6737",6738,1967,6,13,44
"6738",6739,1967,6,14,48
"6739",6740,1967,6,15,48
"6740",6741,1967,6,16,47
"6741",6742,1967,6,17,48
"6742",6743,1967,6,18,50
"6743",6744,1967,6,19,55
"6744",6745,1967,6,20,54
"6745",6746,1967,6,21,50
"6746",6747,1967,6,22,50
"6747",6748,1967,6,23,45
"6748",6749,1967,6,24,45
"6749",6750,1967,6,25,43
"6750",6751,1967,6,26,50
"6751",6752,1967,6,27,52
"6752",6753,1967,6,28,51
"6753",6754,1967,6,29,50
"6754",6755,1967,6,30,52
"6755",6756,1967,7,1,55
"6756",6757,1967,7,2,51
"6757",6758,1967,7,3,51
"6758",6759,1967,7,4,54
"6759",6760,1967,7,5,53
"6760",6761,1967,7,6,55
"6761",6762,1967,7,7,56
"6762",6763,1967,7,8,54
"6763",6764,1967,7,9,54
"6764",6765,1967,7,10,56
"6765",6766,1967,7,11,58
"6766",6767,1967,7,12,56
"6767",6768,1967,7,13,53
"6768",6769,1967,7,14,54
"6769",6770,1967,7,15,57
"6770",6771,1967,7,16,54
"6771",6772,1967,7,17,60
"6772",6773,1967,7,18,55
"6773",6774,1967,7,19,54
"6774",6775,1967,7,20,55
"6775",6776,1967,7,21,59
"6776",6777,1967,7,22,59
"6777",6778,1967,7,23,64
"6778",6779,1967,7,24,55
"6779",6780,1967,7,25,54
"6780",6781,1967,7,26,59
"6781",6782,1967,7,27,57
"6782",6783,1967,7,28,55
"6783",6784,1967,7,29,55
"6784",6785,1967,7,30,56
"6785",6786,1967,7,31,61
"6786",6787,1967,8,1,56
"6787",6788,1967,8,2,59
"6788",6789,1967,8,3,55
"6789",6790,1967,8,4,52
"6790",6791,1967,8,5,57
"6791",6792,1967,8,6,56
"6792",6793,1967,8,7,58
"6793",6794,1967,8,8,56
"6794",6795,1967,8,9,58
"6795",6796,1967,8,10,56
"6796",6797,1967,8,11,54
"6797",6798,1967,8,12,53
"6798",6799,1967,8,13,56
"6799",6800,1967,8,14,56
"6800",6801,1967,8,15,51
"6801",6802,1967,8,16,50
"6802",6803,1967,8,17,52
"6803",6804,1967,8,18,49
"6804",6805,1967,8,19,48
"6805",6806,1967,8,20,48
"6806",6807,1967,8,21,50
"6807",6808,1967,8,22,51
"6808",6809,1967,8,23,51
"6809",6810,1967,8,24,56
"6810",6811,1967,8,25,58
"6811",6812,1967,8,26,53
"6812",6813,1967,8,27,50
"6813",6814,1967,8,28,58
"6814",6815,1967,8,29,52
"6815",6816,1967,8,30,52
"6816",6817,1967,8,31,48
"6817",6818,1967,9,1,48
"6818",6819,1967,9,2,54
"6819",6820,1967,9,3,56
"6820",6821,1967,9,4,52
"6821",6822,1967,9,5,50
"6822",6823,1967,9,6,42
"6823",6824,1967,9,7,52
"6824",6825,1967,9,8,50
"6825",6826,1967,9,9,54
"6826",6827,1967,9,10,48
"6827",6828,1967,9,11,50
"6828",6829,1967,9,12,46
"6829",6830,1967,9,13,36
"6830",6831,1967,9,14,41
"6831",6832,1967,9,15,39
"6832",6833,1967,9,16,44
"6833",6834,1967,9,17,42
"6834",6835,1967,9,18,44
"6835",6836,1967,9,19,47
"6836",6837,1967,9,20,44
"6837",6838,1967,9,21,43
"6838",6839,1967,9,22,53
"6839",6840,1967,9,23,48
"6840",6841,1967,9,24,42
"6841",6842,1967,9,25,49
"6842",6843,1967,9,26,46
"6843",6844,1967,9,27,41
"6844",6845,1967,9,28,44
"6845",6846,1967,9,29,48
"6846",6847,1967,9,30,48
"6847",6848,1967,10,1,47
"6848",6849,1967,10,2,47
"6849",6850,1967,10,3,58
"6850",6851,1967,10,4,49
"6851",6852,1967,10,5,42
"6852",6853,1967,10,6,43
"6853",6854,1967,10,7,36
"6854",6855,1967,10,8,34
"6855",6856,1967,10,9,43
"6856",6857,1967,10,10,40
"6857",6858,1967,10,11,40
"6858",6859,1967,10,12,39
"6859",6860,1967,10,13,36
"6860",6861,1967,10,14,41
"6861",6862,1967,10,15,34
"6862",6863,1967,10,16,32
"6863",6864,1967,10,17,35
"6864",6865,1967,10,18,31
"6865",6866,1967,10,19,37
"6866",6867,1967,10,20,29
"6867",6868,1967,10,21,36
"6868",6869,1967,10,22,42
"6869",6870,1967,10,23,31
"6870",6871,1967,10,24,26
"6871",6872,1967,10,25,30
"6872",6873,1967,10,26,27
"6873",6874,1967,10,27,22
"6874",6875,1967,10,28,36
"6875",6876,1967,10,29,28
"6876",6877,1967,10,30,23
"6877",6878,1967,10,31,33
"6878",6879,1967,11,1,32
"6879",6880,1967,11,2,16
"6880",6881,1967,11,3,11
"6881",6882,1967,11,4,10
"6882",6883,1967,11,5,13
"6883",6884,1967,11,6,17
"6884",6885,1967,11,7,23
"6885",6886,1967,11,8,29
"6886",6887,1967,11,9,31
"6887",6888,1967,11,10,32
"6888",6889,1967,11,11,37
"6889",6890,1967,11,12,41
"6890",6891,1967,11,13,38
"6891",6892,1967,11,14,35
"6892",6893,1967,11,15,32
"6893",6894,1967,11,16,38
"6894",6895,1967,11,17,29
"6895",6896,1967,11,18,26
"6896",6897,1967,11,19,27
"6897",6898,1967,11,20,27
"6898",6899,1967,11,21,25
"6899",6900,1967,11,22,8
"6900",6901,1967,11,23,27
"6901",6902,1967,11,24,25
"6902",6903,1967,11,25,28
"6903",6904,1967,11,26,17
"6904",6905,1967,11,27,12
"6905",6906,1967,11,28,12
"6906",6907,1967,11,29,16
"6907",6908,1967,11,30,21
"6908",6909,1967,12,1,11
"6909",6910,1967,12,2,10
"6910",6911,1967,12,3,22
"6911",6912,1967,12,4,27
"6912",6913,1967,12,5,24
"6913",6914,1967,12,6,19
"6914",6915,1967,12,7,17
"6915",6916,1967,12,8,18
"6916",6917,1967,12,9,16
"6917",6918,1967,12,10,19
"6918",6919,1967,12,11,27
"6919",6920,1967,12,12,8
"6920",6921,1967,12,13,-1
"6921",6922,1967,12,14,-3
"6922",6923,1967,12,15,3
"6923",6924,1967,12,16,9
"6924",6925,1967,12,17,14
"6925",6926,1967,12,18,13
"6926",6927,1967,12,19,15
"6927",6928,1967,12,20,9
"6928",6929,1967,12,21,5
"6929",6930,1967,12,22,14
"6930",6931,1967,12,23,32
"6931",6932,1967,12,24,26
"6932",6933,1967,12,25,24
"6933",6934,1967,12,26,18
"6934",6935,1967,12,27,-4
"6935",6936,1967,12,28,11
"6936",6937,1967,12,29,3
"6937",6938,1967,12,30,-6
"6938",6939,1967,12,31,-12
"6939",6940,1968,1,1,6
"6940",6941,1968,1,2,-7
"6941",6942,1968,1,3,-10
"6942",6943,1968,1,4,8
"6943",6944,1968,1,5,14
"6944",6945,1968,1,6,-6
"6945",6946,1968,1,7,-7
"6946",6947,1968,1,8,2
"6947",6948,1968,1,9,13
"6948",6949,1968,1,10,7
"6949",6950,1968,1,11,11
"6950",6951,1968,1,12,3
"6951",6952,1968,1,13,3
"6952",6953,1968,1,14,21
"6953",6954,1968,1,15,21
"6954",6955,1968,1,16,23
"6955",6956,1968,1,17,24
"6956",6957,1968,1,18,17
"6957",6958,1968,1,19,20
"6958",6959,1968,1,20,28
"6959",6960,1968,1,21,26
"6960",6961,1968,1,22,26
"6961",6962,1968,1,23,21
"6962",6963,1968,1,24,33
"6963",6964,1968,1,25,30
"6964",6965,1968,1,26,28
"6965",6966,1968,1,27,28
"6966",6967,1968,1,28,26
"6967",6968,1968,1,29,22
"6968",6969,1968,1,30,17
"6969",6970,1968,1,31,26
"6970",6971,1968,2,1,25
"6971",6972,1968,2,2,26
"6972",6973,1968,2,3,25
"6973",6974,1968,2,4,24
"6974",6975,1968,2,5,19
"6975",6976,1968,2,6,23
"6976",6977,1968,2,7,18
"6977",6978,1968,2,8,23
"6978",6979,1968,2,9,19
"6979",6980,1968,2,10,21
"6980",6981,1968,2,11,20
"6981",6982,1968,2,12,15
"6982",6983,1968,2,13,10
"6983",6984,1968,2,14,5
"6984",6985,1968,2,15,11
"6985",6986,1968,2,16,20
"6986",6987,1968,2,17,14
"6987",6988,1968,2,18,22
"6988",6989,1968,2,19,31
"6989",6990,1968,2,20,18
"6990",6991,1968,2,21,14
"6991",6992,1968,2,22,30
"6992",6993,1968,2,23,27
"6993",6994,1968,2,24,27
"6994",6995,1968,2,25,23
"6995",6996,1968,2,26,22
"6996",6997,1968,2,27,28
"6997",6998,1968,2,28,25
"6998",6999,1968,2,29,30
"6999",7000,1968,3,1,27
"7000",7001,1968,3,2,24
"7001",7002,1968,3,3,9
"7002",7003,1968,3,4,22
"7003",7004,1968,3,5,24
"7004",7005,1968,3,6,27
"7005",7006,1968,3,7,29
"7006",7007,1968,3,8,30
"7007",7008,1968,3,9,28
"7008",7009,1968,3,10,22
"7009",7010,1968,3,11,17
"7010",7011,1968,3,12,14
"7011",7012,1968,3,13,27
"7012",7013,1968,3,14,30
"7013",7014,1968,3,15,25
"7014",7015,1968,3,16,26
"7015",7016,1968,3,17,34
"7016",7017,1968,3,18,23
"7017",7018,1968,3,19,17
"7018",7019,1968,3,20,21
"7019",7020,1968,3,21,14
"7020",7021,1968,3,22,21
"7021",7022,1968,3,23,23
"7022",7023,1968,3,24,30
"7023",7024,1968,3,25,34
"7024",7025,1968,3,26,32
"7025",7026,1968,3,27,23
"7026",7027,1968,3,28,29
"7027",7028,1968,3,29,39
"7028",7029,1968,3,30,35
"7029",7030,1968,3,31,31
"7030",7031,1968,4,1,32
"7031",7032,1968,4,2,34
"7032",7033,1968,4,3,18
"7033",7034,1968,4,4,13
"7034",7035,1968,4,5,20
"7035",7036,1968,4,6,30
"7036",7037,1968,4,7,27
"7037",7038,1968,4,8,17
"7038",7039,1968,4,9,19
"7039",7040,1968,4,10,30
"7040",7041,1968,4,11,35
"7041",7042,1968,4,12,32
"7042",7043,1968,4,13,27
"7043",7044,1968,4,14,22
"7044",7045,1968,4,15,35
"7045",7046,1968,4,16,39
"7046",7047,1968,4,17,26
"7047",7048,1968,4,18,25
"7048",7049,1968,4,19,28
"7049",7050,1968,4,20,30
"7050",7051,1968,4,21,29
"7051",7052,1968,4,22,28
"7052",7053,1968,4,23,21
"7053",7054,1968,4,24,29
"7054",7055,1968,4,25,34
"7055",7056,1968,4,26,28
"7056",7057,1968,4,27,32
"7057",7058,1968,4,28,31
"7058",7059,1968,4,29,35
"7059",7060,1968,4,30,37
"7060",7061,1968,5,1,40
"7061",7062,1968,5,2,42
"7062",7063,1968,5,3,40
"7063",7064,1968,5,4,40
"7064",7065,1968,5,5,39
"7065",7066,1968,5,6,35
"7066",7067,1968,5,7,35
"7067",7068,1968,5,8,28
"7068",7069,1968,5,9,39
"7069",7070,1968,5,10,34
"7070",7071,1968,5,11,31
"7071",7072,1968,5,12,33
"7072",7073,1968,5,13,43
"7073",7074,1968,5,14,37
"7074",7075,1968,5,15,43
"7075",7076,1968,5,16,33
"7076",7077,1968,5,17,31
"7077",7078,1968,5,18,36
"7078",7079,1968,5,19,32
"7079",7080,1968,5,20,38
"7080",7081,1968,5,21,41
"7081",7082,1968,5,22,47
"7082",7083,1968,5,23,44
"7083",7084,1968,5,24,40
"7084",7085,1968,5,25,41
"7085",7086,1968,5,26,44
"7086",7087,1968,5,27,39
"7087",7088,1968,5,28,38
"7088",7089,1968,5,29,47
"7089",7090,1968,5,30,54
"7090",7091,1968,5,31,50
"7091",7092,1968,6,1,47
"7092",7093,1968,6,2,49
"7093",7094,1968,6,3,56
"7094",7095,1968,6,4,53
"7095",7096,1968,6,5,47
"7096",7097,1968,6,6,56
"7097",7098,1968,6,7,50
"7098",7099,1968,6,8,50
"7099",7100,1968,6,9,41
