"","Year","Day","Hour","Prec"
"4009",54,13,2,0
"4010",54,13,3,0
"4011",54,13,4,0
"4012",54,13,5,0
"4013",54,13,6,0
"4014",54,13,7,0
"4015",54,13,8,0
"4016",54,13,9,0
"4017",54,13,10,0
"4018",54,13,11,0
"4019",54,13,12,0
"4020",54,13,13,0
"4021",54,13,14,0
"4022",54,13,15,0
"4023",54,13,16,0
"4024",54,13,17,0
"4025",54,13,18,0
"4026",54,13,19,0
"4027",54,13,20,0
"4028",54,13,21,0
"4029",54,13,22,0
"4030",54,13,23,0
"4031",54,13,24,0
"4032",54,14,1,0
"4033",54,14,2,0
"4034",54,14,3,0
"4035",54,14,4,0
"4036",54,14,5,0
"4037",54,14,6,0
"4038",54,14,7,0
"4039",54,14,8,0
"4040",54,14,9,0
"4041",54,14,10,0
"4042",54,14,11,0
"4043",54,14,12,0
"4044",54,14,13,0
"4045",54,14,14,0
"4046",54,14,15,0
"4047",54,14,16,0
"4048",54,14,17,0
"4049",54,14,18,0.95
"4050",54,14,19,0.06
"4051",54,14,20,0.07
"4052",54,14,21,0.03
"4053",54,14,22,0.03
"4054",54,14,23,0.01
"4055",54,14,24,0
"4056",54,15,1,0
"4057",54,15,2,0
"4058",54,15,3,0
"4059",54,15,4,0
"4060",54,15,5,0
"4061",54,15,6,0
"4062",54,15,7,0
"4063",54,15,8,0
"4064",54,15,9,0
"4065",54,15,10,0
"4066",54,15,11,0
"4067",54,15,12,0
"4068",54,15,13,0
"4069",54,15,14,0
"4070",54,15,15,0
"4071",54,15,16,0
"4072",54,15,17,0
"4073",54,15,18,0
"4074",54,15,19,0
"4075",54,15,20,0
"4076",54,15,21,0
"4077",54,15,22,0
"4078",54,15,23,0
"4079",54,15,24,0
"4080",54,16,1,0
"4081",54,16,2,0
"4082",54,16,3,0
"4083",54,16,4,0
"4084",54,16,5,0
"4085",54,16,6,0
"4086",54,16,7,0
"4087",54,16,8,0
"4088",54,16,9,0
"4089",54,16,10,0
"4090",54,16,11,0
"4091",54,16,12,0
"4092",54,16,13,0
"4093",54,16,14,0
"4094",54,16,15,0
"4095",54,16,16,0
"4096",54,16,17,0
"4097",54,16,18,0
"4098",54,16,19,0.02
"4099",54,16,20,0
"4100",54,16,21,0.03
"4101",54,16,22,0
"4102",54,16,23,0
"4103",54,16,24,0
"4104",54,17,1,0.02
"4105",54,17,2,0
"4106",54,17,3,0
"4107",54,17,4,0
"4108",54,17,5,0
"4109",54,17,6,0
"4110",54,17,7,0
"4111",54,17,8,0
"4112",54,17,9,0
"4113",54,17,10,0
"4114",54,17,11,0
"4115",54,17,12,0
"4116",54,17,13,0
"4117",54,17,14,0
"4118",54,17,15,0
"4119",54,17,16,0
"4120",54,17,17,0
"4121",54,17,18,0.01
"4122",54,17,19,0.01
"4123",54,17,20,0
"4124",54,17,21,0
"4125",54,17,22,0
"4126",54,17,23,0
"4127",54,17,24,0
"4128",54,18,1,0
"4129",54,18,2,0
"4130",54,18,3,0
"4131",54,18,4,0
"4132",54,18,5,0
"4133",54,18,6,0
"4134",54,18,7,0
"4135",54,18,8,0
"4136",54,18,9,0
"4137",54,18,10,0
"4138",54,18,11,0
"4139",54,18,12,0
"4140",54,18,13,0
"4141",54,18,14,0
"4142",54,18,15,0
"4143",54,18,16,0
"4144",54,18,17,0
"4145",54,18,18,0
"4146",54,18,19,0
"4147",54,18,20,0
"4148",54,18,21,0
"4149",54,18,22,0
"4150",54,18,23,0
"4151",54,18,24,0
"4152",54,19,1,0
"4153",54,19,2,0
"4154",54,19,3,0
"4155",54,19,4,0
"4156",54,19,5,0
"4157",54,19,6,0
"4158",54,19,7,0
"4159",54,19,8,0
"4160",54,19,9,0
"4161",54,19,10,0
"4162",54,19,11,0
"4163",54,19,12,0
"4164",54,19,13,0
"4165",54,19,14,0
"4166",54,19,15,0
"4167",54,19,16,0
"4168",54,19,17,0
"4169",54,19,18,0
"4170",54,19,19,0
"4171",54,19,20,0
"4172",54,19,21,0
"4173",54,19,22,0
"4174",54,19,23,0
"4175",54,19,24,0
"4176",54,20,1,0
"4177",54,20,2,0
"4178",54,20,3,0
"4179",54,20,4,0
"4180",54,20,5,0
"4181",54,20,6,0
"4182",54,20,7,0
"4183",54,20,8,0
"4184",54,20,9,0
"4185",54,20,10,0
"4186",54,20,11,0
"4187",54,20,12,0
"4188",54,20,13,0
"4189",54,20,14,0
"4190",54,20,15,0
"4191",54,20,16,0
"4192",54,20,17,0
"4193",54,20,18,0
"4194",54,20,19,0
"4195",54,20,20,0
"4196",54,20,21,0
"4197",54,20,22,0
"4198",54,20,23,0
"4199",54,20,24,0
"4200",54,21,1,0
"4201",54,21,2,0
"4202",54,21,3,0
"4203",54,21,4,0
"4204",54,21,5,0
"4205",54,21,6,0
"4206",54,21,7,0
"4207",54,21,8,0
"4208",54,21,9,0
"4209",54,21,10,0
"4210",54,21,11,0
"4211",54,21,12,0
"4212",54,21,13,0
"4213",54,21,14,0
"4214",54,21,15,0
"4215",54,21,16,0
"4216",54,21,17,0
"4217",54,21,18,0
"4218",54,21,19,0
"4219",54,21,20,0
"4220",54,21,21,0
"4221",54,21,22,0
"4222",54,21,23,0
"4223",54,21,24,0
"4224",54,22,1,0
"4225",54,22,2,0
"4226",54,22,3,0
"4227",54,22,4,0
"4228",54,22,5,0
"4229",54,22,6,0
"4230",54,22,7,0
"4231",54,22,8,0
"4232",54,22,9,0
"4233",54,22,10,0
"4234",54,22,11,0
"4235",54,22,12,0
"4236",54,22,13,0
"4237",54,22,14,0
"4238",54,22,15,0
"4239",54,22,16,0
"4240",54,22,17,0
"4241",54,22,18,0
"4242",54,22,19,0
"4243",54,22,20,0
"4244",54,22,21,0
"4245",54,22,22,0
"4246",54,22,23,0
"4247",54,22,24,0
"4248",54,23,1,0
"4249",54,23,2,0
"4250",54,23,3,0
"4251",54,23,4,0
"4252",54,23,5,0
"4253",54,23,6,0
"4254",54,23,7,0
"4255",54,23,8,0
"4256",54,23,9,0
"4257",54,23,10,0
"4258",54,23,11,0
"4259",54,23,12,0
"4260",54,23,13,0
"4261",54,23,14,0
"4262",54,23,15,0
"4263",54,23,16,0
"4264",54,23,17,0
"4265",54,23,18,0
"4266",54,23,19,0
"4267",54,23,20,0
"4268",54,23,21,0
"4269",54,23,22,0
"4270",54,23,23,0
"4271",54,23,24,0
"4272",54,24,1,0
"4273",54,24,2,0
"4274",54,24,3,0
"4275",54,24,4,0
"4276",54,24,5,0
"4277",54,24,6,0
"4278",54,24,7,0
"4279",54,24,8,0
"4280",54,24,9,0
"4281",54,24,10,0
"4282",54,24,11,0
"4283",54,24,12,0
"4284",54,24,13,0
"4285",54,24,14,0
"4286",54,24,15,0
"4287",54,24,16,0
"4288",54,24,17,0
"4289",54,24,18,0
"4290",54,24,19,0
"4291",54,24,20,0
"4292",54,24,21,0
"4293",54,24,22,0
"4294",54,24,23,0
"4295",54,24,24,0
"4296",54,25,1,0
"4297",54,25,2,0
"4298",54,25,3,0
"4299",54,25,4,0
"4300",54,25,5,0
"4301",54,25,6,0
"4302",54,25,7,0
"4303",54,25,8,0
"4304",54,25,9,0
"4305",54,25,10,0
"4306",54,25,11,0
"4307",54,25,12,0
"4308",54,25,13,0
"4309",54,25,14,0
"4310",54,25,15,0
"4311",54,25,16,0
"4312",54,25,17,0
"4313",54,25,18,0
"4314",54,25,19,0
"4315",54,25,20,0
"4316",54,25,21,0
"4317",54,25,22,0
"4318",54,25,23,0
"4319",54,25,24,0
"4320",54,26,1,0
"4321",54,26,2,0
"4322",54,26,3,0
"4323",54,26,4,0
"4324",54,26,5,0
"4325",54,26,6,0
"4326",54,26,7,0
"4327",54,26,8,0
"4328",54,26,9,0
"4329",54,26,10,0
"4330",54,26,11,0
"4331",54,26,12,0
"4332",54,26,13,0
"4333",54,26,14,0
"4334",54,26,15,0
"4335",54,26,16,0
"4336",54,26,17,0
"4337",54,26,18,0
"4338",54,26,19,0
"4339",54,26,20,0
"4340",54,26,21,0
"4341",54,26,22,0
"4342",54,26,23,0
"4343",54,26,24,0
"4344",54,27,1,0
"4345",54,27,2,0
"4346",54,27,3,0
"4347",54,27,4,0
"4348",54,27,5,0
"4349",54,27,6,0
"4350",54,27,7,0
"4351",54,27,8,0
"4352",54,27,9,0
"4353",54,27,10,0
"4354",54,27,11,0
"4355",54,27,12,0
"4356",54,27,13,0
"4357",54,27,14,0.42
"4358",54,27,15,0
"4359",54,27,16,0
"4360",54,27,17,0
"4361",54,27,18,0
"4362",54,27,19,0
"4363",54,27,20,0
"4364",54,27,21,0
"4365",54,27,22,0
"4366",54,27,23,0
"4367",54,27,24,0
"4368",54,28,1,0
"4369",54,28,2,0
"4370",54,28,3,0
"4371",54,28,4,0
"4372",54,28,5,0
"4373",54,28,6,0
"4374",54,28,7,0
"4375",54,28,8,0
"4376",54,28,9,0
"4377",54,28,10,0
"4378",54,28,11,0
"4379",54,28,12,0
"4380",54,28,13,0
"4381",54,28,14,0
"4382",54,28,15,0
"4383",54,28,16,0
"4384",54,28,17,0
"4385",54,28,18,0
"4386",54,28,19,0
"4387",54,28,20,0
"4388",54,28,21,0
"4389",54,28,22,0
"4390",54,28,23,0
"4391",54,28,24,0
"4392",54,29,1,0
"4393",54,29,2,0
"4394",54,29,3,0
"4395",54,29,4,0
"4396",54,29,5,0
"4397",54,29,6,0
"4398",54,29,7,0
"4399",54,29,8,0
"4400",54,29,9,0
"4401",54,29,10,0
"4402",54,29,11,0
"4403",54,29,12,0
"4404",54,29,13,0
"4405",54,29,14,0
"4406",54,29,15,0
"4407",54,29,16,0
"4408",54,29,17,0
"4409",54,29,18,0
"4410",54,29,19,0
"4411",54,29,20,0
"4412",54,29,21,0
"4413",54,29,22,0
"4414",54,29,23,0
"4415",54,29,24,0
"4416",54,30,1,0
"4417",54,30,2,0
"4418",54,30,3,0
"4419",54,30,4,0
"4420",54,30,5,0
"4421",54,30,6,0
"4422",54,30,7,0
"4423",54,30,8,0
"4424",54,30,9,0
"4425",54,30,10,0
"4426",54,30,11,0
"4427",54,30,12,0
"4428",54,30,13,0
"4429",54,30,14,0
"4430",54,30,15,0
"4431",54,30,16,0
"4432",54,30,17,0
"4433",54,30,18,0
"4434",54,30,19,0
"4435",54,30,20,0
"4436",54,30,21,0.02
"4437",54,30,22,0
"4438",54,30,23,0
"4439",54,30,24,0
"4440",54,31,1,0
"4441",54,31,2,0
"4442",54,31,3,0
"4443",54,31,4,0
"4444",54,31,5,0
"4445",54,31,6,0
"4446",54,31,7,0
"4447",54,31,8,0
"4448",54,31,9,0
"4449",54,31,10,0
"4450",54,31,11,0
"4451",54,31,12,0
"4452",54,31,13,0
"4453",54,31,14,0
"4454",54,31,15,0
"4455",54,31,16,0
"4456",54,31,17,0
"4457",54,31,18,0
"4458",54,31,19,0
"4459",54,31,20,0
"4460",54,31,21,0
"4461",54,31,22,0
"4462",54,31,23,0
"4463",54,31,24,0
"4464",55,1,1,0
"4465",55,1,2,0
"4466",55,1,3,0
"4467",55,1,4,0
"4468",55,1,5,0
"4469",55,1,6,0
"4470",55,1,7,0
"4471",55,1,8,0
"4472",55,1,9,0
"4473",55,1,10,0
"4474",55,1,11,0
"4475",55,1,12,0
"4476",55,1,13,0
"4477",55,1,14,0
"4478",55,1,15,0
"4479",55,1,16,0
"4480",55,1,17,0
"4481",55,1,18,0
"4482",55,1,19,0
"4483",55,1,20,0
"4484",55,1,21,0
"4485",55,1,22,0
"4486",55,1,23,0
"4487",55,1,24,0
"4488",55,2,1,0
"4489",55,2,2,0
"4490",55,2,3,0
"4491",55,2,4,0
"4492",55,2,5,0
"4493",55,2,6,0
"4494",55,2,7,0
"4495",55,2,8,0
"4496",55,2,9,0
"4497",55,2,10,0
"4498",55,2,11,0
"4499",55,2,12,0
"4500",55,2,13,0
"4501",55,2,14,0
"4502",55,2,15,0
"4503",55,2,16,0
"4504",55,2,17,0
"4505",55,2,18,0
"4506",55,2,19,0
"4507",55,2,20,0
"4508",55,2,21,0
"4509",55,2,22,0
"4510",55,2,23,0
"4511",55,2,24,0
"4512",55,3,1,0
"4513",55,3,2,0
"4514",55,3,3,0
"4515",55,3,4,0
"4516",55,3,5,0
"4517",55,3,6,0
"4518",55,3,7,0
"4519",55,3,8,0
"4520",55,3,9,0
"4521",55,3,10,0
"4522",55,3,11,0
"4523",55,3,12,0
"4524",55,3,13,0
"4525",55,3,14,0
"4526",55,3,15,0
"4527",55,3,16,0
"4528",55,3,17,0
"4529",55,3,18,0
"4530",55,3,19,0
"4531",55,3,20,0
"4532",55,3,21,0
"4533",55,3,22,0
"4534",55,3,23,0
"4535",55,3,24,0
"4536",55,4,1,0
"4537",55,4,2,0
"4538",55,4,3,0
"4539",55,4,4,0
"4540",55,4,5,0
"4541",55,4,6,0
"4542",55,4,7,0
"4543",55,4,8,0
"4544",55,4,9,0
"4545",55,4,10,0
"4546",55,4,11,0
"4547",55,4,12,0
"4548",55,4,13,0
"4549",55,4,14,0
"4550",55,4,15,0
"4551",55,4,16,0
"4552",55,4,17,0
"4553",55,4,18,0
"4554",55,4,19,0.02
"4555",55,4,20,0
"4556",55,4,21,0
"4557",55,4,22,0
"4558",55,4,23,0
"4559",55,4,24,0
"4560",55,5,1,0
"4561",55,5,2,0
"4562",55,5,3,0
"4563",55,5,4,0
"4564",55,5,5,0
"4565",55,5,6,0
"4566",55,5,7,0
"4567",55,5,8,0
"4568",55,5,9,0
"4569",55,5,10,0
"4570",55,5,11,0
"4571",55,5,12,0
"4572",55,5,13,0
"4573",55,5,14,0
"4574",55,5,15,0
"4575",55,5,16,0
"4576",55,5,17,0
"4577",55,5,18,0
"4578",55,5,19,0
"4579",55,5,20,0
"4580",55,5,21,0
"4581",55,5,22,0
"4582",55,5,23,0
"4583",55,5,24,0
"4584",55,6,1,0
"4585",55,6,2,0
"4586",55,6,3,0
"4587",55,6,4,0
"4588",55,6,5,0
"4589",55,6,6,0
"4590",55,6,7,0
"4591",55,6,8,0
"4592",55,6,9,0
"4593",55,6,10,0
"4594",55,6,11,0
"4595",55,6,12,0
"4596",55,6,13,0
"4597",55,6,14,0
"4598",55,6,15,0
"4599",55,6,16,0
"4600",55,6,17,0
"4601",55,6,18,0
"4602",55,6,19,0
"4603",55,6,20,0
"4604",55,6,21,0
"4605",55,6,22,0
"4606",55,6,23,0
"4607",55,6,24,0
"4608",55,7,1,0
"4609",55,7,2,0
"4610",55,7,3,0
"4611",55,7,4,0
"4612",55,7,5,0
"4613",55,7,6,0
"4614",55,7,7,0
"4615",55,7,8,0
"4616",55,7,9,0
"4617",55,7,10,0
"4618",55,7,11,0
"4619",55,7,12,0
"4620",55,7,13,0
"4621",55,7,14,0
"4622",55,7,15,0
"4623",55,7,16,0
"4624",55,7,17,0
"4625",55,7,18,0
"4626",55,7,19,0
"4627",55,7,20,0
"4628",55,7,21,0
"4629",55,7,22,0
"4630",55,7,23,0
"4631",55,7,24,0
"4632",55,8,1,0
"4633",55,8,2,0
"4634",55,8,3,0
"4635",55,8,4,0
"4636",55,8,5,0
"4637",55,8,6,0
"4638",55,8,7,0
"4639",55,8,8,0
"4640",55,8,9,0
"4641",55,8,10,0
"4642",55,8,11,0
"4643",55,8,12,0
"4644",55,8,13,0
"4645",55,8,14,0
"4646",55,8,15,0
"4647",55,8,16,0
"4648",55,8,17,0
"4649",55,8,18,0
"4650",55,8,19,0
"4651",55,8,20,0
"4652",55,8,21,0
"4653",55,8,22,0
"4654",55,8,23,0
"4655",55,8,24,0
"4656",55,9,1,0
"4657",55,9,2,0
"4658",55,9,3,0
"4659",55,9,4,0
"4660",55,9,5,0
"4661",55,9,6,0
"4662",55,9,7,0
"4663",55,9,8,0
"4664",55,9,9,0
"4665",55,9,10,0
"4666",55,9,11,0
"4667",55,9,12,0
"4668",55,9,13,0
"4669",55,9,14,0
"4670",55,9,15,0
"4671",55,9,16,0
"4672",55,9,17,0
"4673",55,9,18,0
"4674",55,9,19,0
"4675",55,9,20,0
"4676",55,9,21,0
"4677",55,9,22,0
"4678",55,9,23,0
"4679",55,9,24,0
"4680",55,10,1,0
"4681",55,10,2,0
"4682",55,10,3,0
"4683",55,10,4,0
"4684",55,10,5,0
"4685",55,10,6,0
"4686",55,10,7,0
"4687",55,10,8,0
"4688",55,10,9,0
"4689",55,10,10,0
"4690",55,10,11,0
"4691",55,10,12,0
"4692",55,10,13,0
"4693",55,10,14,0
"4694",55,10,15,0
"4695",55,10,16,0
"4696",55,10,17,0
"4697",55,10,18,0
"4698",55,10,19,0
"4699",55,10,20,0
"4700",55,10,21,0.01
"4701",55,10,22,0
"4702",55,10,23,0
"4703",55,10,24,0
"4704",55,11,1,0
"4705",55,11,2,0
"4706",55,11,3,0
"4707",55,11,4,0
"4708",55,11,5,0
"4709",55,11,6,0
"4710",55,11,7,0
"4711",55,11,8,0
"4712",55,11,9,0
"4713",55,11,10,0
"4714",55,11,11,0
"4715",55,11,12,0
"4716",55,11,13,0
"4717",55,11,14,0
"4718",55,11,15,0
"4719",55,11,16,0
"4720",55,11,17,0
"4721",55,11,18,0
"4722",55,11,19,0
"4723",55,11,20,0
"4724",55,11,21,0
"4725",55,11,22,0
"4726",55,11,23,0
"4727",55,11,24,0
"4728",55,12,1,0
"4729",55,12,2,0
"4730",55,12,3,0
"4731",55,12,4,0
"4732",55,12,5,0
"4733",55,12,6,0
"4734",55,12,7,0
"4735",55,12,8,0
"4736",55,12,9,0
"4737",55,12,10,0
"4738",55,12,11,0
"4739",55,12,12,0
"4740",55,12,13,0
"4741",55,12,14,0
"4742",55,12,15,0
"4743",55,12,16,0
"4744",55,12,17,0
"4745",55,12,18,0
"4746",55,12,19,0
"4747",55,12,20,0.01
"4748",55,12,21,0
"4749",55,12,22,0.01
"4750",55,12,23,0
"4751",55,12,24,0
"4752",55,13,1,0
"4753",55,13,2,0
"4754",55,13,3,0
"4755",55,13,4,0
"4756",55,13,5,0
"4757",55,13,6,0
"4758",55,13,7,0
"4759",55,13,8,0
"4760",55,13,9,0
"4761",55,13,10,0
"4762",55,13,11,0
"4763",55,13,12,0
"4764",55,13,13,0
"4765",55,13,14,0
"4766",55,13,15,0
"4767",55,13,16,0
"4768",55,13,17,0
"4769",55,13,18,0
"4770",55,13,19,0
"4771",55,13,20,0
"4772",55,13,21,0
"4773",55,13,22,0
"4774",55,13,23,0
"4775",55,13,24,0
"4776",55,14,1,0
"4777",55,14,2,0
"4778",55,14,3,0
"4779",55,14,4,0
"4780",55,14,5,0
"4781",55,14,6,0
"4782",55,14,7,0
"4783",55,14,8,0
"4784",55,14,9,0
"4785",55,14,10,0
"4786",55,14,11,0
"4787",55,14,12,0
"4788",55,14,13,0
"4789",55,14,14,0
"4790",55,14,15,0
"4791",55,14,16,0
"4792",55,14,17,0
"4793",55,14,18,0
"4794",55,14,19,0
"4795",55,14,20,0
"4796",55,14,21,0
"4797",55,14,22,0
"4798",55,14,23,0
"4799",55,14,24,0
"4800",55,15,1,0
"4801",55,15,2,0
"4802",55,15,3,0
"4803",55,15,4,0
"4804",55,15,5,0
"4805",55,15,6,0
"4806",55,15,7,0
"4807",55,15,8,0
"4808",55,15,9,0
"4809",55,15,10,0
"4810",55,15,11,0
"4811",55,15,12,0
"4812",55,15,13,0
"4813",55,15,14,0
"4814",55,15,15,0
"4815",55,15,16,0
"4816",55,15,17,0
"4817",55,15,18,0
"4818",55,15,19,0
"4819",55,15,20,0
"4820",55,15,21,0
"4821",55,15,22,0
"4822",55,15,23,0
"4823",55,15,24,0
"4824",55,16,1,0
"4825",55,16,2,0
"4826",55,16,3,0
"4827",55,16,4,0
"4828",55,16,5,0
"4829",55,16,6,0
"4830",55,16,7,0
"4831",55,16,8,0
"4832",55,16,9,0
"4833",55,16,10,0
"4834",55,16,11,0
"4835",55,16,12,0
"4836",55,16,13,0
"4837",55,16,14,0
"4838",55,16,15,0
"4839",55,16,16,0
"4840",55,16,17,0
"4841",55,16,18,0
"4842",55,16,19,0
"4843",55,16,20,0
"4844",55,16,21,0
"4845",55,16,22,0
"4846",55,16,23,0
"4847",55,16,24,0
"4848",55,17,1,0
"4849",55,17,2,0
"4850",55,17,3,0
"4851",55,17,4,0
"4852",55,17,5,0
"4853",55,17,6,0
"4854",55,17,7,0
"4855",55,17,8,0
"4856",55,17,9,0
"4857",55,17,10,0
"4858",55,17,11,0
"4859",55,17,12,0
"4860",55,17,13,0
"4861",55,17,14,0
"4862",55,17,15,0
"4863",55,17,16,0
"4864",55,17,17,0
"4865",55,17,18,0
"4866",55,17,19,0
"4867",55,17,20,0
"4868",55,17,21,0
"4869",55,17,22,0
"4870",55,17,23,0
"4871",55,17,24,0
"4872",55,18,1,0
"4873",55,18,2,0
"4874",55,18,3,0
"4875",55,18,4,0
"4876",55,18,5,0
"4877",55,18,6,0
"4878",55,18,7,0
"4879",55,18,8,0
"4880",55,18,9,0
"4881",55,18,10,0
"4882",55,18,11,0
"4883",55,18,12,0
"4884",55,18,13,0
"4885",55,18,14,0
"4886",55,18,15,0
"4887",55,18,16,0
"4888",55,18,17,0
"4889",55,18,18,0
"4890",55,18,19,0
"4891",55,18,20,0
"4892",55,18,21,0
"4893",55,18,22,0
"4894",55,18,23,0
"4895",55,18,24,0
"4896",55,19,1,0
"4897",55,19,2,0
"4898",55,19,3,0
"4899",55,19,4,0
"4900",55,19,5,0
"4901",55,19,6,0
"4902",55,19,7,0
"4903",55,19,8,0
"4904",55,19,9,0
"4905",55,19,10,0
"4906",55,19,11,0
"4907",55,19,12,0
"4908",55,19,13,0
"4909",55,19,14,0
"4910",55,19,15,0
"4911",55,19,16,0
"4912",55,19,17,0
"4913",55,19,18,0
"4914",55,19,19,0
"4915",55,19,20,0
"4916",55,19,21,0
"4917",55,19,22,0
"4918",55,19,23,0
"4919",55,19,24,0
"4920",55,20,1,0
"4921",55,20,2,0
"4922",55,20,3,0
"4923",55,20,4,0
"4924",55,20,5,0
"4925",55,20,6,0
"4926",55,20,7,0
"4927",55,20,8,0
"4928",55,20,9,0
"4929",55,20,10,0
"4930",55,20,11,0
"4931",55,20,12,0
"4932",55,20,13,0
"4933",55,20,14,0
"4934",55,20,15,0.16
"4935",55,20,16,0
"4936",55,20,17,0
"4937",55,20,18,0
"4938",55,20,19,0
"4939",55,20,20,0
"4940",55,20,21,0
"4941",55,20,22,0
"4942",55,20,23,0
"4943",55,20,24,0
"4944",55,21,1,0
"4945",55,21,2,0
"4946",55,21,3,0
"4947",55,21,4,0
"4948",55,21,5,0
"4949",55,21,6,0
"4950",55,21,7,0
"4951",55,21,8,0
"4952",55,21,9,0
"4953",55,21,10,0
"4954",55,21,11,0
"4955",55,21,12,0
"4956",55,21,13,0
"4957",55,21,14,0
"4958",55,21,15,0
"4959",55,21,16,0
"4960",55,21,17,0
"4961",55,21,18,0
"4962",55,21,19,0
"4963",55,21,20,0
"4964",55,21,21,0
"4965",55,21,22,0
"4966",55,21,23,0
"4967",55,21,24,0
"4968",55,22,1,0
"4969",55,22,2,0
"4970",55,22,3,0
"4971",55,22,4,0
"4972",55,22,5,0
"4973",55,22,6,0
"4974",55,22,7,0
"4975",55,22,8,0
"4976",55,22,9,0
"4977",55,22,10,0
"4978",55,22,11,0
"4979",55,22,12,0
"4980",55,22,13,0
"4981",55,22,14,0
"4982",55,22,15,0.02
"4983",55,22,16,0
"4984",55,22,17,0
"4985",55,22,18,0
"4986",55,22,19,0
"4987",55,22,20,0
"4988",55,22,21,0.03
"4989",55,22,22,0
"4990",55,22,23,0
"4991",55,22,24,0
"4992",55,23,1,0
"4993",55,23,2,0
"4994",55,23,3,0
"4995",55,23,4,0
"4996",55,23,5,0
"4997",55,23,6,0
"4998",55,23,7,0
"4999",55,23,8,0
"5000",55,23,9,0
"5001",55,23,10,0
"5002",55,23,11,0
"5003",55,23,12,0
"5004",55,23,13,0
"5005",55,23,14,0
"5006",55,23,15,0
"5007",55,23,16,0
"5008",55,23,17,0.21
"5009",55,23,18,0.08
"5010",55,23,19,0
"5011",55,23,20,0.03
"5012",55,23,21,0.22
"5013",55,23,22,0.16
"5014",55,23,23,0.14
"5015",55,23,24,0.07
"5016",55,24,1,0.07
"5017",55,24,2,0.01
"5018",55,24,3,0.01
"5019",55,24,4,0
"5020",55,24,5,0
"5021",55,24,6,0
"5022",55,24,7,0
"5023",55,24,8,0
"5024",55,24,9,0
"5025",55,24,10,0
"5026",55,24,11,0
"5027",55,24,12,0
"5028",55,24,13,0
"5029",55,24,14,0
"5030",55,24,15,0
"5031",55,24,16,0
"5032",55,24,17,0
"5033",55,24,18,0
"5034",55,24,19,0
"5035",55,24,20,0
"5036",55,24,21,0
"5037",55,24,22,0
"5038",55,24,23,0
"5039",55,24,24,0
"5040",55,25,1,0
"5041",55,25,2,0
"5042",55,25,3,0
"5043",55,25,4,0
"5044",55,25,5,0
"5045",55,25,6,0
"5046",55,25,7,0
"5047",55,25,8,0
"5048",55,25,9,0
"5049",55,25,10,0
"5050",55,25,11,0
"5051",55,25,12,0
"5052",55,25,13,0
"5053",55,25,14,0
"5054",55,25,15,0
"5055",55,25,16,0
"5056",55,25,17,0
"5057",55,25,18,0
"5058",55,25,19,0
"5059",55,25,20,0
"5060",55,25,21,0
"5061",55,25,22,0
"5062",55,25,23,0
"5063",55,25,24,0
"5064",55,26,1,0
"5065",55,26,2,0
"5066",55,26,3,0
"5067",55,26,4,0
"5068",55,26,5,0
"5069",55,26,6,0
"5070",55,26,7,0
"5071",55,26,8,0.04
"5072",55,26,9,0.06
"5073",55,26,10,0
"5074",55,26,11,0
"5075",55,26,12,0
"5076",55,26,13,0
"5077",55,26,14,0
"5078",55,26,15,0
"5079",55,26,16,0
"5080",55,26,17,0
"5081",55,26,18,0
"5082",55,26,19,0
"5083",55,26,20,0
"5084",55,26,21,0
"5085",55,26,22,0.04
"5086",55,26,23,0.01
"5087",55,26,24,0
"5088",55,27,1,0
"5089",55,27,2,0
"5090",55,27,3,0
"5091",55,27,4,0
"5092",55,27,5,0
"5093",55,27,6,0
"5094",55,27,7,0
"5095",55,27,8,0
"5096",55,27,9,0
"5097",55,27,10,0
"5098",55,27,11,0
"5099",55,27,12,0
"5100",55,27,13,0
"5101",55,27,14,0
"5102",55,27,15,0.72
"5103",55,27,16,0
"5104",55,27,17,0
"5105",55,27,18,0.33
"5106",55,27,19,0.3
"5107",55,27,20,0.02
"5108",55,27,21,0
"5109",55,27,22,0
"5110",55,27,23,0
"5111",55,27,24,0
"5112",55,28,1,0
"5113",55,28,2,0
"5114",55,28,3,0
"5115",55,28,4,0
"5116",55,28,5,0
"5117",55,28,6,0
"5118",55,28,7,0
"5119",55,28,8,0
"5120",55,28,9,0
"5121",55,28,10,0
"5122",55,28,11,0
"5123",55,28,12,0
"5124",55,28,13,0
"5125",55,28,14,0
"5126",55,28,15,0
"5127",55,28,16,0
"5128",55,28,17,0
"5129",55,28,18,0
"5130",55,28,19,0
"5131",55,28,20,0
"5132",55,28,21,0
"5133",55,28,22,0
"5134",55,28,23,0
"5135",55,28,24,0
"5136",55,29,1,0
"5137",55,29,2,0
"5138",55,29,3,0
"5139",55,29,4,0
"5140",55,29,5,0
"5141",55,29,6,0
"5142",55,29,7,0
"5143",55,29,8,0
"5144",55,29,9,0
"5145",55,29,10,0
"5146",55,29,11,0
"5147",55,29,12,0
"5148",55,29,13,0
"5149",55,29,14,0
"5150",55,29,15,0
"5151",55,29,16,0
"5152",55,29,17,0
"5153",55,29,18,0
"5154",55,29,19,0
"5155",55,29,20,0
"5156",55,29,21,0
"5157",55,29,22,0
"5158",55,29,23,0
"5159",55,29,24,0
"5160",55,30,1,0
"5161",55,30,2,0
"5162",55,30,3,0
"5163",55,30,4,0
"5164",55,30,5,0
"5165",55,30,6,0
"5166",55,30,7,0
