"","name","per.freq","cum.freq","rank","gender","gender2","pred.sex"
"1523","BLANCH",0.004,84.892,1523,"F","F","F"
"1524","SANJUANITA",0.004,84.896,1524,"F","F","F"
"1525","RONA",0.004,84.9,1525,"F","F","F"
"1526","NANCI",0.004,84.904,1526,"F","F","F"
"1527","MARILEE",0.004,84.908,1527,"F","F","F"
"1528","MARANDA",0.004,84.912,1528,"F","F","F"
"1529","CORY",0.004,84.916,1529,"F","B","M"
"1530","BRIGETTE",0.004,84.921,1530,"F","F","F"
"1531","SANJUANA",0.004,84.925,1531,"F","F","F"
"1532","MARITA",0.004,84.929,1532,"F","F","F"
"1533","KASSANDRA",0.004,84.933,1533,"F","F","F"
"1534","JOYCELYN",0.004,84.937,1534,"F","F","F"
"1535","IRA",0.004,84.941,1535,"F","B","M"
"1536","FELIPA",0.004,84.945,1536,"F","F","F"
"1537","CHELSIE",0.004,84.949,1537,"F","F","F"
"1538","BONNY",0.004,84.954,1538,"F","F","F"
"1539","MIREYA",0.004,84.958,1539,"F","F","F"
"1540","LORENZA",0.004,84.962,1540,"F","F","F"
"1541","KYONG",0.004,84.966,1541,"F","F","F"
"1542","ILEANA",0.004,84.97,1542,"F","F","F"
"1543","CANDELARIA",0.004,84.974,1543,"F","F","F"
"1544","TONY",0.004,84.978,1544,"F","B","M"
"1545","TOBY",0.004,84.982,1545,"F","B","M"
"1546","SHERIE",0.004,84.986,1546,"F","F","F"
"1547","OK",0.004,84.99,1547,"F","F","F"
"1548","MARK",0.004,84.994,1548,"F","B","M"
"1549","LUCIE",0.004,84.998,1549,"F","F","F"
"1550","LEATRICE",0.004,85.002,1550,"F","F","F"
"1551","LAKESHIA",0.004,85.006,1551,"F","F","F"
"1552","GERDA",0.004,85.01,1552,"F","F","F"
"1553","EDIE",0.004,85.014,1553,"F","F","F"
"1554","BAMBI",0.004,85.018,1554,"F","F","F"
"1555","MARYLIN",0.004,85.023,1555,"F","F","F"
"1556","LAVON",0.004,85.027,1556,"F","F","F"
"1557","HORTENSE",0.004,85.031,1557,"F","F","F"
"1558","GARNET",0.004,85.035,1558,"F","F","F"
"1559","EVIE",0.004,85.039,1559,"F","F","F"
"1560","TRESSA",0.004,85.043,1560,"F","F","F"
"1561","SHAYNA",0.004,85.047,1561,"F","F","F"
"1562","LAVINA",0.004,85.051,1562,"F","F","F"
"1563","KYUNG",0.004,85.055,1563,"F","F","F"
"1564","JEANETTA",0.004,85.059,1564,"F","F","F"
"1565","SHERRILL",0.004,85.062,1565,"F","F","F"
"1566","SHARA",0.004,85.066,1566,"F","F","F"
"1567","PHYLISS",0.004,85.07,1567,"F","F","F"
"1568","MITTIE",0.004,85.074,1568,"F","F","F"
"1569","ANABEL",0.004,85.078,1569,"F","F","F"
"1570","ALESIA",0.004,85.082,1570,"F","F","F"
"1571","THUY",0.004,85.086,1571,"F","F","F"
"1572","TAWANDA",0.004,85.09,1572,"F","F","F"
"1573","RICHARD",0.004,85.094,1573,"F","B","M"
"1574","JOANIE",0.004,85.098,1574,"F","F","F"
"1575","TIFFANIE",0.004,85.102,1575,"F","F","F"
"1576","LASHANDA",0.004,85.106,1576,"F","F","F"
"1577","KARISSA",0.004,85.11,1577,"F","F","F"
"1578","ENRIQUETA",0.004,85.114,1578,"F","F","F"
"1579","DARIA",0.004,85.117,1579,"F","F","F"
"1580","DANIELLA",0.004,85.121,1580,"F","F","F"
"1581","CORINNA",0.004,85.125,1581,"F","F","F"
"1582","ALANNA",0.004,85.129,1582,"F","F","F"
"1583","ABBEY",0.004,85.133,1583,"F","F","F"
"1584","ROXANE",0.004,85.137,1584,"F","F","F"
"1585","ROSEANNA",0.004,85.141,1585,"F","F","F"
"1586","MAGNOLIA",0.004,85.145,1586,"F","F","F"
"1587","LIDA",0.004,85.148,1587,"F","F","F"
"1588","KYLE",0.004,85.152,1588,"F","B","M"
"1589","JOELLEN",0.004,85.156,1589,"F","F","F"
"1590","ERA",0.004,85.16,1590,"F","F","F"
"1591","CORAL",0.004,85.164,1591,"F","F","F"
"1592","CARLEEN",0.004,85.168,1592,"F","F","F"
"1593","TRESA",0.004,85.172,1593,"F","F","F"
"1594","PEGGIE",0.004,85.175,1594,"F","F","F"
"1595","NOVELLA",0.004,85.179,1595,"F","F","F"
"1596","NILA",0.004,85.183,1596,"F","F","F"
"1597","MAYBELLE",0.004,85.187,1597,"F","F","F"
"1598","JENELLE",0.004,85.191,1598,"F","F","F"
"1599","CARINA",0.004,85.195,1599,"F","F","F"
"1600","NOVA",0.004,85.198,1600,"F","F","F"
"1601","MELINA",0.004,85.202,1601,"F","F","F"
"1602","MARQUERITE",0.004,85.206,1602,"F","F","F"
"1603","MARGARETTE",0.004,85.21,1603,"F","F","F"
"1604","JOSEPHINA",0.004,85.214,1604,"F","F","F"
"1605","EVONNE",0.004,85.217,1605,"F","F","F"
"1606","DEVIN",0.004,85.221,1606,"F","B","M"
"1607","CINTHIA",0.004,85.225,1607,"F","F","F"
"1608","ALBINA",0.004,85.229,1608,"F","F","F"
"1609","TOYA",0.004,85.233,1609,"F","F","F"
"1610","TAWNYA",0.004,85.236,1610,"F","F","F"
"1611","SHERITA",0.004,85.24,1611,"F","F","F"
"1612","SANTOS",0.004,85.244,1612,"F","B","M"
"1613","MYRIAM",0.004,85.248,1613,"F","F","F"
"1614","LIZABETH",0.004,85.251,1614,"F","F","F"
"1615","LISE",0.004,85.255,1615,"F","F","F"
"1616","KEELY",0.004,85.259,1616,"F","F","F"
"1617","JENNI",0.004,85.263,1617,"F","F","F"
"1618","GISELLE",0.004,85.266,1618,"F","F","F"
"1619","CHERYLE",0.004,85.27,1619,"F","F","F"
"1620","ARDITH",0.004,85.274,1620,"F","F","F"
"1621","ARDIS",0.004,85.278,1621,"F","F","F"
"1622","ALESHA",0.004,85.282,1622,"F","F","F"
"1623","ADRIANE",0.004,85.285,1623,"F","F","F"
"1624","SHAINA",0.004,85.289,1624,"F","F","F"
"1625","LINNEA",0.004,85.293,1625,"F","F","F"
"1626","KAROLYN",0.004,85.297,1626,"F","F","F"
"1627","HONG",0.004,85.3,1627,"F","B","F"
"1628","FLORIDA",0.004,85.304,1628,"F","F","F"
"1629","FELISHA",0.004,85.308,1629,"F","F","F"
"1630","DORI",0.004,85.311,1630,"F","F","F"
"1631","DARCI",0.004,85.315,1631,"F","F","F"
"1632","ARTIE",0.004,85.319,1632,"F","F","F"
"1633","ARMIDA",0.004,85.323,1633,"F","F","F"
"1634","ZOLA",0.004,85.326,1634,"F","F","F"
"1635","XIOMARA",0.004,85.33,1635,"F","F","F"
"1636","VERGIE",0.004,85.334,1636,"F","F","F"
"1637","SHAMIKA",0.004,85.338,1637,"F","F","F"
"1638","NENA",0.004,85.341,1638,"F","F","F"
"1639","NANNETTE",0.004,85.345,1639,"F","F","F"
"1640","MAXIE",0.004,85.349,1640,"F","F","F"
"1641","LOVIE",0.004,85.352,1641,"F","F","F"
"1642","JEANE",0.004,85.356,1642,"F","F","F"
"1643","JAIMIE",0.004,85.36,1643,"F","F","F"
"1644","INGE",0.004,85.363,1644,"F","F","F"
"1645","FARRAH",0.004,85.367,1645,"F","F","F"
"1646","ELAINA",0.004,85.371,1646,"F","F","F"
"1647","CAITLYN",0.004,85.375,1647,"F","F","F"
"1648","STARR",0.004,85.378,1648,"F","F","F"
"1649","FELICITAS",0.004,85.382,1649,"F","F","F"
"1650","CHERLY",0.004,85.386,1650,"F","F","F"
"1651","CARYL",0.004,85.389,1651,"F","F","F"
"1652","YOLONDA",0.004,85.393,1652,"F","F","F"
"1653","YASMIN",0.004,85.397,1653,"F","F","F"
"1654","TEENA",0.004,85.4,1654,"F","F","F"
"1655","PRUDENCE",0.004,85.404,1655,"F","F","F"
"1656","PENNIE",0.004,85.407,1656,"F","F","F"
"1657","NYDIA",0.004,85.411,1657,"F","F","F"
"1658","MACKENZIE",0.004,85.415,1658,"F","F","F"
"1659","ORPHA",0.004,85.418,1659,"F","F","F"
"1660","MARVEL",0.004,85.422,1660,"F","F","F"
"1661","LIZBETH",0.004,85.426,1661,"F","F","F"
"1662","LAURETTE",0.004,85.429,1662,"F","F","F"
"1663","JERRIE",0.004,85.433,1663,"F","F","F"
"1664","HERMELINDA",0.004,85.436,1664,"F","F","F"
"1665","CAROLEE",0.004,85.44,1665,"F","F","F"
"1666","TIERRA",0.004,85.444,1666,"F","F","F"
"1667","MIRIAN",0.004,85.447,1667,"F","F","F"
"1668","META",0.004,85.451,1668,"F","F","F"
"1669","MELONY",0.004,85.454,1669,"F","F","F"
"1670","KORI",0.004,85.458,1670,"F","F","F"
"1671","JENNETTE",0.004,85.462,1671,"F","F","F"
"1672","JAMILA",0.004,85.465,1672,"F","F","F"
"1673","ENA",0.004,85.469,1673,"F","F","F"
"1674","ANH",0.004,85.472,1674,"F","F","F"
"1675","YOSHIKO",0.004,85.476,1675,"F","F","F"
"1676","SUSANNAH",0.004,85.479,1676,"F","F","F"
"1677","SALINA",0.004,85.483,1677,"F","F","F"
"1678","RHIANNON",0.004,85.486,1678,"F","F","F"
"1679","JOLEEN",0.004,85.49,1679,"F","F","F"
"1680","CRISTINE",0.004,85.494,1680,"F","F","F"
"1681","ASHTON",0.004,85.497,1681,"F","F","F"
"1682","ARACELY",0.004,85.501,1682,"F","F","F"
"1683","TOMEKA",0.004,85.504,1683,"F","F","F"
"1684","SHALONDA",0.004,85.508,1684,"F","F","F"
"1685","MARTI",0.004,85.511,1685,"F","F","F"
"1686","LACIE",0.004,85.515,1686,"F","F","F"
"1687","KALA",0.004,85.518,1687,"F","F","F"
"1688","JADA",0.004,85.522,1688,"F","F","F"
"1689","ILSE",0.004,85.525,1689,"F","F","F"
"1690","HAILEY",0.004,85.529,1690,"F","F","F"
"1691","BRITTANI",0.004,85.532,1691,"F","F","F"
"1692","ZONA",0.003,85.536,1692,"F","F","F"
"1693","SYBLE",0.003,85.539,1693,"F","F","F"
"1694","SHERRYL",0.003,85.543,1694,"F","F","F"
"1695","RANDY",0.003,85.546,1695,"F","B","M"
"1696","NIDIA",0.003,85.55,1696,"F","F","F"
"1697","MARLO",0.003,85.553,1697,"F","F","F"
"1698","KANDICE",0.003,85.557,1698,"F","F","F"
"1699","KANDI",0.003,85.56,1699,"F","F","F"
"1700","DEB",0.003,85.564,1700,"F","F","F"
"1701","DEAN",0.003,85.567,1701,"F","B","M"
"1702","AMERICA",0.003,85.571,1702,"F","F","F"
"1703","ALYCIA",0.003,85.574,1703,"F","F","F"
"1704","TOMMY",0.003,85.578,1704,"F","B","M"
"1705","RONNA",0.003,85.581,1705,"F","F","F"
"1706","NORENE",0.003,85.585,1706,"F","F","F"
"1707","MERCY",0.003,85.588,1707,"F","F","F"
"1708","JOSE",0.003,85.591,1708,"F","B","M"
"1709","INGEBORG",0.003,85.595,1709,"F","F","F"
"1710","GIOVANNA",0.003,85.598,1710,"F","F","F"
"1711","GEMMA",0.003,85.602,1711,"F","F","F"
"1712","CHRISTEL",0.003,85.605,1712,"F","F","F"
"1713","AUDRY",0.003,85.609,1713,"F","F","F"
"1714","ZORA",0.003,85.612,1714,"F","F","F"
"1715","VITA",0.003,85.616,1715,"F","F","F"
"1716","VAN",0.003,85.619,1716,"F","B","M"
"1717","TRISH",0.003,85.622,1717,"F","F","F"
"1718","STEPHAINE",0.003,85.626,1718,"F","F","F"
"1719","SHIRLEE",0.003,85.629,1719,"F","F","F"
"1720","SHANIKA",0.003,85.633,1720,"F","F","F"
"1721","MELONIE",0.003,85.636,1721,"F","F","F"
"1722","MAZIE",0.003,85.639,1722,"F","F","F"
"1723","JAZMIN",0.003,85.643,1723,"F","F","F"
"1724","INGA",0.003,85.646,1724,"F","F","F"
"1725","HOA",0.003,85.65,1725,"F","F","F"
"1726","HETTIE",0.003,85.653,1726,"F","F","F"
"1727","GERALYN",0.003,85.657,1727,"F","F","F"
"1728","FONDA",0.003,85.66,1728,"F","F","F"
"1729","ESTRELLA",0.003,85.663,1729,"F","F","F"
"1730","ADELLA",0.003,85.667,1730,"F","F","F"
"1731","SU",0.003,85.67,1731,"F","F","F"
"1732","SARITA",0.003,85.674,1732,"F","F","F"
"1733","RINA",0.003,85.677,1733,"F","F","F"
"1734","MILISSA",0.003,85.68,1734,"F","F","F"
"1735","MARIBETH",0.003,85.684,1735,"F","F","F"
"1736","GOLDA",0.003,85.687,1736,"F","F","F"
"1737","EVON",0.003,85.691,1737,"F","F","F"
"1738","ETHELYN",0.003,85.694,1738,"F","F","F"
"1739","ENEDINA",0.003,85.697,1739,"F","F","F"
"1740","CHERISE",0.003,85.701,1740,"F","F","F"
"1741","CHANA",0.003,85.704,1741,"F","F","F"
"1742","VELVA",0.003,85.708,1742,"F","F","F"
"1743","TAWANNA",0.003,85.711,1743,"F","F","F"
"1744","SADE",0.003,85.714,1744,"F","F","F"
"1745","MIRTA",0.003,85.718,1745,"F","F","F"
"1746","LI",0.003,85.721,1746,"F","F","F"
"1747","KARIE",0.003,85.724,1747,"F","F","F"
"1748","JACINTA",0.003,85.728,1748,"F","F","F"
"1749","ELNA",0.003,85.731,1749,"F","F","F"
"1750","DAVINA",0.003,85.734,1750,"F","F","F"
"1751","CIERRA",0.003,85.738,1751,"F","F","F"
"1752","ASHLIE",0.003,85.741,1752,"F","F","F"
"1753","ALBERTHA",0.003,85.744,1753,"F","F","F"
"1754","TANESHA",0.003,85.748,1754,"F","F","F"
"1755","STEPHANI",0.003,85.751,1755,"F","F","F"
"1756","NELLE",0.003,85.754,1756,"F","F","F"
"1757","MINDI",0.003,85.758,1757,"F","F","F"
"1758","LU",0.003,85.761,1758,"F","F","F"
"1759","LORINDA",0.003,85.764,1759,"F","F","F"
"1760","LARUE",0.003,85.768,1760,"F","F","F"
"1761","FLORENE",0.003,85.771,1761,"F","F","F"
"1762","DEMETRA",0.003,85.774,1762,"F","F","F"
"1763","DEDRA",0.003,85.778,1763,"F","F","F"
"1764","CIARA",0.003,85.781,1764,"F","F","F"
"1765","CHANTELLE",0.003,85.784,1765,"F","F","F"
"1766","ASHLY",0.003,85.788,1766,"F","F","F"
"1767","SUZY",0.003,85.791,1767,"F","F","F"
"1768","ROSALVA",0.003,85.794,1768,"F","F","F"
"1769","NOELIA",0.003,85.798,1769,"F","F","F"
"1770","LYDA",0.003,85.801,1770,"F","F","F"
"1771","LEATHA",0.003,85.804,1771,"F","F","F"
"1772","KRYSTYNA",0.003,85.808,1772,"F","F","F"
"1773","KRISTAN",0.003,85.811,1773,"F","F","F"
"1774","KARRI",0.003,85.814,1774,"F","F","F"
"1775","DARLINE",0.003,85.817,1775,"F","F","F"
"1776","DARCIE",0.003,85.821,1776,"F","F","F"
"1777","CINDA",0.003,85.824,1777,"F","F","F"
"1778","CHEYENNE",0.003,85.827,1778,"F","F","F"
"1779","CHERRIE",0.003,85.831,1779,"F","F","F"
"1780","AWILDA",0.003,85.834,1780,"F","F","F"
"1781","ALMEDA",0.003,85.837,1781,"F","F","F"
"1782","ROLANDA",0.003,85.84,1782,"F","F","F"
"1783","LANETTE",0.003,85.844,1783,"F","F","F"
"1784","JERILYN",0.003,85.847,1784,"F","F","F"
"1785","GISELE",0.003,85.85,1785,"F","F","F"
"1786","EVALYN",0.003,85.854,1786,"F","F","F"
"1787","CYNDI",0.003,85.857,1787,"F","F","F"
"1788","CLETA",0.003,85.86,1788,"F","F","F"
"1789","CARIN",0.003,85.863,1789,"F","F","F"
"1790","ZINA",0.003,85.867,1790,"F","F","F"
"1791","ZENA",0.003,85.87,1791,"F","F","F"
"1792","VELIA",0.003,85.873,1792,"F","F","F"
"1793","TANIKA",0.003,85.876,1793,"F","F","F"
"1794","PAUL",0.003,85.88,1794,"F","B","M"
"1795","CHARISSA",0.003,85.883,1795,"F","F","F"
"1796","THOMAS",0.003,85.886,1796,"F","B","M"
"1797","TALIA",0.003,85.889,1797,"F","F","F"
"1798","MARGARETE",0.003,85.892,1798,"F","F","F"
"1799","LAVONDA",0.003,85.896,1799,"F","F","F"
"1800","KAYLEE",0.003,85.899,1800,"F","F","F"
"1801","KATHLENE",0.003,85.902,1801,"F","F","F"
"1802","JONNA",0.003,85.905,1802,"F","F","F"
"1803","IRENA",0.003,85.908,1803,"F","F","F"
"1804","ILONA",0.003,85.912,1804,"F","F","F"
"1805","IDALIA",0.003,85.915,1805,"F","F","F"
"1806","CANDIS",0.003,85.918,1806,"F","F","F"
"1807","CANDANCE",0.003,85.921,1807,"F","F","F"
"1808","BRANDEE",0.003,85.924,1808,"F","F","F"
"1809","ANITRA",0.003,85.928,1809,"F","F","F"
"1810","ALIDA",0.003,85.931,1810,"F","F","F"
"1811","SIGRID",0.003,85.934,1811,"F","F","F"
"1812","NICOLETTE",0.003,85.937,1812,"F","F","F"
"1813","MARYJO",0.003,85.94,1813,"F","F","F"
"1814","LINETTE",0.003,85.944,1814,"F","F","F"
"1815","HEDWIG",0.003,85.947,1815,"F","F","F"
"1816","CHRISTIANA",0.003,85.95,1816,"F","F","F"
"1817","CASSIDY",0.003,85.953,1817,"F","F","F"
"1818","ALEXIA",0.003,85.956,1818,"F","F","F"
"1819","TRESSIE",0.003,85.959,1819,"F","F","F"
"1820","MODESTA",0.003,85.962,1820,"F","F","F"
"1821","LUPITA",0.003,85.966,1821,"F","F","F"
"1822","LITA",0.003,85.969,1822,"F","F","F"
"1823","GLADIS",0.003,85.972,1823,"F","F","F"
"1824","EVELIA",0.003,85.975,1824,"F","F","F"
"1825","DAVIDA",0.003,85.978,1825,"F","F","F"
"1826","CHERRI",0.003,85.981,1826,"F","F","F"
"1827","CECILY",0.003,85.984,1827,"F","F","F"
"1828","ASHELY",0.003,85.988,1828,"F","F","F"
"1829","ANNABEL",0.003,85.991,1829,"F","F","F"
"1830","AGUSTINA",0.003,85.994,1830,"F","F","F"
"1831","WANITA",0.003,85.997,1831,"F","F","F"
"1832","SHIRLY",0.003,86,1832,"F","F","F"
"1833","ROSAURA",0.003,86.003,1833,"F","F","F"
"1834","HULDA",0.003,86.006,1834,"F","F","F"
"1835","EUN",0.003,86.009,1835,"F","F","F"
"1836","BAILEY",0.003,86.013,1836,"F","F","F"
"1837","YETTA",0.003,86.016,1837,"F","F","F"
"1838","VERONA",0.003,86.019,1838,"F","F","F"
"1839","THOMASINA",0.003,86.022,1839,"F","F","F"
"1840","SIBYL",0.003,86.025,1840,"F","F","F"
"1841","SHANNAN",0.003,86.028,1841,"F","F","F"
"1842","MECHELLE",0.003,86.031,1842,"F","F","F"
"1843","LUE",0.003,86.034,1843,"F","F","F"
"1844","LEANDRA",0.003,86.037,1844,"F","F","F"
"1845","LANI",0.003,86.04,1845,"F","F","F"
"1846","KYLEE",0.003,86.043,1846,"F","F","F"
"1847","KANDY",0.003,86.046,1847,"F","F","F"
"1848","JOLYNN",0.003,86.049,1848,"F","F","F"
"1849","FERNE",0.003,86.053,1849,"F","F","F"
"1850","EBONI",0.003,86.056,1850,"F","F","F"
"1851","CORENE",0.003,86.059,1851,"F","F","F"
"1852","ALYSIA",0.003,86.062,1852,"F","F","F"
"1853","ZULA",0.003,86.065,1853,"F","F","F"
"1854","NADA",0.003,86.068,1854,"F","F","F"
"1855","MOIRA",0.003,86.071,1855,"F","F","F"
"1856","LYNDSAY",0.003,86.074,1856,"F","F","F"
"1857","LORRETTA",0.003,86.077,1857,"F","F","F"
"1858","JUAN",0.003,86.08,1858,"F","B","M"
"1859","JAMMIE",0.003,86.083,1859,"F","F","F"
"1860","HORTENSIA",0.003,86.086,1860,"F","F","F"
"1861","GAYNELL",0.003,86.089,1861,"F","F","F"
"1862","CAMERON",0.003,86.092,1862,"F","B","M"
"1863","ADRIA",0.003,86.095,1863,"F","F","F"
"1864","VINA",0.003,86.098,1864,"F","F","F"
"1865","VICENTA",0.003,86.101,1865,"F","F","F"
"1866","TANGELA",0.003,86.104,1866,"F","F","F"
"1867","STEPHINE",0.003,86.107,1867,"F","F","F"
"1868","NORINE",0.003,86.11,1868,"F","F","F"
"1869","NELLA",0.003,86.113,1869,"F","F","F"
"1870","LIANA",0.003,86.116,1870,"F","F","F"
"1871","LESLEE",0.003,86.119,1871,"F","F","F"
"1872","KIMBERELY",0.003,86.122,1872,"F","F","F"
"1873","ILIANA",0.003,86.125,1873,"F","F","F"
"1874","GLORY",0.003,86.128,1874,"F","F","F"
"1875","FELICA",0.003,86.131,1875,"F","F","F"
"1876","EMOGENE",0.003,86.134,1876,"F","F","F"
"1877","ELFRIEDE",0.003,86.137,1877,"F","F","F"
"1878","EDEN",0.003,86.14,1878,"F","F","F"
"1879","EARTHA",0.003,86.144,1879,"F","F","F"
"1880","CARMA",0.003,86.147,1880,"F","F","F"
"1881","BEA",0.003,86.15,1881,"F","F","F"
"1882","OCIE",0.003,86.153,1882,"F","F","F"
"1883","MARRY",0.003,86.156,1883,"F","F","F"
"1884","LENNIE",0.003,86.158,1884,"F","F","F"
"1885","KIARA",0.003,86.161,1885,"F","F","F"
"1886","JACALYN",0.003,86.164,1886,"F","F","F"
"1887","CARLOTA",0.003,86.167,1887,"F","F","F"
"1888","ARIELLE",0.003,86.17,1888,"F","F","F"
"1889","YU",0.003,86.173,1889,"F","F","F"
"1890","STAR",0.003,86.176,1890,"F","F","F"
"1891","OTILIA",0.003,86.179,1891,"F","F","F"
"1892","KIRSTIN",0.003,86.182,1892,"F","F","F"
"1893","KACEY",0.003,86.185,1893,"F","F","F"
"1894","JOHNETTA",0.003,86.188,1894,"F","F","F"
"1895","JOEY",0.003,86.191,1895,"F","B","M"
"1896","JOETTA",0.003,86.194,1896,"F","F","F"
"1897","JERALDINE",0.003,86.197,1897,"F","F","F"
"1898","JAUNITA",0.003,86.2,1898,"F","F","F"
"1899","ELANA",0.003,86.203,1899,"F","F","F"
"1900","DORTHEA",0.003,86.206,1900,"F","F","F"
"1901","CAMI",0.003,86.209,1901,"F","F","F"
"1902","AMADA",0.003,86.212,1902,"F","F","F"
"1903","ADELIA",0.003,86.215,1903,"F","F","F"
"1904","VERNITA",0.003,86.218,1904,"F","F","F"
"1905","TAMAR",0.003,86.221,1905,"F","F","F"
"1906","SIOBHAN",0.003,86.223,1906,"F","F","F"
"1907","RENEA",0.003,86.226,1907,"F","F","F"
"1908","RASHIDA",0.003,86.229,1908,"F","F","F"
"1909","OUIDA",0.003,86.232,1909,"F","F","F"
"1910","ODELL",0.003,86.235,1910,"F","B","M"
"1911","NILSA",0.003,86.238,1911,"F","F","F"
"1912","MERYL",0.003,86.241,1912,"F","F","F"
"1913","KRISTYN",0.003,86.244,1913,"F","F","F"
"1914","JULIETA",0.003,86.247,1914,"F","F","F"
"1915","DANICA",0.003,86.25,1915,"F","F","F"
"1916","BREANNE",0.003,86.253,1916,"F","F","F"
"1917","AUREA",0.003,86.256,1917,"F","F","F"
"1918","ANGLEA",0.003,86.259,1918,"F","F","F"
"1919","SHERRON",0.003,86.261,1919,"F","F","F"
"1920","ODETTE",0.003,86.264,1920,"F","F","F"
"1921","MALIA",0.003,86.267,1921,"F","F","F"
"1922","LORELEI",0.003,86.27,1922,"F","F","F"
"1923","LIN",0.003,86.273,1923,"F","F","F"
"1924","LEESA",0.003,86.276,1924,"F","F","F"
"1925","KENNA",0.003,86.279,1925,"F","F","F"
"1926","KATHLYN",0.003,86.282,1926,"F","F","F"
"1927","FIONA",0.003,86.285,1927,"F","F","F"
"1928","CHARLETTE",0.003,86.287,1928,"F","F","F"
"1929","SUZIE",0.003,86.29,1929,"F","F","F"
"1930","SHANTELL",0.003,86.293,1930,"F","F","F"
"1931","SABRA",0.003,86.296,1931,"F","F","F"
"1932","RACQUEL",0.003,86.299,1932,"F","F","F"
"1933","MYONG",0.003,86.302,1933,"F","F","F"
"1934","MIRA",0.003,86.305,1934,"F","F","F"
"1935","MARTINE",0.003,86.307,1935,"F","F","F"
"1936","LUCIENNE",0.003,86.31,1936,"F","F","F"
"1937","LAVADA",0.003,86.313,1937,"F","F","F"
"1938","JULIANN",0.003,86.316,1938,"F","F","F"
"1939","JOHNIE",0.003,86.319,1939,"F","B","M"
"1940","ELVERA",0.003,86.322,1940,"F","F","F"
"1941","DELPHIA",0.003,86.325,1941,"F","F","F"
"1942","CLAIR",0.003,86.327,1942,"F","B","M"
"1943","CHRISTIANE",0.003,86.33,1943,"F","F","F"
"1944","CHAROLETTE",0.003,86.333,1944,"F","F","F"
"1945","CARRI",0.003,86.336,1945,"F","F","F"
"1946","AUGUSTINE",0.003,86.339,1946,"F","B","M"
"1947","ASHA",0.003,86.342,1947,"F","F","F"
"1948","ANGELLA",0.003,86.345,1948,"F","F","F"
"1949","PAOLA",0.003,86.347,1949,"F","F","F"
"1950","NINFA",0.003,86.35,1950,"F","F","F"
"1951","LEDA",0.003,86.353,1951,"F","F","F"
"1952","LAI",0.003,86.356,1952,"F","F","F"
"1953","EDA",0.003,86.359,1953,"F","F","F"
"1954","SUNSHINE",0.003,86.361,1954,"F","F","F"
"1955","STEFANI",0.003,86.364,1955,"F","F","F"
"1956","SHANELL",0.003,86.367,1956,"F","F","F"
"1957","PALMA",0.003,86.37,1957,"F","F","F"
"1958","MACHELLE",0.003,86.373,1958,"F","F","F"
"1959","LISSA",0.003,86.375,1959,"F","F","F"
"1960","KECIA",0.003,86.378,1960,"F","F","F"
"1961","KATHRYNE",0.003,86.381,1961,"F","F","F"
"1962","KARLENE",0.003,86.384,1962,"F","F","F"
"1963","JULISSA",0.003,86.387,1963,"F","F","F"
"1964","JETTIE",0.003,86.389,1964,"F","F","F"
"1965","JENNIFFER",0.003,86.392,1965,"F","F","F"
"1966","HUI",0.003,86.395,1966,"F","F","F"
"1967","CORRINA",0.003,86.398,1967,"F","F","F"
"1968","CHRISTOPHER",0.003,86.401,1968,"F","B","M"
"1969","CAROLANN",0.003,86.403,1969,"F","F","F"
"1970","ALENA",0.003,86.406,1970,"F","F","F"
"1971","TESS",0.003,86.409,1971,"F","F","F"
"1972","ROSARIA",0.003,86.412,1972,"F","F","F"
"1973","MYRTICE",0.003,86.414,1973,"F","F","F"
"1974","MARYLEE",0.003,86.417,1974,"F","F","F"
"1975","LIANE",0.003,86.42,1975,"F","F","F"
"1976","KENYATTA",0.003,86.423,1976,"F","F","F"
"1977","JUDIE",0.003,86.426,1977,"F","F","F"
"1978","JANEY",0.003,86.428,1978,"F","F","F"
"1979","IN",0.003,86.431,1979,"F","F","F"
"1980","ELMIRA",0.003,86.434,1980,"F","F","F"
"1981","ELDORA",0.003,86.437,1981,"F","F","F"
"1982","DENNA",0.003,86.439,1982,"F","F","F"
"1983","CRISTI",0.003,86.442,1983,"F","F","F"
"1984","CATHI",0.003,86.445,1984,"F","F","F"
"1985","ZAIDA",0.003,86.448,1985,"F","F","F"
"1986","VONNIE",0.003,86.45,1986,"F","F","F"
"1987","VIVA",0.003,86.453,1987,"F","F","F"
"1988","VERNIE",0.003,86.456,1988,"F","F","F"
"1989","ROSALINE",0.003,86.459,1989,"F","F","F"
"1990","MARIELA",0.003,86.461,1990,"F","F","F"
"1991","LUCIANA",0.003,86.464,1991,"F","F","F"
"1992","LESLI",0.003,86.467,1992,"F","F","F"
"1993","KARAN",0.003,86.469,1993,"F","F","F"
"1994","FELICE",0.003,86.472,1994,"F","F","F"
"1995","DENEEN",0.003,86.475,1995,"F","F","F"
"1996","ADINA",0.003,86.478,1996,"F","F","F"
"1997","WYNONA",0.003,86.48,1997,"F","F","F"
"1998","TARSHA",0.003,86.483,1998,"F","F","F"
"1999","SHERON",0.003,86.486,1999,"F","F","F"
"2000","SHASTA",0.003,86.488,2000,"F","F","F"
"2001","SHANITA",0.003,86.491,2001,"F","F","F"
"2002","SHANI",0.003,86.494,2002,"F","F","F"
"2003","SHANDRA",0.003,86.497,2003,"F","F","F"
"2004","RANDA",0.003,86.499,2004,"F","F","F"
