"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"3029","Equatorial Guinea","GNQ",1979,NA,NA,NA,NA
"3030","Equatorial Guinea","GNQ",1980,NA,62.6,NA,NA
"3031","Equatorial Guinea","GNQ",1981,NA,63.1,NA,NA
"3032","Equatorial Guinea","GNQ",1982,NA,63.9,NA,NA
"3033","Equatorial Guinea","GNQ",1983,NA,64.7,NA,NA
"3034","Equatorial Guinea","GNQ",1984,NA,65.4,NA,NA
"3035","Equatorial Guinea","GNQ",1985,254.5830976839,65.8,NA,NA
"3036","Equatorial Guinea","GNQ",1986,301.2595768067,66,NA,NA
"3037","Equatorial Guinea","GNQ",1987,351.2513831908,66,NA,NA
"3038","Equatorial Guinea","GNQ",1988,361.6840950831,65.7,NA,NA
"3039","Equatorial Guinea","GNQ",1989,309.1332347958,65.3,NA,NA
"3040","Equatorial Guinea","GNQ",1990,353.4129705146,64.9,NA,NA
"3041","Equatorial Guinea","GNQ",1991,337.8609322451,64.5,NA,NA
"3042","Equatorial Guinea","GNQ",1992,385.6117147939,64,NA,NA
"3043","Equatorial Guinea","GNQ",1993,367.7044686933,63.5,NA,NA
"3044","Equatorial Guinea","GNQ",1994,293.7936880237,63.1,NA,NA
"3045","Equatorial Guinea","GNQ",1995,370.5537896137,62.8,19.0102696056,107.6
"3046","Equatorial Guinea","GNQ",1996,566.5037105739,62.6,27.9955882168,105.6
"3047","Equatorial Guinea","GNQ",1997,1053.4533976184,62.5,39.9381743314,103.4
"3048","Equatorial Guinea","GNQ",1998,933.9419655472,62.5,43.7282869817,101.7
"3049","Equatorial Guinea","GNQ",1999,1730.1862337755,62.6,39.1567372347,99.8
"3050","Equatorial Guinea","GNQ",2000,2410.206075055,62.8,42.4052665177,97.9
"3051","Equatorial Guinea","GNQ",2001,3231.8108192828,63.1,61.4137994561,96
"3052","Equatorial Guinea","GNQ",2002,3872.0202678412,63.4,144.0467500351,94.1
"3053","Equatorial Guinea","GNQ",2003,5161.4792408207,63.7,124.1032437126,92.4
"3054","Equatorial Guinea","GNQ",2004,8885.8861796902,64,188.3148549396,90.8
"3055","Equatorial Guinea","GNQ",2005,13521.0977143261,64.3,229.0635736037,89.2
"3056","Equatorial Guinea","GNQ",2006,15346.0183408864,64.5,272.5186287879,87.3
"3057","Equatorial Guinea","GNQ",2007,19528.2381939686,64.7,348.2243571823,85.5
"3058","Equatorial Guinea","GNQ",2008,27816.1683206012,64.9,544.9583175785,84.1
"3059","Equatorial Guinea","GNQ",2009,17944.404478084,65.5,709.407129648,82.4
"3060","Equatorial Guinea","GNQ",2010,19997.8375965844,NA,NA,80.5
"3061","Eritrea","ERI",1960,NA,NA,NA,NA
"3062","Eritrea","ERI",1961,NA,NA,NA,NA
"3063","Eritrea","ERI",1962,NA,NA,NA,NA
"3064","Eritrea","ERI",1963,NA,NA,NA,NA
"3065","Eritrea","ERI",1964,NA,NA,NA,NA
"3066","Eritrea","ERI",1965,NA,NA,NA,NA
"3067","Eritrea","ERI",1966,NA,NA,NA,NA
"3068","Eritrea","ERI",1967,NA,NA,NA,NA
"3069","Eritrea","ERI",1968,NA,NA,NA,NA
"3070","Eritrea","ERI",1969,NA,NA,NA,NA
"3071","Eritrea","ERI",1970,NA,NA,NA,NA
"3072","Eritrea","ERI",1971,NA,NA,NA,NA
"3073","Eritrea","ERI",1972,NA,NA,NA,NA
"3074","Eritrea","ERI",1973,NA,NA,NA,NA
"3075","Eritrea","ERI",1974,NA,NA,NA,NA
"3076","Eritrea","ERI",1975,NA,NA,NA,NA
"3077","Eritrea","ERI",1976,NA,NA,NA,NA
"3078","Eritrea","ERI",1977,NA,NA,NA,NA
"3079","Eritrea","ERI",1978,NA,NA,NA,NA
"3080","Eritrea","ERI",1979,NA,NA,NA,NA
"3081","Eritrea","ERI",1980,NA,69,NA,NA
"3082","Eritrea","ERI",1981,NA,68.8,NA,NA
"3083","Eritrea","ERI",1982,NA,68.7,NA,NA
"3084","Eritrea","ERI",1983,NA,68.6,NA,NA
"3085","Eritrea","ERI",1984,NA,68.6,NA,NA
"3086","Eritrea","ERI",1985,NA,68.6,NA,NA
"3087","Eritrea","ERI",1986,NA,68.7,NA,NA
"3088","Eritrea","ERI",1987,NA,68.7,NA,NA
"3089","Eritrea","ERI",1988,NA,68.7,NA,NA
"3090","Eritrea","ERI",1989,NA,68.8,NA,NA
"3091","Eritrea","ERI",1990,NA,68.6,NA,NA
"3092","Eritrea","ERI",1991,NA,68.4,NA,NA
"3093","Eritrea","ERI",1992,149.8425893967,68.1,NA,NA
"3094","Eritrea","ERI",1993,147.1058834666,67.4,NA,NA
"3095","Eritrea","ERI",1994,166.8794093803,66.5,NA,NA
"3096","Eritrea","ERI",1995,179.9268747765,66.4,8.450407283,72.8
"3097","Eritrea","ERI",1996,212.5444540235,66.3,7.7775133574,70.1
"3098","Eritrea","ERI",1997,205.8357301135,66.4,9.1231875097,67.5
"3099","Eritrea","ERI",1998,217.4646262655,66.8,9.3607954191,65.2
"3100","Eritrea","ERI",1999,194.6168662858,67.4,9.1086994124,62.7
"3101","Eritrea","ERI",2000,172.7571562253,68.4,9.1138919678,60.4
"3102","Eritrea","ERI",2001,180.3541142699,68.7,9.1909249669,58.2
"3103","Eritrea","ERI",2002,169.9760056181,69.2,7.4834289853,56
"3104","Eritrea","ERI",2003,209.9222115489,69.8,7.7230887269,54.1
"3105","Eritrea","ERI",2004,256.8225939372,70.2,8.2028377462,52.1
"3106","Eritrea","ERI",2005,244.8407164786,70.6,7.8595810537,50.4
"3107","Eritrea","ERI",2006,260.703720744,70.9,8.4383133086,48.6
"3108","Eritrea","ERI",2007,274.6622872643,71.2,9.0738577329,47
"3109","Eritrea","ERI",2008,278.9604332404,71.4,9.6017428711,45.4
"3110","Eritrea","ERI",2009,364.2048206285,72.6,10.121322388,43.7
"3111","Eritrea","ERI",2010,402.9574968234,NA,NA,42.3
"3112","Estonia","EST",1960,NA,NA,NA,NA
"3113","Estonia","EST",1961,NA,NA,NA,NA
"3114","Estonia","EST",1962,NA,NA,NA,NA
"3115","Estonia","EST",1963,NA,NA,NA,NA
"3116","Estonia","EST",1964,NA,NA,NA,NA
"3117","Estonia","EST",1965,NA,NA,NA,NA
"3118","Estonia","EST",1966,NA,NA,NA,NA
"3119","Estonia","EST",1967,NA,NA,NA,NA
"3120","Estonia","EST",1968,NA,NA,NA,NA
"3121","Estonia","EST",1969,NA,NA,NA,NA
"3122","Estonia","EST",1970,NA,NA,NA,NA
"3123","Estonia","EST",1971,NA,NA,NA,NA
"3124","Estonia","EST",1972,NA,NA,NA,NA
"3125","Estonia","EST",1973,NA,NA,NA,NA
"3126","Estonia","EST",1974,NA,NA,NA,NA
"3127","Estonia","EST",1975,NA,NA,NA,NA
"3128","Estonia","EST",1976,NA,NA,NA,NA
"3129","Estonia","EST",1977,NA,NA,NA,NA
"3130","Estonia","EST",1978,NA,NA,NA,NA
"3131","Estonia","EST",1979,NA,NA,NA,NA
"3132","Estonia","EST",1980,NA,71.4,NA,NA
"3133","Estonia","EST",1981,NA,71.5,NA,NA
"3134","Estonia","EST",1982,NA,71.4,NA,NA
"3135","Estonia","EST",1983,NA,71.3,NA,NA
"3136","Estonia","EST",1984,NA,71.3,NA,NA
"3137","Estonia","EST",1985,NA,71.2,NA,NA
"3138","Estonia","EST",1986,NA,71.2,NA,NA
"3139","Estonia","EST",1987,2571.192586417,71,NA,NA
"3140","Estonia","EST",1988,2986.3996721033,70.7,NA,NA
"3141","Estonia","EST",1989,3268.1463883934,70.4,NA,NA
"3142","Estonia","EST",1990,3192.9627862791,69.2,NA,NA
"3143","Estonia","EST",1991,3064.8010993728,67.8,NA,NA
"3144","Estonia","EST",1992,2600.531763827,66.4,NA,NA
"3145","Estonia","EST",1993,2583.436812488,64.9,NA,NA
"3146","Estonia","EST",1994,2710.1393208792,63.2,NA,NA
"3147","Estonia","EST",1995,3029.2645030425,61.6,167.5034713427,14.7
"3148","Estonia","EST",1996,3339.4680268065,61.6,221.0285088546,13.9
"3149","Estonia","EST",1997,3608.3588049441,61.5,224.3744732561,13
"3150","Estonia","EST",1998,4038.499858157,60.3,225.4060868926,11.9
"3151","Estonia","EST",1999,4147.4760094603,59,243.7692108135,10.9
"3152","Estonia","EST",2000,4144.3812080649,58.5,219.6807933491,10.1
"3153","Estonia","EST",2001,4574.5126118837,58.3,222.6143746764,9.3
"3154","Estonia","EST",2002,5391.0319926396,56.9,261.8994955957,8.6
"3155","Estonia","EST",2003,7273.8851852438,58.6,363.7758630287,7.9
"3156","Estonia","EST",2004,8918.7001767621,58.6,445.6779953808,7.3
"3157","Estonia","EST",2005,10328.5938157068,58.5,516.430337598,6.7
"3158","Estonia","EST",2006,12358.9539872467,60.4,627.9032449284,6.1
"3159","Estonia","EST",2007,15938.2581141633,60.6,847.4649782194,5.6
"3160","Estonia","EST",2008,17541.3036028717,61.5,1073.9033403318,5.2
"3161","Estonia","EST",2009,14238.8816907481,61.2,1004.4254978437,4.8
"3162","Estonia","EST",2010,13939.4348910709,NA,NA,4.3
"3163","Ethiopia","ETH",1960,NA,NA,NA,NA
"3164","Ethiopia","ETH",1961,NA,NA,NA,NA
"3165","Ethiopia","ETH",1962,NA,NA,NA,NA
"3166","Ethiopia","ETH",1963,NA,NA,NA,NA
"3167","Ethiopia","ETH",1964,NA,NA,NA,NA
"3168","Ethiopia","ETH",1965,NA,NA,NA,NA
"3169","Ethiopia","ETH",1966,NA,NA,NA,NA
"3170","Ethiopia","ETH",1967,NA,NA,NA,NA
"3171","Ethiopia","ETH",1968,NA,NA,NA,NA
"3172","Ethiopia","ETH",1969,NA,NA,NA,NA
"3173","Ethiopia","ETH",1970,NA,NA,NA,NA
"3174","Ethiopia","ETH",1971,NA,NA,NA,NA
"3175","Ethiopia","ETH",1972,NA,NA,NA,NA
"3176","Ethiopia","ETH",1973,NA,NA,NA,NA
"3177","Ethiopia","ETH",1974,NA,NA,NA,NA
"3178","Ethiopia","ETH",1975,NA,NA,NA,NA
"3179","Ethiopia","ETH",1976,NA,NA,NA,NA
"3180","Ethiopia","ETH",1977,NA,NA,NA,NA
"3181","Ethiopia","ETH",1978,NA,NA,NA,NA
"3182","Ethiopia","ETH",1979,NA,NA,NA,NA
"3183","Ethiopia","ETH",1980,NA,81.1,NA,NA
"3184","Ethiopia","ETH",1981,200.3481058924,81.1,NA,NA
"3185","Ethiopia","ETH",1982,204.9611516078,81.1,NA,NA
"3186","Ethiopia","ETH",1983,220.8457640771,81,NA,NA
"3187","Ethiopia","ETH",1984,202.0402880819,81.2,NA,NA
"3188","Ethiopia","ETH",1985,229.0487809863,81.4,NA,NA
"3189","Ethiopia","ETH",1986,230.4158302294,81.3,NA,NA
"3190","Ethiopia","ETH",1987,238.5067869174,81.1,NA,NA
"3191","Ethiopia","ETH",1988,239.2978826198,81.1,NA,NA
"3192","Ethiopia","ETH",1989,243.6332143234,81.2,NA,NA
"3193","Ethiopia","ETH",1990,249.9847244999,81.2,NA,NA
"3194","Ethiopia","ETH",1991,267.2351079144,81.4,NA,NA
"3195","Ethiopia","ETH",1992,272.5291666799,81.6,NA,NA
"3196","Ethiopia","ETH",1993,163.7980361984,81.4,NA,NA
"3197","Ethiopia","ETH",1994,124.3675662426,81.3,NA,NA
"3198","Ethiopia","ETH",1995,133.33417217,81.2,5.2788156098,98.4
"3199","Ethiopia","ETH",1996,144.3296137072,81,5.2847739796,96
"3200","Ethiopia","ETH",1997,147.0001828617,81,5.6574009222,93.8
"3201","Ethiopia","ETH",1998,129.7876092462,81.1,5.6533262798,91.4
"3202","Ethiopia","ETH",1999,122.5491540373,81,5.1661899418,89.2
"3203","Ethiopia","ETH",2000,124.7300409645,81.7,5.3228141317,87.2
"3204","Ethiopia","ETH",2001,121.3690579313,82.4,5.6572776485,84.7
"3205","Ethiopia","ETH",2002,112.8255093299,83,5.3018297341,82.7
"3206","Ethiopia","ETH",2003,120.8773538534,83.6,5.9154875197,80.6
"3207","Ethiopia","ETH",2004,138.6245475445,84.1,5.97410158,78.5
"3208","Ethiopia","ETH",2005,165.7145926325,84.6,6.7652845778,76.7
"3209","Ethiopia","ETH",2006,199.5500316963,84.5,8.2611948337,74.8
"3210","Ethiopia","ETH",2007,251.5840751909,84.3,11.663644802,73
"3211","Ethiopia","ETH",2008,335.3513204439,84.2,13.8231629406,71.2
"3212","Ethiopia","ETH",2009,393.6831563668,85.4,14.6807599896,69.5
"3213","Ethiopia","ETH",2010,358.2540522513,NA,NA,67.8
"3214","Faeroe Islands","FRO",1960,NA,NA,NA,NA
"3215","Faeroe Islands","FRO",1961,NA,NA,NA,NA
"3216","Faeroe Islands","FRO",1962,NA,NA,NA,NA
"3217","Faeroe Islands","FRO",1963,NA,NA,NA,NA
"3218","Faeroe Islands","FRO",1964,NA,NA,NA,NA
"3219","Faeroe Islands","FRO",1965,NA,NA,NA,NA
"3220","Faeroe Islands","FRO",1966,NA,NA,NA,NA
"3221","Faeroe Islands","FRO",1967,NA,NA,NA,NA
"3222","Faeroe Islands","FRO",1968,NA,NA,NA,NA
"3223","Faeroe Islands","FRO",1969,NA,NA,NA,NA
"3224","Faeroe Islands","FRO",1970,NA,NA,NA,NA
"3225","Faeroe Islands","FRO",1971,NA,NA,NA,NA
"3226","Faeroe Islands","FRO",1972,NA,NA,NA,NA
"3227","Faeroe Islands","FRO",1973,NA,NA,NA,NA
"3228","Faeroe Islands","FRO",1974,NA,NA,NA,NA
"3229","Faeroe Islands","FRO",1975,NA,NA,NA,NA
"3230","Faeroe Islands","FRO",1976,NA,NA,NA,NA
"3231","Faeroe Islands","FRO",1977,NA,NA,NA,NA
"3232","Faeroe Islands","FRO",1978,NA,NA,NA,NA
"3233","Faeroe Islands","FRO",1979,NA,NA,NA,NA
"3234","Faeroe Islands","FRO",1980,NA,NA,NA,NA
"3235","Faeroe Islands","FRO",1981,NA,NA,NA,NA
"3236","Faeroe Islands","FRO",1982,NA,NA,NA,NA
"3237","Faeroe Islands","FRO",1983,NA,NA,NA,NA
"3238","Faeroe Islands","FRO",1984,NA,NA,NA,NA
"3239","Faeroe Islands","FRO",1985,NA,NA,NA,NA
"3240","Faeroe Islands","FRO",1986,NA,NA,NA,NA
"3241","Faeroe Islands","FRO",1987,NA,NA,NA,NA
"3242","Faeroe Islands","FRO",1988,NA,NA,NA,NA
"3243","Faeroe Islands","FRO",1989,NA,NA,NA,NA
"3244","Faeroe Islands","FRO",1990,NA,NA,NA,NA
"3245","Faeroe Islands","FRO",1991,NA,NA,NA,NA
"3246","Faeroe Islands","FRO",1992,NA,NA,NA,NA
"3247","Faeroe Islands","FRO",1993,NA,NA,NA,NA
"3248","Faeroe Islands","FRO",1994,NA,NA,NA,NA
"3249","Faeroe Islands","FRO",1995,NA,NA,NA,NA
"3250","Faeroe Islands","FRO",1996,NA,NA,NA,NA
"3251","Faeroe Islands","FRO",1997,NA,NA,NA,NA
"3252","Faeroe Islands","FRO",1998,24926.4816486404,NA,NA,NA
"3253","Faeroe Islands","FRO",1999,24976.358332712,NA,NA,NA
"3254","Faeroe Islands","FRO",2000,23224.0986344016,NA,NA,NA
"3255","Faeroe Islands","FRO",2001,24912.6319802144,NA,NA,NA
"3256","Faeroe Islands","FRO",2002,27020.405577162,NA,NA,NA
"3257","Faeroe Islands","FRO",2003,31320.8181445112,NA,NA,NA
"3258","Faeroe Islands","FRO",2004,35145.5270846963,NA,NA,NA
"3259","Faeroe Islands","FRO",2005,35867.509954535,NA,NA,NA
"3260","Faeroe Islands","FRO",2006,40642.2939404303,NA,NA,NA
"3261","Faeroe Islands","FRO",2007,46904.181018122,NA,NA,NA
"3262","Faeroe Islands","FRO",2008,49650.3836209383,NA,NA,NA
"3263","Faeroe Islands","FRO",2009,45205.9305354907,NA,NA,NA
"3264","Faeroe Islands","FRO",2010,NA,NA,NA,NA
"3265","Fiji","FJI",1960,285.5721348484,NA,NA,NA
"3266","Fiji","FJI",1961,287.3577637213,NA,NA,NA
"3267","Fiji","FJI",1962,291.5648223526,NA,NA,NA
"3268","Fiji","FJI",1963,296.7947691663,NA,NA,NA
"3269","Fiji","FJI",1964,310.8915240289,NA,NA,NA
"3270","Fiji","FJI",1965,317.0715803087,NA,NA,NA
"3271","Fiji","FJI",1966,316.1729490564,NA,NA,NA
"3272","Fiji","FJI",1967,333.3030399602,NA,NA,NA
"3273","Fiji","FJI",1968,334.6400745937,NA,NA,NA
"3274","Fiji","FJI",1969,357.4440191955,NA,NA,NA
"3275","Fiji","FJI",1970,422.3924122784,NA,NA,NA
"3276","Fiji","FJI",1971,466.0174589542,NA,NA,NA
"3277","Fiji","FJI",1972,583.3155424697,NA,NA,NA
"3278","Fiji","FJI",1973,768.6829565419,NA,NA,NA
"3279","Fiji","FJI",1974,987.9097722844,NA,NA,NA
"3280","Fiji","FJI",1975,1186.6596747333,NA,NA,NA
"3281","Fiji","FJI",1976,1182.0861097689,NA,NA,NA
"3282","Fiji","FJI",1977,1202.6333870531,NA,NA,NA
"3283","Fiji","FJI",1978,1360.7764685563,NA,NA,NA
"3284","Fiji","FJI",1979,1640.5701081385,NA,NA,NA
"3285","Fiji","FJI",1980,1892.9215068279,53.7,NA,NA
"3286","Fiji","FJI",1981,1898.4461528476,53.6,NA,NA
"3287","Fiji","FJI",1982,1786.7554491528,54.2,NA,NA
"3288","Fiji","FJI",1983,1638.4699361519,54.6,NA,NA
"3289","Fiji","FJI",1984,1681.8107253986,54.5,NA,NA
"3290","Fiji","FJI",1985,1603.4920814253,54.9,NA,NA
"3291","Fiji","FJI",1986,1795.6378141971,54.7,NA,NA
"3292","Fiji","FJI",1987,1632.2724471955,55.1,NA,NA
"3293","Fiji","FJI",1988,1535.7624636871,55.6,NA,NA
"3294","Fiji","FJI",1989,1632.6339683746,56.1,NA,NA
"3295","Fiji","FJI",1990,1835.5891517278,56.5,NA,NA
"3296","Fiji","FJI",1991,1882.1098603283,57,NA,NA
"3297","Fiji","FJI",1992,2057.7798114788,57.5,NA,NA
"3298","Fiji","FJI",1993,2166.181831474,58,NA,NA
"3299","Fiji","FJI",1994,2383.7345758825,58.4,NA,NA
"3300","Fiji","FJI",1995,2540.2503457998,58.9,81.4847521055,21.8
"3301","Fiji","FJI",1996,2713.4337374631,59.3,95.8088242063,21.2
"3302","Fiji","FJI",1997,2640.0491665864,59.3,99.9866637157,20.7
"3303","Fiji","FJI",1998,2069.2092140417,59.2,70.3548132721,20.2
"3304","Fiji","FJI",1999,2406.8732353579,58.9,77.9737888404,19.7
"3305","Fiji","FJI",2000,2074.7473180259,59,84.5876242051,19.2
"3306","Fiji","FJI",2001,2037.4853894341,59,69.7393031089,18.7
"3307","Fiji","FJI",2002,2257.2708799954,58.9,81.2035384785,18.3
"3308","Fiji","FJI",2003,2833.5069692215,59,99.3692242443,17.8
"3309","Fiji","FJI",2004,3329.8749275738,58.9,127.1635558788,17.3
"3310","Fiji","FJI",2005,3655.3571803691,59,129.705171021,16.9
"3311","Fiji","FJI",2006,3747.4970499585,58.9,127.4779665593,16.4
"3312","Fiji","FJI",2007,4046.4471524132,59,151.3063325599,16
"3313","Fiji","FJI",2008,4225.9226736956,59,153.7361605228,15.6
"3314","Fiji","FJI",2009,3314.2707296826,58.7,130.410018531,15.4
"3315","Fiji","FJI",2010,3496.8218199897,NA,NA,14.9
"3316","Finland","FIN",1960,1179.2553084069,NA,NA,NA
"3317","Finland","FIN",1961,1327.428712172,NA,NA,NA
"3318","Finland","FIN",1962,1411.8416509362,NA,NA,NA
"3319","Finland","FIN",1963,1522.423243118,NA,NA,NA
"3320","Finland","FIN",1964,1707.3323995915,NA,NA,NA
"3321","Finland","FIN",1965,1881.9763407057,NA,NA,NA
"3322","Finland","FIN",1966,2010.1559713653,NA,NA,NA
"3323","Finland","FIN",1967,2034.0759899849,NA,NA,NA
"3324","Finland","FIN",1968,1906.8584136789,NA,NA,NA
"3325","Finland","FIN",1969,2177.9339792884,NA,NA,NA
"3326","Finland","FIN",1970,2435.557487796,NA,NA,NA
"3327","Finland","FIN",1971,2680.613707317,NA,NA,NA
"3328","Finland","FIN",1972,3138.428646302,NA,NA,NA
"3329","Finland","FIN",1973,4122.0460443648,NA,NA,NA
"3330","Finland","FIN",1974,5232.1389859271,NA,NA,NA
"3331","Finland","FIN",1975,6179.3757749737,NA,NA,NA
"3332","Finland","FIN",1976,6656.5141666705,NA,NA,NA
"3333","Finland","FIN",1977,6982.1454298318,NA,NA,NA
"3334","Finland","FIN",1978,7534.0598109801,NA,NA,NA
"3335","Finland","FIN",1979,9216.8910235824,NA,NA,NA
"3336","Finland","FIN",1980,11083.7980481312,64.8,NA,NA
"3337","Finland","FIN",1981,10783.5032607697,65.2,NA,NA
"3338","Finland","FIN",1982,10802.2773608906,65.4,NA,NA
"3339","Finland","FIN",1983,10347.9790995179,65.1,NA,NA
"3340","Finland","FIN",1984,10668.2730241374,65,NA,NA
"3341","Finland","FIN",1985,11207.9725004564,65.2,NA,NA
"3342","Finland","FIN",1986,14694.6636067729,65,NA,NA
"3343","Finland","FIN",1987,18242.0081739705,64.4,NA,NA
"3344","Finland","FIN",1988,21634.0463478837,64.2,NA,NA
"3345","Finland","FIN",1989,23517.5165538263,65.7,NA,NA
"3346","Finland","FIN",1990,27846.9030654827,65.2,NA,NA
"3347","Finland","FIN",1991,24978.7288724933,63.8,NA,NA
"3348","Finland","FIN",1992,21842.2748251033,62.3,NA,NA
"3349","Finland","FIN",1993,17237.0283199623,61.5,NA,NA
"3350","Finland","FIN",1994,19760.4998695391,60.7,NA,NA
"3351","Finland","FIN",1995,25587.2926913739,59.9,2022.3475408013,4.3
"3352","Finland","FIN",1996,25019.0992720178,59.3,2018.3028566054,4.1
"3353","Finland","FIN",1997,23913.0583388084,60.1,1837.6483366576,3.9
"3354","Finland","FIN",1998,25164.1125571746,60.2,1853.2529021479,3.8
"3355","Finland","FIN",1999,25209.3096421713,62.9,1864.0506417755,3.6
"3356","Finland","FIN",2000,23514.4606327981,63.2,1691.6675665798,3.5
"3357","Finland","FIN",2001,24009.6528233985,63.3,1774.4669116752,3.4
"3358","Finland","FIN",2002,25974.8450270858,63.3,2027.3241199827,3.3
"3359","Finland","FIN",2003,31484.0871652783,62.8,2555.562777742,3.2
"3360","Finland","FIN",2004,36134.830668147,62,2954.0104666365,3.1
"3361","Finland","FIN",2005,37289.8770219551,60.6,3158.1083819483,3
"3362","Finland","FIN",2006,39457.9923106058,61.1,3290.4911544631,2.9
"3363","Finland","FIN",2007,46505.0461796809,61.3,3800.7102954351,2.8
"3364","Finland","FIN",2008,50905.0104937797,61.5,4480.5292895524,2.6
"3365","Finland","FIN",2009,44576.7269727482,60.9,4309.6039626699,2.5
"3366","Finland","FIN",2010,44522.3834674674,NA,NA,2.4
"3367","France","FRA",1960,1320.478772927,NA,NA,NA
"3368","France","FRA",1961,1409.8318598248,NA,NA,NA
"3369","France","FRA",1962,1558.5233362634,NA,NA,NA
"3370","France","FRA",1963,1722.960597056,NA,NA,NA
"3371","France","FRA",1964,1885.1122197441,NA,NA,NA
"3372","France","FRA",1965,2011.9711803238,NA,NA,NA
"3373","France","FRA",1966,2158.1695139066,NA,NA,NA
"3374","France","FRA",1967,2312.6790343568,NA,NA,NA
"3375","France","FRA",1968,2502.8348078473,NA,NA,NA
"3376","France","FRA",1969,2715.0863153002,NA,NA,NA
"3377","France","FRA",1970,2820.5468142063,NA,NA,NA
"3378","France","FRA",1971,3128.0319713882,NA,NA,NA
"3379","France","FRA",1972,3809.3186457398,NA,NA,NA
"3380","France","FRA",1973,4917.8867375275,NA,NA,NA
"3381","France","FRA",1974,5268.9155028021,NA,NA,NA
"3382","France","FRA",1975,6598.5166220542,NA,NA,NA
"3383","France","FRA",1976,6779.0138812941,NA,NA,NA
"3384","France","FRA",1977,7449.0326038375,NA,NA,NA
"3385","France","FRA",1978,9151.5187480087,NA,NA,NA
"3386","France","FRA",1979,11027.2258677112,NA,NA,NA
"3387","France","FRA",1980,12526.0497221338,57.1,NA,NA
"3388","France","FRA",1981,10927.972459201,56.8,NA,NA
"3389","France","FRA",1982,10320.2519207774,56.7,NA,NA
"3390","France","FRA",1983,9829.8584200925,57.1,NA,NA
"3391","France","FRA",1984,9265.3015486876,56.8,NA,NA
"3392","France","FRA",1985,9598.0800829533,56.6,NA,NA
"3393","France","FRA",1986,13320.3186136465,56.8,NA,NA
"3394","France","FRA",1987,16028.288780956,56.3,NA,NA
"3395","France","FRA",1988,17385.4274064096,55.8,NA,NA
"3396","France","FRA",1989,17394.2663488398,55.6,NA,NA
"3397","France","FRA",1990,21383.5593399011,55.2,NA,NA
"3398","France","FRA",1991,21305.4168404934,54.8,NA,NA
"3399","France","FRA",1992,23385.1613104392,54.9,NA,NA
"3400","France","FRA",1993,21999.6460377927,54.9,NA,NA
"3401","France","FRA",1994,23110.3384512724,54.8,NA,NA
"3402","France","FRA",1995,26450.7555852987,54.8,2738.3811623081,5.4
"3403","France","FRA",1996,26357.4602004304,55.2,2731.773765099,5.1
"3404","France","FRA",1997,23727.4664489616,54.9,2430.5404062077,4.9
"3405","France","FRA",1998,24415.7881794173,55,2475.6809367897,4.7
"3406","France","FRA",1999,24132.3479926721,55.2,2438.8392239429,4.5
"3407","France","FRA",2000,21828.2931755864,55.2,2184.25699621,4.4
"3408","France","FRA",2001,21867.0898871392,54.9,2219.8732012428,4.3
"3409","France","FRA",2002,23555.0747977621,55.2,2484.7225475889,4.1
"3410","France","FRA",2003,28870.294384827,55.9,3133.2156374902,4
"3411","France","FRA",2004,32873.71998966,56,3593.3397955495,3.9
"3412","France","FRA",2005,33912.902730219,56.1,3801.8508908102,3.8
"3413","France","FRA",2006,35558.0029343918,56.1,3933.0898468155,3.7
"3414","France","FRA",2007,40459.7269376889,56.2,4474.4148261678,3.7
"3415","France","FRA",2008,44117.037429113,56.3,4965.8180602649,3.6
"3416","France","FRA",2009,40663.0502433953,56.1,4797.9655563524,3.5
"3417","France","FRA",2010,39459.5473963503,NA,NA,3.4
"3418","French Polynesia","PYF",1960,NA,NA,NA,NA
"3419","French Polynesia","PYF",1961,NA,NA,NA,NA
"3420","French Polynesia","PYF",1962,NA,NA,NA,NA
"3421","French Polynesia","PYF",1963,NA,NA,NA,NA
"3422","French Polynesia","PYF",1964,NA,NA,NA,NA
"3423","French Polynesia","PYF",1965,1901.1037121161,NA,NA,NA
"3424","French Polynesia","PYF",1966,2242.3183819136,NA,NA,NA
"3425","French Polynesia","PYF",1967,2216.3153320611,NA,NA,NA
"3426","French Polynesia","PYF",1968,2510.8580023891,NA,NA,NA
