"","day.num","day.of.week","holiday","mean.temp","rel.humid","tot.mort","resp.mort","SO2","TSP"
"2459",2459,3,0,20.2,70.3,29,0,56.5,191
"2460",2460,4,0,18.8,78.3,26,1,57.5,136
"2461",2461,5,0,18.5,63.7,24,2,43,154
"2462",2462,6,0,16.9,66.3,25,0,36.25,112.5
"2463",2463,7,0,16.1,72.3,29,1,33,113.5
"2464",2464,1,0,16.9,55.3,29,3,47.44,132.01
"2465",2465,2,0,18.4,56,28,0,52.32,144.1
"2466",2466,3,0,14.1,61.3,37,0,61.91,149.2
"2467",2467,4,0,14.3,67.7,32,1,69.42,150.69
"2468",2468,5,0,15.1,56,21,0,71.45,150.35
"2469",2469,6,0,15.8,60.3,17,1,71.79,151.59
"2470",2470,7,0,15.7,70.3,33,2,71.33,152.93
"2471",2471,1,0,17.1,75,33,2,63.9,150.94
"2472",2472,2,0,16.8,73.3,34,2,62.27,152.25
"2473",2473,3,0,16.3,73.7,28,1,61.93,157.3
"2474",2474,4,0,16.9,71.7,26,2,63.01,163.16
"2475",2475,5,0,15.3,60,29,1,69.53,168.29
"2476",2476,6,0,14.1,67.3,34,2,76.96,172.35
"2477",2477,7,0,13.3,65.7,32,2,84.44,175.53
"2478",2478,1,0,14.2,60.7,30,1,86.09,178.81
"2479",2479,2,0,13.2,65,30,2,90.73,181.43
"2480",2480,3,0,13,64.3,25,1,94.29,183.51
"2481",2481,4,0,12.8,57,28,0,96.17,184.75
"2482",2482,5,0,11.6,63.3,22,0,103.04,186.92
"2483",2483,6,0,11.7,71.7,31,2,104.25,187.93
"2484",2484,7,0,10.8,75.3,35,0,104.94,185.97
"2485",2485,1,0,7.8,72.3,25,4,122.92,191.56
"2486",2486,2,0,10.6,41.7,36,1,128.83,189.03
"2487",2487,3,0,12,53,34,1,122.42,190.29
"2488",2488,4,0,16.4,56,37,4,77.5,298.5
"2489",2489,5,0,12.5,57.3,35,2,68.75,153
"2490",2490,6,0,10,77,33,1,73,135
"2491",2491,7,0,9.3,80.7,38,1,83.25,149.5
"2492",2492,1,0,13,27.3,28,1,156.15,175
"2493",2493,2,0,11.6,47.3,43,6,188.1,238
"2494",2494,3,0,10.9,55.3,27,0,165.9,229.86
"2495",2495,4,0,13.7,57,39,4,198.51,278.5
"2496",2496,5,0,12.8,68,30,4,166.57,293
"2497",2497,6,1,10.8,82,32,3,135.75,291
"2498",2498,7,0,10.4,82.7,38,4,90,221
"2499",2499,1,0,11.4,69.7,37,1,117.5,124.5
"2500",2500,2,0,9.5,41.3,38,2,129.25,174
"2501",2501,3,0,8.5,54,35,0,153.75,231.5
"2502",2502,4,0,9.7,55.7,25,2,190,301
"2503",2503,5,0,9.5,80,34,2,221.5,452.5
"2504",2504,6,0,7.7,71.3,36,6,217,450
"2505",2505,7,0,8,71.3,41,3,195.07,374.95
"2506",2506,1,0,10,73.3,33,1,170.25,321.03
"2507",2507,2,0,10.4,71.7,42,3,157.17,288.06
"2508",2508,3,0,8.4,82.7,26,1,154.82,259.38
"2509",2509,4,0,7.7,79.7,39,2,157.79,246.84
"2510",2510,5,0,8.9,82.3,34,4,107.25,212
"2511",2511,6,0,9.5,82.7,28,1,102.5,147
"2512",2512,7,0,9.5,81.7,33,6,102.5,173.5
"2513",2513,1,0,10.1,83,25,2,109.25,225.5
"2514",2514,2,0,11.3,82.3,27,0,174.25,219.5
"2515",2515,3,0,11.2,76,30,2,149.5,199.5
"2516",2516,4,0,10.5,80.3,26,2,191.5,312.5
"2517",2517,5,0,9.2,82,34,4,81.75,137.5
"2518",2518,6,0,9.5,81.3,34,3,112.75,181
"2519",2519,7,0,8.9,81,37,3,118.25,189.73
"2520",2520,1,0,10,62.7,24,2,213.75,222.5
"2521",2521,2,0,9.7,55.7,29,2,257.25,304.5
"2522",2522,3,0,10,65.3,31,6,211.3,287.96
"2523",2523,4,0,10.6,55,27,2,293.75,379.5
"2524",2524,5,0,9.2,61,37,3,200.25,238
"2525",2525,6,0,8.2,57,35,1,135.5,187.5
"2526",2526,7,0,6.2,62.7,31,0,145.75,228.5
"2527",2527,1,0,6,63,31,2,231.25,377.5
"2528",2528,2,0,6.8,60.6,31,1,343,445.5
"2529",2529,3,0,6.6,59.7,35,2,313,472.5
"2530",2530,4,0,7.8,57.6,44,1,349.25,418.5
"2531",2531,5,0,7.7,64,36,2,376,520
"2532",2532,6,0,7.1,62.6,36,3,286.5,350
"2533",2533,7,0,6.2,74.6,22,1,173.75,351.5
"2534",2534,1,1,6.9,75.3,34,2,237,400.5
"2535",2535,2,0,6.5,82,30,2,186.25,250
"2536",2536,3,0,7,77,34,3,195.31,310
"2537",2537,4,0,3.9,78.6,29,2,212.57,264.5
"2538",2538,5,0,2.4,71,32,2,198.75,226
"2539",2539,6,0,2.8,74.3,31,3,209.12,242.1
"2540",2540,7,0,3.4,77,31,2,213.09,251.92
"2541",2541,1,0,3.7,79.7,24,0,214.95,256.4
"2542",2542,2,0,2.9,76.3,37,2,176.75,235
"2543",2543,3,0,7.3,33.3,29,6,163.63,184
"2544",2544,4,0,7.5,36.3,35,2,253.03,242.5
"2545",2545,5,0,7.1,28.3,33,3,134.11,234
"2546",2546,6,0,6.7,34.3,26,2,114.15,133.5
"2547",2547,7,0,4.6,45,41,2,149.73,119
"2548",2548,1,0,6.2,20.7,36,1,138.07,128.5
"2549",2549,2,0,5.5,14.7,37,5,88.4,99.5
"2550",2550,3,0,3,26,45,2,223.5,207.5
"2551",2551,4,1,1.1,26.7,44,1,190.25,143.5
"2552",2552,5,1,1.5,35.3,43,4,140.25,135.5
"2553",2553,6,0,3.9,36,35,2,118.75,154
"2554",2554,7,0,7,30,35,0,90.75,101.5
"2555",2555,1,0,8.3,49.3,38,1,92.75,107.5
"2556",2556,2,0,7.7,63.3,28,4,197.75,321.5
"2557",2557,3,0,5.4,73,35,4,171.25,409
"2558",2558,4,1,2.6,80,40,4,174.75,474
"2559",2559,5,0,3.2,80.7,39,1,138.57,279
"2560",2560,6,0,7.9,24.3,38,0,131.82,129
"2561",2561,7,0,0.7,76,31,0,101.77,174.5
"2562",2562,1,0,1.2,65,33,4,201.47,222.5
"2563",2563,2,1,0,69,30,4,196.41,225.5
"2564",2564,3,0,6.6,5.7,41,2,109.9,136.5
"2565",2565,4,0,2.3,52.3,45,4,151.64,185
"2566",2566,5,0,0.6,54,38,3,297.9,315.5
"2567",2567,6,0,-0.5,84.7,39,2,127,224.5
"2568",2568,7,0,1.4,66.3,36,1,149.25,208
"2569",2569,1,0,-2.6,54,44,2,129.5,225
"2570",2570,2,0,-2.9,73.3,22,1,124,173.5
"2571",2571,3,0,-0.9,80,34,1,214.75,187
"2572",2572,4,0,1.6,83,38,2,140.75,140.5
"2573",2573,5,0,2.4,83.3,38,6,139.75,143.5
"2574",2574,6,0,4.8,65.3,32,1,238.75,242
"2575",2575,7,0,5.5,57.7,42,2,261.25,217.5
"2576",2576,1,0,5.2,60.3,35,2,414.25,309
"2577",2577,2,0,6,58,31,3,304.5,266
"2578",2578,3,0,3.5,68.3,30,4,318,402.5
"2579",2579,4,0,1,66,34,3,308.25,340
"2580",2580,5,0,1.9,64,33,3,345,410.5
"2581",2581,6,0,4.2,47,34,3,206.75,313
"2582",2582,7,0,3.9,68.7,38,3,216,344
"2583",2583,1,0,4.7,70,36,2,241.5,305.5
"2584",2584,2,0,3.2,79,30,3,163.5,275
"2585",2585,3,0,4.6,72.3,33,2,230,371
"2586",2586,4,0,4.6,83,34,4,205,381
"2587",2587,5,0,1.4,51.7,30,3,85.25,223.5
"2588",2588,6,0,-0.4,37,34,3,162,240.5
"2589",2589,7,0,0,58.3,40,3,214.25,303.5
"2590",2590,1,0,0.5,63,28,5,334,494.5
"2591",2591,2,0,0.7,68.3,37,2,373,529.5
"2592",2592,3,0,3.1,67.7,29,1,363.25,485
"2593",2593,4,0,5.5,61.3,28,3,343.5,471
"2594",2594,5,0,5.9,62.3,16,3,300.5,449
"2595",2595,6,0,8.6,64.3,37,5,215.75,325.5
"2596",2596,7,0,6,77.3,28,2,156.5,383.5
"2597",2597,1,0,5.4,78,35,4,314.5,396
"2598",2598,2,0,4.8,87.7,42,2,101.25,238
"2599",2599,3,0,5.3,86.3,41,5,140.75,148
"2600",2600,4,0,5.3,85.7,30,0,166,165
"2601",2601,5,0,6.6,86,28,1,157.74,183.21
"2602",2602,6,0,9.4,80,32,1,176.25,219
"2603",2603,7,0,8.9,82,32,2,130.5,152.5
"2604",2604,1,0,6.9,85.3,47,6,129,114.5
"2605",2605,2,0,4.7,85.3,36,1,96.25,86
"2606",2606,3,0,4.1,82,33,0,121.25,134
"2607",2607,4,0,2.8,85,33,3,142.25,114
"2608",2608,5,0,4.8,85.3,25,1,142.75,126.5
"2609",2609,6,0,5.6,61.3,26,2,111.75,142.5
"2610",2610,7,0,6.1,62.7,33,4,134.83,183
"2611",2611,1,0,6.6,47,29,2,151.42,207.69
"2612",2612,2,0,4.8,60.7,36,1,78.65,207.5
"2613",2613,3,0,4.4,50.3,24,3,125.03,224.88
"2614",2614,4,0,4.9,54,30,3,189.5,336.73
"2615",2615,5,0,6.4,56.7,39,0,252.5,382
"2616",2616,6,0,8.8,61.3,31,2,206.75,355
"2617",2617,7,0,9.6,65.6,32,2,176.5,481
"2618",2618,1,0,12.3,73,36,5,174,370.5
"2619",2619,2,0,10.5,33.3,38,3,42.75,191.36
"2620",2620,3,0,0.5,45.6,24,1,59.5,206.02
"2621",2621,4,0,2.2,50,29,1,106.25,201.5
"2622",2622,5,0,2.1,52.7,40,1,105.25,215.5
"2623",2623,6,0,3.3,50.7,23,1,123.75,274
"2624",2624,7,0,2.4,54,33,2,77,223.5
"2625",2625,1,0,2.9,56.3,34,3,108.25,238.5
"2626",2626,2,0,3,59.3,33,2,131.5,309.5
"2627",2627,3,0,4.8,57,34,2,153.14,294.73
"2628",2628,4,0,5.8,48,30,4,209,288.5
"2629",2629,5,0,7.5,47,32,2,189.76,272.8
"2630",2630,6,0,5.6,46.3,37,4,81,246.5
"2631",2631,7,0,4.5,46.6,31,2,86.75,197.5
"2632",2632,1,0,6.7,29.3,42,1,120.75,272.5
"2633",2633,2,0,7.9,29.7,42,2,118.75,154.5
"2634",2634,3,0,6.2,75.7,32,4,162.25,232
"2635",2635,4,0,8.3,64.7,47,5,154.5,242.5
"2636",2636,5,0,9,16.6,29,2,85.75,138.5
"2637",2637,6,0,7.8,34.3,34,2,103,132
"2638",2638,7,0,8.6,53.3,27,3,79.25,151.5
"2639",2639,1,0,11.1,42.3,31,6,154.25,233.5
"2640",2640,2,0,12.4,50.3,25,3,132,188
"2641",2641,3,0,11,79.3,33,1,149.75,178
"2642",2642,4,0,12.5,71.6,31,4,108.33,166
"2643",2643,5,0,13.1,82,39,6,107.11,265.5
"2644",2644,6,0,11.3,88.6,32,2,62.25,146
"2645",2645,7,0,9.9,64.3,36,2,58.75,93.5
"2646",2646,1,0,10.7,29.7,24,1,68.75,107
"2647",2647,2,0,9.5,9,33,2,90.5,108
"2648",2648,3,0,8.6,39.3,28,1,134,168
"2649",2649,4,0,9.9,43.6,38,3,130.75,205
"2650",2650,5,0,9.5,80.3,34,2,49.75,123.5
"2651",2651,6,0,11.3,85.3,39,4,36.5,144
"2652",2652,7,0,10.8,70,29,1,62,93
"2653",2653,1,0,13.5,71.8,38,2,84.25,105.5
"2654",2654,2,0,14.9,77,31,2,78,142.21
"2655",2655,3,0,13.2,82.7,25,3,58.25,146.52
"2656",2656,4,0,11.9,90,29,2,50.25,119
"2657",2657,5,0,12.9,80.3,41,3,82.25,111.5
"2658",2658,6,0,17,32.3,31,2,57.9,115.4
"2659",2659,7,0,14.7,65,23,2,54.06,135.93
"2660",2660,1,0,12,54.3,43,2,59.91,148.15
"2661",2661,2,0,14,45,27,3,79.75,142
"2662",2662,3,0,14.3,52.7,37,2,96.5,197.5
"2663",2663,4,0,14.6,53.7,29,2,77.12,226.5
"2664",2664,5,0,16,50.3,38,4,67.18,217
"2665",2665,6,0,16.7,66.3,33,5,40,149
"2666",2666,7,1,16.2,69,23,1,37.25,117.85
"2667",2667,1,1,17.1,69.3,25,1,36.2,133.96
"2668",2668,2,0,17,47.7,25,3,38.79,140.85
"2669",2669,3,0,17.3,44,21,4,43.25,133.36
"2670",2670,4,0,18.8,42.3,32,2,45.38,139.23
"2671",2671,5,0,18.7,48.3,29,4,41.59,143.31
"2672",2672,6,1,16.7,52.3,20,0,30,188
"2673",2673,7,0,18,45.7,27,1,31.79,118.5
"2674",2674,1,0,17.7,69.7,33,2,37.75,205.5
"2675",2675,2,0,15.5,50.3,33,1,32.34,169.5
"2676",2676,3,0,17.4,44.7,23,3,48.73,198.5
"2677",2677,4,0,17.7,52.7,33,0,53.61,228
"2678",2678,5,1,19.7,55.3,31,2,44.99,203.58
"2679",2679,6,0,21.9,55.3,31,1,38.91,188.13
"2680",2680,7,0,16,66,28,2,20.01,112.5
"2681",2681,1,0,9.2,65,27,4,14,70.5
"2682",2682,2,0,10.9,57.3,34,2,21.5,98
"2683",2683,3,0,13.9,54.7,31,2,47.75,127.5
"2684",2684,4,0,19,25,38,0,29.25,135
"2685",2685,5,0,18.2,35.3,29,3,30.25,117
"2686",2686,6,0,19,47.3,21,0,35.5,159
"2687",2687,7,0,16.9,63,27,2,19.75,80.5
"2688",2688,1,0,17.9,78,29,1,20.25,116.5
"2689",2689,2,0,14.9,87.3,35,1,31,119.5
"2690",2690,3,0,14.3,61.7,34,2,19.25,106
"2691",2691,4,0,15.6,30.3,32,3,19.04,95.5
"2692",2692,5,0,14.2,61.3,35,3,20.81,109
"2693",2693,6,0,15.4,54.3,30,1,25.75,88.5
"2694",2694,7,0,12.9,79.7,22,2,22.25,47
"2695",2695,1,0,12.9,89.7,24,1,37,105
"2696",2696,2,0,13.8,80.7,29,1,31.75,66.5
"2697",2697,3,0,15.4,73,30,1,44.25,101
"2698",2698,4,0,17.7,21.7,22,0,19,122.5
"2699",2699,5,0,15.9,43,38,3,36.25,142.21
"2700",2700,6,0,18,38,36,1,31.13,135.31
"2701",2701,7,0,18.4,51,20,2,35.5,105
"2702",2702,1,0,21.1,53.3,31,0,37.5,157
"2703",2703,2,0,20.4,62.3,31,1,35.29,172.59
"2704",2704,3,0,20.8,69,34,0,40.5,151.61
"2705",2705,4,0,19.7,69,42,4,33.25,121.5
"2706",2706,5,0,19.5,59,38,3,48.5,134.27
"2707",2707,6,0,21.2,44.3,33,2,26.75,137
"2708",2708,7,0,21.4,54.7,31,2,20.25,86.5
"2709",2709,1,0,21.2,65.3,30,1,25.63,101.05
"2710",2710,2,0,21.9,62.3,27,2,42,122.5
"2711",2711,3,0,21.3,70,31,2,35.33,125.13
"2712",2712,4,0,17.5,85.7,26,2,26.25,88.5
"2713",2713,5,0,21.1,41.7,32,3,29.5,80
"2714",2714,6,0,22.5,59.3,35,1,37,121.5
"2715",2715,7,0,21.8,70,30,4,24,63.5
"2716",2716,1,0,19.2,85.7,28,2,21.51,86.5
"2717",2717,2,0,19.7,54,26,1,21.73,117.5
"2718",2718,3,0,19,55.7,31,1,29.5,98
"2719",2719,4,0,22.1,47.3,29,0,44,118
"2720",2720,5,0,24.4,55.3,21,1,38.49,146.3
"2721",2721,6,0,23.7,74.8,26,0,18.75,135.5
"2722",2722,7,0,25.5,64.7,23,0,18.75,123
"2723",2723,1,0,23.2,67.3,29,2,18.25,194
"2724",2724,2,0,21.7,43,26,2,30.78,166.27
"2725",2725,3,0,20.1,45,22,1,24,86.5
"2726",2726,4,0,20.2,54,28,0,43.4,102.5
"2727",2727,5,0,15.6,85.3,22,0,41.05,79.5
"2728",2728,6,0,17,68.7,27,1,24.68,62
"2729",2729,7,0,22.3,55.3,29,2,28.89,84.05
"2730",2730,1,0,24.4,50.3,28,4,26.79,96.28
"2731",2731,2,0,23.9,51.7,27,0,22,111.5
"2732",2732,3,0,24.7,53,34,3,33.5,105
"2733",2733,4,0,24.8,57.7,27,1,26.73,103.5
"2734",2734,5,0,21.3,82.7,33,0,21.73,97.28
"2735",2735,6,0,22.5,66.3,21,0,27.75,74.5
"2736",2736,7,0,25.7,63,24,2,29.64,93.88
"2737",2737,1,0,29.2,58.3,33,3,55.23,101.21
"2738",2738,2,0,29,64.7,26,3,42.5,162
"2739",2739,3,0,29.7,64.3,43,3,76.75,194.5
"2740",2740,4,0,30.6,57.3,42,3,46.26,128
"2741",2741,5,0,28.3,66.7,34,2,17.24,127.5
"2742",2742,6,0,27.7,67.7,26,1,22.03,91.5
"2743",2743,7,0,28.4,62,38,0,0.5,104
"2744",2744,1,0,26.2,71,33,0,22.5,113.11
"2745",2745,2,0,26,59.7,31,0,31.5,138.5
"2746",2746,3,0,25.4,76.3,30,1,31.5,160.1
"2747",2747,4,0,24.8,76.3,28,4,35.25,146.3
"2748",2748,5,0,25.2,66.3,35,2,27,118.71
"2749",2749,6,0,25.8,61.3,23,2,16,101.46
"2750",2750,7,0,27.5,64,23,1,22.25,107.5
"2751",2751,1,0,28,62,28,2,34.65,113.54
"2752",2752,2,0,28.6,66.7,40,2,35.25,158.5
"2753",2753,3,0,28.7,63.7,28,0,40.75,123
"2754",2754,4,0,25.4,73.3,29,5,31.39,120
"2755",2755,5,0,24,82.3,24,1,35.85,72.5
"2756",2756,6,0,25,82.3,21,0,27.4,81.68
"2757",2757,7,0,25.1,72.3,16,0,26.3,95.71
"2758",2758,1,0,26.1,61,12,1,29.82,105.42
"2759",2759,2,0,25,66,27,1,31.77,111.71
"2760",2760,3,0,23.9,64.3,23,0,32.5,82
"2761",2761,4,0,25.3,63,10,2,66.5,128
"2762",2762,5,0,26.9,70,25,2,66.58,120
"2763",2763,6,0,28.8,63,21,1,51.98,122.68
"2764",2764,7,0,25.7,47.3,22,1,8.75,146
"2765",2765,1,0,22.4,54,20,3,17,84
"2766",2766,2,0,26.2,50,21,1,33.25,76
"2767",2767,3,0,24.4,67,21,3,37.25,106
"2768",2768,4,0,21.4,88.7,18,4,41.55,106
"2769",2769,5,0,23.6,70.3,26,1,37.54,116.24
"2770",2770,6,0,24.2,59.7,24,3,20.75,74.5
"2771",2771,7,0,25.9,50.7,22,0,18.75,51
"2772",2772,1,0,25.7,65.3,22,0,9.11,67
"2773",2773,2,0,25.1,72.3,15,1,13.69,56
"2774",2774,3,0,20.8,67,26,0,31.96,84.22
"2775",2775,4,0,19.2,60.3,11,0,14.25,50.59
"2776",2776,5,0,17.4,85.3,21,2,27.73,82
"2777",2777,6,0,21.5,66.7,24,3,23.75,81.5
"2778",2778,7,0,23.3,75,12,0,25.08,98.34
"2779",2779,1,0,24.9,67.3,19,0,21.88,92
"2780",2780,2,0,24.2,78,25,1,12.25,96.5
"2781",2781,3,0,24.9,73.7,32,2,7.22,110.5
"2782",2782,4,0,25.9,69,19,2,18.3,113.5
"2783",2783,5,0,25.6,72.3,17,0,26.5,140
"2784",2784,6,1,26.7,77.7,27,2,12.75,126.5
"2785",2785,7,0,25.8,74.7,20,0,11.5,123
"2786",2786,1,0,27,68.3,25,1,11.42,103
"2787",2787,2,0,26.9,61.3,28,2,13.5,117
"2788",2788,3,0,27.7,61.3,20,0,18.5,125.5
"2789",2789,4,0,27.7,67.7,30,0,13.05,117.5
"2790",2790,5,0,26.7,69,29,1,9.47,95.5
"2791",2791,6,0,25.5,69.7,21,1,13.14,95
"2792",2792,7,0,23.8,76,22,1,12.55,91.5
"2793",2793,1,0,20.5,95.3,14,1,15.95,82
"2794",2794,2,0,19.5,71.7,21,2,9.91,81.09
"2795",2795,3,0,20.8,62.3,21,1,17.79,116.68
"2796",2796,4,0,19.5,77,18,2,17.99,110.29
"2797",2797,5,0,22,78.9,30,1,17.25,124.5
"2798",2798,6,0,22.7,78,15,1,15.5,106.5
"2799",2799,7,0,23.9,77.2,24,2,10.75,129
"2800",2800,1,0,24.8,76.3,24,1,26.25,157.5
"2801",2801,2,0,24.6,73.3,26,2,29.75,200
"2802",2802,3,0,24.7,63.3,18,1,30.75,150
"2803",2803,4,0,21.6,79.7,23,1,3,140.92
"2804",2804,5,0,23.4,66,30,0,37,185.5
"2805",2805,6,0,22.7,69,26,1,21.46,172.5
"2806",2806,7,0,21.8,68.3,24,0,19.61,98.5
"2807",2807,1,0,22.1,67.9,24,1,29.5,78.5
"2808",2808,2,0,22.9,67.8,22,1,65.29,165.5
"2809",2809,3,0,21.3,67.7,17,3,48.27,123.5
"2810",2810,4,0,21.9,68,24,1,36.2,110.5
"2811",2811,5,0,22.9,70.3,30,0,65.53,233.64
"2812",2812,6,0,23.3,72.3,24,1,59.35,252.8
"2813",2813,7,0,24.5,72.7,19,4,52.81,222.69
"2814",2814,1,0,25,71.7,24,1,61.29,223.61
"2815",2815,2,0,25.6,74.7,21,0,67.89,188
"2816",2816,3,0,25.1,77.7,29,1,51.01,335
"2817",2817,4,0,25.9,71.3,25,0,43.68,297.5
"2818",2818,5,0,26.5,63.3,22,0,52.15,258
"2819",2819,6,0,26.2,65.3,26,2,48.93,247.5
"2820",2820,7,0,24.4,75,32,1,28.24,151.5
"2821",2821,1,0,23.9,74.3,23,2,38.5,199
"2822",2822,2,0,24.4,68.3,27,0,65.49,241.5
"2823",2823,3,0,23,75.3,29,4,52.54,263
"2824",2824,4,0,21.3,75,19,4,47.54,174
"2825",2825,5,0,21.7,69,27,1,69.17,207.5
"2826",2826,6,0,20.9,78.3,26,0,21.35,114
"2827",2827,7,0,21.8,61,18,2,36.46,116.5
"2828",2828,1,0,14.2,68,26,1,14,109
"2829",2829,2,0,14.8,55.3,36,1,27.96,122
"2830",2830,3,0,14.4,52,30,0,40.52,124.5
"2831",2831,4,0,13.9,46.7,24,0,52.45,150
"2832",2832,5,0,13.5,56.7,31,2,35.73,171.5
"2833",2833,6,0,14.1,49.3,37,2,31.09,130
"2834",2834,7,0,13.8,66,33,1,36.1,156.5
"2835",2835,1,0,13,89.3,14,0,26.73,126.5
"2836",2836,2,0,13.8,91,28,3,36.91,148
"2837",2837,3,0,16.5,75.3,22,1,62.5,190.5
"2838",2838,4,0,15.8,78,30,1,30.5,166.5
"2839",2839,5,0,15.8,56.8,42,0,62.08,195.5
"2840",2840,6,0,16.2,81.7,26,0,19,105.5
"2841",2841,7,0,17.1,90,33,1,19.86,49.5
"2842",2842,1,0,14.5,85,21,0,32.7,95
"2843",2843,2,0,14.2,60,38,3,73.25,186
"2844",2844,3,0,14.4,82,32,1,47.25,168.5
"2845",2845,4,0,14.9,91.3,28,5,26.57,107
"2846",2846,5,0,17.3,89,29,2,81.19,211.5
"2847",2847,6,0,15.8,83.7,29,0,60.44,191.4
"2848",2848,7,0,15.2,56.7,27,1,58.08,191.36
"2849",2849,1,0,17.4,63,37,4,52.62,192.47
"2850",2850,2,0,14.2,70.7,33,1,97,270
"2851",2851,3,0,13.8,83,33,0,142.71,288
"2852",2852,4,0,14.1,87.7,33,0,93.5,336
"2853",2853,5,0,16.1,91,38,3,56.47,273.39
"2854",2854,6,0,13,89.7,27,0,46.11,234.88
"2855",2855,7,0,14.5,85.7,30,2,41.02,210.56
"2856",2856,1,0,15.4,89.7,34,2,30.23,354.5
"2857",2857,2,0,14.1,86.7,30,1,60.5,162.5
"2858",2858,3,0,12.1,65.7,25,2,51.75,179.5
"2859",2859,4,0,12.8,83.7,35,2,51.75,172.33
"2860",2860,5,0,13.3,84.7,31,3,58.25,147.5
"2861",2861,6,0,15,78.7,33,2,58,159
"2862",2862,7,1,15.1,80.7,26,0,58,163
"2863",2863,1,0,13.1,82.3,37,1,54.73,164.36
"2864",2864,2,0,12.4,69.7,30,2,61.33,177.53
"2865",2865,3,0,11.2,68.3,27,1,71.02,187.05
"2866",2866,4,0,10.6,62.3,35,1,79.93,195.74
"2867",2867,5,0,8.4,80.3,26,1,87.19,193.68
"2868",2868,6,0,10.6,75.7,34,2,82.8,195.28
"2869",2869,7,0,8.4,85.3,27,1,86.91,189.71
"2870",2870,1,0,12.3,82.3,36,1,64.79,327
"2871",2871,2,0,13.6,90.3,33,0,76.75,258
"2872",2872,3,0,13.6,85.7,22,1,107.95,278.5
"2873",2873,4,0,13.8,90,26,0,117.75,312.5
"2874",2874,5,0,12.1,87.7,17,3,79.36,306
"2875",2875,6,0,11.9,81.7,35,1,71.68,270
"2876",2876,7,0,12.1,67.7,28,2,65,145.5
"2877",2877,1,0,9.7,62.3,32,2,136.5,223.5
"2878",2878,2,0,7.9,65.7,38,1,114.5,289
"2879",2879,3,0,6.1,81,24,1,162,400.5
"2880",2880,4,0,5,79.3,27,1,162.51,340.36
"2881",2881,5,0,8.6,38,38,2,87,209.5
"2882",2882,6,0,9.4,30.3,29,4,44.25,182.5
"2883",2883,7,0,7.9,41.7,32,2,68,143.5
"2884",2884,1,0,5.9,83,35,1,29.4,131.61
"2885",2885,2,0,5.3,89.7,42,3,43.25,121.5
"2886",2886,3,0,5.9,88.5,29,2,43.13,101.5
"2887",2887,4,0,6.6,87.1,22,1,42.13,135
"2888",2888,5,0,7.1,85.7,31,1,104.25,179
"2889",2889,6,0,6.1,85,24,2,95,227.5
"2890",2890,7,0,6.5,87,23,1,104.26,219.67
"2891",2891,1,0,6.5,84.3,30,1,111.54,214.47
"2892",2892,2,0,6.3,87.7,24,0,118.39,179.5
"2893",2893,3,0,6.1,68.7,33,4,115.27,186.5
"2894",2894,4,0,5.1,67.3,30,0,65,144
"2895",2895,5,0,3.1,72.3,36,0,85.5,168
"2896",2896,6,0,2.9,88,22,2,56.25,126.5
"2897",2897,7,0,4,80.7,29,0,70.75,102.5
"2898",2898,1,0,5.4,86,24,1,91.75,164.5
"2899",2899,2,1,5.9,88.3,24,0,73.5,172
"2900",2900,3,0,7,49,32,2,56.75,115
"2901",2901,4,0,2.6,43.3,39,2,85.75,151.5
"2902",2902,5,0,4.3,64.3,30,1,176.75,205.5
"2903",2903,6,0,5.4,67.7,34,4,166.22,288
"2904",2904,7,0,6,55.3,39,3,106,209.5
"2905",2905,1,0,6,81.3,45,1,112,197.5
"2906",2906,2,0,7,69.3,34,0,189,268
"2907",2907,3,0,7.6,73.3,35,0,295.13,401.5
"2908",2908,4,0,6.1,67.7,34,2,180.5,339
"2909",2909,5,0,6.4,72.7,37,2,269.16,426
"2910",2910,6,0,8.2,88,44,3,169.75,336
"2911",2911,7,0,6.5,86.3,32,5,90,252
"2912",2912,1,0,5.3,83.7,36,3,186,263.5
"2913",2913,2,0,2.4,88.3,34,2,195,245.5
"2914",2914,3,0,3.7,70.7,28,1,236.25,249.5
"2915",2915,4,0,3.5,83.3,34,1,110.5,180
"2916",2916,5,1,6.2,80,25,1,105,182.5
"2917",2917,6,1,7.9,72.7,32,1,111.93,172.5
"2918",2918,7,0,7.4,71.7,40,2,130.9,241.5
"2919",2919,1,0,8.1,66.3,35,2,174.96,204
"2920",2920,2,0,3.6,89.7,29,3,129.75,207.5
"2921",2921,3,0,4.7,96,28,3,88,126
"2922",2922,4,0,5.3,88.7,30,0,70.75,130
"2923",2923,5,1,6.6,88,26,2,106.25,165
"2924",2924,6,0,6.3,85.3,48,4,79.75,130
"2925",2925,7,0,5.6,89.7,33,3,95.25,117.5
"2926",2926,1,0,6.9,80,33,3,107,167.5
"2927",2927,2,0,5.9,85.3,29,1,159.75,207
"2928",2928,3,1,5.3,90.7,27,3,142.16,203.06
"2929",2929,4,0,7.8,85.7,32,5,120.93,207
"2930",2930,5,0,8.1,46.4,24,0,171.25,222.5
"2931",2931,6,0,7.1,52.9,32,3,131,227
"2932",2932,7,0,5.7,69.5,31,3,121.5,213
"2933",2933,1,0,5.3,75.2,28,3,151.5,326
"2934",2934,2,0,6,73.9,16,0,202.5,361
"2935",2935,3,0,7,82,28,1,233.06,321.5
"2936",2936,4,0,5.4,90,29,2,186.7,283.59
