"","V1","V2","V3","V4","V5","V6","V7","V8","V9","Class"
"15911",45,-1,83,4,44,-10,38,39,2,"Rad.Flow"
"15912",56,-2,78,-8,44,10,22,34,12,"High"
"15913",42,-4,76,0,42,0,35,35,0,"Rad.Flow"
"15914",55,-1,88,0,54,0,32,33,2,"Rad.Flow"
"15915",37,0,96,0,34,8,59,62,4,"Rad.Flow"
"15916",43,0,75,0,44,18,32,31,0,"Rad.Flow"
"15917",56,-1,81,0,54,-13,25,26,2,"Rad.Flow"
"15918",45,-5,87,2,44,-21,42,43,2,"Rad.Flow"
"15919",48,0,82,-2,46,-6,34,35,2,"Rad.Flow"
"15920",53,-5,84,0,54,0,30,30,0,"Rad.Flow"
"15921",53,-1,86,0,54,4,33,32,0,"Rad.Flow"
"15922",37,0,76,0,24,21,39,52,14,"Rad.Flow"
"15923",45,-1,83,-4,44,0,38,39,2,"Rad.Flow"
"15924",105,-1,107,-4,70,-5,1,37,36,"Bypass"
"15925",55,0,77,0,2,-3,22,75,52,"High"
"15926",41,-1,80,0,42,18,39,39,0,"Rad.Flow"
"15927",51,0,83,0,52,30,32,32,0,"Rad.Flow"
"15928",53,-1,80,0,54,16,27,26,0,"Rad.Flow"
"15929",49,1,84,0,46,-10,35,37,2,"Rad.Flow"
"15930",56,0,79,2,26,-3,23,53,30,"High"
"15931",51,1,87,2,52,11,36,35,0,"Rad.Flow"
"15932",38,0,76,0,36,-24,38,39,2,"Rad.Flow"
"15933",37,-4,77,-1,34,-7,41,44,2,"Rad.Flow"
"15934",44,0,88,0,44,2,44,44,0,"Rad.Flow"
"15935",37,0,83,0,2,2,46,80,34,"Rad.Flow"
"15936",45,5,81,-1,44,-4,36,37,2,"Rad.Flow"
"15937",37,0,77,1,34,-26,41,44,2,"Rad.Flow"
"15938",56,0,79,0,-2,-17,24,82,58,"High"
"15939",40,0,77,5,38,0,38,39,2,"Rad.Flow"
"15940",55,0,92,4,-4,0,37,97,60,"High"
"15941",37,0,83,0,10,23,46,72,26,"Rad.Flow"
"15942",37,5,108,20,26,0,71,82,12,"Rad.Flow"
"15943",53,9,79,0,42,-4,26,37,12,"High"
"15944",56,0,95,-7,52,0,40,44,4,"High"
"15945",37,-15,106,-1,34,-2,69,72,4,"Rad.Flow"
"15946",37,0,79,0,8,4,42,71,28,"Rad.Flow"
"15947",48,0,88,-2,50,26,40,39,0,"Rad.Flow"
"15948",56,0,97,0,38,-3,41,58,18,"High"
"15949",45,0,82,1,44,-7,37,38,2,"Rad.Flow"
"15950",41,5,80,0,42,9,39,39,0,"Rad.Flow"
"15951",56,1,80,2,-4,0,24,85,62,"High"
"15952",41,-1,79,-2,42,18,38,37,0,"Rad.Flow"
"15953",50,0,81,-2,50,-3,31,32,0,"Rad.Flow"
"15954",57,12,75,11,-4,-11,18,80,62,"High"
"15955",56,4,97,0,38,0,40,58,18,"High"
"15956",47,-3,81,0,46,0,34,35,0,"Rad.Flow"
"15957",55,-1,78,0,16,-2,23,63,40,"High"
"15958",43,0,86,0,42,-6,43,45,2,"Rad.Flow"
"15959",56,0,97,-6,52,19,41,45,4,"High"
"15960",44,-1,76,0,44,7,32,32,0,"Rad.Flow"
"15961",37,0,80,0,0,25,43,80,36,"Rad.Flow"
"15962",41,0,79,0,42,13,38,38,0,"Rad.Flow"
"15963",45,1,76,-4,44,0,31,32,0,"Rad.Flow"
"15964",56,0,76,0,-4,557,20,81,62,"High"
"15965",48,0,78,0,46,-5,30,32,2,"Rad.Flow"
"15966",41,0,79,5,38,-16,38,41,2,"Rad.Flow"
"15967",55,0,79,0,26,6,23,53,30,"High"
"15968",44,4,86,-6,44,0,42,42,0,"Rad.Flow"
"15969",51,0,88,3,52,4,36,36,0,"Rad.Flow"
"15970",46,0,108,2,46,6,62,62,0,"Rad.Flow"
"15971",44,0,81,1,44,8,37,37,0,"Rad.Flow"
"15972",105,-3,107,-6,70,0,2,37,36,"Bypass"
"15973",56,0,77,0,-20,-15,21,97,76,"High"
"15974",37,0,100,0,36,3,64,64,0,"Rad.Flow"
"15975",56,0,96,0,50,-6,40,47,6,"High"
"15976",55,0,97,-2,46,0,41,50,8,"High"
"15977",37,0,77,0,8,0,40,70,30,"Rad.Flow"
"15978",56,0,78,-1,12,-6,22,65,42,"High"
"15979",37,0,90,0,30,-13,53,59,6,"Rad.Flow"
"15980",37,0,79,0,6,-3,42,74,32,"Rad.Flow"
"15981",37,-42,76,0,36,0,39,40,2,"Fpv.Open"
"15982",55,0,96,1,54,17,41,42,2,"Rad.Flow"
"15983",55,0,81,-2,-10,0,26,92,66,"High"
"15984",56,1,96,0,54,16,40,42,2,"Rad.Flow"
"15985",37,-1,83,0,34,0,46,49,4,"Rad.Flow"
"15986",41,0,80,-6,42,1,39,39,0,"Rad.Flow"
"15987",37,0,82,0,-4,-22,45,87,42,"Rad.Flow"
"15988",38,0,76,0,-2,0,38,79,40,"Rad.Flow"
"15989",45,0,81,0,44,-21,36,37,2,"Rad.Flow"
"15990",49,0,85,-2,50,0,36,36,0,"Rad.Flow"
"15991",37,0,83,2,0,0,47,83,36,"Rad.Flow"
"15992",55,0,77,0,38,-1,22,39,16,"High"
"15993",48,4,81,0,46,0,32,34,2,"Rad.Flow"
"15994",41,4,78,0,38,-2,37,39,2,"Rad.Flow"
"15995",56,0,76,0,-6,14,20,84,64,"High"
"15996",37,-1,76,-3,20,-8,40,55,16,"Rad.Flow"
"15997",53,-1,102,-1,54,7,49,48,0,"Rad.Flow"
"15998",40,0,80,-3,38,0,40,41,2,"Rad.Flow"
"15999",43,-1,84,0,42,-14,41,43,2,"Rad.Flow"
"16000",54,0,87,0,54,0,33,33,0,"Rad.Flow"
"16001",37,0,76,0,24,10,39,53,14,"Rad.Flow"
"16002",56,0,97,0,42,-9,41,55,14,"High"
"16003",37,0,77,0,18,-3,41,59,18,"Rad.Flow"
"16004",105,0,106,-2,70,0,1,36,34,"Bypass"
"16005",56,1,81,0,-4,1,25,86,62,"High"
"16006",56,4,98,5,50,23,42,49,8,"High"
"16007",39,-1,85,0,38,0,46,46,0,"Rad.Flow"
"16008",46,0,77,0,46,8,32,31,0,"Rad.Flow"
"16009",55,0,96,0,50,-30,41,47,6,"High"
"16010",37,0,78,0,30,-3,41,47,6,"Rad.Flow"
"16011",48,0,89,3,46,-3,41,42,2,"Rad.Flow"
"16012",43,0,81,-3,42,-29,38,40,2,"Rad.Flow"
"16013",50,1,86,-2,50,0,35,37,2,"Rad.Flow"
"16014",53,0,82,0,54,9,29,28,0,"Rad.Flow"
"16015",56,3,98,0,46,13,42,51,10,"High"
"16016",56,-3,90,-3,56,0,34,33,0,"Rad.Flow"
"16017",37,5,90,-7,6,0,53,85,32,"Rad.Flow"
"16018",45,0,83,-2,44,0,38,39,2,"Rad.Flow"
"16019",37,0,80,0,24,-30,43,57,14,"Rad.Flow"
"16020",51,0,89,2,52,10,38,37,0,"Rad.Flow"
"16021",37,0,82,0,-2,23,45,85,40,"Rad.Flow"
"16022",37,0,102,0,36,2,65,66,2,"Rad.Flow"
"16023",37,-100,106,-1,30,1,69,75,6,"Fpv.Open"
"16024",56,4,97,0,54,10,40,42,2,"Rad.Flow"
"16025",37,0,81,0,20,-14,44,61,16,"Rad.Flow"
"16026",55,0,93,0,16,-3,38,78,40,"High"
"16027",47,0,107,7,46,0,60,60,0,"Rad.Flow"
"16028",44,0,81,7,44,0,37,37,0,"Rad.Flow"
"16029",55,1,79,3,54,0,24,24,0,"Rad.Flow"
"16030",37,0,79,6,34,16,42,46,4,"Rad.Flow"
"16031",49,0,83,-2,50,39,34,34,0,"Rad.Flow"
"16032",49,0,77,3,46,-8,28,30,2,"Rad.Flow"
"16033",37,-2,77,1,36,36,40,41,0,"Rad.Flow"
"16034",41,-2,81,0,42,1,39,39,0,"Rad.Flow"
"16035",46,-1,80,-3,46,0,34,34,0,"Rad.Flow"
"16036",41,0,81,0,38,-25,39,42,2,"Rad.Flow"
"16037",55,0,79,0,10,-9,23,68,46,"High"
"16038",55,-1,99,-3,50,0,43,49,6,"High"
"16039",55,0,78,0,46,28,23,32,8,"High"
"16040",41,5,77,0,42,8,36,36,0,"Rad.Flow"
"16041",37,0,103,0,18,-19,66,85,18,"Rad.Flow"
"16042",79,0,83,0,-32,-24,4,117,112,"Bypass"
"16043",42,-2,75,0,42,0,33,34,0,"Rad.Flow"
"16044",56,3,98,0,44,-29,42,54,12,"High"
"16045",37,0,76,0,38,13,38,37,0,"Rad.Flow"
"16046",37,1,111,21,28,0,73,82,8,"Rad.Flow"
"16047",37,0,90,-4,6,-5,52,84,32,"Rad.Flow"
"16048",56,-4,92,0,56,0,35,35,0,"Rad.Flow"
"16049",46,-4,88,0,46,1,42,41,0,"Rad.Flow"
"16050",44,3,78,-7,44,21,34,34,0,"Rad.Flow"
"16051",37,0,82,0,-4,-25,45,87,42,"Rad.Flow"
"16052",55,0,78,6,12,-1,23,65,42,"High"
"16053",55,0,77,2,-18,4,21,95,74,"High"
"16054",37,1,98,0,30,-9,61,67,6,"Rad.Flow"
"16055",47,5,76,0,46,0,28,29,0,"Rad.Flow"
"16056",55,1,77,0,44,2,22,34,12,"High"
"16057",46,4,87,0,46,2,41,41,0,"Rad.Flow"
"16058",49,1,79,0,46,-2,30,32,2,"Rad.Flow"
"16059",41,4,85,0,38,0,44,46,2,"Rad.Flow"
"16060",37,-2,106,-4,36,-7,69,69,0,"Rad.Flow"
"16061",57,-1,85,0,56,0,28,28,0,"Rad.Flow"
"16062",56,2,99,4,46,0,43,52,10,"High"
"16063",77,6,81,5,-40,15,4,123,118,"Bypass"
"16064",41,2,88,0,42,13,47,47,0,"Rad.Flow"
"16065",47,-1,86,0,46,0,39,39,0,"Rad.Flow"
"16066",75,5,79,5,-42,0,4,123,120,"Bypass"
"16067",48,-2,88,0,46,-5,39,41,2,"Rad.Flow"
"16068",53,0,81,0,54,3,28,26,0,"Rad.Flow"
"16069",41,0,81,4,38,-11,40,42,2,"Rad.Flow"
"16070",37,0,104,0,24,2,67,81,14,"Rad.Flow"
"16071",55,0,79,-1,20,-26,23,58,34,"High"
"16072",37,0,79,4,-2,0,41,81,40,"Rad.Flow"
"16073",49,0,81,0,46,-18,33,35,2,"Rad.Flow"
"16074",55,0,78,0,2,4,23,75,52,"High"
"16075",56,0,78,3,12,0,22,65,42,"High"
"16076",49,0,88,0,50,12,40,39,0,"Rad.Flow"
"16077",55,0,77,0,-12,5,21,90,68,"High"
"16078",56,0,99,5,50,0,43,50,6,"High"
"16079",43,0,86,-13,44,14,42,42,0,"Rad.Flow"
"16080",44,2,90,2,42,-11,47,49,2,"Rad.Flow"
"16081",42,4,78,0,42,0,37,37,0,"Rad.Flow"
"16082",56,0,78,0,12,11,22,65,42,"High"
"16083",55,0,97,0,50,19,41,48,6,"High"
"16084",52,-1,86,0,54,31,33,32,0,"Rad.Flow"
"16085",51,0,85,0,50,-29,34,36,2,"Rad.Flow"
"16086",51,0,102,0,50,-16,51,53,2,"Rad.Flow"
"16087",37,0,79,0,26,-7,43,54,10,"Rad.Flow"
"16088",55,0,83,-2,54,0,28,29,0,"Rad.Flow"
"16089",41,2,102,0,38,0,61,63,2,"Rad.Flow"
"16090",58,0,91,3,56,0,33,34,2,"Rad.Flow"
"16091",51,0,86,0,50,-14,35,37,2,"Rad.Flow"
"16092",37,0,108,23,28,0,71,80,8,"Rad.Flow"
"16093",37,0,81,3,38,18,44,43,0,"Rad.Flow"
"16094",37,0,106,0,34,-20,69,72,4,"Rad.Flow"
"16095",37,0,92,3,8,25,54,84,30,"Rad.Flow"
"16096",37,-1,106,0,34,0,68,72,4,"Rad.Flow"
"16097",46,0,88,0,46,6,43,42,0,"Rad.Flow"
"16098",44,1,79,0,44,8,35,35,0,"Rad.Flow"
"16099",37,1,79,0,36,0,42,43,0,"Rad.Flow"
"16100",38,1,77,0,36,-24,39,41,2,"Rad.Flow"
"16101",56,0,96,0,54,-3,40,42,2,"Rad.Flow"
"16102",37,0,97,-5,26,-3,60,71,12,"Rad.Flow"
"16103",41,0,86,0,38,-12,46,48,2,"Rad.Flow"
"16104",37,0,106,1,26,24,68,80,12,"Rad.Flow"
"16105",37,0,83,0,36,-13,45,46,2,"Rad.Flow"
"16106",56,0,96,4,56,0,40,39,0,"Rad.Flow"
"16107",37,0,106,0,30,-3,69,75,6,"Rad.Flow"
"16108",37,0,92,0,20,-8,55,71,16,"Rad.Flow"
"16109",37,0,76,0,30,2,40,45,6,"Rad.Flow"
"16110",54,4,83,0,54,0,29,29,0,"Rad.Flow"
"16111",49,0,77,0,46,-15,28,30,2,"Rad.Flow"
"16112",37,0,75,0,36,-14,37,39,2,"Rad.Flow"
"16113",85,0,88,-6,6,3,3,83,80,"Bypass"
"16114",76,-3,81,0,-40,18,5,122,116,"Bypass"
"16115",37,0,77,0,10,-4,40,66,26,"Rad.Flow"
"16116",56,3,97,0,56,25,40,40,0,"Rad.Flow"
"16117",53,0,80,0,52,-13,27,28,2,"Rad.Flow"
"16118",44,0,83,0,44,14,40,39,0,"Rad.Flow"
"16119",43,-2,87,-3,44,21,44,43,0,"Rad.Flow"
"16120",51,-1,83,0,52,0,32,32,0,"Rad.Flow"
"16121",52,-4,83,0,52,0,32,32,0,"Rad.Flow"
"16122",101,2,102,0,72,16,1,29,28,"Bypass"
"16123",56,0,92,0,50,13,36,43,6,"High"
"16124",51,0,87,0,52,29,36,35,0,"Rad.Flow"
"16125",43,-2,79,0,42,-9,36,38,2,"Rad.Flow"
"16126",56,0,95,0,46,-14,40,49,10,"High"
"16127",80,0,84,0,-24,31,4,110,106,"Bypass"
"16128",49,0,77,0,46,-8,29,31,2,"Rad.Flow"
"16129",55,0,97,5,50,0,41,48,6,"High"
"16130",37,0,80,8,10,-6,43,70,26,"Rad.Flow"
"16131",55,0,77,2,0,0,22,77,56,"High"
"16132",40,-3,88,0,38,0,48,49,2,"Rad.Flow"
"16133",41,0,76,0,42,11,35,35,0,"Rad.Flow"
"16134",56,0,81,-1,56,10,25,24,0,"Rad.Flow"
"16135",104,0,106,0,70,-21,1,36,34,"Bypass"
"16136",45,0,85,-1,44,0,40,41,2,"Rad.Flow"
"16137",50,5,87,0,50,0,37,38,2,"Rad.Flow"
"16138",57,0,84,0,56,0,27,28,0,"Rad.Flow"
"16139",43,-1,81,7,44,10,37,37,0,"Rad.Flow"
"16140",37,0,75,0,36,-21,37,39,2,"Rad.Flow"
"16141",37,0,80,0,20,-13,43,59,16,"Rad.Flow"
"16142",37,0,77,0,0,5,41,77,36,"Rad.Flow"
"16143",55,1,78,0,44,-3,23,34,12,"High"
"16144",37,-1,81,0,38,6,44,43,0,"Rad.Flow"
"16145",83,0,87,0,-42,-24,4,131,126,"Bypass"
"16146",52,-2,77,0,52,0,25,25,0,"Rad.Flow"
"16147",37,0,83,0,34,2,46,50,4,"Rad.Flow"
"16148",37,0,81,0,28,-5,44,52,8,"Rad.Flow"
"16149",37,0,81,0,28,-15,44,52,8,"Rad.Flow"
"16150",38,0,82,0,36,-31,44,46,2,"Rad.Flow"
"16151",49,0,107,0,46,-22,58,60,2,"Rad.Flow"
"16152",56,0,98,-1,44,14,42,54,12,"High"
"16153",46,3,86,7,46,0,40,39,0,"Rad.Flow"
"16154",37,0,97,8,24,0,60,74,14,"Rad.Flow"
"16155",37,0,80,6,36,-16,43,44,2,"Rad.Flow"
"16156",53,0,81,0,52,-11,28,30,2,"Rad.Flow"
"16157",53,0,81,8,54,20,28,26,0,"Rad.Flow"
"16158",38,0,77,0,36,-25,39,41,2,"Rad.Flow"
"16159",37,-1,77,0,28,0,40,48,8,"Rad.Flow"
"16160",55,0,78,0,8,-13,23,70,48,"High"
"16161",41,0,78,0,38,-4,37,39,2,"Rad.Flow"
"16162",36,-2,82,0,36,0,46,46,0,"Rad.Flow"
"16163",56,0,97,0,50,6,41,48,6,"High"
"16164",43,4,79,0,42,0,36,37,2,"Rad.Flow"
"16165",55,0,91,4,54,0,36,37,0,"Rad.Flow"
"16166",37,0,106,8,36,0,69,70,2,"Rad.Flow"
"16167",102,2,102,0,70,0,1,33,32,"Bypass"
"16168",41,5,97,0,38,-25,55,58,2,"Rad.Flow"
"16169",48,-5,88,0,46,-7,39,41,2,"Rad.Flow"
"16170",49,0,81,0,50,0,31,32,0,"Rad.Flow"
"16171",41,0,77,1,38,-19,36,38,2,"Rad.Flow"
"16172",43,-3,81,6,42,-9,38,40,2,"Rad.Flow"
"16173",37,0,103,-5,28,0,66,75,8,"Rad.Flow"
"16174",49,0,83,-1,46,-17,34,37,2,"Rad.Flow"
"16175",37,0,97,0,28,12,60,69,8,"Rad.Flow"
"16176",50,2,102,0,50,0,51,53,2,"Rad.Flow"
"16177",37,0,78,0,18,10,42,60,18,"Rad.Flow"
"16178",49,0,85,0,50,13,36,36,0,"Rad.Flow"
"16179",52,0,85,0,52,-8,33,33,0,"Rad.Flow"
"16180",41,0,97,0,38,-4,57,59,2,"Rad.Flow"
"16181",52,4,82,8,52,0,30,30,0,"Rad.Flow"
"16182",55,0,92,0,-4,29,36,97,60,"High"
"16183",44,1,77,0,42,-20,33,35,2,"Rad.Flow"
"16184",41,-1,86,-3,38,-19,45,47,2,"Rad.Flow"
"16185",45,0,90,-5,44,0,45,46,2,"Rad.Flow"
"16186",107,4,108,-1,70,-1,1,38,36,"Bypass"
"16187",43,-2,86,3,42,-14,43,45,2,"Rad.Flow"
"16188",37,0,93,0,8,0,55,85,30,"Rad.Flow"
"16189",56,4,78,2,44,0,22,34,12,"High"
"16190",83,0,86,-2,-4,1,3,92,88,"Bypass"
"16191",56,0,77,0,20,26,22,57,36,"High"
"16192",37,0,76,-3,36,0,39,40,0,"Rad.Flow"
"16193",37,0,79,0,8,-13,42,71,30,"Rad.Flow"
"16194",53,6,77,0,28,0,24,48,24,"High"
"16195",50,1,107,0,50,0,56,58,2,"Rad.Flow"
"16196",44,4,79,1,44,10,36,35,0,"Rad.Flow"
"16197",37,0,76,-2,28,-2,39,47,8,"Rad.Flow"
"16198",37,0,76,0,34,-15,38,42,4,"Rad.Flow"
"16199",37,0,77,0,20,-1,40,56,16,"Rad.Flow"
"16200",51,-5,85,0,52,21,34,33,0,"Rad.Flow"
"16201",37,0,109,-1,36,-10,71,73,2,"Rad.Flow"
"16202",55,0,76,116,-22,5,21,99,78,"High"
"16203",46,0,80,0,44,-26,34,36,2,"Rad.Flow"
"16204",41,0,87,3,38,-1,46,48,2,"Rad.Flow"
"16205",42,1,77,0,42,0,36,36,0,"Rad.Flow"
"16206",46,0,81,0,46,1,35,35,0,"Rad.Flow"
"16207",56,0,97,0,54,3,40,42,2,"Rad.Flow"
"16208",56,0,89,0,56,6,33,32,0,"Rad.Flow"
"16209",38,1,106,0,38,14,68,67,0,"Rad.Flow"
"16210",56,0,97,0,52,16,41,46,4,"High"
"16211",48,0,88,0,50,31,39,39,0,"Rad.Flow"
"16212",53,-3,81,0,54,0,28,27,0,"Rad.Flow"
"16213",46,-3,86,0,46,0,41,40,0,"Rad.Flow"
"16214",47,-1,83,-5,46,0,36,37,0,"Rad.Flow"
"16215",37,0,90,-1,24,-2,52,66,14,"Rad.Flow"
"16216",44,0,75,-1,44,6,31,31,0,"Rad.Flow"
"16217",56,0,77,0,-6,-5,21,85,64,"High"
"16218",37,0,94,0,8,-4,57,86,30,"Rad.Flow"
"16219",46,1,86,0,46,1,41,40,0,"Rad.Flow"
"16220",51,1,102,0,52,20,51,50,0,"Rad.Flow"
"16221",56,2,84,0,54,-18,29,30,2,"Rad.Flow"
"16222",37,0,97,0,36,-11,60,61,2,"Rad.Flow"
"16223",55,-1,96,0,54,-4,41,42,2,"Rad.Flow"
"16224",55,-3,78,0,18,24,23,60,38,"High"
"16225",45,-4,90,0,46,10,45,44,0,"Rad.Flow"
"16226",46,0,76,3,46,3,30,29,0,"Rad.Flow"
"16227",41,-1,76,-1,42,12,35,35,0,"Rad.Flow"
"16228",46,-1,88,-6,46,-5,41,41,0,"Rad.Flow"
"16229",38,0,106,0,38,5,68,67,0,"Rad.Flow"
"16230",37,0,79,0,24,-29,42,55,14,"Rad.Flow"
"16231",45,-1,90,0,44,-16,45,46,2,"Rad.Flow"
"16232",57,-2,106,0,56,0,50,49,0,"Rad.Flow"
"16233",43,1,75,-2,42,0,32,34,2,"Rad.Flow"
"16234",41,1,86,0,42,4,45,45,0,"Rad.Flow"
"16235",47,0,81,0,46,0,33,34,0,"Rad.Flow"
"16236",45,3,86,1,44,-2,41,42,2,"Rad.Flow"
"16237",53,3,84,0,52,-3,31,32,2,"Rad.Flow"
"16238",41,0,106,0,42,15,64,64,0,"Rad.Flow"
"16239",38,0,105,0,38,6,67,66,0,"Rad.Flow"
"16240",46,0,81,2,44,-25,35,37,2,"Rad.Flow"
"16241",50,0,81,-4,50,0,31,32,0,"Rad.Flow"
"16242",43,0,86,1,44,13,43,42,0,"Rad.Flow"
"16243",37,0,78,0,-6,-6,41,86,44,"Rad.Flow"
"16244",56,0,77,0,20,-11,22,57,36,"High"
"16245",41,-5,76,0,38,-19,35,37,2,"Rad.Flow"
"16246",37,0,76,-1,24,-4,39,53,14,"Rad.Flow"
"16247",50,-4,83,0,50,0,33,33,0,"Rad.Flow"
"16248",37,0,77,0,8,-13,41,70,28,"Rad.Flow"
"16249",49,1,85,0,50,20,36,36,0,"Rad.Flow"
"16250",44,5,77,0,42,-11,33,35,2,"Rad.Flow"
"16251",37,0,83,6,-4,0,46,88,42,"Rad.Flow"
"16252",49,0,95,2,46,-13,46,48,2,"Rad.Flow"
"16253",45,0,102,0,46,12,57,56,0,"Rad.Flow"
"16254",40,-3,76,0,38,0,35,37,2,"Rad.Flow"
"16255",37,-137,105,-1,36,-2,68,69,0,"Rad.Flow"
"16256",45,0,83,0,46,28,37,36,0,"Rad.Flow"
"16257",37,0,76,-1,28,-3,40,48,8,"Rad.Flow"
"16258",41,0,81,-2,38,0,40,42,2,"Rad.Flow"
"16259",50,0,83,-1,50,0,32,33,2,"Rad.Flow"
"16260",37,0,79,0,8,5,42,71,28,"Rad.Flow"
"16261",104,1,106,1,70,0,1,36,34,"Bypass"
"16262",37,0,76,0,36,17,40,40,0,"Rad.Flow"
"16263",38,0,82,-2,38,-4,44,43,0,"Rad.Flow"
"16264",37,0,76,0,36,-22,39,40,2,"Rad.Flow"
"16265",55,0,95,0,36,17,40,59,20,"High"
"16266",45,-4,77,0,44,-11,31,33,2,"Rad.Flow"
"16267",53,0,103,0,54,21,50,49,0,"Rad.Flow"
"16268",45,0,76,0,44,-12,31,32,2,"Rad.Flow"
"16269",41,0,79,0,42,8,39,38,0,"Rad.Flow"
"16270",56,-2,87,0,56,13,31,30,0,"Rad.Flow"
"16271",49,0,89,5,50,9,40,40,0,"Rad.Flow"
"16272",37,-1,77,0,34,-13,40,43,4,"Rad.Flow"
"16273",48,-5,88,0,46,-1,40,42,2,"Rad.Flow"
"16274",48,0,88,6,46,-3,40,42,2,"Rad.Flow"
"16275",55,0,83,0,54,0,28,29,2,"Rad.Flow"
"16276",44,5,79,0,44,2,35,35,0,"Rad.Flow"
"16277",37,0,93,0,28,-6,56,65,8,"Rad.Flow"
"16278",46,0,90,0,46,2,44,44,0,"Rad.Flow"
"16279",42,1,87,6,42,0,45,46,0,"Rad.Flow"
"16280",53,0,80,0,52,-25,27,28,2,"Rad.Flow"
"16281",46,-1,79,0,46,0,34,33,0,"Rad.Flow"
"16282",55,2,84,3,54,0,28,30,2,"Rad.Flow"
"16283",54,0,84,2,54,0,31,30,0,"Rad.Flow"
"16284",37,0,81,-6,-4,0,44,86,42,"Rad.Flow"
"16285",43,-5,80,-2,42,-6,37,39,2,"Rad.Flow"
"16286",37,0,98,5,30,0,61,67,6,"Rad.Flow"
"16287",38,0,93,0,34,32,55,59,4,"Rad.Flow"
"16288",42,5,80,-2,42,0,38,39,2,"Rad.Flow"
"16289",43,-1,86,0,44,15,43,42,0,"Rad.Flow"
"16290",50,1,78,-1,50,0,28,29,2,"Rad.Flow"
"16291",46,1,83,0,44,-12,37,39,2,"Rad.Flow"
"16292",55,0,77,0,34,6,22,44,22,"High"
"16293",42,4,79,0,42,0,37,37,0,"Rad.Flow"
"16294",42,0,79,0,42,-1,37,38,2,"Rad.Flow"
"16295",55,0,82,0,-24,-5,26,108,82,"High"
"16296",44,1,81,3,44,18,37,37,0,"Rad.Flow"
"16297",53,0,84,0,52,-14,31,32,2,"Rad.Flow"
"16298",46,-2,109,0,46,0,64,63,0,"Rad.Flow"
"16299",37,0,80,0,34,1,43,46,2,"Rad.Flow"
"16300",45,2,86,0,44,0,42,42,0,"Rad.Flow"
"16301",37,0,78,0,34,-4,41,45,4,"Rad.Flow"
"16302",49,-4,111,0,50,2,62,62,0,"Rad.Flow"
"16303",44,0,79,0,42,-12,35,37,2,"Rad.Flow"
"16304",49,1,87,0,46,-11,38,41,2,"Rad.Flow"
"16305",51,-5,86,0,52,9,36,35,0,"Rad.Flow"
"16306",48,0,84,0,46,-11,36,37,2,"Rad.Flow"
"16307",46,-7,86,8,46,-5,40,39,0,"Rad.Flow"
"16308",48,0,106,0,46,-8,58,60,2,"Rad.Flow"
"16309",46,2,77,0,46,11,32,31,0,"Rad.Flow"
"16310",38,0,77,5,38,0,39,38,0,"Rad.Flow"
"16311",41,0,82,0,42,2,41,41,0,"Rad.Flow"
"16312",41,0,85,-2,38,0,44,46,2,"Rad.Flow"
"16313",37,0,76,-2,20,-27,39,55,16,"Rad.Flow"
"16314",42,0,81,0,38,-30,39,42,2,"Rad.Flow"
"16315",47,0,88,-7,46,0,41,41,0,"Rad.Flow"
"16316",37,0,93,0,16,3,55,77,22,"Rad.Flow"
"16317",43,3,85,-1,42,-2,42,44,2,"Rad.Flow"
"16318",37,0,79,0,8,24,43,72,28,"Rad.Flow"
"16319",37,0,77,-5,12,0,41,65,24,"Rad.Flow"
"16320",56,1,86,0,54,-6,31,32,2,"Rad.Flow"
"16321",45,-2,108,0,44,0,63,64,0,"Rad.Flow"
"16322",53,0,88,0,54,11,35,33,0,"Rad.Flow"
"16323",42,0,77,7,42,0,35,36,0,"Rad.Flow"
"16324",43,-2,79,0,44,27,36,35,0,"Rad.Flow"
"16325",56,0,77,7,-4,0,21,82,62,"High"
"16326",44,-4,84,0,44,5,41,41,0,"Rad.Flow"
"16327",37,0,81,-5,-4,0,45,86,42,"Rad.Flow"
"16328",37,0,79,0,34,5,43,46,2,"Rad.Flow"
"16329",37,0,93,0,10,-6,56,83,26,"Rad.Flow"
"16330",56,0,81,0,-10,-18,25,91,66,"High"
"16331",55,0,77,-6,16,7,22,62,40,"High"
"16332",50,-1,80,2,50,0,30,31,0,"Rad.Flow"
"16333",37,0,76,0,34,-30,40,43,2,"Rad.Flow"
"16334",37,0,82,0,28,10,45,54,8,"Rad.Flow"
"16335",37,0,104,-4,20,0,67,83,16,"Rad.Flow"
"16336",43,0,77,-1,44,17,34,33,0,"Rad.Flow"
"16337",51,0,102,0,52,0,51,50,0,"Rad.Flow"
"16338",37,0,82,0,36,5,45,46,2,"Rad.Flow"
"16339",51,0,81,0,52,23,30,30,0,"Rad.Flow"
"16340",46,5,81,0,46,0,35,35,0,"Rad.Flow"
"16341",45,0,79,-6,44,0,33,35,2,"Rad.Flow"
"16342",40,4,102,0,38,0,62,63,2,"Rad.Flow"
"16343",37,0,79,0,10,-2,43,69,26,"Rad.Flow"
"16344",43,0,77,-1,44,15,34,33,0,"Rad.Flow"
"16345",37,-977,75,-2,28,21,38,46,8,"Bpv.Open"
"16346",41,0,77,0,38,-5,36,38,2,"Rad.Flow"
"16347",55,0,88,-7,54,0,34,34,0,"Rad.Flow"
"16348",42,-2,81,3,42,0,39,39,0,"Rad.Flow"
