"","ID","CNo","XCOO","YCOO","SiO2_T","TiO2_T","Al2O3_T","Fe2O3_T","MnO_T","MgO_T","CaO_T","Na2O_T","K2O_T","P2O5_T","SO3_T","Cl_T","F_T","LOI_T","As_T","Ba_T","Bi_T","Ce_T","Co_T","Cr_T","Cs_T","Cu_T","Ga_T","Hf_T","La_T","Mo_T","Nb_T","Ni_T","Pb_T","Rb_T","Sb_T","Sc_T","Sn_T","Sr_T","Ta_T","Th_T","U_T","V_T","W_T","Y_T","Zn_T","Zr_T"
"474",5525,61,879184.9,6883212.2,59.16,0.588,12.65,4.73,0.087,1.95,2.52,2.51,2.1,0.328,0.05,0.004,0.01,13.01,8,641,1.5,65,13,68,2.5,36,17,2.5,29,5,11,27,11,79,2.5,13,2,233,2.5,12,5,77,2.5,13,80,130
"475",5526,29,592181.3,6192967,84.54,0.205,4.13,0.83,0.032,0.11,0.62,0.49,1.42,0.203,0.005,0.003,0.01,7.23,4,299,1.5,10,1.5,6,2.5,5,5,6,10,1,4,1.5,12,53,2.5,3,1,54,2.5,9,1.5,2.5,2.5,3,20,256
"476",5528,100,-692098.1,6030155.7,90.72,0.22,2.76,0.72,0.027,0.03,0.28,0.29,0.87,0.137,0.005,5e-04,0.01,3.8,7,209,1.5,10,1.5,19,2.5,5,1.5,2.5,10,1,4,1.5,10,23,2.5,2,3,29,2.5,11,1.5,18,2.5,8,19,194
"477",5529,4,346311.4,5940388.7,86.06,0.322,5.29,1.1,0.075,0.37,0.67,0.58,1.88,0.127,0.005,0.003,0.01,3.26,3,330,1.5,41,1.5,22,2.5,5,4,2.5,10,1,6,1.5,16,69,2.5,2,1,65,2.5,10,1.5,25,6,10,35,291
"478",5530,219,-366694.4,6079015.8,88.08,0.292,4.43,1.21,0.045,0.2,0.41,0.82,1.4,0.183,0.005,0.028,0.01,2.75,4,279,1.5,10,1.5,21,2.5,5,4,2.5,26,1,5,1.5,13,62,2.5,4,1,60,2.5,9,1.5,17,2.5,8,29,261
"479",5531,245,791535,6923996.3,67.31,0.378,11.81,2.47,0.052,0.62,2.27,3.05,1.52,0.278,0.005,0.007,0.044,9.93,7,540,1.5,10,3,30,2.5,5,15,2.5,25,1,4,1.5,30,51,2.5,7,1,309,2.5,2.5,1.5,47,2.5,7,55,192
"480",5532,54,612209.9,6432095.8,72.56,0.547,10.85,3.45,0.077,0.83,1.09,1.17,2.37,0.161,0.02,0.009,0.045,6.55,8,497,1.5,45,8,52,2.5,13,12,2.5,26,1,11,10,16,99,2.5,10,4,119,2.5,12,1.5,43,2.5,16,74,255
"481",5533,42,693412,6853612.4,70.35,0.395,11.61,2.83,0.043,1.09,2.22,2.81,1.65,0.239,0.005,0.005,0.01,6.5,5,491,4,44,7,44,2.5,18,13,2.5,30,1,9,11,14,65,2.5,8,5,232,2.5,5,1.5,68,2.5,9,46,154
"482",5534,2,685940.6,6713891.3,75.96,0.302,9.45,2.03,0.055,0.48,1.39,1.75,2.21,0.203,0.02,0.003,0.01,5.87,5,528,1.5,38,4,26,2.5,5,12,7,21,1,7,1.5,16,82,2.5,5,1,162,7,8,1.5,32,8,13,57,185
"483",5535,53,584484.6,6438837,81,0.452,6.68,1.69,0.081,0.3,0.67,0.61,2.39,0.25,0.005,0.007,0.01,5.59,4,398,3,39,3,20,2.5,5,9,6,33,1,8,1.5,17,76,2.5,5,1,70,2.5,10,1.5,20,2.5,16,38,374
"484",5536,22,551998.9,6001059.3,79.51,0.646,7.94,2.04,0.123,0.45,0.78,0.86,2.54,0.141,0.005,0.007,0.01,4.61,5,482,1.5,51,4,47,2.5,5,6,6,34,3,11,4,20,88,2.5,6,1,90,2.5,11,3,35,11,22,50,559
"485",5537,16,507690.9,6010964.3,83.95,0.376,5.86,1.45,0.061,0.31,0.63,0.66,1.9,0.167,0.005,0.006,0.01,4.41,4,363,1.5,33,1.5,28,2.5,5,4,2.5,10,1,6,1.5,15,60,2.5,4,1,66,2.5,10,1.5,24,10,14,33,344
"486",5538,12,-523902.4,6151901.3,78.27,0.434,7.64,2.39,0.04,0.49,1.05,0.85,1.68,0.141,0.02,0.008,0.01,6.72,9,364,4,25,4,42,2.5,12,9,2.5,30,1,10,4,16,77,2.5,7,3,82,2.5,8,1.5,51,2.5,14,52,237
"487",5539,136,-583371.4,5996904.9,91.92,0.166,2.77,0.69,0.039,0.06,0.21,0.37,0.87,0.113,0.005,0.003,0.01,2.62,2,199,1.5,10,1.5,13,2.5,10,1.5,2.5,10,3,5,1.5,22,52,2.5,3,1,32,2.5,9,1.5,6,2.5,1.5,22,143
"488",5540,24,778004.2,6722798,78.59,0.392,7.32,2.85,0.134,0.52,1.01,1.14,1.38,0.255,0.005,0.005,0.078,6.12,6,417,1.5,22,5,29,2.5,5,8,2.5,22,1,5,5,15,61,2.5,7,1,105,2.5,9,1.5,43,2.5,11,61,224
"489",5541,116,-647958.8,6008407,91.65,0.229,2.34,0.65,0.027,0.03,0.26,0.25,0.81,0.134,0.005,0.009,0.01,3.47,4,200,1.5,10,1.5,23,2.5,5,4,2.5,10,1,6,1.5,23,36,2.5,1,4,29,2.5,7,1.5,9,2.5,1.5,19,232
"490",5542,38,895715.4,6708204.8,78.52,0.398,7.76,2,0.063,0.35,0.87,1.08,1.66,0.196,0.005,0.002,0.034,6.84,5,402,1.5,10,1.5,26,2.5,5,7,2.5,21,1,9,1.5,15,57,2.5,6,1,96,2.5,8,1.5,38,7,12,42,234
"491",5543,32,815242.7,6773793.6,65.88,0.63,12.66,3.55,0.051,1.08,1.72,2.24,1.98,0.218,0.005,0.004,0.01,9.77,7,546,4,54,7,62,2.5,17,16,2.5,45,3,12,15,18,79,2.5,11,1,195,2.5,10,1.5,55,2.5,18,63,212
"492",5544,59,850140.8,6843640.7,65.65,0.564,11.63,2.18,0.035,0.66,1.68,2.57,1.77,0.17,0.005,0.004,0.01,12.91,6,561,1.5,21,1.5,41,2.5,14,18,2.5,10,1,10,1.5,16,66,5,9,1,236,2.5,6,4,51,2.5,7,33,212
"493",5545,12,294435.3,5966867.9,89.58,0.206,3.75,0.81,0.045,0.18,0.44,0.46,1.51,0.13,0.005,0.008,0.071,2.63,6,295,1.5,10,1.5,23,2.5,5,3,2.5,22,1,1,1.5,8,38,2.5,3,1,55,5,2.5,1.5,17,2.5,9,18,313
"494",5546,66,895606.9,6992195.7,75.33,0.123,9.43,0.92,0.02,0.32,1.54,3.06,1.61,0.25,0.005,0.01,0.01,7.16,3,498,5,10,1.5,12,2.5,5,8,2.5,10,1,5,1.5,12,53,2.5,3,1,232,2.5,2.5,1.5,18,2.5,1.5,45,58
"495",5547,150,-642066,6022229.2,90.53,0.244,3.04,0.73,0.036,0.06,0.3,0.37,0.93,0.13,0.005,0.005,0.01,3.43,14,211,1.5,10,1.5,16,2.5,16,4,6,10,3,7,1.5,28,48,2.5,4,1,36,2.5,8,1.5,30,2.5,1.5,25,213
"496",5548,73,563944.1,6369785.9,88.46,0.283,3.83,0.72,0.021,0.08,0.56,0.41,1.28,0.23,0.005,0.006,0.01,3.97,2,267,1.5,37,1.5,21,2.5,5,5,8,37,1,3,1.5,9,31,2.5,3,3,57,2.5,8,1.5,5,2.5,12,18,353
"497",5550,32,534210.4,6130903.7,84.55,0.272,5.01,0.81,0.018,0.29,0.74,0.54,1.58,0.116,0.02,0.002,0.01,5.86,4,305,1.5,28,1.5,13,2.5,5,4,2.5,22,1,4,1.5,13,49,2.5,2,1,60,2.5,9,1.5,12,2.5,9,17,222
"498",5551,39,869476,6717394.5,80.27,0.347,6.57,1.74,0.07,0.28,0.78,1.09,1.44,0.211,0.005,0.001,0.01,6.99,4,376,3,10,1.5,23,2.5,5,8,2.5,21,1,6,4,10,53,2.5,5,1,104,2.5,6,1.5,33,2.5,8,27,249
"499",5553,82,69876.7,5752080.7,86.54,0.415,5.11,1.13,0.033,0.25,0.37,0.61,1.58,0.107,0.005,0.006,0.01,3.62,1,317,1.5,31,1.5,34,2.5,18,5,6,36,1,5,17,24,62,2.5,4,1,51,2.5,9,1.5,17,2.5,10,40,328
"500",5554,50,-261303.1,5884019.2,90.39,0.208,3.42,0.83,0.04,0.11,0.47,0.5,1.09,0.106,0.005,0.007,0.01,2.6,1,233,1.5,10,1.5,13,2.5,11,1.5,7,10,1,5,4,14,30,6,1,1,43,2.5,7,1.5,17,2.5,8,28,263
"501",5556,51,-141716.9,7035566.8,61.55,0.756,13.95,6,0.104,1.21,0.92,0.96,3.29,0.3,0.005,0.007,0.01,10.64,28,531,4,75,10,54,9,26,18,2.5,56,25,23,20,53,165,2.5,13,1,65,2.5,12,6,148,2.5,18,164,172
"502",5558,72,229247.7,5789150.7,84.35,0.43,5.21,1.13,0.056,0.2,0.55,0.61,1.58,0.101,0.005,0.008,0.01,5.56,1,319,1.5,45,1.5,33,2.5,5,7,8,23,1,5,5,17,34,2.5,5,3,50,2.5,12,1.5,18,2.5,13,39,371
"503",5559,17,-336538,6508634.4,70.3,0.529,10.96,2.98,0.12,0.35,1.25,2.92,3.02,0.241,0.005,0.007,0.051,6.95,4,575,1.5,55,1.5,47,2.5,5,15,13,22,1,23,1.5,16,78,2.5,9,1,114,2.5,7,1.5,24,2.5,31,71,554
"504",5560,1,-92139.2,6108939.2,87.41,0.253,4.05,1.53,0.05,0.16,0.3,0.49,1.06,0.123,0.005,0.004,0.01,4.48,4,234,1.5,20,1.5,21,2.5,5,1.5,2.5,10,1,4,1.5,12,36,2.5,4,1,35,2.5,11,1.5,21,2.5,7,34,186
"505",5561,93,-38895.3,5715040.6,93.77,0.107,2.01,0.55,0.022,0.04,0.17,0.19,0.57,0.074,0.005,0.005,0.01,2.36,3,127,1.5,10,1.5,7,2.5,5,1.5,2.5,10,1,4,1.5,12,36,2.5,1,1,16,2.5,7,1.5,5,2.5,1.5,47,116
"506",5562,133,-3675.6,5517342,77.47,0.569,8.69,2.21,0.083,0.66,0.47,1.43,1.41,0.141,0.005,0.006,0.01,6.64,7,273,1.5,41,6,64,2.5,10,9,2.5,25,1,11,20,30,57,6,7,4,62,2.5,6,1.5,40,2.5,11,92,189
"507",5563,66,-76650.9,5816421,93.61,0.149,2.1,0.73,0.021,0.04,0.14,0.27,0.68,0.082,0.005,0.002,0.023,2.03,3,159,3,10,1.5,7,2.5,5,1.5,6,10,1,3,1.5,8,21,2.5,3,2,22,2.5,6,1.5,6,2.5,4,19,180
"508",5564,68,-82904.8,7075385.9,68.66,0.6,11.42,4.04,0.159,1.24,1.15,1.51,2.52,0.217,0.005,0.008,0.037,8.18,8,369,1.5,70,6,45,7,16,14,6,33,3,13,28,18,115,2.5,11,1,81,2.5,11,1.5,77,9,23,116,198
"509",5565,59,-166591.4,6580150.3,72.86,0.454,10.03,2.63,0.032,0.48,1.04,1.65,2.26,0.134,0.005,0.004,0.01,8.16,6,431,3,60,1.5,28,5,5,12,6,31,1,10,7,16,96,2.5,8,1,81,2.5,11,9,40,2.5,23,37,280
"510",5566,13,-200403,6043949.6,91.26,0.205,3.12,0.78,0.044,0.07,0.28,0.37,0.95,0.107,0.005,0.006,0.01,2.65,1,202,1.5,10,1.5,11,2.5,5,4,7,10,1,2,1.5,12,35,2.5,3,1,28,2.5,8,1.5,14,2.5,5,26,181
"511",5567,66,-101032.4,6977668.7,68.56,0.686,11.11,3.62,0.082,0.87,1.96,2.04,2.23,0.206,0.005,0.008,0.01,8.32,6,509,1.5,42,6,40,2.5,5,12,2.5,32,1,13,13,25,74,2.5,11,3,123,2.5,9,1.5,49,2.5,24,80,288
"512",5568,113,72068.9,7098571.9,64.48,0.664,12.87,4.58,0.139,1.49,1.56,2.07,2.52,0.362,0.005,0.008,0.091,8.89,6,610,1.5,53,10,69,2.5,20,18,2.5,27,3,1,25,25,127,2.5,14,2,127,2.5,13,1.5,73,2.5,17,147,194
"513",5569,84,-52215.9,6966447.6,62.04,0.83,14.27,6.34,0.147,1.77,1.59,1.67,2.96,0.258,0.005,0.007,0.01,7.81,11,538,1.5,77,16,67,6,27,19,2.5,67,22,13,41,25,136,2.5,14,4,97,2.5,19,5,97,2.5,34,121,205
"514",5570,146,-96741.6,7229970.5,64.59,0.966,12.64,5.58,0.073,2.3,0.6,2.18,1.68,0.106,0.005,0.007,0.023,9.02,8,303,1.5,10,5,116,2.5,10,16,6,10,3,1,38,11,82,2.5,14,1,78,2.5,10,1.5,107,2.5,13,77,170
"515",5571,94,-54647.5,6667203.8,57.2,0.73,14.03,6.04,0.076,1.79,1.65,1.59,2.92,0.26,0.005,0.006,0.01,13.43,9,530,1.5,123,9,71,2.5,24,21,5,51,2,1,29,29,119,2.5,17,3,115,2.5,19,5,101,8,34,135,173
"516",5572,37,-303511.6,6220461.5,72.53,0.413,7.17,3.07,0.038,0.62,4.04,0.9,1.6,0.201,0.12,0.006,0.01,9.05,9,566,1.5,50,1.5,32,2.5,16,6,2.5,10,6,4,21,16,61,2.5,6,1,105,2.5,8,1.5,52,6,18,52,179
"517",5573,110,161899.6,5642788.7,81.1,0.582,7.3,2.25,0.046,0.33,0.71,0.61,1.68,0.11,0.005,0.008,0.026,4.95,7,354,1.5,46,1.5,53,2.5,15,7,6,35,4,7,11,19,66,2.5,6,1,73,8,13,1.5,39,2.5,15,53,440
"518",5575,76,-227300,5787546.1,90.79,0.134,2.71,0.75,0.02,0.05,0.38,0.38,0.8,0.062,0.005,0.005,0.054,3.74,2,199,1.5,10,1.5,8,2.5,5,1.5,2.5,10,2,4,1.5,13,23,2.5,2,1,32,2.5,2.5,1.5,13,2.5,6,19,132
"519",5576,91,-129817.9,5726701.9,89.44,0.224,3.51,0.98,0.042,0.07,0.22,0.38,0.96,0.171,0.005,0.02,0.097,3.76,1,205,1.5,10,1.5,17,2.5,5,1.5,2.5,10,1,5,1.5,17,39,2.5,3,3,35,2.5,8,1.5,17,2.5,6,28,194
"520",5577,25,-203648.5,5987681.7,83.35,0.385,6.02,1.76,0.082,0.29,0.49,0.63,1.48,0.152,0.005,0.008,0.01,5.22,6,320,1.5,25,1.5,32,2.5,5,7,8,10,1,4,11,21,71,2.5,4,1,50,2.5,12,1.5,25,2.5,5,83,222
"521",5578,137,250864.3,7275712.9,56.9,0.481,11.42,5.29,0.062,1.02,2.58,2.36,2.1,0.317,0.12,0.009,0.01,17.05,12,490,1.5,101,7,36,2.5,29,14,2.5,73,20,7,19,16,66,2.5,12,1,151,9,12,1.5,51,2.5,37,64,177
"522",5580,51,-214017.4,5886957.9,84.99,0.393,5.46,1.48,0.051,0.26,0.68,0.62,1.53,0.106,0.01,0.01,0.01,4.2,4,311,1.5,10,1.5,24,2.5,5,5,2.5,23,1,5,9,15,57,2.5,4,3,51,2.5,11,1.5,20,2.5,13,36,295
"523",5581,78,-103653.8,6670349,63.3,0.605,13.65,5.14,0.077,1.17,1.21,1.86,2.88,0.194,0.005,0.009,0.01,9.64,7,574,1.5,76,10,47,2.5,17,18,2.5,41,1,14,17,35,144,2.5,11,3,101,2.5,20,6,74,2.5,23,97,187
"524",5582,143,360395.7,7310305.7,69.06,0.52,12.59,3.49,0.057,1.06,2.7,3.32,2.43,0.198,0.005,0.016,0.079,4.19,5,600,1.5,53,1.5,51,2.5,5,15,2.5,42,1,1,9,9,69,2.5,10,1,260,2.5,9,1.5,58,9,11,34,336
"525",5583,122,107552.4,7048832.2,72.08,0.5,11.4,2.62,0.042,0.69,1.9,2.53,2.54,0.274,0.005,0.008,0.01,5.14,4,526,1.5,72,1.5,39,2.5,11,15,6,49,1,3,7,21,79,2.5,11,1,151,2.5,17,1.5,30,2.5,25,48,342
"526",5585,47,244523.2,5884858.4,86.82,0.37,5.35,1.39,0.039,0.27,0.33,0.53,1.67,0.097,0.005,0.004,0.047,2.86,1,287,1.5,28,1.5,22,2.5,5,5,6,10,1,6,1.5,12,65,2.5,6,1,48,2.5,12,1.5,27,2.5,5,43,311
"527",5586,48,-185267,6784264.8,80.08,0.56,6.36,2.52,0.03,0.41,0.68,0.87,1.56,0.144,0.005,0.006,0.01,6.55,1,371,6,44,4,22,2.5,5,5,2.5,22,1,6,6,11,57,2.5,5,1,80,2.5,6,1.5,44,2.5,8,26,282
"528",5588,107,16721.4,5655445.3,93.01,0.194,2.35,0.63,0.035,0.06,0.31,0.17,0.57,0.029,0.005,0.004,0.031,2.44,1,141,1.5,10,1.5,18,2.5,5,1.5,2.5,10,1,3,3,13,29,2.5,3,1,23,2.5,6,1.5,2.5,2.5,7,30,289
"529",5589,16,-344377.8,6459515,67.88,0.495,11.11,1.14,0.035,0.25,1.34,2.95,2.74,0.17,0.005,0.005,0.01,11.56,1,683,1.5,10,1.5,15,5,5,14,9,10,1,8,1.5,23,77,2.5,6,1,175,2.5,10,1.5,30,2.5,7,34,402
"530",5590,79,-82520.9,5767307.6,88.79,0.29,4.39,1.07,0.021,0.17,0.39,0.47,1.2,0.059,0.005,0.004,0.034,2.92,1,245,1.5,10,1.5,19,2.5,5,6,7,10,1,5,3,12,41,6,5,1,37,2.5,12,1.5,26,2.5,8,35,206
"531",5591,72,-155874.1,6376351.9,81.1,0.259,6.84,1.99,0.033,0.32,0.71,1.21,1.88,0.119,0.005,0.006,0.01,5.33,5,357,1.5,57,1.5,7,2.5,5,8,2.5,46,1,8,9,14,59,2.5,6,1,91,2.5,11,5,35,5,19,46,254
"532",5592,11,-369737.3,6221304.2,80.6,0.375,7.51,2.39,0.048,0.54,0.76,0.98,1.99,0.137,0.005,0.005,0.01,4.48,4,395,1.5,41,1.5,32,2.5,5,6,2.5,20,1,7,9,21,77,2.5,7,2,85,2.5,9,1.5,41,2.5,15,50,220
"533",5593,109,3508.7,6705036,57.2,0.685,15.17,6.6,0.114,1.93,1.81,1.62,3.06,0.241,0.005,0.006,0.049,11.17,10,562,1.5,92,15,73,9,27,21,7,70,18,10,35,25,140,2.5,17,4,105,10,20,5,85,7,33,124,276
"534",5595,89,-227328.7,5728036.2,70.23,0.555,10.37,4.21,0.099,0.75,0.74,0.55,1.39,0.141,0.005,0.006,0.01,10.69,13,420,3,49,1.5,66,6,20,11,2.5,30,1,13,29,34,81,2.5,12,4,62,2.5,12,4,70,2.5,23,83,184
"535",5596,79,-95130.9,6719660.6,71.55,0.348,11.36,2.46,0.043,0.78,1.44,2.36,2.87,0.121,0.02,0.009,0.01,6.32,4,549,1.5,46,4,26,2.5,15,12,2.5,21,1,11,11,17,97,2.5,8,2,136,7,5,1.5,41,2.5,20,40,263
"536",5597,93,-62881.5,6614785.8,63.32,0.606,14.29,5.41,0.076,1.69,1.45,2.06,3.29,0.176,0.005,0.008,0.01,7.31,4,575,6,81,14,48,5,15,18,2.5,41,1,15,27,29,154,2.5,14,2,141,2.5,15,6,79,2.5,27,89,171
"537",5598,49,-175349.7,6835273,81.14,0.396,6.39,1.53,0.054,0.32,0.69,1.02,2.48,0.133,0.005,0.009,0.01,5.55,2,463,1.5,30,1.5,16,2.5,14,7,2.5,10,1,7,9,16,85,2.5,3,1,62,7,7,1.5,36,2.5,10,36,280
"538",5600,130,198814,7225812.2,69.67,0.52,10.7,3.37,0.155,0.85,1.84,2.59,2.25,0.281,0.005,0.008,0.01,7.47,5,554,1.5,25,6,32,2.5,5,14,2.5,33,1,9,9,22,76,2.5,8,1,185,2.5,8,4,55,7,12,57,331
"539",5601,78,-122725.1,5773571.3,81.65,0.456,5.98,1.81,0.037,0.38,0.87,0.65,1.66,0.169,0.02,0.003,0.01,6.06,7,340,1.5,46,1.5,40,2.5,5,7,6,10,1,9,11,12,64,2.5,5,1,68,2.5,10,4,42,2.5,13,91,402
"540",5602,18,56995.6,6012575.5,87.55,0.3,4.13,1.45,0.045,0.21,0.44,0.49,1.24,0.119,0.005,0.005,0.035,3.82,4,257,1.5,10,1.5,24,2.5,5,5,2.5,21,1,4,3,8,41,2.5,3,1,43,2.5,11,1.5,8,2.5,8,34,271
"541",5603,7,54678.6,6049208,87.31,0.181,3.95,0.97,0.018,0.19,0.49,0.53,1.1,0.1,0.005,0.003,0.034,4.96,1,229,1.5,30,1.5,16,2.5,5,1.5,2.5,10,1,4,6,12,30,2.5,3,1,46,2.5,9,1.5,10,2.5,7,19,128
"542",5604,90,-179971.3,5729415.4,86.94,0.403,4.77,1.23,0.093,0.22,0.34,0.51,1.31,0.113,0.005,0.003,0.01,3.87,5,311,1.5,35,1.5,29,2.5,5,5,2.5,29,1,6,8,20,54,2.5,4,1,44,2.5,9,1.5,21,2.5,8,48,295
"543",5605,103,32827.6,7158418.8,70.76,0.822,10.72,3.89,0.066,1.04,2.12,2.13,1.49,0.222,0.005,0.007,0.01,6.52,5,352,4,49,6,77,2.5,5,11,2.5,24,1,14,23,11,65,2.5,13,1,150,2.5,6,1.5,65,2.5,22,50,342
"544",5606,127,171257,7086641.1,67.27,0.586,11.51,3.75,0.053,1.08,2.19,2.63,2.2,0.238,0.01,0.005,0.071,8.14,8,498,1.5,42,4,48,2.5,5,14,2.5,58,1,10,16,11,82,2.5,12,1,177,7,10,3,50,2.5,28,59,307
"545",5607,130,163410.8,5554279.7,78,0.615,7.08,2.22,0.057,0.42,1.86,0.88,1.67,0.109,0.06,0.005,0.01,6.72,7,343,1.5,50,5,62,2.5,10,7,9,10,1,9,14,17,55,8,7,3,88,2.5,15,3,35,2.5,21,59,531
"546",5608,13,-363621.2,6309813.6,72.08,0.634,11.51,2.91,0.064,0.39,1.1,2.18,2.67,0.175,0.005,0.007,0.01,5.97,4,643,1.5,40,6,23,2.5,5,12,2.5,10,1,1,4,19,84,2.5,7,1,126,2.5,13,1.5,42,2.5,16,52,395
"547",5609,105,-97304.8,5666148.9,86.32,0.423,4.95,1.32,0.058,0.2,0.42,0.49,1.31,0.142,0.005,0.006,0.01,4.14,4,302,1.5,32,1.5,33,2.5,11,6,10,30,1,7,8,34,58,2.5,3,1,44,2.5,12,1.5,25,2.5,7,107,342
"548",5610,56,30536.1,5852585,89.34,0.344,4.02,0.93,0.035,0.17,0.27,0.46,1.29,0.099,0.005,0.002,0.01,2.83,2,267,1.5,27,1.5,24,2.5,5,1.5,2.5,10,1,5,5,13,45,2.5,4,1,45,2.5,7,1.5,13,2.5,10,22,337
"549",5611,140,314486,7312339.8,61.2,0.566,12.63,3.82,0.052,1.07,2.41,3,2.35,0.276,0.04,0.011,0.01,12.26,7,581,1.5,41,8,41,2.5,5,17,6,25,3,12,10,6,50,2.5,10,1,204,2.5,10,1.5,53,2.5,20,38,269
"550",5613,31,93933.8,5957630.8,83.42,0.347,5.72,1.72,0.064,0.38,0.61,0.6,1.8,0.182,0.005,0.006,0.063,4.91,3,331,1.5,27,6,27,2.5,5,8,6,21,1,8,11,17,72,2.5,5,1,54,2.5,11,1.5,15,2.5,8,41,218
"551",5614,61,-152797.1,6679073.1,10.81,0.227,5.16,1.38,0.015,0.19,0.79,0.15,0.46,0.508,0.03,0.004,0.01,80.09,4,165,1.5,174,1.5,23,2.5,20,7,2.5,98,1,7,11,10,15,2.5,12,1,28,2.5,18,10,36,2.5,46,31,41
"552",5615,98,220737.3,5689247.9,92.9,0.178,2.53,0.51,0.023,0.05,0.22,0.33,0.76,0.052,0.005,0.005,0.03,2.28,1,170,1.5,10,1.5,16,2.5,5,1.5,2.5,21,1,4,5,4,18,2.5,1,1,27,2.5,8,1.5,2.5,6,8,18,174
"553",5616,115,-145263.9,5624492.1,83.37,0.542,6.19,1.57,0.065,0.26,0.81,0.68,1.61,0.095,0.05,0.007,0.036,4.5,7,373,1.5,44,1.5,38,2.5,5,7,8,27,1,8,11,20,54,2.5,5,1,60,2.5,14,1.5,24,2.5,16,58,346
"554",5617,23,-299928.6,5996760.8,83.04,0.327,4.81,1.98,0.086,0.27,0.69,0.62,1.39,0.239,0.005,0.004,0.01,6.33,4,314,1.5,32,3,25,2.5,5,4,6,10,1,8,5,17,59,2.5,5,1,61,2.5,10,1.5,37,2.5,9,53,285
"555",5618,49,-320448.1,5887494.9,89.9,0.273,3.93,0.85,0.04,0.11,0.32,0.55,1.35,0.124,0.005,0.005,0.01,2.39,1,275,1.5,32,1.5,20,2.5,5,4,9,10,1,7,4,16,49,2.5,4,3,43,2.5,11,1.5,25,2.5,6,24,291
"556",5619,102,-237871.4,5688740.3,81.27,0.544,7.22,2.15,0.071,0.25,0.46,0.65,1.7,0.118,0.005,0.007,0.01,5.31,7,346,1.5,47,6,37,2.5,5,6,2.5,10,1,8,13,24,50,2.5,5,1,51,2.5,12,1.5,38,2.5,16,54,308
"557",5620,136,158837.4,5498031.6,75.45,0.524,9.04,3.09,0.07,0.81,0.54,1.08,1.62,0.17,0.005,0.004,0.026,7.33,5,308,1.5,35,4,68,2.5,17,9,2.5,10,1,11,31,31,76,2.5,8,1,69,7,9,1.5,60,2.5,14,76,186
"558",5621,23,-332423.8,6221860.7,84.32,0.32,5.56,1.4,0.027,0.25,0.53,0.72,1.57,0.129,0.005,0.006,0.01,4.98,5,365,1.5,23,1.5,23,2.5,5,6,2.5,10,1,7,9,15,66,2.5,3,1,63,2.5,7,1.5,22,2.5,8,31,231
"559",5622,27,-107953,5970917.3,90.1,0.263,3.71,0.88,0.028,0.13,0.32,0.5,1.16,0.132,0.005,0.002,0.01,2.62,1,237,4,10,1.5,17,2.5,5,4,6,10,1,5,4,10,43,2.5,1,1,36,2.5,6,1.5,17,2.5,7,29,268
"560",5623,64,-126206.4,6826548.9,74.24,0.451,9.12,2.52,0.094,0.4,1.13,1.69,2.88,0.114,0.005,0.008,0.133,6.96,3,479,1.5,65,1.5,16,2.5,15,10,2.5,28,1,10,10,30,112,2.5,6,3,101,2.5,9,1.5,20,2.5,17,80,248
"561",5624,108,-398,6650934.3,59.02,0.693,15.16,6.59,0.096,2.2,2.21,1.94,3.45,0.204,0.02,0.005,0.079,7.98,13,539,5,93,16,61,2.5,25,20,2.5,72,22,14,36,23,156,2.5,17,5,131,2.5,18,1.5,106,2.5,37,117,179
"562",5625,34,251663.5,5939842.8,86.4,0.289,5,1.09,0.046,0.23,0.52,0.62,1.72,0.081,0.005,0.006,0.01,3.78,1,309,1.5,10,1.5,19,2.5,5,5,2.5,10,1,3,6,11,65,2.5,3,3,54,2.5,9,1.5,14,2.5,6,27,291
"563",5626,110,4416.9,6746677.5,56.79,0.496,12.28,4.19,0.089,1.45,7.31,1.82,3.27,0.216,0.08,0.006,0.112,11.68,6,491,1.5,54,7,41,2.5,15,14,2.5,25,1,10,24,19,139,2.5,11,1,142,2.5,15,1.5,63,8,24,85,135
"564",5627,138,266289.9,7320027.3,68.77,0.466,13.28,3.1,0.073,0.85,2.29,3.53,3.02,0.158,0.005,0.011,0.01,4.17,4,749,1.5,33,1.5,28,2.5,5,16,5,10,1,10,8,15,72,2.5,9,3,244,2.5,7,1.5,29,2.5,19,48,270
"565",5628,121,37429,6689087.3,71.31,0.315,11.13,2.56,0.038,0.71,1.81,2.21,2.57,0.122,0.005,0.008,0.01,6.94,4,497,1.5,54,1.5,30,2.5,5,11,2.5,30,1,4,15,18,84,2.5,10,1,123,2.5,10,1.5,28,6,22,46,225
"566",5629,98,-29614.6,6861770.1,71,0.366,11.35,2.62,0.046,0.67,1.87,2.42,2.75,0.186,0.005,0.007,0.023,6.39,3,530,1.5,26,4,19,2.5,5,12,2.5,10,1,6,7,18,110,6,7,1,137,2.5,7,1.5,39,2.5,17,47,277
"567",5630,42,-243694.8,6440952.8,79.26,0.211,7.96,2.19,0.15,0.28,0.71,1.62,2.19,0.283,0.005,0.005,0.01,4.9,2,533,1.5,43,1.5,32,2.5,5,7,2.5,10,1,5,4,18,83,6,4,2,91,2.5,7,1.5,15,2.5,6,55,164
