"","id","nhood","hour","month","reason","resident","age","male","race","citation"
"1311",1311,"2",21,"Feb","MV nodanger",0,"18-29",1,"B",0
"1312",1312,"3",21,"Feb","mech/reg",1,"18-29",1,"B",0
"1313",1313,"6",2,"Feb","MV nodanger",0,"18-29",1,"B",0
"1314",1314,"5",23,"Feb","MV nodanger",1,"40+",1,"B",1
"1315",1315,"3",4,"Feb","mech/reg",1,"18-29",0,"W",1
"1316",1316,"7",1,"Jan","MV nodanger",1,"18-29",1,"B",0
"1317",1317,"1",10,"Jan","MV danger",1,"18-29",1,"B",1
"1318",1318,"2",2,"Jan","MV nodanger",1,"18-29",1,"B",1
"1319",1319,"7",20,"Jan","MV danger",1,"30-39",1,"B",1
"1320",1320,"2",2,"Jan","mech/reg",1,"40+",1,"H",1
"1321",1321,"4",16,"Feb","MV danger",0,"under 18",1,"W",1
"1322",1322,"3",2,"Jan","MV nodanger",1,"18-29",1,"B",0
"1323",1323,"7",8,"Feb","MV danger",1,"18-29",1,"B",1
"1324",1324,"5",10,"Jan","MV nodanger",0,"40+",1,"W",1
"1325",1325,"2",22,"Feb","mech/reg",1,"18-29",1,"B",1
"1326",1326,"5",9,"Jan","MV nodanger",1,"18-29",0,"B",1
"1327",1327,"1",6,"Jan","mech/reg",0,"18-29",0,"B",1
"1328",1328,"1",12,"Jan","MV nodanger",0,"18-29",0,"B",1
"1329",1329,"6",11,"Feb","mech/reg",1,"40+",1,"W",1
"1330",1330,"7",12,"Jan","MV nodanger",1,"18-29",1,"W",0
"1331",1331,"5",4,"Feb","MV nodanger",0,"18-29",0,"H",1
"1332",1332,"7",5,"Jan","MV danger",0,"30-39",1,"B",1
"1333",1333,"3",12,"Jan","mech/reg",0,"30-39",1,"B",0
"1334",1334,"4",13,"Feb","mech/reg",1,"30-39",1,"B",1
"1335",1335,"3",18,"Jan","MV nodanger",1,"40+",1,"A",0
"1336",1336,"5",2,"Feb","MV nodanger",1,"40+",1,"W",0
"1337",1337,"6",21,"Feb","MV nodanger",0,"30-39",1,"H",0
"1338",1338,"3",0,"Feb","MV danger",1,"30-39",1,"W",0
"1339",1339,"4",16,"Feb","MV nodanger",0,"18-29",1,"H",1
"1340",1340,"2",4,"Feb","MV danger",1,"30-39",1,"B",0
"1341",1341,"2",8,"Jan","mech/reg",1,"30-39",0,"B",1
"1342",1342,"5",6,"Feb","mech/reg",1,"18-29",0,"B",0
"1343",1343,"6",18,"Jan","MV nodanger",1,"40+",0,"H",1
"1344",1344,"5",13,"Feb","MV danger",0,"18-29",1,"B",1
"1345",1345,"4",10,"Jan","MV danger",0,"18-29",1,"B",0
"1346",1346,"1",15,"Feb","MV danger",0,"30-39",1,"A",1
"1347",1347,"7",15,"Jan","MV nodanger",0,"30-39",1,"W",1
"1348",1348,"1",8,"Feb","MV danger",1,"40+",1,"A",1
"1349",1349,"6",2,"Feb","MV nodanger",0,"18-29",1,"B",0
"1350",1350,"7",9,"Jan","MV nodanger",0,"18-29",0,"B",1
"1351",1351,"4",10,"Jan","MV danger",1,"under 18",0,"H",1
"1352",1352,"5",7,"Feb","MV nodanger",0,"18-29",1,"B",1
"1353",1353,"5",23,"Feb","MV danger",0,"40+",1,"B",1
"1354",1354,"5",2,"Jan","mech/reg",0,"30-39",1,"W",1
"1355",1355,"6",10,"Jan","MV nodanger",0,"18-29",1,"H",1
"1356",1356,"4",14,"Mar","MV nodanger",1,"18-29",1,"A",1
"1357",1357,"6",12,"Jan","MV nodanger",0,"40+",1,"B",1
"1358",1358,"3",10,"Feb","MV nodanger",0,"18-29",1,"B",1
"1359",1359,"4",3,"Jan","MV danger",1,"40+",0,"W",0
"1360",1360,"2",9,"Feb","MV nodanger",0,"40+",1,"B",1
"1361",1361,"1",12,"Feb","MV danger",1,"30-39",1,"B",1
"1362",1362,"1",7,"Feb","MV nodanger",0,"18-29",1,"B",0
"1363",1363,"2",19,"Feb","MV danger",0,"40+",0,"B",1
"1364",1364,"5",10,"Feb","MV nodanger",1,"30-39",1,"B",0
"1365",1365,"5",9,"Jan","MV nodanger",1,"30-39",0,"B",1
"1366",1366,"7",11,"Feb","MV danger",1,"40+",0,"W",1
"1367",1367,"3",23,"Feb","MV nodanger",1,"18-29",1,"H",0
"1368",1368,"4",23,"Jan","mech/reg",0,"40+",1,"B",1
"1369",1369,"6",20,"Jan","mech/reg",1,"40+",1,"A",0
"1370",1370,"7",8,"Feb","mech/reg",0,"30-39",1,"B",1
"1371",1371,"7",9,"Jan","MV danger",1,"18-29",1,"B",1
"1372",1372,"2",10,"Jan","MV danger",1,"40+",1,"B",1
"1373",1373,"6",15,"Feb","MV nodanger",0,"18-29",1,"B",1
"1374",1374,"1",4,"Feb","MV nodanger",0,"30-39",1,"B",1
"1375",1375,"2",17,"Feb","MV nodanger",0,"30-39",1,"B",1
"1376",1376,"2",8,"Jan","MV danger",0,"18-29",1,"H",1
"1377",1377,"7",12,"Jan","MV nodanger",0,"40+",1,"B",1
"1378",1378,"4",0,"Jan","MV nodanger",1,"under 18",1,"B",0
"1379",1379,"4",6,"Feb","MV danger",1,"40+",0,"H",1
"1380",1380,"3",19,"Feb","MV nodanger",1,"40+",1,"B",0
"1381",1381,"6",19,"Feb","MV danger",0,"18-29",1,"A",1
"1382",1382,"6",13,"Feb","MV nodanger",1,"18-29",1,"B",1
"1383",1383,"4",9,"Jan","MV danger",1,"18-29",1,"H",1
"1384",1384,"6",16,"Feb","mech/reg",0,"40+",0,"B",1
"1385",1385,"5",7,"Jan","MV danger",1,"40+",1,"B",1
"1386",1386,"3",12,"Jan","MV nodanger",1,"30-39",1,"A",0
"1387",1387,"5",4,"Feb","mech/reg",0,"18-29",1,"A",1
"1388",1388,"1",8,"Jan","MV danger",1,"18-29",0,"B",1
"1389",1389,"4",20,"Feb","MV nodanger",1,"40+",0,"B",1
"1390",1390,"1",0,"Feb","MV nodanger",0,"40+",1,"B",0
"1391",1391,"1",11,"Feb","MV danger",0,"40+",1,"A",1
"1392",1392,"4",20,"Jan","MV danger",0,"under 18",1,"B",1
"1393",1393,"3",14,"Jan","MV nodanger",0,"30-39",1,"W",1
"1394",1394,"5",23,"Jan","MV danger",1,"18-29",1,"B",0
"1395",1395,"3",20,"Feb","MV nodanger",1,"18-29",1,"W",1
"1396",1396,"3",9,"Mar","MV danger",1,"30-39",1,"B",1
"1397",1397,"2",12,"Feb","MV nodanger",1,"18-29",1,"B",1
"1398",1398,"5",18,"Jan","mech/reg",1,"40+",1,"B",0
"1399",1399,"7",20,"Jan","MV nodanger",1,"40+",1,"W",1
"1400",1400,"5",11,"Jan","MV danger",0,"30-39",1,"B",1
"1401",1401,"7",2,"Jan","MV danger",0,"18-29",1,"B",0
"1402",1402,"5",23,"Jan","MV nodanger",0,"30-39",1,"B",0
"1403",1403,"3",10,"Feb","mech/reg",1,"18-29",1,"W",1
"1404",1404,"6",3,"Jan","MV nodanger",0,"30-39",0,"B",1
"1405",1405,"2",4,"Feb","mech/reg",0,"18-29",1,"B",0
"1406",1406,"4",5,"Feb","MV nodanger",1,"18-29",1,"H",1
"1407",1407,"4",18,"Jan","MV nodanger",1,"18-29",1,"B",1
"1408",1408,"5",9,"Feb","MV nodanger",1,"30-39",1,"B",1
"1409",1409,"1",17,"Jan","MV danger",0,"18-29",1,"B",1
"1410",1410,"4",0,"Feb","mech/reg",0,"30-39",1,"B",1
"1411",1411,"3",15,"Jan","MV danger",1,"18-29",0,"A",1
"1412",1412,"6",22,"Jan","MV danger",1,"40+",0,"A",1
"1413",1413,"6",3,"Jan","MV nodanger",1,"30-39",1,"A",0
"1414",1414,"2",9,"Jan","MV nodanger",1,"under 18",0,"B",1
"1415",1415,"1",19,"Jan","MV danger",1,"18-29",1,"B",1
"1416",1416,"1",13,"Jan","MV nodanger",1,"40+",1,"H",1
"1417",1417,"3",18,"Jan","MV danger",1,"under 18",1,"W",1
"1418",1418,"7",23,"Jan","MV nodanger",0,"18-29",0,"H",0
"1419",1419,"2",18,"Jan","MV nodanger",1,"30-39",1,"H",1
"1420",1420,"6",9,"Feb","MV nodanger",0,"18-29",1,"W",0
"1421",1421,"3",14,"Feb","MV nodanger",1,"40+",1,"W",1
"1422",1422,"4",13,"Feb","MV danger",0,"40+",1,"A",1
"1423",1423,"1",4,"Jan","MV danger",0,"40+",1,"A",0
"1424",1424,"6",4,"Feb","MV danger",0,"30-39",1,"B",1
"1425",1425,"5",10,"Feb","MV nodanger",0,"18-29",1,"B",0
"1426",1426,"7",1,"Jan","MV danger",0,"18-29",1,"A",1
"1427",1427,"7",1,"Jan","MV danger",0,"30-39",1,"B",0
"1428",1428,"5",11,"Feb","MV nodanger",0,"30-39",0,"W",1
"1429",1429,"5",16,"Feb","MV nodanger",0,"18-29",1,"B",0
"1430",1430,"7",18,"Jan","MV nodanger",0,"30-39",1,"A",1
"1431",1431,"2",11,"Jan","MV danger",0,"30-39",1,"B",1
"1432",1432,"7",19,"Feb","MV danger",1,"under 18",1,"B",1
"1433",1433,"6",18,"Jan","MV danger",1,"30-39",1,"H",1
"1434",1434,"3",0,"Feb","mech/reg",1,"30-39",1,"B",0
"1435",1435,"6",18,"Jan","MV danger",0,"18-29",1,"B",1
"1436",1436,"1",9,"Feb","MV danger",0,"40+",1,"W",0
"1437",1437,"7",7,"Feb","MV nodanger",1,"18-29",1,"A",1
"1438",1438,"3",12,"Jan","MV nodanger",1,"18-29",1,"B",0
"1439",1439,"6",0,"Feb","mech/reg",0,"30-39",1,"B",1
"1440",1440,"2",23,"Feb","mech/reg",1,"18-29",1,"B",0
"1441",1441,"3",6,"Feb","MV danger",0,"18-29",1,"W",0
"1442",1442,"2",22,"Feb","mech/reg",0,"40+",1,"B",0
"1443",1443,"3",20,"Feb","MV nodanger",0,"18-29",1,"W",0
"1444",1444,"7",14,"Jan","MV nodanger",1,"18-29",1,"A",1
"1445",1445,"4",11,"Jan","MV nodanger",0,"40+",1,"B",1
"1446",1446,"7",22,"Jan","mech/reg",0,"18-29",1,"B",0
"1447",1447,"3",14,"Jan","MV nodanger",1,"18-29",1,"W",0
"1448",1448,"2",7,"Feb","MV danger",1,"30-39",1,"B",0
"1449",1449,"2",23,"Jan","MV danger",1,"18-29",1,"B",0
"1450",1450,"7",14,"Feb","MV nodanger",1,"18-29",1,"B",0
"1451",1451,"1",1,"Jan","MV nodanger",0,"18-29",0,"B",1
"1452",1452,"1",5,"Jan","MV nodanger",1,"18-29",1,"B",0
"1453",1453,"7",17,"Jan","MV nodanger",0,"30-39",1,"B",1
"1454",1454,"3",18,"Feb","MV nodanger",0,"40+",1,"W",1
"1455",1455,"6",11,"Jan","MV nodanger",1,"40+",1,"B",1
"1456",1456,"6",3,"Feb","MV danger",0,"30-39",1,"B",1
"1457",1457,"4",4,"Feb","MV nodanger",1,"18-29",0,"H",1
"1458",1458,"1",12,"Jan","MV nodanger",0,"18-29",1,"A",1
"1459",1459,"2",6,"Jan","MV nodanger",0,"18-29",1,"B",0
"1460",1460,"7",6,"Feb","MV danger",0,"30-39",1,"H",1
"1461",1461,"5",12,"Feb","MV nodanger",0,"18-29",1,"W",1
"1462",1462,"2",23,"Jan","MV danger",0,"18-29",1,"B",1
"1463",1463,"4",12,"Feb","MV nodanger",0,"40+",1,"W",1
"1464",1464,"3",13,"Feb","mech/reg",1,"30-39",1,"B",1
"1465",1465,"4",15,"Jan","MV nodanger",1,"40+",1,"H",1
"1466",1466,"4",11,"Feb","mech/reg",0,"18-29",1,"A",1
"1467",1467,"6",20,"Feb","MV nodanger",1,"40+",0,"B",0
"1468",1468,"1",10,"Feb","mech/reg",0,"18-29",0,"B",1
"1469",1469,"5",23,"Jan","mech/reg",1,"30-39",1,"B",1
"1470",1470,"3",19,"Jan","MV danger",1,"30-39",1,"W",1
"1471",1471,"3",15,"Feb","MV nodanger",1,"18-29",1,"W",0
"1472",1472,"7",17,"Jan","MV danger",1,"18-29",1,"B",1
"1473",1473,"4",22,"Feb","MV nodanger",1,"30-39",1,"H",1
"1474",1474,"3",21,"Feb","mech/reg",1,"40+",1,"B",1
"1475",1475,"3",6,"Feb","MV danger",1,"18-29",1,"B",1
"1476",1476,"4",0,"Jan","MV nodanger",0,"18-29",1,"W",0
"1477",1477,"3",8,"Feb","MV nodanger",0,"40+",1,"W",0
"1478",1478,"3",5,"Jan","MV nodanger",1,"18-29",1,"B",1
"1479",1479,"3",6,"Feb","MV nodanger",0,"30-39",1,"W",1
"1480",1480,"1",18,"Feb","MV danger",0,"30-39",0,"B",1
"1481",1481,"3",17,"Jan","MV nodanger",0,"30-39",1,"W",1
"1482",1482,"7",17,"Jan","MV danger",1,"40+",1,"H",1
"1483",1483,"3",18,"Feb","MV danger",1,"40+",1,"W",1
"1484",1484,"7",15,"Jan","MV danger",1,"40+",1,"H",1
"1485",1485,"6",8,"Feb","MV danger",1,"18-29",1,"H",1
"1486",1486,"3",2,"Feb","mech/reg",0,"40+",1,"W",0
"1487",1487,"1",17,"Feb","MV nodanger",1,"18-29",1,"B",0
"1488",1488,"2",21,"Feb","MV nodanger",1,"18-29",1,"B",1
"1489",1489,"5",7,"Jan","MV danger",1,"18-29",1,"B",0
"1490",1490,"7",12,"Jan","MV danger",0,"40+",1,"H",1
"1491",1491,"7",21,"Feb","MV nodanger",0,"40+",0,"A",1
"1492",1492,"5",1,"Jan","MV nodanger",1,"40+",1,"B",0
"1493",1493,"5",19,"Jan","MV nodanger",1,"40+",1,"B",0
"1494",1494,"6",12,"Jan","mech/reg",1,"18-29",0,"H",1
"1495",1495,"2",15,"Jan","MV nodanger",0,"18-29",1,"B",1
"1496",1496,"1",18,"Jan","MV danger",1,"18-29",1,"B",1
"1497",1497,"6",20,"Feb","MV danger",0,"30-39",1,"B",1
"1498",1498,"2",22,"Feb","mech/reg",0,"18-29",0,"B",0
"1499",1499,"6",2,"Jan","MV danger",1,"18-29",1,"B",1
"1500",1500,"3",19,"Jan","MV nodanger",0,"40+",1,"W",1
"1501",1501,"3",0,"Jan","MV nodanger",0,"18-29",0,"W",1
"1502",1502,"7",6,"Feb","MV nodanger",1,"30-39",1,"B",1
"1503",1503,"7",1,"Feb","MV danger",1,"18-29",1,"B",0
"1504",1504,"4",9,"Feb","MV nodanger",0,"40+",1,"W",1
"1505",1505,"1",6,"Jan","mech/reg",0,"40+",1,"W",0
"1506",1506,"2",7,"Jan","MV nodanger",1,"18-29",1,"B",1
"1507",1507,"6",22,"Jan","MV danger",1,"30-39",1,"B",1
"1508",1508,"1",7,"Feb","mech/reg",0,"40+",1,"W",0
"1509",1509,"6",16,"Feb","MV nodanger",1,"40+",1,"B",1
"1510",1510,"3",8,"Jan","mech/reg",0,"18-29",0,"W",0
"1511",1511,"4",23,"Feb","MV nodanger",1,"18-29",1,"H",1
"1512",1512,"3",12,"Feb","MV nodanger",1,"40+",1,"W",1
"1513",1513,"2",18,"Feb","MV nodanger",0,"40+",1,"B",1
"1514",1514,"3",18,"Feb","MV nodanger",1,"40+",1,"W",1
"1515",1515,"5",3,"Jan","MV nodanger",0,"40+",1,"B",0
"1516",1516,"2",19,"Feb","MV nodanger",1,"18-29",1,"H",1
"1517",1517,"1",6,"Jan","MV nodanger",0,"18-29",0,"B",0
"1518",1518,"3",23,"Jan","MV nodanger",0,"18-29",1,"A",1
"1519",1519,"7",22,"Jan","MV nodanger",0,"40+",0,"A",1
"1520",1520,"4",17,"Feb","MV danger",0,"30-39",1,"H",1
"1521",1521,"3",17,"Jan","MV nodanger",0,"18-29",1,"W",1
"1522",1522,"4",23,"Feb","MV danger",0,"30-39",1,"H",1
"1523",1523,"5",16,"Jan","mech/reg",1,"40+",1,"B",1
"1524",1524,"6",19,"Feb","MV danger",1,"30-39",1,"B",1
"1525",1525,"2",10,"Feb","MV nodanger",0,"30-39",1,"B",1
"1526",1526,"1",10,"Jan","MV danger",1,"18-29",1,"B",1
"1527",1527,"1",10,"Jan","MV nodanger",0,"30-39",1,"B",1
"1528",1528,"7",22,"Jan","MV danger",0,"18-29",1,"H",1
"1529",1529,"6",21,"Feb","mech/reg",0,"under 18",1,"W",1
"1530",1530,"5",1,"Feb","MV danger",1,"under 18",1,"W",1
"1531",1531,"7",19,"Jan","MV nodanger",1,"18-29",1,"W",1
"1532",1532,"1",17,"Jan","MV danger",1,"18-29",0,"B",1
"1533",1533,"1",21,"Jan","mech/reg",0,"18-29",1,"B",1
"1534",1534,"4",20,"Feb","MV danger",1,"18-29",1,"B",0
"1535",1535,"1",18,"Feb","MV nodanger",0,"30-39",1,"H",0
"1536",1536,"7",2,"Jan","MV nodanger",1,"40+",1,"H",1
"1537",1537,"7",17,"Jan","MV nodanger",1,"18-29",0,"H",1
"1538",1538,"1",22,"Feb","MV nodanger",0,"40+",0,"W",1
"1539",1539,"7",9,"Feb","MV danger",1,"30-39",1,"H",1
"1540",1540,"5",11,"Jan","MV nodanger",0,"18-29",1,"W",1
"1541",1541,"2",8,"Feb","MV danger",1,"30-39",1,"H",1
"1542",1542,"3",3,"Jan","MV nodanger",1,"40+",0,"W",0
"1543",1543,"1",10,"Jan","MV nodanger",1,"40+",1,"W",1
"1544",1544,"3",0,"Jan","MV nodanger",0,"18-29",1,"B",0
"1545",1545,"3",16,"Jan","MV danger",1,"40+",0,"B",1
"1546",1546,"7",16,"Feb","MV nodanger",1,"18-29",1,"H",0
"1547",1547,"7",7,"Jan","MV danger",1,"18-29",1,"H",1
"1548",1548,"5",17,"Jan","MV nodanger",0,"18-29",1,"B",1
"1549",1549,"3",18,"Jan","MV nodanger",1,"30-39",1,"W",0
"1550",1550,"1",19,"Feb","MV danger",0,"40+",1,"B",1
"1551",1551,"3",20,"Jan","MV nodanger",0,"18-29",1,"W",1
"1552",1552,"6",10,"Jan","MV nodanger",1,"18-29",0,"B",1
"1553",1553,"5",6,"Jan","MV nodanger",0,"30-39",1,"B",1
"1554",1554,"3",16,"Feb","mech/reg",1,"under 18",0,"W",0
"1555",1555,"2",3,"Feb","MV nodanger",0,"30-39",1,"W",1
"1556",1556,"7",3,"Jan","MV danger",0,"18-29",0,"B",1
"1557",1557,"1",22,"Feb","mech/reg",1,"18-29",1,"B",1
"1558",1558,"2",19,"Feb","mech/reg",0,"18-29",1,"B",1
"1559",1559,"4",9,"Feb","MV nodanger",0,"30-39",0,"B",1
"1560",1560,"7",7,"Feb","mech/reg",1,"40+",1,"B",0
"1561",1561,"3",11,"Jan","MV danger",0,"18-29",1,"B",1
"1562",1562,"3",2,"Feb","MV danger",1,"18-29",1,"B",0
"1563",1563,"3",1,"Jan","MV nodanger",0,"40+",1,"W",0
"1564",1564,"3",0,"Jan","MV nodanger",1,"40+",1,"A",0
"1565",1565,"3",0,"Feb","MV danger",1,"40+",1,"B",1
"1566",1566,"3",14,"Feb","MV nodanger",0,"30-39",1,"B",0
"1567",1567,"7",7,"Jan","MV nodanger",1,"18-29",1,"H",0
"1568",1568,"3",13,"Feb","MV nodanger",1,"18-29",1,"A",0
"1569",1569,"5",20,"Jan","MV nodanger",0,"18-29",1,"B",0
"1570",1570,"1",12,"Jan","MV danger",1,"40+",0,"A",1
"1571",1571,"2",1,"Jan","MV nodanger",1,"40+",1,"B",0
"1572",1572,"2",3,"Jan","MV nodanger",1,"40+",1,"B",0
"1573",1573,"5",5,"Feb","MV nodanger",1,"18-29",1,"H",1
"1574",1574,"3",21,"Jan","MV danger",0,"18-29",1,"B",0
"1575",1575,"3",3,"Feb","MV nodanger",0,"40+",1,"W",0
"1576",1576,"2",21,"Jan","MV nodanger",0,"30-39",1,"B",1
"1577",1577,"2",6,"Feb","mech/reg",1,"40+",1,"B",0
"1578",1578,"6",21,"Jan","MV nodanger",1,"30-39",0,"B",1
"1579",1579,"4",5,"Feb","MV danger",0,"40+",1,"B",1
"1580",1580,"5",12,"Feb","MV nodanger",0,"30-39",1,"B",0
"1581",1581,"5",13,"Feb","MV nodanger",0,"40+",1,"B",1
"1582",1582,"6",10,"Feb","MV danger",1,"40+",1,"W",1
"1583",1583,"5",9,"Jan","MV danger",0,"40+",1,"W",1
"1584",1584,"6",16,"Jan","MV danger",1,"18-29",1,"W",1
"1585",1585,"4",11,"Feb","MV nodanger",0,"40+",1,"A",1
"1586",1586,"6",19,"Jan","MV nodanger",1,"40+",0,"W",1
"1587",1587,"2",7,"Jan","mech/reg",0,"18-29",1,"B",0
"1588",1588,"7",21,"Feb","MV nodanger",0,"18-29",1,"A",0
"1589",1589,"4",22,"Feb","MV danger",0,"40+",1,"W",0
"1590",1590,"3",20,"Feb","MV nodanger",1,"under 18",0,"W",0
"1591",1591,"5",21,"Feb","MV nodanger",0,"18-29",1,"W",1
"1592",1592,"3",0,"Jan","MV nodanger",1,"30-39",1,"B",0
"1593",1593,"2",4,"Feb","MV danger",1,"30-39",1,"B",0
"1594",1594,"5",7,"Feb","mech/reg",0,"40+",1,"B",0
"1595",1595,"6",0,"Jan","MV nodanger",0,"40+",1,"W",0
"1596",1596,"6",12,"Jan","MV danger",1,"40+",1,"A",1
"1597",1597,"4",22,"Jan","MV nodanger",0,"18-29",1,"A",1
"1598",1598,"7",22,"Jan","MV danger",0,"40+",1,"W",1
"1599",1599,"6",3,"Feb","MV nodanger",0,"40+",1,"W",0
"1600",1600,"2",17,"Feb","MV nodanger",1,"40+",1,"W",0
"1601",1601,"6",16,"Feb","MV danger",1,"18-29",1,"W",1
"1602",1602,"4",12,"Jan","MV danger",0,"40+",1,"H",0
"1603",1603,"4",1,"Jan","MV danger",0,"30-39",1,"B",1
"1604",1604,"3",18,"Feb","mech/reg",1,"40+",1,"W",0
"1605",1605,"5",1,"Jan","MV nodanger",1,"18-29",1,"B",0
"1606",1606,"6",11,"Jan","MV danger",0,"18-29",1,"W",1
"1607",1607,"2",6,"Feb","mech/reg",1,"40+",1,"B",0
"1608",1608,"4",23,"Feb","MV nodanger",0,"30-39",1,"B",0
"1609",1609,"4",3,"Feb","MV nodanger",0,"18-29",1,"B",1
"1610",1610,"1",20,"Feb","MV danger",0,"40+",1,"A",1
"1611",1611,"7",23,"Feb","MV danger",0,"18-29",1,"B",1
"1612",1612,"7",8,"Feb","mech/reg",0,"40+",1,"B",1
"1613",1613,"5",8,"Feb","mech/reg",1,"40+",0,"B",1
"1614",1614,"5",0,"Feb","mech/reg",0,"40+",1,"B",1
"1615",1615,"1",0,"Feb","MV nodanger",0,"30-39",1,"H",1
"1616",1616,"6",23,"Jan","MV nodanger",1,"30-39",1,"B",1
"1617",1617,"5",19,"Jan","mech/reg",1,"18-29",0,"B",0
"1618",1618,"3",16,"Feb","MV danger",0,"30-39",1,"W",1
"1619",1619,"1",13,"Jan","MV nodanger",1,"18-29",1,"B",0
"1620",1620,"2",4,"Feb","MV danger",1,"under 18",1,"B",1
"1621",1621,"5",17,"Feb","MV nodanger",0,"30-39",0,"B",0
"1622",1622,"6",5,"Jan","MV danger",1,"18-29",1,"H",1
"1623",1623,"3",6,"Jan","MV nodanger",0,"18-29",1,"B",1
"1624",1624,"2",8,"Feb","MV danger",0,"18-29",1,"B",1
"1625",1625,"2",5,"Feb","mech/reg",1,"18-29",0,"A",0
"1626",1626,"2",3,"Feb","MV nodanger",1,"40+",1,"B",0
"1627",1627,"3",3,"Feb","MV nodanger",0,"18-29",1,"A",0
"1628",1628,"7",8,"Feb","MV danger",1,"18-29",1,"H",1
"1629",1629,"4",16,"Feb","MV nodanger",1,"40+",1,"H",1
"1630",1630,"6",18,"Feb","mech/reg",1,"18-29",1,"B",1
"1631",1631,"4",3,"Jan","mech/reg",0,"30-39",0,"B",0
"1632",1632,"7",4,"Jan","MV nodanger",1,"30-39",1,"A",0
"1633",1633,"5",5,"Jan","MV nodanger",0,"18-29",1,"B",0
"1634",1634,"5",11,"Jan","MV nodanger",0,"30-39",1,"B",1
"1635",1635,"2",21,"Feb","MV nodanger",1,"30-39",1,"B",1
"1636",1636,"2",13,"Mar","MV nodanger",1,"18-29",1,"B",1
"1637",1637,"7",8,"Feb","MV nodanger",0,"18-29",0,"B",1
"1638",1638,"2",6,"Jan","MV nodanger",1,"18-29",0,"H",0
"1639",1639,"5",13,"Feb","MV danger",1,"40+",0,"A",0
"1640",1640,"7",6,"Feb","MV nodanger",0,"18-29",0,"A",1
"1641",1641,"4",9,"Feb","mech/reg",0,"30-39",1,"B",1
"1642",1642,"1",20,"Feb","mech/reg",1,"40+",1,"B",1
"1643",1643,"5",6,"Feb","MV nodanger",0,"40+",1,"W",0
"1644",1644,"6",9,"Jan","MV danger",0,"18-29",1,"B",0
"1645",1645,"6",21,"Feb","mech/reg",1,"18-29",0,"B",0
"1646",1646,"6",5,"Jan","MV nodanger",0,"40+",1,"H",0
"1647",1647,"7",6,"Feb","mech/reg",1,"40+",1,"H",0
"1648",1648,"3",5,"Feb","MV nodanger",1,"30-39",1,"B",0
"1649",1649,"3",16,"Mar","MV nodanger",0,"40+",1,"W",1
"1650",1650,"2",23,"Feb","MV danger",0,"18-29",0,"W",1
"1651",1651,"4",9,"Jan","MV nodanger",1,"30-39",0,"B",0
"1652",1652,"3",23,"Jan","MV nodanger",0,"30-39",1,"W",1
"1653",1653,"4",14,"Jan","MV nodanger",1,"30-39",1,"H",1
"1654",1654,"3",0,"Feb","MV danger",1,"40+",1,"W",0
"1655",1655,"7",3,"Feb","MV danger",1,"18-29",1,"A",0
"1656",1656,"1",15,"Feb","MV danger",0,"18-29",0,"A",1
"1657",1657,"2",20,"Feb","MV nodanger",0,"18-29",0,"B",1
"1658",1658,"2",16,"Feb","MV nodanger",0,"40+",1,"H",1
"1659",1659,"2",16,"Jan","MV nodanger",1,"18-29",1,"B",1
"1660",1660,"2",14,"Feb","MV danger",1,"30-39",1,"B",1
"1661",1661,"3",20,"Jan","mech/reg",0,"18-29",1,"B",0
"1662",1662,"6",18,"Feb","MV nodanger",0,"18-29",1,"B",1
"1663",1663,"4",8,"Jan","MV danger",1,"18-29",1,"H",1
"1664",1664,"3",10,"Jan","mech/reg",0,"40+",1,"H",0
"1665",1665,"1",18,"Jan","MV nodanger",1,"30-39",1,"B",0
"1666",1666,"2",18,"Jan","MV nodanger",1,"40+",1,"B",0
"1667",1667,"4",11,"Jan","MV nodanger",1,"18-29",1,"A",1
"1668",1668,"2",1,"Jan","MV nodanger",1,"30-39",1,"B",1
"1669",1669,"2",10,"Feb","mech/reg",0,"under 18",1,"B",1
"1670",1670,"3",14,"Jan","MV danger",0,"18-29",1,"B",1
"1671",1671,"4",16,"Feb","MV nodanger",0,"18-29",1,"B",1
"1672",1672,"4",13,"Feb","MV danger",0,"18-29",1,"H",1
"1673",1673,"5",14,"Feb","MV danger",0,"18-29",1,"A",1
"1674",1674,"7",17,"Jan","MV nodanger",1,"40+",1,"W",1
"1675",1675,"4",14,"Jan","MV nodanger",0,"18-29",1,"H",1
"1676",1676,"1",13,"Feb","MV danger",0,"30-39",1,"A",1
"1677",1677,"4",13,"Jan","mech/reg",0,"40+",1,"H",0
"1678",1678,"2",17,"Feb","MV nodanger",1,"30-39",0,"B",1
"1679",1679,"4",20,"Jan","MV danger",0,"18-29",1,"H",0
"1680",1680,"1",19,"Jan","MV nodanger",0,"18-29",1,"B",0
"1681",1681,"1",14,"Jan","MV nodanger",1,"18-29",1,"B",1
"1682",1682,"2",4,"Feb","MV nodanger",0,"30-39",1,"A",1
"1683",1683,"7",5,"Feb","mech/reg",1,"40+",1,"B",0
"1684",1684,"7",16,"Feb","MV nodanger",1,"18-29",0,"B",0
"1685",1685,"1",21,"Jan","MV danger",1,"18-29",1,"B",0
"1686",1686,"4",3,"Jan","MV nodanger",1,"40+",1,"H",0
"1687",1687,"5",5,"Jan","MV nodanger",0,"40+",0,"A",1
"1688",1688,"7",5,"Jan","MV nodanger",0,"18-29",1,"H",0
