"Package","Item","Title","csv","doc"
"Ecdat","HI","Health Insurance and Hours Worked By Wives",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/HI.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/HI.html">DOC</a>
"Ecdat","Hdma","The Boston HDMA Data Set",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Hdma.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Hdma.html">DOC</a>
"Ecdat","Heating","Heating System Choice in California Houses",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Heating.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Heating.html">DOC</a>
"Ecdat","Hedonic","Hedonic Prices of Cencus Tracts in Boston",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Hedonic.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Hedonic.html">DOC</a>
"Ecdat","Housing","Sales Prices of Houses in the City of Windsor",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Housing.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Housing.html">DOC</a>
"Ecdat","Icecream","Ice Cream Consumption",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Icecream.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Icecream.html">DOC</a>
"Ecdat","Journals","Economic Journals Dat Set",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Journals.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Journals.html">DOC</a>
"Ecdat","Kakadu","Willingness to Pay for the Preservation of the Kakadu National Park",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Kakadu.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Kakadu.html">DOC</a>
"Ecdat","Ketchup","Choice of Brand for Ketchup",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Ketchup.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Ketchup.html">DOC</a>
"Ecdat","Klein","Klein's Model I",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Klein.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Klein.html">DOC</a>
"Ecdat","LaborSupply","Wages and Hours Worked",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/LaborSupply.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/LaborSupply.html">DOC</a>
"Ecdat","Labour","Belgian Firms",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Labour.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Labour.html">DOC</a>
"Ecdat","MCAS","The Massashusets Test Score Data Set",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/MCAS.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/MCAS.html">DOC</a>
"Ecdat","Males","Wages and Education of Young Males",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Males.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Males.html">DOC</a>
"Ecdat","Mathlevel","Level of Calculus Attained for Students Taking Advanced Micro-economics",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Mathlevel.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Mathlevel.html">DOC</a>
"Ecdat","MedExp","Structure of Demand for Medical Care",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/MedExp.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/MedExp.html">DOC</a>
"Ecdat","Metal","Production for SIC 33",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Metal.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Metal.html">DOC</a>
"Ecdat","Mode","Mode Choice",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Mode.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Mode.html">DOC</a>
"Ecdat","ModeChoice","Data to Study Travel Mode Choice",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/ModeChoice.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/ModeChoice.html">DOC</a>
"Ecdat","Mofa","International Expansion of U.S. Mofa's (majority-owned Foreign Affiliates in Fire (finance, Insurance and Real Estate)",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Mofa.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Mofa.html">DOC</a>
"Ecdat","Mroz","Labor Supply Data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Mroz.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Mroz.html">DOC</a>
"Ecdat","MunExp","Municipal Expenditure Data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/MunExp.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/MunExp.html">DOC</a>
"Ecdat","NaturalPark","Willingness to Pay for the Preservation of the Alentejo Natural Park",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/NaturalPark.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/NaturalPark.html">DOC</a>
"Ecdat","Nerlove","Cost Function for Electricity Producers, 1955",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Nerlove.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Nerlove.html">DOC</a>
"Ecdat","OFP","Visits to Physician Office",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/OFP.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/OFP.html">DOC</a>
"Ecdat","Oil","Oil Investment",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Oil.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Oil.html">DOC</a>
"Ecdat","PSID","Panel Survey of Income Dynamics",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/PSID.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/PSID.html">DOC</a>
"Ecdat","Participation","Labor Force Participation",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Participation.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Participation.html">DOC</a>
"Ecdat","PatentsHGH","Dynamic Relation Between Patents and R&D",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/PatentsHGH.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/PatentsHGH.html">DOC</a>
"Ecdat","PatentsRD","Patents, R&D and Technological Spillovers for a Panel of Firms",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/PatentsRD.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/PatentsRD.html">DOC</a>
"Ecdat","Pound","Pound-dollar Exchange Rate",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Pound.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Pound.html">DOC</a>
"Ecdat","Produc","Us States Production",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Produc.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Produc.html">DOC</a>
"Ecdat","RetSchool","Return to Schooling",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/RetSchool.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/RetSchool.html">DOC</a>
"Ecdat","SP500","Returns on Standard & Poor's 500 Index",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/SP500.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/SP500.html">DOC</a>
"Ecdat","Schooling","Wages and Schooling",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Schooling.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Schooling.html">DOC</a>
"Ecdat","Somerville","Visits to Lake Somerville",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Somerville.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Somerville.html">DOC</a>
"Ecdat","Star","Effects on Learning of Small Class Sizes",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Star.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Star.html">DOC</a>
"Ecdat","Strike","Strike Duration Data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Strike.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Strike.html">DOC</a>
"Ecdat","StrikeDur","Strikes Duration",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/StrikeDur.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/StrikeDur.html">DOC</a>
"Ecdat","StrikeNb","Number of Strikes in Us Manufacturing",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/StrikeNb.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/StrikeNb.html">DOC</a>
"Ecdat","SumHes","The Penn Table",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/SumHes.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/SumHes.html">DOC</a>
"Ecdat","Tobacco","Households Tobacco Budget Share",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Tobacco.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Tobacco.html">DOC</a>
"Ecdat","Train","Stated Preferences for Train Traveling",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Train.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Train.html">DOC</a>
"Ecdat","TranspEq","Statewide Data on Transportation Equipment Manufacturing",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/TranspEq.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/TranspEq.html">DOC</a>
"Ecdat","Treatment","Evaluating Treatment Effect of Training on Earnings",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Treatment.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Treatment.html">DOC</a>
"Ecdat","Tuna","Choice of Brand for Tuna",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Tuna.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Tuna.html">DOC</a>
"Ecdat","USFinanceIndustry","US Finance Industry Profits",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/USFinanceIndustry.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/USFinanceIndustry.html">DOC</a>
"Ecdat","USclassifiedDocuments","Official Secrecy of the United States Government",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/USclassifiedDocuments.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/USclassifiedDocuments.html">DOC</a>
"Ecdat","USstateAbbreviations","Standard abbreviations for states of the United States",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/USstateAbbreviations.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/USstateAbbreviations.html">DOC</a>
"Ecdat","UStaxWords","Number of Words in US Tax Law",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/UStaxWords.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/UStaxWords.html">DOC</a>
"Ecdat","UnempDur","Unemployment Duration",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/UnempDur.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/UnempDur.html">DOC</a>
"Ecdat","Unemployment","Unemployment Duration",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Unemployment.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Unemployment.html">DOC</a>
"Ecdat","University","Provision of University Teaching and Research",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/University.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/University.html">DOC</a>
"Ecdat","VietNamH","Medical Expenses in Viet-nam (household Level)",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/VietNamH.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/VietNamH.html">DOC</a>
"Ecdat","VietNamI","Medical Expenses in Viet-nam (individual Level)",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/VietNamI.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/VietNamI.html">DOC</a>
"Ecdat","Wages","Panel Datas of Individual Wages",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Wages.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Wages.html">DOC</a>
"Ecdat","Wages1","Wages, Experience and Schooling",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Wages1.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Wages1.html">DOC</a>
"Ecdat","Workinghours","Wife Working Hours",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Workinghours.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Workinghours.html">DOC</a>
"Ecdat","Yen","Yen-dollar Exchange Rate",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Yen.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Yen.html">DOC</a>
"Ecdat","Yogurt","Choice of Brand for Yogurts",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/Yogurt.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/Yogurt.html">DOC</a>
"Ecdat","bankingCrises","Countries in Banking Crises",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/bankingCrises.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/bankingCrises.html">DOC</a>
"Ecdat","incomeInequality","Income Inequality in the US",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/incomeInequality.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/incomeInequality.html">DOC</a>
"Ecdat","nonEnglishNames","Names with Character Set Problems",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/nonEnglishNames.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/nonEnglishNames.html">DOC</a>
"Ecdat","politicalKnowledge","Political knowledge in the US and Europe",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/Ecdat/politicalKnowledge.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/Ecdat/politicalKnowledge.html">DOC</a>
"gap","PD","A study of Parkinson's disease and APOE, LRRK2, SNCA makers",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/gap/PD.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/gap/PD.html">DOC</a>
"gap","aldh2","ALDH2 markers and Alcoholism",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/gap/aldh2.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/gap/aldh2.html">DOC</a>
"gap","apoeapoc","APOE/APOC1 markers and Alzheimer's",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/gap/apoeapoc.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/gap/apoeapoc.html">DOC</a>
"gap","cf","Cystic fibrosis data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/gap/cf.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/gap/cf.html">DOC</a>
"gap","crohn","Crohn's disease data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/gap/crohn.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/gap/crohn.html">DOC</a>
