"","start","ad.O3","ad.NOx","ad.NO","ad.WS","ad.WD","ad.T","ad.Td","sz.O3","sz.NOx","sz.NO","sz.WS","sz.WD","sz.T","sz.Td","lu.O3","lu.NOx","lu.NO","lu.WS","lu.WD","lu.T","lu.Td"
"5415","22.04.2004 19:00",32.1,28.4,1.5,0.52,203,17.9,7.281,53.2,11.4,1.8,0.89,123,19.4,5.284,45.7,12.8,1,2.46,261,19.3,7.112
"5416","22.04.2004 19:30",23,30.9,2.4,0.87,185,17.1,7.286,53.9,8.1,1.3,0.27,66,18.4,5.607,48,10.3,0.5,3.45,260,18.1,7.841
"5417","22.04.2004 20:00",24.9,30.5,3.1,1.62,194,16.4,6.914,54.7,7.8,1.2,0.36,109,17.9,5.551,46,11.9,0.8,3.63,255,17.3,7.415
"5418","22.04.2004 20:30",28.6,23.1,1.8,1.87,171,15.7,6.666,47.1,15,3.9,0.43,295,16.9,5.889,41.7,12.2,0.6,3.32,265,16.7,7.49
"5419","22.04.2004 21:00",21.8,27.2,1.6,1.74,192,14.6,6.832,47.9,11.8,3.6,0.13,23,16.1,5.941,37.9,13.5,0.8,3.05,260,16.3,7.593
"5420","22.04.2004 21:30",30.9,17.8,0.5,1.38,180,14.9,6.079,48.4,5.8,0.5,0.51,312,15.5,6.052,38.5,11.6,0.6,2.59,266,15.8,7.661
"5421","22.04.2004 22:00",30,18.2,1.3,0.6,273,14.7,6.253,36.1,11.7,0.6,0.26,132,15,6.584,39.8,10.3,0.7,1.34,285,15.5,7.702
"5422","22.04.2004 22:30",23.9,18.5,0.9,0.16,245,12.5,7.016,33.9,8.5,0.9,0.17,46,14.2,7.333,41.8,9.2,0.5,2.16,262,15,7.427
"5423","22.04.2004 23:00",19.5,22,1.5,0.62,183,12.3,6.929,30.7,8.9,0.6,0.15,352,13.5,6.989,41.1,7.8,0.6,2.61,257,15,7.159
"5424","22.04.2004 23:30",22.3,18,1.2,1.21,176,12.1,6.758,28.1,9.3,0.5,0.07,273,13.4,7.006,40,7.6,0.4,2.13,259,14.4,7.266
"5425","23.04.2004 00:00",17.5,16,0.5,0.82,117,11.3,6.78,34,7,0.7,0.28,298,13.2,6.659,40.9,6.2,0.6,2.84,259,14.2,7.356
"5426","23.04.2004 00:30",17.7,18.1,2.2,0.76,153,11.7,6.785,31.6,6.9,0.5,0.28,286,12.7,6.671,39.4,6.4,0.4,2.82,250,13.6,7.263
"5427","23.04.2004 01:00",21,15.9,0.9,1.26,182,10.7,6.299,32.3,5.7,0.9,0.13,299,12.4,6.601,35.1,7.2,0.4,1.99,247,13.8,7.296
"5428","23.04.2004 01:30",22.9,14.4,0.9,0.76,154,11.2,6.365,35.2,5.2,0.6,0.23,285,12.4,6.494,34.2,7.2,0.6,1.88,259,12.8,7.344
"5429","23.04.2004 02:00",16,16.6,1.1,0.43,206,9.4,6.002,30.4,5.6,0.6,0.06,38,12.1,6.717,34.1,5.9,0.3,1.94,257,12.5,7.225
"5430","23.04.2004 02:30",13.7,16.6,2.1,1.02,179,9.7,6.348,24.5,7,0.6,0.11,46,12,6.725,33,6.9,0.4,1.86,261,12.3,7.239
"5431","23.04.2004 03:00",12.1,19.1,2.7,0.66,189,9.8,6.372,23.7,7.9,0.5,0.08,30,12.3,6.95,32.5,7,0.7,1.7,256,12.3,7.177
"5432","23.04.2004 03:30",10.7,18.6,0.7,0.3,105,9.7,6.637,20,12.1,1.6,0.04,260,12,7.013,28.4,8.5,0.5,1.24,258,12.2,7.266
"5433","23.04.2004 04:00",4.9,44.6,20.4,0.42,181,10.8,6.839,20.3,13.6,2.5,0.24,357,11.7,6.906,29.1,12.5,3.2,0.99,254,12.3,7.28
"5434","23.04.2004 04:30",3,33.9,11.8,0.29,236,10,6.858,13,18.4,2.3,0.15,118,11.4,6.896,10.1,35.5,13.2,0.75,277,12.2,7.408
"5435","23.04.2004 05:00",0.7,52.4,25.4,0.37,137,10.3,6.95,12.9,25.2,6.3,0.1,326,11.8,7.103,23.1,13.6,1.6,1.49,276,11.3,7.343
"5436","23.04.2004 05:30",1.2,144,111.5,0.5,187,11.3,7.189,6,40.4,14.2,0.13,347,11.8,7.103,1.4,107.2,74,0.66,293,11.3,7.324
"5437","23.04.2004 06:00",1,201.7,169.5,0.15,353,10.8,7.419,3.2,81.8,50.9,0.04,198,12,7.155,3.3,85,56.1,0.92,272,10.6,7.406
"5438","23.04.2004 06:30",1.2,189.9,159.8,0.44,112,11.2,7.845,2.5,90.2,56.9,0.11,146,12.3,7.301,4,74.5,44.2,1.54,262,10.9,7.589
"5439","23.04.2004 07:00",1.8,134.9,107.7,0.58,320,11.9,8.246,9.2,49.7,21.3,0.26,279,12.8,7.344,2.5,115.1,84.9,1.07,257,11.6,7.747
"5440","23.04.2004 07:30",11.1,42.7,22.1,1.26,344,12.7,8.15,16.5,37.9,13.7,0.02,310,13.7,7.514,2.6,91.4,60,0.84,295,12.1,8.289
"5441","23.04.2004 08:00",20.3,23.9,8,0.32,18,14.2,8.34,11.7,44.4,17.7,0.25,271,14.5,8.253,4.4,71.9,42,1.07,332,12.6,8.369
"5442","23.04.2004 08:30",26,19.2,5.7,1.15,334,14.8,8.627,16.4,29.4,8.7,0.64,279,15.1,8.711,16.3,36.9,15.2,0.89,310,13.3,8.927
"5443","23.04.2004 09:00",24.2,19.8,5.6,1.77,352,13.9,7.814,18.8,29.4,9.1,0.66,280,14.7,8.376,31.1,16.4,4.8,0.92,341,13.9,8.755
"5444","23.04.2004 09:30",21.9,30.4,10.7,1.03,329,14.3,7.68,23.1,25.7,5.9,0.64,151,14.7,7.76,35,14.4,4,0.71,82,14.8,9.087
"5445","23.04.2004 10:00",32.1,19.3,6.7,1.55,332,15.7,8.706,33.6,17.8,4.3,0.36,178,15.5,7.849,35.7,16.2,3.7,1.01,136,15.7,9.838
"5446","23.04.2004 10:30",39,11.8,3.8,2.31,332,16.5,8.936,40.1,14.3,4,0.18,256,16.4,8.173,36.4,11.9,2.4,0.3,115,15.7,9.573
"5447","23.04.2004 11:00",41.1,11.1,3.4,3,336,16.9,10.099,45.6,10.3,2.5,1.16,300,18.3,9.003,42.2,10.3,2.1,1,332,15.6,9.851
"5448","23.04.2004 11:30",46.2,7.8,2.2,3.41,340,16.6,9.415,46,10.8,2,1.31,292,17.8,9.044,46.2,8.9,1.5,0.91,309,15.9,9.312
"5449","23.04.2004 12:00",47.7,8,1.9,3.39,343,16.9,9.651,44.4,15.1,4.3,0.4,275,17.5,9.024,47.4,8.4,1.2,1.25,338,16.7,9.979
"5450","23.04.2004 12:30",46.2,12.5,3.2,2.85,347,17,9.84,44.8,14.7,3,0.46,163,17.5,9.024,52.8,8.4,1,1.76,338,17.1,9.815
"5451","23.04.2004 13:00",43.8,19.1,4.9,2.6,314,17.7,9.568,47.5,13.2,2.9,0.11,35,17.3,9.86,51.6,8.7,1,1.33,4,18,10.101
"5452","23.04.2004 13:30",50.6,13.5,3.5,3.81,330,18.6,10.078,42.6,12.9,2.6,1.37,117,16.8,11.643,47,10.2,1,2.7,352,17.6,9.7
"5453","23.04.2004 14:00",50.7,10,2,4.75,341,18.6,10.284,46.6,14.1,3.2,1.02,121,18,10.761,31.8,19.7,2.6,2.28,329,17.3,10.028
"5454","23.04.2004 14:30",49.6,15.6,3.3,2.79,329,17.4,9.362,48,18.7,5.1,0.58,108,17.7,11.812,39.5,14.2,1.5,2.64,295,16.4,10.854
"5455","23.04.2004 15:00",49.2,9.1,1.5,0.81,133,17.7,10.692,48.1,12.6,2.3,1.8,290,16.6,11.366,38.9,13.3,1.3,2.82,1,15.1,9.78
"5456","23.04.2004 15:30",51.7,8.6,1.2,5.87,354,16.9,9.817,44.7,12.7,2.3,2.57,290,15.2,11.178,31.4,19.3,1.2,0.27,338,15.3,10.818
"5457","23.04.2004 16:00",50.2,8.6,1.3,7.65,344,14.7,9.227,36.7,20.6,2.4,0.54,134,13.9,10.862,31.4,13,1.1,0.84,79,15,11.991
"5458","23.04.2004 16:30",48.8,9.6,1.4,6.06,342,13,9.689,40.3,17.1,4.3,0.28,116,13.6,10.697,24.9,23,1.7,1.06,97,14.7,12.366
"5459","23.04.2004 17:00",45.6,9,0.9,2.33,3,12.4,10.367,30.4,24.7,4.6,0.21,104,13.5,10.87,26.5,22.5,1.5,0.72,145,14.3,11.778
"5460","23.04.2004 17:30",24.6,26.5,2.9,2.33,175,12.2,10.808,39.5,17.2,2.1,1.09,163,13.4,9.948,37.1,12.4,0.5,1.4,300,13.3,10.78
"5461","23.04.2004 18:00",32,21.8,3,0.98,216,12.3,10.422,31.1,26.2,4.9,0.17,142,13.3,10.458,31.5,15.9,1.1,1.61,78,12.7,10.952
"5462","23.04.2004 18:30",30.8,18.2,1.3,0.64,20,12.2,10.425,33.6,19.7,1.8,0.19,190,13,10.326,17.7,25.8,1.2,0.61,63,12.7,11.402
"5463","23.04.2004 19:00",28.1,20.3,2.4,0.48,167,11.9,10.263,27.6,23.9,2.9,0.03,106,12.9,10.335,28.7,18,0.5,0.51,222,12.7,11.565
"5464","23.04.2004 19:30",17.9,25.8,1.3,0.08,171,11.5,10.198,28.3,22.1,3.3,0.36,150,12.7,10.21,36.2,13.2,0.3,0.95,168,12.2,11.151
"5465","23.04.2004 20:00",20.1,23.7,2.1,0.69,326,11.7,10.231,33.7,18.7,4.4,0.2,259,12.5,10.534,36.9,11.4,0.5,1.33,136,11.7,10.59
"5466","23.04.2004 20:30",32.8,11.7,0.8,1.46,336,11.3,10.048,32.9,13.7,2,0.27,128,12.4,10.537,30.6,9.6,0.5,0.85,101,11.6,10.313
"5467","23.04.2004 21:00",37.5,10,0.5,0.71,300,11.4,10.148,34.2,17.1,3.4,0.19,248,12.3,10.574,22.6,10.3,0.7,1.69,31,11.4,9.686
"5468","23.04.2004 21:30",38.7,9.9,0.5,0.93,271,11.5,10.23,33.4,15.5,2.5,0.15,198,12.1,10.259,28.3,9.6,0.7,1.39,347,11.1,9.899
"5469","23.04.2004 22:00",38.3,6.8,0.5,1.09,331,11.1,9.995,34.9,6.8,1,2.71,285,11.7,9.282,32,9,0.5,2.14,4,10.7,9.276
"5470","23.04.2004 22:30",36.8,8.3,0.7,0.52,330,11.2,10.079,36,6.8,1.3,1.46,288,11.4,8.813,35.5,8.1,0.5,1.67,23,10.1,8.682
"5471","23.04.2004 23:00",35.5,8.5,0.8,1.09,327,11.2,9.95,37.1,5.8,0.6,1.46,295,10.9,8.428,31.5,7.8,0.4,1.53,52,9.9,8.533
"5472","23.04.2004 23:30",35.1,7.8,0.7,1.2,328,11,9.768,37.7,5.6,0.8,1.87,289,10.5,7.791,29.2,8.5,0.4,0.13,100,9.9,8.469
"5473","24.04.2004 00:00",36.4,6,0.5,2.49,310,10.8,8.961,35,5.8,0.7,0.16,287,10.7,8.336,29.9,8.6,0.3,0.4,325,10,7.786
"5474","24.04.2004 00:30",37.4,5.1,0.5,3.05,304,10.4,8.144,33.4,6.3,0.6,0.61,348,10.4,8.281,28.6,8.2,0.5,1.11,340,9.8,7.367
"5475","24.04.2004 01:00",36.3,4.6,0.4,2.57,304,10,8.073,34.5,5.6,0.6,0.88,334,10.1,7.901,28.8,7.4,0.3,1.2,330,9.5,7.278
"5476","24.04.2004 01:30",34.3,5,0.7,2.17,319,10,7.786,31.4,6,0.7,0.14,91,10.2,7.982,30.5,6.9,0.4,1.22,337,9.2,7.084
"5477","24.04.2004 02:00",34.2,4.2,0.2,1.85,316,9.8,7.792,29.4,7.1,1.1,0.33,111,10.1,7.816,31.3,6.7,0.3,2.51,357,8.6,6.973
"5478","24.04.2004 02:30",31.9,5.5,0.9,1.79,326,9.7,7.609,29.4,6,0.7,0.46,1,10.2,7.794,30.2,6.5,0.3,1.71,337,8.4,6.808
"5479","24.04.2004 03:00",31.9,6,0.6,1.27,279,9.8,7.572,27.4,5.9,1,0.72,289,10.2,8.118,27.7,7.1,0.4,1.4,326,8.3,6.726
"5480","24.04.2004 03:30",29.4,5.3,0.2,0.46,342,9.7,7.694,28.5,6.1,0.6,0.37,306,10,7.769,26.1,8,0.6,1.42,304,8.4,6.743
"5481","24.04.2004 04:00",27.7,7.5,1.1,0.96,292,9.5,7.713,28.5,6.2,0.7,0.91,132,9.7,7.727,25.6,8.3,0.6,2.77,272,8.4,6.921
"5482","24.04.2004 04:30",27.2,9.3,1.9,1.9,291,9.4,7.746,28.1,6.6,0.6,0.75,140,9.5,7.713,24.2,9.7,0.5,1.48,280,8.4,6.889
"5483","24.04.2004 05:00",NA,NA,NA,1.08,287,9.3,7.697,26.5,8.3,1,0.43,123,9.5,7.796,23.3,10.9,0.7,1.34,296,8.4,6.808
"5484","24.04.2004 05:30",NA,NA,NA,0.53,324,9.2,7.663,24.8,10.8,2.3,0.77,134,9.5,7.812,29.6,7.8,0.6,0.61,320,8.5,6.363
"5485","24.04.2004 06:00",17.9,21,6,1.41,283,9.2,7.566,26,10.2,1.5,0.52,152,9.5,7.497,29.8,7.4,0.4,1.7,1,8.4,5.771
"5486","24.04.2004 06:30",19.3,13.6,2.5,0.08,305,9.3,7.68,25.7,9.3,1.1,0.46,122,9.5,7.48,31.2,7.5,0.4,1.92,12,8.2,5.832
"5487","24.04.2004 07:00",22.2,9.8,1.1,0.34,26,9.4,7.779,25.3,9.8,1.7,0.35,130,9.5,7.379,32.3,7.2,0.4,2.49,22,8.3,5.793
"5488","24.04.2004 07:30",18.1,23.2,9,1.44,330,9.4,7.482,23.1,14.3,3.2,0.51,152,9.6,7.477,32.5,7.4,0.6,2.34,20,8.3,5.604
"5489","24.04.2004 08:00",18.5,24.4,9.4,1.84,307,9.4,7.348,23.6,12.6,2.5,0.51,156,9.6,7.342,31.6,7.5,0.6,2.43,15,8.5,5.288
"5490","24.04.2004 08:30",19.1,22.6,8.8,1.81,307,9.6,7.222,23.8,13.1,2.7,0.32,140,9.9,7.448,32.3,7.1,0.6,2.16,25,8.6,5.278
"5491","24.04.2004 09:00",21.9,16.4,5.8,0.92,324,9.9,7.465,24.1,14.1,4,0.6,154,10.1,7.4,31.8,7.3,0.7,2.24,33,8.9,5.259
"5492","24.04.2004 09:30",27,7.4,1.9,1.11,358,10,7.179,22.4,15.6,4.2,0.77,158,10,7.407,31.3,7.4,0.7,1.77,29,9.2,5.661
"5493","24.04.2004 10:00",21.3,18.8,7.2,1.71,326,10.1,7.099,21,18.1,3.8,0.97,144,9.6,7.067,31.9,7.1,0.8,2.51,16,9.5,5.599
"5494","24.04.2004 10:30",21.7,22.7,10.3,2.71,326,9.9,6.742,23.6,14.1,2.6,0.6,130,9.7,6.78,30.1,7.4,0.9,2.57,18,9.7,5.584
"5495","24.04.2004 11:00",24.4,13.5,4,2.03,312,9.9,6.652,20,23.9,8.8,0.63,129,9.8,6.806,28.3,8.1,1,2.49,16,9.7,5.45
"5496","24.04.2004 11:30",22.3,16,5.8,2.06,327,10.2,6.871,23.9,18.7,7.7,0.33,123,10,6.64,29.7,7.6,0.8,2.83,15,9.6,5.411
"5497","24.04.2004 12:00",26.4,8.3,2.3,2.03,344,10.4,6.659,25.4,14.5,3.9,0.76,128,10.1,6.387,29.5,7.8,1,2.99,49,9.9,5.566
"5498","24.04.2004 12:30",26.8,10.1,2.7,1.64,339,10.7,6.799,26.3,11.5,2.5,0.37,149,10.3,6.393,31.6,7.8,1.1,2.15,54,10.3,5.777
"5499","24.04.2004 13:00",27.2,7.9,2,1.7,358,11.1,6.938,22.4,20.4,7.5,0.54,123,10.6,6.569,37.6,7.7,1.1,2.2,40,11.1,5.965
"5500","24.04.2004 13:30",28.9,6.2,1.4,3.44,357,10.8,6.513,22.5,20.2,7.5,0.71,132,10.9,6.59,40.8,7.1,0.8,1.9,58,11.4,5.519
"5501","24.04.2004 14:00",29.2,6.4,1.3,3.17,7,10.9,6.668,23.8,15.7,3.9,0.86,155,10.9,6.433,33.8,9.9,2,2.08,50,11.6,4.735
"5502","24.04.2004 14:30",31,6,1,3,355,11.5,6.287,26.5,13.7,4.6,0.71,129,11.3,6.32,40.7,9.8,2.2,0.45,170,12.2,6.475
"5503","24.04.2004 15:00",32.7,5.8,1.5,3.52,354,12.1,7.129,27.6,15.1,4.4,0.61,125,11.6,6.238,43,8.3,1,0.72,95,12.6,4.976
"5504","24.04.2004 15:30",33.6,5.5,1.1,3.64,354,11.7,6.54,29.7,13.6,4.3,0.62,132,12.3,6.57,42.8,8.4,0.9,1.77,150,12.7,5.262
"5505","24.04.2004 16:00",32.7,6.5,1.4,2.9,348,11.7,6.458,31.4,11.4,2.9,0.49,164,12.6,6.022,41.6,9.1,1.5,1.63,154,13.3,6.087
"5506","24.04.2004 16:30",34.2,6.5,1.3,2.39,353,11.8,6.346,38.3,7.3,1.9,0.68,151,13,5.135,44.6,8.9,1.1,2.38,155,13.3,5.922
"5507","24.04.2004 17:00",36.2,5.9,1.1,1.83,354,11.5,5.806,42.4,9.5,3.3,0.57,152,13.3,4.224,45.2,9.4,0.9,2.65,154,13.3,4.742
"5508","24.04.2004 17:30",32.9,11.5,2,0.19,193,11.7,5.891,40.7,15.6,5.9,0.33,206,13.3,4.329,47.1,8.7,0.7,2.46,147,13.2,4.236
"5509","24.04.2004 18:00",21.1,15.5,3.4,1.47,157,10.9,6.668,45.7,8.5,2.1,0.45,161,13.3,2.414,46.4,8.1,0.6,2.04,145,13.2,3.866
"5510","24.04.2004 18:30",27.4,15.3,1.8,0.36,325,11.2,4.828,38.1,13.3,2.5,0.19,261,12.4,3.203,45.8,7.8,0.4,1.65,142,12.9,4.009
"5511","24.04.2004 19:00",26.3,10.7,1,1.15,124,9.2,5.12,37.9,16.9,4.5,0.34,177,11.7,2.208,45.5,7.5,0.3,1.52,121,12.5,3.919
"5512","24.04.2004 19:30",20,15.2,1,0.7,140,8.8,4.638,28.7,19.4,4,0.07,350,10.6,3.284,45.8,6.9,0.2,1.52,97,12.1,3.672
"5513","24.04.2004 20:00",25.6,9.6,0.5,1.01,152,8.5,3.807,30.3,14.2,1.6,0.07,285,9.7,2.597,47.3,6.6,0.2,2.3,85,11.5,2.757
"5514","24.04.2004 20:30",22.4,11.1,0.8,0.52,90,7.3,3.375,27.6,13.6,2.4,0.37,14,9.2,2.352,44.3,6.9,0.2,2.36,74,11.2,1.448
"5515","24.04.2004 21:00",15.4,18.4,2.3,0.97,160,6.6,3.242,21.2,22.4,6.3,0.1,10,8.5,2.089,40.1,8.5,0.3,1.32,42,10.8,1.56
"5516","24.04.2004 21:30",14.2,14.5,1,1.3,147,6.2,3.135,18.6,21.7,5.7,0.13,12,7.7,2.093,17.5,26.1,5,1.94,33,10.5,1.466
"5517","24.04.2004 22:00",16.1,13.6,1.1,1.45,131,6.2,3.205,16.1,18.8,3,0.14,97,7.1,2.107,12.1,22.6,2.3,1.12,299,8.7,4.078
"5518","24.04.2004 22:30",13.9,15.7,1.1,1.15,183,5.6,3.08,14.9,19.1,3.1,0.1,314,7.1,2.086,10.8,21.5,2.9,0.97,278,8.2,3.694
"5519","24.04.2004 23:00",10.7,19.4,2.2,1.11,178,5.9,3.221,17.6,14,1.5,0.19,12,6.4,1.901,12.7,16.7,1.2,1.51,276,7.2,3.933
"5520","24.04.2004 23:30",10.6,18.4,2.8,1.1,177,5.6,2.979,15.4,13.1,1.6,0.08,72,5.8,1.644,21.4,8.1,0.4,2.13,266,6.6,3.49
"5521","25.04.2004 00:00",11.8,14.3,1.3,1,188,4.9,2.726,12,14.6,1.9,0.17,22,5.6,1.765,14.1,12.4,0.7,1.99,262,6.4,2.904
"5522","25.04.2004 00:30",15.2,10,0.2,1.18,168,4.7,2.398,17.9,10.7,2.2,0.19,109,5.4,1.22,13.7,13.5,1.2,1.64,271,5.8,2.901
"5523","25.04.2004 01:00",12.9,13.1,2.2,0.78,188,4.4,2.153,15.9,11.9,1.5,0.16,36,5,1.183,17.2,11,0.4,1.45,258,5.7,2.613
"5524","25.04.2004 01:30",8.9,14.8,2.2,0.84,172,3.5,1.767,18.8,8.1,1.4,0.11,67,4.7,1.02,14.3,12.4,0.7,1.2,255,5.3,2.43
"5525","25.04.2004 02:00",12.7,8.8,1.2,1.2,168,3.3,1.68,16.1,9.8,1.6,0.11,313,4.6,1.03,16.1,10.4,0.8,1.79,264,4.9,2.005
"5526","25.04.2004 02:30",10.5,11.1,0.8,0.18,168,3.6,1.659,14.9,8.8,0.9,0.06,86,4.3,0.916,17.9,8.2,0.4,2.23,270,4.7,1.861
"5527","25.04.2004 03:00",7.7,15,2.1,1.01,154,3.4,1.573,15.8,7.4,0.9,0.07,36,4.1,0.827,21.6,8.4,0.3,0.92,231,4.7,1.827
"5528","25.04.2004 03:30",9.2,15.2,2.9,0.89,173,3.2,1.217,15.9,6.3,0.8,0.2,17,4,0.799,18.2,8.2,0.6,1.7,266,4.6,1.384
"5529","25.04.2004 04:00",6.3,15.3,2.1,0.53,185,2.7,0.931,13,8.8,0.8,0.09,72,3.7,0.731,19.8,7.8,0.5,1.14,280,3.9,1.399
"5530","25.04.2004 04:30",5,15.2,1.7,0.63,120,2.7,0.962,15.9,8.1,0.7,0.13,26,3.6,0.323,17.1,8.2,0.6,1.9,257,4.2,1.27
"5531","25.04.2004 05:00",2.7,19.3,5.5,1.13,159,2,0.643,13.7,11.1,1.4,0.21,22,3.2,0.158,14.7,8.3,0.6,2.21,261,3.9,1.215
"5532","25.04.2004 05:30",5.2,24,9,1.35,184,2.8,1.03,8.3,22.1,7.5,0.15,13,3.4,0.215,13.4,8.5,0.7,1.94,273,3.4,1.041
"5533","25.04.2004 06:00",5.3,26.7,12,0.89,192,2.9,1.191,8.5,21.7,6.4,0.06,40,3.6,0.41,14.6,9.2,1.4,1.49,273,3.2,0.877
"5534","25.04.2004 06:30",3.8,36.9,22.7,0.22,243,2.6,1.004,10.3,19.5,5.3,0.12,43,3.6,0.392,18,7.9,1.8,1.31,259,3.9,1.13
"5535","25.04.2004 07:00",7.3,24.9,14.1,0.42,123,3.1,1.341,NA,NA,NA,0.3,281,5.2,1.377,16.1,11.2,4.5,1.07,257,4.5,1.408
"5536","25.04.2004 07:30",18.8,11.7,5.5,0.51,63,6.2,2.474,NA,NA,NA,0.32,274,6.2,1.899,28.7,9.3,2.8,0.93,269,5.9,2.037
"5537","25.04.2004 08:00",28.1,4.8,1.8,1.14,350,7.2,2.921,22.5,16.8,5.8,0.45,153,7.2,2.103,33,7.8,1.9,1.09,275,7.2,2.043
"5538","25.04.2004 08:30",32.6,3.8,1.5,0.86,358,8.6,2.89,29.1,11.2,4.5,0.3,225,8.5,1.957,36.1,6.6,1.3,1.44,324,7.9,2.033
"5539","25.04.2004 09:00",33.9,3.7,1.2,2.05,350,9.1,3.006,30.5,9.3,3.5,0.68,156,9.1,2.854,37.9,6.8,1.3,1.25,352,8.8,2.591
"5540","25.04.2004 09:30",35.4,3.5,1.1,2.59,342,9.5,3.365,30.2,12.1,5,0.18,156,9.5,3.191,42.9,6.5,1.2,1.9,26,10.3,3.929
"5541","25.04.2004 10:00",37.3,4.2,1.3,2,344,10.3,3.685,32.4,7.6,2.3,0.19,207,10.3,3.55,46.7,6.5,1,3.41,54,10.9,2.921
"5542","25.04.2004 10:30",40.6,4.9,1.5,1.59,317,11.6,4.178,35.9,6.7,2.1,0.52,156,10.2,2.93,49.9,6.6,0.8,3.89,49,11.7,2.342
"5543","25.04.2004 11:00",42.1,5.9,2,3.75,329,12.7,4.459,38.5,6.5,1.8,0.53,166,11.3,3.32,49.8,6.6,0.7,4.7,50,12.1,1.576
"5544","25.04.2004 11:30",43.1,5.1,1.1,5.94,339,12.6,3.626,43.1,7.8,2.7,0.18,40,13,2.11,50.9,6.8,0.5,4.15,46,12.9,2.738
"5545","25.04.2004 12:00",44.6,4.3,1.1,5.28,343,12.4,3.672,48.1,4.4,1.1,2.3,354,13.9,1.146,50.7,6.7,0.5,4.65,50,12.3,1.174
"5546","25.04.2004 12:30",47.1,4.9,1.3,5.56,338,13.1,2.494,47.8,5.6,1.9,1.19,347,14.5,1.485,50.9,6.7,0.6,4.74,64,12.1,1.11
"5547","25.04.2004 13:00",47.6,3.9,0.9,5.41,342,13.5,3.12,47.7,5.3,1.5,1.22,358,14,0.764,50.4,6.8,0.5,4.29,48,13.3,1.567
"5548","25.04.2004 13:30",47.4,5,1.1,4.9,338,13.3,2.266,47.8,6.2,1.8,1.57,356,14.3,0.15,50.2,7,0.6,4.32,33,13.9,1.733
"5549","25.04.2004 14:00",47,8.6,4,4.85,338,13.5,1.78,49.2,4.2,0.9,3.2,352,14.3,0.964,49,7.2,0.6,4.65,36,13.6,1.073
"5550","25.04.2004 14:30",47.2,7.1,3.4,5.91,338,13.7,2.024,48.2,5.1,1.3,2.59,354,14.8,1.098,46.9,6.8,0.5,4.5,32,12.7,1.297
"5551","25.04.2004 15:00",46.8,5.3,1.6,6.24,338,13.5,2.148,47.9,5.3,1.3,2.72,352,14.9,1.364,46.4,7,0.6,4.69,29,13,2.575
"5552","25.04.2004 15:30",47.1,6.6,2,5.33,334,13.6,2.087,47.6,5.3,1.5,2.32,355,15.1,0.936,48.9,7.3,0.7,4.44,40,12.7,2.213
"5553","25.04.2004 16:00",45.6,6.4,1.2,3.95,330,13.3,1.966,47.6,5,1.2,1.79,342,15.1,0.493,48.9,7.3,0.6,5.06,45,12.8,0.925
"5554","25.04.2004 16:30",44.9,6.9,1.1,3.46,320,13.3,1.844,47.6,6,1.8,1.83,351,14.1,0.224,47.3,7.5,0.6,4.39,37,12.9,0.921
"5555","25.04.2004 17:00",46,6.6,1.2,3.54,324,13.2,1.067,48.5,5.5,1.2,2.62,344,13.7,0.009,47,7.6,0.7,3.91,43,12.7,2.271
"5556","25.04.2004 17:30",45.8,6,0.8,3.42,325,13.1,1.071,46.9,8.1,2.6,1.55,341,13.9,0.293,46.6,7.4,0.5,4.14,32,12.6,1.537
"5557","25.04.2004 18:00",44.3,7.8,1.3,2.92,327,12.9,0.603,46.4,5.2,1.1,2.17,345,13.1,0.88,45.2,7.9,0.7,3.97,38,12.1,1.374
"5558","25.04.2004 18:30",45.7,4.6,1.2,3.67,339,12,1.136,39.3,18.6,7.3,0.17,318,12.6,0.775,46.3,7.4,0.5,3.85,48,11.7,1.38
"5559","25.04.2004 19:00",42.4,4.4,0.4,2.86,358,10.7,1.986,42.7,9.6,2.3,0.21,342,11.8,0.953,47.6,6.7,0.3,3.94,49,11.1,1.382
"5560","25.04.2004 19:30",42.2,3.4,0.2,2.13,11,10.4,1.859,42.9,7.7,1.8,0.34,143,11.2,0.892,46.6,6.2,0.4,4.09,50,10.7,1.202
"5561","25.04.2004 20:00",37.4,8,0.8,1.49,335,10.4,2.034,44.8,7.3,2.2,0.98,285,10.6,0.812,44.5,7.4,0.3,2.93,41,10.2,1.419
"5562","25.04.2004 20:30",23.6,12.8,1,0.89,176,8.5,2.111,43.7,4.9,1,0.63,308,10.1,1.068,46.2,7.4,0.5,2.58,44,9.6,1.533
"5563","25.04.2004 21:00",20.3,14.9,1.2,1.43,177,8.2,2.256,42.5,5.5,1.2,0.79,337,9.8,1.199,42.8,7.6,0.4,2.69,47,9.3,1.589
"5564","25.04.2004 21:30",16.4,14.8,2,1.32,196,6.9,2.286,38.7,8,1.4,0.08,64,9.2,1.448,42.5,8.2,0.4,2.38,40,9,1.683
"5565","25.04.2004 22:00",16.8,12.4,1.8,0.63,146,5.9,2.129,34.7,9.1,1.5,0.13,72,8.5,1.464,42.3,7.7,0.3,1.17,29,8.9,1.589
"5566","25.04.2004 22:30",7.3,25.6,5,0.17,186,6.3,2.461,31.9,6.3,0.9,0.19,51,7.9,1.563,41.9,7.2,0.4,2.21,10,8.4,1.528
