"","source","destination","id","t","n","category"
"19639",2816,9399,"049A8",2005-10-23,1,"Cattle"
"19640",2816,9399,"049A9",2005-10-23,1,"Cattle"
"19641",2816,9399,"049AA",2005-10-18,1,"Cattle"
"19642",2816,9399,"049AB",2005-10-23,1,"Cattle"
"19643",2816,9399,"049AC",2005-10-18,1,"Cattle"
"19644",2816,9399,"049AD",2005-10-31,1,"Cattle"
"19645",2816,9399,"049AE",2005-10-18,1,"Cattle"
"19646",2816,9399,"049AF",2005-10-18,1,"Cattle"
"19647",2816,9399,"049B0",2005-10-23,1,"Cattle"
"19648",2816,9399,"049B1",2005-10-23,1,"Cattle"
"19649",2816,9399,"049B2",2005-10-18,1,"Cattle"
"19650",2816,9399,"049B3",2005-10-23,1,"Cattle"
"19651",2816,9399,"049B4",2005-10-18,1,"Cattle"
"19652",2816,9399,"049B5",2005-10-18,1,"Cattle"
"19653",2816,9399,"049B6",2005-10-18,1,"Cattle"
"19654",2816,9399,"049B7",2005-10-18,1,"Cattle"
"19655",2816,9399,"049B8",2005-10-23,1,"Cattle"
"19656",2816,9399,"049B9",2005-10-18,1,"Cattle"
"19657",2816,9399,"049BA",2005-10-23,1,"Cattle"
"19658",2816,9399,"049BB",2005-10-18,1,"Cattle"
"19659",2816,9399,"049BC",2005-10-31,1,"Cattle"
"19660",2816,9399,"049BD",2005-10-18,1,"Cattle"
"19661",2816,9399,"049BE",2005-10-23,1,"Cattle"
"19662",2816,9399,"049BF",2005-10-23,1,"Cattle"
"19663",2816,9399,"049C0",2005-10-23,1,"Cattle"
"19664",2816,9399,"049C1",2005-10-23,1,"Cattle"
"19665",2816,9399,"049C2",2005-10-23,1,"Cattle"
"19666",2816,9399,"049C3",2005-10-18,1,"Cattle"
"19667",2816,9399,"049C4",2005-10-18,1,"Cattle"
"19668",2816,9399,"049C5",2005-10-18,1,"Cattle"
"19669",2816,9399,"049C6",2005-10-23,1,"Cattle"
"19670",2816,9399,"049C7",2005-10-18,1,"Cattle"
"19671",2816,9399,"049C8",2005-10-23,1,"Cattle"
"19672",2816,9399,"049C9",2005-10-18,1,"Cattle"
"19673",2816,9399,"049CA",2005-10-31,1,"Cattle"
"19674",2816,9399,"049CB",2005-10-31,1,"Cattle"
"19675",2816,9399,"049CC",2005-10-18,1,"Cattle"
"19676",2816,9399,"049CD",2005-10-31,1,"Cattle"
"19677",2816,9399,"049CE",2005-10-23,1,"Cattle"
"19678",2816,9399,"049CF",2005-10-31,1,"Cattle"
"19679",2816,9399,"049D0",2005-10-31,1,"Cattle"
"19680",2816,9399,"049D1",2005-10-31,1,"Cattle"
"19681",2816,9399,"049D2",2005-10-18,1,"Cattle"
"19682",2817,3056,"049D3",2005-08-07,1,"Cattle"
"19683",2817,9400,"049D4",2005-08-18,1,"Cattle"
"19684",2817,9400,"049D5",2005-08-18,1,"Cattle"
"19685",2817,9400,"049D6",2005-09-20,1,"Cattle"
"19686",2817,9400,"049D7",2005-09-20,1,"Cattle"
"19687",2817,9400,"049D8",2005-09-20,1,"Cattle"
"19688",2817,9400,"049D9",2005-09-20,1,"Cattle"
"19689",2817,9400,"049DA",2005-10-07,1,"Cattle"
"19690",2817,9400,"049DB",2005-10-07,1,"Cattle"
"19691",2817,9400,"049DC",2005-10-22,1,"Cattle"
"19692",2817,9400,"049DD",2005-10-22,1,"Cattle"
"19693",2817,9400,"049DE",2005-10-22,1,"Cattle"
"19694",19,2817,"049DF",2005-09-09,1,"Cattle"
"19695",2818,2821,"049E0",2005-08-15,1,"Cattle"
"19696",2819,2821,"049E1",2005-08-15,1,"Cattle"
"19697",2820,2821,"049E2",2005-08-15,1,"Cattle"
"19698",2820,2821,"049E3",2005-08-15,1,"Cattle"
"19699",2821,2820,"049E3",2005-09-08,1,"Cattle"
"19700",2820,2821,"049E4",2005-08-15,1,"Cattle"
"19701",2118,2821,"049E5",2005-08-16,1,"Cattle"
"19702",2822,2821,"049E6",2005-08-15,1,"Cattle"
"19703",2823,2821,"049E7",2005-08-16,1,"Cattle"
"19704",2823,2821,"049E8",2005-08-16,1,"Cattle"
"19705",2823,2821,"049E9",2005-08-16,1,"Cattle"
"19706",2823,2821,"049EA",2005-08-16,1,"Cattle"
"19707",2824,2821,"049EB",2005-08-17,1,"Cattle"
"19708",2824,2821,"049EC",2005-08-17,1,"Cattle"
"19709",2825,2821,"049ED",2005-08-16,1,"Cattle"
"19710",2825,2821,"049EE",2005-08-16,1,"Cattle"
"19711",2825,2821,"049EF",2005-08-16,1,"Cattle"
"19712",2825,2821,"049F0",2005-08-16,1,"Cattle"
"19713",2826,2821,"049F1",2005-08-15,1,"Cattle"
"19714",2827,2821,"049F2",2005-08-18,1,"Cattle"
"19715",2828,2821,"049F3",2005-08-15,1,"Cattle"
"19716",2829,2821,"049F4",2005-08-19,1,"Cattle"
"19717",2830,2821,"049F5",2005-08-15,1,"Cattle"
"19718",2831,2821,"049F6",2005-08-17,1,"Cattle"
"19719",2832,2821,"049F7",2005-08-18,1,"Cattle"
"19720",1551,2821,"049F8",2005-08-16,1,"Cattle"
"19721",2833,2821,"049F9",2005-08-15,1,"Cattle"
"19722",2834,2821,"049FA",2005-08-16,1,"Cattle"
"19723",2835,2821,"049FB",2005-08-15,1,"Cattle"
"19724",2835,2821,"049FC",2005-08-15,1,"Cattle"
"19725",2835,2821,"049FD",2005-08-15,1,"Cattle"
"19726",2836,2821,"049FE",2005-08-17,1,"Cattle"
"19727",2837,2821,"049FF",2005-08-15,1,"Cattle"
"19728",2838,2821,"04A00",2005-08-16,1,"Cattle"
"19729",2839,2821,"04A01",2005-08-15,1,"Cattle"
"19730",2839,2821,"04A02",2005-08-15,1,"Cattle"
"19731",2839,2821,"04A03",2005-08-15,1,"Cattle"
"19732",2840,2821,"04A04",2005-08-19,1,"Cattle"
"19733",2841,2821,"04A05",2005-08-16,1,"Cattle"
"19734",2841,2821,"04A06",2005-08-16,1,"Cattle"
"19735",2645,2821,"04A07",2005-08-16,1,"Cattle"
"19736",2839,2821,"04A08",2005-08-16,1,"Cattle"
"19737",2645,2821,"04A09",2005-08-16,1,"Cattle"
"19738",2645,2821,"04A0A",2005-08-16,1,"Cattle"
"19739",2645,2821,"04A0B",2005-08-16,1,"Cattle"
"19740",2645,2821,"04A0C",2005-08-16,1,"Cattle"
"19741",2842,2821,"04A0D",2005-08-16,1,"Cattle"
"19742",2843,2821,"04A0E",2005-08-15,1,"Cattle"
"19743",258,2821,"04A0F",2005-08-15,1,"Cattle"
"19744",2844,2821,"04A10",2005-08-15,1,"Cattle"
"19745",2845,2821,"04A11",2005-08-15,1,"Cattle"
"19746",2845,2821,"04A12",2005-08-15,1,"Cattle"
"19747",2846,2821,"04A13",2005-08-16,1,"Cattle"
"19748",2846,2821,"04A14",2005-08-16,1,"Cattle"
"19749",2847,2821,"04A15",2005-08-16,1,"Cattle"
"19750",2847,2821,"04A16",2005-08-16,1,"Cattle"
"19751",2848,2821,"04A17",2005-08-15,1,"Cattle"
"19752",2849,2821,"04A18",2005-08-15,1,"Cattle"
"19753",2850,2821,"04A19",2005-08-16,1,"Cattle"
"19754",373,2821,"04A1A",2005-08-22,1,"Cattle"
"19755",373,2821,"04A1B",2005-08-22,1,"Cattle"
"19756",615,2821,"04A1C",2005-08-17,1,"Cattle"
"19757",615,2821,"04A1D",2005-08-17,1,"Cattle"
"19758",615,2821,"04A1E",2005-08-17,1,"Cattle"
"19759",2851,2821,"04A1F",2005-08-16,1,"Cattle"
"19760",1318,2821,"04A20",2005-08-15,1,"Cattle"
"19761",2852,2821,"04A21",2005-08-15,1,"Cattle"
"19762",2852,2821,"04A22",2005-08-15,1,"Cattle"
"19763",1612,2821,"04A23",2005-08-17,1,"Cattle"
"19764",2853,2821,"04A24",2005-08-15,1,"Cattle"
"19765",2853,2821,"04A25",2005-08-15,1,"Cattle"
"19766",2854,2821,"04A26",2005-08-16,1,"Cattle"
"19767",2855,2821,"04A27",2005-08-17,1,"Cattle"
"19768",2855,2821,"04A28",2005-08-17,1,"Cattle"
"19769",2856,2821,"04A29",2005-08-15,1,"Cattle"
"19770",2857,2821,"04A2A",2005-08-19,1,"Cattle"
"19771",2857,2821,"04A2B",2005-08-19,1,"Cattle"
"19772",2857,2821,"04A2C",2005-08-19,1,"Cattle"
"19773",2858,2821,"04A2D",2005-08-16,1,"Cattle"
"19774",2858,2821,"04A2E",2005-08-16,1,"Cattle"
"19775",2859,2821,"04A2F",2005-08-16,1,"Cattle"
"19776",2860,2821,"04A30",2005-08-15,1,"Cattle"
"19777",2861,2821,"04A31",2005-08-15,1,"Cattle"
"19778",2862,2821,"04A32",2005-08-16,1,"Cattle"
"19779",2863,2821,"04A33",2005-08-19,1,"Cattle"
"19780",2864,2821,"04A34",2005-08-16,1,"Cattle"
"19781",2865,2821,"04A35",2005-08-16,1,"Cattle"
"19782",2866,2821,"04A36",2005-08-19,1,"Cattle"
"19783",2866,2821,"04A37",2005-08-19,1,"Cattle"
"19784",2867,2821,"04A38",2005-08-15,1,"Cattle"
"19785",2868,2821,"04A39",2005-08-16,1,"Cattle"
"19786",2869,2821,"04A3A",2005-08-16,1,"Cattle"
"19787",2869,2821,"04A3B",2005-08-16,1,"Cattle"
"19788",2870,2821,"04A3C",2005-08-16,1,"Cattle"
"19789",2870,2821,"04A3D",2005-08-16,1,"Cattle"
"19790",2871,2821,"04A3E",2005-08-16,1,"Cattle"
"19791",2871,2821,"04A3F",2005-08-16,1,"Cattle"
"19792",2872,2821,"04A40",2005-08-16,1,"Cattle"
"19793",2872,2821,"04A41",2005-08-16,1,"Cattle"
"19794",1154,2821,"04A42",2005-08-16,1,"Cattle"
"19795",1154,2821,"04A43",2005-08-16,1,"Cattle"
"19796",2873,2821,"04A44",2005-08-16,1,"Cattle"
"19797",649,2821,"04A45",2005-08-16,1,"Cattle"
"19798",2874,2821,"04A46",2005-08-16,1,"Cattle"
"19799",444,2821,"04A47",2005-08-16,1,"Cattle"
"19800",2875,2821,"04A48",2005-08-15,1,"Cattle"
"19801",2876,2821,"04A49",2005-08-16,1,"Cattle"
"19802",2876,2821,"04A4A",2005-08-16,1,"Cattle"
"19803",2877,2821,"04A4B",2005-08-16,1,"Cattle"
"19804",2877,2821,"04A4C",2005-08-16,1,"Cattle"
"19805",2878,2821,"04A4D",2005-08-18,1,"Cattle"
"19806",2879,2821,"04A4E",2005-08-17,1,"Cattle"
"19807",2880,2821,"04A4F",2005-08-16,1,"Cattle"
"19808",2821,2880,"04A4F",2005-09-08,1,"Cattle"
"19809",2881,2821,"04A50",2005-08-16,1,"Cattle"
"19810",2882,2821,"04A51",2005-08-18,1,"Cattle"
"19811",2883,2821,"04A52",2005-08-16,1,"Cattle"
"19812",2883,2821,"04A53",2005-08-16,1,"Cattle"
"19813",2884,2821,"04A54",2005-08-19,1,"Cattle"
"19814",2885,2821,"04A55",2005-08-15,1,"Cattle"
"19815",2885,2821,"04A56",2005-08-15,1,"Cattle"
"19816",2886,2821,"04A57",2005-08-17,1,"Cattle"
"19817",2887,2821,"04A58",2005-08-18,1,"Cattle"
"19818",2887,2821,"04A59",2005-08-18,1,"Cattle"
"19819",2888,2821,"04A5A",2005-08-17,1,"Cattle"
"19820",2889,2821,"04A5B",2005-08-19,1,"Cattle"
"19821",2890,2821,"04A5C",2005-08-16,1,"Cattle"
"19822",2891,2821,"04A5D",2005-08-16,1,"Cattle"
"19823",2891,2821,"04A5E",2005-08-16,1,"Cattle"
"19824",2892,2821,"04A5F",2005-08-16,1,"Cattle"
"19825",2892,2821,"04A60",2005-08-16,1,"Cattle"
"19826",2892,2821,"04A61",2005-08-16,1,"Cattle"
"19827",2893,2821,"04A62",2005-08-16,1,"Cattle"
"19828",2894,2821,"04A63",2005-08-16,1,"Cattle"
"19829",2895,2821,"04A64",2005-08-12,1,"Cattle"
"19830",2896,2821,"04A65",2005-08-16,1,"Cattle"
"19831",1256,9401,"04A66",2005-10-21,1,"Cattle"
"19832",1256,9401,"04A67",2005-10-21,1,"Cattle"
"19833",1256,9401,"04A68",2005-10-21,1,"Cattle"
"19834",2897,9401,"04A69",2005-10-21,1,"Cattle"
"19835",2897,9401,"04A6A",2005-10-21,1,"Cattle"
"19836",2898,9401,"04A6B",2005-10-21,1,"Cattle"
"19837",2898,9401,"04A6C",2005-10-21,1,"Cattle"
"19838",2898,9401,"04A6D",2005-10-21,1,"Cattle"
"19839",2899,9401,"04A6E",2005-10-21,1,"Cattle"
"19840",2899,9401,"04A6F",2005-10-21,1,"Cattle"
"19841",2899,9401,"04A70",2005-10-21,1,"Cattle"
"19842",2899,9401,"04A71",2005-10-21,1,"Cattle"
"19843",2900,9401,"04A72",2005-10-21,1,"Cattle"
"19844",2900,9401,"04A73",2005-10-21,1,"Cattle"
"19845",2900,9401,"04A74",2005-10-21,1,"Cattle"
"19846",2900,9401,"04A75",2005-10-21,1,"Cattle"
"19847",2901,9401,"04A76",2005-10-21,1,"Cattle"
"19848",2901,9401,"04A77",2005-10-21,1,"Cattle"
"19849",1623,9401,"04A78",2005-10-21,1,"Cattle"
"19850",1623,9401,"04A79",2005-10-21,1,"Cattle"
"19851",1623,9401,"04A7A",2005-10-21,1,"Cattle"
"19852",1623,9401,"04A7B",2005-10-21,1,"Cattle"
"19853",1764,9401,"04A7C",2005-10-21,1,"Cattle"
"19854",2902,9005,"04A7D",2005-09-25,1,"Cattle"
"19855",2902,9005,"04A7E",2005-09-25,1,"Cattle"
"19856",2902,9005,"04A7F",2005-09-25,1,"Cattle"
"19857",2902,9005,"04A80",2005-09-25,1,"Cattle"
"19858",2903,9005,"04A81",2005-08-07,1,"Cattle"
"19859",2903,9005,"04A82",2005-08-07,1,"Cattle"
"19860",2903,9005,"04A83",2005-08-07,1,"Cattle"
"19861",2903,9005,"04A84",2005-09-04,1,"Cattle"
"19862",2903,9005,"04A85",2005-09-04,1,"Cattle"
"19863",2903,9005,"04A86",2005-10-30,1,"Cattle"
"19864",2903,9005,"04A87",2005-09-04,1,"Cattle"
"19865",2903,9005,"04A88",2005-09-04,1,"Cattle"
"19866",2903,9005,"04A89",2005-10-30,1,"Cattle"
"19867",2903,9005,"04A8A",2005-10-30,1,"Cattle"
"19868",2903,9005,"04A8B",2005-10-30,1,"Cattle"
"19869",2904,9125,"04A8C",2005-09-19,1,"Cattle"
"19870",2904,9125,"04A8D",2005-09-19,1,"Cattle"
"19871",2904,9125,"04A8E",2005-09-19,1,"Cattle"
"19872",2905,9402,"04A8F",2005-09-02,1,"Cattle"
"19873",2341,9164,"04A90",2005-09-21,1,"Cattle"
"19874",2341,5053,"04A91",2005-09-14,1,"Cattle"
"19875",2341,5053,"04A92",2005-09-14,1,"Cattle"
"19876",2341,5053,"04A93",2005-09-14,1,"Cattle"
"19877",2341,5053,"04A94",2005-09-14,1,"Cattle"
"19878",2341,5053,"04A95",2005-09-14,1,"Cattle"
"19879",2341,5053,"04A96",2005-09-14,1,"Cattle"
"19880",2341,5053,"04A97",2005-09-14,1,"Cattle"
"19881",2341,5053,"04A98",2005-09-14,1,"Cattle"
"19882",2341,5053,"04A99",2005-09-14,1,"Cattle"
"19883",2341,5053,"04A9A",2005-09-14,1,"Cattle"
"19884",2341,5053,"04A9B",2005-09-14,1,"Cattle"
"19885",2341,5053,"04A9C",2005-09-14,1,"Cattle"
"19886",2341,5053,"04A9D",2005-09-14,1,"Cattle"
"19887",2341,5053,"04A9E",2005-09-14,1,"Cattle"
"19888",2341,5053,"04A9F",2005-09-14,1,"Cattle"
"19889",2341,5053,"04AA0",2005-09-14,1,"Cattle"
"19890",2341,5053,"04AA1",2005-09-14,1,"Cattle"
"19891",2341,5053,"04AA2",2005-09-14,1,"Cattle"
"19892",2341,5053,"04AA3",2005-09-14,1,"Cattle"
"19893",2341,9164,"04AA4",2005-09-21,1,"Cattle"
"19894",2341,9164,"04AA5",2005-09-21,1,"Cattle"
"19895",2341,9164,"04AA6",2005-09-21,1,"Cattle"
"19896",2341,9164,"04AA7",2005-09-21,1,"Cattle"
"19897",2341,9164,"04AA8",2005-09-21,1,"Cattle"
"19898",2341,9164,"04AA9",2005-09-21,1,"Cattle"
"19899",2341,9164,"04AAA",2005-09-21,1,"Cattle"
"19900",2341,9164,"04AAB",2005-09-21,1,"Cattle"
"19901",2341,9164,"04AAC",2005-09-21,1,"Cattle"
"19902",2341,5053,"04AAD",2005-09-14,1,"Cattle"
"19903",2906,9403,"04AAE",2005-08-10,1,"Cattle"
"19904",2906,9403,"04AAF",2005-08-10,1,"Cattle"
"19905",2685,2985,"04AB0",2005-09-23,1,"Cattle"
"19906",2685,2985,"04AB1",2005-09-23,1,"Cattle"
"19907",2685,2985,"04AB2",2005-09-23,1,"Cattle"
"19908",2685,2985,"04AB3",2005-09-23,1,"Cattle"
"19909",2685,2985,"04AB4",2005-09-23,1,"Cattle"
"19910",2685,2985,"04AB5",2005-09-23,1,"Cattle"
"19911",2685,2985,"04AB6",2005-09-23,1,"Cattle"
"19912",2685,2985,"04AB7",2005-09-23,1,"Cattle"
"19913",2685,2985,"04AB8",2005-09-23,1,"Cattle"
"19914",140,9404,"04AB9",2005-08-05,1,"Cattle"
"19915",2907,9405,"04ABA",2005-10-29,1,"Cattle"
"19916",2907,9405,"04ABB",2005-10-29,1,"Cattle"
"19917",2908,1218,"04ABC",2005-09-14,1,"Cattle"
"19918",2908,1218,"04ABD",2005-09-14,1,"Cattle"
"19919",2909,9406,"04ABE",2005-10-03,1,"Cattle"
"19920",2909,9406,"04ABF",2005-10-03,1,"Cattle"
"19921",2910,9407,"04AC0",2005-10-30,1,"Cattle"
"19922",2910,9407,"04AC1",2005-10-30,1,"Cattle"
"19923",2910,9407,"04AC2",2005-10-30,1,"Cattle"
"19924",2910,9407,"04AC3",2005-10-30,1,"Cattle"
"19925",2911,5069,"04AC4",2005-08-05,1,"Cattle"
"19926",2911,5069,"04AC5",2005-08-05,1,"Cattle"
"19927",2911,5069,"04AC6",2005-08-05,1,"Cattle"
"19928",2911,5069,"04AC7",2005-08-05,1,"Cattle"
"19929",2911,5069,"04AC8",2005-08-05,1,"Cattle"
"19930",2912,9408,"04AC9",2005-09-18,1,"Cattle"
"19931",2912,9408,"04ACA",2005-09-18,1,"Cattle"
"19932",2912,9408,"04ACB",2005-09-18,1,"Cattle"
"19933",2912,9408,"04ACC",2005-09-18,1,"Cattle"
"19934",2913,9409,"04ACD",2005-09-09,1,"Cattle"
"19935",2913,9409,"04ACE",2005-09-09,1,"Cattle"
"19936",2913,9409,"04ACF",2005-09-09,1,"Cattle"
"19937",2913,9409,"04AD0",2005-09-09,1,"Cattle"
"19938",2913,9409,"04AD1",2005-09-09,1,"Cattle"
"19939",2913,9409,"04AD2",2005-10-09,1,"Cattle"
"19940",2914,9409,"04AD3",2005-10-02,1,"Cattle"
"19941",2914,9409,"04AD4",2005-10-02,1,"Cattle"
"19942",2915,9409,"04AD5",2005-10-02,1,"Cattle"
"19943",2915,9409,"04AD6",2005-10-02,1,"Cattle"
"19944",2916,9409,"04AD7",2005-10-27,1,"Cattle"
"19945",2916,9409,"04AD8",2005-10-27,1,"Cattle"
"19946",2916,9409,"04AD9",2005-10-27,1,"Cattle"
"19947",2916,9409,"04ADA",2005-10-27,1,"Cattle"
"19948",2917,9409,"04ADB",2005-10-29,1,"Cattle"
"19949",2917,9409,"04ADC",2005-10-29,1,"Cattle"
"19950",2918,9409,"04ADD",2005-10-29,1,"Cattle"
"19951",2919,9409,"04ADE",2005-09-26,1,"Cattle"
"19952",2919,9409,"04ADF",2005-09-26,1,"Cattle"
"19953",2919,9409,"04AE0",2005-09-26,1,"Cattle"
"19954",2919,9409,"04AE1",2005-09-26,1,"Cattle"
"19955",2919,9409,"04AE2",2005-09-26,1,"Cattle"
"19956",2919,9409,"04AE3",2005-09-26,1,"Cattle"
"19957",2919,9409,"04AE4",2005-09-26,1,"Cattle"
"19958",2919,9409,"04AE5",2005-09-26,1,"Cattle"
"19959",2919,9409,"04AE6",2005-10-26,1,"Cattle"
"19960",2919,9409,"04AE7",2005-10-26,1,"Cattle"
"19961",2919,9409,"04AE8",2005-10-26,1,"Cattle"
"19962",2919,9409,"04AE9",2005-09-26,1,"Cattle"
"19963",2920,9409,"04AEA",2005-10-02,1,"Cattle"
"19964",2915,9409,"04AEB",2005-10-02,1,"Cattle"
"19965",2915,9409,"04AEC",2005-10-02,1,"Cattle"
"19966",2921,9409,"04AED",2005-09-23,1,"Cattle"
"19967",2921,9409,"04AEE",2005-09-23,1,"Cattle"
"19968",2922,9409,"04AEF",2005-10-29,1,"Cattle"
"19969",2922,9409,"04AF0",2005-10-29,1,"Cattle"
"19970",2923,9410,"04AF1",2005-08-29,1,"Cattle"
"19971",2923,9410,"04AF2",2005-08-29,1,"Cattle"
"19972",2923,9410,"04AF3",2005-08-29,1,"Cattle"
"19973",2923,9410,"04AF4",2005-08-29,1,"Cattle"
"19974",2924,9411,"04AF5",2005-10-28,1,"Cattle"
"19975",2924,9411,"04AF6",2005-10-28,1,"Cattle"
"19976",2924,9411,"04AF7",2005-10-28,1,"Cattle"
"19977",2924,9411,"04AF8",2005-10-28,1,"Cattle"
"19978",2924,9411,"04AF9",2005-10-28,1,"Cattle"
"19979",2924,9411,"04AFA",2005-10-28,1,"Cattle"
"19980",2924,9411,"04AFB",2005-10-28,1,"Cattle"
"19981",2925,9412,"04AFC",2005-10-28,1,"Cattle"
"19982",2925,9412,"04AFD",2005-10-28,1,"Cattle"
"19983",2925,9412,"04AFE",2005-10-28,1,"Cattle"
"19984",2925,9412,"04AFF",2005-10-28,1,"Cattle"
"19985",2925,9412,"04B00",2005-10-28,1,"Cattle"
"19986",2925,9412,"04B01",2005-10-28,1,"Cattle"
"19987",2925,9412,"04B02",2005-10-28,1,"Cattle"
"19988",2925,9412,"04B03",2005-10-28,1,"Cattle"
"19989",2925,9412,"04B04",2005-10-28,1,"Cattle"
"19990",2925,9412,"04B05",2005-10-28,1,"Cattle"
"19991",2926,9413,"04B06",2005-09-23,1,"Cattle"
"19992",2926,9413,"04B07",2005-09-23,1,"Cattle"
"19993",2926,9413,"04B08",2005-09-23,1,"Cattle"
"19994",2926,9413,"04B09",2005-09-23,1,"Cattle"
"19995",2927,9414,"04B0A",2005-10-21,1,"Cattle"
"19996",2927,9414,"04B0B",2005-10-21,1,"Cattle"
"19997",2927,9414,"04B0C",2005-10-21,1,"Cattle"
"19998",2927,9414,"04B0D",2005-10-21,1,"Cattle"
"19999",2927,9414,"04B0E",2005-10-21,1,"Cattle"
"20000",2927,9414,"04B0F",2005-10-21,1,"Cattle"
"20001",2927,9414,"04B10",2005-10-21,1,"Cattle"
"20002",2928,2931,"04B11",2005-10-21,1,"Cattle"
"20003",2928,2931,"04B12",2005-10-21,1,"Cattle"
"20009",2929,2931,"04B13",2005-08-05,1,"Cattle"
"20010",2929,2931,"04B14",2005-09-05,1,"Cattle"
"20011",2929,2931,"04B15",2005-09-05,1,"Cattle"
"20012",2929,2931,"04B16",2005-08-05,1,"Cattle"
"20013",2928,2931,"04B17",2005-10-21,1,"Cattle"
"20014",2928,2931,"04B18",2005-10-21,1,"Cattle"
"20015",2930,2931,"04B19",2005-09-16,1,"Cattle"
"20016",2928,2931,"04B1A",2005-10-21,1,"Cattle"
"20017",2931,9415,"04B1B",2005-08-02,1,"Cattle"
"20018",2931,9415,"04B1C",2005-08-02,1,"Cattle"
"20019",2932,712,"04B1D",2005-10-18,1,"Cattle"
"20020",2932,712,"04B1E",2005-10-18,1,"Cattle"
"20021",2932,712,"04B1F",2005-10-18,1,"Cattle"
"20022",2932,712,"04B20",2005-10-18,1,"Cattle"
"20023",1538,712,"04B21",2005-10-18,1,"Cattle"
"20024",1538,712,"04B22",2005-10-18,1,"Cattle"
"20025",1538,712,"04B23",2005-10-18,1,"Cattle"
"20026",1817,9416,"04B24",2005-10-25,1,"Cattle"
"20027",1817,9416,"04B25",2005-10-25,1,"Cattle"
"20028",1817,9416,"04B26",2005-10-25,1,"Cattle"
"20029",1817,9416,"04B27",2005-10-25,1,"Cattle"
"20030",1817,9416,"04B28",2005-10-25,1,"Cattle"
"20031",1817,9416,"04B29",2005-10-25,1,"Cattle"
"20032",1817,9416,"04B2A",2005-10-25,1,"Cattle"
"20033",1817,9416,"04B2B",2005-10-25,1,"Cattle"
"20034",1817,9416,"04B2C",2005-10-25,1,"Cattle"
"20035",1817,9416,"04B2D",2005-10-25,1,"Cattle"
"20036",1817,9416,"04B2E",2005-10-25,1,"Cattle"
"20037",1817,9416,"04B2F",2005-10-25,1,"Cattle"
"20038",2933,9417,"04B30",2005-08-20,1,"Cattle"
"20039",2933,9417,"04B31",2005-08-20,1,"Cattle"
"20040",2933,9417,"04B32",2005-08-20,1,"Cattle"
"20041",2933,9417,"04B33",2005-09-14,1,"Cattle"
"20042",2933,9417,"04B34",2005-09-14,1,"Cattle"
"20043",2933,9417,"04B35",2005-09-14,1,"Cattle"
"20044",2933,9417,"04B36",2005-09-14,1,"Cattle"
"20045",2933,9417,"04B37",2005-09-14,1,"Cattle"
"20046",2934,9028,"04B38",2005-09-17,1,"Cattle"
"20047",2934,9028,"04B39",2005-09-17,1,"Cattle"
"20048",326,9245,"04B3A",2005-08-17,1,"Cattle"
"20049",326,9245,"04B3B",2005-08-17,1,"Cattle"
"20050",326,9245,"04B3C",2005-08-17,1,"Cattle"
"20051",2935,9418,"04B3D",2005-10-30,1,"Cattle"
"20052",2935,9418,"04B3E",2005-10-30,1,"Cattle"
"20053",2207,9419,"04B3F",2005-10-05,1,"Cattle"
"20054",2207,9419,"04B40",2005-10-05,1,"Cattle"
"20055",2936,9419,"04B41",2005-10-20,1,"Cattle"
"20056",2936,9419,"04B42",2005-10-20,1,"Cattle"
"20057",2936,9419,"04B43",2005-10-20,1,"Cattle"
"20058",2936,9419,"04B44",2005-10-20,1,"Cattle"
"20059",2936,9419,"04B45",2005-10-20,1,"Cattle"
"20060",2936,9419,"04B46",2005-10-20,1,"Cattle"
"20061",2936,9419,"04B47",2005-10-20,1,"Cattle"
"20062",2936,9419,"04B48",2005-10-20,1,"Cattle"
"20063",2936,9419,"04B49",2005-10-20,1,"Cattle"
"20064",2936,9419,"04B4A",2005-10-20,1,"Cattle"
"20065",2936,9419,"04B4B",2005-10-20,1,"Cattle"
"20066",2936,9419,"04B4C",2005-10-20,1,"Cattle"
"20067",2936,9419,"04B4D",2005-10-20,1,"Cattle"
"20068",2936,9419,"04B4E",2005-10-20,1,"Cattle"
"20069",2936,9419,"04B4F",2005-10-20,1,"Cattle"
"20070",2937,9419,"04B50",2005-10-27,1,"Cattle"
"20071",2937,9419,"04B51",2005-10-27,1,"Cattle"
"20072",2937,9419,"04B52",2005-10-27,1,"Cattle"
"20073",2937,9419,"04B53",2005-10-27,1,"Cattle"
"20074",2937,9419,"04B54",2005-10-27,1,"Cattle"
"20075",2937,9419,"04B55",2005-10-27,1,"Cattle"
"20076",2937,9419,"04B56",2005-10-27,1,"Cattle"
"20077",2937,9419,"04B57",2005-10-27,1,"Cattle"
"20078",2937,9419,"04B58",2005-10-27,1,"Cattle"
"20079",2937,9419,"04B59",2005-10-27,1,"Cattle"
"20080",2937,9419,"04B5A",2005-10-27,1,"Cattle"
"20081",2937,9419,"04B5B",2005-10-27,1,"Cattle"
"20082",2937,9419,"04B5C",2005-10-27,1,"Cattle"
"20083",2937,9419,"04B5D",2005-10-27,1,"Cattle"
"20084",2937,9419,"04B5E",2005-10-27,1,"Cattle"
"20085",2937,9419,"04B5F",2005-10-27,1,"Cattle"
"20086",2937,9419,"04B60",2005-10-27,1,"Cattle"
"20087",2937,9419,"04B61",2005-10-27,1,"Cattle"
"20088",2937,9419,"04B62",2005-10-27,1,"Cattle"
