"","IncidntNum","Category","Descript","DayOfWeek","Date","Time","PdDistrict","Resolution","Location","lon","lat","violent","HrOfDay","TimeOfDay","HourOfWeek","censusBlock"
"112445",120503750,"VANDALISM","MALICIOUS MISCHIEF, GRAFFITI","Tuesday",2012-06-26,"10:10","PARK","NONE","1300 Block of WILLARD ST",-122.45434236792,37.7647197423009,"FALSE","10",10.1666666666667,106.166666666667,"06075030101"
"55118",120494278,"OTHER OFFENSES","MISCELLANEOUS INVESTIGATION","Saturday",2012-06-23,"15:30","TARAVAL","NONE","IRVING ST / 9TH AV",-122.466309668238,37.7640368477305,"FALSE","15",15.5,39.5,"06075030202"
"111630",120944518,"NON-CRIMINAL","AIDED CASE","Wednesday",2012-11-21,"16:53","SOUTHERN","NONE","11TH ST / HOWARD ST",-122.415564465695,37.773099482048,"FALSE","16",16.8833333333333,136.883333333333,"06075017700"
"3218",120033111,"WARRANTS","WARRANT ARREST","Thursday",2012-01-12,"18:00","PARK","ARREST, BOOKED","CARL ST / COLE ST",-122.449958075249,37.7658000842584,"FALSE","18",18,162,"06075017102"
"41749",120391016,"BURGLARY","BURGLARY, UNLAWFUL ENTRY","Wednesday",2012-05-16,"20:00","NORTHERN","NONE","1500 Block of BAY ST",-122.432530318886,37.8031922796921,"FALSE","20",20,140,"06075012602"
"31266",120299222,"DRUG/NARCOTIC","POSSESSION OF BASE/ROCK COCAINE FOR SALE","Sunday",2012-04-15,"17:14","MISSION","ARREST, BOOKED","2000 Block of MISSION ST",-122.41961565927,37.7640280151943,"FALSE","17",17.2333333333333,65.2333333333333,"06075020100"
"94882",120895977,"BURGLARY","BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY","Monday",2012-11-05,"14:45","BAYVIEW","NONE","6600 Block of 3RD ST",-122.398151821327,37.7174360149122,"FALSE","14",14.75,86.75,"06075061000"
"36146",120340994,"SUSPICIOUS OCC","SUSPICIOUS ACT TOWARDS FEMALE","Friday",2012-04-27,"00:30","SOUTHERN","NONE","1500 Block of FOLSOM ST",-122.414461034458,37.7714148716917,"FALSE","00",0.5,0.5,"06075017700"
"31434",126049427,"LARCENY/THEFT","GRAND THEFT OF PROPERTY","Friday",2012-04-13,"08:45","INGLESIDE","NONE","900 Block of ELLSWORTH ST",-122.417749719473,37.7329031813991,"FALSE","08",8.75,8.75,"06075025403"
"57545",120541302,"FRAUD","FRAUDULENT USE OF AUTOMATED TELLER CARD","Sunday",2012-06-24,"14:00","SOUTHERN","NONE","MARKET ST / 7TH ST",-122.412515341356,37.7804777480508,"FALSE","14",14,62,"06075017601"
"8582",126015785,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Saturday",2012-01-28,"22:00","NORTHERN","NONE","GEARY BL / STEINER ST",-122.4345637373,37.7841504915887,"FALSE","22",22,46,"06075015801"
"27665",120261958,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Monday",2012-04-02,"11:27","BAYVIEW","NONE","100 Block of 25TH ST",-122.485419195417,37.7875384869164,"FALSE","11",11.45,83.45,"06075042800"
"14009",120138802,"NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Saturday",2012-02-18,"22:24","BAYVIEW","PSYCHOPATHIC CASE","2100 Block of JENNINGS ST",-122.388704416935,37.7269534855958,"FALSE","22",22.4,46.4,"06075023200"
"9765",120095224,"NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Friday",2012-02-03,"15:45","TENDERLOIN","PSYCHOPATHIC CASE","100 Block of HYDE ST",-122.415604499444,37.7819212361345,"FALSE","15",15.75,15.75,"06075012401"
"53826",120487007,"VEHICLE THEFT","STOLEN TRUCK","Thursday",2012-06-21,"02:30","NORTHERN","NONE","LARKIN ST / GOLDEN GATE AV",-122.417146843836,37.781446350134,"FALSE","02",2.5,146.5,"06075012402"
"119938",121051110,"ASSAULT","INFLICT INJURY ON COHABITEE","Sunday",2012-12-30,"21:45","PARK","ARREST, BOOKED","600 Block of HAIGHT ST",-122.433218749648,37.7717193879848,"TRUE","21",21.75,69.75,"06075016700"
"117668",121027741,"WEAPON LAWS","POSS OF LOADED FIREARM","Friday",2012-12-21,"16:06","MISSION","ARREST, BOOKED","3100 Block of 24TH ST",-122.416160802829,37.7523465520433,"FALSE","16",16.1,16.1,"06075022901"
"97372",120919759,"ROBBERY","ROBBERY ON THE STREET WITH A KNIFE","Tuesday",2012-11-13,"11:30","SOUTHERN","NONE","3RD ST / HOWARD ST",-122.400473580152,37.7850290611874,"TRUE","11",11.5,107.5,"06075061500"
"66136",120522700,"VEHICLE THEFT","STOLEN AUTOMOBILE","Monday",2012-07-02,"23:45","CENTRAL","NONE","500 Block of SUTTER ST",-122.409036418348,37.7890576033175,"FALSE","23",23.75,95.75,"06075012100"
"55641",126092200,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Thursday",2012-06-28,"01:00","CENTRAL","NONE","400 Block of MASON ST",-122.409851224319,37.7872357016775,"FALSE","01",1,145,"06075012302"
"25763",120244813,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Saturday",2012-03-24,"17:45","INGLESIDE","NONE","400 Block of ELLSWORTH ST",-122.41451743201,37.7379095071232,"FALSE","17",17.75,41.75,"06075025402"
"28156",126042631,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Friday",2012-03-30,"23:40","SOUTHERN","NONE","LAPU-LAPU ST / RIZAL ST",-122.398882384128,37.7822226458536,"FALSE","23",23.6666666666667,23.6666666666667,"06075017801"
"72160",120682144,"DRUNKENNESS","UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE","Monday",2012-08-27,"07:25","NORTHERN","ARREST, BOOKED","GEARY ST / POLK ST",-122.419739837805,37.7858926099715,"FALSE","07",7.41666666666667,79.4166666666667,"06075012202"
"31525",120283510,"LARCENY/THEFT","ATTEMPTED THEFT FROM UNLOCKED VEHICLE","Tuesday",2012-04-10,"04:59","NORTHERN","ARREST, BOOKED","EDDY ST / FRANKLIN ST",-122.422467251653,37.7826837258796,"FALSE","04",4.98333333333333,100.983333333333,"06075016000"
"92460",120872464,"ASSAULT","AGGRAVATED ASSAULT WITH BODILY FORCE","Monday",2012-10-29,"01:30","SOUTHERN","NONE","9TH ST / MISSION ST",-122.414714295579,37.7762310404758,"TRUE","01",1.5,73.5,"06075017601"
"67329",126113486,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Wednesday",2012-03-07,"10:20","TENDERLOIN","NONE","0 Block of JONES ST",-122.412119695795,37.7809035011582,"FALSE","10",10.3333333333333,130.333333333333,"06075012501"
"11918",120117715,"DRUG/NARCOTIC","POSSESSION OF HEROIN","Saturday",2012-02-11,"12:07","MISSION","ARREST, BOOKED","2000 Block of MISSION ST",-122.419602709769,37.7647720814898,"FALSE","12",12.1166666666667,36.1166666666667,"06075020100"
"18373",120181293,"BURGLARY","BURGLARY, FORCIBLE ENTRY","Saturday",2012-03-03,"17:00","SOUTHERN","NONE","600 Block of BRANNAN ST",-122.4009801805,37.7748579789196,"FALSE","17",17,41,"06075018000"
"17797",120180596,"OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Sunday",2012-03-04,"09:55","BAYVIEW","ARREST, CITED","25TH ST / PENNSYLVANIA AV",-122.39264034869,37.7525438354787,"FALSE","09",9.91666666666667,57.9166666666667,"06075980900"
"120918",130010024,"BURGLARY","BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY","Tuesday",2012-12-25,"01:45","CENTRAL","NONE","1700 Block of TAYLOR ST",-122.413836723985,37.798185464746,"FALSE","01",1.75,97.75,"06075010800"
"3186",120032505,"OTHER OFFENSES","OBSCENE PHONE CALLS(S)","Thursday",2012-01-12,"08:45","NORTHERN","NONE","2100 Block of POLK ST",-122.421808841882,37.7963427902143,"FALSE","08",8.75,152.75,"06075010900"
"74063",120697193,"NON-CRIMINAL","LOST PROPERTY","Friday",2012-08-31,"14:00","NORTHERN","NONE","FILLMORE ST / POST ST",-122.433084166837,37.7851499161537,"FALSE","14",14,14,"06075015500"
"12466",120124908,"NON-CRIMINAL","FOUND PROPERTY","Monday",2012-02-13,"17:00","BAYVIEW","NONE","1700 Block of LASALLE AV",-122.391648331142,37.7383162486717,"FALSE","17",17,89,"06075061200"
"62184",120585071,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Tuesday",2012-07-24,"04:00","TENDERLOIN","NONE","500 Block of JONES ST",-122.412972384629,37.7859922322369,"FALSE","04",4,100,"06075012302"
"22878",120212854,"WARRANTS","ENROUTE TO OUTSIDE JURISDICTION","Thursday",2012-03-15,"11:45","RICHMOND","ARREST, BOOKED","400 Block of MIDDLE DR",-122.466051880344,37.768650382834,"FALSE","11",11.75,155.75,NA
"61914",120582663,"DRUNKENNESS","UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE","Tuesday",2012-07-24,"03:10","CENTRAL","ARREST, BOOKED","600 Block of STOCKTON ST",-122.407303555285,37.7913161789509,"FALSE","03",3.16666666666667,99.1666666666667,"06075011700"
"47016",126077274,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Thursday",2012-05-31,"18:30","CENTRAL","NONE","300 Block of STOCKTON ST",-122.406900445344,37.7889342233391,"FALSE","18",18.5,162.5,"06075011700"
"71854",120681306,"DRUG/NARCOTIC","POSSESSION OF BASE/ROCK COCAINE FOR SALE","Sunday",2012-08-26,"18:40","SOUTHERN","ARREST, BOOKED","100 Block of 6TH ST",-122.40809742086,37.780529987827,"FALSE","18",18.6666666666667,66.6666666666667,"06075017601"
"112387",120483732,"NON-CRIMINAL","LOST PROPERTY","Tuesday",2012-06-19,"18:00","NORTHERN","NONE","2500 Block of VANNESS AV",-122.424039452048,37.7990323236148,"FALSE","18",18,114,"06075010900"
"71229",126117074,"VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Saturday",2012-08-18,"13:15","RICHMOND","NONE","500 Block of JOHNFKENNEDY DR",-122.465838183623,37.7724965522266,"FALSE","13",13.25,37.25,NA
"99222",126183354,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Friday",2012-11-16,"18:30","CENTRAL","NONE","PACIFIC AV / STOCKTON ST",-122.408433097286,37.7967039278443,"FALSE","18",18.5,18.5,"06075010700"
"93683",120884748,"ASSAULT","BATTERY","Friday",2012-11-02,"05:40","TENDERLOIN","NONE","300 Block of ELLIS ST",-122.411660654676,37.7850418528376,"TRUE","05",5.66666666666667,5.66666666666667,"06075012301"
"74157",120700279,"LARCENY/THEFT","PETTY THEFT SHOPLIFTING","Saturday",2012-09-01,"20:45","SOUTHERN","ARREST, BOOKED","800 Block of MARKET ST",-122.406659517434,37.7850491022697,"FALSE","20",20.75,44.75,"06075017601"
"65151",120601605,"OTHER OFFENSES","LOST/STOLEN LICENSE PLATE","Sunday",2012-07-01,"22:00","TENDERLOIN","NONE","JONES ST / GEARY ST",-122.413174494396,37.786719015554,"FALSE","22",22,70,"06075012302"
"34844",120324067,"ASSAULT","AGGRAVATED ASSAULT WITH BODILY FORCE","Tuesday",2012-04-24,"09:18","TENDERLOIN","ARREST, BOOKED","0 Block of TURK ST",-122.410083412729,37.7832757464246,"TRUE","09",9.3,105.3,"06075012501"
"15158",120147784,"LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Tuesday",2012-02-21,"21:00","SOUTHERN","NONE","800 Block of BRYANT ST",-122.403742962696,37.7752316978114,"FALSE","21",21,117,"06075018000"
"59069",120553385,"DRUG/NARCOTIC","POSSESSION OF NARCOTICS PARAPHERNALIA","Friday",2012-07-13,"19:13","NORTHERN","ARREST, BOOKED","OCTAVIA ST / OAK ST",-122.424246473471,37.7748122523721,"FALSE","19",19.2166666666667,19.2166666666667,"06075016200"
"44837",120419555,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Sunday",2012-05-20,"00:01","RICHMOND","NONE","700 Block of PRESIDIO AV",-122.446378016685,37.7853608543251,"FALSE","00",0.0166666666666667,48.0166666666667,"06075015400"
"86414",126153335,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Sunday",2012-10-07,"17:45","SOUTHERN","NONE","500 Block of 9TH ST",-122.407663536022,37.7706318923182,"FALSE","17",17.75,65.75,"06075018000"
"116138",120905344,"ASSAULT","BATTERY","Tuesday",2012-11-06,"09:00","RICHMOND","DISTRICT ATTORNEY REFUSES TO PROSECUTE","600 Block of 6TH AV",-122.463984380275,37.7762801766965,"TRUE","09",9,105,"06075045200"
"37484",120352814,"NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Friday",2012-05-04,"03:21","NORTHERN","NONE","200 Block of LARKIN ST",-122.416731020042,37.7796031385841,"FALSE","03",3.35,3.35,"06075012402"
"100168",120948968,"LARCENY/THEFT","GRAND THEFT FROM PERSON","Friday",2012-11-23,"18:10","TENDERLOIN","NONE","JONES ST / TURK ST",-122.412414263581,37.7830037964534,"FALSE","18",18.1666666666667,18.1666666666667,"06075012502"
"104376",126191868,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Tuesday",2012-11-27,"22:00","INGLESIDE","NONE","MISSION ST / PRECITA AV",-122.419123525573,37.7467755179049,"FALSE","22",22,118,"06075025300"
"5607",120055933,"OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Saturday",2012-01-21,"02:30","CENTRAL","ARREST, CITED","COLUMBUS AV / VALLEJO ST",-122.407871572784,37.7986962742996,"FALSE","02",2.5,26.5,"06075010700"
"105419",120989809,"FORGERY/COUNTERFEITING","FORGERY, NOTES","Tuesday",2012-11-20,"12:00","CENTRAL","NONE","600 Block of POWELL ST",-122.40889641973,37.7904795967239,"FALSE","12",12,108,"06075011902"
"58110",120545075,"MISSING PERSON","MISSING ADULT","Tuesday",2012-07-10,"22:00","CENTRAL","LOCATED","0 Block of BROADWAY ST",-122.399280687859,37.7987715740389,"FALSE","22",22,118,"06075010500"
"14854",120108071,"VEHICLE THEFT","STOLEN MOTORCYCLE","Tuesday",2012-02-07,"21:00","RICHMOND","NONE","4900 Block of FULTON ST",-122.484213362218,37.7725985539514,"FALSE","21",21,117,"06075047702"
"80047",120738004,"VEHICLE THEFT","STOLEN AUTOMOBILE","Friday",2012-09-14,"09:45","CENTRAL","NONE","POWELL ST / SUTTER ST",-122.408597386677,37.789224205873,"FALSE","09",9.75,9.75,"06075012100"
"27772",120263904,"BURGLARY","BURGLARY OF RESIDENCE, UNLAWFUL ENTRY","Tuesday",2012-04-03,"01:51","CENTRAL","NONE","1100 Block of MONTGOMERY ST",-122.404222328822,37.799290510823,"FALSE","01",1.85,97.85,"06075010400"
"56162",120527603,"VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Wednesday",2012-07-04,"13:34","SOUTHERN","NONE","1700 Block of MARKET ST",-122.422774020941,37.77233682607,"FALSE","13",13.5666666666667,133.566666666667,"06075020200"
"108155",120906273,"NON-CRIMINAL","AIDED CASE","Friday",2012-11-09,"00:35","SOUTHERN","NONE","100 Block of 6TH ST",-122.408672508839,37.7809877704353,"FALSE","00",0.583333333333333,0.583333333333333,"06075017601"
"96816",120916761,"OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Monday",2012-11-12,"16:05","TENDERLOIN","ARREST, CITED","HYDE ST / MARKET ST",-122.414743835382,37.778719262789,"FALSE","16",16.0833333333333,88.0833333333333,"06075012402"
"5587",120048126,"BURGLARY","BURGLARY, FORCIBLE ENTRY","Tuesday",2012-01-17,"19:00","TARAVAL","NONE","300 Block of JUDAH ST",-122.465564499996,37.7623116224138,"FALSE","19",19,115,"06075030202"
"8273",120081580,"BURGLARY","BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY","Sunday",2012-01-29,"08:00","PARK","NONE","1400 Block of MCALLISTER ST",-122.435123647227,37.7783142121168,"FALSE","08",8,56,"06075015801"
"80866",126140746,"LARCENY/THEFT","GRAND THEFT OF PROPERTY","Wednesday",2012-09-19,"12:00","SOUTHERN","NONE","900 Block of MARKET ST",-122.408482360584,37.7835070339009,"FALSE","12",12,132,"06075017601"
"27931",120264805,"NON-CRIMINAL","LOST PROPERTY","Monday",2012-04-02,"11:00","NORTHERN","NONE","0 Block of GROVE ST",-122.41669304297,37.7787586398729,"FALSE","11",11,83,"06075012402"
"72282",126123526,"VANDALISM","MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","Thursday",2012-08-23,"18:30","INGLESIDE","NONE","1000 Block of BRAZIL AV",-122.426839329959,37.7208324315324,"FALSE","18",18.5,162.5,"06075026003"
"40292",126063251,"NON-CRIMINAL","LOST PROPERTY","Monday",2012-05-07,"07:00","NORTHERN","NONE","OFARRELL ST / VANNESS AV",-122.421195221815,37.7847536577561,"FALSE","07",7,79,"06075015100"
"121945",136007324,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Sunday",2012-12-16,"17:30","SOUTHERN","NONE","MARKET ST / LAGUNA ST",-122.424854040258,37.7707478792596,"FALSE","17",17.5,65.5,"06075016801"
"86494",126154361,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Monday",2012-10-08,"18:00","SOUTHERN","NONE","400 Block of BRANNAN ST",-122.395520746383,37.7791763055167,"FALSE","18",18,90,"06075018000"
"387",120005875,"OTHER OFFENSES","RESISTING ARREST","Tuesday",2012-01-03,"09:35","PARK","NONE","600 Block of COLE ST",-122.450620971489,37.7692956098772,"FALSE","09",9.58333333333333,105.583333333333,"06075016600"
"93929",120887009,"NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Friday",2012-11-02,"18:32","BAYVIEW","PSYCHOPATHIC CASE","0 Block of HARBOR RD",-122.377185409549,37.7312677566354,"FALSE","18",18.5333333333333,18.5333333333333,"06075023103"
"24434",126037676,"VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Wednesday",2012-03-14,"14:00","MISSION","NONE","800 Block of DUNCAN ST",-122.439518177353,37.7452218617154,"FALSE","14",14,134,"06075021600"
"84137",120791472,"LARCENY/THEFT","GRAND THEFT PICKPOCKET","Tuesday",2012-10-02,"13:20","SOUTHERN","NONE","3RD ST / MARKET ST",-122.403434086745,37.78764305018,"FALSE","13",13.3333333333333,109.333333333333,"06075011700"
"91501",120864916,"BURGLARY","BURGLARY, HOT PROWL, UNLAWFUL ENTRY","Friday",2012-10-26,"18:30","PARK","NONE","0 Block of HERNANDEZ AV",-122.455510140853,37.7463301111605,"FALSE","18",18.5,18.5,"06075030600"
"29082",120274149,"NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Friday",2012-04-06,"13:20","TENDERLOIN","PSYCHOPATHIC CASE","0 Block of TURK ST",-122.409569285592,37.7832965260017,"FALSE","13",13.3333333333333,13.3333333333333,"06075012501"
"116283",120925621,"VEHICLE THEFT","STOLEN TRUCK","Monday",2012-11-12,"07:00","NORTHERN","NONE","1200 Block of VANNESS AV",-122.421531974887,37.7866302652908,"FALSE","07",7,79,"06075012000"
"71356",126121332,"VANDALISM","MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","Friday",2012-07-27,"20:00","TARAVAL","NONE","QUINTARA ST / 15TH AV",-122.46633572967,37.7490737585584,"FALSE","20",20,20,"06075030400"
"97550",120788491,"ROBBERY","ROBBERY, BODILY FORCE","Monday",2012-10-01,"21:05","BAYVIEW","NONE","1000 Block of HOLLISTER AV",-122.392053611196,37.7193978438007,"TRUE","21",21.0833333333333,93.0833333333333,"06075023400"
"114040",120692701,"LARCENY/THEFT","PETTY THEFT SHOPLIFTING","Thursday",2012-08-30,"12:30","CENTRAL","NONE","200 Block of GRANT AV",-122.405267870322,37.7891572263867,"FALSE","12",12.5,156.5,"06075011700"
"9346",120091523,"ASSAULT","BATTERY","Thursday",2012-02-02,"11:20","INGLESIDE","ARREST, CITED","300 Block of ARBOR ST",-122.439117428256,37.7379017047262,"TRUE","11",11.3333333333333,155.333333333333,"06075021700"
"80971",120730414,"VEHICLE THEFT","STOLEN MOTORCYCLE","Tuesday",2012-09-11,"20:00","BAYVIEW","NONE","1100 Block of 20TH ST",-122.39261225366,37.7601316419876,"FALSE","20",20,116,"06075061400"
"120483",126204897,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Monday",2012-12-24,"18:30","NORTHERN","NONE","1900 Block of LOMBARD ST",-122.433445608956,37.8002063756131,"FALSE","18",18.5,90.5,"06075012902"
"30789",120293707,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Friday",2012-04-06,"12:30","CENTRAL","NONE","300 Block of STOCKTON ST",-122.406900445344,37.7889342233391,"FALSE","12",12.5,12.5,"06075011700"
"4812",120048756,"NON-CRIMINAL","FOUND PROPERTY","Wednesday",2012-01-11,"00:01","SOUTHERN","NONE","0 Block of SOUTH VAN NESS AV",-122.419207312005,37.7751227723805,"FALSE","00",0.0166666666666667,120.016666666667,"06075017700"
"120259",126199339,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Saturday",2012-12-01,"13:00","SOUTHERN","NONE","200 Block of INTERSTATE80 HY",-122.370740926948,37.8170463264224,"FALSE","13",13,37,"06075017902"
"16210",120152313,"ASSAULT","BATTERY","Thursday",2012-02-23,"15:00","TENDERLOIN","NONE","8TH ST / MARKET ST",-122.414743835382,37.778719262789,"TRUE","15",15,159,"06075012402"
"21498",120209516,"OTHER OFFENSES","TRAFFIC VIOLATION","Wednesday",2012-03-14,"03:09","INGLESIDE","ARREST, CITED","MISSION ST / RICHLAND AV",-122.424467467671,37.7360604757326,"FALSE","03",3.15,123.15,"06075025401"
"58906",120318894,"VEHICLE THEFT","STOLEN AUTOMOBILE","Sunday",2012-04-22,"02:00","PARK","NONE","HAIGHT ST / ASHBURY ST",-122.446933310975,37.7700061988358,"FALSE","02",2,50,"06075016600"
"77609",120728566,"BURGLARY","BURGLARY OF HOTEL ROOM, UNLAWFUL ENTRY","Saturday",2012-09-08,"10:00","TENDERLOIN","NONE","0 Block of 5THSTNORTH ST",-122.407599166719,37.783571655383,"FALSE","10",10,34,"06075017601"
"120420",126204251,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Thursday",2012-12-06,"21:00","SOUTHERN","NONE","BEALE ST / BRYANT ST",-122.389639531543,37.7862250418081,"FALSE","21",21,165,"06075061500"
"12144",120121772,"DRUG/NARCOTIC","POSSESSION OF METH-AMPHETAMINE","Sunday",2012-02-12,"20:04","NORTHERN","NONE","300 Block of LARKIN ST",-122.416957012755,37.7807211981559,"FALSE","20",20.0666666666667,68.0666666666667,"06075012402"
"84634",120541675,"LARCENY/THEFT","GRAND THEFT FROM PERSON","Monday",2012-07-09,"18:10","NORTHERN","ARREST, BOOKED","CHESTNUT ST / SCOTT ST",-122.441178352537,37.8001881690513,"FALSE","18",18.1666666666667,90.1666666666667,"06075012800"
"160",120004015,"OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Monday",2012-01-02,"15:20","INGLESIDE","ARREST, CITED","MISSION ST / VIRGINIA AV",-122.421488652002,37.74312201456,"FALSE","15",15.3333333333333,87.3333333333333,"06075025300"
"93630",120883897,"OTHER OFFENSES","PAROLE VIOLATION","Thursday",2012-11-01,"19:35","TENDERLOIN","ARREST, BOOKED","100 Block of LEAVENWORTH ST",-122.41395103077,37.7820551023039,"FALSE","19",19.5833333333333,163.583333333333,"06075012401"
"39039",126059294,"VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Monday",2012-04-30,"17:00","TARAVAL","NONE","8TH AV / IRVING ST",-122.46524512187,37.764082071585,"FALSE","17",17,89,"06075030202"
"116880",120987148,"DRUG/NARCOTIC","TRANSPORTATION OF MARIJUANA","Friday",2012-12-07,"14:00","MISSION","NONE","2200 Block of 17TH ST",-122.405693599999,37.7646250782327,"FALSE","14",14,14,"06075017700"
"23839",120229382,"TRESPASS","TRESPASSING","Wednesday",2012-03-21,"08:12","CENTRAL","ARREST, CITED","1100 Block of BUSH ST",-122.416219196278,37.7892459629229,"FALSE","08",8.2,128.2,"06075011100"
