"","id","parity","age","year","next.ivl","event","prev.ivl","ses","parish"
"3471",522,0,36,1860,0.879,1,NA,"farmer","SKL"
"3472",522,1,37,1861,1.884,1,0.879,"farmer","SKL"
"3473",522,2,39,1863,2.094,1,1.884,"farmer","SKL"
"3474",522,3,41,1865,3.149,1,2.094,"farmer","SKL"
"3475",522,4,44,1868,3.207,0,3.149,"farmer","SKL"
"3476",523,0,25,1849,1.708,1,NA,"farmer","SKL"
"3477",523,1,27,1851,2.82,1,1.708,"farmer","SKL"
"3478",523,2,30,1854,1.922,1,2.82,"farmer","SKL"
"3479",523,3,32,1856,2.683,1,1.922,"farmer","SKL"
"3480",523,4,34,1858,2.787,1,2.683,"farmer","SKL"
"3481",523,5,37,1861,2.147,1,2.787,"farmer","SKL"
"3482",523,6,39,1863,3.428,1,2.147,"farmer","SKL"
"3483",523,7,43,1867,2.177,0,3.428,"farmer","SKL"
"3484",524,0,18,1842,1.227,1,NA,"farmer","SKL"
"3485",524,1,19,1843,6.119,1,1.227,"farmer","SKL"
"3486",524,2,25,1849,3.233,1,6.119,"farmer","SKL"
"3487",524,3,28,1853,12.017,1,3.233,"farmer","SKL"
"3488",524,4,40,1865,6.567,0,12.017,"farmer","SKL"
"3489",525,0,22,1846,0.712,1,NA,"lower","SKL"
"3490",525,1,22,1847,1.796,1,0.712,"lower","SKL"
"3491",525,2,24,1848,2.45,1,1.796,"lower","SKL"
"3492",525,3,27,1851,2.294,1,2.45,"lower","SKL"
"3493",525,4,29,1853,2.639,1,2.294,"lower","SKL"
"3494",525,5,32,1856,2.7,1,2.639,"lower","SKL"
"3495",525,6,34,1858,3.176,1,2.7,"lower","SKL"
"3496",525,7,37,1862,2.459,1,3.176,"lower","SKL"
"3497",525,8,40,1864,3.721,1,2.459,"lower","SKL"
"3498",525,9,44,1868,3.361,0,3.721,"lower","SKL"
"3499",526,0,24,1848,0.684,1,NA,"farmer","SKL"
"3500",526,1,24,1848,1.684,1,0.684,"farmer","SKL"
"3501",526,2,26,1850,1.747,1,1.684,"farmer","SKL"
"3502",526,3,28,1852,2.716,1,1.747,"farmer","SKL"
"3503",526,4,30,1855,2.314,1,2.716,"farmer","SKL"
"3504",526,5,33,1857,2.694,1,2.314,"farmer","SKL"
"3505",526,6,35,1860,5.473,1,2.694,"farmer","SKL"
"3506",526,7,41,1865,1.596,0,5.473,"farmer","SKL"
"3507",527,0,21,1845,1.144,1,NA,"unknown","SKL"
"3508",527,1,22,1846,1.684,1,1.144,"unknown","SKL"
"3509",527,2,23,1848,1.982,1,1.684,"unknown","SKL"
"3510",527,3,25,1850,1.588,1,1.982,"unknown","SKL"
"3511",527,4,27,1851,1.098,0,1.588,"unknown","SKL"
"3512",528,0,24,1848,0.819,1,NA,"farmer","SKL"
"3513",528,1,25,1849,1.593,1,0.819,"farmer","SKL"
"3514",528,2,27,1851,1.284,1,1.593,"farmer","SKL"
"3515",528,3,28,1852,2.242,1,1.284,"farmer","SKL"
"3516",528,4,30,1854,1.974,1,2.242,"farmer","SKL"
"3517",528,5,32,1856,1.927,1,1.974,"farmer","SKL"
"3518",528,6,34,1858,2.459,1,1.927,"farmer","SKL"
"3519",528,7,36,1861,2.223,1,2.459,"farmer","SKL"
"3520",528,8,39,1863,8.313,0,2.223,"farmer","SKL"
"3521",529,0,31,1855,0.427,1,NA,"lower","SKL"
"3522",529,1,31,1856,1.569,1,0.427,"lower","SKL"
"3523",529,2,33,1857,5.93,1,1.569,"lower","SKL"
"3524",529,3,39,1863,4.23,1,5.93,"lower","SKL"
"3525",529,4,43,1867,3.801,0,4.23,"lower","SKL"
"3526",530,0,33,1857,0.704,1,NA,"farmer","SKL"
"3527",530,1,34,1858,3.836,1,0.704,"farmer","SKL"
"3528",530,2,38,1862,3.477,0,3.836,"farmer","SKL"
"3529",531,0,22,1846,1.637,1,NA,"farmer","SKL"
"3530",531,1,23,1848,2.544,1,1.637,"farmer","SKL"
"3531",531,2,26,1850,2.048,1,2.544,"farmer","SKL"
"3532",531,3,28,1852,2.486,1,2.048,"farmer","SKL"
"3533",531,4,30,1855,2.322,1,2.486,"farmer","SKL"
"3534",531,5,33,1857,2.286,1,2.322,"farmer","SKL"
"3535",531,6,35,1859,1.895,1,2.286,"farmer","SKL"
"3536",531,7,37,1861,3.767,1,1.895,"farmer","SKL"
"3537",531,8,41,1865,4.26,1,3.767,"farmer","SKL"
"3538",531,9,45,1869,2.178,0,4.26,"farmer","SKL"
"3539",532,0,25,1849,0.789,1,NA,"farmer","SKL"
"3540",532,1,25,1850,1.44,1,0.789,"farmer","SKL"
"3541",532,2,27,1851,2.782,1,1.44,"farmer","SKL"
"3542",532,3,30,1854,2.322,1,2.782,"farmer","SKL"
"3543",532,4,32,1856,2.675,1,2.322,"farmer","SKL"
"3544",532,5,35,1859,2.374,1,2.675,"farmer","SKL"
"3545",532,6,37,1861,3.578,1,2.374,"farmer","SKL"
"3546",532,7,41,1865,6.405,0,3.578,"farmer","SKL"
"3547",533,0,24,1848,0.964,1,NA,"farmer","SKL"
"3548",533,1,25,1849,1.927,1,0.964,"farmer","SKL"
"3549",533,2,27,1851,1.673,1,1.927,"farmer","SKL"
"3550",533,3,28,1853,1.41,0,1.673,"farmer","SKL"
"3551",534,0,30,1855,0.118,1,NA,"lower","SKL"
"3552",534,1,31,1855,3.543,1,0.118,"lower","SKL"
"3553",534,2,34,1858,3.031,1,3.543,"lower","SKL"
"3554",534,3,37,1861,3.521,1,3.031,"lower","SKL"
"3555",534,4,41,1865,5.665,1,3.521,"lower","SKL"
"3556",534,5,46,1871,0.727,0,5.665,"lower","SKL"
"3557",535,0,27,1851,0.307,1,NA,"farmer","SKL"
"3558",535,1,27,1852,1.654,1,0.307,"farmer","SKL"
"3559",535,2,29,1853,0.082,0,1.654,"farmer","SKL"
"3560",536,0,26,1850,1.383,1,NA,"lower","SKL"
"3561",536,1,27,1852,1.585,1,1.383,"lower","SKL"
"3562",536,2,29,1853,2.812,1,1.585,"lower","SKL"
"3563",536,3,32,1856,2.316,1,2.812,"lower","SKL"
"3564",536,4,34,1858,3.003,1,2.316,"lower","SKL"
"3565",536,5,37,1861,1.207,0,3.003,"lower","SKL"
"3566",537,0,29,1853,5.81,1,NA,"lower","SKL"
"3567",537,1,35,1859,3.447,0,5.81,"lower","SKL"
"3568",538,0,27,1852,1.202,1,NA,"farmer","SKL"
"3569",538,1,29,1853,1.996,1,1.202,"farmer","SKL"
"3570",538,2,31,1855,2.42,1,1.996,"farmer","SKL"
"3571",538,3,33,1857,2.182,1,2.42,"farmer","SKL"
"3572",538,4,35,1860,1.643,1,2.182,"farmer","SKL"
"3573",538,5,37,1861,2.075,1,1.643,"farmer","SKL"
"3574",538,6,39,1863,8.094,0,2.075,"farmer","SKL"
"3575",539,0,29,1854,0.4,1,NA,"lower","SKL"
"3576",539,1,29,1854,1.952,1,0.4,"lower","SKL"
"3577",539,2,31,1856,2.686,1,1.952,"lower","SKL"
"3578",539,3,34,1859,3.488,1,2.686,"lower","SKL"
"3579",539,4,38,1862,2.804,1,3.488,"lower","SKL"
"3580",539,5,40,1865,6.621,0,2.804,"lower","SKL"
"3581",540,0,20,1845,1.002,1,NA,"unknown","SKL"
"3582",540,1,21,1846,1.867,1,1.002,"unknown","SKL"
"3583",540,2,23,1848,2.461,1,1.867,"unknown","SKL"
"3584",540,3,26,1850,2.053,1,2.461,"unknown","SKL"
"3585",540,4,28,1852,1.191,1,2.053,"unknown","SKL"
"3586",540,5,29,1853,2.678,1,1.191,"unknown","SKL"
"3587",540,6,32,1856,2.702,1,2.678,"unknown","SKL"
"3588",540,7,34,1859,2.664,1,2.702,"unknown","SKL"
"3589",540,8,37,1861,2.5,1,2.664,"unknown","SKL"
"3590",540,9,39,1864,7.599,0,2.5,"unknown","SKL"
"3591",541,0,24,1849,4.367,1,NA,"unknown","SKL"
"3592",541,1,29,1853,2.021,1,4.367,"unknown","SKL"
"3593",541,2,31,1855,1.886,1,2.021,"unknown","SKL"
"3594",541,3,33,1857,2.407,1,1.886,"unknown","SKL"
"3595",541,4,35,1860,5.084,1,2.407,"unknown","SKL"
"3596",541,5,40,1865,2.398,1,5.084,"unknown","SKL"
"3597",541,6,42,1867,4.038,0,2.398,"unknown","SKL"
"3598",542,0,32,1857,0.988,1,NA,"lower","SKL"
"3599",542,1,33,1858,1.884,1,0.988,"lower","SKL"
"3600",542,2,35,1860,11.848,0,1.884,"lower","SKL"
"3601",543,0,23,1848,0.252,1,NA,"unknown","SKL"
"3602",543,1,24,1848,1.372,1,0.252,"unknown","SKL"
"3603",543,2,25,1850,2.765,1,1.372,"unknown","SKL"
"3604",543,3,28,1852,3.047,1,2.765,"unknown","SKL"
"3605",543,4,31,1855,2.626,1,3.047,"unknown","SKL"
"3606",543,5,34,1858,6.396,0,2.626,"unknown","SKL"
"3607",544,0,29,1854,0.496,1,NA,"farmer","SKL"
"3608",544,1,30,1854,2.623,1,0.496,"farmer","SKL"
"3609",544,2,32,1857,3.151,1,2.623,"farmer","SKL"
"3610",544,3,35,1860,2.59,1,3.151,"farmer","SKL"
"3611",544,4,38,1863,4.246,1,2.59,"farmer","SKL"
"3612",544,5,42,1867,4.683,0,4.246,"farmer","SKL"
"3613",545,0,24,1848,0.378,1,NA,"upper","SKL"
"3614",545,1,24,1849,1.812,1,0.378,"upper","SKL"
"3615",545,2,26,1851,2.012,1,1.812,"upper","SKL"
"3616",545,3,28,1853,3.275,1,2.012,"upper","SKL"
"3617",545,4,31,1856,1.927,1,3.275,"upper","SKL"
"3618",545,5,33,1858,1.624,1,1.927,"upper","SKL"
"3619",545,6,35,1859,2.207,1,1.624,"upper","SKL"
"3620",545,7,37,1862,1.574,1,2.207,"upper","SKL"
"3621",545,8,39,1863,8.338,0,1.574,"upper","SKL"
"3622",546,0,28,1853,0.422,1,NA,"farmer","SKL"
"3623",546,1,29,1853,1.47,1,0.422,"farmer","SKL"
"3624",546,2,30,1855,2.251,1,1.47,"farmer","SKL"
"3625",546,3,33,1857,2.795,1,2.251,"farmer","SKL"
"3626",546,4,35,1860,2.508,1,2.795,"farmer","SKL"
"3627",546,5,38,1862,2.001,1,2.508,"farmer","SKL"
"3628",546,6,40,1864,7.185,0,2.001,"farmer","SKL"
"3629",547,0,32,1857,0.257,1,NA,"lower","SKL"
"3630",547,1,33,1857,3.154,1,0.257,"lower","SKL"
"3631",547,2,36,1860,2.672,1,3.154,"lower","SKL"
"3632",547,3,38,1863,2.675,1,2.672,"lower","SKL"
"3633",547,4,41,1866,5.158,0,2.675,"lower","SKL"
"3634",548,0,26,1851,0.63,1,NA,"lower","SKL"
"3635",548,1,27,1851,0.758,1,0.63,"lower","SKL"
"3636",548,2,27,1852,1.18,1,0.758,"lower","SKL"
"3637",548,3,28,1853,1.966,1,1.18,"lower","SKL"
"3638",548,4,30,1855,2.245,1,1.966,"lower","SKL"
"3639",548,5,33,1857,3.212,1,2.245,"lower","SKL"
"3640",548,6,36,1861,3.296,0,3.212,"lower","SKL"
"3641",549,0,28,1853,0.372,1,NA,"lower","SKL"
"3642",549,1,28,1853,2.092,1,0.372,"lower","SKL"
"3643",549,2,31,1855,1.785,1,2.092,"lower","SKL"
"3644",549,3,32,1857,2.193,1,1.785,"lower","SKL"
"3645",549,4,35,1859,2.01,1,2.193,"lower","SKL"
"3646",549,5,37,1861,0.005,1,2.01,"lower","SKL"
"3647",549,6,37,1861,1.854,1,0.005,"lower","SKL"
"3648",549,7,38,1863,1.865,1,1.854,"lower","SKL"
"3649",549,8,40,1865,3.899,1,1.865,"lower","SKL"
"3650",549,9,44,1869,2.816,0,3.899,"lower","SKL"
"3651",550,0,28,1852,0.556,1,NA,"farmer","SKL"
"3652",550,1,28,1853,1.599,1,0.556,"farmer","SKL"
"3653",550,2,30,1855,2.286,1,1.599,"farmer","SKL"
"3654",550,3,32,1857,1.125,0,2.286,"farmer","SKL"
"3655",551,0,36,1861,0.517,1,NA,"lower","SKL"
"3656",551,1,36,1861,2.491,1,0.517,"lower","SKL"
"3657",551,2,39,1864,2.787,1,2.491,"lower","SKL"
"3658",551,3,42,1866,5.337,0,2.787,"lower","SKL"
"3659",552,0,29,1854,0.841,1,NA,"farmer","SKL"
"3660",552,1,30,1855,1.15,1,0.841,"farmer","SKL"
"3661",552,2,31,1856,0.452,0,1.15,"farmer","SKL"
"3662",553,0,23,1847,2.094,1,NA,"farmer","SKL"
"3663",553,1,25,1849,4.394,1,2.094,"farmer","SKL"
"3664",553,2,29,1854,1.969,1,4.394,"farmer","SKL"
"3665",553,3,31,1856,15.971,0,1.969,"farmer","SKL"
"3666",554,0,30,1854,3.368,1,NA,"lower","SKL"
"3667",554,1,33,1858,1.758,1,3.368,"lower","SKL"
"3668",554,2,35,1860,2.103,1,1.758,"lower","SKL"
"3669",554,3,37,1862,5.342,0,2.103,"lower","SKL"
"3670",555,0,30,1854,0.898,1,NA,"lower","SKL"
"3671",555,1,31,1855,1.895,1,0.898,"lower","SKL"
"3672",555,2,33,1857,1.276,1,1.895,"lower","SKL"
"3673",555,3,34,1859,3.014,1,1.276,"lower","SKL"
"3674",555,4,37,1862,1.632,1,3.014,"lower","SKL"
"3675",555,5,38,1863,1.583,1,1.632,"lower","SKL"
"3676",555,6,40,1865,1.336,0,1.583,"lower","SKL"
"3677",556,0,22,1847,0.934,1,NA,"farmer","SKL"
"3678",556,1,23,1848,2.374,1,0.934,"farmer","SKL"
"3679",556,2,26,1850,2.012,1,2.374,"farmer","SKL"
"3680",556,3,28,1852,1.774,1,2.012,"farmer","SKL"
"3681",556,4,29,1854,2.538,1,1.774,"farmer","SKL"
"3682",556,5,32,1857,2.275,1,2.538,"farmer","SKL"
"3683",556,6,34,1859,2.686,1,2.275,"farmer","SKL"
"3684",556,7,37,1862,0.887,0,2.686,"farmer","SKL"
"3685",557,0,34,1858,0.975,1,NA,"lower","SKL"
"3686",557,1,34,1859,1.388,1,0.975,"lower","SKL"
"3687",557,2,36,1861,1.689,1,1.388,"lower","SKL"
"3688",557,3,38,1862,2.656,1,1.689,"lower","SKL"
"3689",557,4,40,1865,1.514,1,2.656,"lower","SKL"
"3690",557,5,42,1866,3.592,1,1.514,"lower","SKL"
"3691",557,6,45,1870,1.666,0,3.592,"lower","SKL"
"3692",558,0,22,1847,0.523,1,NA,"farmer","SKL"
"3693",558,1,23,1848,1.714,1,0.523,"farmer","SKL"
"3694",558,2,25,1849,1.106,1,1.714,"farmer","SKL"
"3695",558,3,26,1850,2.916,1,1.106,"farmer","SKL"
"3696",558,4,29,1853,1.06,1,2.916,"farmer","SKL"
"3697",558,5,30,1854,1.919,1,1.06,"farmer","SKL"
"3698",558,6,32,1856,1.073,1,1.919,"farmer","SKL"
"3699",558,7,33,1857,1.309,1,1.073,"farmer","SKL"
"3700",558,8,34,1859,2.708,1,1.309,"farmer","SKL"
"3701",558,9,37,1861,1.09,1,2.708,"farmer","SKL"
"3702",558,10,38,1862,2.795,1,1.09,"farmer","SKL"
"3703",558,11,40,1865,2.743,1,2.795,"farmer","SKL"
"3704",558,12,43,1868,1.361,1,2.743,"farmer","SKL"
"3705",558,13,45,1869,1.558,0,1.361,"farmer","SKL"
"3706",559,0,20,1845,1.081,1,NA,"lower","SKL"
"3707",559,1,22,1846,2.749,1,1.081,"lower","SKL"
"3708",559,2,24,1849,1.988,1,2.749,"lower","SKL"
"3709",559,3,26,1851,2.634,1,1.988,"lower","SKL"
"3710",559,4,29,1854,2.075,1,2.634,"lower","SKL"
"3711",559,5,31,1856,2.481,1,2.075,"lower","SKL"
"3712",559,6,33,1858,3.381,1,2.481,"lower","SKL"
"3713",559,7,37,1862,3.294,1,3.381,"lower","SKL"
"3714",559,8,40,1865,6.881,0,3.294,"lower","SKL"
"3715",560,0,25,1850,2.037,1,NA,"farmer","SKL"
"3716",560,1,27,1852,2.686,1,2.037,"farmer","SKL"
"3717",560,2,30,1855,3.978,1,2.686,"farmer","SKL"
"3718",560,3,34,1859,2.152,1,3.978,"farmer","SKL"
"3719",560,4,36,1861,2.13,1,2.152,"farmer","SKL"
"3720",560,5,38,1863,2.412,1,2.13,"farmer","SKL"
"3721",560,6,41,1865,3.313,1,2.412,"farmer","SKL"
"3722",560,7,44,1869,3.185,0,3.313,"farmer","SKL"
"3723",561,0,21,1846,0.893,1,NA,"farmer","SKL"
"3724",561,1,22,1847,1.265,1,0.893,"farmer","SKL"
"3725",561,2,23,1848,3.201,1,1.265,"farmer","SKL"
"3726",561,3,27,1851,2.303,1,3.201,"farmer","SKL"
"3727",561,4,29,1854,2.196,1,2.303,"farmer","SKL"
"3728",561,5,31,1856,4.435,1,2.196,"farmer","SKL"
"3729",561,6,36,1860,2.538,1,4.435,"farmer","SKL"
"3730",561,7,38,1863,4.233,1,2.538,"farmer","SKL"
"3731",561,8,42,1867,4.625,0,4.233,"farmer","SKL"
"3732",562,0,20,1845,0.192,1,NA,"unknown","SKL"
"3733",562,1,20,1845,26.646,0,0.192,"unknown","SKL"
"3734",563,0,30,1855,2.059,1,NA,"farmer","SKL"
"3735",563,1,32,1857,2.875,1,2.059,"farmer","SKL"
"3736",563,2,35,1860,6.867,0,2.875,"farmer","SKL"
"3737",564,0,26,1851,0.745,1,NA,"farmer","SKL"
"3738",564,1,27,1852,2.056,1,0.745,"farmer","SKL"
"3739",564,2,29,1854,1.659,1,2.056,"farmer","SKL"
"3740",564,3,30,1855,2.656,1,1.659,"farmer","SKL"
"3741",564,4,33,1858,2.048,1,2.656,"farmer","SKL"
"3742",564,5,35,1860,1.561,1,2.048,"farmer","SKL"
"3743",564,6,37,1862,2.697,1,1.561,"farmer","SKL"
"3744",564,7,39,1864,5.911,0,2.697,"farmer","SKL"
"3745",565,0,29,1854,0.142,1,NA,"unknown","SKL"
"3746",565,1,29,1854,2.426,1,0.142,"unknown","SKL"
"3747",565,2,31,1856,1.952,0,2.426,"unknown","SKL"
"3748",566,0,27,1852,0.69,1,NA,"lower","SKL"
"3749",566,1,28,1853,2.012,1,0.69,"lower","SKL"
"3750",566,2,30,1855,2.478,1,2.012,"lower","SKL"
"3751",566,3,33,1857,2.965,1,2.478,"lower","SKL"
"3752",566,4,36,1860,2.535,1,2.965,"lower","SKL"
"3753",566,5,38,1863,4,1,2.535,"lower","SKL"
"3754",566,6,42,1867,4.164,1,4,"lower","SKL"
"3755",566,7,46,1871,0.746,0,4.164,"lower","SKL"
"3756",567,0,26,1851,0.329,1,NA,"lower","SKL"
"3757",567,1,26,1851,1.629,1,0.329,"lower","SKL"
"3758",567,2,28,1853,1.476,1,1.629,"lower","SKL"
"3759",567,3,29,1854,1.728,1,1.476,"lower","SKL"
"3760",567,4,31,1856,1.476,1,1.728,"lower","SKL"
"3761",567,5,32,1857,2.806,1,1.476,"lower","SKL"
"3762",567,6,35,1860,1.807,1,2.806,"lower","SKL"
"3763",567,7,37,1862,2.04,1,1.807,"lower","SKL"
"3764",567,8,39,1864,1.782,1,2.04,"lower","SKL"
"3765",567,9,41,1866,3.17,1,1.782,"lower","SKL"
"3766",567,10,44,1869,2.966,0,3.17,"lower","SKL"
"3767",568,0,30,1855,0.63,1,NA,"farmer","SKL"
"3768",568,1,31,1856,1.763,1,0.63,"farmer","SKL"
"3769",568,2,32,1857,3.099,1,1.763,"farmer","SKL"
"3770",568,3,36,1860,4.233,1,3.099,"farmer","SKL"
"3771",568,4,40,1865,4.041,0,4.233,"farmer","SKL"
"3772",569,0,26,1850,3.001,1,NA,"lower","SKL"
"3773",569,1,29,1853,1.971,1,3.001,"lower","SKL"
"3774",569,2,31,1855,2.719,1,1.971,"lower","SKL"
"3775",569,3,33,1858,2.875,1,2.719,"lower","SKL"
"3776",569,4,36,1861,2.344,1,2.875,"lower","SKL"
"3777",569,6,38,1863,1.196,1,0,"lower","SKL"
"3778",569,7,40,1865,4.715,0,1.196,"lower","SKL"
"3779",570,0,23,1848,0.873,1,NA,"unknown","SKL"
"3780",570,1,24,1849,6.962,1,0.873,"unknown","SKL"
"3781",570,2,31,1856,5.481,1,6.962,"unknown","SKL"
"3782",570,3,36,1861,10.879,0,5.481,"unknown","SKL"
"3783",571,0,35,1859,1.098,1,NA,"lower","SKL"
"3784",571,1,36,1861,1.528,0,1.098,"lower","SKL"
"3785",572,0,31,1856,0.29,1,NA,"lower","SKL"
"3786",572,1,31,1856,1.804,1,0.29,"lower","SKL"
"3787",572,2,33,1858,13.896,0,1.804,"lower","SKL"
"3788",573,0,19,1844,0.11,1,NA,"unknown","SKL"
"3789",573,1,20,1845,1.402,1,0.11,"unknown","SKL"
"3790",573,2,21,1846,1.117,1,1.402,"unknown","SKL"
"3791",573,3,22,1847,2.341,1,1.117,"unknown","SKL"
"3792",573,4,24,1849,2.749,1,2.341,"unknown","SKL"
"3793",573,5,27,1852,1.155,1,2.749,"unknown","SKL"
"3794",573,6,28,1853,2.185,1,1.155,"unknown","SKL"
"3795",573,7,31,1856,2.283,1,2.185,"unknown","SKL"
"3796",573,8,33,1858,2.144,1,2.283,"unknown","SKL"
"3797",573,9,35,1860,2.092,1,2.144,"unknown","SKL"
"3798",573,10,37,1862,2.168,1,2.092,"unknown","SKL"
"3799",573,11,39,1864,7.763,0,2.168,"unknown","SKL"
"3800",574,0,24,1849,0.758,1,NA,"lower","SKL"
"3801",574,1,24,1849,22.043,0,0.758,"lower","SKL"
"3802",575,0,25,1849,1.079,1,NA,"farmer","NOR"
"3803",575,1,26,1850,2.308,1,1.079,"farmer","NOR"
"3804",575,2,28,1852,2.56,1,2.308,"farmer","NOR"
"3805",575,3,31,1855,2.316,1,2.56,"farmer","NOR"
"3806",575,4,33,1857,2.13,1,2.316,"farmer","NOR"
"3807",575,5,35,1859,2.377,1,2.13,"farmer","NOR"
"3808",575,6,37,1862,1.205,1,2.377,"farmer","NOR"
"3809",575,7,39,1863,2.366,1,1.205,"farmer","NOR"
"3810",575,8,41,1865,2.092,1,2.366,"farmer","NOR"
"3811",575,9,43,1868,3.944,0,2.092,"farmer","NOR"
"3812",576,0,25,1850,0.69,1,NA,"farmer","SKL"
"3813",576,1,26,1851,1.333,1,0.69,"farmer","SKL"
"3814",576,2,27,1852,1.591,1,1.333,"farmer","SKL"
"3815",576,3,28,1853,0.81,1,1.591,"farmer","SKL"
"3816",576,4,29,1854,1.081,1,0.81,"farmer","SKL"
"3817",576,5,30,1855,1.914,1,1.081,"farmer","SKL"
"3818",576,6,32,1857,1.651,1,1.914,"farmer","SKL"
"3819",576,7,34,1859,1.914,1,1.651,"farmer","SKL"
"3820",576,8,36,1861,2.22,1,1.914,"farmer","SKL"
"3821",576,9,38,1863,2.853,1,2.22,"farmer","SKL"
"3822",576,10,41,1866,2.853,1,2.853,"farmer","SKL"
"3823",576,11,44,1869,3.229,0,2.853,"farmer","SKL"
"3824",577,0,21,1846,1.259,1,NA,"lower","SKL"
"3825",577,1,22,1847,2.322,1,1.259,"lower","SKL"
"3826",577,2,24,1849,2.401,1,2.322,"lower","SKL"
"3827",577,3,27,1852,2.546,1,2.401,"lower","SKL"
"3828",577,4,29,1854,0.925,0,2.546,"lower","SKL"
"3829",578,0,28,1853,0.326,1,NA,"farmer","SKL"
"3830",578,1,28,1853,2.634,1,0.326,"farmer","SKL"
"3831",578,2,31,1856,3.42,1,2.634,"farmer","SKL"
"3832",578,3,34,1859,3.663,1,3.42,"farmer","SKL"
"3833",578,4,38,1863,2.475,1,3.663,"farmer","SKL"
"3834",578,5,40,1865,6.775,0,2.475,"farmer","SKL"
"3835",579,0,22,1847,0.649,1,NA,"unknown","SKL"
"3836",579,1,23,1848,0.597,0,0.649,"unknown","SKL"
"3837",580,0,26,1851,0.821,1,NA,"lower","SKL"
"3838",580,1,27,1852,1.739,1,0.821,"lower","SKL"
"3839",580,2,29,1854,1.851,1,1.739,"lower","SKL"
"3840",580,3,31,1856,2.42,1,1.851,"lower","SKL"
"3841",580,4,33,1858,2.511,1,2.42,"lower","SKL"
"3842",580,5,36,1861,2.349,1,2.511,"lower","SKL"
"3843",580,6,38,1863,2.678,1,2.349,"lower","SKL"
"3844",580,7,41,1866,3.228,1,2.678,"lower","SKL"
"3845",580,8,44,1869,1.777,1,3.228,"lower","SKL"
"3846",580,9,46,1871,1.219,0,1.777,"lower","SKL"
"3847",581,0,28,1853,0.78,1,NA,"farmer","SKL"
"3848",581,1,28,1854,1.859,1,0.78,"farmer","SKL"
"3849",581,2,30,1855,5.18,1,1.859,"farmer","SKL"
"3850",581,3,36,1861,11.473,0,5.18,"farmer","SKL"
"3851",582,0,24,1849,0.92,1,NA,"lower","SKL"
"3852",582,1,25,1850,1.366,1,0.92,"lower","SKL"
"3853",582,2,26,1851,1.963,1,1.366,"lower","SKL"
"3854",582,3,28,1853,1.914,1,1.963,"lower","SKL"
"3855",582,4,30,1855,1.698,1,1.914,"lower","SKL"
"3856",582,5,32,1857,3.108,1,1.698,"lower","SKL"
"3857",582,6,35,1860,3.072,1,3.108,"lower","SKL"
"3858",582,7,38,1863,1.914,1,3.072,"lower","SKL"
"3859",582,8,40,1865,1.186,1,1.914,"lower","SKL"
"3860",582,9,41,1866,6.077,0,1.186,"lower","SKL"
"3861",583,0,25,1850,1.821,1,NA,"farmer","SKL"
"3862",583,1,26,1852,2.784,1,1.821,"farmer","SKL"
"3863",583,2,29,1854,1.676,1,2.784,"farmer","SKL"
"3864",583,3,31,1856,3.628,1,1.676,"farmer","SKL"
"3865",583,4,35,1860,4.189,1,3.628,"farmer","SKL"
"3866",583,5,39,1864,8.259,0,4.189,"farmer","SKL"
"3867",584,0,29,1854,9.046,1,NA,"lower","SKL"
"3868",584,1,38,1863,5.531,0,9.046,"lower","SKL"
"3869",585,0,25,1850,0.775,1,NA,"lower","SKL"
"3870",585,1,26,1851,1.487,1,0.775,"lower","SKL"
"3871",585,2,27,1852,2.42,1,1.487,"lower","SKL"
"3872",585,3,30,1855,2.081,1,2.42,"lower","SKL"
"3873",585,4,32,1857,2.045,1,2.081,"lower","SKL"
"3874",585,5,34,1859,2.073,1,2.045,"lower","SKL"
"3875",585,6,36,1861,2.22,1,2.073,"lower","SKL"
"3876",585,7,38,1863,2.018,1,2.22,"lower","SKL"
"3877",585,8,40,1865,2.831,1,2.018,"lower","SKL"
"3878",585,9,43,1868,4.133,0,2.831,"lower","SKL"
"3879",586,0,29,1854,0.693,1,NA,"farmer","SKL"
"3880",586,1,29,1854,2.916,1,0.693,"farmer","SKL"
"3881",586,2,32,1857,3.113,1,2.916,"farmer","SKL"
"3882",586,3,35,1860,1.832,0,3.113,"farmer","SKL"
"3883",587,0,31,1856,0.712,1,NA,"unknown","SKL"
"3884",587,1,31,1857,2.68,1,0.712,"unknown","SKL"
"3885",587,2,34,1859,2.984,1,2.68,"unknown","SKL"
"3886",587,3,37,1862,3.036,1,2.984,"unknown","SKL"
"3887",587,4,40,1865,4.553,0,3.036,"unknown","SKL"
"3888",588,0,23,1848,0.657,1,NA,"farmer","SKL"
"3889",588,1,23,1849,0.895,1,0.657,"farmer","SKL"
"3890",588,3,24,1850,2.059,1,0,"farmer","SKL"
"3891",588,4,26,1852,3.012,1,2.059,"farmer","SKL"
"3892",588,5,29,1855,3.915,0,3.012,"farmer","SKL"
"3893",589,0,24,1849,1.498,1,NA,"farmer","SKL"
"3894",589,1,25,1851,2.645,1,1.498,"farmer","SKL"
"3895",589,2,28,1853,1.281,1,2.645,"farmer","SKL"
"3896",589,3,29,1855,3.247,1,1.281,"farmer","SKL"
"3897",589,4,33,1858,5.427,1,3.247,"farmer","SKL"
"3898",589,5,38,1863,8.954,0,5.427,"farmer","SKL"
"3899",590,0,21,1846,1.051,1,NA,"lower","SKL"
"3900",590,1,22,1847,2.831,1,1.051,"lower","SKL"
