"","year","month","day","RPT","VAL","ROS","KIL","SHA","BIR","DUB","CLA","MUL","CLO","BEL","MAL"
"947",63,8,5,18.08,12.21,11.08,8.54,11.12,8.58,10.5,9.75,9.92,12.12,10.34,17.75
"948",63,8,6,11.12,7.5,8.17,5.33,9.62,7.41,7,10.71,8.63,8.58,14.12,14
"949",63,8,7,13.13,9.71,11.92,8,14.46,11.38,12.58,13.67,12.25,12.25,16.08,19.79
"950",63,8,8,14.46,7.75,10.83,8.58,13.62,8.96,13.5,10.29,12.25,12.79,12.92,23.29
"951",63,8,9,9.71,10.41,8.96,5.54,10.67,6.21,7.96,5.96,7.41,7.29,10.29,11.21
"952",63,8,10,12.92,8.92,10,9.38,14,11.38,14.09,12,12.71,11.5,11.58,10.21
"953",63,8,11,14,10.79,7.29,7.54,13.25,8.87,11.25,10.58,11.34,9.25,12.12,12.5
"954",63,8,12,12.29,9.29,5.66,6.29,9.29,7.21,8.38,9.25,8.46,10,12.17,13.7
"955",63,8,13,7.96,7.08,6.67,3.67,7.12,4.12,6.58,6.63,5.91,8.96,8.83,10.75
"956",63,8,14,8,7,5.04,3.08,8.21,5.33,6.67,7.41,6.58,7.33,10.71,10.25
"957",63,8,15,9.67,8.5,9.08,4.12,9.71,5.37,9.21,7.21,7.46,7.29,10.13,10.29
"958",63,8,16,22.37,16.38,19.75,12.33,14.83,8.79,17.67,12.96,12.08,13.5,16.38,17.62
"959",63,8,17,24.33,15.12,18.75,14.5,15.12,11.12,15.67,11.04,13.92,16.66,12.08,16.08
"960",63,8,18,8,4.63,8.42,4.25,7.25,4.17,6.92,4.88,6.54,5.96,7.54,5.33
"961",63,8,19,7.08,6.46,6.58,5.04,10.37,7.25,7.79,8.92,6.92,8.83,10.13,10.25
"962",63,8,20,15.63,12.75,7,8.21,13.88,9.04,11.08,10.34,10.21,11.63,11.29,15.29
"963",63,8,21,9.38,10.67,10.58,7.04,9.59,7.38,9.46,8.21,9.79,8.38,10.37,12
"964",63,8,22,12.08,10.75,10.41,4.5,11.96,7.58,7.62,9.71,8.08,9.59,15.46,9.67
"965",63,8,23,18.21,15.54,16.33,8.54,17.92,12.54,13.13,12.58,12.17,14.88,17.16,16.71
"966",63,8,24,16.21,12.75,12.79,8.83,14.83,10.96,13.59,11.08,12.29,9.92,12.5,13.21
"967",63,8,25,15.41,14.09,15.83,7.71,14.67,9.59,9,15.71,10.41,14.37,22.88,13.21
"968",63,8,26,21.5,20.62,18.54,13.46,23.63,15.87,19.62,19.08,17.54,17.25,23.16,21.54
"969",63,8,27,16.71,11.54,10.88,10.37,15.92,12.25,14.62,14.25,13.79,9.92,16.42,13.17
"970",63,8,28,11.54,9.46,8.83,5.37,10.37,6.75,7.41,8.33,6.58,7.12,12.83,8.5
"971",63,8,29,10.71,7.96,10.13,7.04,10.25,8.46,8.33,11.34,8.75,11.29,16,14.42
"972",63,8,30,17.33,19,17.04,9.17,20.08,12.75,11.12,14.79,12.29,15.5,19.25,15.21
"973",63,8,31,13.21,20,17.12,7.83,13.04,8.54,9.59,12.5,8.79,10.96,17.29,17.46
"974",63,9,1,14.37,12.17,12.42,7.41,10.96,7.41,10.34,11.83,9.13,12.83,16.08,18
"975",63,9,2,19.92,16.79,10.08,9.21,12.17,7.96,8.96,11.54,9.42,11.87,14.09,16.08
"976",63,9,3,11.87,7.96,9.92,6.04,9.92,6.71,11.25,8.71,8.63,8.87,8.25,13.59
"977",63,9,4,10.63,10.71,7.12,4.83,8.42,4.42,5.96,6.08,4.58,6.83,7.08,13.5
"978",63,9,5,15,10.88,8.42,5.37,11.87,7,9.25,9.87,8.29,9.13,11.92,14.67
"979",63,9,6,10.58,10.25,7.5,6,10.54,7.04,10.34,8.46,7.54,8.04,12.25,13.88
"980",63,9,7,15.96,13.92,14.75,7.54,13.75,10.88,14.67,12.71,11.38,12.96,12.12,10.67
"981",63,9,8,15.63,13.88,12.83,7.92,16.42,10,13.13,10.88,10.71,11.71,19.17,17.29
"982",63,9,9,11.42,9.96,11,6.63,10.75,7.71,14.04,10,10.21,10.75,13.29,17.37
"983",63,9,10,7.41,7.67,5.54,1.58,4.83,0.67,3.71,2.67,2.37,1.83,3.5,7.38
"984",63,9,11,6.79,3.04,5.46,2.96,5.71,1.71,2.54,1.75,3.67,3.04,5.17,6.25
"985",63,9,12,5.21,6.5,5.79,2.54,4,2.42,4.29,7.38,2.71,4.54,14.79,8.54
"986",63,9,13,6.5,6.54,8.04,3.67,7.79,6.5,9.79,10.54,8.63,9.96,16.25,19.55
"987",63,9,14,5.58,2.75,4.92,2.21,6.63,4.92,9.33,7.17,6.34,7.96,15.59,19.67
"988",63,9,15,3.83,7.21,6.71,2.25,4.38,4.46,5.91,12.67,6.08,10.54,20,14.92
"989",63,9,16,2.33,8.25,4.04,2,5.66,4.08,4.75,8.25,3.83,5.88,17.04,10.08
"990",63,9,17,4.67,7.96,5.46,2.33,5.79,2.5,7.83,8.25,4.54,7.29,13.62,11.38
"991",63,9,18,6.96,7.17,16.54,3.63,8.42,4.88,5.41,6.54,5.29,4.75,7.25,12.08
"992",63,9,19,8.87,6.63,6.63,3.21,9.87,4.75,6.75,5.63,5.21,5.58,5.63,10.71
"993",63,9,20,7.08,7.79,5.13,4.17,9.46,4.42,5.5,5.21,3.96,5.91,7.25,7.83
"994",63,9,21,3.63,6.71,4.42,1,7.54,2.21,2.54,5.83,1.42,4.33,10.25,9.21
"995",63,9,22,1.29,8.21,3.96,1.54,6.42,2.04,3.21,4.79,3.33,5.21,15.59,10.5
"996",63,9,23,8.54,14.96,5.25,5.04,12,6.83,5.09,11.21,6.87,10.75,23.75,17.16
"997",63,9,24,18.84,15.37,13.25,10.34,16.83,11.04,14.67,12,11.58,13.88,16.58,20.67
"998",63,9,25,18.25,15.87,14.42,8.46,13.88,9.87,13.37,11.38,10.08,12.46,19.33,19.33
"999",63,9,26,19.58,17.92,16.66,13.75,24.13,17.96,23.04,22.58,18.88,16.96,26.12,33.42
"1000",63,9,27,11.92,10.25,9.17,7.12,13.46,10.83,15,11.38,12.38,13.21,17.12,24.41
"1001",63,9,28,9.67,10.08,10.54,4.21,6.75,6.54,10.17,9.54,6.58,8.63,13.96,14
"1002",63,9,29,17.5,10.5,13.7,10.46,14.71,11.87,17.88,14.37,14.58,14.58,16.88,23.96
"1003",63,9,30,11.38,7.92,7.67,7.38,12.21,8,12.5,8.42,10.54,9.38,11.63,18.29
"1004",63,10,1,16,14.71,10.96,10.37,16.46,11.21,15.71,14.62,13.46,11.67,19.55,21.67
"1005",63,10,2,15.16,12.42,11.25,8.42,13.5,7.79,10.54,10,9,10.21,15.54,14.92
"1006",63,10,3,16.46,14.33,13.08,9.13,12.83,10.41,14.21,10.17,11.29,10.58,14.62,19.21
"1007",63,10,4,14.17,12.08,9.21,8.5,14.21,9.04,14.25,12.62,12,10.75,17.33,19.55
"1008",63,10,5,12.17,8.42,9.29,6.92,13.13,3.88,9.04,5.75,7.25,8.38,7.83,17.04
"1009",63,10,6,12.75,11.87,8.63,6.54,14.04,9.42,8.71,10.21,8.83,5.66,14.12,11.29
"1010",63,10,7,13.08,10.88,9.46,5.41,10.41,7.71,11.17,11.79,9.08,8.5,16.46,9.62
"1011",63,10,8,17.29,13.13,13.42,9.96,14.5,11.21,14.33,15.96,12.25,13.59,20.41,22.37
"1012",63,10,9,10.08,9.42,10.29,6.08,17.33,11.83,15.25,14.92,12.71,15.54,23.38,28.5
"1013",63,10,10,7.62,5.79,8.21,5.88,11.96,9,14.42,11.34,11.17,11.21,16.38,20.62
"1014",63,10,11,10.29,12.83,12.5,4.83,8.12,6.34,9.83,13.42,7.25,13.04,18.66,22.08
"1015",63,10,12,11.04,10.58,13,3.83,10.58,7.38,9.42,9.21,7.25,9.08,17.83,15.54
"1016",63,10,13,13.88,7.92,10.54,7.41,9.79,8.42,14.21,7.08,11.25,11.5,13.37,22.92
"1017",63,10,14,9.79,10.5,9.75,3.79,8.25,7.67,3.83,6.58,6.34,5.54,13.5,10.5
"1018",63,10,15,15,15.37,15.04,8.54,13,12,11.67,13.46,10.83,13.54,21.25,19.79
"1019",63,10,16,12.17,9.08,8.25,5.46,11.54,7.5,7.46,8.79,6.25,8.29,16,13.46
"1020",63,10,17,13.08,12.46,11.08,5.5,12.38,8.67,10.37,11.38,8.46,10.75,19.62,16.75
"1021",63,10,18,16.29,15.34,15.09,9.17,12.33,10.67,12.96,13.92,8.92,13.67,20.96,16.17
"1022",63,10,19,22,17.54,19.55,14.29,18.71,15.34,15.09,16.38,13.83,16.79,23.54,22.13
"1023",63,10,20,19.21,18.05,14.58,9.13,15.71,12.71,13.42,15.83,10.75,15.67,26.38,19.29
"1024",63,10,21,19.5,11.12,18.63,9.92,12.46,10.71,13.88,10.41,10.17,12.21,15.09,17.29
"1025",63,10,22,12.92,12.29,10.63,6.5,10.37,9,9.79,7.21,5.58,7.41,11.71,13.33
"1026",63,10,23,16.17,14.33,14.71,9.5,15.25,11.21,12.92,12.29,11.83,14.09,20.91,18.05
"1027",63,10,24,6.25,9.83,6.71,2.96,8.71,5.25,4.83,7.75,4.33,10.08,15.5,13.5
"1028",63,10,25,10,11.17,5.63,4.75,12.12,7.12,6.04,7.12,5.33,5.66,10.46,10.54
"1029",63,10,26,16.46,17.96,12.79,8.54,16,9.87,11.21,11.29,8.25,9.79,14.12,10.41
"1030",63,10,27,20.41,18.79,15.29,12.12,21.54,13.33,15.37,15.59,10.79,11.17,19.41,11.42
"1031",63,10,28,16.42,13.29,15.87,10.34,12.08,8.96,12.04,11.38,11.83,12.96,14.17,19.87
"1032",63,10,29,12.46,9.79,14.96,10.08,9.92,7.08,8.21,8.71,8.33,11.38,11.92,12.33
"1033",63,10,30,13.88,3.71,18.66,11.04,12.42,11,15.92,10.04,11.04,14.37,10.58,17
"1034",63,10,31,6.75,7.79,8.29,3.37,8.33,4.38,5.25,8.04,5.75,8,9.87,15.83
"1035",63,11,1,10.34,7.87,15.21,6.04,8.21,6.25,8.25,6.87,6.54,6.79,7.17,11.12
"1036",63,11,2,7.08,4.88,6.46,2.83,5.17,1.67,6,4.83,4.54,5,7.58,8.79
"1037",63,11,3,12.87,10.08,11.25,4.25,8.12,5.66,7.33,9.96,6.5,8.58,11.5,15.54
"1038",63,11,4,13.5,11.04,19.29,8.83,10.54,8.87,16.13,11.71,9.92,11.34,12.38,20.25
"1039",63,11,5,9.29,7.5,10.67,5.04,9.92,7.08,11.12,10.83,7.29,10.58,12.83,16.17
"1040",63,11,6,4,1.92,4.83,0.96,4.17,0.37,3,2.58,0.87,0.87,7.25,2.96
"1041",63,11,7,11.79,7.67,7.75,4.92,9.17,4.38,7.62,4.5,4.5,4.12,6.25,5.79
"1042",63,11,8,11.67,12.08,10.5,6.5,14.09,9.75,13,7.62,8.92,9.59,12.25,12.42
"1043",63,11,9,7.41,9.96,7.54,3.88,8.79,5.66,6.58,5.54,4.67,3.92,7.83,8.63
"1044",63,11,10,32.96,22.25,26.67,20.46,23.75,16.83,19.83,21.29,16.71,17.25,24.13,33.87
"1045",63,11,11,26.92,22.04,22.67,19.5,27.04,19.12,18.29,15.67,16.21,18.63,14.17,15.59
"1046",63,11,12,16.42,15.71,14.75,14.96,21.17,19,25.92,20.33,22.08,20.04,28.62,24.3
"1047",63,11,13,10.29,9.42,6.67,3.67,11.12,7.79,14.42,7.79,9.21,11.29,16.96,22.08
"1048",63,11,14,13.62,13.08,13.67,4.42,14.37,7.62,12.08,6.54,7.46,9.13,18,14.46
"1049",63,11,15,8.5,11.04,4.12,1.04,10,5.13,2.92,7.21,3.08,4.42,10.13,4.79
"1050",63,11,16,16.5,14.67,8.58,6.67,12.79,5.66,6.29,6.08,2.54,3.37,14.58,11
"1051",63,11,17,21.67,19.75,16.96,8.17,19.17,13.5,13.75,15.16,11.04,11.71,18.21,19.17
"1052",63,11,18,25.12,21.04,20.71,14.5,21.21,15.71,22.5,14.37,16.46,15.34,15.34,8.92
"1053",63,11,19,9.29,6.54,8.63,5.17,9,5.75,10.08,7.08,6.08,7.33,16.79,18.91
"1054",63,11,20,10.75,8.71,10.96,3.58,8.38,3.46,7.17,5.96,5.71,7.21,13.96,15.21
"1055",63,11,21,26.38,24.67,22.67,17.41,26.42,18.91,24.71,20.38,20.5,21.34,30,31.05
"1056",63,11,22,8.71,10.92,6.58,4.79,8.17,6.04,10.21,7.58,7,8.75,12.96,18.88
"1057",63,11,23,22.63,19.38,19.29,10.92,13.96,12.79,13.17,12.79,9.67,13.04,13.88,18.5
"1058",63,11,24,26.5,21.29,21.92,16.46,20.08,15.21,14.62,17.21,15.41,17.33,20.33,18.75
"1059",63,11,25,26.58,26.54,19.46,14.75,23.09,15.54,18.41,18.54,17.62,17.04,24.13,17.92
"1060",63,11,26,22.83,13.96,14,12.12,13.37,9.83,14.42,10.83,13.96,12.62,14.21,17.92
"1061",63,11,27,8.79,10.88,9.08,4.96,9.92,7.17,5.91,10.04,7,9.13,18.91,15.83
"1062",63,11,28,15.83,11.12,13.54,8.21,8.54,6.34,10.41,5.96,9.5,8.17,10.54,14.37
"1063",63,11,29,3.08,6.17,9.71,1.33,5.88,2.21,6.46,3.92,1.58,2.29,10.21,7.08
"1064",63,11,30,19.17,17.46,11.08,3.71,14.88,7.5,6.42,11.87,5.79,6.13,16.88,12.5
"1065",63,12,1,24.79,16.46,18.75,11.17,21.71,12.83,13.79,18.25,12.08,13.79,19.79,15.37
"1066",63,12,2,15.67,12.21,17.96,9.75,11.17,10.88,16,15.12,14.12,12.75,16.88,26.16
"1067",63,12,3,22.79,18.5,27.67,16.17,19.41,19.87,21.29,20.75,18.88,17.33,21.29,31.75
"1068",63,12,4,13.96,10.83,15.5,7.75,10.29,10.17,16.08,12.79,13.17,12.12,12.71,24.33
"1069",63,12,5,10.04,7.12,13.62,3.96,7.04,3.79,10.71,7.33,6.13,7.58,7.71,5.09
"1070",63,12,6,11.17,7.46,12.62,4,7.83,4.12,13.21,6.96,4.75,6.67,8.29,12.92
"1071",63,12,7,10.13,8.63,11.42,3.29,7.08,3.96,8.92,4.67,3.04,5.5,7.33,10.08
"1072",63,12,8,7.29,1.08,7.38,0.42,6.54,1.46,1.83,1.29,1.13,1.29,6.29,6.67
"1073",63,12,9,6.83,4.88,6.25,0.46,6.13,1.75,3.46,2.04,0.83,1.25,7.5,7.38
"1074",63,12,10,20.12,20.33,18.66,10.63,18.05,13.17,12.17,15.29,9.25,13.29,18.75,14.12
"1075",63,12,11,18.34,3.37,23.13,12.38,18.29,16.08,17.54,18.84,12.5,15,18.41,20.67
"1076",63,12,12,16.42,11.71,17.5,10,15.71,11,16.96,15.75,11.71,12.92,15.54,20.79
"1077",63,12,13,17.46,12.54,17.96,6.04,12,6.87,13.04,10.88,7.83,8.79,11.38,14.29
"1078",63,12,14,12.58,8.42,16.5,7,8.87,4.04,9.08,7.25,5.83,4.67,6.87,10
"1079",63,12,15,9.42,10.21,13.13,5,7.67,3.04,6.5,4.88,3.83,3.92,3.83,10.75
"1080",63,12,16,9.42,9.83,10.37,3.25,6,4.88,4.92,4.5,2.29,3.79,6,4.25
"1081",63,12,17,9.59,9.71,9.13,3.42,6.04,4.75,6.42,5.54,3.21,3.25,6.38,9.42
"1082",63,12,18,11.67,10.46,15.12,5.54,7.29,3.75,7.5,5.17,4.79,4.96,7.25,14.54
"1083",63,12,19,12.58,10.37,19.29,8.08,10.08,3.92,10.58,5.66,5.33,4.21,5.37,15.12
"1084",63,12,20,11.83,5.75,11.5,3.21,4.71,0.79,8.38,5.21,3,1.92,4.17,11.12
"1085",63,12,21,9.96,2.13,8.29,2.46,4.42,2.37,10.88,1.92,3.96,6.67,5.63,11.71
"1086",63,12,22,9.5,12.08,6.42,0.5,10.54,6.29,6.63,9.79,2.92,8.38,19.38,13.25
"1087",63,12,23,27.37,22.71,18.96,10.58,20.25,14.46,12.08,19.46,12.42,20.58,31.25,30.5
"1088",63,12,24,32.5,26.54,26.25,17,24.71,18.71,18.08,21.21,18.58,21.37,29.38,29.63
"1089",63,12,25,7.96,6.92,10.63,5.13,9.92,8.29,12.21,9.17,8.79,14.17,19.04,24.67
"1090",63,12,26,4.25,4.79,5.79,1.13,7.12,5.58,8.29,6.13,5.63,6.87,13.17,15.25
"1091",63,12,27,16.79,17.29,15.09,9.29,14.25,12.17,10.54,15.75,9.42,15.5,26.63,21.21
"1092",63,12,28,19.21,19.38,16.25,14.29,17.88,14.79,12.87,16.96,12.71,16.88,29.71,24.83
"1093",63,12,29,17.96,16.79,14.96,11.21,15.79,13.37,14.29,13.37,13.37,15.16,22,20.91
"1094",63,12,30,22.21,19.08,20.46,12.29,16.58,14.17,17.29,17.12,12.96,18.54,26.08,21.59
"1095",63,12,31,13.88,14.42,12.12,9.25,14.33,10.67,18.29,11.96,12.04,15.37,16.79,14.09
"1096",64,1,1,25.8,22.13,18.21,13.25,21.29,14.79,14.12,19.58,13.25,16.75,28.96,21
"1097",64,1,2,33.34,28.5,24.37,28.46,23.5,20.33,22.63,25.92,17.71,24.17,36.95,28.96
"1098",64,1,3,22.63,9.92,19.67,18.12,11.92,12.12,16.13,9.67,12.58,15.29,14.5,14.71
"1099",64,1,4,8.67,4.79,14.5,7.75,7.54,2.58,6.5,2.42,4.42,5.13,4.58,4.83
"1100",64,1,5,5.5,6.75,3.79,3.58,8.83,3.5,3.67,6.71,5.79,5.63,8.63,9.71
"1101",64,1,6,6.87,10.75,7,4.21,9.25,5.29,2.54,6.21,2.46,5.79,17.08,10.37
"1102",64,1,7,12.29,11.92,7.92,4.17,10.63,4.46,2.92,9.54,3.67,8.12,21.54,10
"1103",64,1,8,15.09,12.54,7.71,6.29,9.13,4.29,4.08,11.87,5.25,9.46,22.75,17.37
"1104",64,1,9,10.67,9.08,7.96,4.38,7,2.75,2.67,5.88,2.25,2.83,14.04,10.34
"1105",64,1,10,11.25,9.92,8.71,3,9.17,2.67,2.71,7.79,3.46,3,9.08,3.63
"1106",64,1,11,10.04,10.41,11.96,2.67,9.92,2.92,4.42,4.67,3.29,4.12,5.96,4.71
"1107",64,1,12,8.21,5.88,17.08,6.79,9.17,2.25,7.54,5.91,6.04,5.66,5.21,11.96
"1108",64,1,13,14.25,11.71,18.5,7.41,12.29,6.25,15.04,12.21,8.75,14.33,14.21,24.96
"1109",64,1,14,15.96,18.91,12.46,3,12.67,6.42,8.71,11.29,3.67,9.25,14.5,20.12
"1110",64,1,15,19.04,21.62,15.34,7.67,15.21,10.25,11.12,14.09,9,15,15.41,16.54
"1111",64,1,16,19.46,20.58,15.79,9.38,15.41,10.5,11.34,13.25,7.87,12.17,14.67,18.58
"1112",64,1,17,16.25,17.75,15.59,9.13,15.83,10.29,12.25,10.54,6.54,8.58,16.38,9.67
"1113",64,1,18,16.42,16.96,18.63,10.71,15.46,12.54,15.29,13.59,11.29,12.62,20.12,19.5
"1114",64,1,19,2.92,9.62,7.83,1,6.29,2.75,2.62,6.71,1.38,5.79,16.66,8.79
"1115",64,1,20,2.08,5.71,4.54,2.21,5.88,3.08,7.58,6.17,4.42,8.29,12.33,13.13
"1116",64,1,21,1.87,4.75,4.29,0.5,5.04,0.71,1.92,0.96,0.46,0.46,7.21,5.63
"1117",64,1,22,10.37,9.96,8.46,2.67,8.17,3.13,3,3.25,2.37,4.71,7.62,6.87
"1118",64,1,23,7.83,3.13,9.08,4.63,7.17,5.71,9.92,5.71,5.33,8.67,9.75,15
"1119",64,1,24,8.29,4.21,9.71,4.33,4.04,1,6.34,0.75,2,5.04,3.88,8.17
"1120",64,1,25,3.63,3.04,6,0.67,4.12,1.21,9.08,5,2.75,7.08,9.5,11.71
"1121",64,1,26,3.08,5.25,5.13,0.75,5.79,2.29,7.12,5.91,2.42,6.13,12,10.71
"1122",64,1,27,15.46,13.13,14.33,6.58,12.79,9.33,11.08,13.21,8.12,12.29,21.29,15.46
"1123",64,1,28,16.04,11.12,10.63,10.46,13.17,8.67,15.87,11.54,12.21,13.75,16.66,17.96
"1124",64,1,29,12.62,12.21,12.17,8.58,16.83,11.63,17.25,13.37,13.59,15.83,20.25,17.46
"1125",64,1,30,18.16,16.66,11.87,11.67,18.16,12.67,19,15.25,14.33,14.54,21.46,25.12
"1126",64,1,31,18.41,17.46,14.75,11.54,21.75,16.46,22.92,21.34,18.71,19.5,23.91,25.54
"1127",64,2,1,13.25,13.83,12,8.79,13.42,12.5,17.67,14.5,11.96,15.87,15.75,18.34
"1128",64,2,2,16.92,18.25,17.25,9.21,15.34,13.21,15.34,19.12,11.25,17.46,26.92,22
"1129",64,2,3,16.08,13.5,13.83,10.41,15.46,11.67,16.79,12.5,12.96,16.33,20.58,24.41
"1130",64,2,4,9.21,7.83,8.58,6.63,11.34,9.17,15.5,11.79,10.21,17.04,16.62,26.04
"1131",64,2,5,8.08,6.21,11.21,3.25,6.83,3.25,7.25,3.17,3.08,3.83,6.29,9.04
"1132",64,2,6,9.04,5.25,4.08,0.33,6.54,0.58,5.63,2.67,0.96,4.17,4.92,10.46
"1133",64,2,7,7.5,7.38,4.17,0.71,6.75,1.87,5.88,2.5,0.5,3.96,7.33,7.71
"1134",64,2,8,4.33,6.79,6.29,1,3.88,0.75,7.21,1.5,2.96,4.92,7.17,10.5
"1135",64,2,9,3.67,2.96,3.67,1.08,4.29,1.33,7.54,4.17,1.08,5.25,11.29,10.58
"1136",64,2,10,4.88,3.79,5.5,0.42,4.63,1.87,10.83,4.75,3.21,5.88,8.92,12.12
"1137",64,2,11,7.08,9.92,7.29,1.67,7,4.21,8.5,6.75,3.08,6.75,11.92,9.83
"1138",64,2,12,20.96,15.63,14.09,9,15.63,11.12,9.67,14.42,8.92,10.04,17.46,16.08
"1139",64,2,13,26.2,16.08,24.54,14.5,22.13,17.33,20.3,18.58,13.17,17.88,19.25,19.21
"1140",64,2,14,14.17,10.34,16.42,9.08,15.12,11,17.04,12.87,10.41,14.96,13.67,23.54
"1141",64,2,15,15.5,12.71,15.34,9.75,14.12,11.38,13.88,11.92,8.87,13.7,13.92,16.46
"1142",64,2,16,12.54,9.17,18.54,7.54,10.54,7.5,12.96,9.54,6.42,10.92,8.71,21.37
"1143",64,2,17,11.46,8.04,20.88,8.71,10.34,7.5,12.83,9.13,8.96,10.34,11.29,22.83
"1144",64,2,18,18.21,16,22.79,12.75,18.16,11.87,24,20.67,12.71,18.34,22.46,30.91
"1145",64,2,19,16.04,12.17,16.58,8.67,15.87,9.29,16.38,14.25,8.96,10.83,14.17,17.37
"1146",64,2,20,17.58,16.5,13.7,8.12,16.33,11.63,9.67,13.67,6.96,11.34,12.92,9.87
"1147",64,2,21,25.25,21.84,22.79,12.21,21.59,16.54,18.29,18.12,9.38,16.33,18.38,13.96
"1148",64,2,22,16.66,17.25,24.25,14.04,18.16,16.83,19.25,17.04,13.13,18.96,16.62,22.63
"1149",64,2,23,11.54,11.5,11.58,6.92,9.96,6.58,8.92,7.96,5.21,9.5,11.42,11.96
"1150",64,2,24,24.87,19.87,19,17.25,20.46,16.29,15.04,18.08,13.88,18.41,18.05,15.54
"1151",64,2,25,15.83,14.12,14.88,11.42,14.04,10.41,11.08,12.58,11.29,15.29,17.5,18.66
"1152",64,2,26,23.21,25.66,20.21,14.83,22.54,16.17,16.25,17.37,13.13,17.5,19.55,18.16
"1153",64,2,27,21.34,18.08,17.79,13.7,17.67,12.42,13.79,16.25,11.75,17.96,20.25,19.12
"1154",64,2,28,9.08,9.29,9.54,5.17,11.12,6.5,8.46,10.5,6,12.71,18.84,14.96
"1155",64,2,29,8.83,12.17,8.04,5.13,12.5,6.92,5.88,11.38,5.58,11.38,19.95,15.21
"1156",64,3,1,13.67,14.92,11,6.46,15.37,10.21,8.87,12.25,5.13,9.29,13.46,12.25
"1157",64,3,2,10.63,9.92,7.87,3.08,10,2.5,6.04,6.46,3.37,6.29,7.21,6.25
"1158",64,3,3,7.46,8.21,7.46,2.37,9.54,1.21,4.83,3.67,2.46,3.29,5.09,5.66
"1159",64,3,4,8.12,5.09,10.29,3.04,8.79,3.33,7.83,5.04,3.25,5.96,7.08,10
"1160",64,3,5,7.62,7.38,14.79,4.46,7.33,2.92,7.67,4,3.25,5.88,5.37,5.33
"1161",64,3,6,8.71,6.87,13.13,3.88,8.33,2.5,5.88,5.79,3.5,6.29,5.46,8.17
"1162",64,3,7,12.83,9.79,20.83,7.21,9.75,5.33,10.08,5.21,6.08,6.42,4.38,5.25
"1163",64,3,8,11.58,9.25,22.46,6.87,9.38,3.67,9.5,8.08,5.83,6.79,7.41,8.75
"1164",64,3,9,9.75,6.25,19.04,6.34,8.83,5.79,10.29,6.96,5.33,7.96,10.71,12.38
"1165",64,3,10,16.66,9.54,16,6.54,12.58,8.38,10.67,10.25,7.83,10.08,12.42,17.25
"1166",64,3,11,23.63,20.33,19.21,12.67,23.54,15.92,15.16,16.17,12.29,14.5,16.58,16.96
"1167",64,3,12,17.71,15.16,20.5,10.21,21.34,15.5,15.37,18.79,14.42,18.29,19.55,25.21
"1168",64,3,13,11.46,13.37,13.33,8.79,15.29,9.75,12.87,9.5,8.29,13.37,13.13,17.79
"1169",64,3,14,18.88,18.58,15.75,10.21,18.12,13.5,13.21,17.62,10.5,17.46,23.38,22.34
"1170",64,3,15,8.83,11.25,7.17,3.54,11.21,6.25,6.54,9.04,4.54,11.79,16.83,19.83
"1171",64,3,16,21.25,20.12,19.95,11.5,23.16,12.33,17.41,16.75,11.67,16,18,22.21
"1172",64,3,17,16.58,15.92,29.08,14.54,18.08,18.54,23.13,19.04,15.83,23.13,20.5,32.25
"1173",64,3,18,16.88,13.83,25.8,14.12,19.41,19.12,22.54,18.91,13.42,18.63,21.34,32.88
"1174",64,3,19,17.29,14.62,19.87,11.17,16.83,11.34,15.37,15.92,11.34,16.33,18.79,30.88
"1175",64,3,20,10.17,10.25,12.46,7.08,9.17,5.63,11.34,6.75,6.5,11.38,7.67,13.96
"1176",64,3,21,10.21,8.33,7.5,3.08,6.63,3.71,8.71,4.38,4.42,8.42,4.63,11.96
"1177",64,3,22,5.21,4.29,4.71,0.71,4.33,0.13,6.08,2.67,4.58,5.83,5.88,10.04
"1178",64,3,23,10.34,10.37,13.17,6.71,10.25,9.21,11,8.21,8.46,10.29,12.38,14.29
"1179",64,3,24,13.79,13.37,10.63,7.29,12.17,6.63,7.58,7.92,6.75,9.46,13.33,14.92
"1180",64,3,25,17.16,11.75,16.92,11.92,14.75,8.83,15.37,9.46,12.71,15.67,12.04,20.38
"1181",64,3,26,7.08,9.42,7.21,3.42,8.71,4.25,6,7.54,3.25,6.71,16.71,9.54
"1182",64,3,27,15,14.71,12.42,8.04,14.17,9.17,9.67,12.33,9.08,13.67,16.79,17.79
"1183",64,3,28,9.5,8.33,10.75,5.37,12.71,8.21,8.92,9.71,6.29,10.29,7.92,15.12
"1184",64,3,29,7.87,6.08,7.79,2.04,10.88,4.04,7.71,8.38,5.96,8.83,9.17,10.25
"1185",64,3,30,15.04,15.25,8.25,5.21,16.5,10.08,7.71,12.83,7.08,9.62,16.21,13.13
"1186",64,3,31,13.96,11.83,13.04,6.08,14.29,7.29,10.58,12.33,6.75,8.92,13.54,14.67
"1187",64,4,1,11.38,11.21,23,8.25,12.71,7.71,12.04,11.34,7.04,10.34,12.21,12.96
"1188",64,4,2,13.75,9.83,24.79,8.75,9.62,5.46,10.63,7.96,6.08,7.5,7.75,11.34
"1189",64,4,3,13.17,12.38,24.75,9.92,10.34,8.29,11.83,9.62,7.71,11.92,13.42,15.75
"1190",64,4,4,14.12,12.92,24.17,9.87,10.5,7.62,12.75,9.87,6.42,9.25,10.21,11.96
"1191",64,4,5,9.62,6.58,10.58,7.25,9.04,3.17,6.58,6.75,4.71,6.87,6.92,10.37
