"","x","y","river","habitat"
"3331",33.5,30.5,0.32,3
"3332",33.5,31.5,0.32,3
"3333",33.5,32.5,0.32,3
"3334",33.5,33.5,0.32,3
"3335",33.5,34.5,0.32,3
"3336",33.5,35.5,0.32,3
"3337",33.5,36.5,0.32,3
"3338",33.5,37.5,0.32,3
"3339",33.5,38.5,0.32,3
"3340",33.5,39.5,0.32,3
"3341",33.5,40.5,0.32,3
"3342",33.5,41.5,0.32,3
"3343",33.5,42.5,0.32,3
"3344",33.5,43.5,0.32,3
"3345",33.5,44.5,0.32,3
"3346",33.5,45.5,0.32,3
"3347",33.5,46.5,0.32,3
"3348",33.5,47.5,0.32,3
"3349",33.5,48.5,0.32,3
"3350",33.5,49.5,0.32,3
"3351",33.5,50.5,0.32,3
"3352",33.5,51.5,0.32,2
"3353",33.5,52.5,0.32,2
"3354",33.5,53.5,0.32,2
"3355",33.5,54.5,0.32,2
"3356",33.5,55.5,0.32,2
"3357",33.5,56.5,0.32,2
"3358",33.5,57.5,0.32,2
"3359",33.5,58.5,0.32,2
"3360",33.5,59.5,0.32,2
"3361",33.5,60.5,0.32,2
"3362",33.5,61.5,0.32,2
"3363",33.5,62.5,0.32,2
"3364",33.5,63.5,0.32,2
"3365",33.5,64.5,0.32,2
"3366",33.5,65.5,0.32,2
"3367",33.5,66.5,0.32,2
"3368",33.5,67.5,0.32,2
"3369",33.5,68.5,0.32,2
"3370",33.5,69.5,0.32,2
"3371",33.5,70.5,0.32,3
"3372",33.5,71.5,0.32,3
"3373",33.5,72.5,0.32,3
"3374",33.5,73.5,0.32,3
"3375",33.5,74.5,0.32,3
"3376",33.5,75.5,0.32,3
"3377",33.5,76.5,0.32,3
"3378",33.5,77.5,0.32,3
"3379",33.5,78.5,0.32,3
"3380",33.5,79.5,0.32,3
"3381",33.5,80.5,0.32,3
"3382",33.5,81.5,0.32,3
"3383",33.5,82.5,0.32,3
"3384",33.5,83.5,0.32,3
"3385",33.5,84.5,0.32,3
"3386",33.5,85.5,0.32,3
"3387",33.5,86.5,0.32,3
"3388",33.5,87.5,0.32,3
"3389",33.5,88.5,0.32,3
"3390",33.5,89.5,0.32,3
"3391",33.5,90.5,0.32,3
"3392",33.5,91.5,0.32,3
"3393",33.5,92.5,0.32,3
"3394",33.5,93.5,0.32,3
"3395",33.5,94.5,0.32,3
"3396",33.5,95.5,0.32,3
"3397",33.5,96.5,0.32,3
"3398",33.5,97.5,0.32,3
"3399",33.5,98.5,0.32,3
"3400",33.5,99.5,0.32,3
"3401",34.5,0.5,0.3,3
"3402",34.5,1.5,0.3,3
"3403",34.5,2.5,0.3,2
"3404",34.5,3.5,0.3,2
"3405",34.5,4.5,0.3,2
"3406",34.5,5.5,0.3,2
"3407",34.5,6.5,0.3,1
"3408",34.5,7.5,0.3,1
"3409",34.5,8.5,0.3,1
"3410",34.5,9.5,0.3,1
"3411",34.5,10.5,0.3,1
"3412",34.5,11.5,0.3,1
"3413",34.5,12.5,0.3,1
"3414",34.5,13.5,0.3,1
"3415",34.5,14.5,0.3,1
"3416",34.5,15.5,0.3,1
"3417",34.5,16.5,0.3,1
"3418",34.5,17.5,0.3,1
"3419",34.5,18.5,0.3,1
"3420",34.5,19.5,0.3,1
"3421",34.5,20.5,0.3,1
"3422",34.5,21.5,0.3,1
"3423",34.5,22.5,0.3,1
"3424",34.5,23.5,0.3,2
"3425",34.5,24.5,0.3,2
"3426",34.5,25.5,0.3,2
"3427",34.5,26.5,0.3,2
"3428",34.5,27.5,0.3,3
"3429",34.5,28.5,0.3,3
"3430",34.5,29.5,0.3,3
"3431",34.5,30.5,0.3,3
"3432",34.5,31.5,0.3,3
"3433",34.5,32.5,0.3,3
"3434",34.5,33.5,0.3,3
"3435",34.5,34.5,0.3,3
"3436",34.5,35.5,0.3,3
"3437",34.5,36.5,0.3,3
"3438",34.5,37.5,0.3,3
"3439",34.5,38.5,0.3,3
"3440",34.5,39.5,0.3,3
"3441",34.5,40.5,0.3,3
"3442",34.5,41.5,0.3,3
"3443",34.5,42.5,0.3,3
"3444",34.5,43.5,0.3,3
"3445",34.5,44.5,0.3,3
"3446",34.5,45.5,0.3,3
"3447",34.5,46.5,0.3,3
"3448",34.5,47.5,0.3,3
"3449",34.5,48.5,0.3,3
"3450",34.5,49.5,0.3,3
"3451",34.5,50.5,0.3,3
"3452",34.5,51.5,0.3,3
"3453",34.5,52.5,0.3,2
"3454",34.5,53.5,0.3,2
"3455",34.5,54.5,0.3,2
"3456",34.5,55.5,0.3,2
"3457",34.5,56.5,0.3,2
"3458",34.5,57.5,0.3,2
"3459",34.5,58.5,0.3,2
"3460",34.5,59.5,0.3,2
"3461",34.5,60.5,0.3,2
"3462",34.5,61.5,0.3,2
"3463",34.5,62.5,0.3,2
"3464",34.5,63.5,0.3,2
"3465",34.5,64.5,0.3,2
"3466",34.5,65.5,0.3,2
"3467",34.5,66.5,0.3,2
"3468",34.5,67.5,0.3,2
"3469",34.5,68.5,0.3,2
"3470",34.5,69.5,0.3,2
"3471",34.5,70.5,0.3,2
"3472",34.5,71.5,0.3,3
"3473",34.5,72.5,0.3,3
"3474",34.5,73.5,0.3,3
"3475",34.5,74.5,0.3,3
"3476",34.5,75.5,0.3,3
"3477",34.5,76.5,0.3,3
"3478",34.5,77.5,0.3,3
"3479",34.5,78.5,0.3,3
"3480",34.5,79.5,0.3,3
"3481",34.5,80.5,0.3,3
"3482",34.5,81.5,0.3,3
"3483",34.5,82.5,0.3,3
"3484",34.5,83.5,0.3,3
"3485",34.5,84.5,0.3,3
"3486",34.5,85.5,0.3,3
"3487",34.5,86.5,0.3,3
"3488",34.5,87.5,0.3,3
"3489",34.5,88.5,0.3,3
"3490",34.5,89.5,0.3,3
"3491",34.5,90.5,0.3,3
"3492",34.5,91.5,0.3,3
"3493",34.5,92.5,0.3,3
"3494",34.5,93.5,0.3,3
"3495",34.5,94.5,0.3,3
"3496",34.5,95.5,0.3,3
"3497",34.5,96.5,0.3,3
"3498",34.5,97.5,0.3,3
"3499",34.5,98.5,0.3,3
"3500",34.5,99.5,0.3,3
"3501",35.5,0.5,0.28,3
"3502",35.5,1.5,0.28,2
"3503",35.5,2.5,0.28,2
"3504",35.5,3.5,0.28,2
"3505",35.5,4.5,0.28,2
"3506",35.5,5.5,0.28,1
"3507",35.5,6.5,0.28,1
"3508",35.5,7.5,0.28,1
"3509",35.5,8.5,0.28,1
"3510",35.5,9.5,0.28,1
"3511",35.5,10.5,0.28,1
"3512",35.5,11.5,0.28,1
"3513",35.5,12.5,0.28,1
"3514",35.5,13.5,0.28,1
"3515",35.5,14.5,0.28,1
"3516",35.5,15.5,0.28,1
"3517",35.5,16.5,0.28,1
"3518",35.5,17.5,0.28,1
"3519",35.5,18.5,0.28,1
"3520",35.5,19.5,0.28,1
"3521",35.5,20.5,0.28,1
"3522",35.5,21.5,0.28,1
"3523",35.5,22.5,0.28,2
"3524",35.5,23.5,0.28,2
"3525",35.5,24.5,0.28,2
"3526",35.5,25.5,0.28,2
"3527",35.5,26.5,0.28,3
"3528",35.5,27.5,0.28,3
"3529",35.5,28.5,0.28,3
"3530",35.5,29.5,0.28,3
"3531",35.5,30.5,0.28,3
"3532",35.5,31.5,0.28,3
"3533",35.5,32.5,0.28,3
"3534",35.5,33.5,0.28,3
"3535",35.5,34.5,0.28,3
"3536",35.5,35.5,0.28,3
"3537",35.5,36.5,0.28,3
"3538",35.5,37.5,0.28,3
"3539",35.5,38.5,0.28,3
"3540",35.5,39.5,0.28,3
"3541",35.5,40.5,0.28,3
"3542",35.5,41.5,0.28,3
"3543",35.5,42.5,0.28,3
"3544",35.5,43.5,0.28,3
"3545",35.5,44.5,0.28,3
"3546",35.5,45.5,0.28,3
"3547",35.5,46.5,0.28,3
"3548",35.5,47.5,0.28,3
"3549",35.5,48.5,0.28,3
"3550",35.5,49.5,0.28,3
"3551",35.5,50.5,0.28,3
"3552",35.5,51.5,0.28,3
"3553",35.5,52.5,0.28,2
"3554",35.5,53.5,0.28,2
"3555",35.5,54.5,0.28,2
"3556",35.5,55.5,0.28,2
"3557",35.5,56.5,0.28,2
"3558",35.5,57.5,0.28,2
"3559",35.5,58.5,0.28,2
"3560",35.5,59.5,0.28,2
"3561",35.5,60.5,0.28,2
"3562",35.5,61.5,0.28,2
"3563",35.5,62.5,0.28,2
"3564",35.5,63.5,0.28,2
"3565",35.5,64.5,0.28,2
"3566",35.5,65.5,0.28,2
"3567",35.5,66.5,0.28,2
"3568",35.5,67.5,0.28,2
"3569",35.5,68.5,0.28,2
"3570",35.5,69.5,0.28,2
"3571",35.5,70.5,0.28,2
"3572",35.5,71.5,0.28,2
"3573",35.5,72.5,0.28,3
"3574",35.5,73.5,0.28,3
"3575",35.5,74.5,0.28,3
"3576",35.5,75.5,0.28,3
"3577",35.5,76.5,0.28,3
"3578",35.5,77.5,0.28,3
"3579",35.5,78.5,0.28,3
"3580",35.5,79.5,0.28,3
"3581",35.5,80.5,0.28,3
"3582",35.5,81.5,0.28,3
"3583",35.5,82.5,0.28,3
"3584",35.5,83.5,0.28,3
"3585",35.5,84.5,0.28,3
"3586",35.5,85.5,0.28,3
"3587",35.5,86.5,0.28,3
"3588",35.5,87.5,0.28,3
"3589",35.5,88.5,0.28,3
"3590",35.5,89.5,0.28,3
"3591",35.5,90.5,0.28,3
"3592",35.5,91.5,0.28,3
"3593",35.5,92.5,0.28,3
"3594",35.5,93.5,0.28,3
"3595",35.5,94.5,0.28,3
"3596",35.5,95.5,0.28,3
"3597",35.5,96.5,0.28,3
"3598",35.5,97.5,0.28,3
"3599",35.5,98.5,0.28,3
"3600",35.5,99.5,0.28,3
"3601",36.5,0.5,0.26,2
"3602",36.5,1.5,0.26,2
"3603",36.5,2.5,0.26,2
"3604",36.5,3.5,0.26,2
"3605",36.5,4.5,0.26,2
"3606",36.5,5.5,0.26,1
"3607",36.5,6.5,0.26,1
"3608",36.5,7.5,0.26,1
"3609",36.5,8.5,0.26,1
"3610",36.5,9.5,0.26,1
"3611",36.5,10.5,0.26,1
"3612",36.5,11.5,0.26,1
"3613",36.5,12.5,0.26,1
"3614",36.5,13.5,0.26,1
"3615",36.5,14.5,0.26,1
"3616",36.5,15.5,0.26,1
"3617",36.5,16.5,0.26,1
"3618",36.5,17.5,0.26,1
"3619",36.5,18.5,0.26,1
"3620",36.5,19.5,0.26,1
"3621",36.5,20.5,0.26,1
"3622",36.5,21.5,0.26,2
"3623",36.5,22.5,0.26,2
"3624",36.5,23.5,0.26,2
"3625",36.5,24.5,0.26,2
"3626",36.5,25.5,0.26,3
"3627",36.5,26.5,0.26,3
"3628",36.5,27.5,0.26,3
"3629",36.5,28.5,0.26,3
"3630",36.5,29.5,0.26,3
"3631",36.5,30.5,0.26,3
"3632",36.5,31.5,0.26,3
"3633",36.5,32.5,0.26,3
"3634",36.5,33.5,0.26,3
"3635",36.5,34.5,0.26,3
"3636",36.5,35.5,0.26,3
"3637",36.5,36.5,0.26,3
"3638",36.5,37.5,0.26,3
"3639",36.5,38.5,0.26,3
"3640",36.5,39.5,0.26,3
"3641",36.5,40.5,0.26,3
"3642",36.5,41.5,0.26,3
"3643",36.5,42.5,0.26,3
"3644",36.5,43.5,0.26,3
"3645",36.5,44.5,0.26,3
"3646",36.5,45.5,0.26,3
"3647",36.5,46.5,0.26,3
"3648",36.5,47.5,0.26,3
"3649",36.5,48.5,0.26,3
"3650",36.5,49.5,0.26,3
"3651",36.5,50.5,0.26,3
"3652",36.5,51.5,0.26,3
"3653",36.5,52.5,0.26,3
"3654",36.5,53.5,0.26,2
"3655",36.5,54.5,0.26,2
"3656",36.5,55.5,0.26,2
"3657",36.5,56.5,0.26,2
"3658",36.5,57.5,0.26,2
"3659",36.5,58.5,0.26,2
"3660",36.5,59.5,0.26,2
"3661",36.5,60.5,0.26,2
"3662",36.5,61.5,0.26,2
"3663",36.5,62.5,0.26,2
"3664",36.5,63.5,0.26,2
"3665",36.5,64.5,0.26,2
"3666",36.5,65.5,0.26,2
"3667",36.5,66.5,0.26,2
"3668",36.5,67.5,0.26,2
"3669",36.5,68.5,0.26,2
"3670",36.5,69.5,0.26,2
"3671",36.5,70.5,0.26,2
"3672",36.5,71.5,0.26,2
"3673",36.5,72.5,0.26,2
"3674",36.5,73.5,0.26,3
"3675",36.5,74.5,0.26,3
"3676",36.5,75.5,0.26,3
"3677",36.5,76.5,0.26,3
"3678",36.5,77.5,0.26,3
"3679",36.5,78.5,0.26,3
"3680",36.5,79.5,0.26,3
"3681",36.5,80.5,0.26,3
"3682",36.5,81.5,0.26,3
"3683",36.5,82.5,0.26,3
"3684",36.5,83.5,0.26,3
"3685",36.5,84.5,0.26,3
"3686",36.5,85.5,0.26,3
"3687",36.5,86.5,0.26,3
"3688",36.5,87.5,0.26,3
"3689",36.5,88.5,0.26,3
"3690",36.5,89.5,0.26,3
"3691",36.5,90.5,0.26,3
"3692",36.5,91.5,0.26,3
"3693",36.5,92.5,0.26,3
"3694",36.5,93.5,0.26,3
"3695",36.5,94.5,0.26,3
"3696",36.5,95.5,0.26,3
"3697",36.5,96.5,0.26,3
"3698",36.5,97.5,0.26,3
"3699",36.5,98.5,0.26,3
"3700",36.5,99.5,0.26,3
"3701",37.5,0.5,0.24,2
"3702",37.5,1.5,0.24,2
"3703",37.5,2.5,0.24,2
"3704",37.5,3.5,0.24,2
"3705",37.5,4.5,0.24,2
"3706",37.5,5.5,0.24,1
"3707",37.5,6.5,0.24,1
"3708",37.5,7.5,0.24,1
"3709",37.5,8.5,0.24,1
"3710",37.5,9.5,0.24,1
"3711",37.5,10.5,0.24,1
"3712",37.5,11.5,0.24,1
"3713",37.5,12.5,0.24,1
"3714",37.5,13.5,0.24,1
"3715",37.5,14.5,0.24,1
"3716",37.5,15.5,0.24,1
"3717",37.5,16.5,0.24,1
"3718",37.5,17.5,0.24,1
"3719",37.5,18.5,0.24,1
"3720",37.5,19.5,0.24,1
"3721",37.5,20.5,0.24,1
"3722",37.5,21.5,0.24,2
"3723",37.5,22.5,0.24,2
"3724",37.5,23.5,0.24,2
"3725",37.5,24.5,0.24,3
"3726",37.5,25.5,0.24,3
"3727",37.5,26.5,0.24,3
"3728",37.5,27.5,0.24,3
"3729",37.5,28.5,0.24,3
"3730",37.5,29.5,0.24,3
"3731",37.5,30.5,0.24,3
"3732",37.5,31.5,0.24,3
"3733",37.5,32.5,0.24,3
"3734",37.5,33.5,0.24,3
"3735",37.5,34.5,0.24,3
"3736",37.5,35.5,0.24,3
"3737",37.5,36.5,0.24,3
"3738",37.5,37.5,0.24,3
"3739",37.5,38.5,0.24,3
"3740",37.5,39.5,0.24,3
"3741",37.5,40.5,0.24,3
"3742",37.5,41.5,0.24,3
"3743",37.5,42.5,0.24,3
"3744",37.5,43.5,0.24,3
"3745",37.5,44.5,0.24,3
"3746",37.5,45.5,0.24,3
"3747",37.5,46.5,0.24,3
"3748",37.5,47.5,0.24,3
"3749",37.5,48.5,0.24,3
"3750",37.5,49.5,0.24,3
"3751",37.5,50.5,0.24,3
"3752",37.5,51.5,0.24,3
"3753",37.5,52.5,0.24,3
"3754",37.5,53.5,0.24,3
"3755",37.5,54.5,0.24,2
"3756",37.5,55.5,0.24,2
"3757",37.5,56.5,0.24,2
"3758",37.5,57.5,0.24,2
"3759",37.5,58.5,0.24,2
"3760",37.5,59.5,0.24,2
"3761",37.5,60.5,0.24,2
"3762",37.5,61.5,0.24,2
"3763",37.5,62.5,0.24,2
"3764",37.5,63.5,0.24,2
"3765",37.5,64.5,0.24,2
"3766",37.5,65.5,0.24,2
"3767",37.5,66.5,0.24,2
"3768",37.5,67.5,0.24,2
"3769",37.5,68.5,0.24,2
"3770",37.5,69.5,0.24,2
"3771",37.5,70.5,0.24,2
"3772",37.5,71.5,0.24,2
"3773",37.5,72.5,0.24,2
"3774",37.5,73.5,0.24,2
"3775",37.5,74.5,0.24,3
"3776",37.5,75.5,0.24,3
"3777",37.5,76.5,0.24,3
"3778",37.5,77.5,0.24,3
"3779",37.5,78.5,0.24,3
"3780",37.5,79.5,0.24,3
"3781",37.5,80.5,0.24,3
"3782",37.5,81.5,0.24,3
"3783",37.5,82.5,0.24,3
"3784",37.5,83.5,0.24,3
"3785",37.5,84.5,0.24,3
"3786",37.5,85.5,0.24,3
"3787",37.5,86.5,0.24,3
"3788",37.5,87.5,0.24,3
"3789",37.5,88.5,0.24,3
"3790",37.5,89.5,0.24,3
"3791",37.5,90.5,0.24,3
"3792",37.5,91.5,0.24,3
"3793",37.5,92.5,0.24,3
"3794",37.5,93.5,0.24,3
"3795",37.5,94.5,0.24,3
"3796",37.5,95.5,0.24,3
"3797",37.5,96.5,0.24,3
"3798",37.5,97.5,0.24,3
"3799",37.5,98.5,0.24,3
"3800",37.5,99.5,0.24,3
"3801",38.5,0.5,0.22,2
"3802",38.5,1.5,0.22,2
"3803",38.5,2.5,0.22,2
"3804",38.5,3.5,0.22,2
"3805",38.5,4.5,0.22,2
"3806",38.5,5.5,0.22,1
"3807",38.5,6.5,0.22,1
"3808",38.5,7.5,0.22,1
"3809",38.5,8.5,0.22,1
"3810",38.5,9.5,0.22,1
"3811",38.5,10.5,0.22,1
"3812",38.5,11.5,0.22,1
"3813",38.5,12.5,0.22,1
"3814",38.5,13.5,0.22,1
"3815",38.5,14.5,0.22,1
"3816",38.5,15.5,0.22,1
"3817",38.5,16.5,0.22,1
"3818",38.5,17.5,0.22,1
"3819",38.5,18.5,0.22,1
"3820",38.5,19.5,0.22,1
"3821",38.5,20.5,0.22,2
"3822",38.5,21.5,0.22,2
"3823",38.5,22.5,0.22,2
"3824",38.5,23.5,0.22,3
"3825",38.5,24.5,0.22,3
"3826",38.5,25.5,0.22,3
"3827",38.5,26.5,0.22,3
"3828",38.5,27.5,0.22,3
"3829",38.5,28.5,0.22,3
"3830",38.5,29.5,0.22,3
"3831",38.5,30.5,0.22,3
"3832",38.5,31.5,0.22,3
"3833",38.5,32.5,0.22,3
"3834",38.5,33.5,0.22,3
"3835",38.5,34.5,0.22,3
"3836",38.5,35.5,0.22,3
"3837",38.5,36.5,0.22,3
"3838",38.5,37.5,0.22,3
"3839",38.5,38.5,0.22,3
"3840",38.5,39.5,0.22,3
"3841",38.5,40.5,0.22,3
"3842",38.5,41.5,0.22,3
"3843",38.5,42.5,0.22,3
"3844",38.5,43.5,0.22,3
"3845",38.5,44.5,0.22,3
"3846",38.5,45.5,0.22,3
"3847",38.5,46.5,0.22,3
"3848",38.5,47.5,0.22,3
"3849",38.5,48.5,0.22,3
"3850",38.5,49.5,0.22,3
"3851",38.5,50.5,0.22,3
"3852",38.5,51.5,0.22,3
"3853",38.5,52.5,0.22,3
"3854",38.5,53.5,0.22,3
"3855",38.5,54.5,0.22,2
"3856",38.5,55.5,0.22,2
"3857",38.5,56.5,0.22,2
"3858",38.5,57.5,0.22,2
"3859",38.5,58.5,0.22,2
"3860",38.5,59.5,0.22,2
"3861",38.5,60.5,0.22,2
"3862",38.5,61.5,0.22,2
"3863",38.5,62.5,0.22,2
"3864",38.5,63.5,0.22,2
"3865",38.5,64.5,0.22,2
"3866",38.5,65.5,0.22,2
"3867",38.5,66.5,0.22,2
"3868",38.5,67.5,0.22,2
"3869",38.5,68.5,0.22,2
"3870",38.5,69.5,0.22,2
"3871",38.5,70.5,0.22,2
"3872",38.5,71.5,0.22,2
"3873",38.5,72.5,0.22,2
"3874",38.5,73.5,0.22,2
"3875",38.5,74.5,0.22,2
"3876",38.5,75.5,0.22,3
"3877",38.5,76.5,0.22,3
"3878",38.5,77.5,0.22,3
"3879",38.5,78.5,0.22,3
"3880",38.5,79.5,0.22,3
"3881",38.5,80.5,0.22,3
"3882",38.5,81.5,0.22,3
"3883",38.5,82.5,0.22,3
"3884",38.5,83.5,0.22,3
"3885",38.5,84.5,0.22,3
"3886",38.5,85.5,0.22,3
"3887",38.5,86.5,0.22,3
"3888",38.5,87.5,0.22,3
"3889",38.5,88.5,0.22,3
"3890",38.5,89.5,0.22,3
"3891",38.5,90.5,0.22,3
"3892",38.5,91.5,0.22,3
"3893",38.5,92.5,0.22,3
"3894",38.5,93.5,0.22,3
"3895",38.5,94.5,0.22,3
"3896",38.5,95.5,0.22,3
"3897",38.5,96.5,0.22,3
"3898",38.5,97.5,0.22,3
"3899",38.5,98.5,0.22,3
"3900",38.5,99.5,0.22,3
"3901",39.5,0.5,0.2,2
"3902",39.5,1.5,0.2,2
"3903",39.5,2.5,0.2,2
"3904",39.5,3.5,0.2,2
"3905",39.5,4.5,0.2,1
"3906",39.5,5.5,0.2,1
"3907",39.5,6.5,0.2,1
"3908",39.5,7.5,0.2,1
"3909",39.5,8.5,0.2,1
"3910",39.5,9.5,0.2,1
"3911",39.5,10.5,0.2,1
"3912",39.5,11.5,0.2,1
"3913",39.5,12.5,0.2,1
"3914",39.5,13.5,0.2,1
"3915",39.5,14.5,0.2,1
"3916",39.5,15.5,0.2,1
"3917",39.5,16.5,0.2,1
"3918",39.5,17.5,0.2,1
"3919",39.5,18.5,0.2,1
"3920",39.5,19.5,0.2,2
"3921",39.5,20.5,0.2,2
"3922",39.5,21.5,0.2,2
"3923",39.5,22.5,0.2,2
"3924",39.5,23.5,0.2,3
"3925",39.5,24.5,0.2,3
"3926",39.5,25.5,0.2,3
"3927",39.5,26.5,0.2,3
"3928",39.5,27.5,0.2,3
"3929",39.5,28.5,0.2,3
"3930",39.5,29.5,0.2,3
"3931",39.5,30.5,0.2,3
"3932",39.5,31.5,0.2,3
"3933",39.5,32.5,0.2,3
"3934",39.5,33.5,0.2,3
"3935",39.5,34.5,0.2,3
"3936",39.5,35.5,0.2,3
"3937",39.5,36.5,0.2,3
"3938",39.5,37.5,0.2,3
"3939",39.5,38.5,0.2,3
"3940",39.5,39.5,0.2,3
"3941",39.5,40.5,0.2,3
"3942",39.5,41.5,0.2,3
"3943",39.5,42.5,0.2,3
"3944",39.5,43.5,0.2,3
"3945",39.5,44.5,0.2,3
"3946",39.5,45.5,0.2,3
"3947",39.5,46.5,0.2,3
"3948",39.5,47.5,0.2,3
"3949",39.5,48.5,0.2,3
"3950",39.5,49.5,0.2,3
"3951",39.5,50.5,0.2,3
"3952",39.5,51.5,0.2,3
"3953",39.5,52.5,0.2,3
"3954",39.5,53.5,0.2,3
"3955",39.5,54.5,0.2,3
"3956",39.5,55.5,0.2,2
"3957",39.5,56.5,0.2,2
"3958",39.5,57.5,0.2,2
"3959",39.5,58.5,0.2,2
"3960",39.5,59.5,0.2,2
"3961",39.5,60.5,0.2,2
"3962",39.5,61.5,0.2,2
"3963",39.5,62.5,0.2,2
"3964",39.5,63.5,0.2,2
"3965",39.5,64.5,0.2,2
"3966",39.5,65.5,0.2,2
"3967",39.5,66.5,0.2,2
"3968",39.5,67.5,0.2,2
"3969",39.5,68.5,0.2,2
"3970",39.5,69.5,0.2,2
"3971",39.5,70.5,0.2,2
"3972",39.5,71.5,0.2,2
"3973",39.5,72.5,0.2,2
"3974",39.5,73.5,0.2,2
"3975",39.5,74.5,0.2,2
"3976",39.5,75.5,0.2,2
"3977",39.5,76.5,0.2,3
"3978",39.5,77.5,0.2,3
"3979",39.5,78.5,0.2,3
"3980",39.5,79.5,0.2,3
"3981",39.5,80.5,0.2,3
"3982",39.5,81.5,0.2,3
"3983",39.5,82.5,0.2,3
"3984",39.5,83.5,0.2,3
"3985",39.5,84.5,0.2,3
"3986",39.5,85.5,0.2,3
"3987",39.5,86.5,0.2,3
"3988",39.5,87.5,0.2,3
"3989",39.5,88.5,0.2,3
"3990",39.5,89.5,0.2,3
"3991",39.5,90.5,0.2,3
"3992",39.5,91.5,0.2,3
"3993",39.5,92.5,0.2,3
"3994",39.5,93.5,0.2,3
"3995",39.5,94.5,0.2,3
"3996",39.5,95.5,0.2,3
"3997",39.5,96.5,0.2,3
"3998",39.5,97.5,0.2,3
"3999",39.5,98.5,0.2,3
"4000",39.5,99.5,0.2,2
"4001",40.5,0.5,0.18,2
"4002",40.5,1.5,0.18,2
"4003",40.5,2.5,0.18,2
"4004",40.5,3.5,0.18,2
"4005",40.5,4.5,0.18,1
"4006",40.5,5.5,0.18,1
"4007",40.5,6.5,0.18,1
"4008",40.5,7.5,0.18,1
"4009",40.5,8.5,0.18,1
"4010",40.5,9.5,0.18,1
"4011",40.5,10.5,0.18,1
"4012",40.5,11.5,0.18,1
"4013",40.5,12.5,0.18,1
"4014",40.5,13.5,0.18,1
"4015",40.5,14.5,0.18,1
"4016",40.5,15.5,0.18,1
"4017",40.5,16.5,0.18,1
"4018",40.5,17.5,0.18,1
"4019",40.5,18.5,0.18,2
"4020",40.5,19.5,0.18,2
"4021",40.5,20.5,0.18,2
"4022",40.5,21.5,0.18,2
"4023",40.5,22.5,0.18,3
"4024",40.5,23.5,0.18,3
"4025",40.5,24.5,0.18,3
"4026",40.5,25.5,0.18,3
"4027",40.5,26.5,0.18,3
"4028",40.5,27.5,0.18,3
"4029",40.5,28.5,0.18,3
"4030",40.5,29.5,0.18,3
"4031",40.5,30.5,0.18,3
"4032",40.5,31.5,0.18,3
"4033",40.5,32.5,0.18,3
"4034",40.5,33.5,0.18,3
"4035",40.5,34.5,0.18,3
"4036",40.5,35.5,0.18,3
"4037",40.5,36.5,0.18,3
"4038",40.5,37.5,0.18,3
"4039",40.5,38.5,0.18,3
"4040",40.5,39.5,0.18,3
"4041",40.5,40.5,0.18,3
"4042",40.5,41.5,0.18,3
"4043",40.5,42.5,0.18,3
"4044",40.5,43.5,0.18,3
"4045",40.5,44.5,0.18,3
"4046",40.5,45.5,0.18,3
"4047",40.5,46.5,0.18,3
"4048",40.5,47.5,0.18,3
"4049",40.5,48.5,0.18,3
"4050",40.5,49.5,0.18,3
"4051",40.5,50.5,0.18,3
"4052",40.5,51.5,0.18,3
"4053",40.5,52.5,0.18,3
"4054",40.5,53.5,0.18,3
"4055",40.5,54.5,0.18,3
"4056",40.5,55.5,0.18,2
"4057",40.5,56.5,0.18,2
"4058",40.5,57.5,0.18,2
"4059",40.5,58.5,0.18,2
"4060",40.5,59.5,0.18,2
"4061",40.5,60.5,0.18,2
"4062",40.5,61.5,0.18,2
"4063",40.5,62.5,0.18,2
"4064",40.5,63.5,0.18,2
"4065",40.5,64.5,0.18,2
"4066",40.5,65.5,0.18,2
"4067",40.5,66.5,0.18,2
"4068",40.5,67.5,0.18,2
"4069",40.5,68.5,0.18,2
"4070",40.5,69.5,0.18,2
"4071",40.5,70.5,0.18,2
"4072",40.5,71.5,0.18,2
"4073",40.5,72.5,0.18,2
"4074",40.5,73.5,0.18,2
"4075",40.5,74.5,0.18,2
"4076",40.5,75.5,0.18,2
"4077",40.5,76.5,0.18,2
"4078",40.5,77.5,0.18,2
"4079",40.5,78.5,0.18,3
"4080",40.5,79.5,0.18,3
"4081",40.5,80.5,0.18,3
"4082",40.5,81.5,0.18,3
"4083",40.5,82.5,0.18,3
"4084",40.5,83.5,0.18,3
"4085",40.5,84.5,0.18,3
"4086",40.5,85.5,0.18,3
"4087",40.5,86.5,0.18,3
"4088",40.5,87.5,0.18,3
"4089",40.5,88.5,0.18,3
"4090",40.5,89.5,0.18,3
"4091",40.5,90.5,0.18,3
"4092",40.5,91.5,0.18,3
"4093",40.5,92.5,0.18,3
"4094",40.5,93.5,0.18,3
"4095",40.5,94.5,0.18,3
"4096",40.5,95.5,0.18,3
"4097",40.5,96.5,0.18,3
"4098",40.5,97.5,0.18,3
"4099",40.5,98.5,0.18,3
"4100",40.5,99.5,0.18,2
"4101",41.5,0.5,0.16,2
"4102",41.5,1.5,0.16,2
"4103",41.5,2.5,0.16,2
"4104",41.5,3.5,0.16,2
"4105",41.5,4.5,0.16,1
"4106",41.5,5.5,0.16,1
"4107",41.5,6.5,0.16,1
