"","twotheta","nontronite","montmorillonite","clinochlore","antigorite","chamosite","hematite","goethite"
"1143",16.42,23.39786,22.45202,13.99475,9.214691,17.697,3.555,10.75346
"1144",16.43,12.40204,14.46156,18.00063,9.19532,15.683,34.419,40.75542
"1145",16.44,28.40614,20.47137,12.00645,21.22372,18.67,12.394,8.75737
"1146",16.45,2.410156,14.48096,22.0122,18.34454,31.656,19.368,7.240662
"1147",16.46,25.41406,2.396309,12.01786,16.37261,2.863,24.342,16.75703
"1148",16.47,26.41791,10.59455,5.023464,2.617802,16.851,49.317,2.754745
"1149",16.48,17.42163,16.40807,10.02898,12.64551,7.839,41.291,27.75243
"1150",16.49,19.42526,7.410465,13.03443,10.67303,14.827,43.563,25.75012
"1151",16.5,8.430954,5.412647,12.0398,15.70036,20.1,9.537,34.7478
"1152",16.51,17.04381,20.41493,9.04509,2.727501,13.027,22.572,10.7455
"1153",16.52,38.04932,21.41721,17.05031,7.754452,20.014,12.546,14.76933
"1154",16.53,32.05826,13.41926,2.055443,12.63373,17.001,53.52,19.76706
"1155",16.54,16.06709,18.42109,7.060497,10.66031,15.989,10.495,5.765381
"1156",16.55,23.07651,1.577305,13.06549,4.686699,11.974,41.47,18.76375
"1157",16.56,3.086533,2.925659,15.2206,15.71291,11.961,12.445,28.3503
"1158",16.57,12.09645,12.92524,18.22543,10.73894,30.948,19.42,42.34874
"1159",16.58,18.10629,16.92462,5.230183,10.76478,4.977,23.396,38.34726
"1160",16.59,8.116028,8.949371,3.234852,16.87904,12.963,32.373,1.34584
"1161",16.6,14.12566,18.94941,15.23943,15.91512,13.95,47.112,29.34445
"1162",16.61,12.13521,10.94925,23.24393,16.94044,20.936,7.089,10.34312
"1163",16.62,21.14505,26.94888,14.24836,28.96557,2.923,22.067,17.34186
"1164",16.63,27.1548,7.948296,21.25269,5.990528,1.09,48.045,20.34064
"1165",16.64,18.16443,6.952553,11.25694,9.015308,3.585,37.023,32.33948
"1166",16.65,25.58139,8.9566,8.478638,16.0399,10.875,1.001,7.338379
"1167",16.66,23.59082,3.960426,5.482704,5.064316,13.861,23.979,23.33734
"1168",16.67,1.597794,6.964607,7.409615,14.08855,4.847,22.957,24.33638
"1169",16.68,16.60742,5.968571,20.69556,14.11261,8.832,22.935,17.33549
"1170",16.69,26.6205,12.97231,18.10761,25.13649,10.696,22.07,23.33466
"1171",16.7,13.53714,20.97582,26.11126,9.160183,24.681,15.048,37.33388
"1172",16.71,30.55005,17.9791,5.114769,23.13869,3.607,2.026,10.33316
"1173",16.72,15.56284,3.017838,16.11816,6.837967,28.592,36.004,6.33252
"1174",16.73,6.575531,1.983944,5.121399,11.18297,22.58,19.982,23.33191
"1175",16.74,26.58812,20.98546,2.875484,19.202,16.565,30.96,50.33136
"1176",16.75,20.60065,10.98676,5.125446,11.22086,1.55,58.938,37.33089
"1177",16.76,37.63533,28.9878,24.12624,34.23953,38.534,32.916,30.33076
"1178",16.77,20.64763,25.98892,15.12691,7.25803,22.519,16.894,4.669296
"1179",16.78,17.36949,22.9898,17.12745,13.27636,2.504,27.74,22.32808
"1180",16.79,29.38161,30.99044,15.12785,21.93914,22.488,32.718,25.3271
"1181",16.8,18.3936,23.99083,18.12814,26.95707,25.473,41.696,15.3262
"1182",16.81,19.40552,9.990978,18.81808,18.97481,12.589,12.326,11.32533
"1183",16.82,19.41733,27.99088,10.81812,3.992336,14.574,45.644,4.32457
"1184",16.83,34.42902,21.99054,17.86963,11.23661,19.558,15.615,32.32397
"1185",16.84,30.55821,13.98995,8.872116,11.00276,4.542,20.585,3.32341
"1186",16.85,9.569702,5.989166,0.128181,15.01965,6.342,23.555,23.32294
"1187",16.86,22.58105,13.98584,7.87085,16.03635,28.338,36.525,27.32251
"1188",16.87,22.40352,17.98456,11.86977,23.05286,5.322,42.496,37.32214
"1189",16.88,27.4146,3.983013,4.131435,21.06916,2.306,21.466,25.32182
"1190",16.89,0.425491,22.98122,9.866966,23.03358,24.289,28.435,35.96068
"1191",16.9,14.43591,12.97923,14.86526,36.04948,14.273,11.405,34.96176
"1192",16.91,16.44614,0.023010001,16.86343,10.23026,2.601,39.378,14.96292
"1193",16.92,27.45621,7.973701,5.861488,16.24577,26.381,30.35,32.96414
"1194",16.93,27.46606,24.97015,17.85944,15.26108,16.362,36.322,8.965454
"1195",16.94,2.524231,15.96633,9.857269,0.827431,18.344,38.294,28.96683
"1196",16.95,32.48335,7.962242,19.85499,7.186546,9.325,32.266,0.031738002
"1197",16.96,28.49077,3.042114,28.85259,17.20032,3.306,17.284,29.9696
"1198",16.97,12.49799,0.93177,16.68782,16.21595,27.288,21.256,23.97101
"1199",16.98,19.505,10.06031,20.6852,25.22998,17.269,22.228,42.97247
"1200",16.99,15.48817,11.05211,22.9929,20.24546,18.25,43.707,12.97394
"1201",17,7.50972,18.04363,16.11307,23.30609,13.231,45.679,30.97549
"1202",17.01,41.50742,22.03486,8.110077,9.492249,30.248,37.651,8.977066
"1203",17.02,10.50702,24.02581,20.10695,4.492867,21.232,14.623,23.69415
"1204",17.03,29.50642,12.01647,9.103683,27.51892,6.215,9.595,27.69571
"1205",17.04,7.50563,19.00685,19.10091,7.540428,22.198,34.567,24.6972
"1206",17.05,26.50464,3.003052,7.097996,24.5518,25.182,29.234,53.69943
"1207",17.06,31.50343,6.984356,20.09495,12.35058,10.165,20.206,1.298386
"1208",17.07,20.50204,12.97147,11.09176,13.73598,9.148,31.178,10.70253
"1209",17.08,4.499557,4.958302,10.08845,19.09915,10.131,31.225,19.7034
"1210",17.09,28.49561,7.944839,5.294971,13.11107,2.113,8.122,21.70421
"1211",17.1,1.490555,11.93109,14.29253,15.12451,22.096,24.093,9.704971
"1212",17.11,13.51482,9.917053,16.29001,12.13776,22.31,20.065,36.70566
"1213",17.12,16.47182,13.90272,14.28763,13.15085,19.904,42.037,1.706284
"1214",17.13,26.45825,9.888092,4.285152,24.16376,9.888,38.012,19.20451
"1215",17.14,32.44611,4.87318,3.717422,15.15238,8.872,40.987,0.983658
"1216",17.15,21.43375,30.85797,14.24964,16.16497,1.856,37.743,34.01279
"1217",17.16,26.42122,14.84248,8.244701,20.17738,4.84,2.793,32.01242
"1218",17.17,26.40846,24.82668,28.23967,10.18964,15.824,6.233,30.01355
"1219",17.18,30.39549,12.00166,14.23454,25.51523,13.808,14.738,3.369492
"1220",17.19,17.87207,17.98528,1.229309,16.52714,1.792,20.708,9.370575
"1221",17.2,5.858643,17.96857,9.557625,14.53885,21.191,1.321,11.3716
"1222",17.21,12.84499,1.951569,25.55217,23.55038,8.175,49.648,10.37257
"1223",17.22,20.76529,19.93405,13.5466,29.56171,3.159,31.341,29.3735
"1224",17.23,5.75116,5.916241,16.54137,10.57286,10.143,44.312,15.37439
"1225",17.24,28.73682,6.812248,18.53757,31.58382,22.126,14.282,51.37521
"1226",17.25,11.72221,9.793823,8.533657,19.59457,5.11,21.251,26.37599
"1227",17.26,31.70738,17.7751,10.4312,20.60514,24.094,27.221,31.37671
"1228",17.27,23.69231,19.75607,17.42707,14.61552,7.923,32.191,49.37741
"1229",17.28,40.67699,14.73675,8.423294,28.62569,15.057,39.161,28.37804
"1230",17.29,25.66145,24.71712,17.41941,20.63625,18.049,23.13,13.37865
"1231",17.3,22.64714,25.69718,2.810543,13.63501,25.474,21.1,13.3792
"1232",17.31,25.63255,19.67696,13.18355,17.64518,27.453,10.445,29.38023
"1233",17.32,19.61777,7.803589,22.17755,12.65517,10.434,46.415,24.38124
"1234",17.33,21.60342,26.78276,12.17146,9.666519,32.414,27.385,31.3822
"1235",17.34,19.58813,16.76225,6.165279,21.67769,9.312,12.354,20.38313
"1236",17.35,4.572617,8.741428,11.15917,10.68867,24.293,42.324,5.615707
"1237",17.36,21.55684,1.279705,5.152969,11.69947,8.273,9.294,22.38197
"1238",17.37,10.54082,31.69791,28.14684,24.71008,8.253,8.737,10.37961
"1239",17.38,12.52455,16.67522,18.14062,21.7205,20.233,11.227,10.37718
"1240",17.39,9.048355,4.652214,22.13429,15.73073,22.213,32.192,11.37473
"1241",17.4,26.0316,18.62891,6.127876,28.74078,19.213,4.844,12.37222
"1242",17.41,9.014648,11.60529,15.12136,18.75063,8.193,29.117,22.36964
"1243",17.42,18.99744,19.58138,15.11475,8.760319,8.173,17.078,29.48923
"1244",17.43,22.98001,15.55714,11.40473,13.76982,21.153,39.038,18.04761
"1245",17.44,23.96233,13.53279,11.39712,11.78035,7.109,12.999,49.04649
"1246",17.45,26.94441,10.49121,17.39019,12.7895,6.089,28.959,36.1678
"1247",17.46,14.92627,4.478065,14.38314,22.79847,17.069,35.92,8.832397
"1248",17.47,25.90788,7.447037,28.37597,14.80724,15.048,53.88,14.5495
"1249",17.48,17.03433,5.333649,2.368698,10.81584,1.972,14.841,31.5439
"1250",17.49,4.04567,16.27704,15.36159,8.824249,1.007,64.801,49.53821
"1251",17.5,13.02655,25.24129,11.35437,9.832481,29.985,22.761,27.80766
"1252",17.51,23.00717,28.2052,16.34703,9.840527,25.963,24.721,31.80185
"1253",17.52,25.98753,17.16875,14.33959,13.849,11.92,52.681,25.79593
"1254",17.53,32.96762,32.13195,4.332043,13.85729,19.901,19.642,35.78996
"1255",17.54,41.94748,42.09482,2.324379,14.86539,16.882,46.602,15.78392
"1256",17.55,29.92577,17.05753,15.3166,0.669827,0.866,36.563,26.7778
"1257",17.56,21.90509,20.01989,13.30872,20.33698,14.849,8.476,31.77158
"1258",17.57,22.88414,17.9819,8.300739,18.34359,21.833,29.48,10.76527
"1259",17.58,27.86293,30.94358,15.29265,0.347931,4.817,0.563,12.7589
"1260",17.59,8.158554,22.90493,12.28445,11.35375,12.801,16.392,30.75243
"1261",17.6,19.81467,15.86593,11.27614,26.35942,35.785,39.347,42.74586
"1262",17.61,12.81271,12.13421,27.26846,11.36489,5.769,36.305,34.84097
"1263",17.62,22.78534,15.09453,21.26068,6.370152,4.754,30.004,29.83423
"1264",17.63,21.75763,12.05451,7.252804,16.37547,19.74,29.961,20.82738
"1265",17.64,32.72958,15.01414,15.24483,0.619423,10.726,28.919,19.82042
"1266",17.65,49.70125,21.97343,11.23675,14.38497,3.288,34.876,18.32442
"1267",17.66,46.67258,6.930515,15.22858,2.610832,12.696,10.833,30.31729
"1268",17.67,26.64357,6.148743,12.22031,9.391243,0.68,6.79,48.31009
"1269",17.68,13.61452,18.10749,7.211941,10.39312,37.664,23.747,57.30281
"1270",17.69,26.07664,13.06593,7.203472,12.39479,4.352,34.707,29.29547
"1271",17.7,19.04694,15.02409,21.19492,33.39628,3.629,0.333,34.28806
"1272",17.71,26.01859,19.0177,27.18626,13.39756,8.611,49.626,19.28056
"1273",17.72,13.80722,31.97527,9.177502,17.39864,9.593,23.585,43.27715
"1274",17.73,10.77812,14.93254,17.16865,18.40022,8.574,20.544,46.38174
"1275",17.74,39.88411,31.88953,2.161488,31.40159,9.556,65.603,38.37982
"1276",17.75,11.99399,14.66849,1.845768,5.402775,8.538,55.561,72.37778
"1277",17.76,9.963699,24.62704,22.14551,11.40376,14.519,24.684,50.37749
"1278",17.77,21.93298,24.58532,5.136711,34.40456,0.499,13.644,93.37714
"1279",17.78,44.90186,1.543331,18.12781,0.591831,17.482,13.603,123.3767
"1280",17.79,18.87033,20.73873,24.11881,1.410748,9.464,15.562,111.3761
"1281",17.8,20.83838,6.695908,16.10973,6.413025,11.445,16.522,205.3754
"1282",17.81,35.80602,7.652809,16.10055,20.41512,9.426,19.482,274.3747
"1283",17.82,15.77325,27.60944,10.09128,20.41703,14.407,24.442,354.3738
"1284",17.83,38.74007,27.75685,9.081917,15.41875,17.285,7.402,389.373
"1285",17.84,7.706482,13.71286,2.92754,35.42028,4.732,22.362,429.3754
"1286",17.85,20.67503,22.66853,6.060989,25.42162,20.248,49.322,435.378
"1287",17.86,21.64319,25.62386,8.049431,11.42319,11.228,12.282,405.3804
"1288",17.87,46.61096,9.578857,3.961842,13.42456,16.208,43.241,300.3826
"1289",17.88,38.40244,19.53352,5.975674,15.42575,15.188,1.799,252.3848
"1290",17.89,23.36937,26.48785,14.00689,13.42676,32.169,37.159,202.3869
"1291",17.9,29.33633,24.44185,10.98936,19.42758,8.149,18.117,180.3889
"1292",17.91,24.30286,11.39551,10.97176,12.42847,7.13,38.075,125.3907
"1293",17.92,34.26894,28.3673,5.954079,1.968987,0.111,41.032,68.3925
"1294",17.93,14.23459,15.32014,2.936314,4.969513,14.092,51.99,49.39415
"1295",17.94,34.19981,14.27283,16.68521,7.969891,15.073,11.948,73.39569
"1296",17.95,2.164581,26.22519,1.667492,11.97012,4.054,21.905,26.44865
"1297",17.96,17.12851,32.23365,24.64971,20.9706,10.035,19.863,34.45161
"1298",17.97,22.092,20.18536,12.6326,4.970936,20.016,13.18,42.16472
"1299",17.98,44.05637,22.13676,6.615421,10.02887,14.997,5.77,48.52484
"1300",17.99,15.02026,20.08783,6.598206,21.96561,26.978,36.72,20.52748
"1301",18,30.98375,27.03859,6.580936,7.959949,2.041,13.669,25.52998
"1302",18.01,31.94681,27.98904,23.56496,11.95414,11.939,24.8,37.53235
"1303",18.02,13.90944,19.93916,0.45105,3.051811,18.919,31.749,11.55341
"1304",18.03,0.871628,35.88898,0.532352,11.94009,14.899,19.699,48.55602
"1305",18.04,25.83229,32.83849,12.51566,14.93573,9.878,26.648,14.55847
"1306",18.05,27.7925,25.7877,22.44576,8.931229,0.141,16.598,41.56081
"1307",18.06,10.24768,17.73667,17.42897,11.92659,3.84,32.548,48.56299
"1308",18.07,25.70477,21.68534,14.41216,14.92183,25.821,10.497,16.56506
"1309",18.08,47.65678,31.63374,18.64494,7.916927,11.801,2.447,27.56697
"1310",18.09,24.5864,30.58186,18.62803,6.91217,10.782,4.396,24.57037
"1311",18.1,32.5376,32.52972,18.61178,2.09272,2.237,14.935,3.573608
"1312",18.11,21.48894,32.39762,14.59548,5.900772,21.549,8.893,19.57678
"1313",18.12,28.43987,35.34496,14.57914,6.894146,24.531,52.85,48.5798
"1314",18.13,13.3904,28.29203,18.56274,10.88739,4.513,17.808,42.58485
"1315",18.14,37.13223,21.23885,9.546303,14.78148,28.495,23.766,27.58974
"1316",18.15,10.08199,41.18544,15.52982,9.774971,15.478,0.277,14.59067
"1317",18.16,8.031342,0.139091,16.5133,1.768353,11.46,34.68,43.59525
"1318",18.17,30.98032,21.66497,3.497459,6.761597,23.442,3.637,39.59967
"1319",18.18,18.92891,41.60974,4.518425,31.75473,23.425,40.594,26.60391
"1320",18.19,16.85156,28.55429,1.537052,0.251122,14.408,33.553,30.60805
"1321",18.2,14.80005,24.49863,6.443142,2.257576,0.61,53.512,12.612
"1322",18.21,17.7482,28.44277,8.423298,9.734314,8.372,20.47,26.38419
"1323",18.22,40.69604,33.38668,9.403423,7.392193,17.355,7.429,31.60489
"1324",18.23,17.64352,21.33041,17.51856,0.383858,20.337,5.388,23.59383
"1325",18.24,32.5907,5.273926,26.49861,8.375324,14.32,10.653,48.58263
"1326",18.25,21.53755,18.94444,22.47861,11.3667,20.302,28.299,7.572205
"1327",18.26,32.48407,23.88757,14.45858,5.64109,11.285,11.252,55.44022
"1328",18.27,27.4303,16.83054,7.438499,3.34779,14.268,0.795,10.42949
"1329",18.28,20.03568,17.77334,4.418388,6.33934,14.25,44.156,5.41861
"1330",18.29,14.98123,26.71596,9.401592,11.3308,17.233,15.108,28.40755
"1331",18.3,18.91718,16.65842,10.38476,6.32214,3.784,22.061,5.396347
"1332",18.31,12.95454,16.60071,20.36788,5.314816,8.197,21.013,30.38498
"1333",18.32,28.89932,24.54284,6.350967,14.30828,28.421,45.629,10.37346
"1334",18.33,13.84383,20.48481,7.334015,9.30164,8.404,67.582,41.36398
"1335",18.34,14.78975,22.42663,16.07781,8.295048,16.387,18.536,34.27264
"1336",18.35,34.73543,14.36829,13.06096,21.28836,8.369,0.51,15.26382
"1337",18.36,29.68088,27.30981,6.044083,4.281563,3.352,16.444,6.254837
"1338",18.37,31.6261,1.74881,15.02719,4.725327,2.335,34.956,4.754318
"1339",18.38,6.42894,14.19069,1.010273,25.26495,6.318,14.909,25.23323
"1340",18.39,11.51154,21.13004,5.007389,7.255131,25.301,45.862,50.22061
"1341",18.4,34.4537,19.06926,6.972752,8.245216,24.286,47.682,35.20781
"1342",18.41,12.39566,24.98933,25.95288,33.2352,25.272,51.79,17.19485
"1343",18.42,16.33774,2.928299,6.028149,8.225098,8.258,39.747,21.18175
"1344",18.43,19.27959,11.86714,13.00824,2.214901,28.243,9.705,28.16849
"1345",18.44,17.22122,23.80627,15.9883,15.20461,8.229,4.662,15.15503
"1346",18.45,25.16263,4.745285,8.968338,10.19421,21.215,34.619,8.141449
"1347",18.46,23.10379,6.684193,18.94881,9.183743,11.201,50.576,7.12767
"1348",18.47,18.04478,13.62299,13.92926,8.173176,27.683,43.533,8.117783
"1349",18.48,19.98553,12.56168,18.90969,11.16252,0.331,30.491,16.10776
"1350",18.49,13.92609,15.50029,3.890095,14.15178,7.345,38.448,54.09756
"1351",18.5,22.86713,15.43879,11.66649,3.14101,14.638,5.487,26.18971
"1352",18.51,45.80794,2.62281,9.647873,9.130157,9.62,29.467,18.18066
"1353",18.52,2.748566,8.31382,19.62926,6.119217,16.602,39.421,39.17142
"1354",18.53,9.688934,8.250366,14.61064,8.108185,18.585,6.375,20.16203
"1355",18.54,33.6291,15.18682,28.59202,17.09706,2.568,29.328,31.19389
"1356",18.55,13.56908,17.1232,19.5734,13.08585,14.552,51.282,30.79706
"1357",18.56,20.50883,28.88589,5.554779,11.07454,5.535,19.236,18.78712
"1358",18.57,19.44841,13.82214,10.53616,5.063148,3.519,14.587,14.77705
"1359",18.58,13.38777,8.758335,11.51754,22.05166,10.502,8.556,5.766785
"1360",18.59,23.32893,13.69449,0.498924,10.04009,0.514,34.51,18.75638
"1361",18.6,23.26991,3.630604,11.48032,22.02843,19.47,30.106,26.74582
"1362",18.61,8.210693,3.566666,5.461723,10.01669,20.453,17.06,7.896866
"1363",18.62,11.15126,18.50269,4.556866,7.004871,4.437,30.014,7.910599
"1364",18.63,20.09166,15.4393,10.42196,0.992962,16.421,23.968,18.07063
"1365",18.64,25.03188,22.37587,25.40081,21.98116,30.405,18.923,0.948334
"1366",18.65,11.97189,11.56106,16.37968,7.96907,15.39,11.878,4.031326
"1367",18.66,15.91176,23.49761,28.35856,7.956902,24.374,54.833,18.39919
"1368",18.67,1.14859,3.565823,23.33746,23.94466,23.359,37.789,18.3824
"1369",18.68,0.78952,10.06577,15.37209,8.932323,22.206,26.744,34.3642
"1370",18.69,30.72707,5.863064,30.35103,9.919918,22.192,25.699,3.654175
"1371",18.7,26.66446,20.79194,32.32997,16.90743,18.177,12.655,30.32481
"1372",18.71,57.60168,13.72088,23.30893,14.89487,37.668,49.61,19.30362
"1373",18.72,4.538727,2.649876,54.28791,3.882236,22.655,40.566,36.28232
"1374",18.73,4.475601,5.578934,40.26691,8.869526,29.641,24.521,9.260818
"1375",18.74,9.412308,6.508064,50.24647,7.143265,51.133,11.477,30.23918
"1376",18.75,8.348877,19.43726,44.22604,8.743237,29.119,58.433,18.21736
"1377",18.76,15.28528,5.366539,69.20564,20.72637,33.105,13.844,17.1954
"1378",18.77,3.221527,6.295895,75.18523,19.70945,43.092,23.8,40.17329
"1379",18.78,16.15761,22.22533,117.1649,14.65772,59.078,40.671,30.15102
"1380",18.79,20.51019,5.154858,173.1446,1.64069,54.065,17.627,23.1286
"1381",18.8,15.55399,4.913349,233.2855,25.62361,89.052,7.583,0.893967
"1382",18.81,26.37297,22.01581,292.2675,16.60646,73.483,11.539,41.08228
"1383",18.82,8.299835,3.945076,377.2496,12.58926,95.469,44.496,13.05838
"1384",18.83,36.22658,10.87444,428.2318,24.57201,117.456,5.454,14.03435
"1385",18.84,30.15323,4.803921,377.2139,29.53469,112.443,43.413,13.01013
"1386",18.85,17.07979,16.73351,306.1961,25.51734,138.211,15.373,20.98792
"1387",18.86,9.006256,0.663235,269.1782,11.28264,149.198,42.334,52.96558
"1388",18.87,7.982437,16.59624,251.1604,23.26521,143.185,19.294,39.94307
"1389",18.88,7.091263,18.52936,214.1427,27.24774,125.173,21.254,19.92043
"1390",18.89,15.83067,9.463165,171.1249,20.23025,122.875,50.214,3.897629
"1391",18.9,33.75252,0.60289,81.10722,32.21271,95.862,50.115,20.87468
"1392",18.91,12.32571,7.330757,65.08952,12.19516,104.849,27.077,26.85159
"1393",18.92,26.58894,27.2653,66.07185,30.17759,64.837,23.04,0.798782
"1394",18.93,1.49646,18.19998,36.46685,26.15998,45.824,1.998,37.17671
"1395",18.94,1.583267,7.134811,20.44922,32.14237,47.812,42.964,26.15201
"1396",18.95,15.32849,6.070591,32.28139,38.12472,16.8,2.97,33.12712
"1397",18.96,36.2402,4.006519,29.26381,33.10706,47.788,20.99,30.10204
"1398",18.97,16.15187,4.942593,28.24623,27.79462,35.734,8.95,25.07677
"1399",18.98,17.06348,4.146748,26.22869,34.68832,31.723,43.911,19.05133
"1400",18.99,18.97502,11.7875,17.21116,42.65994,24.711,53.872,38.0257
"1401",19,20.88654,6.721909,37.19366,38.64212,21.699,16.832,28.99986
"1402",19.01,25.798,1.656483,21.17619,10.62425,36.688,29.793,22.97386
"1403",19.02,8.709427,19.40876,13.15874,52.60634,33.677,25.754,26.94765
"1404",19.03,29.62083,0.516033,4.141315,21.5884,31.666,30.716,22.76405
"1405",19.04,28.53218,5.441017,12.9064,33.57042,24.351,54.677,5.737427
"1406",19.05,5.445999,7.366188,4.889053,29.63387,24.34,21.638,46.71057
"1407",19.06,14.3598,15.29155,10.87176,41.61581,30.33,29.599,3.683502
"1408",19.07,12.72644,22.21709,22.57243,30.5977,19.32,66.56,57.65619
"1409",19.08,14.18022,3.142845,13.14773,23.57956,10.309,24.365,45.62863
"1410",19.09,52.08685,1.068806,20.13139,23.56137,28.299,29.326,16.60088
"1411",19.1,16.9944,15.99497,28.11514,25.54316,17.289,27.288,44.57286
"1412",19.11,25.90193,5.078648,9.098984,25.52504,21.279,10.25,25.54463
"1413",19.12,34.80943,0.153385,19.08291,18.50714,15.267,44.211,33.51614
"1414",19.13,8.716919,7.772015,3.066936,4.490921,13.257,9.173,60.48758
"1415",19.14,0.624405,2.697636,9.087521,17.47468,15.248,48.135,0.458801
"1416",19.15,32.46748,1.376507,12.07275,20.54391,19.238,23.097,35.80339
"1417",19.16,10.37497,1.548992,15.2166,34.52826,16.229,14.059,14.77353
"1418",19.17,15.28247,8.474728,24.20461,32.51257,32.219,15.152,4.255264
"1419",19.18,21.19168,9.400715,12.19271,27.83097,12.21,39.115,24.71254
"1420",19.19,34.10089,5.32695,17.18089,37.81527,22.201,4.077,25.68011
"1421",19.2,7.010101,19.25345,14.16914,26.79957,37.059,14.04,61.64745
"1422",19.21,27.91937,10.1802,15.15748,41.78388,18.051,40.006,1.614548
"1423",19.22,7.828659,15.10722,20.09433,31.54124,38.042,21.972,31.674
"1424",19.23,0.623352,22.03452,16.08015,38.17399,28.033,33.939,25.6404
"1425",19.24,47.53568,15.96275,23.06873,60.15981,9.025,11.905,19.60657
"1426",19.25,58.44803,4.894279,22.05767,44.14562,36.003,30.872,15.57251
"1427",19.26,22.54922,10.82649,19.0467,53.13142,26.005,14.839,23.53821
"1428",19.27,51.46176,17.759,8.96418,25.1172,20.996,9.806,12.50366
"1429",19.28,43.37439,27.69181,29.02161,45.10298,8.998,34.773,14.4689
"1430",19.29,27.28731,32.6268,13.16327,25.08874,6.99,10.259,21.43388
"1431",19.3,77.31078,24.5621,14.14924,31.90944,4.839,29.648,27.40555
"1432",19.31,66.22394,10.49821,15.13528,26.89588,23.404,27.61,16.37007
"1433",19.32,37.13715,49.43465,22.12141,37.88233,8.398,27.572,32.82948
"1434",19.33,55.05054,40.37141,15.10762,25.86877,28.392,40.535,23.79349
"1435",19.34,95.96497,48.3085,6.09391,28.8557,33.387,24.497,43.75726
"1436",19.35,56.87955,45.24593,6.080296,19.84262,12.382,12.413,22.72083
"1437",19.36,83.79422,50.06765,19.06676,30.82815,27.376,26.376,18.68413
