"","Age","Sex","Year","Population"
"3703",27,"Female",1924,0.947
"3704",28,"Female",1924,0.942
"3705",29,"Female",1924,0.939
"3706",30,"Female",1924,0.935
"3707",31,"Female",1924,0.932
"3708",32,"Female",1924,0.919
"3709",33,"Female",1924,0.893
"3710",34,"Female",1924,0.859
"3711",35,"Female",1924,0.826
"3712",36,"Female",1924,0.79
"3713",37,"Female",1924,0.762
"3714",38,"Female",1924,0.747
"3715",39,"Female",1924,0.739
"3716",40,"Female",1924,0.73
"3717",41,"Female",1924,0.721
"3718",42,"Female",1924,0.708
"3719",43,"Female",1924,0.686
"3720",44,"Female",1924,0.659
"3721",45,"Female",1924,0.633
"3722",46,"Female",1924,0.608
"3723",47,"Female",1924,0.584
"3724",48,"Female",1924,0.562
"3725",49,"Female",1924,0.542
"3726",50,"Female",1924,0.522
"3727",51,"Female",1924,0.501
"3728",52,"Female",1924,0.482
"3729",53,"Female",1924,0.464
"3730",54,"Female",1924,0.448
"3731",55,"Female",1924,0.431
"3732",56,"Female",1924,0.415
"3733",57,"Female",1924,0.399
"3734",58,"Female",1924,0.38
"3735",59,"Female",1924,0.359
"3736",60,"Female",1924,0.34
"3737",61,"Female",1924,0.319
"3738",62,"Female",1924,0.301
"3739",63,"Female",1924,0.287
"3740",64,"Female",1924,0.277
"3741",65,"Female",1924,0.264
"3742",66,"Female",1924,0.251
"3743",67,"Female",1924,0.238
"3744",68,"Female",1924,0.224
"3745",69,"Female",1924,0.209
"3746",70,"Female",1924,0.194
"3747",71,"Female",1924,0.176
"3748",72,"Female",1924,0.155
"3749",73,"Female",1924,0.134
"3750",74,"Female",1924,0.109
"3751",0,"Male",1925,1.252
"3752",1,"Male",1925,1.254
"3753",2,"Male",1925,1.254
"3754",3,"Male",1925,1.252
"3755",4,"Male",1925,1.248
"3756",5,"Male",1925,1.242
"3757",6,"Male",1925,1.233
"3758",7,"Male",1925,1.224
"3759",8,"Male",1925,1.213
"3760",9,"Male",1925,1.201
"3761",10,"Male",1925,1.188
"3762",11,"Male",1925,1.173
"3763",12,"Male",1925,1.158
"3764",13,"Male",1925,1.141
"3765",14,"Male",1925,1.124
"3766",15,"Male",1925,1.107
"3767",16,"Male",1925,1.09
"3768",17,"Male",1925,1.072
"3769",18,"Male",1925,1.054
"3770",19,"Male",1925,1.034
"3771",20,"Male",1925,1.016
"3772",21,"Male",1925,1
"3773",22,"Male",1925,0.984
"3774",23,"Male",1925,0.968
"3775",24,"Male",1925,0.955
"3776",25,"Male",1925,0.941
"3777",26,"Male",1925,0.925
"3778",27,"Male",1925,0.919
"3779",28,"Male",1925,0.924
"3780",29,"Male",1925,0.936
"3781",30,"Male",1925,0.947
"3782",31,"Male",1925,0.961
"3783",32,"Male",1925,0.961
"3784",33,"Male",1925,0.941
"3785",34,"Male",1925,0.907
"3786",35,"Male",1925,0.875
"3787",36,"Male",1925,0.839
"3788",37,"Male",1925,0.814
"3789",38,"Male",1925,0.806
"3790",39,"Male",1925,0.808
"3791",40,"Male",1925,0.808
"3792",41,"Male",1925,0.806
"3793",42,"Male",1925,0.797
"3794",43,"Male",1925,0.774
"3795",44,"Male",1925,0.742
"3796",45,"Male",1925,0.712
"3797",46,"Male",1925,0.681
"3798",47,"Male",1925,0.652
"3799",48,"Male",1925,0.629
"3800",49,"Male",1925,0.61
"3801",50,"Male",1925,0.59
"3802",51,"Male",1925,0.569
"3803",52,"Male",1925,0.55
"3804",53,"Male",1925,0.532
"3805",54,"Male",1925,0.516
"3806",55,"Male",1925,0.501
"3807",56,"Male",1925,0.487
"3808",57,"Male",1925,0.468
"3809",58,"Male",1925,0.443
"3810",59,"Male",1925,0.412
"3811",60,"Male",1925,0.383
"3812",61,"Male",1925,0.354
"3813",62,"Male",1925,0.329
"3814",63,"Male",1925,0.313
"3815",64,"Male",1925,0.302
"3816",65,"Male",1925,0.29
"3817",66,"Male",1925,0.277
"3818",67,"Male",1925,0.263
"3819",68,"Male",1925,0.249
"3820",69,"Male",1925,0.232
"3821",70,"Male",1925,0.214
"3822",71,"Male",1925,0.193
"3823",72,"Male",1925,0.168
"3824",73,"Male",1925,0.14
"3825",74,"Male",1925,0.107
"3826",0,"Female",1925,1.208
"3827",1,"Female",1925,1.211
"3828",2,"Female",1925,1.213
"3829",3,"Female",1925,1.213
"3830",4,"Female",1925,1.211
"3831",5,"Female",1925,1.207
"3832",6,"Female",1925,1.203
"3833",7,"Female",1925,1.196
"3834",8,"Female",1925,1.188
"3835",9,"Female",1925,1.18
"3836",10,"Female",1925,1.17
"3837",11,"Female",1925,1.16
"3838",12,"Female",1925,1.149
"3839",13,"Female",1925,1.138
"3840",14,"Female",1925,1.126
"3841",15,"Female",1925,1.115
"3842",16,"Female",1925,1.103
"3843",17,"Female",1925,1.088
"3844",18,"Female",1925,1.07
"3845",19,"Female",1925,1.051
"3846",20,"Female",1925,1.031
"3847",21,"Female",1925,1.012
"3848",22,"Female",1925,0.994
"3849",23,"Female",1925,0.979
"3850",24,"Female",1925,0.968
"3851",25,"Female",1925,0.955
"3852",26,"Female",1925,0.941
"3853",27,"Female",1925,0.933
"3854",28,"Female",1925,0.935
"3855",29,"Female",1925,0.941
"3856",30,"Female",1925,0.946
"3857",31,"Female",1925,0.954
"3858",32,"Female",1925,0.948
"3859",33,"Female",1925,0.922
"3860",34,"Female",1925,0.883
"3861",35,"Female",1925,0.845
"3862",36,"Female",1925,0.805
"3863",37,"Female",1925,0.774
"3864",38,"Female",1925,0.758
"3865",39,"Female",1925,0.752
"3866",40,"Female",1925,0.743
"3867",41,"Female",1925,0.734
"3868",42,"Female",1925,0.721
"3869",43,"Female",1925,0.7
"3870",44,"Female",1925,0.675
"3871",45,"Female",1925,0.651
"3872",46,"Female",1925,0.628
"3873",47,"Female",1925,0.604
"3874",48,"Female",1925,0.58
"3875",49,"Female",1925,0.557
"3876",50,"Female",1925,0.533
"3877",51,"Female",1925,0.51
"3878",52,"Female",1925,0.489
"3879",53,"Female",1925,0.471
"3880",54,"Female",1925,0.457
"3881",55,"Female",1925,0.443
"3882",56,"Female",1925,0.429
"3883",57,"Female",1925,0.414
"3884",58,"Female",1925,0.394
"3885",59,"Female",1925,0.371
"3886",60,"Female",1925,0.35
"3887",61,"Female",1925,0.327
"3888",62,"Female",1925,0.308
"3889",63,"Female",1925,0.294
"3890",64,"Female",1925,0.283
"3891",65,"Female",1925,0.272
"3892",66,"Female",1925,0.259
"3893",67,"Female",1925,0.246
"3894",68,"Female",1925,0.232
"3895",69,"Female",1925,0.217
"3896",70,"Female",1925,0.201
"3897",71,"Female",1925,0.183
"3898",72,"Female",1925,0.161
"3899",73,"Female",1925,0.139
"3900",74,"Female",1925,0.112
"3901",0,"Male",1926,1.202
"3902",1,"Male",1926,1.227
"3903",2,"Male",1926,1.246
"3904",3,"Male",1926,1.257
"3905",4,"Male",1926,1.262
"3906",5,"Male",1926,1.262
"3907",6,"Male",1926,1.257
"3908",7,"Male",1926,1.248
"3909",8,"Male",1926,1.236
"3910",9,"Male",1926,1.22
"3911",10,"Male",1926,1.203
"3912",11,"Male",1926,1.182
"3913",12,"Male",1926,1.162
"3914",13,"Male",1926,1.148
"3915",14,"Male",1926,1.136
"3916",15,"Male",1926,1.123
"3917",16,"Male",1926,1.109
"3918",17,"Male",1926,1.094
"3919",18,"Male",1926,1.075
"3920",19,"Male",1926,1.055
"3921",20,"Male",1926,1.035
"3922",21,"Male",1926,1.018
"3923",22,"Male",1926,1
"3924",23,"Male",1926,0.982
"3925",24,"Male",1926,0.964
"3926",25,"Male",1926,0.948
"3927",26,"Male",1926,0.929
"3928",27,"Male",1926,0.92
"3929",28,"Male",1926,0.926
"3930",29,"Male",1926,0.941
"3931",30,"Male",1926,0.955
"3932",31,"Male",1926,0.971
"3933",32,"Male",1926,0.973
"3934",33,"Male",1926,0.952
"3935",34,"Male",1926,0.917
"3936",35,"Male",1926,0.883
"3937",36,"Male",1926,0.846
"3938",37,"Male",1926,0.821
"3939",38,"Male",1926,0.814
"3940",39,"Male",1926,0.819
"3941",40,"Male",1926,0.82
"3942",41,"Male",1926,0.822
"3943",42,"Male",1926,0.814
"3944",43,"Male",1926,0.792
"3945",44,"Male",1926,0.76
"3946",45,"Male",1926,0.73
"3947",46,"Male",1926,0.7
"3948",47,"Male",1926,0.67
"3949",48,"Male",1926,0.646
"3950",49,"Male",1926,0.624
"3951",50,"Male",1926,0.601
"3952",51,"Male",1926,0.577
"3953",52,"Male",1926,0.555
"3954",53,"Male",1926,0.538
"3955",54,"Male",1926,0.525
"3956",55,"Male",1926,0.511
"3957",56,"Male",1926,0.499
"3958",57,"Male",1926,0.481
"3959",58,"Male",1926,0.455
"3960",59,"Male",1926,0.424
"3961",60,"Male",1926,0.394
"3962",61,"Male",1926,0.364
"3963",62,"Male",1926,0.338
"3964",63,"Male",1926,0.321
"3965",64,"Male",1926,0.31
"3966",65,"Male",1926,0.297
"3967",66,"Male",1926,0.282
"3968",67,"Male",1926,0.268
"3969",68,"Male",1926,0.253
"3970",69,"Male",1926,0.237
"3971",70,"Male",1926,0.219
"3972",71,"Male",1926,0.199
"3973",72,"Male",1926,0.175
"3974",73,"Male",1926,0.149
"3975",74,"Male",1926,0.118
"3976",0,"Female",1926,1.164
"3977",1,"Female",1926,1.187
"3978",2,"Female",1926,1.205
"3979",3,"Female",1926,1.216
"3980",4,"Female",1926,1.223
"3981",5,"Female",1926,1.224
"3982",6,"Female",1926,1.222
"3983",7,"Female",1926,1.216
"3984",8,"Female",1926,1.208
"3985",9,"Female",1926,1.197
"3986",10,"Female",1926,1.183
"3987",11,"Female",1926,1.168
"3988",12,"Female",1926,1.153
"3989",13,"Female",1926,1.144
"3990",14,"Female",1926,1.137
"3991",15,"Female",1926,1.129
"3992",16,"Female",1926,1.12
"3993",17,"Female",1926,1.108
"3994",18,"Female",1926,1.091
"3995",19,"Female",1926,1.069
"3996",20,"Female",1926,1.05
"3997",21,"Female",1926,1.031
"3998",22,"Female",1926,1.012
"3999",23,"Female",1926,0.994
"4000",24,"Female",1926,0.978
"4001",25,"Female",1926,0.963
"4002",26,"Female",1926,0.944
"4003",27,"Female",1926,0.934
"4004",28,"Female",1926,0.936
"4005",29,"Female",1926,0.946
"4006",30,"Female",1926,0.954
"4007",31,"Female",1926,0.964
"4008",32,"Female",1926,0.961
"4009",33,"Female",1926,0.936
"4010",34,"Female",1926,0.897
"4011",35,"Female",1926,0.86
"4012",36,"Female",1926,0.821
"4013",37,"Female",1926,0.79
"4014",38,"Female",1926,0.774
"4015",39,"Female",1926,0.767
"4016",40,"Female",1926,0.758
"4017",41,"Female",1926,0.748
"4018",42,"Female",1926,0.734
"4019",43,"Female",1926,0.714
"4020",44,"Female",1926,0.69
"4021",45,"Female",1926,0.666
"4022",46,"Female",1926,0.643
"4023",47,"Female",1926,0.619
"4024",48,"Female",1926,0.596
"4025",49,"Female",1926,0.572
"4026",50,"Female",1926,0.548
"4027",51,"Female",1926,0.523
"4028",52,"Female",1926,0.501
"4029",53,"Female",1926,0.483
"4030",54,"Female",1926,0.469
"4031",55,"Female",1926,0.454
"4032",56,"Female",1926,0.441
"4033",57,"Female",1926,0.424
"4034",58,"Female",1926,0.403
"4035",59,"Female",1926,0.381
"4036",60,"Female",1926,0.358
"4037",61,"Female",1926,0.336
"4038",62,"Female",1926,0.317
"4039",63,"Female",1926,0.303
"4040",64,"Female",1926,0.291
"4041",65,"Female",1926,0.279
"4042",66,"Female",1926,0.266
"4043",67,"Female",1926,0.252
"4044",68,"Female",1926,0.238
"4045",69,"Female",1926,0.224
"4046",70,"Female",1926,0.207
"4047",71,"Female",1926,0.189
"4048",72,"Female",1926,0.168
"4049",73,"Female",1926,0.145
"4050",74,"Female",1926,0.118
"4051",0,"Male",1927,1.169
"4052",1,"Male",1927,1.21
"4053",2,"Male",1927,1.24
"4054",3,"Male",1927,1.26
"4055",4,"Male",1927,1.271
"4056",5,"Male",1927,1.275
"4057",6,"Male",1927,1.273
"4058",7,"Male",1927,1.265
"4059",8,"Male",1927,1.252
"4060",9,"Male",1927,1.235
"4061",10,"Male",1927,1.215
"4062",11,"Male",1927,1.191
"4063",12,"Male",1927,1.17
"4064",13,"Male",1927,1.158
"4065",14,"Male",1927,1.15
"4066",15,"Male",1927,1.139
"4067",16,"Male",1927,1.129
"4068",17,"Male",1927,1.116
"4069",18,"Male",1927,1.098
"4070",19,"Male",1927,1.077
"4071",20,"Male",1927,1.057
"4072",21,"Male",1927,1.038
"4073",22,"Male",1927,1.019
"4074",23,"Male",1927,0.999
"4075",24,"Male",1927,0.98
"4076",25,"Male",1927,0.961
"4077",26,"Male",1927,0.941
"4078",27,"Male",1927,0.929
"4079",28,"Male",1927,0.933
"4080",29,"Male",1927,0.944
"4081",30,"Male",1927,0.954
"4082",31,"Male",1927,0.967
"4083",32,"Male",1927,0.969
"4084",33,"Male",1927,0.952
"4085",34,"Male",1927,0.923
"4086",35,"Male",1927,0.897
"4087",36,"Male",1927,0.868
"4088",37,"Male",1927,0.847
"4089",38,"Male",1927,0.838
"4090",39,"Male",1927,0.838
"4091",40,"Male",1927,0.834
"4092",41,"Male",1927,0.83
"4093",42,"Male",1927,0.82
"4094",43,"Male",1927,0.799
"4095",44,"Male",1927,0.772
"4096",45,"Male",1927,0.746
"4097",46,"Male",1927,0.719
"4098",47,"Male",1927,0.693
"4099",48,"Male",1927,0.667
"4100",49,"Male",1927,0.642
"4101",50,"Male",1927,0.615
"4102",51,"Male",1927,0.589
"4103",52,"Male",1927,0.565
"4104",53,"Male",1927,0.547
"4105",54,"Male",1927,0.534
"4106",55,"Male",1927,0.519
"4107",56,"Male",1927,0.506
"4108",57,"Male",1927,0.487
"4109",58,"Male",1927,0.463
"4110",59,"Male",1927,0.434
"4111",60,"Male",1927,0.406
"4112",61,"Male",1927,0.377
"4113",62,"Male",1927,0.352
"4114",63,"Male",1927,0.334
"4115",64,"Male",1927,0.32
"4116",65,"Male",1927,0.304
"4117",66,"Male",1927,0.287
"4118",67,"Male",1927,0.271
"4119",68,"Male",1927,0.255
"4120",69,"Male",1927,0.239
"4121",70,"Male",1927,0.22
"4122",71,"Male",1927,0.202
"4123",72,"Male",1927,0.181
"4124",73,"Male",1927,0.159
"4125",74,"Male",1927,0.135
"4126",0,"Female",1927,1.136
"4127",1,"Female",1927,1.173
"4128",2,"Female",1927,1.201
"4129",3,"Female",1927,1.22
"4130",4,"Female",1927,1.231
"4131",5,"Female",1927,1.237
"4132",6,"Female",1927,1.236
"4133",7,"Female",1927,1.231
"4134",8,"Female",1927,1.222
"4135",9,"Female",1927,1.21
"4136",10,"Female",1927,1.195
"4137",11,"Female",1927,1.175
"4138",12,"Female",1927,1.16
"4139",13,"Female",1927,1.153
"4140",14,"Female",1927,1.149
"4141",15,"Female",1927,1.144
"4142",16,"Female",1927,1.138
"4143",17,"Female",1927,1.128
"4144",18,"Female",1927,1.112
"4145",19,"Female",1927,1.091
"4146",20,"Female",1927,1.071
"4147",21,"Female",1927,1.052
"4148",22,"Female",1927,1.033
"4149",23,"Female",1927,1.014
"4150",24,"Female",1927,0.995
"4151",25,"Female",1927,0.976
"4152",26,"Female",1927,0.956
"4153",27,"Female",1927,0.943
"4154",28,"Female",1927,0.942
"4155",29,"Female",1927,0.948
"4156",30,"Female",1927,0.953
"4157",31,"Female",1927,0.959
"4158",32,"Female",1927,0.956
"4159",33,"Female",1927,0.936
"4160",34,"Female",1927,0.906
"4161",35,"Female",1927,0.877
"4162",36,"Female",1927,0.846
"4163",37,"Female",1927,0.821
"4164",38,"Female",1927,0.803
"4165",39,"Female",1927,0.789
"4166",40,"Female",1927,0.774
"4167",41,"Female",1927,0.758
"4168",42,"Female",1927,0.74
"4169",43,"Female",1927,0.721
"4170",44,"Female",1927,0.7
"4171",45,"Female",1927,0.68
"4172",46,"Female",1927,0.66
"4173",47,"Female",1927,0.639
"4174",48,"Female",1927,0.614
"4175",49,"Female",1927,0.589
"4176",50,"Female",1927,0.564
"4177",51,"Female",1927,0.538
"4178",52,"Female",1927,0.515
"4179",53,"Female",1927,0.496
"4180",54,"Female",1927,0.48
"4181",55,"Female",1927,0.464
"4182",56,"Female",1927,0.449
"4183",57,"Female",1927,0.431
"4184",58,"Female",1927,0.411
"4185",59,"Female",1927,0.39
"4186",60,"Female",1927,0.369
"4187",61,"Female",1927,0.348
"4188",62,"Female",1927,0.329
"4189",63,"Female",1927,0.314
"4190",64,"Female",1927,0.3
"4191",65,"Female",1927,0.286
"4192",66,"Female",1927,0.271
"4193",67,"Female",1927,0.257
"4194",68,"Female",1927,0.242
"4195",69,"Female",1927,0.227
"4196",70,"Female",1927,0.21
"4197",71,"Female",1927,0.193
"4198",72,"Female",1927,0.174
"4199",73,"Female",1927,0.153
"4200",74,"Female",1927,0.132
"4201",0,"Male",1928,1.143
"4202",1,"Male",1928,1.191
"4203",2,"Male",1928,1.227
"4204",3,"Male",1928,1.252
"4205",4,"Male",1928,1.269
"4206",5,"Male",1928,1.276
"4207",6,"Male",1928,1.277
"4208",7,"Male",1928,1.271
"4209",8,"Male",1928,1.26
"4210",9,"Male",1928,1.246
"4211",10,"Male",1928,1.226
"4212",11,"Male",1928,1.202
"4213",12,"Male",1928,1.183
"4214",13,"Male",1928,1.172
"4215",14,"Male",1928,1.165
"4216",15,"Male",1928,1.156
"4217",16,"Male",1928,1.146
"4218",17,"Male",1928,1.133
"4219",18,"Male",1928,1.115
"4220",19,"Male",1928,1.095
"4221",20,"Male",1928,1.076
"4222",21,"Male",1928,1.056
"4223",22,"Male",1928,1.038
"4224",23,"Male",1928,1.017
"4225",24,"Male",1928,0.997
"4226",25,"Male",1928,0.977
"4227",26,"Male",1928,0.958
"4228",27,"Male",1928,0.944
"4229",28,"Male",1928,0.939
"4230",29,"Male",1928,0.942
"4231",30,"Male",1928,0.945
"4232",31,"Male",1928,0.947
"4233",32,"Male",1928,0.946
"4234",33,"Male",1928,0.937
"4235",34,"Male",1928,0.925
"4236",35,"Male",1928,0.913
"4237",36,"Male",1928,0.9
"4238",37,"Male",1928,0.888
"4239",38,"Male",1928,0.875
"4240",39,"Male",1928,0.862
"4241",40,"Male",1928,0.848
"4242",41,"Male",1928,0.833
"4243",42,"Male",1928,0.817
"4244",43,"Male",1928,0.799
"4245",44,"Male",1928,0.779
"4246",45,"Male",1928,0.759
"4247",46,"Male",1928,0.74
"4248",47,"Male",1928,0.717
"4249",48,"Male",1928,0.691
"4250",49,"Male",1928,0.663
"4251",50,"Male",1928,0.635
"4252",51,"Male",1928,0.606
"4253",52,"Male",1928,0.579
"4254",53,"Male",1928,0.56
"4255",54,"Male",1928,0.542
"4256",55,"Male",1928,0.525
"4257",56,"Male",1928,0.507
"4258",57,"Male",1928,0.488
"4259",58,"Male",1928,0.466
"4260",59,"Male",1928,0.44
"4261",60,"Male",1928,0.417
"4262",61,"Male",1928,0.392
"4263",62,"Male",1928,0.37
"4264",63,"Male",1928,0.349
"4265",64,"Male",1928,0.33
"4266",65,"Male",1928,0.311
"4267",66,"Male",1928,0.291
"4268",67,"Male",1928,0.273
"4269",68,"Male",1928,0.254
"4270",69,"Male",1928,0.237
"4271",70,"Male",1928,0.22
"4272",71,"Male",1928,0.204
"4273",72,"Male",1928,0.188
"4274",73,"Male",1928,0.172
"4275",74,"Male",1928,0.157
"4276",0,"Female",1928,1.108
"4277",1,"Female",1928,1.154
"4278",2,"Female",1928,1.189
"4279",3,"Female",1928,1.214
"4280",4,"Female",1928,1.231
"4281",5,"Female",1928,1.239
"4282",6,"Female",1928,1.241
"4283",7,"Female",1928,1.238
"4284",8,"Female",1928,1.23
"4285",9,"Female",1928,1.218
"4286",10,"Female",1928,1.203
"4287",11,"Female",1928,1.183
"4288",12,"Female",1928,1.168
"4289",13,"Female",1928,1.162
"4290",14,"Female",1928,1.16
"4291",15,"Female",1928,1.157
"4292",16,"Female",1928,1.152
"4293",17,"Female",1928,1.144
"4294",18,"Female",1928,1.13
"4295",19,"Female",1928,1.111
"4296",20,"Female",1928,1.095
"4297",21,"Female",1928,1.078
"4298",22,"Female",1928,1.059
"4299",23,"Female",1928,1.039
"4300",24,"Female",1928,1.017
"4301",25,"Female",1928,0.996
"4302",26,"Female",1928,0.973
"4303",27,"Female",1928,0.956
"4304",28,"Female",1928,0.95
"4305",29,"Female",1928,0.949
"4306",30,"Female",1928,0.947
"4307",31,"Female",1928,0.944
"4308",32,"Female",1928,0.939
"4309",33,"Female",1928,0.928
"4310",34,"Female",1928,0.911
"4311",35,"Female",1928,0.895
"4312",36,"Female",1928,0.881
"4313",37,"Female",1928,0.862
"4314",38,"Female",1928,0.84
"4315",39,"Female",1928,0.816
"4316",40,"Female",1928,0.791
"4317",41,"Female",1928,0.766
"4318",42,"Female",1928,0.743
"4319",43,"Female",1928,0.724
"4320",44,"Female",1928,0.708
"4321",45,"Female",1928,0.692
"4322",46,"Female",1928,0.676
"4323",47,"Female",1928,0.657
"4324",48,"Female",1928,0.633
"4325",49,"Female",1928,0.607
"4326",50,"Female",1928,0.582
"4327",51,"Female",1928,0.556
"4328",52,"Female",1928,0.532
"4329",53,"Female",1928,0.511
"4330",54,"Female",1928,0.492
"4331",55,"Female",1928,0.472
"4332",56,"Female",1928,0.453
"4333",57,"Female",1928,0.435
"4334",58,"Female",1928,0.416
"4335",59,"Female",1928,0.398
"4336",60,"Female",1928,0.379
"4337",61,"Female",1928,0.361
"4338",62,"Female",1928,0.344
"4339",63,"Female",1928,0.327
"4340",64,"Female",1928,0.309
"4341",65,"Female",1928,0.293
"4342",66,"Female",1928,0.276
"4343",67,"Female",1928,0.26
"4344",68,"Female",1928,0.244
"4345",69,"Female",1928,0.228
"4346",70,"Female",1928,0.212
"4347",71,"Female",1928,0.196
"4348",72,"Female",1928,0.181
"4349",73,"Female",1928,0.165
"4350",74,"Female",1928,0.15
"4351",0,"Male",1929,1.09
"4352",1,"Male",1929,1.155
"4353",2,"Male",1929,1.205
"4354",3,"Male",1929,1.241
"4355",4,"Male",1929,1.266
"4356",5,"Male",1929,1.28
"4357",6,"Male",1929,1.284
"4358",7,"Male",1929,1.281
"4359",8,"Male",1929,1.272
"4360",9,"Male",1929,1.257
"4361",10,"Male",1929,1.237
"4362",11,"Male",1929,1.212
"4363",12,"Male",1929,1.19
"4364",13,"Male",1929,1.179
"4365",14,"Male",1929,1.175
"4366",15,"Male",1929,1.167
"4367",16,"Male",1929,1.157
"4368",17,"Male",1929,1.145
"4369",18,"Male",1929,1.129
"4370",19,"Male",1929,1.11
"4371",20,"Male",1929,1.092
"4372",21,"Male",1929,1.074
"4373",22,"Male",1929,1.055
"4374",23,"Male",1929,1.035
"4375",24,"Male",1929,1.015
"4376",25,"Male",1929,0.996
"4377",26,"Male",1929,0.976
"4378",27,"Male",1929,0.959
"4379",28,"Male",1929,0.948
"4380",29,"Male",1929,0.939
"4381",30,"Male",1929,0.931
"4382",31,"Male",1929,0.922
"4383",32,"Male",1929,0.917
"4384",33,"Male",1929,0.918
"4385",34,"Male",1929,0.923
"4386",35,"Male",1929,0.927
"4387",36,"Male",1929,0.932
"4388",37,"Male",1929,0.928
"4389",38,"Male",1929,0.913
"4390",39,"Male",1929,0.888
"4391",40,"Male",1929,0.865
"4392",41,"Male",1929,0.84
"4393",42,"Male",1929,0.817
"4394",43,"Male",1929,0.799
"4395",44,"Male",1929,0.785
"4396",45,"Male",1929,0.768
"4397",46,"Male",1929,0.752
"4398",47,"Male",1929,0.733
"4399",48,"Male",1929,0.709
"4400",49,"Male",1929,0.682
"4401",50,"Male",1929,0.655
"4402",51,"Male",1929,0.63
"4403",52,"Male",1929,0.603
"4404",53,"Male",1929,0.579
"4405",54,"Male",1929,0.555
"4406",55,"Male",1929,0.531
"4407",56,"Male",1929,0.507
"4408",57,"Male",1929,0.483
"4409",58,"Male",1929,0.463
"4410",59,"Male",1929,0.444
"4411",60,"Male",1929,0.424
"4412",61,"Male",1929,0.404
"4413",62,"Male",1929,0.385
"4414",63,"Male",1929,0.362
"4415",64,"Male",1929,0.34
"4416",65,"Male",1929,0.317
"4417",66,"Male",1929,0.296
"4418",67,"Male",1929,0.276
"4419",68,"Male",1929,0.256
"4420",69,"Male",1929,0.239
"4421",70,"Male",1929,0.221
"4422",71,"Male",1929,0.206
"4423",72,"Male",1929,0.193
"4424",73,"Male",1929,0.181
"4425",74,"Male",1929,0.173
"4426",0,"Female",1929,1.052
"4427",1,"Female",1929,1.119
"4428",2,"Female",1929,1.169
"4429",3,"Female",1929,1.206
"4430",4,"Female",1929,1.231
"4431",5,"Female",1929,1.246
"4432",6,"Female",1929,1.251
"4433",7,"Female",1929,1.248
"4434",8,"Female",1929,1.24
"4435",9,"Female",1929,1.228
"4436",10,"Female",1929,1.209
"4437",11,"Female",1929,1.186
"4438",12,"Female",1929,1.168
"4439",13,"Female",1929,1.163
"4440",14,"Female",1929,1.164
"4441",15,"Female",1929,1.163
"4442",16,"Female",1929,1.159
"4443",17,"Female",1929,1.153
"4444",18,"Female",1929,1.144
"4445",19,"Female",1929,1.13
"4446",20,"Female",1929,1.117
