"","counts","day","month","year","hour","weekday","time"
"1297",1927,23,"Feb",2007,4,"Friday",2007-02-23 04:00:00
"1298",2227,23,"Feb",2007,5,"Friday",2007-02-23 05:00:00
"1299",2368,23,"Feb",2007,6,"Friday",2007-02-23 06:00:00
"1300",5606,23,"Feb",2007,7,"Friday",2007-02-23 07:00:00
"1301",4267,23,"Feb",2007,8,"Friday",2007-02-23 08:00:00
"1302",2624,23,"Feb",2007,9,"Friday",2007-02-23 09:00:00
"1303",2185,23,"Feb",2007,10,"Friday",2007-02-23 10:00:00
"1304",2370,23,"Feb",2007,11,"Friday",2007-02-23 11:00:00
"1305",2343,23,"Feb",2007,12,"Friday",2007-02-23 12:00:00
"1306",2187,23,"Feb",2007,13,"Friday",2007-02-23 13:00:00
"1307",3063,23,"Feb",2007,14,"Friday",2007-02-23 14:00:00
"1308",1830,23,"Feb",2007,15,"Friday",2007-02-23 15:00:00
"1309",1712,23,"Feb",2007,16,"Friday",2007-02-23 16:00:00
"1310",989,23,"Feb",2007,17,"Friday",2007-02-23 17:00:00
"1311",837,23,"Feb",2007,18,"Friday",2007-02-23 18:00:00
"1312",4149,23,"Feb",2007,19,"Friday",2007-02-23 19:00:00
"1313",6520,23,"Feb",2007,20,"Friday",2007-02-23 20:00:00
"1314",6165,23,"Feb",2007,21,"Friday",2007-02-23 21:00:00
"1315",7832,23,"Feb",2007,22,"Friday",2007-02-23 22:00:00
"1316",2062,23,"Feb",2007,23,"Friday",2007-02-23 23:00:00
"1317",807,24,"Feb",2007,0,"Saturday",2007-02-24 00:00:00
"1318",675,24,"Feb",2007,1,"Saturday",2007-02-24 01:00:00
"1319",801,24,"Feb",2007,2,"Saturday",2007-02-24 02:00:00
"1320",796,24,"Feb",2007,3,"Saturday",2007-02-24 03:00:00
"1321",901,24,"Feb",2007,4,"Saturday",2007-02-24 04:00:00
"1322",665,24,"Feb",2007,5,"Saturday",2007-02-24 05:00:00
"1323",5345,24,"Feb",2007,6,"Saturday",2007-02-24 06:00:00
"1324",2194,24,"Feb",2007,7,"Saturday",2007-02-24 07:00:00
"1325",1522,24,"Feb",2007,8,"Saturday",2007-02-24 08:00:00
"1326",1129,24,"Feb",2007,9,"Saturday",2007-02-24 09:00:00
"1327",1073,24,"Feb",2007,10,"Saturday",2007-02-24 10:00:00
"1328",1370,24,"Feb",2007,11,"Saturday",2007-02-24 11:00:00
"1329",1099,24,"Feb",2007,12,"Saturday",2007-02-24 12:00:00
"1330",1457,24,"Feb",2007,13,"Saturday",2007-02-24 13:00:00
"1331",1423,24,"Feb",2007,14,"Saturday",2007-02-24 14:00:00
"1332",1511,24,"Feb",2007,15,"Saturday",2007-02-24 15:00:00
"1333",1439,24,"Feb",2007,16,"Saturday",2007-02-24 16:00:00
"1334",883,24,"Feb",2007,17,"Saturday",2007-02-24 17:00:00
"1335",1277,24,"Feb",2007,18,"Saturday",2007-02-24 18:00:00
"1336",5437,24,"Feb",2007,19,"Saturday",2007-02-24 19:00:00
"1337",6453,24,"Feb",2007,20,"Saturday",2007-02-24 20:00:00
"1338",6113,24,"Feb",2007,21,"Saturday",2007-02-24 21:00:00
"1339",7851,24,"Feb",2007,22,"Saturday",2007-02-24 22:00:00
"1340",5515,24,"Feb",2007,23,"Saturday",2007-02-24 23:00:00
"1341",1849,25,"Feb",2007,0,"Sunday",2007-02-25 00:00:00
"1342",2690,25,"Feb",2007,1,"Sunday",2007-02-25 01:00:00
"1343",1572,25,"Feb",2007,2,"Sunday",2007-02-25 02:00:00
"1344",1397,25,"Feb",2007,3,"Sunday",2007-02-25 03:00:00
"1345",832,25,"Feb",2007,4,"Sunday",2007-02-25 04:00:00
"1346",936,25,"Feb",2007,5,"Sunday",2007-02-25 05:00:00
"1347",1395,25,"Feb",2007,6,"Sunday",2007-02-25 06:00:00
"1348",4003,25,"Feb",2007,7,"Sunday",2007-02-25 07:00:00
"1349",1900,25,"Feb",2007,8,"Sunday",2007-02-25 08:00:00
"1350",1825,25,"Feb",2007,9,"Sunday",2007-02-25 09:00:00
"1351",1196,25,"Feb",2007,10,"Sunday",2007-02-25 10:00:00
"1352",1083,25,"Feb",2007,11,"Sunday",2007-02-25 11:00:00
"1353",1038,25,"Feb",2007,12,"Sunday",2007-02-25 12:00:00
"1354",896,25,"Feb",2007,13,"Sunday",2007-02-25 13:00:00
"1355",1273,25,"Feb",2007,14,"Sunday",2007-02-25 14:00:00
"1356",1701,25,"Feb",2007,15,"Sunday",2007-02-25 15:00:00
"1357",1242,25,"Feb",2007,16,"Sunday",2007-02-25 16:00:00
"1358",1160,25,"Feb",2007,17,"Sunday",2007-02-25 17:00:00
"1359",1049,25,"Feb",2007,18,"Sunday",2007-02-25 18:00:00
"1360",5471,25,"Feb",2007,19,"Sunday",2007-02-25 19:00:00
"1361",6373,25,"Feb",2007,20,"Sunday",2007-02-25 20:00:00
"1362",6986,25,"Feb",2007,21,"Sunday",2007-02-25 21:00:00
"1363",6900,25,"Feb",2007,22,"Sunday",2007-02-25 22:00:00
"1364",7555,25,"Feb",2007,23,"Sunday",2007-02-25 23:00:00
"1365",6054,26,"Feb",2007,0,"Monday",2007-02-26 00:00:00
"1366",3009,26,"Feb",2007,1,"Monday",2007-02-26 01:00:00
"1367",2620,26,"Feb",2007,2,"Monday",2007-02-26 02:00:00
"1368",2562,26,"Feb",2007,3,"Monday",2007-02-26 03:00:00
"1369",2283,26,"Feb",2007,4,"Monday",2007-02-26 04:00:00
"1370",2860,26,"Feb",2007,5,"Monday",2007-02-26 05:00:00
"1371",3037,26,"Feb",2007,6,"Monday",2007-02-26 06:00:00
"1372",3303,26,"Feb",2007,7,"Monday",2007-02-26 07:00:00
"1373",4108,26,"Feb",2007,8,"Monday",2007-02-26 08:00:00
"1374",3498,26,"Feb",2007,9,"Monday",2007-02-26 09:00:00
"1375",3706,26,"Feb",2007,10,"Monday",2007-02-26 10:00:00
"1376",3078,26,"Feb",2007,11,"Monday",2007-02-26 11:00:00
"1377",3310,26,"Feb",2007,12,"Monday",2007-02-26 12:00:00
"1378",2441,26,"Feb",2007,13,"Monday",2007-02-26 13:00:00
"1379",2055,26,"Feb",2007,14,"Monday",2007-02-26 14:00:00
"1380",1650,26,"Feb",2007,15,"Monday",2007-02-26 15:00:00
"1381",1527,26,"Feb",2007,16,"Monday",2007-02-26 16:00:00
"1382",1743,26,"Feb",2007,17,"Monday",2007-02-26 17:00:00
"1383",1840,26,"Feb",2007,18,"Monday",2007-02-26 18:00:00
"1384",5520,26,"Feb",2007,19,"Monday",2007-02-26 19:00:00
"1385",7362,26,"Feb",2007,20,"Monday",2007-02-26 20:00:00
"1386",6111,26,"Feb",2007,21,"Monday",2007-02-26 21:00:00
"1387",6536,26,"Feb",2007,22,"Monday",2007-02-26 22:00:00
"1388",4187,26,"Feb",2007,23,"Monday",2007-02-26 23:00:00
"1389",1745,27,"Feb",2007,0,"Tuesday",2007-02-27 00:00:00
"1390",2804,27,"Feb",2007,1,"Tuesday",2007-02-27 01:00:00
"1391",2570,27,"Feb",2007,2,"Tuesday",2007-02-27 02:00:00
"1392",2369,27,"Feb",2007,3,"Tuesday",2007-02-27 03:00:00
"1393",2264,27,"Feb",2007,4,"Tuesday",2007-02-27 04:00:00
"1394",2789,27,"Feb",2007,5,"Tuesday",2007-02-27 05:00:00
"1395",6377,27,"Feb",2007,6,"Tuesday",2007-02-27 06:00:00
"1396",8885,27,"Feb",2007,7,"Tuesday",2007-02-27 07:00:00
"1397",3579,27,"Feb",2007,8,"Tuesday",2007-02-27 08:00:00
"1398",2642,27,"Feb",2007,9,"Tuesday",2007-02-27 09:00:00
"1399",2550,27,"Feb",2007,10,"Tuesday",2007-02-27 10:00:00
"1400",2706,27,"Feb",2007,11,"Tuesday",2007-02-27 11:00:00
"1401",2355,27,"Feb",2007,12,"Tuesday",2007-02-27 12:00:00
"1402",2223,27,"Feb",2007,13,"Tuesday",2007-02-27 13:00:00
"1403",2926,27,"Feb",2007,14,"Tuesday",2007-02-27 14:00:00
"1404",2026,27,"Feb",2007,15,"Tuesday",2007-02-27 15:00:00
"1405",1527,27,"Feb",2007,16,"Tuesday",2007-02-27 16:00:00
"1406",1485,27,"Feb",2007,17,"Tuesday",2007-02-27 17:00:00
"1407",1713,27,"Feb",2007,18,"Tuesday",2007-02-27 18:00:00
"1408",6095,27,"Feb",2007,19,"Tuesday",2007-02-27 19:00:00
"1409",7705,27,"Feb",2007,20,"Tuesday",2007-02-27 20:00:00
"1410",6935,27,"Feb",2007,21,"Tuesday",2007-02-27 21:00:00
"1411",5187,27,"Feb",2007,22,"Tuesday",2007-02-27 22:00:00
"1412",1527,27,"Feb",2007,23,"Tuesday",2007-02-27 23:00:00
"1413",4285,28,"Feb",2007,0,"Wednesday",2007-02-28 00:00:00
"1414",5882,28,"Feb",2007,1,"Wednesday",2007-02-28 01:00:00
"1415",2830,28,"Feb",2007,2,"Wednesday",2007-02-28 02:00:00
"1416",1906,28,"Feb",2007,3,"Wednesday",2007-02-28 03:00:00
"1417",2283,28,"Feb",2007,4,"Wednesday",2007-02-28 04:00:00
"1418",2343,28,"Feb",2007,5,"Wednesday",2007-02-28 05:00:00
"1419",3310,28,"Feb",2007,6,"Wednesday",2007-02-28 06:00:00
"1420",4863,28,"Feb",2007,7,"Wednesday",2007-02-28 07:00:00
"1421",3260,28,"Feb",2007,8,"Wednesday",2007-02-28 08:00:00
"1422",3037,28,"Feb",2007,9,"Wednesday",2007-02-28 09:00:00
"1423",2519,28,"Feb",2007,10,"Wednesday",2007-02-28 10:00:00
"1424",2000,28,"Feb",2007,11,"Wednesday",2007-02-28 11:00:00
"1425",2342,28,"Feb",2007,12,"Wednesday",2007-02-28 12:00:00
"1426",2287,28,"Feb",2007,13,"Wednesday",2007-02-28 13:00:00
"1427",2248,28,"Feb",2007,14,"Wednesday",2007-02-28 14:00:00
"1428",1681,28,"Feb",2007,15,"Wednesday",2007-02-28 15:00:00
"1429",1146,28,"Feb",2007,16,"Wednesday",2007-02-28 16:00:00
"1430",690,28,"Feb",2007,17,"Wednesday",2007-02-28 17:00:00
"1431",918,28,"Feb",2007,18,"Wednesday",2007-02-28 18:00:00
"1432",4141,28,"Feb",2007,19,"Wednesday",2007-02-28 19:00:00
"1433",7188,28,"Feb",2007,20,"Wednesday",2007-02-28 20:00:00
"1434",6562,28,"Feb",2007,21,"Wednesday",2007-02-28 21:00:00
"1435",7168,28,"Feb",2007,22,"Wednesday",2007-02-28 22:00:00
"1436",4366,28,"Feb",2007,23,"Wednesday",2007-02-28 23:00:00
"1437",2328,1,"Mar",2007,0,"Thursday",2007-03-01 00:00:00
"1438",2274,1,"Mar",2007,1,"Thursday",2007-03-01 01:00:00
"1439",2925,1,"Mar",2007,2,"Thursday",2007-03-01 02:00:00
"1440",2442,1,"Mar",2007,3,"Thursday",2007-03-01 03:00:00
"1441",1945,1,"Mar",2007,4,"Thursday",2007-03-01 04:00:00
"1442",2345,1,"Mar",2007,5,"Thursday",2007-03-01 05:00:00
"1443",2630,1,"Mar",2007,6,"Thursday",2007-03-01 06:00:00
"1444",3479,1,"Mar",2007,7,"Thursday",2007-03-01 07:00:00
"1445",2966,1,"Mar",2007,8,"Thursday",2007-03-01 08:00:00
"1446",3249,1,"Mar",2007,9,"Thursday",2007-03-01 09:00:00
"1447",2610,1,"Mar",2007,10,"Thursday",2007-03-01 10:00:00
"1448",2795,1,"Mar",2007,11,"Thursday",2007-03-01 11:00:00
"1449",2341,1,"Mar",2007,12,"Thursday",2007-03-01 12:00:00
"1450",2748,1,"Mar",2007,13,"Thursday",2007-03-01 13:00:00
"1451",2268,1,"Mar",2007,14,"Thursday",2007-03-01 14:00:00
"1452",1578,1,"Mar",2007,15,"Thursday",2007-03-01 15:00:00
"1453",1524,1,"Mar",2007,16,"Thursday",2007-03-01 16:00:00
"1454",1146,1,"Mar",2007,17,"Thursday",2007-03-01 17:00:00
"1455",1162,1,"Mar",2007,18,"Thursday",2007-03-01 18:00:00
"1456",4425,1,"Mar",2007,19,"Thursday",2007-03-01 19:00:00
"1457",6548,1,"Mar",2007,20,"Thursday",2007-03-01 20:00:00
"1458",6746,1,"Mar",2007,21,"Thursday",2007-03-01 21:00:00
"1459",6094,1,"Mar",2007,22,"Thursday",2007-03-01 22:00:00
"1460",5623,1,"Mar",2007,23,"Thursday",2007-03-01 23:00:00
"1461",1938,2,"Mar",2007,0,"Friday",2007-03-02 00:00:00
"1462",2834,2,"Mar",2007,1,"Friday",2007-03-02 01:00:00
"1463",2395,2,"Mar",2007,2,"Friday",2007-03-02 02:00:00
"1464",1919,2,"Mar",2007,3,"Friday",2007-03-02 03:00:00
"1465",2058,2,"Mar",2007,4,"Friday",2007-03-02 04:00:00
"1466",2484,2,"Mar",2007,5,"Friday",2007-03-02 05:00:00
"1467",2379,2,"Mar",2007,6,"Friday",2007-03-02 06:00:00
"1468",1886,2,"Mar",2007,7,"Friday",2007-03-02 07:00:00
"1469",2431,2,"Mar",2007,8,"Friday",2007-03-02 08:00:00
"1470",3280,2,"Mar",2007,9,"Friday",2007-03-02 09:00:00
"1471",2667,2,"Mar",2007,10,"Friday",2007-03-02 10:00:00
"1472",2609,2,"Mar",2007,11,"Friday",2007-03-02 11:00:00
"1473",2771,2,"Mar",2007,12,"Friday",2007-03-02 12:00:00
"1474",2295,2,"Mar",2007,13,"Friday",2007-03-02 13:00:00
"1475",1816,2,"Mar",2007,14,"Friday",2007-03-02 14:00:00
"1476",1335,2,"Mar",2007,15,"Friday",2007-03-02 15:00:00
"1477",937,2,"Mar",2007,16,"Friday",2007-03-02 16:00:00
"1478",1092,2,"Mar",2007,17,"Friday",2007-03-02 17:00:00
"1479",1063,2,"Mar",2007,18,"Friday",2007-03-02 18:00:00
"1480",5187,2,"Mar",2007,19,"Friday",2007-03-02 19:00:00
"1481",7756,2,"Mar",2007,20,"Friday",2007-03-02 20:00:00
"1482",6544,2,"Mar",2007,21,"Friday",2007-03-02 21:00:00
"1483",6836,2,"Mar",2007,22,"Friday",2007-03-02 22:00:00
"1484",7254,2,"Mar",2007,23,"Friday",2007-03-02 23:00:00
"1485",5945,3,"Mar",2007,0,"Saturday",2007-03-03 00:00:00
"1486",780,3,"Mar",2007,1,"Saturday",2007-03-03 01:00:00
"1487",802,3,"Mar",2007,2,"Saturday",2007-03-03 02:00:00
"1488",500,3,"Mar",2007,3,"Saturday",2007-03-03 03:00:00
"1489",575,3,"Mar",2007,4,"Saturday",2007-03-03 04:00:00
"1490",868,3,"Mar",2007,5,"Saturday",2007-03-03 05:00:00
"1491",785,3,"Mar",2007,6,"Saturday",2007-03-03 06:00:00
"1492",1029,3,"Mar",2007,7,"Saturday",2007-03-03 07:00:00
"1493",1094,3,"Mar",2007,8,"Saturday",2007-03-03 08:00:00
"1494",709,3,"Mar",2007,9,"Saturday",2007-03-03 09:00:00
"1495",1366,3,"Mar",2007,10,"Saturday",2007-03-03 10:00:00
"1496",1046,3,"Mar",2007,11,"Saturday",2007-03-03 11:00:00
"1497",1939,3,"Mar",2007,12,"Saturday",2007-03-03 12:00:00
"1498",1137,3,"Mar",2007,13,"Saturday",2007-03-03 13:00:00
"1499",1057,3,"Mar",2007,14,"Saturday",2007-03-03 14:00:00
"1500",1258,3,"Mar",2007,15,"Saturday",2007-03-03 15:00:00
"1501",974,3,"Mar",2007,16,"Saturday",2007-03-03 16:00:00
"1502",999,3,"Mar",2007,17,"Saturday",2007-03-03 17:00:00
"1503",943,3,"Mar",2007,18,"Saturday",2007-03-03 18:00:00
"1504",4661,3,"Mar",2007,19,"Saturday",2007-03-03 19:00:00
"1505",7045,3,"Mar",2007,20,"Saturday",2007-03-03 20:00:00
"1506",6186,3,"Mar",2007,21,"Saturday",2007-03-03 21:00:00
"1507",8231,3,"Mar",2007,22,"Saturday",2007-03-03 22:00:00
"1508",3484,3,"Mar",2007,23,"Saturday",2007-03-03 23:00:00
"1509",642,4,"Mar",2007,0,"Sunday",2007-03-04 00:00:00
"1510",918,4,"Mar",2007,1,"Sunday",2007-03-04 01:00:00
"1511",818,4,"Mar",2007,2,"Sunday",2007-03-04 02:00:00
"1512",1179,4,"Mar",2007,3,"Sunday",2007-03-04 03:00:00
"1513",697,4,"Mar",2007,4,"Sunday",2007-03-04 04:00:00
"1514",1261,4,"Mar",2007,5,"Sunday",2007-03-04 05:00:00
"1515",1529,4,"Mar",2007,6,"Sunday",2007-03-04 06:00:00
"1516",1678,4,"Mar",2007,7,"Sunday",2007-03-04 07:00:00
"1517",1977,4,"Mar",2007,8,"Sunday",2007-03-04 08:00:00
"1518",1899,4,"Mar",2007,9,"Sunday",2007-03-04 09:00:00
"1519",1322,4,"Mar",2007,10,"Sunday",2007-03-04 10:00:00
"1520",1890,4,"Mar",2007,11,"Sunday",2007-03-04 11:00:00
"1521",1658,4,"Mar",2007,12,"Sunday",2007-03-04 12:00:00
"1522",2205,4,"Mar",2007,13,"Sunday",2007-03-04 13:00:00
"1523",1720,4,"Mar",2007,14,"Sunday",2007-03-04 14:00:00
"1524",893,4,"Mar",2007,15,"Sunday",2007-03-04 15:00:00
"1525",1548,4,"Mar",2007,16,"Sunday",2007-03-04 16:00:00
"1526",1327,4,"Mar",2007,17,"Sunday",2007-03-04 17:00:00
"1527",1433,4,"Mar",2007,18,"Sunday",2007-03-04 18:00:00
"1528",4876,4,"Mar",2007,19,"Sunday",2007-03-04 19:00:00
"1529",7359,4,"Mar",2007,20,"Sunday",2007-03-04 20:00:00
"1530",6559,4,"Mar",2007,21,"Sunday",2007-03-04 21:00:00
"1531",6734,4,"Mar",2007,22,"Sunday",2007-03-04 22:00:00
"1532",5679,4,"Mar",2007,23,"Sunday",2007-03-04 23:00:00
"1533",2115,5,"Mar",2007,0,"Monday",2007-03-05 00:00:00
"1534",2606,5,"Mar",2007,1,"Monday",2007-03-05 01:00:00
"1535",2567,5,"Mar",2007,2,"Monday",2007-03-05 02:00:00
"1536",2040,5,"Mar",2007,3,"Monday",2007-03-05 03:00:00
"1537",3024,5,"Mar",2007,4,"Monday",2007-03-05 04:00:00
"1538",4035,5,"Mar",2007,5,"Monday",2007-03-05 05:00:00
"1539",3431,5,"Mar",2007,6,"Monday",2007-03-05 06:00:00
"1540",3589,5,"Mar",2007,7,"Monday",2007-03-05 07:00:00
"1541",3967,5,"Mar",2007,8,"Monday",2007-03-05 08:00:00
"1542",2734,5,"Mar",2007,9,"Monday",2007-03-05 09:00:00
"1543",2057,5,"Mar",2007,10,"Monday",2007-03-05 10:00:00
"1544",2209,5,"Mar",2007,11,"Monday",2007-03-05 11:00:00
"1545",2804,5,"Mar",2007,12,"Monday",2007-03-05 12:00:00
"1546",2011,5,"Mar",2007,13,"Monday",2007-03-05 13:00:00
"1547",2256,5,"Mar",2007,14,"Monday",2007-03-05 14:00:00
"1548",2211,5,"Mar",2007,15,"Monday",2007-03-05 15:00:00
"1549",2222,5,"Mar",2007,16,"Monday",2007-03-05 16:00:00
"1550",1727,5,"Mar",2007,17,"Monday",2007-03-05 17:00:00
"1551",1573,5,"Mar",2007,18,"Monday",2007-03-05 18:00:00
"1552",6239,5,"Mar",2007,19,"Monday",2007-03-05 19:00:00
"1553",7257,5,"Mar",2007,20,"Monday",2007-03-05 20:00:00
"1554",7532,5,"Mar",2007,21,"Monday",2007-03-05 21:00:00
"1555",8597,5,"Mar",2007,22,"Monday",2007-03-05 22:00:00
"1556",4245,5,"Mar",2007,23,"Monday",2007-03-05 23:00:00
"1557",2643,6,"Mar",2007,0,"Tuesday",2007-03-06 00:00:00
"1558",2848,6,"Mar",2007,1,"Tuesday",2007-03-06 01:00:00
"1559",2619,6,"Mar",2007,2,"Tuesday",2007-03-06 02:00:00
"1560",2460,6,"Mar",2007,3,"Tuesday",2007-03-06 03:00:00
"1561",2452,6,"Mar",2007,4,"Tuesday",2007-03-06 04:00:00
"1562",2658,6,"Mar",2007,5,"Tuesday",2007-03-06 05:00:00
"1563",3550,6,"Mar",2007,6,"Tuesday",2007-03-06 06:00:00
"1564",3316,6,"Mar",2007,7,"Tuesday",2007-03-06 07:00:00
"1565",4429,6,"Mar",2007,8,"Tuesday",2007-03-06 08:00:00
"1566",3231,6,"Mar",2007,9,"Tuesday",2007-03-06 09:00:00
"1567",2645,6,"Mar",2007,10,"Tuesday",2007-03-06 10:00:00
"1568",3134,6,"Mar",2007,11,"Tuesday",2007-03-06 11:00:00
"1569",3191,6,"Mar",2007,12,"Tuesday",2007-03-06 12:00:00
"1570",2466,6,"Mar",2007,13,"Tuesday",2007-03-06 13:00:00
"1571",2419,6,"Mar",2007,14,"Tuesday",2007-03-06 14:00:00
"1572",2021,6,"Mar",2007,15,"Tuesday",2007-03-06 15:00:00
"1573",1695,6,"Mar",2007,16,"Tuesday",2007-03-06 16:00:00
"1574",2401,6,"Mar",2007,17,"Tuesday",2007-03-06 17:00:00
"1575",1880,6,"Mar",2007,18,"Tuesday",2007-03-06 18:00:00
"1576",6715,6,"Mar",2007,19,"Tuesday",2007-03-06 19:00:00
"1577",7477,6,"Mar",2007,20,"Tuesday",2007-03-06 20:00:00
"1578",7754,6,"Mar",2007,21,"Tuesday",2007-03-06 21:00:00
"1579",4925,6,"Mar",2007,22,"Tuesday",2007-03-06 22:00:00
"1580",2431,6,"Mar",2007,23,"Tuesday",2007-03-06 23:00:00
"1581",6150,7,"Mar",2007,0,"Wednesday",2007-03-07 00:00:00
"1582",4800,7,"Mar",2007,1,"Wednesday",2007-03-07 01:00:00
"1583",2583,7,"Mar",2007,2,"Wednesday",2007-03-07 02:00:00
"1584",2540,7,"Mar",2007,3,"Wednesday",2007-03-07 03:00:00
"1585",3441,7,"Mar",2007,4,"Wednesday",2007-03-07 04:00:00
"1586",2062,7,"Mar",2007,5,"Wednesday",2007-03-07 05:00:00
"1587",4117,7,"Mar",2007,6,"Wednesday",2007-03-07 06:00:00
"1588",3221,7,"Mar",2007,7,"Wednesday",2007-03-07 07:00:00
"1589",2973,7,"Mar",2007,8,"Wednesday",2007-03-07 08:00:00
"1590",2566,7,"Mar",2007,9,"Wednesday",2007-03-07 09:00:00
"1591",2748,7,"Mar",2007,10,"Wednesday",2007-03-07 10:00:00
"1592",3673,7,"Mar",2007,11,"Wednesday",2007-03-07 11:00:00
"1593",3422,7,"Mar",2007,12,"Wednesday",2007-03-07 12:00:00
"1594",2745,7,"Mar",2007,13,"Wednesday",2007-03-07 13:00:00
"1595",2060,7,"Mar",2007,14,"Wednesday",2007-03-07 14:00:00
"1596",1968,7,"Mar",2007,15,"Wednesday",2007-03-07 15:00:00
"1597",1446,7,"Mar",2007,16,"Wednesday",2007-03-07 16:00:00
"1598",1510,7,"Mar",2007,17,"Wednesday",2007-03-07 17:00:00
"1599",1865,7,"Mar",2007,18,"Wednesday",2007-03-07 18:00:00
"1600",4794,7,"Mar",2007,19,"Wednesday",2007-03-07 19:00:00
"1601",6918,7,"Mar",2007,20,"Wednesday",2007-03-07 20:00:00
"1602",7636,7,"Mar",2007,21,"Wednesday",2007-03-07 21:00:00
"1603",6524,7,"Mar",2007,22,"Wednesday",2007-03-07 22:00:00
"1604",6366,7,"Mar",2007,23,"Wednesday",2007-03-07 23:00:00
"1605",2490,8,"Mar",2007,0,"Thursday",2007-03-08 00:00:00
"1606",2139,8,"Mar",2007,1,"Thursday",2007-03-08 01:00:00
"1607",2402,8,"Mar",2007,2,"Thursday",2007-03-08 02:00:00
"1608",2632,8,"Mar",2007,3,"Thursday",2007-03-08 03:00:00
"1609",1836,8,"Mar",2007,4,"Thursday",2007-03-08 04:00:00
"1610",2744,8,"Mar",2007,5,"Thursday",2007-03-08 05:00:00
"1611",4058,8,"Mar",2007,6,"Thursday",2007-03-08 06:00:00
"1612",2888,8,"Mar",2007,7,"Thursday",2007-03-08 07:00:00
"1613",3577,8,"Mar",2007,8,"Thursday",2007-03-08 08:00:00
"1614",2149,8,"Mar",2007,9,"Thursday",2007-03-08 09:00:00
"1615",2560,8,"Mar",2007,10,"Thursday",2007-03-08 10:00:00
"1616",2731,8,"Mar",2007,11,"Thursday",2007-03-08 11:00:00
"1617",2108,8,"Mar",2007,12,"Thursday",2007-03-08 12:00:00
"1618",2298,8,"Mar",2007,13,"Thursday",2007-03-08 13:00:00
"1619",2082,8,"Mar",2007,14,"Thursday",2007-03-08 14:00:00
"1620",1948,8,"Mar",2007,15,"Thursday",2007-03-08 15:00:00
"1621",1026,8,"Mar",2007,16,"Thursday",2007-03-08 16:00:00
"1622",1521,8,"Mar",2007,17,"Thursday",2007-03-08 17:00:00
"1623",1774,8,"Mar",2007,18,"Thursday",2007-03-08 18:00:00
"1624",5154,8,"Mar",2007,19,"Thursday",2007-03-08 19:00:00
"1625",7885,8,"Mar",2007,20,"Thursday",2007-03-08 20:00:00
"1626",7145,8,"Mar",2007,21,"Thursday",2007-03-08 21:00:00
"1627",7423,8,"Mar",2007,22,"Thursday",2007-03-08 22:00:00
"1628",8319,8,"Mar",2007,23,"Thursday",2007-03-08 23:00:00
"1629",7958,9,"Mar",2007,0,"Friday",2007-03-09 00:00:00
"1630",2925,9,"Mar",2007,1,"Friday",2007-03-09 01:00:00
"1631",2487,9,"Mar",2007,2,"Friday",2007-03-09 02:00:00
"1632",2750,9,"Mar",2007,3,"Friday",2007-03-09 03:00:00
"1633",2194,9,"Mar",2007,4,"Friday",2007-03-09 04:00:00
"1634",2944,9,"Mar",2007,5,"Friday",2007-03-09 05:00:00
"1635",3282,9,"Mar",2007,6,"Friday",2007-03-09 06:00:00
"1636",3649,9,"Mar",2007,7,"Friday",2007-03-09 07:00:00
"1637",3029,9,"Mar",2007,8,"Friday",2007-03-09 08:00:00
"1638",3189,9,"Mar",2007,9,"Friday",2007-03-09 09:00:00
"1639",2021,9,"Mar",2007,10,"Friday",2007-03-09 10:00:00
"1640",2084,9,"Mar",2007,11,"Friday",2007-03-09 11:00:00
"1641",2356,9,"Mar",2007,12,"Friday",2007-03-09 12:00:00
"1642",2012,9,"Mar",2007,13,"Friday",2007-03-09 13:00:00
"1643",2118,9,"Mar",2007,14,"Friday",2007-03-09 14:00:00
"1644",1301,9,"Mar",2007,15,"Friday",2007-03-09 15:00:00
"1645",1599,9,"Mar",2007,16,"Friday",2007-03-09 16:00:00
"1646",1358,9,"Mar",2007,17,"Friday",2007-03-09 17:00:00
"1647",724,9,"Mar",2007,18,"Friday",2007-03-09 18:00:00
"1648",5017,9,"Mar",2007,19,"Friday",2007-03-09 19:00:00
"1649",6611,9,"Mar",2007,20,"Friday",2007-03-09 20:00:00
"1650",7820,9,"Mar",2007,21,"Friday",2007-03-09 21:00:00
"1651",7783,9,"Mar",2007,22,"Friday",2007-03-09 22:00:00
"1652",1968,9,"Mar",2007,23,"Friday",2007-03-09 23:00:00
"1653",1180,10,"Mar",2007,0,"Saturday",2007-03-10 00:00:00
"1654",1292,10,"Mar",2007,1,"Saturday",2007-03-10 01:00:00
"1655",1029,10,"Mar",2007,2,"Saturday",2007-03-10 02:00:00
"1656",883,10,"Mar",2007,3,"Saturday",2007-03-10 03:00:00
"1657",919,10,"Mar",2007,4,"Saturday",2007-03-10 04:00:00
"1658",1773,10,"Mar",2007,5,"Saturday",2007-03-10 05:00:00
"1659",1356,10,"Mar",2007,6,"Saturday",2007-03-10 06:00:00
"1660",1094,10,"Mar",2007,7,"Saturday",2007-03-10 07:00:00
"1661",1050,10,"Mar",2007,8,"Saturday",2007-03-10 08:00:00
"1662",860,10,"Mar",2007,9,"Saturday",2007-03-10 09:00:00
"1663",1014,10,"Mar",2007,10,"Saturday",2007-03-10 10:00:00
"1664",1104,10,"Mar",2007,11,"Saturday",2007-03-10 11:00:00
"1665",796,10,"Mar",2007,12,"Saturday",2007-03-10 12:00:00
