"","lon","lat","raw","anomaly","infill"
"3246",-99.73,39.5,7,-1.77898,1
"3247",-97.2,38.37,40,-0.69857,0
"3248",-94.9,38.67,32,-1.32526,1
"3249",-98.7,38.47,18,-1.11498,0
"3250",-95.73,39.47,68,-0.18181,0
"3251",-95.52,39.67,68,-0.1998,0
"3252",-96.27,37.48,81,0.15981,0
"3253",-100.45,39.35,2,-2.18413,0
"3254",-95.7,39.25,55,-0.44463,1
"3255",-98.65,38.1,13,-1.33413,0
"3256",-101.35,37.18,0,-2.04049,0
"3257",-98.4,39.23,25,-1.0246,1
"3258",-97.95,38.03,36,-0.61113,0
"3259",-98.03,37.93,29,-0.81974,1
"3260",-100.65,38.28,2,-1.83643,0
"3261",-95.7,37.25,42,-0.95691,0
"3262",-97.78,38.23,27,-0.97072,0
"3263",-95.43,37.92,61,-0.38913,0
"3264",-95.4,37.92,66,-0.27847,0
"3265",-98.37,39.67,20,-1.22575,1
"3266",-100.48,38.72,1,-2.23224,1
"3267",-99.9,38.08,8,-1.36849,0
"3268",-100.08,38.23,7,-1.43986,1
"3269",-99.97,38.25,7,-1.45583,0
"3270",-98.15,39.65,21,-1.24034,0
"3271",-95.75,38.25,52,-0.47958,1
"3272",-101.75,37.57,1,-1.54671,0
"3273",-96.83,39.03,67,-0.04073,0
"3274",-100.28,38.07,4,-1.59141,1
"3275",-97.95,38.62,25,-0.96977,0
"3276",-98.12,37.65,19,-1.10684,0
"3277",-99.4,37.93,18,-0.93739,0
"3278",-99.12,39.67,17,-1.22,1
"3279",-100.88,37.33,2,-1.62209,1
"3280",-94.77,38.35,37,-1.17644,0
"3281",-101.25,37.93,0,-2.12657,0
"3282",-99.1,38.18,14,-1.13792,0
"3283",-95.27,38.97,46,-0.8596,0
"3284",-94.93,39.32,34,-1.30616,0
"3285",-98.55,39.82,20,-1.21232,1
"3286",-95.8,38.43,64,-0.22614,0
"3287",-95.85,38.42,60,-0.31987,1
"3288",-95.4,39.05,44,-0.95353,0
"3289",-100,39.62,11,-1.42746,1
"3290",-101.37,38.48,2,-1.75373,0
"3291",-101.37,38.67,2,-1.85089,1
"3292",-95.63,38.08,71,-0.21779,0
"3293",-101.15,39.25,15,-0.87233,0
"3294",-100.92,37.05,5,-1.28885,0
"3295",-96.3,39.62,76,0.23993,1
"3296",-98.15,39.05,21,-1.20212,0
"3297",-97.67,38.57,52,-0.22997,0
"3298",-99.57,39.67,9,-1.61267,1
"3299",-97.33,39.17,34,-0.77204,1
"3300",-99.53,39.95,10,-1.45415,0
"3301",-96.08,37.38,72,-0.03124,1
"3302",-99.18,38.67,16,-1.20822,0
"3303",-98.03,39.9,25,-1.10279,1
"3304",-100.2,39.5,9,-1.56363,1
"3305",-95.68,38.62,50,-0.67848,0
"3306",-98.2,38.32,19,-1.15714,0
"3307",-96.13,38.13,43,-0.67233,0
"3308",-96.58,39.2,106,0.84061,0
"3309",-96.6,39.2,93,0.5721,0
"3310",-98.22,39.78,25,-1.12786,1
"3311",-97.02,38.35,41,-0.6524,0
"3312",-97.08,38.38,39,-0.69195,1
"3313",-96.63,39.85,42,-0.56522,1
"3314",-96.57,38.17,42,-0.53979,1
"3315",-99.57,38.58,16,-1.08819,0
"3316",-95.1,37.3,69,-0.39404,1
"3317",-101.38,39.78,13,-1.05198,1
"3318",-96.23,39.05,72,0.02426,0
"3319",-97.67,38.38,42,-0.54023,0
"3320",-100.33,37.28,10,-1.0673,0
"3321",-98.58,37.28,26,-0.78185,0
"3322",-97.85,38.15,33,-0.73292,1
"3323",-95.7,38.5,54,-0.49844,1
"3324",-96.88,39.08,63,-0.09636,1
"3325",-97.45,39.35,34,-0.80808,1
"3326",-100.87,39.27,11,-1.22928,0
"3327",-97.7,39.13,31,-0.76036,0
"3328",-100.02,37.45,15,-0.86695,1
"3329",-95.17,37.93,80,-0.06271,0
"3330",-100.07,39.35,5,-1.90938,1
"3331",-95.7,39.93,122,1.0723,0
"3332",-94.82,38.15,53,-0.7211,1
"3333",-95.45,37.18,66,-0.47265,1
"3334",-97.67,37.87,29,-0.8569,0
"3335",-99.03,39.18,14,-1.42608,0
"3336",-96,38.37,55,-0.48644,0
"3337",-99.9,38.45,9,-1.39482,0
"3338",-97.28,38.07,39,-0.61657,0
"3339",-98.08,38.15,22,-1.03913,0
"3340",-97.47,38.97,43,-0.44593,1
"3341",-100.18,39.83,12,-1.29034,1
"3342",-99.93,39.82,14,-1.33038,1
"3343",-99.88,39.83,10,-1.54504,1
"3344",-99.83,39.7,12,-1.38256,0
"3345",-97.87,37.47,52,-0.11231,0
"3346",-100.85,39.13,12,-1.15593,0
"3347",-100.52,39.83,13,-1.23446,0
"3348",-99.57,37.82,14,-1.06259,1
"3349",-96.6,39.97,40,-0.62533,0
"3350",-94.77,38.88,29,-1.44959,0
"3351",-96.17,39.5,81,0.20841,1
"3352",-95.83,38.63,52,-0.58771,0
"3353",-94.97,38.5,35,-1.1681,0
"3354",-98.68,39.43,21,-1.16974,1
"3355",-95.32,39.22,40,-1.03685,1
"3356",-95.1,37.17,70,-0.34538,0
"3357",-95.28,38.62,42,-0.94739,0
"3358",-95.6,38.77,48,-0.72117,0
"3359",-95.4,38.78,44,-0.83339,0
"3360",-97.17,37.28,49,-0.32212,0
"3361",-99.57,39.23,1,-2.53175,0
"3362",-94.87,38.57,32,-1.33901,0
"3363",-96.87,39.57,42,-0.56624,1
"3364",-95.27,37.33,76,-0.24092,0
"3365",-97.37,37.48,29,-0.87026,0
"3366",-99.32,39.73,20,-1.05214,0
"3367",-94.73,37.33,62,-0.57523,0
"3368",-100.58,37.27,8,-1.15745,0
"3369",-99.3,39.23,18,-1.16724,0
"3370",-94.72,38.18,51,-0.77466,0
"3371",-95.45,38.7,50,-0.6683,0
"3372",-95.57,38.65,50,-0.67244,1
"3373",-97.02,37.93,46,-0.43438,1
"3374",-98.73,37.65,22,-0.83301,0
"3375",-98.55,37.77,17,-1.09277,0
"3376",-95.53,38.58,57,-0.47078,0
"3377",-100.23,39.07,2,-2.22282,0
"3378",-96.73,39.45,52,-0.25207,0
"3379",-96.83,39.47,43,-0.51074,1
"3380",-99.92,38.63,8,-1.49737,0
"3381",-95.97,38.52,44,-0.72721,0
"3382",-95.95,38.55,50,-0.54697,1
"3383",-101.77,37.33,1,-1.56395,0
"3384",-101.95,37.23,8,-0.84442,0
"3385",-97.35,37.78,29,-0.86135,0
"3386",-96.62,37.82,64,-0.11974,1
"3387",-95.95,39.13,64,-0.26801,1
"3388",-98.85,38.9,20,-1.24352,0
"3389",-98.82,38.87,22,-1.16823,1
"3390",-101.18,38.9,8,-1.26887,1
"3391",-95.9,39.9,87,0.41809,1
"3392",-96.4,38.4,50,-0.49496,1
"3393",-101.8,39.77,8,-1.3832,0
"3394",-101.92,39.85,13,-1.11034,1
"3395",-100.08,39.18,6,-1.79403,1
"3396",-97.6,38.82,41,-0.60711,0
"3397",-97.57,38.82,38,-0.68326,1
"3398",-97.78,39.78,30,-0.89749,0
"3399",-100.9,38.48,0,-2.45937,0
"3400",-100.87,38.67,1,-2.12245,1
"3401",-96.18,37.13,61,-0.33982,0
"3402",-97.43,37.92,44,-0.42585,0
"3403",-101.75,38.9,11,-0.93846,0
"3404",-98.78,39.78,15,-1.3727,1
"3405",-96,39.47,82,0.25569,1
"3406",-97.37,38.9,34,-0.79598,0
"3407",-98.2,38.22,22,-1.00063,1
"3408",-94.67,38.77,29,-1.4464,0
"3409",-99.27,39.43,21,-1.03292,0
"3410",-100.18,39.47,9,-1.56673,1
"3411",-100.83,37.48,1,-1.78412,0
"3412",-101.77,37.98,1,-1.60501,0
"3413",-97.87,39.02,32,-0.79013,1
"3414",-95.47,37.48,65,-0.39191,1
"3415",-96.32,38.02,54,-0.3862,1
"3416",-95.05,39.1,35,-1.17435,1
"3417",-95.15,39.12,45,-0.87172,0
"3418",-95.63,39.07,44,-0.79348,0
"3419",-95.95,37.8,82,0.15874,0
"3420",-95.93,37.75,80,0.11907,1
"3421",-101.77,38.47,8,-0.94064,0
"3422",-99.07,37.82,14,-1.06851,0
"3423",-95.08,39.78,81,0.20735,0
"3424",-96.6,39.25,85,0.45051,1
"3425",-101.35,37.58,0,-2.02872,0
"3426",-100.17,38.65,0,-2.65947,0
"3427",-95.47,39.35,68,-0.16003,0
"3428",-95.47,39.33,54,-0.55764,1
"3429",-96.02,37.98,59,-0.26586,1
"3430",-94.85,38.6,32,-1.34321,0
"3431",-99.88,39.02,17,-1.09425,0
"3432",-99.83,39.17,8,-1.6641,1
"3433",-97.02,39.22,49,-0.41508,0
"3434",-95.07,37.55,70,-0.34436,0
"3435",-96.3,39.2,68,0.01545,0
"3436",-97.05,39.82,39,-0.72378,1
"3437",-95.6,38.4,51,-0.47085,0
"3438",-99.42,39.42,13,-1.42932,1
"3439",-97.42,37.27,42,-0.5639,0
"3440",-96.42,39.4,82,0.4108,0
"3441",-96.32,39.5,111,0.9888,0
"3442",-96.75,38.8,66,-0.18162,1
"3443",-97.43,37.65,26,-0.8762,1
"3444",-95.93,39.08,37,-1.04115,0
"3445",-95.47,38.48,47,-0.70063,1
"3446",-98.52,38.95,22,-1.14373,1
"3447",-98.48,38.97,17,-1.39164,1
"3448",-97,37.25,53,-0.22638,0
"3449",-101.25,39.07,12,-0.97173,1
"3450",-95.83,39.73,77,0.11459,1
"3451",-95.37,38.8,44,-0.83703,1
"3452",-95.73,37.88,88,0.08502,0
"3453",-98.93,38.05,12,-1.26832,0
"3454",-86.27,36.65,53,-1.26393,0
"3455",-85.13,36.68,60,-0.97434,1
"3456",-82.72,37.58,230,2.41628,0
"3457",-85.02,36.73,109,0.11687,1
"3458",-85.55,38.27,197,1.50227,1
"3459",-82.43,37.27,125,0.47568,0
"3460",-82.62,38.45,188,2.03899,0
"3461",-82.68,38.43,184,1.96684,1
"3462",-83.88,36.87,72,-0.65592,1
"3463",-85.47,37.8,199,1.2981,1
"3464",-86.13,36.9,76,-0.55759,1
"3465",-83.33,36.85,80,-0.43019,1
"3466",-84.7,37.6,148,0.85691,1
"3467",-86.87,37.42,79,-0.49616,1
"3468",-82.95,36.97,85,-0.24305,1
"3469",-84.3,37.57,160,1.01534,0
"3470",-84.25,37.55,166,1.11524,1
"3471",-85.65,37.92,169,1.00541,1
"3472",-83.57,37.17,88,-0.21019,1
"3473",-83.53,36.78,81,-0.46234,1
"3474",-82.83,38.03,200,2.13005,1
"3475",-88.97,36.9,82,-0.69904,1
"3476",-85.75,37.75,146,0.62428,1
"3477",-86.43,37,110,0.08324,1
"3478",-86.48,36.95,102,-0.05326,1
"3479",-86.43,37.02,108,0.04556,1
"3480",-86.43,36.97,108,0.06339,0
"3481",-85.15,37.48,162,0.85247,1
"3482",-86.27,37.2,97,-0.11225,1
"3483",-83.38,37.35,110,0.45358,1
"3484",-82.58,37.22,130,0.71653,1
"3485",-84.72,37.8,143,0.78998,1
"3486",-85.37,36.78,64,-0.81617,1
"3487",-84.62,36.98,103,0.01545,1
"3488",-87.97,36.77,56,-1.30012,1
"3489",-87.27,37.53,99,-0.28559,1
"3490",-85.35,37.33,175,1.01461,1
"3491",-86.5,37.42,96,-0.29897,1
"3492",-87.97,36.8,65,-1.06272,1
"3493",-83.03,37.23,106,0.43845,1
"3494",-85.18,38.68,162,1.13479,1
"3495",-82.58,38.47,196,2.17605,1
"3496",-85.92,37.1,100,-0.12906,1
"3497",-85.95,37.67,140,0.4774,1
"3498",-85.75,38.25,194,1.53377,1
"3499",-83.93,37.9,160,1.10918,1
"3500",-85.67,37.93,170,1.04038,1
"3501",-83.02,36.88,124,-0.04671,1
"3502",-86.63,37.83,119,0.14488,1
"3503",-87.78,36.98,58,-1.09783,1
"3504",-84.1,39.1,153,1.10865,1
"3505",-84.1,37.78,158,1.10331,1
"3506",-85.3,37.1,146,0.72412,0
"3507",-85.3,37.08,124,0.36197,1
"3508",-89.12,36.77,60,-1.15612,1
"3509",-84.1,36.95,76,-0.50562,1
"3510",-84.67,39.05,142,0.97716,1
"3511",-84.43,37.48,158,0.9575,1
"3512",-82.98,36.97,120,0.5696,1
"3513",-84.32,36.83,81,-0.40792,1
"3514",-84.3,38.38,169,1.25312,1
"3515",-84.77,37.65,144,0.78712,0
"3516",-87.7,37.17,90,-0.43843,1
"3517",-83.07,37.03,133,0.85471,0
"3518",-82.8,37.42,164,1.43878,0
"3519",-82.78,37.75,201,2.04315,1
"3520",-84.58,38.72,179,1.40118,1
"3521",-86.72,37.55,80,-0.5461,0
"3522",-87,37.08,69,-0.72949,0
"3523",-87.52,37.27,69,-0.93282,1
"3524",-84.33,37.75,144,0.85851,1
"3525",-88.08,37.05,54,-1.30349,0
"3526",-85.62,37,131,0.52997,1
"3527",-85.88,37.7,136,0.43419,1
"3528",-82.35,37.3,133,0.7244,1
"3529",-87.17,36.78,65,-0.91702,1
"3530",-84.65,37.27,138,0.59464,1
"3531",-84.33,38.67,167,1.41617,1
"3532",-83.55,38.12,237,2.37958,0
"3533",-82.42,37.43,215,2.22943,1
"3534",-83.72,38.42,205,1.94107,1
"3535",-83.73,38.42,199,1.85188,1
"3536",-84.27,37.9,143,0.83776,1
"3537",-83.75,36.78,72,-0.70853,1
"3538",-84.87,38.23,249,2.63941,0
"3539",-84.9,38.18,232,2.34472,1
"3540",-86.57,36.72,62,-0.97429,1
"3541",-82.13,37.57,203,1.99604,1
"3542",-83.65,37.95,201,1.59721,0
"3543",-85.8,36.63,31,-1.97144,1
"3544",-84.55,38.2,135,0.7825,0
"3545",-84.88,38.42,205,1.7295,1
"3546",-88.28,36.97,52,-1.38776,1
"3547",-85.92,37,94,-0.29109,1
"3548",-85.92,37.6,125,0.29638,1
"3549",-88,36.9,61,-1.14867,1
"3550",-84.83,38.98,133,0.76522,1
"3551",-83.93,37.4,130,0.61627,1
"3552",-82.95,38.32,185,1.93003,1
"3553",-82.98,38.23,205,2.21198,1
"3554",-85.5,37.25,186,1.40086,0
"3555",-82.85,38.62,182,1.91212,1
"3556",-87.2,37.2,91,-0.32545,1
"3557",-86.43,37.77,103,-0.0827,1
"3558",-83.32,36.82,84,-0.35105,1
"3559",-86.9,37.53,90,-0.31441,1
"3560",-83.18,37.25,118,0.47332,1
"3561",-83.77,37.55,146,0.93637,1
"3562",-87.63,37.75,98,-0.06417,1
"3563",-87.57,37.87,106,0.10813,1
"3564",-89.2,36.57,65,-1.07078,1
"3565",-88.5,36.8,60,-1.25358,1
"3566",-84.72,37.82,141,0.75459,1
"3567",-82.98,37.33,159,1.42464,1
"3568",-85.73,37.53,153,0.65733,1
"3569",-87.5,36.83,93,-0.38329,0
"3570",-83.37,37.17,89,-0.10015,0
"3571",-86.28,37.88,116,0.16372,1
"3572",-82.67,37.57,166,1.43627,1
"3573",-83.38,37.55,140,0.92169,1
"3574",-83.32,37.6,158,1.23483,1
"3575",-85.12,36.87,82,-0.39989,1
"3576",-82.63,37.17,117,0.45646,1
"3577",-82.93,37.17,109,0.67211,0
"3578",-84.77,37.58,181,1.36941,1
"3579",-84.63,37.97,121,0.45515,0
"3580",-88.27,37.02,51,-1.39239,0
"3581",-85.38,38.42,218,1.83759,1
"3582",-85.4,38.38,211,1.74581,1
"3583",-84.58,37.62,149,0.89748,1
"3584",-82.43,37.75,252,2.83809,0
"3585",-86.3,37.52,99,-0.07695,0
"3586",-84.6,38.03,149,1.06176,1
"3587",-84.92,37.35,145,0.76105,0
"3588",-82.87,38.65,187,2.02808,1
"3589",-84.97,38.43,231,1.95614,1
"3590",-84.08,37.08,89,-0.16303,1
"3591",-84.1,37.13,106,0.20001,1
"3592",-85.4,37.67,200,1.44228,1
"3593",-82.62,38.12,187,2.07436,1
"3594",-85.77,38.23,174,1.24735,1
"3595",-85.67,38.22,182,1.33842,1
"3596",-85.73,38.18,162,1.04318,0
"3597",-85.8,38.28,175,1.26469,1
"3598",-85.77,38.25,182,1.36447,0
"3599",-88.83,36.97,65,-1.08903,1
"3600",-87.48,37.32,70,-0.9288,1
"3601",-87.42,37.22,89,-0.44722,1
"3602",-86.1,37.18,112,0.14078,1
"3603",-83.72,37.1,83,-0.3519,1
"3604",-88.07,37.33,101,-0.17087,1
"3605",-82.75,37.57,173,1.54475,1
"3606",-88.65,36.73,60,-1.27177,1
"3607",-88.63,36.7,72,-0.99332,1
"3608",-88.63,36.78,60,-1.25872,1
"3609",-88.67,36.85,63,-1.15018,1
"3610",-83.7,38.63,200,1.82149,1
"3611",-83.98,37.43,138,0.69372,1
"3612",-82.45,37.57,210,2.10239,1
"3613",-83.73,36.6,57,-1.07555,0
"3614",-84.7,38.12,232,2.30905,0
"3615",-86.05,37.45,103,-0.0692,0
"3616",-84.85,36.83,80,-0.50352,1
"3617",-83.95,38.05,188,1.54552,1
"3618",-84.33,37.35,142,0.64614,1
"3619",-85.88,37.27,117,0.23321,1
"3620",-88.33,36.62,55,-1.46763,1
"3621",-86.25,37.28,106,0.04847,1
"3622",-87.78,37.23,48,-1.40874,0
"3623",-83.65,37.27,101,0.0683,1
"3624",-87.15,37.77,135,0.38665,0
"3625",-87.13,37.78,122,0.17766,1
"3626",-84.83,38.53,206,1.75999,1
"3627",-88.77,37.07,64,-1.06711,1
"3628",-88.62,37.1,68,-0.90404,1
"3629",-88.58,37.08,64,-0.98902,1
"3630",-82.8,37.82,208,2.18639,1
"3631",-86.98,37.27,75,-0.60473,1
"3632",-84.23,38.2,162,1.20133,1
"3633",-82.52,37.48,159,1.33549,1
"3634",-82.58,37.53,169,1.52717,1
"3635",-83.7,36.75,71,-0.73311,0
"3636",-82.87,37.32,142,1.0858,1
"3637",-87.88,37.1,58,-1.18619,1
"3638",-87.77,37.4,97,-0.27461,1
"3639",-83.35,37.53,148,1.09486,1
"3640",-83.95,37.67,156,1.0529,1
"3641",-84.3,37.73,151,0.98154,1
"3642",-86.9,37.22,80,-0.43815,1
"3643",-86.5,37.62,92,-0.29086,1
"3644",-86.88,36.85,64,-0.96495,1
"3645",-86.9,36.83,72,-0.77755,1
"3646",-85.98,37.7,157,0.74533,1
"3647",-84.82,37.93,171,1.3256,1
"3648",-83.07,37.75,152,1.20189,1
"3649",-83.13,38.08,218,2.24173,1
"3650",-84.55,38.97,165,1.3382,1
"3651",-86.2,36.75,63,-0.9998,1
"3652",-86.22,36.73,49,-1.38306,1
"3653",-87.53,37.6,84,-0.44463,0
"3654",-85.2,38.2,230,2.10928,0
"3655",-85.73,37.98,155,0.92872,1
"3656",-82.97,37.07,102,0.40255,1
"3657",-83.68,37.85,181,1.38116,1
"3658",-84.62,37.12,123,0.36592,1
"3659",-85.23,37.68,167,1.1142,1
"3660",-84.67,37.53,151,0.88538,1
"3661",-84.48,36.7,54,-1.11997,1
"3662",-85.72,36.88,69,-0.753,1
"3663",-85.35,38.03,207,1.7297,1
"3664",-82.62,37.87,211,2.21863,1
"3665",-85.67,36.78,78,-0.57539,1
"3666",-88.08,36.75,57,-1.29463,1
"3667",-84.85,38.03,205,1.89326,1
"3668",-87.95,37.77,97,-0.01368,1
"3669",-84.43,37.85,118,0.37665,1
"3670",-85.17,37.97,184,1.41241,1
"3671",-83.35,38.65,218,2.24996,1
"3672",-84.97,38.77,163,1.20204,1
"3673",-84.57,37.37,150,0.77844,1
"3674",-83.25,37.92,205,1.94803,1
"3675",-83.02,37.82,159,1.29262,1
"3676",-84.17,36.73,57,-1.05259,1
"3677",-84.62,38.65,198,1.65474,0
"3678",-83.83,37.6,140,0.82457,1
"3679",-85.13,36.88,89,-0.24167,1
"3680",-86.63,37.18,87,-0.31303,1
"3681",-92.12,29.98,108,0.29056,0
"3682",-90.05,30.43,70,-0.49435,1
"3683",-92.47,31.32,133,0.52952,0
"3684",-92.3,31.38,112,0.1883,1
"3685",-90.53,30.7,79,-0.66146,0
"3686",-92.25,30.08,87,-0.07496,0
"3687",-91.65,30.95,108,-0.08231,0
"3688",-93,32.88,108,0.09839,1
"3689",-92.92,32.55,130,0.52826,0
"3690",-93.1,32.12,117,0.42172,1
"3691",-91.7,30.35,46,-0.88577,0
"3692",-91.17,30.58,83,-0.448,1
"3693",-92.63,30.48,100,0.09604,0
"3694",-91.9,32.78,81,-0.40774,0
"3695",-91.05,30.55,86,-0.41312,1
"3696",-91.13,30.42,84,-0.32638,1
"3697",-91.13,30.53,81,-0.47498,0
"3698",-91.02,30.37,77,-0.43607,1
"3699",-91.32,30.13,81,-0.26753,1
"3700",-92.58,30.8,95,-0.03073,1
"3701",-92.18,31.63,118,0.2003,1
"3702",-94.05,32.38,89,-0.06765,1
"3703",-92.93,32.37,121,0.36429,1
"3704",-93.52,32.7,89,-0.10498,1
"3705",-89.87,30.78,84,-0.41212,0
"3706",-89.4,29.33,61,-0.47172,1
"3707",-92.72,31.38,102,0.11588,1
"3708",-92.17,30.95,86,-0.3015,0
"3709",-89.52,29.33,85,-0.10794,0
"3710",-89.38,28.97,50,-0.65099,0
"3711",-92.33,32.52,105,0.12686,0
"3712",-93.33,29.75,51,-0.4669,1
"3713",-93.2,31.07,55,-0.5468,0
"3714",-92.05,30.32,125,0.36944,1
"3715",-91.12,30.2,87,-0.16782,0
"3716",-92.85,29.87,84,0.0122,1
"3717",-92.45,32.32,104,0.07048,0
"3718",-92.32,31.02,106,0.03215,0
"3719",-91.23,30.4,88,-0.2617,0
"3720",-91.02,30.87,66,-0.75114,0
"3721",-90.97,30.8,70,-0.69569,1
"3722",-92.72,31.52,145,0.66462,0
"3723",-92.1,32.17,116,0.20612,1
"3724",-93.7,31.78,112,0.36329,1
"3725",-93.42,32.82,82,-0.19535,0
"3726",-93.33,31.97,102,0.16195,1
"3727",-90.12,30.53,63,-0.62273,0
"3728",-92.4,30.22,128,0.46497,0
"3729",-93.63,32.42,96,0.12858,1
"3730",-90.97,30.47,74,-0.55487,1
"3731",-93.43,30.45,93,0.22659,0
"3732",-93.27,30.83,50,-0.64181,0
"3733",-89.83,29.58,65,-0.34942,1
"3734",-91.03,30.07,54,-0.69007,0
"3735",-92.8,30.87,55,-0.66724,0
"3736",-90.18,30.7,87,-0.47608,0
"3737",-92.42,30.5,102,0.13464,1
"3738",-92.4,32.78,114,0.19907,0
"3739",-92.28,32.78,114,0.19968,1
"3740",-91.55,29.82,120,0.34928,0
"3741",-90.15,30.85,66,-0.8381,0
"3742",-90.22,30.78,79,-0.64517,1
"3743",-90.13,30.8,74,-0.70883,1
"3744",-90.3,29.43,48,-0.7465,1
"3745",-93.83,32.2,105,0.23925,0
"3746",-90.92,30.23,80,-0.33237,1
"3747",-92.9,31.42,145,0.74859,1
"3748",-93.8,32.08,77,-0.24564,0
"3749",-92.95,29.77,71,-0.13566,1
"3750",-92.03,30.43,125,0.27323,0
"3751",-93.08,31.82,107,0.15046,1
"3752",-90,29.23,23,-1.22476,0
"3753",-90.05,29.9,49,-0.75531,1
"3754",-90.67,30.83,78,-0.65821,1
"3755",-90.98,30.57,82,-0.48989,1
"3756",-94,32.42,90,-0.03447,1
"3757",-92.52,29.95,81,-0.15405,0
"3758",-92.78,31.9,102,-0.03976,0
"3759",-93.42,29.88,41,-0.70693,0
"3760",-90.37,30.5,72,-0.62999,1
"3761",-90.48,30.53,73,-0.65492,0
"3762",-93.35,31.9,90,-0.02855,1
"3763",-91.82,31.78,145,0.4543,0
"3764",-93.13,32.97,79,-0.30452,1
"3765",-92.12,31.07,116,0.13662,0
"3766",-92.75,31.18,89,-0.09795,1
"3767",-93.4,31.38,86,-0.08386,1
"3768",-93.07,32.75,93,-0.02031,1
"3769",-93.38,31.32,224,1.58001,0
"3770",-93.88,32.88,81,-0.22326,0
"3771",-90.73,29.58,76,-0.33775,0
"3772",-91.72,29.95,76,-0.20713,0
"3773",-92.2,31.67,112,0.12314,1
"3774",-92.67,30.2,173,1.00714,0
"3775",-92.7,32.22,118,0.24458,1
"3776",-91.8,31.62,123,0.15171,0
"3777",-91.85,31.48,114,0.06643,1
"3778",-93.83,32.33,77,-0.24429,0
"3779",-90.52,30.93,98,-0.44174,0
"3780",-92.85,30.48,72,-0.29962,0
"3781",-93.47,32.42,129,0.57627,0
"3782",-91.98,30.2,108,0.24487,0
"3783",-92.78,29.98,103,0.21313,0
"3784",-93.22,30.25,72,-0.08725,1
"3785",-93.3,31.92,126,0.49721,0
"3786",-91.18,32.8,126,0.11189,0
"3787",-93.27,31.13,49,-0.6616,0
"3788",-92.22,29.78,102,0.19203,1
"3789",-90.75,30.5,68,-0.6927,1
"3790",-94,31.97,100,0.14288,0
"3791",-93.95,31.98,100,0.14336,1
"3792",-93.23,30.63,65,-0.23964,1
"3793",-91.17,30.37,80,-0.35647,1
"3794",-92.4,31.18,108,0.09599,1
"3795",-92.43,30.57,93,-0.02154,1
"3796",-93.73,32.02,87,-0.0685,1
"3797",-93.48,31.57,73,-0.27525,1
"3798",-92.25,32.9,101,-0.01141,1
"3799",-92.03,31.15,120,0.19932,1
"3800",-91.73,30.68,99,-0.13281,0
"3801",-92.58,30.18,119,0.3087,0
"3802",-90.13,29.98,43,-0.8521,1
"3803",-93.73,31.47,162,0.99254,1
"3804",-93.32,32.62,65,-0.44906,0
"3805",-92.88,30.7,62,-0.48941,1
"3806",-90.25,29.98,59,-0.57349,0
"3807",-92.05,32.52,104,0.08334,0
"3808",-92.12,32.47,102,0.05376,0
"3809",-92.13,32.52,100,0.0218,1
"3810",-92.12,32.55,98,-0.01005,1
"3811",-92.07,32.53,106,0.11342,1
"3812",-93.97,32.7,67,-0.51214,1
"3813",-91.2,29.7,109,0.26302,0
"3814",-91.02,29.93,73,-0.36689,1
"3815",-93.08,31.77,109,0.18,0
"3816",-91.82,30.03,84,-0.08194,0
"3817",-90.07,29.95,42,-0.88101,1
"3818",-90.03,30.03,28,-1.18278,0
"3819",-90.13,29.92,47,-0.79617,0
"3820",-90.03,29.93,48,-0.7736,0
"3821",-90.13,29.95,38,-0.9501,0
"3822",-90.1,29.93,51,-0.7162,0
"3823",-90.02,29.98,47,-0.79381,0
"3824",-90.07,29.98,33,-1.06704,0
"3825",-90.12,29.98,37,-0.9718,1
"3826",-91.43,30.7,107,-0.05413,0
"3827",-92.67,30.82,75,-0.33227,1
"3828",-91.77,32.65,108,0.04159,0
"3829",-90.98,30.73,77,-0.59593,0
"3830",-92.78,30.6,80,-0.21071,1
"3831",-91.67,31,142,0.31916,1
"3832",-93.15,30.28,70,-0.15099,1
"3833",-90.43,29.78,66,-0.4613,0
"3834",-89.75,30.38,70,-0.41524,0
"3835",-89.85,30.58,96,-0.17369,0
"3836",-90.75,30.7,84,-0.62472,0
"3837",-93.68,32.9,90,-0.1281,0
"3838",-91.23,30.3,88,-0.22055,0
"3839",-91.23,30.32,93,-0.16097,1
"3840",-92.47,31.5,101,0.03623,0
"3841",-91.22,30.45,85,-0.35191,1
"3842",-89.7,29.48,66,-0.35472,0
"3843",-89.27,29.22,54,-0.58502,1
"3844",-92.27,30.25,115,0.29759,1
"3845",-90.57,30.07,66,-0.41891,0
"3846",-92.1,32.18,112,0.16484,0
"3847",-93.3,31.68,136,0.62676,0
"3848",-93.65,32.35,65,-0.41672,0
"3849",-92.82,29.73,70,-0.18986,1
"3850",-94,32.97,45,-0.97754,0
"3851",-93.28,30.95,52,-0.61485,1
"3852",-92.68,32.52,129,0.51366,0
"3853",-93.13,32.37,112,0.34724,1
"3854",-89.83,29.87,48,-0.77072,1
"3855",-91.23,31.95,105,-0.1262,0
"3856",-91.88,30.1,94,0.04321,1
"3857",-90.82,29.73,73,-0.4268,0
"3858",-89.98,30.85,84,-0.57763,1
"3859",-93.75,32.52,70,-0.32968,1
"3860",-93.77,32.55,85,-0.07105,1
"3861",-92.5,32.08,116,0.12487,1
"3862",-91.8,30.98,158,0.50422,0
"3863",-93.02,31.27,102,0.17351,1
"3864",-93.42,30.65,79,-0.05051,1
