"","gender","age","homework","desk","room","study","computer","software","internet","literature","poetry","art","textbook","dictionary","dishwasher","PV1MATH","PV2MATH","PV3MATH","PV4MATH","PV5MATH","PV1READ","PV2READ","PV3READ","PV4READ","PV5READ","PV1SCIE","PV2SCIE","PV3SCIE","PV4SCIE","PV5SCIE","SENWGT_STU","possessions"
"4230","female","5",10,1,1,1,1,0,1,0,1,0,1,1,1,339.9361,339.9361,375.7673,339.9361,358.6306,301.8418,301.8418,363.0037,301.8418,325.6711,332.5625,332.5625,406.229,332.5625,342.8198,0.0837,9
"4231","male","5",0,1,0,1,1,1,1,0,0,0,0,1,1,434.1097,486.2985,414.6362,421.6467,438.0044,376.3346,428.461,376.3346,414.026,478.1816,459.4741,503.301,445.4868,468.799,507.9634,0.0786,7
"4232","female","5",8,1,1,1,1,1,1,0,0,1,1,1,0,658.6774,622.8462,633.7514,603.3728,645.4354,588.6672,569.6037,602.1704,579.9298,612.4965,655.3898,638.605,660.0522,585.4532,644.1999,0.0844,9
"4233","female","6",4,1,1,1,1,1,1,0,0,1,1,1,1,591.4551,571.9816,545.4977,549.3924,548.6135,607.81,609.3987,579.2149,613.3702,603.0442,645.6919,672.7341,616.7848,627.9746,622.3797,0.0273,10
"4234","male","4",2,1,1,1,1,1,1,0,1,1,1,1,1,485.6753,481.7807,478.6649,500.4752,558.8955,477.3796,442.896,471.766,458.9349,500.6361,557.3853,535.0056,541.533,540.6005,553.6554,0.0786,11
"4235","female","6",0,1,1,1,1,0,1,1,0,1,1,1,1,488.7911,505.1488,503.5909,498.1383,512.1592,474.6042,491.2848,466.6611,496.0506,522.2628,492.1112,507.9634,535.9381,531.2756,556.4528,0.0837,10
"4236","male","5",10,1,1,1,1,1,1,0,0,1,1,1,1,543.0051,568.7101,565.5943,600.6465,539.1105,524.6944,549.5547,555.9703,522.2886,518.2788,619.862,646.9041,622.6595,600.2797,600.2797,0.0786,10
"4237","female","5",3,1,1,1,1,0,1,0,0,0,0,1,1,594.5708,550.1714,575.8763,588.3393,575.8763,588.1906,559.5954,581.0418,563.567,581.0418,638.5117,594.6848,618.9295,617.0645,618.9295,0.0844,7
"4238","male","6",2,1,1,1,1,1,1,0,0,1,1,1,0,545.5756,571.2806,532.3337,555.7018,526.1022,542.658,545.0638,504.9666,540.2521,464.0674,622.846,600.4662,618.1835,584.614,566.8967,0.018,9
"4239","male","6",4,1,1,1,1,0,0,0,0,1,1,1,0,606.177,600.7244,645.1239,624.8715,638.8924,553.3238,591.0153,550.1161,591.8172,626.3009,676.7438,695.3935,669.2838,673.0138,728.9631,0.0786,7
"4240","male","6",2,1,1,1,1,1,1,1,1,1,1,1,1,643.566,629.5451,607.7348,652.1343,587.4825,624.697,583.7978,555.7297,604.6483,502.8013,672.0813,616.132,562.9802,651.5666,528.4782,0.0844,12
"4241","female","4",6,1,1,1,1,1,1,0,1,1,1,1,1,484.7406,415.4152,479.2881,491.7511,489.4142,510.1099,487.8692,487.0749,526.7904,488.6635,553.9351,512.9056,579.1123,553.0026,561.395,0.0837,11
"4242","female","4",7,1,0,0,0,0,0,0,1,1,0,1,0,441.899,371.7947,416.1941,402.1732,409.1837,475.9546,413.2041,463.2456,413.9984,441.7992,540.8803,456.0239,503.5808,503.5808,503.5808,0.0273,4
"4243","male","5",10,1,1,1,1,1,1,1,0,1,1,1,1,650.5764,674.7235,634.2187,702.7652,688.7444,582.9958,606.2522,555.7297,650.3592,639.132,675.6248,717.5867,669.0974,729.7091,757.6837,0.0786,11
"4244","male","5",2,0,1,0,0,0,1,0,0,0,0,0,1,452.4147,436.836,475.7828,464.0988,457.0883,441.8535,380.9057,457.0904,433.0321,413.7854,490.6192,440.2648,492.4841,498.0791,486.8892,0.0786,3
"4245","male","5",8,1,1,1,1,1,1,0,0,1,1,1,0,585.2236,564.1922,545.4977,595.3497,543.9399,585.4017,517.2363,506.0091,558.9375,514.0285,663.9687,614.5468,615.4793,666.7661,581.9097,0.0209,9
"4246","female","5",5,1,1,1,1,1,1,1,0,1,0,1,0,610.9285,603.1391,603.9181,609.3706,613.2653,634.8166,649.9085,625.2849,651.4971,645.1426,614.9198,630.7721,586.0127,608.3924,636.367,0.0187,9
"4247","female","5",4,1,1,1,1,1,1,1,1,1,1,1,1,661.17,624.5599,652.6017,632.3493,602.7496,661.0288,624.4906,665.0004,595.1011,598.2783,654.737,607.1802,611.8426,600.6527,568.0157,0.0187,12
"4248","male","4",2,1,1,1,1,1,1,1,1,1,1,1,0,487.4669,531.8663,529.5295,559.9081,527.1927,461.9021,544.5025,501.9994,492.376,518.8402,464.5095,512.0664,531.6486,505.539,513.9314,0.0209,11
"4249","female","5",8,1,1,0,1,1,1,1,1,1,1,1,1,421.5688,416.1162,447.2737,374.0536,421.5688,438.5426,446.4857,470.315,385.3238,438.5426,427.4897,426.5573,457.3294,363.1481,427.4897,0.0187,11
"4250","female","5",2,1,0,1,1,1,1,1,1,1,1,1,0,444.9369,414.5583,464.4103,398.9796,456.621,529.0939,539.4199,495.7329,525.1224,575.1639,483.439,467.5867,438.6796,436.8146,485.304,0.0187,10
"4251","female","5",3,1,1,1,1,1,1,NA,NA,1,1,1,1,336.1193,389.0871,340.793,357.1506,361.8243,364.9894,392.7903,362.6065,391.2017,346.7203,332.6557,327.0608,309.3435,344.7781,292.5587,0.0187,10
"4252","male","5",0,1,1,1,1,0,1,1,1,1,0,1,1,377.8704,373.1968,349.0497,373.9757,374.7546,357.0879,399.591,369.919,379.5423,426.8571,386.74,416.5796,410.9847,392.3349,426.837,0.0209,10
"4253","female","5",6,1,1,1,1,1,1,0,1,1,1,1,1,463.7872,385.8934,386.6724,386.6724,414.7141,479.6878,444.7382,384.3706,397.8739,421.7032,439.1458,399.0489,366.4118,334.7072,371.0742,0.0187,11
"4254","male","6",6,1,1,1,1,1,1,0,0,0,1,1,1,491.8289,426.3982,436.5244,392.9039,460.6714,482.5923,477.7806,476.1767,456.1281,482.5923,548.8997,476.1656,490.1529,464.0433,488.288,0.0209,9
"4255","male","6",7,1,1,1,1,0,1,1,1,1,1,1,0,433.4086,473.9134,448.9874,501.1762,468.4608,389.4865,443.2168,412.7429,406.3273,394.2981,434.4834,453.1332,443.8083,440.0783,421.4286,0.0209,10
"4256","female","4",7,1,1,1,1,1,1,1,1,1,1,1,1,523.6096,500.2415,522.8307,508.0308,525.9464,537.9108,505.344,533.9392,530.762,556.9742,523.6292,534.8191,559.9963,539.4815,547.8739,0.0187,12
"4257","male","4",7,1,1,1,1,1,1,0,0,1,0,1,0,658.5216,589.9751,585.3014,581.4068,602.4381,584.4393,550.7576,519.4818,509.8584,536.3226,584.3342,584.3342,524.655,538.6423,543.3047,0.0209,8
"4258","female","5",3,1,1,1,1,1,1,0,0,1,1,1,1,529.6074,574.0069,563.8807,546.744,565.4385,584.6956,620.4396,584.6956,590.2558,622.8225,545.263,558.3178,524.7482,531.2756,553.6554,0.0187,10
"4259","female","6",1,0,1,1,1,1,1,0,0,0,0,1,1,431.4613,411.9878,405.7563,440.8085,415.8825,454.4288,385.3238,374.2034,390.0896,386.9124,442.6893,395.1324,361.5628,385.8075,361.5628,0.0973,7
"4260","female","6",2,1,1,1,1,0,1,0,1,1,1,1,1,541.0578,591.6887,533.2684,611.9411,565.9838,538.6256,598.9932,546.5687,579.9298,594.2273,535.0988,551.8836,519.2465,562.141,577.0608,0.0736,10
"4261","male","5",4,1,1,1,1,1,1,1,0,1,1,1,1,282.6063,318.4375,313.7638,295.8483,362.8369,279.8606,285.4742,273.445,303.117,346.422,290.1343,281.7419,268.6871,253.7673,356.3409,0.0898,11
"4262","female","5",5,1,1,1,1,1,1,1,1,1,1,1,1,565.5943,541.4473,534.4368,521.9738,564.0365,641.4094,620.7573,613.6085,585.0133,622.3459,577.9,546.1954,548.0604,569.5076,603.0772,0.0736,12
"4263","female","7",1,1,1,1,1,1,1,1,0,1,1,1,1,444.158,462.8525,435.5897,476.8733,462.0735,471.9036,465.5491,479.0524,510.0305,496.5272,446.1395,467.5867,444.2745,521.671,475.0466,0.0736,11
"4264","male","6",4,1,1,1,1,1,1,1,0,1,1,1,1,442.5222,409.8068,426.9434,432.396,408.2489,414.8279,352.2762,426.8571,357.8898,391.5715,416.5796,368.0903,469.7314,385.8075,403.5248,0.0898,11
"4265","male","5",8,1,1,1,1,1,1,0,0,1,1,1,1,601.6591,650.7322,622.6905,665.532,598.5434,580.3494,606.8136,664.5536,638.0894,614.833,621.9135,636.8333,641.4957,657.348,661.078,0.0973,10
"4266","male","5",0,1,1,1,1,1,1,0,0,1,1,1,0,390.4892,423.9835,441.899,419.3099,451.2463,392.3735,345.8607,380.3443,421.2435,427.6591,414.7147,458.5416,444.5543,478.1238,493.0436,0.0898,9
"4267","female","5",2,1,1,1,1,1,1,0,0,1,1,1,1,490.1932,476.9512,438.7833,472.2776,480.8459,477.5432,464.8342,475.1603,471.983,487.0749,522.6035,503.9537,491.8314,500.2238,541.2533,0.0736,10
"4268","male","6",3,1,1,1,1,1,1,0,0,1,0,1,1,443.4569,403.7311,490.1932,448.1305,458.2567,364.8667,354.4415,421.0029,410.5776,420.201,428.9817,378.6274,493.3234,456.0239,493.3234,0.0898,9
"4269","male","5",3,1,1,1,1,1,1,0,0,1,1,1,1,566.4512,577.3563,571.9037,532.1779,546.9777,512.4246,489.1682,522.8499,479.5449,506.0091,567.6427,548.0604,571.3726,482.7863,549.9254,0.0973,10
"4270","male","5",2,1,1,1,1,1,1,1,1,1,1,1,1,329.8878,359.4875,356.3717,435.8233,388.3081,301.7537,315.3867,352.2762,368.3151,321.0004,365.2928,380.2126,352.238,411.9172,357.8329,0.0973,12
"4271","male","6",2,0,1,0,1,1,1,0,1,0,1,1,0,399.8364,422.4256,394.3839,395.1628,455.141,388.1232,427.4185,352.0356,389.727,406.5679,395.4122,421.5218,399.1421,404.737,461.6188,0.0154,7
"4272","female","6",2,1,1,1,1,1,1,0,0,1,1,1,1,502.5783,469.084,497.9047,434.0318,497.9047,555.3856,532.3506,529.1733,518.8473,539.4994,542.4655,501.436,551.7904,507.9634,537.8031,0.0736,10
"4273","female","5",1,1,1,1,1,0,1,0,0,1,0,1,1,370.3926,396.0975,440.497,392.9818,401.5501,455.5408,476.1929,511.9368,512.7311,477.7815,344.7781,410.0522,378.3476,437.0944,411.9172,0.1306,8
"4274","male","6",1,1,1,1,1,1,1,0,0,1,1,1,1,451.1684,415.3373,468.305,435.5897,441.0422,469.9216,441.8535,451.4768,514.0285,502.8013,463.95,383.7561,469.5449,462.085,462.085,0.124,10
"4275","male","5",4,1,1,1,1,0,1,0,0,1,0,1,1,546.5104,541.0578,498.9952,516.9107,520.8054,561.2631,601.3604,500.3153,558.0553,549.2339,532.3014,557.4786,506.1917,528.5714,536.9638,0.124,8
"4276","male","6",0,1,1,1,1,0,1,0,0,1,1,1,1,469.5513,422.8151,406.4574,439.9517,408.0153,540.4927,449.8729,465.1099,485.1585,457.0904,515.7963,421.6151,469.172,460.7796,436.5349,0.124,9
"4277","female","5",20,1,0,1,1,0,1,0,0,1,1,1,1,649.8754,597.6866,599.2444,588.3393,642.086,699.1557,710.2761,672.9435,695.1842,751.5802,675.5315,624.2447,622.3797,641.0295,721.2234,0.1306,8
"4278","female","4",0,1,1,1,1,1,1,0,1,1,1,1,1,488.6353,492.53,496.4247,506.5509,515.1192,555.3856,553.0026,566.5059,541.8823,589.5409,484.3715,512.3461,490.8989,472.2492,539.3883,0.1256,11
"4279","male","5",5,1,1,1,1,1,1,0,0,1,1,1,0,544.6409,527.5043,570.3458,550.0935,493.231,627.1028,582.1939,660.7845,595.8269,536.483,613.3346,516.3558,622.6595,538.7355,475.3264,0.124,9
"4280","male","5",6,1,1,0,1,1,1,0,0,0,1,1,1,504.8372,569.489,562.4786,564.0365,516.5213,545.545,539.1294,543.1391,554.3664,532.7139,507.9634,580.6975,583.495,596.5498,504.2335,0.124,8
"4281","female","5",6,1,0,1,1,1,1,0,0,0,1,1,1,450.4674,424.7624,455.141,448.1305,475.3934,504.788,488.1075,507.171,503.9937,519.0856,505.166,443.6218,463.204,472.5289,514.4909,0.1306,8
"4282","female","5",2,1,1,0,1,0,1,0,0,1,0,1,1,417.6741,407.5479,428.5792,445.7158,435.5897,441.7198,461.5776,499.7044,506.0589,483.0239,388.3253,373.4054,464.7893,480.6416,426.5573,0.1306,7
"4283","male","5",0,1,1,1,1,1,1,NA,NA,NA,1,1,1,457.5557,439.6401,389.7881,404.5879,425.6193,491.4137,463.3456,472.9689,419.2386,453.7223,442.596,443.5285,415.5539,425.8113,414.6214,0.124,9
"4284","female","5",1,1,1,1,1,0,1,0,0,1,0,1,1,388.7755,358.3969,379.4283,363.0706,359.1759,475.3985,426.1513,413.4424,435.683,413.4424,496.7736,419.3771,400.7273,416.5796,403.5248,0.0472,8
"4285","female","4",10,1,1,1,1,0,1,1,1,1,1,1,1,605.8654,599.6339,654.1595,560.687,641.6965,610.193,630.845,664.2061,612.5759,621.3133,644.4797,643.5472,687.3741,591.3279,652.8721,0.0472,11
"4286","female","4",10,1,1,1,1,0,1,1,0,1,1,1,1,678.3066,667.4015,649.4859,673.633,704.0115,708.6874,692.0069,648.3199,692.8012,672.1492,755.4457,727.4711,690.1716,763.8381,744.2559,0.0455,10
"4287","male","5",4,1,1,1,1,1,1,0,0,0,1,1,1,618.7958,606.3328,648.3954,623.4694,584.5225,590.8549,554.7673,558.7771,558.7771,527.5012,674.7855,628.1611,656.1358,689.7053,580.6043,0.0508,9
"4288","female","5",2,0,1,0,0,0,1,0,0,0,0,0,0,461.3725,466.0461,459.8146,452.8042,452.8042,501.3725,517.2587,499.7839,460.8627,495.018,489.0339,513.2786,517.9411,447.072,509.5487,0.0472,2
"4289","female","5",2,0,1,1,1,0,1,0,0,1,0,1,1,441.0422,465.1893,428.5792,437.9265,422.3477,506.9327,479.9261,460.0684,546.6482,454.5082,512.6259,532.2081,516.3558,537.8031,487.4487,0.0472,7
"4290","female","5",5,1,1,1,1,1,1,0,0,1,0,1,0,534.8263,527.8159,507.5635,550.405,507.5635,538.6256,614.0851,570.398,571.1924,527.5053,562.141,610.6304,596.643,600.373,542.5587,0.0472,8
"4291","male","5",2,1,1,0,1,1,1,1,1,1,1,1,1,491.05,501.9551,508.9656,513.6392,524.5443,467.2751,510.5802,510.5802,498.551,454.444,551.9769,587.4114,557.5718,551.0444,529.5972,0.0508,11
"4292","female","4",4,1,1,1,1,1,1,0,0,1,0,1,1,642.0081,631.8819,668.492,622.5347,622.5347,641.1711,672.9435,654.6743,645.1426,639.5825,619.6755,645.7852,691.4771,670.0298,640.1902,0.0472,9
"4293","female","5",4,1,1,1,1,1,1,0,0,0,1,1,1,376.9357,348.115,337.9888,388.6197,311.5049,444.1027,369.4376,404.3872,400.4157,388.501,447.3517,370.8877,370.8877,406.3223,377.4151,0.0472,9
"4294","female","5",12,1,1,1,1,1,1,1,1,1,1,1,1,617.9389,564.9712,629.623,611.7074,571.9816,636.4052,645.1426,617.3418,676.915,608.6044,642.5214,626.6692,613.6143,639.724,622.9392,0.0472,12
"4295","female","4",4,1,1,1,1,1,1,0,0,1,1,1,1,524.3885,478.4312,525.9464,565.6722,501.0204,492.6351,499.7839,492.6351,553.797,479.9261,564.6587,548.8064,513.3719,581.4435,539.4815,0.0672,10
"4296","female","5",19,1,1,1,1,1,1,0,1,1,1,1,1,702.2979,685.9402,681.2666,731.1186,696.0664,710.1966,728.4658,703.0478,745.9406,697.4877,743.0436,729.9888,696.4192,743.0436,701.0817,0.0672,11
"4297","male","5",0,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,442.5222,486.9216,449.5326,469.0061,495.49,476.5777,503.0419,476.5777,478.9835,502.2399,472.5289,509.8284,515.4233,487.4487,507.031,0.0721,5
"4298","male","5",0,1,1,1,1,1,1,0,0,0,1,1,1,448.2084,477.8081,477.0291,477.0291,487.1553,443.2168,440.811,422.3662,466.4732,488.9277,483.9053,498.8251,471.7829,499.7576,507.2175,0.0683,9
"4299","female","6",4,1,1,0,1,1,1,0,0,1,1,1,0,564.2701,517.5339,538.5652,529.2179,493.3868,580.6446,525.0429,549.6665,538.5462,532.986,608.5789,566.6169,544.2372,544.2372,538.6423,0.0672,8
"4300","female","5",2,1,1,1,1,0,0,0,1,1,0,1,0,366.8095,390.9565,379.2725,356.6833,390.1776,429.0108,447.28,441.7198,398.8271,409.9474,421.2421,461.3391,403.5248,386.74,425.9045,0.0103,7
"4301","female","5",5,1,1,1,1,1,1,0,0,1,1,1,1,376.8578,421.2572,373.742,376.8578,398.668,373.4886,441.0049,421.1472,373.4886,479.9261,378.7206,421.6151,406.6953,378.7206,463.577,0.0709,10
"4302","male","5",2,1,1,0,1,1,1,0,0,1,0,1,1,528.5169,529.2958,464.644,491.1279,508.2645,455.7271,465.3505,464.5485,495.8244,470.1621,535.0056,541.533,535.9381,565.7777,554.5878,0.0721,8
"4303","male","6",2,1,1,1,1,1,1,0,0,1,1,1,1,657.7426,632.8166,611.0064,639.8271,611.7853,622.0505,597.1902,610.8233,601.2,585.1611,637.7658,662.9429,653.6181,619.116,609.7911,0.0721,10
"4304","female","5",1,1,1,1,1,1,1,0,0,1,0,1,1,421.5688,422.3477,398.9796,432.4739,371.7168,453.7139,440.2106,395.7292,465.6285,376.6658,430.567,411.9172,396.0649,469.7314,403.5248,0.0709,9
"4305","male","7",1,1,1,1,1,1,1,1,0,0,0,1,1,596.2066,618.7958,674.8793,652.2901,628.922,491.4137,549.9557,560.381,573.2121,600.4782,568.4819,630.0261,662.6632,684.1104,669.1906,0.1067,9
"4306","female","5",3,1,1,1,1,1,1,1,1,1,1,1,0,596.9076,593.0129,616.3811,620.2757,649.0964,614.1645,610.193,610.193,602.2499,642.7597,663.0362,675.1585,685.4159,642.5214,678.8885,0.1166,11
"4307","female","6",5,1,1,0,1,1,1,0,0,1,1,1,0,341.8835,333.3152,350.4518,315.3996,315.3996,322.5733,366.2603,378.175,376.5864,367.849,331.7232,352.238,386.74,312.141,341.9806,0.0111,8
"4308","female","5",8,1,1,1,1,1,1,1,0,1,1,1,1,572.6827,567.2301,563.3354,598.3876,561.7775,510.9042,521.2302,542.6766,551.414,525.9961,560.9288,583.3085,586.1059,571.1861,582.376,0.1166,11
"4309","male","6",4,0,1,1,1,0,1,1,0,1,1,1,1,531.7105,528.5948,554.2997,570.6574,542.6157,555.6495,546.0261,607.7759,581.3117,547.63,580.7907,587.3182,623.6852,599.4405,578.9258,0.1067,9
"4310","male","5",2,1,1,1,1,1,1,0,0,1,1,1,1,397.4217,331.212,374.8325,385.7377,340.5593,302.315,296.7014,257.4061,312.7403,270.2372,398.6759,388.4185,382.8236,416.3931,366.9713,0.1067,10
"4311","female","5",3,1,1,1,1,1,1,1,1,1,1,1,1,465.423,446.7285,452.181,473.9913,456.8547,502.4051,473.8099,497.6392,509.5539,515.9084,479.0563,435.2294,529.4107,496.7736,492.1112,0.1166,12
"4312","male","5",6,1,1,1,1,1,1,0,0,1,1,1,1,476.7955,454.9852,427.7224,395.007,467.4482,469.3602,389.9676,401.1949,396.3832,420.4415,552.7229,463.204,471.5964,455.7441,486.5162,0.1014,10
"4313","female","5",2,1,1,0,1,1,1,0,0,1,0,1,0,447.2737,479.2102,449.6105,500.2415,462.0735,437.8277,436.2391,409.2325,529.9677,440.2106,410.9847,419.3771,445.4868,524.7482,447.3517,0.0612,7
"4314","male","5",1,0,1,0,1,0,1,0,0,0,0,1,0,374.9104,406.8469,349.9844,374.9104,356.2159,381.9482,400.3929,382.7501,393.1754,338.6431,383.0101,428.702,359.6979,379.2801,357.8329,0.0526,4
"4315","female","5",2,1,1,1,1,1,1,0,1,1,1,1,1,521.9738,481.4691,503.2793,507.174,537.5526,591.3678,588.9849,565.9499,558.8011,591.3678,565.7777,538.7355,571.3726,564.8452,556.4528,0.0612,11
"4316","male","5",1,1,1,0,1,1,1,0,0,0,0,1,0,512.7045,495.5678,487.7785,496.3468,466.7472,497.9896,510.0188,524.4538,478.743,497.1877,511.5069,489.1272,540.414,493.7896,503.1145,0.0526,6
"4317","male","5",2,1,1,1,1,1,1,0,0,0,0,1,0,394.2281,411.3647,382.544,398.9017,425.3856,370.7209,409.2143,354.682,369.919,382.7501,407.2548,434.2969,371.8202,377.4151,402.5923,0.0526,7
"4318","female","5",0,1,1,1,1,1,1,0,1,0,0,1,1,293.122,292.343,257.2909,266.6381,306.3639,253.5477,318.6812,251.1648,229.7184,295.6462,226.6319,320.8131,250.8765,233.1593,279.7837,0.0612,9
"4319","female","5",2,0,1,0,1,1,1,0,0,0,0,1,1,510.9129,537.3968,558.4281,550.6387,510.9129,524.3281,560.8663,586.2842,633.1485,533.0655,517.2883,545.263,600.2797,599.3473,518.2208,0.0612,6
"4320","male","5",5,1,1,1,1,1,0,0,0,1,1,1,0,365.2516,418.9983,410.43,407.3142,395.6302,412.1013,408.0916,424.9324,444.1791,414.5072,450.1492,420.3096,470.6639,492.1112,416.5796,0.0526,8
"4321","female","5",1,1,0,0,1,1,1,0,1,1,1,1,1,417.752,352.3212,391.2681,346.0897,384.2577,451.5692,382.4643,360.2236,365.7838,409.4708,388.605,349.4405,355.0354,301.8836,366.2253,0.0612,9
"4322","male","5",2,1,1,1,1,NA,1,0,0,1,1,1,1,555.8576,520.8054,520.0265,523.9212,541.8367,494.7017,484.2764,457.0102,500.3153,489.89,537.8963,502.4618,495.9344,486.6095,530.4364,0.0526,9
"4323","male","5",10,1,1,1,1,1,1,0,0,1,1,1,1,439.1728,440.7306,401.7838,453.1936,427.4887,426.6165,446.6651,454.6846,441.0515,437.8438,401.1003,426.2775,471.0369,405.7628,397.3704,0.018,10
"4324","male","5",2,0,1,1,1,1,1,0,0,1,1,0,0,412.3773,346.1676,413.9352,368.7568,365.6411,399.1098,377.4573,417.5545,360.6164,395.1001,384.1291,372.0067,412.1037,350.5595,399.0489,0.0526,7
"4325","male","5",3,1,1,1,1,1,1,0,0,0,0,1,0,279.1011,357.7738,333.6267,347.6476,336.7425,275.8508,300.7111,292.6917,339.2045,292.6917,290.9735,353.4502,314.2857,349.7203,325.4756,0.0526,7
"4326","male","5",3,0,1,1,1,1,1,0,0,1,0,1,1,476.8733,437.9265,463.6314,477.6523,459.7367,487.5644,426.6165,426.6165,453.8827,441.0515,523.8157,465.069,472.5289,502.3685,523.8157,0.0828,8
"4327","male","6",1,1,1,1,1,1,1,0,1,1,1,1,1,369.6136,422.5814,425.6971,396.0975,390.645,434.8766,462.1427,430.0649,427.6591,425.2532,505.166,522.8833,540.6005,515.4233,484.6512,0.0828,11
"4328","male","6",1,0,1,1,1,0,1,0,0,1,1,1,1,475.3934,501.0983,518.2349,469.1619,522.9086,456.5291,471.766,469.3602,451.7174,511.8633,474.3939,479.0563,488.3812,499.5711,528.4782,0.0876,8
"4329","male","6",20,1,1,1,1,1,1,0,0,0,1,1,1,588.3393,604.697,586.7814,607.8127,635.8545,573.3725,587.8075,591.8172,596.6289,578.9861,706.8631,672.3611,686.3484,716.188,654.6438,0.0876,9
"4330","female","5",5,1,1,1,1,1,1,1,0,1,1,1,1,563.1017,612.9537,595.8171,613.7327,556.0913,596.6103,638.7087,610.9079,620.4396,559.2777,591.8874,638.5117,620.7945,635.7143,539.668,0.0862,11
"4331","male","5",2,NA,1,NA,1,NA,1,NA,NA,NA,NA,1,0,467.6819,438.0823,444.3138,406.1458,447.4295,493.0176,469.7612,421.6445,465.7514,484.1962,503.2078,492.0179,451.9209,495.7479,494.8154,0.0876,4
"4332","male","5",1,1,1,1,1,1,1,0,0,0,1,1,1,396.8765,429.5918,361.8243,407.7816,435.8233,342.6529,394.7793,299.3478,341.049,359.4937,379.2801,428.702,366.2253,408.1872,391.4025,0.0876,9
"4333","female","6",3,1,1,1,1,1,1,NA,NA,NA,1,1,NA,444.9369,448.8316,421.5688,456.621,451.1684,464.0399,425.913,453.7139,457.6854,517.2587,425.718,401.4733,424.7855,463.0175,470.4774,0.0862,8
"4334","female","4",3,1,1,0,1,1,1,0,0,0,1,1,1,480.9238,452.8821,473.9134,464.5661,389.7881,430.4406,418.5259,401.8454,409.7885,394.6966,460.5931,439.1458,479.2428,482.9728,436.3484,0.0832,8
"4335","male","6",0,0,1,1,1,1,1,0,0,1,0,1,1,606.9559,586.7035,532.1779,539.9673,537.6305,572.4903,588.5292,506.7308,541.2145,586.1234,615.8523,636.367,551.5106,579.4853,628.9071,0.0876,8
"4336","female","5",1,1,1,1,1,1,1,0,0,1,1,1,1,378.6493,383.3229,399.6806,351.3865,426.1645,366.5781,428.5343,372.9325,400.7334,397.5562,341.9806,438.0269,406.3223,450.1492,438.9593,0.0862,10
"4337","male","5",10,1,1,1,1,1,1,0,0,1,1,1,1,559.4407,550.8724,500.2415,519.7149,557.1039,570.0845,586.9253,519.562,507.5328,526.7795,606.5274,613.0548,577.6203,543.1182,597.2025,0.0364,10
"4338","male","5",12,1,1,1,1,0,1,0,0,0,1,1,1,361.7464,398.3564,371.0936,372.6515,343.0519,420.7623,428.7818,423.9701,429.5837,423.9701,392.5214,423.2935,408.3737,412.1037,404.6438,0.0364,8
"4339","male","5",18,1,1,1,1,1,1,0,0,0,0,0,0,469.1619,458.2567,443.4569,480.067,436.4465,558.1355,482.7527,494.7819,538.8888,475.5352,510.4812,465.7217,478.7766,540.3208,461.9918,0.0364,6
"4340","male","6",2,1,0,1,1,1,1,0,0,1,1,1,1,398.2007,388.8534,347.5697,400.5375,394.306,379.3018,392.9348,381.7076,448.269,401.7562,349.4405,412.8497,387.6725,457.6091,386.74,0.0364,9
"4341","male","6",10,1,1,1,1,0,1,0,0,1,1,1,0,370.8599,395.7859,377.0914,357.618,410.5858,374.7307,393.9774,392.3735,345.8607,410.0163,358.7654,398.8624,403.5248,351.3055,428.702,0.0079,8
"4342","male","5",10,1,1,1,1,1,1,0,0,0,1,1,1,448.9874,480.9238,449.7663,412.3773,463.0083,525.8973,504.2448,470.5631,463.3456,493.0176,516.2626,474.3006,450.9884,452.8534,484.558,0.0364,9
"4343","male","5",2,1,1,1,1,0,1,0,0,0,0,1,1,357.0728,356.2938,405.3669,361.7464,415.4931,445.6226,404.7234,429.5837,415.1487,485.7199,371.0742,376.6692,412.1037,376.6692,428.8885,0.0079,7
"4344","male","5",11,1,1,1,1,1,1,0,0,0,1,1,1,340.2477,404.8995,404.8995,411.131,376.8578,376.094,397.7465,419.399,410.5776,371.2823,371.2607,395.5054,403.8978,415.0877,380.5856,0.0364,9
"4345","female","6",3,1,1,1,1,1,1,0,0,1,1,1,1,484.6627,415.3373,415.3373,490.1153,494.01,517.2587,503.7554,491.8408,522.8189,572.0661,473.4614,443.6218,432.4319,510.7609,512.6259,0.0115,10
"4346","female","5",2,1,1,1,1,1,1,1,1,1,1,1,1,546.9777,559.4407,545.4198,563.3354,591.3772,578.3411,610.1135,602.1704,650.6234,633.1485,580.4178,618.6498,576.6878,621.4472,629.8396,0.0115,12
"4347","male","5",0,1,1,1,0,0,1,0,0,0,1,1,0,392.826,354.658,364.0053,389.7102,353.8791,442.6554,412.1815,399.3504,385.7173,405.7659,430.8467,425.2518,398.2096,410.332,356.2477,0.0803,6
"4348","female","5",1,1,1,1,1,0,1,0,0,0,1,0,0,421.8804,390.7229,446.8064,370.4705,363.46,383.7352,432.1881,462.3719,425.8336,398.8271,395.2257,403.6181,453.9724,407.348,334.614,0.0821,6
"4349","male","5",3,1,1,1,1,1,1,0,0,0,1,1,0,445.7937,491.7511,464.4882,485.5196,471.4987,449.3116,442.896,461.3407,457.331,456.5291,500.5035,463.204,528.4782,525.6807,529.4107,0.0805,8
