"","group","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16"
"1811",1091,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0
"1812",1091,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0
"1813",1091,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
"1814",1091,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1815",1091,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0
"1816",1091,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
"1817",1091,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1818",1091,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
"1819",1091,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"1820",1091,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1821",1092,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
"1822",1092,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
"1823",1092,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0
"1824",1092,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1825",1092,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
"1826",1092,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1827",1092,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0
"1828",1092,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
"1829",1092,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0
"1830",1092,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0
"1831",1092,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"1832",1092,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0
"1833",1092,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"1834",1092,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"1835",1092,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
"1836",1092,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1
"1837",1092,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
"1838",1092,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1
"1839",1092,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"1840",1092,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1
"1841",1093,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"1842",1093,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
"1843",1093,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0
"1844",1093,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0
"1845",1093,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
"1846",1093,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"1847",1093,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"1848",1093,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"1849",1093,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"1850",1093,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0
"1851",1093,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0
"1852",1093,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0
"1853",1093,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"1854",1093,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1
"1855",1093,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
"1856",1093,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
"1857",1093,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0
"1858",1093,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0
"1859",1093,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
"1860",1093,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
"1861",1094,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"1862",1094,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
"1863",1094,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"1864",1094,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
"1865",1094,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
"1866",1094,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0
"1867",1094,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"1868",1094,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
"1869",1094,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
"1870",1094,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
"1871",1094,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
"1872",1094,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"1873",1094,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0
"1874",1094,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0
"1875",1094,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"1876",1094,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
"1877",1094,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0
"1878",1094,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
"1879",1094,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"1880",1094,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"1881",1095,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0
"1882",1095,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
"1883",1095,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1
"1884",1095,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
"1885",1095,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"1886",1095,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1
"1887",1095,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0
"1888",1095,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
"1889",1095,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"1890",1095,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
"1891",1095,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"1892",1095,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
"1893",1095,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"1894",1095,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
"1895",1095,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0
"1896",1095,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"1897",1095,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1
"1898",1095,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0
"1899",1095,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"1900",1095,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1
"1901",1096,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
"1902",1096,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"1903",1096,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"1904",1096,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
"1905",1096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"1906",1096,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"1907",1096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"1908",1096,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0
"1909",1096,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
"1910",1096,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
"1911",1096,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"1912",1096,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
"1913",1096,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"1914",1096,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0
"1915",1096,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0
"1916",1096,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
"1917",1096,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"1918",1096,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
"1919",1096,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
"1920",1096,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1921",1097,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0
"1922",1097,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"1923",1097,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
"1924",1097,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0
"1925",1097,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"1926",1097,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
"1927",1097,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
"1928",1097,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
"1929",1097,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"1930",1097,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"1931",1097,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
"1932",1097,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
"1933",1097,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
"1934",1097,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"1935",1097,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1936",1097,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0
"1937",1097,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1938",1097,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0
"1939",1097,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
"1940",1097,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1941",1098,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"1942",1098,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0
"1943",1098,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1944",1098,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"1945",1098,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"1946",1098,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"1947",1098,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
"1948",1098,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
"1949",1098,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
"1950",1098,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
"1951",1098,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"1952",1098,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"1953",1098,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0
"1954",1098,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0
"1955",1098,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"1956",1098,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"1957",1098,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
"1958",1098,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"1959",1098,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
"1960",1098,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1961",1099,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"1962",1099,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
"1963",1099,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0
"1964",1099,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"1965",1099,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1966",1099,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
"1967",1099,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"1968",1099,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
"1969",1099,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"1970",1099,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"1971",1099,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
"1972",1099,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
"1973",1099,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1974",1099,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
"1975",1099,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
"1976",1099,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"1977",1099,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1978",1099,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1
"1979",1099,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"1980",1099,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
"1981",1100,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
"1982",1100,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0
"1983",1100,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0
"1984",1100,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
"1985",1100,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0
"1986",1100,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"1987",1100,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
"1988",1100,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
"1989",1100,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
"1990",1100,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1
"1991",1100,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
"1992",1100,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0
"1993",1100,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
"1994",1100,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
"1995",1100,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0
"1996",1100,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
"1997",1100,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"1998",1100,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
"1999",1100,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
"2000",1100,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
