"","WV01","WV02","WV03","WV04","WV05","WV06","WV07","WV08","WV09","WV10","WV11","WV12","WV13","WV14"
"2205",0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2206",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2207",0,0,0,0,0,0,0,0,0,2,0,0,1,2
"2208",0,1,0,0,0,0,0,0,0,0,0,3,1,0
"2209",0,1,1,0,1,0,0,0,0,2,0,0,1,1
"2210",0,0,0,0,3,0,0,0,0,0,0,0,1,3
"2211",1,0,1,1,3,1,0,1,0,0,1,0,1,2
"2212",3,0,1,1,1,2,0,3,2,0,1,3,1,1
"2213",1,2,1,1,3,1,1,1,1,3,1,1,0,3
"2214",0,1,1,1,3,2,0,1,2,0,1,0,2,2
"2215",0,1,2,0,3,1,3,1,0,3,0,0,1,3
"2216",0,1,0,1,0,0,0,0,0,0,0,1,3,3
"2217",0,1,1,0,0,0,0,0,2,3,0,0,0,2
"2218",2,0,0,0,1,1,1,0,0,0,0,0,1,3
"2219",2,0,0,2,3,0,0,0,0,0,0,0,0,3
"2220",0,0,0,0,0,0,0,1,0,0,0,1,1,3
"2221",0,0,0,2,0,3,1,1,2,3,1,0,0,0
"2222",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2223",0,0,0,0,1,0,0,0,0,0,0,0,0,2
"2224",3,1,1,1,0,1,0,1,2,3,2,2,0,1
"2225",3,3,1,1,1,2,1,0,0,3,0,1,1,3
"2226",2,0,2,0,0,0,0,0,0,2,0,3,1,1
"2227",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2228",0,1,0,2,3,0,0,1,2,0,0,1,0,3
"2229",0,0,0,0,0,1,1,3,0,0,0,0,0,3
"2230",0,1,0,0,3,1,0,1,0,0,2,3,0,0
"2231",0,1,0,0,0,0,0,0,0,3,0,0,1,3
"2232",0,0,0,0,3,2,0,0,0,0,0,0,1,3
"2233",0,1,0,0,0,0,0,0,0,0,0,0,1,3
"2234",2,1,0,0,0,0,0,1,0,2,0,0,1,3
"2235",2,1,0,0,0,0,0,0,0,0,0,0,0,3
"2236",3,1,0,0,3,0,1,1,0,1,0,2,1,1
"2237",0,1,2,0,0,0,0,3,0,0,0,3,1,0
"2238",0,3,1,1,3,1,3,0,0,1,0,0,1,2
"2239",1,0,0,1,3,0,1,0,0,3,1,0,0,1
"2240",0,0,0,0,0,0,0,0,0,1,0,0,0,2
"2241",0,0,0,0,0,1,1,1,0,0,0,3,0,3
"2242",0,0,0,2,3,1,0,0,0,3,0,1,1,0
"2243",1,1,1,1,3,3,3,0,0,3,2,3,1,3
"2244",0,1,0,0,3,0,0,0,3,0,1,3,1,1
"2245",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2246",2,3,0,0,0,0,0,1,0,3,0,0,1,3
"2247",2,0,2,1,0,3,0,1,0,3,1,3,1,0
"2248",1,0,0,1,1,1,0,1,0,2,3,3,1,2
"2249",0,0,2,3,0,0,1,0,0,3,0,3,3,3
"2250",1,0,2,0,0,0,0,1,0,0,0,1,0,0
"2251",0,1,0,0,1,0,0,0,0,0,0,0,0,3
"2252",0,0,0,0,0,0,0,0,0,0,0,2,0,0
"2253",0,1,0,1,3,1,0,1,0,1,0,0,0,2
"2254",0,0,0,0,3,0,0,0,0,0,0,0,0,3
"2255",2,1,0,0,1,0,0,1,0,3,0,3,0,3
"2256",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2257",0,0,0,0,1,0,0,0,0,3,0,0,3,3
"2258",2,1,0,0,1,0,0,0,0,0,0,0,0,0
"2259",0,1,0,0,0,0,0,1,0,3,0,0,3,3
"2260",0,1,0,0,3,0,0,0,0,0,0,0,0,2
"2261",0,0,3,0,3,0,0,0,0,3,0,0,0,3
"2262",0,0,0,1,0,3,0,1,0,0,0,0,1,2
"2263",2,1,0,0,3,0,0,0,0,3,0,0,1,3
"2264",0,0,0,0,0,0,0,0,0,0,0,0,3,0
"2265",0,0,0,0,0,0,0,0,0,3,0,1,0,0
"2266",0,0,0,0,0,0,0,0,0,1,0,2,0,3
"2267",0,3,0,0,3,0,0,0,0,2,0,0,0,3
"2268",0,0,0,0,3,0,0,0,0,0,0,0,1,3
"2269",0,0,1,1,3,2,3,3,0,3,0,0,1,1
"2270",1,1,0,0,3,0,0,0,0,3,0,0,0,1
"2271",0,0,0,0,0,0,0,1,0,3,0,1,0,1
"2272",3,3,0,0,3,1,1,1,0,0,0,0,1,2
"2273",0,1,0,1,1,0,0,1,0,0,2,3,1,2
"2274",3,1,1,1,1,3,0,1,0,0,0,0,1,3
"2275",0,1,0,0,1,0,0,0,0,0,0,0,3,3
"2276",0,2,1,2,3,0,0,3,0,0,0,0,2,0
"2277",3,3,0,1,1,0,0,1,2,3,0,3,1,2
"2278",0,1,0,0,1,0,0,0,0,1,0,0,0,2
"2279",0,2,2,1,1,1,2,2,0,3,0,0,1,2
"2280",3,3,0,0,0,0,0,1,2,0,0,3,1,2
"2281",0,1,0,0,0,0,0,0,0,0,0,0,1,3
"2282",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2283",2,0,0,1,1,2,0,1,0,3,0,0,1,1
"2284",0,0,0,0,1,0,0,0,0,0,2,0,0,0
"2285",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2286",0,1,3,0,0,0,0,0,0,0,0,0,0,3
"2287",0,0,0,1,1,2,0,1,0,3,0,2,1,0
"2288",0,0,0,0,0,0,0,0,0,1,0,0,0,3
"2289",3,0,3,0,3,3,0,1,0,0,0,0,1,2
"2290",2,2,3,0,3,2,2,1,0,2,0,0,1,3
"2291",0,0,0,0,1,0,0,0,0,1,0,0,0,0
"2292",0,0,0,0,3,0,2,0,0,0,0,2,1,3
"2293",0,0,0,0,0,0,0,0,0,0,0,3,0,0
"2294",0,3,0,0,3,0,0,0,0,3,0,0,0,3
"2295",0,1,0,0,0,0,0,0,0,3,0,2,3,3
"2296",0,1,0,0,0,0,0,0,0,3,0,2,3,3
"2297",0,1,2,3,0,0,0,3,0,0,0,3,0,3
"2298",0,0,0,0,0,3,0,0,0,0,0,0,0,3
"2299",0,0,0,1,0,0,0,1,0,2,0,0,0,3
"2300",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2301",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2302",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2303",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2304",0,0,1,0,0,1,0,0,0,3,0,0,0,3
"2305",0,1,0,0,3,0,0,0,0,0,2,0,0,3
"2306",0,0,0,2,0,0,0,1,0,1,0,0,3,2
"2307",2,1,2,3,3,0,0,1,0,3,0,0,0,2
"2308",0,0,0,0,0,0,0,3,0,0,0,0,0,3
"2309",0,3,0,0,3,3,0,3,0,0,1,0,3,1
"2310",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2311",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2312",0,0,0,0,0,0,0,0,0,1,0,0,0,3
"2313",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2314",2,1,0,0,0,0,0,0,0,1,0,0,0,3
"2315",0,0,0,0,0,0,0,0,0,0,0,3,0,3
"2316",0,0,0,0,0,0,0,0,0,1,0,0,0,3
"2317",0,0,0,0,0,0,0,1,0,0,0,0,0,3
"2318",0,0,0,0,0,0,0,0,0,0,0,0,3,0
"2319",3,0,1,2,1,2,0,1,3,3,3,0,1,1
"2320",0,0,1,0,3,3,0,0,0,0,0,0,1,1
"2321",0,1,0,0,0,0,0,0,0,0,0,1,3,3
"2322",0,0,0,0,0,0,0,0,0,2,0,3,0,3
"2323",3,0,1,1,1,0,0,1,2,3,0,1,1,3
"2324",0,1,1,1,3,1,0,1,0,0,0,0,1,1
"2325",0,0,1,0,0,2,0,0,0,2,3,2,0,1
"2326",3,0,1,1,3,3,3,1,2,0,0,0,1,3
"2327",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2328",0,3,0,0,0,0,3,1,0,2,0,0,1,2
"2329",0,0,0,0,1,0,0,0,0,0,0,0,0,3
"2330",0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2331",0,0,0,0,0,0,0,0,0,2,0,0,0,3
"2332",0,0,1,0,3,0,0,0,0,2,0,1,0,0
"2333",0,0,0,0,3,0,0,0,0,3,0,1,0,3
"2334",3,3,0,1,3,2,0,0,2,2,3,0,1,1
"2335",0,2,2,1,3,1,0,1,0,0,0,0,1,3
"2336",1,1,0,0,3,0,0,3,0,3,0,0,1,1
"2337",0,3,1,1,3,1,0,1,0,3,0,0,1,3
"2338",0,0,2,1,3,3,3,1,0,3,3,1,1,3
"2339",0,0,0,0,1,0,0,1,0,2,0,0,0,3
"2340",0,1,0,0,0,0,0,0,0,2,0,0,0,0
"2341",0,0,0,1,3,3,3,3,0,0,0,0,2,1
"2342",3,0,1,1,3,2,0,1,0,0,1,0,2,2
"2343",0,1,0,1,1,2,0,0,0,3,0,0,1,0
"2344",0,0,1,1,3,3,1,0,0,3,0,1,1,0
"2345",0,0,2,1,0,1,0,1,0,0,0,0,1,1
"2346",0,2,0,2,1,2,0,0,0,3,0,3,0,0
"2347",0,1,0,3,1,3,0,2,0,0,0,3,1,3
"2348",0,0,1,1,3,2,2,1,0,0,0,0,1,3
"2349",0,0,0,0,3,0,0,0,0,3,0,0,1,3
"2350",1,0,2,1,3,0,0,0,2,3,2,0,1,3
"2351",0,0,0,0,0,0,0,0,0,1,0,0,0,3
"2352",0,1,1,0,1,0,0,0,2,0,0,0,0,2
"2353",0,0,0,1,1,0,0,0,0,1,0,0,1,0
"2354",0,0,0,0,1,0,0,3,0,0,0,0,0,3
"2355",0,0,0,0,0,0,0,0,0,0,0,0,1,2
"2356",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2357",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2358",0,3,0,2,1,0,0,0,0,0,0,0,0,3
"2359",2,0,0,0,0,0,0,0,0,0,0,0,1,0
"2360",0,0,0,0,0,0,0,0,0,1,0,0,0,2
"2361",0,0,0,0,0,0,0,0,0,0,0,0,3,3
"2362",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2363",0,0,0,0,0,0,0,0,0,1,0,0,0,3
"2364",0,3,0,0,1,0,2,0,0,0,1,0,1,1
"2365",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2366",0,0,1,0,1,1,0,2,0,2,0,3,0,3
"2367",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2368",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2369",0,0,0,0,1,0,0,0,0,0,0,0,1,1
"2370",0,1,0,0,0,0,0,2,0,1,0,0,2,3
"2371",2,0,0,0,3,0,0,0,0,1,0,2,0,3
"2372",0,0,0,0,1,0,0,0,0,3,0,0,0,3
"2373",0,0,0,0,0,0,0,0,0,0,0,0,1,3
"2374",0,0,2,0,0,0,0,0,0,2,3,0,0,0
"2375",0,0,0,0,0,0,0,0,0,2,3,0,0,0
"2376",0,1,0,0,0,0,0,0,0,3,0,3,1,3
"2377",2,0,3,2,3,1,2,2,1,1,2,0,2,1
"2378",0,3,0,0,3,3,0,1,0,3,2,1,0,1
"2379",0,3,1,1,3,1,0,1,2,3,0,0,1,0
"2380",0,0,0,0,0,3,0,1,0,2,0,0,1,3
"2381",0,0,0,0,3,0,0,0,0,0,0,3,0,3
"2382",3,1,1,0,3,1,0,1,3,2,0,0,1,0
"2383",0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2384",3,0,2,0,1,2,0,1,0,3,0,0,1,3
"2385",0,0,3,0,1,3,0,1,2,2,0,0,1,2
"2386",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2387",0,0,3,0,3,0,1,1,3,1,0,0,3,2
"2388",0,0,0,0,3,0,0,0,0,3,0,0,0,3
"2389",2,0,1,0,1,0,0,0,0,3,2,2,0,1
"2390",0,1,0,0,1,0,1,0,0,3,0,0,1,1
"2391",0,0,0,0,0,2,0,1,0,2,0,0,1,2
"2392",0,0,1,1,3,0,0,1,0,3,1,3,0,2
"2393",0,2,0,0,3,2,0,0,0,3,0,0,1,3
"2394",0,0,0,0,3,0,0,0,0,1,0,0,0,0
"2395",2,3,0,0,3,0,0,1,0,3,0,0,2,2
"2396",0,1,0,0,0,0,0,0,0,3,0,0,3,2
"2397",3,0,1,1,3,0,0,1,0,0,0,0,1,2
"2398",2,1,0,0,3,0,0,1,0,2,0,0,1,2
"2399",0,0,1,0,0,0,0,0,0,3,0,0,0,3
"2400",0,0,1,1,1,3,0,1,2,0,0,1,0,1
"2401",0,0,0,0,0,0,0,0,0,1,0,0,0,3
"2402",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2403",0,0,0,0,0,0,0,1,0,0,0,0,3,3
"2404",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2405",0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2406",2,1,0,1,0,0,0,0,0,0,0,0,0,2
"2407",0,0,0,1,2,3,0,0,0,1,2,3,3,0
"2408",0,0,0,0,0,0,0,0,0,1,0,1,1,3
"2409",2,2,1,0,1,2,0,1,0,3,1,1,1,1
"2410",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2411",0,0,0,0,0,0,0,0,0,1,0,0,0,3
"2412",0,0,0,0,0,0,0,0,0,0,0,1,0,2
"2413",0,0,0,0,3,0,0,0,0,3,3,1,1,0
"2414",0,0,0,0,3,0,2,0,0,3,1,0,1,0
"2415",0,0,0,0,0,0,0,0,0,0,0,1,0,3
"2416",3,0,1,1,1,2,0,1,0,2,1,3,1,3
"2417",2,0,3,0,0,0,0,1,0,3,0,0,1,3
"2418",1,1,3,0,1,0,0,1,0,3,0,3,1,0
"2419",0,0,0,0,3,0,0,0,0,3,0,0,0,1
"2420",2,3,0,0,1,0,0,0,0,0,0,2,1,3
"2421",0,0,0,0,0,0,0,0,0,3,0,0,3,3
"2422",0,1,1,0,3,1,0,1,0,0,0,3,1,3
"2423",0,0,0,0,3,0,0,0,0,0,0,0,0,3
"2424",1,1,0,0,0,0,0,3,1,1,0,1,1,2
"2425",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2426",2,0,3,0,1,0,0,0,1,2,3,0,1,1
"2427",0,3,1,0,3,0,0,1,0,3,0,0,0,2
"2428",2,2,2,1,1,0,0,1,2,0,0,3,1,2
"2429",0,0,0,0,0,0,1,0,0,0,0,0,1,0
"2430",0,2,0,0,0,0,0,0,0,3,0,0,3,3
"2431",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2432",1,0,0,0,0,1,2,3,0,0,0,0,1,3
"2433",0,0,0,0,3,0,0,0,0,1,0,0,0,0
"2434",0,0,0,0,0,0,0,0,0,2,0,0,1,3
"2435",0,3,0,0,0,0,0,0,0,0,0,0,3,3
"2436",0,0,1,1,0,0,0,0,0,1,0,0,0,3
"2437",0,0,1,0,3,1,0,1,0,0,0,0,1,0
"2438",1,0,3,1,1,2,2,1,2,2,0,0,0,0
"2439",0,0,0,0,0,0,0,0,0,3,0,0,0,3
"2440",2,0,0,0,0,0,0,1,0,0,0,0,1,0
"2441",0,0,1,0,0,1,0,1,0,1,0,0,2,2
"2442",0,3,1,1,1,3,3,1,0,0,2,1,3,1
"2443",0,0,1,3,3,1,0,1,0,3,1,1,1,2
"2444",0,1,0,0,0,0,0,0,0,0,0,0,3,1
"2445",0,0,0,0,0,0,0,1,0,3,0,0,1,0
"2446",0,0,0,0,0,0,0,0,0,0,0,0,3,1
"2447",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2448",0,1,0,0,0,0,0,0,0,3,1,0,1,0
"2449",0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2450",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2451",0,0,0,0,0,0,0,0,0,0,0,0,1,2
"2452",0,0,0,1,1,3,0,0,2,2,0,2,3,2
"2453",0,0,0,0,0,0,0,0,0,0,3,0,0,2
"2454",1,1,1,1,0,2,0,1,0,3,0,2,0,1
"2455",0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2456",2,0,1,0,0,1,0,1,0,1,0,0,1,3
"2457",0,0,0,0,0,0,0,0,0,0,0,0,1,3
"2458",0,0,0,2,3,0,0,0,0,3,0,0,1,3
"2459",2,1,3,0,3,0,0,0,0,0,0,0,1,3
"2460",0,0,0,0,0,0,0,1,0,0,0,0,1,1
"2461",0,0,0,0,3,3,2,1,0,2,0,0,1,0
"2462",0,1,0,0,3,0,0,0,0,3,0,0,0,3
"2463",0,0,0,1,3,0,0,0,0,3,0,3,3,3
"2464",0,0,0,0,3,0,0,1,0,0,0,0,0,3
"2465",0,1,0,0,1,0,0,0,0,3,0,0,1,2
"2466",1,3,0,0,3,0,0,1,0,0,0,0,0,2
"2467",0,1,0,0,3,1,0,0,0,3,0,0,1,2
"2468",3,0,1,0,1,2,2,0,0,1,0,0,1,1
"2469",0,2,1,2,2,3,0,0,0,3,0,3,1,0
"2470",0,0,1,0,1,0,0,1,0,0,0,0,0,0
"2471",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2472",0,0,3,0,0,0,0,0,0,1,0,0,0,3
"2473",0,0,0,0,1,0,1,1,0,0,0,2,1,3
"2474",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2475",0,0,1,1,2,1,0,1,0,3,0,0,0,0
"2476",0,0,3,0,3,0,1,3,0,3,1,2,1,3
"2477",0,0,0,0,0,0,0,0,0,0,0,3,0,1
"2478",0,1,0,0,0,0,0,0,0,0,0,0,1,3
"2479",0,3,0,2,1,3,0,1,0,1,0,1,0,1
"2480",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2481",2,0,0,0,1,0,0,0,0,1,0,0,0,3
"2482",0,0,3,0,3,2,0,3,0,0,2,0,1,2
"2483",0,0,0,0,0,3,0,0,0,2,0,0,0,2
"2484",2,1,0,2,3,2,0,0,0,3,0,0,0,3
"2485",1,0,0,0,3,0,1,3,0,1,0,0,0,1
"2486",0,0,0,2,3,1,0,0,0,2,0,2,1,1
"2487",0,0,3,0,3,0,0,0,0,0,0,0,0,1
"2488",0,0,0,0,0,0,0,0,0,1,2,0,0,3
"2489",0,0,0,0,1,2,1,0,0,0,3,0,0,2
"2490",0,3,0,0,1,2,0,1,0,0,3,3,1,3
"2491",3,0,3,1,3,0,0,1,0,2,0,3,1,3
"2492",0,1,0,0,0,0,0,0,0,1,0,0,3,3
"2493",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2494",0,3,2,1,0,3,3,1,0,3,0,2,0,3
"2495",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2496",3,1,0,2,1,0,1,2,0,1,0,3,1,2
"2497",3,0,0,1,3,2,0,3,0,0,2,0,3,3
"2498",3,0,2,0,3,1,0,1,0,0,1,0,1,1
"2499",0,0,0,0,1,0,0,0,0,0,0,0,0,3
"2500",0,1,0,0,0,0,0,0,0,3,0,0,0,3
"2501",0,0,3,0,3,2,0,1,0,3,0,0,3,1
"2502",0,0,0,0,0,0,0,0,0,2,0,0,0,3
"2503",0,0,0,0,3,0,0,0,0,0,0,0,0,3
"2504",0,0,0,0,3,0,0,1,0,3,0,0,0,0
"2505",0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2506",0,3,3,0,3,1,0,1,0,0,0,2,0,3
"2507",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2508",0,0,0,0,1,3,0,0,0,3,0,0,0,0
"2509",0,2,3,1,2,2,1,1,0,0,0,0,1,2
"2510",2,2,2,2,0,2,2,0,3,2,0,1,0,0
"2511",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2512",0,3,0,0,0,0,0,1,0,2,0,0,2,0
"2513",0,0,0,0,0,2,0,0,0,0,0,3,0,1
"2514",0,3,0,0,0,0,0,0,0,0,0,0,0,3
"2515",0,1,1,0,1,0,0,1,0,1,3,1,1,0
"2516",0,0,0,2,3,1,1,1,0,2,0,1,0,0
"2517",0,3,1,1,1,2,1,1,0,1,0,0,1,3
"2518",0,0,1,0,0,2,1,0,0,1,0,0,1,1
"2519",0,3,0,0,1,0,3,0,0,2,0,0,0,2
"2520",0,1,0,0,0,0,0,0,0,0,0,3,3,2
"2521",0,0,0,1,0,0,0,0,0,1,0,2,1,0
"2522",0,1,0,0,1,2,0,0,0,3,0,0,0,2
"2523",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2524",0,0,0,0,0,3,0,1,0,0,0,2,1,3
"2525",0,0,0,0,0,0,0,0,0,0,0,0,1,3
"2526",0,0,0,2,0,0,0,1,0,1,0,0,0,3
"2527",0,0,0,1,1,0,0,0,0,0,0,0,0,3
"2528",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2529",0,1,3,0,3,0,0,0,0,0,0,0,3,1
"2530",0,0,0,0,0,0,0,0,0,0,0,0,3,0
"2531",2,0,0,0,0,0,0,0,0,3,0,0,3,2
"2532",0,0,0,0,0,0,0,0,0,3,0,0,1,3
"2533",0,1,0,0,1,3,0,0,0,0,0,0,1,3
"2534",0,3,0,0,0,0,0,0,0,3,2,0,0,0
"2535",0,0,0,0,0,0,0,1,0,3,0,0,0,1
"2536",0,0,0,0,3,0,0,0,0,3,0,1,0,2
"2537",0,0,0,0,3,2,0,0,0,2,2,0,0,2
"2538",0,0,0,0,0,0,0,0,0,1,0,2,0,3
"2539",0,1,0,0,0,0,0,0,0,2,0,0,3,3
"2540",0,0,3,0,1,0,0,0,0,1,0,0,0,3
"2541",0,0,0,0,0,0,0,1,0,0,0,0,1,3
"2542",0,0,0,0,0,0,0,0,0,3,0,1,1,2
"2543",2,1,0,1,0,0,0,1,0,3,2,3,1,2
"2544",0,0,0,0,0,1,0,0,0,0,0,0,3,1
"2545",0,2,0,0,0,0,0,0,0,0,0,0,3,0
"2546",2,3,0,0,0,0,0,1,0,0,0,3,1,0
"2547",2,0,0,0,3,1,0,1,0,3,1,0,1,1
"2548",0,0,0,0,0,1,0,0,0,0,0,0,2,0
"2549",0,1,0,0,0,0,0,1,0,3,0,3,1,0
"2550",0,0,0,1,0,0,0,3,0,1,0,0,3,1
"2551",3,0,1,1,0,1,0,1,0,3,1,0,1,2
"2552",0,0,1,0,0,2,0,0,0,3,3,0,3,0
"2553",3,1,0,1,3,0,0,1,2,0,1,0,1,2
"2554",0,0,0,0,1,0,0,3,0,0,0,0,1,0
"2555",0,0,0,0,0,0,0,0,0,0,0,0,3,3
"2556",0,3,0,1,3,0,0,3,0,3,3,3,3,3
"2557",3,1,3,2,1,0,0,1,2,0,1,0,2,3
"2558",0,0,0,0,0,0,0,0,0,3,0,0,0,0
"2559",2,2,0,3,0,3,2,1,0,0,0,3,2,1
"2560",0,3,2,0,3,1,2,0,0,3,0,1,1,0
"2561",3,0,2,0,1,0,1,1,2,0,0,0,1,0
"2562",3,3,0,1,3,1,0,1,2,3,3,0,0,1
"2563",0,0,3,0,2,1,0,0,0,2,0,0,1,3
"2564",0,0,1,0,1,0,0,0,0,0,0,0,0,3
"2565",3,3,0,0,3,0,0,1,0,0,3,2,1,0
"2566",0,0,0,0,0,0,0,0,0,0,0,0,1,3
"2567",2,0,0,0,0,2,0,0,0,2,0,0,0,3
"2568",2,0,2,0,3,2,0,1,0,0,0,0,3,1
"2569",0,2,0,0,2,0,0,0,0,0,0,0,1,3
"2570",0,0,0,1,2,0,0,0,0,0,0,1,0,3
"2571",0,0,0,0,0,0,0,0,0,0,0,0,1,3
"2572",1,0,0,0,0,0,0,3,0,0,0,1,3,1
"2573",0,1,2,2,1,1,0,1,0,3,1,0,0,1
"2574",0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2575",0,0,1,1,1,0,0,0,0,1,0,0,0,3
"2576",0,0,0,0,3,0,0,0,0,1,0,0,3,2
"2577",0,0,0,0,3,0,0,0,0,3,0,0,0,1
"2578",0,0,0,0,0,0,0,0,0,0,0,1,0,3
"2579",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2580",0,0,0,0,3,2,0,0,0,0,0,0,1,1
"2581",2,0,3,0,0,0,0,0,0,3,0,2,1,1
"2582",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2583",0,0,0,0,2,0,0,0,0,0,0,0,1,1
"2584",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2585",0,0,1,0,1,0,2,0,0,3,0,1,0,0
"2586",0,0,3,0,3,0,1,0,0,0,0,0,2,3
"2587",0,1,0,2,0,0,2,1,0,3,2,1,3,1
"2588",0,0,0,0,3,2,0,0,0,1,0,1,3,2
"2589",0,1,0,0,3,0,0,0,0,0,0,0,1,3
"2590",0,0,0,0,0,0,0,0,0,2,3,2,1,2
"2591",3,0,1,0,0,0,1,1,0,0,0,0,0,3
"2592",0,0,0,0,0,0,0,0,0,3,0,0,0,2
"2593",0,0,0,0,0,0,0,0,0,0,0,3,2,2
"2594",2,2,0,2,3,1,0,3,0,3,3,0,1,3
"2595",0,0,1,1,3,0,1,1,0,0,2,0,1,3
"2596",0,0,0,0,3,0,0,0,0,0,3,0,3,2
"2597",0,0,2,0,0,2,0,0,0,2,0,2,1,0
"2598",0,0,0,0,3,0,0,0,0,1,0,0,0,3
"2599",0,0,0,0,0,0,0,0,0,0,0,0,1,3
"2600",3,0,0,0,0,2,0,0,0,0,0,0,1,3
"2601",0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2602",0,0,0,0,3,0,0,0,0,0,0,0,0,0
"2603",3,2,1,2,3,2,0,3,2,3,2,2,2,0
"2604",0,0,0,0,0,1,0,0,0,0,0,3,0,3
"2605",0,0,0,0,0,0,0,0,0,1,0,0,1,3
"2606",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607",0,0,1,0,1,1,1,1,0,3,0,1,1,0
"2608",3,0,1,3,1,0,0,1,0,0,0,0,1,1
"2609",0,0,0,1,0,0,0,0,0,2,0,2,3,3
"2610",0,1,2,0,0,0,0,0,0,0,0,0,0,0
"2611",0,0,1,0,0,3,0,1,3,2,0,0,1,3
"2612",0,0,0,0,0,0,0,0,0,2,0,0,0,0
"2613",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2614",0,0,0,0,0,0,0,0,0,2,0,0,0,1
"2615",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2616",0,0,0,0,0,0,0,0,0,3,0,0,0,0
"2617",3,0,0,1,1,2,0,1,0,3,2,3,3,2
"2618",3,1,3,1,3,1,1,1,0,3,1,0,1,1
"2619",0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2620",1,0,0,1,0,0,0,0,0,2,0,0,1,1
"2621",0,2,0,0,1,0,0,0,0,2,0,0,0,2
"2622",0,1,0,2,0,0,0,0,0,0,0,3,0,3
"2623",0,0,0,0,0,0,0,0,0,2,0,0,3,3
"2624",0,1,0,0,2,0,0,1,0,3,0,0,3,3
"2625",0,0,1,0,1,0,0,0,0,0,0,0,1,3
"2626",0,3,0,0,3,0,0,0,0,1,0,0,0,1
"2627",2,3,2,2,3,0,0,1,2,2,0,0,1,1
"2628",2,0,0,0,3,0,0,0,0,0,0,0,1,2
"2629",0,0,0,0,0,0,0,0,0,1,0,0,1,2
"2630",0,0,0,0,0,0,0,0,0,1,0,0,0,3
"2631",2,0,0,0,0,0,0,0,0,3,0,0,0,2
"2632",0,3,0,0,3,2,0,1,0,2,0,0,1,3
"2633",0,0,0,1,0,0,0,1,0,0,0,2,1,2
"2634",0,0,0,1,0,0,0,0,0,0,0,0,1,3
"2635",0,0,0,0,0,0,0,0,0,1,1,0,1,3
"2636",0,0,0,0,3,0,0,0,0,0,0,0,0,1
"2637",1,0,0,0,0,0,0,0,0,0,0,0,1,3
"2638",0,0,0,0,1,0,0,0,0,2,0,0,0,0
"2639",0,2,0,0,2,0,0,0,0,1,0,0,0,0
