"","I01","I02","I03","I04","I05","I06","I07","I08","I09","I10","I11","I12","I13","I14","I15","I16","I17","I18","I19","I20","I21","I22","I23","I24","I25","I26","I27","I28","I29","I30","I31","I32","I33","I34","I35","I36","I37"
"899",1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,2,2,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"900",1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1
"901",1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,3,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0
"902",1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,4,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1
"903",1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,4,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"904",1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,4,2,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1
"905",1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,2,3,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
"906",1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,4,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"907",1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,4,3,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0
"908",1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,2,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"909",1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"910",1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,3,3,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"911",1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,4,3,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
"912",1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,2,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0
"913",1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,4,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1
"914",1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,4,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1
"915",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,4,2,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1
"916",1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,4,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0
"917",1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,4,3,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
"918",1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,2,4,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1
"919",1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,2,3,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
"920",1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1
"921",1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0
"922",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,4,2,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1
"923",1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,4,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"924",1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,4,3,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0
"925",1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,4,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
"926",1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,2,3,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1
"927",1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,4,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
"928",1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,2,2,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1
"929",1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,2,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1
"930",1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,4,3,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1
"931",1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,2,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1
"932",1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,2,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1
"933",1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,2,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"934",1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,4,4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"935",1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1
"936",1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,3,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0
"937",1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1
"938",1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,4,2,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1
"939",1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,2,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0
"940",1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,4,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0
"941",1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,4,3,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0
"942",1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0
"943",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"944",1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,4,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"945",1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,2,2,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1
"946",1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
"947",1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,4,2,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0
"948",1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,4,3,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0
"949",1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,4,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1
"950",1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,3,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0
"951",1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,4,2,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1
"952",1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,2,4,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0
"953",1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1
"954",1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,4,3,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
"955",1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,3,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1
"956",1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,2,3,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1
"957",1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1
"958",1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0
"959",1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,2,3,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0
"960",1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,4,2,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1
"961",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
"962",1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,4,4,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
"963",1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0
"964",1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,2,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
"965",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
"966",1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1
"967",1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1
"968",1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,4,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
"969",1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,4,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1
"970",1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"971",1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,2,3,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1
"972",1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,2,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0
"973",1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,4,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"974",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"975",1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,4,4,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0
"976",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,4,3,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1
"977",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"978",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1
"979",1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,4,3,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
"980",1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1
"981",1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,4,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0
"982",1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,2,2,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"983",1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,2,3,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"984",1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,2,3,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0
"985",1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,4,2,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1
"986",1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,3,4,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1
"987",1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,3,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
"988",1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,4,3,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
"989",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,4,4,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"990",1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,2,2,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
"991",1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,2,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"992",1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,2,2,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"993",1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,2,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1
"994",1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,2,4,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"995",1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,2,2,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1
"996",1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,2,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
"997",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"998",0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,4,2,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0
"999",1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,4,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0
"1000",1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,2,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0
