"","XDATE","DELAY","CONTRIBUTOR","BID","ASK","FLAG"
"2645",199706240246,0,"SUMS",25,25.5,0
"2646",199706240248,0,"AIGH",24.9,25.4,0
"2647",199706240248,0,"AIGH",24.85,25.35,0
"2648",199706240248,1,"AIGH",24.8,25.3,0
"2649",199706240249,0,"SUMS",24.8,25.2,0
"2650",199706240249,0,"AIGH",24.75,25.25,0
"2651",199706240249,0,"SUMS",24.8,25.1,0
"2652",199706240250,0,"SUMS",24.9,25.2,0
"2653",199706240251,0,"HKBK",25.05,25.25,0
"2654",199706240251,0,"UOBX",24.8,25.3,0
"2655",199706240314,0,"STTA",25.87,25.97,0
"2656",199706240315,0,"HKBK",25.1,25.3,0
"2657",199706240317,0,"BBLT",25.9,25.95,0
"2658",199706240319,0,"CTRD",25.1,25.3,0
"2659",199706240319,0,"MLMA",25,25.2,0
"2660",199706240325,0,"ABNP",25.87,25.94,0
"2661",199706240329,0,"AIGH",24.65,25.15,0
"2662",199706240330,0,"TDBB",25.9,25.95,0
"2663",199706240332,0,"AIGH",24.55,25.05,0
"2664",199706240333,0,"HSBK",25.9,26,0
"2665",199706240333,0,"AIGH",24.5,25,0
"2666",199706240336,0,"AIGH",24.4,24.9,0
"2667",199706240340,0,"BBLS",24.8,25.1,0
"2668",199706240352,0,"SCBK",25.9,26,0
"2669",199706240428,0,"UOBX",24.75,25.25,0
"2670",199706240456,0,"HKBK",25.05,25.25,0
"2671",199706240536,0,"SUMS",25.1,25.4,0
"2672",199706240614,0,"BGFX",25,25.5,0
"2673",199706240618,1,"EMFY",25,25.2,0
"2674",199706240620,0,"BBLH",25.3,25.5,0
"2675",199706240622,0,"CHIC",25.2,25.6,0
"2676",199706240641,0,"MBRC",25.4,25.6,0
"2677",199706240643,1,"ABNP",25.85,25.92,0
"2678",199706240644,0,"AIGH",25,25.5,0
"2679",199706240644,1,"SCFE",25.3,25.6,0
"2680",199706240651,0,"AIGH",24.9,25.4,0
"2681",199706240652,0,"EMFY",25.3,25.5,0
"2682",199706240705,0,"HKBK",25.4,25.6,0
"2683",199706240722,0,"WBCM",25.35,25.65,0
"2684",199706240722,0,"WBCM",25.35,25.365,0
"2685",199706240722,1,"HKBK",25.42,25.62,0
"2686",199706240728,0,"CTBT",25.85,25.95,0
"2687",199706240743,0,"SCFE",25.2,25.5,0
"2688",199706240754,0,"INDS",25.4,25.47,0
"2689",199706240755,0,"INDS",25.4,25.5,0
"2690",199706240755,0,"INDS",25.5,25.6,0
"2691",199706240755,1,"GBNP",25.45,25.65,0
"2692",199706240803,0,"SCRS",24.4,24.6,0
"2693",199706240803,0,"CTRD",25.4,25.6,0
"2694",199706240804,0,"SCRS",24.2,24.7,0
"2695",199706240806,0,"SCRS",25.2,25.7,0
"2696",199706240820,0,"HKBK",25.4,25.6,0
"2697",199706240825,0,"HKBK",25.45,25.6,0
"2698",199706240836,0,"ANZS",25.3,25.6,0
"2699",199706240912,0,"MBRC",25.4,25.7,0
"2700",199706240932,0,"EMFY",25.4,25.6,0
"2701",199706240941,0,"BGFX",25.25,25.75,0
"2702",199706240942,0,"CBAX",25.4,25.6,0
"2703",199706240946,0,"BNST",25.4,25.6,0
"2704",199706240951,0,"BNSV",25.4,25.6,0
"2705",199706241125,0,"SCFE",25.4,25.6,0
"2706",199706241126,0,"ANZZ",25.4,25.6,0
"2707",199706241221,0,"SCFE",25.3,25.5,0
"2708",199706241239,0,"SCEX",25.35,25.55,0
"2709",199706241249,0,"SCFE",25.25,25.45,0
"2710",199706241315,0,"EMFY",25.05,25.25,0
"2711",199706241344,0,"SCFE",25.1,25.4,0
"2712",199706241420,0,"BGFX",25,25.5,0
"2713",199706241421,0,"EMFY",25,25.2,0
"2714",199706241618,1,"SCEX",25.1,25.3,0
"2715",199706241754,0,"BBNF",25.05,25.35,0
"2716",199706241856,0,"SCEX",25,25.2,0
"2717",199706241942,0,"SCEX",25,25.3,0
"2718",199706242228,0,"CBAP",24.9,25.4,0
"2719",199706242229,0,"CBAP",24.95,25.4,0
"2720",199706242229,0,"CBAP",24.95,25.45,0
"2721",199706242334,0,"SCRS",25.15,25.55,0
"2722",199706242349,0,"SCRS",25,25.4,0
"2723",199706250003,0,"MBRC",25.1,25.35,0
"2724",199706250014,0,"ANZS",25,25.5,0
"2725",199706250055,0,"INDS",24.2,24.25,0
"2726",199706250055,0,"INDS",25.2,25.25,0
"2727",199706250055,0,"INDS",25.2,25.3,0
"2728",199706250055,0,"INDS",25.2,26.2,0
"2729",199706250055,0,"INDS",25.2,26.1,0
"2730",199706250056,0,"SCRS",25.2,25.4,0
"2731",199706250105,0,"UOBX",25.05,25.55,0
"2732",199706250107,0,"AIGH",24.8,25.3,0
"2733",199706250111,0,"ABNS",25.15,25.45,0
"2734",199706250111,0,"GBNP",25.25,25.45,0
"2735",199706250117,0,"MBRC",25.2,25.4,0
"2736",199706250126,0,"CTBT",25.82,25.92,0
"2737",199706250127,0,"BOAS",25.3,25.5,0
"2738",199706250147,0,"SCRS",25.1,25.4,0
"2739",199706250147,0,"STTA",25.8,25.9,0
"2740",199706250152,0,"ABNP",25.83,25.9,0
"2741",199706250152,0,"ANZS",25.1,25.4,0
"2742",199706250233,0,"HKBK",25.3,25.6,0
"2743",199706250251,0,"MBRC",25.25,25.35,0
"2744",199706250256,0,"OUBV",25.25,25.4,0
"2745",199706250323,0,"MLMA",25.25,25.35,0
"2746",199706250326,0,"HKBK",25.3,25.5,0
"2747",199706250329,0,"CTBT",25.83,25.89,0
"2748",199706250335,1,"TDBB",25.82,25.87,0
"2749",199706250431,0,"AYUD",25.82,25.87,0
"2750",199706250437,0,"HSBK",25.83,25.88,0
"2751",199706250439,0,"SCRS",25.1,25.4,0
"2752",199706250503,0,"AIGH",24.75,25.25,0
"2753",199706250514,0,"BOAS",25.2,25.3,0
"2754",199706250518,0,"UOBX",25.03,25.53,0
"2755",199706250554,0,"SCRS",25.05,25.45,0
"2756",199706250555,0,"GBNP",25.25,25.35,0
"2757",199706250557,0,"EMFY",25.2,25.3,0
"2758",199706250559,0,"CHIC",25.25,25.55,0
"2759",199706250612,0,"BGFX",25.15,25.65,0
"2760",199706250631,1,"AIGH",25.05,25.35,0
"2761",199706250641,0,"SUMS",25.001,25.004,0
"2762",199706250641,0,"SUMS",25,25.25,0
"2763",199706250642,0,"SUMS",25,25.5,0
"2764",199706250655,0,"AIGH",24.8,25.3,0
"2765",199706250706,0,"SCFE",25.2,25.4,0
"2766",199706250709,0,"AIGH",24.75,25.25,0
"2767",199706250715,1,"SCFE",25.25,25.35,0
"2768",199706250717,0,"BOAT",25.83,25.85,0
"2769",199706250736,0,"UBRC",25.28,25.38,0
"2770",199706250740,0,"INBT",25.82,25.85,0
"2771",199706250754,0,"EMFY",25.4,25.6,0
"2772",199706250756,0,"SCFE",25.25,25.45,0
"2773",199706250756,0,"HKBK",25.25,25.45,0
"2774",199706250758,0,"INDS",25.2,25.25,0
"2775",199706250759,0,"INDS",25.2,25.3,0
"2776",199706250759,0,"EMFY",25.2,25.4,0
"2777",199706250803,0,"BNSV",25.2,25.4,0
"2778",199706250809,0,"BNST",25.2,25.4,0
"2779",199706251146,0,"RABS",25.3,25.5,0
"2780",199706251205,0,"SCFE",25.15,25.35,0
"2781",199706251206,0,"SCEX",25.15,25.35,0
"2782",199706252030,0,"ANZM",25.25,25.35,0
"2783",199706260003,0,"MBRC",25.25,25.35,0
"2784",199706260035,0,"UOBX",25.05,25.55,0
"2785",199706260035,1,"BOAS",25.25,25.45,0
"2786",199706260054,0,"UOBX",25.04,25.54,0
"2787",199706260058,0,"GBNP",25.3,0,0
"2788",199706260058,0,"GBNP",25.3,25.45,0
"2789",199706260102,1,"BBLS",25.25,25.45,0
"2790",199706260115,1,"HKBK",25.3,25.5,0
"2791",199706260118,0,"UOBX",25.1,25.6,0
"2792",199706260121,0,"CHAB",25.8,25.9,0
"2793",199706260122,0,"CHAB",25.85,25.95,0
"2794",199706260152,0,"SCRS",25.3,25.304,0
"2795",199706260152,0,"SCRS",25.3,25.5,0
"2796",199706260214,0,"BOAT",25.85,25.9,0
"2797",199706260217,0,"AIGH",25.45,25.55,0
"2798",199706260217,0,"SUMS",25.5,25.8,0
"2799",199706260236,0,"AIGH",25.4,25.5,0
"2800",199706260238,0,"AIGH",25.38,25.48,0
"2801",199706260239,0,"UOBX",25.11,25.61,0
"2802",199706260240,1,"AIGH",25.35,25.45,0
"2803",199706260241,0,"AIGH",25.3,25.4,0
"2804",199706260249,0,"ABNP",25.84,25.91,0
"2805",199706260318,0,"AIGH",25,25.5,0
"2806",199706260342,0,"CTRD",25.4,25.5,0
"2807",199706260344,0,"BBLT",25.85,25.87,0
"2808",199706260345,0,"TDBB",25.84,25.87,0
"2809",199706260345,0,"ABNP",25.83,25.88,0
"2810",199706260349,0,"CHAB",25.86,25.96,0
"2811",199706260350,0,"SCBK",25.83,25.86,0
"2812",199706260350,0,"CHAB",25.85,25.95,0
"2813",199706260427,0,"HSBK",25.84,25.87,0
"2814",199706260513,1,"AIGH",25.2,25.4,0
"2815",199706260526,0,"HKBK",25.4,25.5,0
"2816",199706260557,1,"MBRC",25.45,25.5,0
"2817",199706260559,0,"CHIC",25.3,25.6,0
"2818",199706260604,0,"SUMS",25,25.5,0
"2819",199706260612,1,"BGFX",24.75,25.25,0
"2820",199706260618,0,"ABNS",25.4,25.55,0
"2821",199706260620,0,"EMFY",25.3,25.5,0
"2822",199706260628,0,"SUMS",25.45,25.55,0
"2823",199706260649,0,"EMFY",25.4,25.6,0
"2824",199706260701,0,"BGFX",25.15,25.65,0
"2825",199706260710,0,"BOAS",25.45,25.55,0
"2826",199706260717,0,"INBT",25.83,25.88,0
"2827",199706260720,0,"GBNP",25.5,25.6,0
"2828",199706260728,0,"ABNP",25.85,25.9,0
"2829",199706260730,0,"SCFE",25.5,25.7,0
"2830",199706260840,0,"BNSV",25.5,25.7,0
"2831",199706260842,0,"BTCO",25.55,25.65,0
"2832",199706260911,0,"MBRC",25.6,25.7,0
"2833",199706260911,0,"EMFY",25.45,25.65,0
"2834",199706261020,0,"BNST",25.45,25.65,0
"2835",199706261155,0,"CHIC",25.05,25.35,0
"2836",199706261225,0,"EMFY",25.2,25.4,0
"2837",199706261306,0,"SCFE",25.25,25.45,0
"2838",199706261311,0,"RABS",25.3,25.45,0
"2839",199706261326,1,"SCFE",25.15,25.35,0
"2840",199706261327,0,"SCFE",25.25,25.45,0
"2841",199706261407,0,"BGFX",25,25.5,0
"2842",199706261420,0,"SCFE",25.2,25.4,0
"2843",199706261432,0,"RABS",25.3,25.5,0
"2844",199706261441,0,"SCFE",25.3,25.5,0
"2845",199706261441,1,"SCFE",25.2,25.4,0
"2846",199706262339,1,"ANZM",25.2,25.5,0
"2847",199706270017,0,"MBRC",25.2,25.3,0
"2848",199706270023,0,"BOAS",25.3,25.5,0
"2849",199706270026,0,"ANZS",25.3,25.5,0
"2850",199706270041,0,"BBLS",25.35,25.45,0
"2851",199706270049,0,"UOBX",25.1,25.6,0
"2852",199706270055,0,"BBLS",25.33,25.43,0
"2853",199706270101,2,"BBLS",25.35,25.45,0
"2854",199706270102,1,"BBLS",25.4,25.5,0
"2855",199706270103,0,"BBLS",25.35,25.45,0
"2856",199706270126,0,"UOBX",25.12,25.62,0
"2857",199706270133,0,"STTA",25.84,25.89,0
"2858",199706270135,0,"SCRS",25.35,25.45,0
"2859",199706270231,0,"STTA",25.85,25.9,0
"2860",199706270316,0,"BBLS",25.25,25.35,0
"2861",199706270324,0,"MLMA",22.35,22.55,0
"2862",199706270326,0,"SUMS",25.32,25.42,0
"2863",199706270326,0,"MBRC",25.32,25.42,0
"2864",199706270332,0,"MLMA",25.32,25.42,0
"2865",199706270334,0,"TDBB",25.82,25.9,0
"2866",199706270350,0,"CTBT",25.84,25.89,0
"2867",199706270359,0,"SCBK",25.82,25.9,0
"2868",199706270427,0,"ANZM",25.1,25.4,0
"2869",199706270438,0,"UOBX",25,25.5,0
"2870",199706270446,0,"ABNP",25.84,25.9,0
"2871",199706270505,0,"SCRS",25.25,25.35,0
"2872",199706270613,0,"SCRS",25.2,25.3,0
"2873",199706270628,0,"BBLT",25.85,25.9,0
"2874",199706270636,0,"AIGH",25.12,25.22,0
"2875",199706270639,0,"BGFX",25.12,25.62,0
"2876",199706270702,0,"CHIC",25.1,25.35,0
"2877",199706270707,0,"AIGH",25.1,25.2,0
"2878",199706270711,0,"SCRS",25.21,25.31,0
"2879",199706270807,0,"HSBK",25.85,25.9,0
"2880",199706270809,0,"SCRS",25.2,25.3,0
"2881",199706270841,0,"SCFE",25,25.2,0
"2882",199706270851,1,"MBRC",25.2,25.3,0
"2883",199706270853,0,"CTRD",25.05,25.15,0
"2884",199706270922,0,"CHIC",24.85,25.15,0
"2885",199706270934,0,"CTRD",24.8,25,0
"2886",199706270941,0,"BGFX",24.55,25.05,0
"2887",199706270943,0,"CTRD",24.6,24.9,0
"2888",199706270946,0,"CTRD",24.5,24.8,0
"2889",199706270948,1,"SCFE",24.5,24.8,0
"2890",199706271048,0,"AIGH",24.75,24.85,0
"2891",199706271132,0,"BBNF",24.6,24.9,0
"2892",199706271200,3,"AIGN",24.75,24.85,0
"2893",199706271211,0,"AIGN",24.8,24.9,0
"2894",199706271228,0,"AIGN",24.82,24.87,0
"2895",199706271238,0,"BBNF",24.75,24.9,0
"2896",199706271256,0,"SCFE",24.8,25.1,0
"2897",199706271300,1,"AIGN",25.65,25.75,0
"2898",199706271303,0,"AIGN",24.65,24.75,0
"2899",199706271339,0,"BBNF",24.5,24.7,0
"2900",199706271347,0,"AIGN",24.55,24.65,0
"2901",199706271401,0,"AIGN",24.5,24.7,0
"2902",199706271407,0,"SCFE",24.4,24.7,0
"2903",199706271456,1,"BBNF",24.3,24.6,0
"2904",199706271515,0,"AIGH",24.1,24.3,0
"2905",199706271515,0,"BGFX",24.05,24.55,0
"2906",199706271538,1,"AIGH",24,24.3,0
"2907",199706271554,1,"AIGH",24,24.2,0
"2908",199706271633,0,"AIGN",25.2,25.35,0
"2909",199706271636,0,"AIGN",24.2,24.35,0
"2910",199706271636,0,"SCEX",24.2,24.4,0
"2911",199706271705,0,"AIGH",24.05,24.25,0
"2912",199706271724,0,"AIGH",24,24.2,0
"2913",199706271824,0,"AIGN",25.2,25.3,0
"2914",199706271833,0,"SCEX",24,24.5,0
"2915",199706271856,0,"AIGN",24.15,24.35,0
"2916",199706281856,99,"AIGN",24.15,24.35,0
"2917",199706292057,0,"ANZM",24,24.5,0
"2918",199706292131,0,"ANZM",24.001,24.051,0
"2919",199706292316,0,"SCRS",24.25,24.55,0
"2920",199706292354,1,"AIGH",24.1,24.3,0
"2921",199706300028,0,"BOAS",24.1,24.6,0
"2922",199706300029,0,"AIGH",23.95,24.15,0
"2923",199706300031,1,"CTRD",24.1,24.5,0
"2924",199706300032,0,"MBRC",24.7,24.75,0
"2925",199706300036,0,"MBRC",24.2,24.5,0
"2926",199706300036,0,"BBLS",24.1,24.3,0
"2927",199706300041,0,"BBLS",24.2,24.5,0
"2928",199706300046,0,"UOBX",24.05,25.55,0
"2929",199706300046,1,"ANZS",24.1,24.6,0
"2930",199706300049,0,"UOBX",24.05,24.55,0
"2931",199706300059,0,"ABNS",24.4,24.605,0
"2932",199706300059,0,"GBNP",24.45,24.75,0
"2933",199706300059,0,"ABNS",24.4,24.7,0
"2934",199706300059,0,"ABNS",24.4,24.6,0
"2935",199706300101,2,"UOBX",24.15,24.65,0
"2936",199706300128,0,"ABNS",24.5,25,0
"2937",199706300149,0,"AIGH",24.25,24.75,0
"2938",199706300153,0,"SUMS",24.5,24.8,0
"2939",199706300224,1,"SCRS",24.6,24.8,0
"2940",199706300231,0,"UOBX",24.35,24.85,0
"2941",199706300236,0,"ANZM",24.35,24.95,0
"2942",199706300248,0,"SCRS",24.5,24.7,0
"2943",199706300254,0,"UOBX",24.33,24.83,0
"2944",199706300317,0,"BBLT",25.87,25.97,0
"2945",199706300325,0,"CTBT",25.87,25.92,0
"2946",199706300335,0,"TDBB",25.87,25.91,0
"2947",199706300345,0,"BBLS",24.1,24.6,0
"2948",199706300402,0,"BBLS",24,24.5,0
"2949",199706300417,0,"BATH",25.86,25.91,0
"2950",199706300428,0,"SCRS",24.25,24.55,0
"2951",199706300441,0,"MBRC",24.3,24.5,0
"2952",199706300549,0,"SBES",24.45,24.65,0
"2953",199706300559,0,"UOBX",24.25,24.75,0
"2954",199706300615,0,"EMFY",24.25,24.45,0
"2955",199706300621,0,"BGFX",24.35,24.85,0
"2956",199706300623,0,"BGFX",24.1,24.6,0
"2957",199706300627,0,"CBAX",24.3,24.8,0
"2958",199706300634,0,"SCFE",24.5,24.8,0
"2959",199706300651,0,"CBAX",24.5,24.8,0
"2960",199706300653,0,"BATH",25.88,25.93,0
"2961",199706300655,0,"MBRC",24.6,24.7,0
"2962",199706300655,1,"SUMS",24.55,24.65,0
"2963",199706300736,0,"BBLS",24.5,24.8,0
"2964",199706300740,0,"TLBS",24.5,24.8,0
"2965",199706300754,0,"BGFX",24.4,24.9,0
"2966",199706300840,0,"SCFE",24.6,24.9,0
"2967",199706300925,0,"UOBX",24.45,24.95,0
"2968",199706300953,0,"SCFE",24.8,25,0
"2969",199706301003,0,"CBAX",24.8,25.1,0
"2970",199706301026,0,"BNSV",24.75,25.25,0
"2971",199706301030,0,"CHIC",24.9,25.1,0
"2972",199706301053,0,"AIGN",24.9,25.1,0
"2973",199706301149,0,"EMFY",24.9,25.1,0
"2974",199706301341,0,"AIGN",24.8,25,0
"2975",199706301444,0,"BGFX",24.65,25.15,0
"2976",199706301700,0,"SCEX",24.7,25,0
"2977",199706301902,0,"SCEX",24.25,24.75,0
"2978",199706301906,0,"SCEX",24.45,24.65,0
"2979",199706301909,0,"SCEX",24.4,24.9,0
"2980",199706302014,0,"ANZM",24.65,24.75,0
"2981",199706302328,0,"CBAP",24.25,24.75,0
"2982",199706302330,0,"SCEX",24.65,24.95,0
"2983",199706302332,0,"SCRS",24.45,24.75,0
"2984",199706302344,0,"MBRC",24.6,24.8,0
