"","X.Y..m..d.","NYSE"
"3429","1979-09-13",61.53
"3430","1979-09-14",62.08
"3431","1979-09-17",62.08
"3432","1979-09-18",61.62
"3433","1979-09-19",61.76
"3434","1979-09-20",62.85
"3435","1979-09-21",62.88
"3436","1979-09-24",62.37
"3437","1979-09-25",62.4
"3438","1979-09-26",62.57
"3439","1979-09-27",62.68
"3440","1979-09-28",62.24
"3441","1979-10-01",61.84
"3442","1979-10-02",62.36
"3443","1979-10-03",62.44
"3444","1979-10-04",62.77
"3445","1979-10-05",63.39
"3446","1979-10-08",62.58
"3447","1979-10-09",60.53
"3448","1979-10-10",59.53
"3449","1979-10-11",59.51
"3450","1979-10-12",59.29
"3451","1979-10-15",58.6
"3452","1979-10-16",58.5
"3453","1979-10-17",58.65
"3454","1979-10-18",58.8
"3455","1979-10-19",57.62
"3456","1979-10-22",56.9
"3457","1979-10-23",56.7
"3458","1979-10-24",56.83
"3459","1979-10-25",56.61
"3460","1979-10-26",56.96
"3461","1979-10-29",57.05
"3462","1979-10-30",58.11
"3463","1979-10-31",57.71
"3464","1979-11-01",58.17
"3465","1979-11-02",58.19
"3466","1979-11-05",57.81
"3467","1979-11-06",57.48
"3468","1979-11-07",56.75
"3469","1979-11-08",57.02
"3470","1979-11-09",57.74
"3471","1979-11-12",58.82
"3472","1979-11-13",58.59
"3473","1979-11-14",58.85
"3474","1979-11-15",59.27
"3475","1979-11-16",59.11
"3476","1979-11-19",59.36
"3477","1979-11-20",59.09
"3478","1979-11-21",59.18
"3479","1979-11-23",59.66
"3480","1979-11-26",60.91
"3481","1979-11-27",60.77
"3482","1979-11-28",61
"3483","1979-11-29",61.03
"3484","1979-11-30",60.71
"3485","1979-12-03",60.54
"3486","1979-12-04",61.06
"3487","1979-12-05",61.35
"3488","1979-12-06",61.8
"3489","1979-12-07",61.56
"3490","1979-12-10",61.66
"3491","1979-12-11",61.55
"3492","1979-12-12",61.58
"3493","1979-12-13",61.68
"3494","1979-12-14",62.35
"3495","1979-12-17",62.61
"3496","1979-12-18",62.06
"3497","1979-12-19",62
"3498","1979-12-20",62.08
"3499","1979-12-21",61.73
"3500","1979-12-24",61.74
"3501","1979-12-26",61.82
"3502","1979-12-27",61.91
"3503","1979-12-28",61.88
"3504","1979-12-31",61.95
"3505","1980-01-02",60.69
"3506","1980-01-03",60.34
"3507","1980-01-04",61.17
"3508","1980-01-07",61.4
"3509","1980-01-08",62.59
"3510","1980-01-09",62.72
"3511","1980-01-10",63.25
"3512","1980-01-11",63.33
"3513","1980-01-14",63.58
"3514","1980-01-15",63.95
"3515","1980-01-16",63.95
"3516","1980-01-17",63.8
"3517","1980-01-18",63.94
"3518","1980-01-21",64.51
"3519","1980-01-22",64.13
"3520","1980-01-23",65.13
"3521","1980-01-24",65.32
"3522","1980-01-25",65.27
"3523","1980-01-28",65.96
"3524","1980-01-29",65.49
"3525","1980-01-30",66.14
"3526","1980-01-31",65.61
"3527","1980-02-01",66.08
"3528","1980-02-04",65.69
"3529","1980-02-05",65.83
"3530","1980-02-06",66.39
"3531","1980-02-07",66.69
"3532","1980-02-08",67.57
"3533","1980-02-11",67.11
"3534","1980-02-12",67.51
"3535","1980-02-13",67.77
"3536","1980-02-14",66.82
"3537","1980-02-15",66.14
"3538","1980-02-19",65.62
"3539","1980-02-20",66.61
"3540","1980-02-21",66.03
"3541","1980-02-22",65.8
"3542","1980-02-25",64.79
"3543","1980-02-26",65.14
"3544","1980-02-27",64.3
"3545","1980-02-28",64.27
"3546","1980-02-29",64.95
"3547","1980-03-03",64.35
"3548","1980-03-04",64.36
"3549","1980-03-05",63.38
"3550","1980-03-06",61.94
"3551","1980-03-07",60.96
"3552","1980-03-10",60.59
"3553","1980-03-11",61.33
"3554","1980-03-12",60.86
"3555","1980-03-13",60.2
"3556","1980-03-14",60.07
"3557","1980-03-17",58.22
"3558","1980-03-18",59.09
"3559","1980-03-19",59.31
"3560","1980-03-20",58.66
"3561","1980-03-21",58.24
"3562","1980-03-24",56.47
"3563","1980-03-25",56.24
"3564","1980-03-26",55.98
"3565","1980-03-27",55.3
"3566","1980-03-28",56.82
"3567","1980-03-31",57.65
"3568","1980-04-01",57.83
"3569","1980-04-02",58.2
"3570","1980-04-03",57.95
"3571","1980-04-07",56.83
"3572","1980-04-08",57.38
"3573","1980-04-09",58.41
"3574","1980-04-10",59.05
"3575","1980-04-11",59
"3576","1980-04-14",58.42
"3577","1980-04-15",58.3
"3578","1980-04-16",57.71
"3579","1980-04-17",57.45
"3580","1980-04-18",57.21
"3581","1980-04-21",56.73
"3582","1980-04-22",58.74
"3583","1980-04-23",58.95
"3584","1980-04-24",59.38
"3585","1980-04-25",59.73
"3586","1980-04-28",60.01
"3587","1980-04-29",60.17
"3588","1980-04-30",60.36
"3589","1980-05-01",59.94
"3590","1980-05-02",60.05
"3591","1980-05-05",60.5
"3592","1980-05-06",60.49
"3593","1980-05-07",61.02
"3594","1980-05-08",60.52
"3595","1980-05-09",59.79
"3596","1980-05-12",59.78
"3597","1980-05-13",60.54
"3598","1980-05-14",60.9
"3599","1980-05-15",61.04
"3600","1980-05-16",61.23
"3601","1980-05-19",61.39
"3602","1980-05-20",61.35
"3603","1980-05-21",61.42
"3604","1980-05-22",62.19
"3605","1980-05-23",63.05
"3606","1980-05-27",63.5
"3607","1980-05-28",63.88
"3608","1980-05-29",62.97
"3609","1980-05-30",63.44
"3610","1980-06-02",63.22
"3611","1980-06-03",63.11
"3612","1980-06-04",64.24
"3613","1980-06-05",64.38
"3614","1980-06-06",64.67
"3615","1980-06-09",64.94
"3616","1980-06-10",65.43
"3617","1980-06-11",66.17
"3618","1980-06-12",65.92
"3619","1980-06-13",66.13
"3620","1980-06-16",66.26
"3621","1980-06-17",66.25
"3622","1980-06-18",66.36
"3623","1980-06-19",65.53
"3624","1980-06-20",65.2
"3625","1980-06-23",65.46
"3626","1980-06-24",65.84
"3627","1980-06-25",66.72
"3628","1980-06-26",66.44
"3629","1980-06-27",66.34
"3630","1980-06-30",65.34
"3631","1980-07-01",65.73
"3632","1980-07-02",66.16
"3633","1980-07-03",67.07
"3634","1980-07-07",67.58
"3635","1980-07-08",67.37
"3636","1980-07-09",67.46
"3637","1980-07-10",66.95
"3638","1980-07-11",67.44
"3639","1980-07-14",68.68
"3640","1980-07-15",68.35
"3641","1980-07-16",68.54
"3642","1980-07-17",69.53
"3643","1980-07-18",69.84
"3644","1980-07-21",70.1
"3645","1980-07-22",69.94
"3646","1980-07-23",69.76
"3647","1980-07-24",69.68
"3648","1980-07-25",69.1
"3649","1980-07-28",69.43
"3650","1980-07-29",69.99
"3651","1980-07-30",69.95
"3652","1980-07-31",69.64
"3653","1980-08-01",69.44
"3654","1980-08-04",69.2
"3655","1980-08-05",69.16
"3656","1980-08-06",69.63
"3657","1980-08-07",70.6
"3658","1980-08-08",70.81
"3659","1980-08-11",71.45
"3660","1980-08-12",70.92
"3661","1980-08-13",70.68
"3662","1980-08-14",71.81
"3663","1980-08-15",72.07
"3664","1980-08-18",70.75
"3665","1980-08-19",70.32
"3666","1980-08-20",71.01
"3667","1980-08-21",72.07
"3668","1980-08-22",72.47
"3669","1980-08-25",72.03
"3670","1980-08-26",71.86
"3671","1980-08-27",71.15
"3672","1980-08-28",70.35
"3673","1980-08-29",70.53
"3674","1980-09-02",71.28
"3675","1980-09-03",72.71
"3676","1980-09-04",72.41
"3677","1980-09-05",72.13
"3678","1980-09-08",71.27
"3679","1980-09-09",71.64
"3680","1980-09-10",72.12
"3681","1980-09-11",72.64
"3682","1980-09-12",72.65
"3683","1980-09-15",72.75
"3684","1980-09-16",73.41
"3685","1980-09-17",74.57
"3686","1980-09-18",74.36
"3687","1980-09-19",74.81
"3688","1980-09-22",75.43
"3689","1980-09-23",74.85
"3690","1980-09-24",75.34
"3691","1980-09-25",74.45
"3692","1980-09-26",72.99
"3693","1980-09-29",71.26
"3694","1980-09-30",72.38
"3695","1980-10-01",73.37
"3696","1980-10-02",73.96
"3697","1980-10-03",74.74
"3698","1980-10-06",76.04
"3699","1980-10-07",75.65
"3700","1980-10-08",76.02
"3701","1980-10-09",75.72
"3702","1980-10-10",75.34
"3703","1980-10-13",76.28
"3704","1980-10-14",76.32
"3705","1980-10-15",77.24
"3706","1980-10-16",76.37
"3707","1980-10-17",75.92
"3708","1980-10-20",76.44
"3709","1980-10-21",75.98
"3710","1980-10-22",76.06
"3711","1980-10-23",74.69
"3712","1980-10-24",74.9
"3713","1980-10-27",73.82
"3714","1980-10-28",73.84
"3715","1980-10-29",73.8
"3716","1980-10-30",72.85
"3717","1980-10-31",73.53
"3718","1980-11-03",74.36
"3719","1980-11-05",75.64
"3720","1980-11-06",74.29
"3721","1980-11-07",74.35
"3722","1980-11-10",74.61
"3723","1980-11-11",75.56
"3724","1980-11-12",77.44
"3725","1980-11-13",78.58
"3726","1980-11-14",78.96
"3727","1980-11-17",79.32
"3728","1980-11-18",80.48
"3729","1980-11-19",80.17
"3730","1980-11-20",80.9
"3731","1980-11-21",80.17
"3732","1980-11-24",79.67
"3733","1980-11-25",80.32
"3734","1980-11-26",80.78
"3735","1980-11-28",81.02
"3736","1980-12-01",79.16
"3737","1980-12-02",78.91
"3738","1980-12-03",78.81
"3739","1980-12-04",78.6
"3740","1980-12-05",77.16
"3741","1980-12-08",75.12
"3742","1980-12-09",75.04
"3743","1980-12-10",73.78
"3744","1980-12-11",73.11
"3745","1980-12-12",74.16
"3746","1980-12-15",74.31
"3747","1980-12-16",74.87
"3748","1980-12-17",76.13
"3749","1980-12-18",76.4
"3750","1980-12-19",76.86
"3751","1980-12-22",77.94
"3752","1980-12-23",77.64
"3753","1980-12-24",77.95
"3754","1980-12-26",78.28
"3755","1980-12-29",77.44
"3756","1980-12-30",77.58
"3757","1980-12-31",77.86
"3758","1981-01-02",78.26
"3759","1981-01-05",79.08
"3760","1981-01-06",79.14
"3761","1981-01-07",77.29
"3762","1981-01-08",76.2
"3763","1981-01-09",76.44
"3764","1981-01-12",76.52
"3765","1981-01-13",76.35
"3766","1981-01-14",76.55
"3767","1981-01-15",76.99
"3768","1981-01-16",77.33
"3769","1981-01-19",77.1
"3770","1981-01-20",75.61
"3771","1981-01-21",75.39
"3772","1981-01-22",74.76
"3773","1981-01-23",74.72
"3774","1981-01-26",74.45
"3775","1981-01-27",75.19
"3776","1981-01-28",74.78
"3777","1981-01-29",74.69
"3778","1981-01-30",74.27
"3779","1981-02-02",72.67
"3780","1981-02-03",73.48
"3781","1981-02-04",73.64
"3782","1981-02-05",74.31
"3783","1981-02-06",74.83
"3784","1981-02-09",74.05
"3785","1981-02-10",73.98
"3786","1981-02-11",73.47
"3787","1981-02-12",73.05
"3788","1981-02-13",72.8
"3789","1981-02-17",73.22
"3790","1981-02-18",73.59
"3791","1981-02-19",72.53
"3792","1981-02-20",72.45
"3793","1981-02-23",72.84
"3794","1981-02-24",72.91
"3795","1981-02-25",73.46
"3796","1981-02-26",74.39
"3797","1981-02-27",75.13
"3798","1981-03-02",75.58
"3799","1981-03-03",74.83
"3800","1981-03-04",74.98
"3801","1981-03-05",74.51
"3802","1981-03-06",74.46
"3803","1981-03-09",75.09
"3804","1981-03-10",74.73
"3805","1981-03-11",74.53
"3806","1981-03-12",76.27
"3807","1981-03-13",76.32
"3808","1981-03-16",77.19
"3809","1981-03-17",76.81
"3810","1981-03-18",76.99
"3811","1981-03-19",76.64
"3812","1981-03-20",77.09
"3813","1981-03-23",78.01
"3814","1981-03-24",77.52
"3815","1981-03-25",78.82
"3816","1981-03-26",78.43
"3817","1981-03-27",77.59
"3818","1981-03-30",77.36
"3819","1981-03-31",78.27
"3820","1981-04-01",78.62
"3821","1981-04-02",78.57
"3822","1981-04-03",78.14
"3823","1981-04-06",77.29
"3824","1981-04-07",77.3
"3825","1981-04-08",77.55
"3826","1981-04-09",77.8
"3827","1981-04-10",77.78
"3828","1981-04-13",76.94
"3829","1981-04-14",76.59
"3830","1981-04-15",77.46
"3831","1981-04-16",77.76
"3832","1981-04-20",78.17
"3833","1981-04-21",77.46
"3834","1981-04-22",77.41
"3835","1981-04-23",77.38
"3836","1981-04-24",78.05
"3837","1981-04-27",78.23
"3838","1981-04-28",77.55
"3839","1981-04-29",76.84
"3840","1981-04-30",76.81
"3841","1981-05-01",76.75
"3842","1981-05-04",75.52
"3843","1981-05-05",75.3
"3844","1981-05-06",75.6
"3845","1981-05-07",76.08
"3846","1981-05-08",76.13
"3847","1981-05-11",75.05
"3848","1981-05-12",75.6
"3849","1981-05-13",75.56
"3850","1981-05-14",76.02
"3851","1981-05-15",76.54
"3852","1981-05-18",76.73
"3853","1981-05-19",76.47
"3854","1981-05-20",76.53
"3855","1981-05-21",76.44
"3856","1981-05-22",76.26
"3857","1981-05-26",77.05
"3858","1981-05-27",77.58
"3859","1981-05-28",77.44
"3860","1981-05-29",76.99
"3861","1981-06-01",76.91
"3862","1981-06-02",75.89
"3863","1981-06-03",75.87
"3864","1981-06-04",76.02
"3865","1981-06-05",76.73
"3866","1981-06-08",76.76
"3867","1981-06-09",76.54
"3868","1981-06-10",76.78
"3869","1981-06-11",77.63
"3870","1981-06-12",77.6
"3871","1981-06-15",77.65
"3872","1981-06-16",76.8
"3873","1981-06-17",77.34
"3874","1981-06-18",76.4
"3875","1981-06-19",76.75
"3876","1981-06-22",76.59
"3877","1981-06-23",77.42
"3878","1981-06-24",77
"3879","1981-06-25",77.11
"3880","1981-06-26",76.97
"3881","1981-06-29",76.58
"3882","1981-06-30",76.15
"3883","1981-07-01",75.37
"3884","1981-07-02",74.73
"3885","1981-07-06",73.99
"3886","1981-07-07",74.39
"3887","1981-07-08",74.5
"3888","1981-07-09",75.06
"3889","1981-07-10",75.15
"3890","1981-07-13",75.28
"3891","1981-07-14",75.26
"3892","1981-07-15",75.6
"3893","1981-07-16",75.7
"3894","1981-07-17",75.96
"3895","1981-07-20",74.84
"3896","1981-07-21",74.59
"3897","1981-07-22",73.9
"3898","1981-07-23",74.01
"3899","1981-07-24",74.6
"3900","1981-07-27",75.32
"3901","1981-07-28",74.94
"3902","1981-07-29",74.95
"3903","1981-07-30",75.41
"3904","1981-07-31",75.95
"3905","1981-08-03",75.7
"3906","1981-08-04",76.04
"3907","1981-08-05",76.91
"3908","1981-08-06",77
"3909","1981-08-07",76.58
"3910","1981-08-10",76.9
"3911","1981-08-11",77.65
"3912","1981-08-12",77.42
"3913","1981-08-13",77.53
"3914","1981-08-14",77
"3915","1981-08-17",76.28
"3916","1981-08-18",75.55
"3917","1981-08-19",75.73
"3918","1981-08-20",75.88
"3919","1981-08-21",75.1
"3920","1981-08-24",72.92
"3921","1981-08-25",72.58
"3922","1981-08-26",72.49
"3923","1981-08-27",71.67
"3924","1981-08-28",71.97
"3925","1981-08-31",71.2
"3926","1981-09-01",71.28
"3927","1981-09-02",71.56
"3928","1981-09-03",70.25
"3929","1981-09-04",69.55
"3930","1981-09-08",68.24
"3931","1981-09-09",68.48
"3932","1981-09-10",69.49
"3933","1981-09-11",70.32
"3934","1981-09-14",69.79
"3935","1981-09-15",69.34
"3936","1981-09-16",68.82
"3937","1981-09-17",67.83
"3938","1981-09-18",67.27
"3939","1981-09-21",67.71
"3940","1981-09-22",67.43
"3941","1981-09-23",66.74
"3942","1981-09-24",66.42
"3943","1981-09-25",64.96
"3944","1981-09-28",66.43
"3945","1981-09-29",66.85
"3946","1981-09-30",67
"3947","1981-10-01",67.5
"3948","1981-10-02",68.86
"3949","1981-10-05",69
"3950","1981-10-06",69.03
"3951","1981-10-07",70.13
"3952","1981-10-08",70.74
"3953","1981-10-09",70.33
"3954","1981-10-12",70.21
"3955","1981-10-13",70.07
"3956","1981-10-14",68.97
"3957","1981-10-15",69.39
"3958","1981-10-16",69.13
"3959","1981-10-19",69.02
"3960","1981-10-20",69.75
"3961","1981-10-21",69.66
"3962","1981-10-22",69.39
"3963","1981-10-23",68.83
"3964","1981-10-26",68.58
"3965","1981-10-27",69.2
"3966","1981-10-28",69.34
"3967","1981-10-29",69.09
"3968","1981-10-30",70.64
"3969","1981-11-02",72.05
"3970","1981-11-03",72.38
"3971","1981-11-04",72.38
"3972","1981-11-05",71.79
"3973","1981-11-06",71.33
"3974","1981-11-09",71.67
"3975","1981-11-10",71.42
"3976","1981-11-11",71.54
"3977","1981-11-12",71.69
"3978","1981-11-13",70.85
"3979","1981-11-16",69.99
"3980","1981-11-17",70.39
"3981","1981-11-18",70.03
"3982","1981-11-19",70.36
"3983","1981-11-20",71
"3984","1981-11-23",70.91
"3985","1981-11-24",71.85
"3986","1981-11-25",72.15
"3987","1981-11-26",72.71
"3988","1981-11-30",73.37
"3989","1981-12-01",73.18
"3990","1981-12-02",72.4
"3991","1981-12-03",72.65
"3992","1981-12-04",73.24
"3993","1981-12-07",72.65
"3994","1981-12-08",72.36
"3995","1981-12-09",72.69
"3996","1981-12-10",72.84
"3997","1981-12-11",72.43
"3998","1981-12-14",71.24
"3999","1981-12-15",71.35
"4000","1981-12-16",71.06
"4001","1981-12-17",71.37
"4002","1981-12-18",71.87
"4003","1981-12-21",71.53
"4004","1981-12-22",71.27
"4005","1981-12-23",70.97
"4006","1981-12-24",71.11
"4007","1981-12-25",70.94
"4008","1981-12-29",70.58
"4009","1981-12-30",70.9
"4010","1981-12-31",71.11
"4011","1982-01-04",71.2
"4012","1982-01-05",69.72
"4013","1982-01-06",69.18
"4014","1982-01-07",69.02
"4015","1982-01-08",69.36
"4016","1982-01-11",67.76
"4017","1982-01-12",67.45
"4018","1982-01-13",66.63
"4019","1982-01-14",66.96
"4020","1982-01-15",67.41
"4021","1982-01-18",67.84
"4022","1982-01-19",67.19
"4023","1982-01-20",66.8
"4024","1982-01-21",67
"4025","1982-01-22",66.78
"4026","1982-01-25",66.64
"4027","1982-01-26",66.49
"4028","1982-01-27",66.78
"4029","1982-01-28",68.58
"4030","1982-01-29",69.39
"4031","1982-02-01",68.01
"4032","1982-02-02",68.17
"4033","1982-02-03",67.41
"4034","1982-02-04",67.3
"4035","1982-02-05",67.79
"4036","1982-02-08",66.32
"4037","1982-02-09",65.74
"4038","1982-02-10",66.21
"4039","1982-02-11",66.11
"4040","1982-02-12",66.09
"4041","1982-02-15",65.87
"4042","1982-02-17",65.71
"4043","1982-02-18",65.78
"4044","1982-02-19",65.43
"4045","1982-02-22",64.55
"4046","1982-02-23",64.44
"4047","1982-02-24",65.45
"4048","1982-02-25",65.41
"4049","1982-02-26",65.33
"4050","1982-03-01",65.44
"4051","1982-03-02",65.14
"4052","1982-03-03",64.14
"4053","1982-03-04",63.5
"4054","1982-03-05",63.14
"4055","1982-03-08",62.03
"4056","1982-03-09",62.71
"4057","1982-03-10",63.04
"4058","1982-03-11",62.98
"4059","1982-03-12",62.52
"4060","1982-03-15",62.88
"4061","1982-03-16",62.84
"4062","1982-03-17",62.74
"4063","1982-03-18",63.46
"4064","1982-03-19",63.62
"4065","1982-03-22",64.86
"4066","1982-03-23",65.3
"4067","1982-03-24",65
"4068","1982-03-25",65.15
"4069","1982-03-26",64.53
"4070","1982-03-29",64.65
"4071","1982-03-30",64.65
"4072","1982-03-31",64.52
"4073","1982-04-01",65.49
"4074","1982-04-02",66.22
"4075","1982-04-05",66.04
"4076","1982-04-06",66.41
"4077","1982-04-07",66.49
"4078","1982-04-08",66.89
"4079","1982-04-09",66.76
"4080","1982-04-13",66.76
"4081","1982-04-14",66.67
"4082","1982-04-15",66.96
"4083","1982-04-16",67.26
"4084","1982-04-19",67.2
"4085","1982-04-20",66.55
"4086","1982-04-21",66.71
"4087","1982-04-22",67.49
"4088","1982-04-23",68.25
"4089","1982-04-26",68.59
"4090","1982-04-27",67.95
"4091","1982-04-28",67.55
"4092","1982-04-29",66.95
"4093","1982-04-30",67.08
"4094","1982-05-03",67.26
"4095","1982-05-04",67.63
"4096","1982-05-05",67.75
"4097","1982-05-06",68.31
"4098","1982-05-07",68.76
"4099","1982-05-10",68.22
"4100","1982-05-11",68.8
"4101","1982-05-12",68.69
"4102","1982-05-13",68.2
"4103","1982-05-14",68.11
"4104","1982-05-17",67.36
"4105","1982-05-18",66.84
"4106","1982-05-19",66.32
"4107","1982-05-20",66.09
"4108","1982-05-21",66.26
"4109","1982-05-24",66.17
"4110","1982-05-25",65.95
"4111","1982-05-26",65.18
"4112","1982-05-27",64.88
"4113","1982-05-28",64.55
"4114","1982-06-01",64.37
"4115","1982-06-02",64.55
"4116","1982-06-03",64.42
"4117","1982-06-04",63.42
"4118","1982-06-07",63.36
"4119","1982-06-08",63.08
"4120","1982-06-09",62.68
"4121","1982-06-10",62.97
"4122","1982-06-11",63.94
"4123","1982-06-14",63.25
"4124","1982-06-15",63.05
"4125","1982-06-16",62.67
"4126","1982-06-17",61.96
"4127","1982-06-18",61.74
"4128","1982-06-21",61.73
"4129","1982-06-22",62.29
"4130","1982-06-23",63.26
"4131","1982-06-24",63.12
"4132","1982-06-25",62.72
"4133","1982-06-28",63.29
"4134","1982-06-29",63.28
"4135","1982-06-30",63.02
"4136","1982-07-01",62.51
"4137","1982-07-02",61.99
"4138","1982-07-05",61.78
"4139","1982-07-07",61.7
"4140","1982-07-08",61.81
"4141","1982-07-09",62.64
"4142","1982-07-12",62.96
"4143","1982-07-13",62.9
"4144","1982-07-14",63.36
"4145","1982-07-15",63.38
"4146","1982-07-16",63.67
"4147","1982-07-19",63.54
"4148","1982-07-20",63.95
"4149","1982-07-21",63.9
"4150","1982-07-22",63.95
"4151","1982-07-23",63.8
"4152","1982-07-26",63.35
"4153","1982-07-27",62.84
"4154","1982-07-28",61.87
"4155","1982-07-29",61.83
"4156","1982-07-30",61.51
"4157","1982-08-02",62.49
"4158","1982-08-03",61.91
"4159","1982-08-04",60.97
"4160","1982-08-05",60.44
"4161","1982-08-06",59.69
"4162","1982-08-09",59.25
"4163","1982-08-10",59.13
"4164","1982-08-11",58.95
"4165","1982-08-12",58.8
"4166","1982-08-13",59.54
"4167","1982-08-16",59.75
"4168","1982-08-17",62.41
"4169","1982-08-18",62.32
"4170","1982-08-19",62.57
"4171","1982-08-20",64.65
"4172","1982-08-23",66.36
"4173","1982-08-24",66.1
"4174","1982-08-25",67.39
"4175","1982-08-26",68.01
"4176","1982-08-27",67.23
"4177","1982-08-30",67.52
"4178","1982-08-31",68.54
"4179","1982-09-01",67.9
"4180","1982-09-02",68.98
"4181","1982-09-03",70.26
"4182","1982-09-06",69.56
"4183","1982-09-08",70.02
"4184","1982-09-09",69.97
"4185","1982-09-10",69.41
"4186","1982-09-13",70.03
"4187","1982-09-14",70.57
"4188","1982-09-15",71.19
"4189","1982-09-16",71
"4190","1982-09-17",70.34
"4191","1982-09-20",70.25
"4192","1982-09-21",71.49
"4193","1982-09-22",71.1
"4194","1982-09-23",70.98
"4195","1982-09-24",70.75
"4196","1982-09-27",70.88
"4197","1982-09-28",70.7
"4198","1982-09-29",69.78
"4199","1982-09-30",69.18
"4200","1982-10-01",70.01
"4201","1982-10-04",69.77
"4202","1982-10-05",70.06
"4203","1982-10-06",72.2
"4204","1982-10-07",73.77
"4205","1982-10-08",75
"4206","1982-10-11",76.91
"4207","1982-10-12",76.95
"4208","1982-10-13",78.3
"4209","1982-10-14",77.23
"4210","1982-10-15",76.74
"4211","1982-10-18",78.4
"4212","1982-10-19",78.35
"4213","1982-10-20",79.8
"4214","1982-10-21",79.72
"4215","1982-10-22",79.68
"4216","1982-10-25",76.65
"4217","1982-10-26",77.11
"4218","1982-10-27",77.68
"4219","1982-10-28",76.87
"4220","1982-10-29",76.95
"4221","1982-11-01",77.92
"4222","1982-11-02",79.12
"4223","1982-11-03",82.05
"4224","1982-11-04",81.59
"4225","1982-11-05",81.83
"4226","1982-11-08",80.94
"4227","1982-11-09",82.35
"4228","1982-11-10",81.43
"4229","1982-11-11",81.76
"4230","1982-11-12",80.7
"4231","1982-11-15",79.32
"4232","1982-11-16",78.3
"4233","1982-11-17",79.67
"4234","1982-11-18",79.98
"4235","1982-11-19",79.32
"4236","1982-11-22",77.85
