"","Chromosome","Genome.Order","gm05296","gm03563","gm01535","gm07081","gm01750","gm03134","gm13330","gm13031","gm01524"
"766",7,2204,-0.024627,-0.156886,-0.156886,0.435464,0.128462,0.014408,-0.184644,-0.133834,0.090317
"767",7,2205,0.030116,0.058408,0.058408,0.595703,-0.034371,0.104713,0.075997,0.092367,0.095779
"768",7,2206,0.005835,0.005752,0.005752,0.461224,0.051963,-0.026533,0.013845,-0.06719,0.008881
"769",7,2208,0.096212,NA,NA,0.569226,-0.060321,0.102567,0.059077,0.051453,0.060719
"770",7,2209,0.019305,0.26302,0.26302,NA,0.07853,NA,0.364479,0.20813,-0.111575
"771",7,2210,0.160713,0.125611,0.125611,0.591106,NA,0.160278,0.066073,0.17637,-0.030342
"772",7,2211,NA,NA,NA,NA,-0.02973,NA,0.222711,NA,-0.151156
"773",7,2212,-0.084852,-0.096069,-0.096069,-0.029213,-0.135662,-0.053126,-0.055273,-0.020242,-0.002529
"774",7,2213,-0.083347,0.016618,0.016618,0.026981,-0.025231,-0.016076,-0.043097,-0.118122,-0.176678
"775",7,2214,-0.046254,0.166589,0.166589,0.064321,-0.076567,0.05479,0.09964,-0.006535,-0.053377
"776",7,2215,NA,0.148287,0.148287,0.242905,NA,NA,0.068018,0.046545,-0.140489
"777",7,2216,NA,NA,NA,NA,-0.071059,NA,NA,NA,-0.137088
"778",7,2217,-0.047666,0.094413,0.094413,-0.059305,-0.027488,0.063375,0.137212,-0.000449,-0.148857
"779",7,2219,-0.069558,0.203646,0.203646,NA,0.160772,0.003398,0.225879,0.045782,-0.135297
"780",7,2220,NA,0.518768,0.518768,NA,NA,NA,0.253845,0.258863,0.047829
"781",7,2221,NA,0.213405,0.213405,NA,-0.149059,NA,0.225962,-0.026674,-0.176477
"782",7,2222,0.022064,-0.007088,-0.007088,NA,NA,0.009869,0.053449,-0.116922,-0.124297
"783",7,2223,NA,0.214468,0.214468,0.214484,-0.035268,NA,0.180265,0.071484,-0.152779
"784",7,2224,-0.014866,-0.019184,-0.019184,0.047986,0.033288,-0.017681,-0.072524,-0.057072,-0.043226
"785",7,2225,0.037114,0.092722,0.092722,0.006315,0.049452,0.05302,0.11057,-0.014352,0.151168
"786",7,2226,0.150672,0.028167,0.028167,0.11812,-0.094875,0.12602,-0.021394,0.134264,NA
"787",7,2227,-0.046617,0.090371,0.090371,0.022381,-0.022891,0.034038,0.077625,-0.027418,0.025504
"788",7,2228,0.013788,-0.007286,-0.007286,0.010774,0.063258,0.048963,0.019994,0.022293,0.02484
"789",7,2230,-0.016037,0.032002,0.032002,-0.003836,-0.126239,0.146188,0.093531,0.063528,0.000927
"790",7,2231,-0.140742,0.093603,0.093603,-0.147615,-0.065493,0.046884,0.07747,-0.081163,-0.16379
"791",7,2232,NA,-0.055332,-0.055332,-0.067094,0.00312,0.006873,0.093025,0.016413,-0.078701
"792",7,2233,0.00436,0.162161,0.162161,0.102075,-0.004414,0.04455,0.072998,0.057394,0.02504
"793",7,2234,-0.007059,0.066366,0.066366,-0.050316,-0.007941,-0.03206,0.059695,-0.0564,0.007025
"794",7,2235,-0.049914,0.00716,0.00716,0.095336,-0.12766,-0.000238,0.02,-0.129784,0.066594
"795",7,2236,-0.078857,0.015133,0.015133,NA,0.015912,-0.022596,-0.033003,-0.146008,-0.054105
"796",7,2237,0.01426,-0.075796,-0.075796,0.01743,NA,-0.011576,-0.113402,-0.099289,-0.063241
"797",7,2238,NA,NA,NA,NA,-0.036934,NA,NA,NA,NA
"798",7,2239,-0.03237,0.03466,0.03466,NA,-0.028037,0.116175,NA,NA,-0.041651
"799",7,2242,-0.030895,-0.078571,-0.078571,-0.040529,-0.100241,-0.046764,-0.054268,-0.112103,0.043865
"800",7,2243,-0.014101,0.101891,0.101891,0.149554,NA,0.019244,0.192761,-0.093599,0.02588
"801",7,2244,NA,NA,NA,NA,-0.102012,NA,-0.038359,NA,-0.30448
"802",7,2245,-0.049734,-0.012027,-0.012027,NA,NA,-0.01082,-0.169967,-0.073112,-0.070519
"803",7,2246,0.014992,0.103469,0.103469,NA,0.083195,0.123104,-0.019073,-0.009452,-0.00344
"804",7,2247,0.063282,-0.041195,-0.041195,0.079193,0.04933,0.044841,NA,0.085726,0.063657
"805",7,2248,0.090887,0.045614,0.045614,0.118188,0.03603,0.116074,0.060551,0.03709,-0.008949
"806",7,2249,0.14126,-0.045505,-0.045505,NA,-0.07932,0.108367,NA,NA,0.082015
"807",7,2250,-0.035478,-0.030161,-0.030161,NA,-0.116577,-0.006807,-0.013726,-0.06348,0.021189
"808",7,2251,-0.013926,-0.057102,-0.057102,0.009351,-0.017809,NA,0.005479,-0.05629,0.02104
"809",7,2253,0.177317,-0.002202,-0.002202,0.125234,0.009219,0.104537,0.014477,-0.001686,-0.023258
"810",7,2254,0.078492,0.00597,0.00597,0.039947,-0.079277,NA,-0.000911,0.049623,0.194126
"811",7,2255,-0.058104,0.042588,0.042588,NA,-0.015968,0.00479,0.012831,-0.033779,0.003082
"812",7,2256,-0.011249,-0.103332,-0.103332,0.02093,-0.027989,-0.036088,-0.145497,-0.04037,-0.040447
"813",7,2257,-0.030675,0.044445,0.044445,-0.020859,0.020653,-0.008929,-3e-05,-0.04823,0.121487
"814",7,2258,-0.029807,-0.104739,-0.104739,-0.10093,0.081319,-0.055069,NA,-0.108847,-0.030818
"815",7,2259,0.261737,0.207537,0.207537,NA,-0.049256,NA,0.170342,0.229017,0.038232
"816",7,2260,-0.070529,0.04898,0.04898,0.046953,0.00197,0.115217,0.04337,-0.030378,0.134234
"817",7,2261,-0.019531,-0.04243,-0.04243,0.014228,0.013917,0.008352,-0.067971,-0.048084,0.089721
"818",7,2262,0.014052,0.126843,0.126843,-0.058972,-0.023394,0.062211,0.155938,0.033593,0.008248
"819",7,2264,-0.050908,0.13317,0.13317,-0.058047,NA,NA,0.165731,0.02252,-0.052751
"820",7,2265,NA,NA,NA,NA,-0.008182,NA,NA,NA,0.000859
"821",7,2266,-0.022463,0.100318,0.100318,-0.018235,-0.049985,0.074365,0.161004,-0.031006,-0.051029
"822",7,2267,-0.036425,0.02878,0.02878,-0.047069,-0.018711,-0.058571,0.050436,-0.004965,-0.212676
"823",7,2268,-0.031567,0.202071,0.202071,NA,-0.124145,0.012847,0.102529,-0.011418,-0.091097
"824",7,2269,-0.09879,0.124596,0.124596,NA,-0.059879,0.006313,0.166815,0.009171,-0.15791
"825",7,2270,-0.187289,-0.004996,-0.004996,-0.03672,NA,-0.046413,-0.026158,-0.032085,-0.053842
"826",7,2271,-0.014598,0.063945,0.063945,0.039494,NA,NA,NA,0.001005,-0.101241
"827",7,2272,-0.046611,-0.0088,-0.0088,-0.028214,-0.036328,-0.020022,0.008315,-0.029485,0.088689
"828",7,2273,-0.060761,-0.050476,-0.050476,-0.046866,-0.026314,0.073365,-0.064412,-0.089171,-0.097902
"829",7,2275,0.030415,-0.041258,-0.041258,-0.097636,-0.118474,0.007667,0.010171,-0.157627,0.026439
"830",7,2276,0.045201,0.018331,0.018331,0.082869,-0.030339,0.005741,0.028741,-0.025438,-0.010834
"831",7,2277,0.029347,-0.002714,-0.002714,0.018626,-0.063438,0.154016,-0.111152,-0.051024,-0.011867
"832",7,2278,-0.105041,-0.133576,-0.133576,-0.036051,0.032199,0.010179,-0.115723,-0.082509,-0.053628
"833",7,2279,-0.047882,-0.02456,-0.02456,0.037992,-0.038999,0.027267,-0.027485,-0.051769,0.068448
"834",7,2280,-0.04345,0.082571,0.082571,0.030089,-0.044174,-0.03597,-0.038328,-0.029658,0.01169
"835",7,2281,0.112994,0.102481,0.102481,NA,-0.082627,0.013507,-0.010196,-0.025963,-0.106604
"836",7,2282,0.017222,0.044915,0.044915,NA,NA,NA,-0.005619,-0.043585,-0.008645
"837",7,2283,NA,NA,NA,NA,-0.088948,NA,NA,NA,NA
"838",7,2284,-0.242201,0.063097,0.063097,0.024167,-0.009675,-0.036534,0.07988,0.018845,-0.042554
"839",7,2286,0.065575,-0.06267,-0.06267,0.010966,-0.031094,0.067975,0.003174,-0.016732,0.099599
"840",7,2287,0.015406,-0.058381,-0.058381,-0.046452,-0.030312,0.011481,-0.019735,-0.107541,0.073637
"841",7,2288,0.006374,0.009549,0.009549,0.026318,NA,NA,0.067233,0.002223,0.077481
"842",7,2289,-0.01882,-0.019252,-0.019252,0.048706,0.00496,-0.017332,-0.010399,0.022282,-0.018115
"843",7,2290,-0.006233,0.016865,0.016865,-0.004263,0.033905,-0.011493,0.04152,-0.038366,0.101387
"844",7,2291,-0.016898,0.059146,0.059146,0.066562,-0.002462,0.064087,0.032703,-0.01063,0.045327
"845",7,2292,-0.016481,0.023253,0.023253,0.045433,-0.082532,-0.026305,0.017608,-0.0162,0.151012
"846",7,2293,-0.150401,-0.120878,-0.120878,0.051316,0.010214,-0.070073,-0.223057,-0.104605,-0.04542
"847",7,2294,0.000182,NA,NA,NA,0.012809,0.128379,NA,-0.011975,0.090415
"848",7,2295,-0.150245,0.036893,0.036893,0.068187,NA,0.010483,0.046512,0.081572,0.002707
"849",7,2297,NA,NA,NA,NA,-0.077438,NA,NA,NA,NA
"850",7,2298,-0.082089,0.00633,0.00633,-0.10489,-0.036251,NA,-0.011726,-0.060741,0.061104
"851",7,2299,-0.04355,-0.057956,-0.057956,0.017385,-0.091673,-0.035822,-0.078852,-0.041873,0.023341
"852",7,2300,NA,-0.131034,-0.131034,-0.009025,-0.038341,0.012734,-0.162586,-0.089802,0.039254
"853",7,2301,NA,0.237455,0.237455,NA,-0.06648,NA,NA,-0.032011,-0.068697
"854",7,2302,-0.060224,0.01429,0.01429,-0.011289,-0.066497,-0.01924,0.077817,0.045344,-0.023867
"855",7,2303,-0.005573,0.347947,0.347947,0.009745,0.114502,0.024607,0.135571,0.088732,-0.045615
"856",7,2304,0.072606,0.011253,0.011253,0.043433,-0.091838,0.087575,0.028982,0.144434,0.052914
"857",7,2305,0.041366,0.086812,0.086812,0.034551,-0.057561,0.127306,0.072575,-0.084056,NA
"858",7,2306,-0.01873,0.157689,0.157689,-0.014076,-0.002181,0.184516,0.148944,0.030282,-0.034309
"859",7,2308,0.024115,0.09532,0.09532,0.025736,-0.023413,-0.006053,0.038007,0.01889,-0.047473
"860",7,2309,0.053568,0.16686,0.16686,0.14771,-0.073135,NA,0.149683,0.139252,0.004593
"861",7,2310,0.016083,0.063041,0.063041,NA,0.092179,0.047839,NA,-0.027677,0.113437
"862",7,2311,0.021144,0.111116,0.111116,0.052111,-0.054397,0.072496,0.063531,0.040653,0.030714
"863",7,2312,-0.036106,0.058669,0.058669,-0.000637,-0.033724,-0.034551,NA,-0.087746,0.036309
"864",7,2313,-0.051854,-0.137398,-0.137398,0.038864,-0.089563,-0.044166,-0.188896,-0.091295,-0.089163
"865",7,2314,NA,-0.072145,-0.072145,-0.062216,-0.053383,-0.014674,-0.074849,-0.11283,-0.088684
"866",7,2315,-0.041201,0.072685,0.072685,-0.055879,-0.073396,-0.018156,NA,-0.052181,-0.005064
"867",7,2316,-0.051857,0.066375,0.066375,0.06736,-0.023048,NA,0.075155,NA,0.004023
"868",7,2317,0.068587,0.052148,0.052148,0.041061,-0.047143,0.06245,0.018634,0.007984,-0.026028
"869",7,2319,-0.010993,0.035766,0.035766,0.001252,0.011154,NA,0.069489,0.049552,-0.006326
"870",7,2320,-0.001874,0.000361,0.000361,-0.003533,-0.137881,0.036499,-0.038412,-0.03946,0.048646
"871",7,2321,-0.003759,0.078324,0.078324,0.050077,-0.143598,-0.022066,0.056384,-0.035835,-0.016358
"872",7,2322,-0.155199,-0.025798,-0.025798,-0.055194,-0.058777,-0.08553,-0.055359,-0.11867,-0.145806
"873",7,2323,NA,-0.047858,-0.047858,0.012667,-0.008662,NA,-0.106697,-0.115303,-0.24854
"874",7,2324,-0.049538,0.067612,0.067612,-0.001488,-0.04087,0.006361,0.066244,0.02029,-0.009782
"875",7,2325,-0.095558,0.041887,0.041887,-0.04934,NA,-0.022229,0.049714,0.03651,-0.004839
"876",7,2326,NA,NA,NA,NA,-0.17593,NA,NA,NA,NA
"877",7,2327,-0.118673,-0.137045,-0.137045,-0.052294,-0.129441,NA,-0.277164,0.055925,-0.069037
"878",7,2328,NA,0.14874,0.14874,NA,-0.056651,0.088236,0.166508,NA,-0.166919
"879",7,2330,-0.011237,-0.127423,-0.127423,NA,0.068984,NA,NA,-0.135215,-0.178882
"880",7,2331,0.166969,-0.04847,-0.04847,-0.019363,NA,0.056531,-0.079676,0.126236,-0.033387
"881",7,2332,NA,NA,NA,NA,-0.090017,NA,-0.205585,NA,-0.228638
"882",7,2333,0.17909,-0.048757,-0.048757,-0.096485,0.117439,0.067054,0.017021,-0.006226,-0.027757
"883",7,2334,0.135658,-0.067018,-0.067018,-0.100693,0.081296,-0.008655,0.026493,0.010095,-0.00231
"884",7,2335,NA,0.07521,0.07521,-0.024992,0.149342,0.061777,0.072996,0.07744,-0.074529
"885",7,2336,0.084672,0.060893,0.060893,-0.026729,0.084024,0.092117,0.063182,0.044865,0.097137
"886",7,2337,0.155607,0.152909,0.152909,-0.045912,-0.044911,0.043296,0.207602,0.105107,-0.130693
"887",7,2338,-0.129665,0.03861,0.03861,-0.004053,0.114579,-0.024961,-0.008703,-0.067717,-0.076319
"888",7,2339,-0.017549,0.109788,0.109788,NA,-0.070544,NA,0.010162,-0.04934,0.04345
"889",7,2341,-0.051109,0.127946,0.127946,NA,-0.225807,0.052236,0.106454,0.005664,-0.048549
"890",7,2342,-0.202509,-0.160276,-0.160276,-0.355394,-0.013644,-0.18075,-0.083508,-0.193268,-0.259543
"891",7,2343,-0.022927,0.065401,0.065401,-0.035661,-0.045031,0.038286,0.034498,0.038542,-0.061906
"892",8,2344,-0.059743,0.104517,0.104517,-0.113009,-0.071461,-0.022684,0.098489,-0.069819,-0.06062
"893",8,2345,-0.086778,0.049146,0.049146,-0.097111,0.032141,-0.044306,0.069885,0.00558,-0.05657
"894",8,2346,0.049993,0.133945,0.133945,-0.01973,0.191731,0.094556,0.071627,0.008384,-0.025177
"895",8,2347,0.068367,0.059335,0.059335,-0.006301,-0.029977,0.042789,0.009818,0.05067,0.052823
"896",8,2348,-0.058865,-0.057874,-0.057874,-0.067491,0.089847,-0.051508,-0.065822,-0.039677,0.048064
"897",8,2349,-0.016909,-0.123976,-0.123976,-0.049918,0.008078,0.023673,-0.141638,-0.064007,0.091245
"898",8,2350,-0.039678,-0.072827,-0.072827,-0.04436,0.040571,-0.069371,-0.06134,-0.052626,0.145601
"899",8,2353,-0.039836,-0.01162,-0.01162,-0.087589,-0.054724,-0.017633,-0.035856,-0.074998,0.098149
"900",8,2354,-0.046178,-0.050087,-0.050087,-0.038011,0.104235,0.010568,-0.040675,-0.010319,0.034165
"901",8,2355,0.057202,0.020116,0.020116,0.030646,0.076474,0.004079,0.020861,0.069856,-0.136579
"902",8,2356,0.052358,0.076609,0.076609,-0.06919,0.016048,0.024438,0.163352,0.003289,0.002698
"903",8,2357,0.056801,-0.064477,-0.064477,-0.010981,0.004505,0.025207,-0.054895,0.053326,0.014937
"904",8,2358,0.057101,0.057994,0.057994,-0.012759,-0.071901,0.068812,0.009023,0.01982,0.070715
"905",8,2359,-0.068928,-0.068123,-0.068123,-0.088106,0.007874,-0.056687,-0.054316,-0.042529,-0.116726
"906",8,2360,-0.054798,-0.041556,-0.041556,0.01716,-0.149977,-0.007938,0.023049,-0.003137,0.034916
"907",8,2361,-0.025951,-0.0582,-0.0582,-0.064047,0.067225,-0.030999,-0.055661,-0.043661,0.001556
"908",8,2362,0.0686,-0.03444,-0.03444,-0.005121,0.022887,0.069024,-0.076952,0.091624,0.093462
"909",8,2364,-0.000681,0.086008,0.086008,0.03982,0.112994,0.022393,0.074906,0.093554,-0.036263
"910",8,2365,0.025059,0.036557,0.036557,0.059302,-0.254932,0.04034,0.068829,0.087419,-0.016636
"911",8,2366,0.005019,-0.139825,-0.139825,-0.299121,-0.250326,-0.385967,-0.130081,-0.036074,-0.049812
"912",8,2367,-0.020572,-0.112295,-0.112295,-0.251008,0.042988,-0.5001,-0.094475,-0.283362,-0.053336
"913",8,2368,-0.004622,-0.068455,-0.068455,0.033164,0.03161,-0.030762,-0.03324,-0.034538,-0.025353
"914",8,2369,0.020551,0.007611,0.007611,-0.023657,-0.02442,-0.024506,0.041641,-0.013974,-0.013775
"915",8,2370,0.001182,-0.134484,-0.134484,-0.055337,-0.070631,-0.047839,-0.120918,-0.116215,-0.113132
"916",8,2371,0.005407,-0.187081,-0.187081,-0.049742,-0.137155,-0.036879,NA,-0.213931,NA
"917",8,2372,NA,-0.123722,-0.123722,0.006427,0.031894,NA,NA,-0.128006,NA
"918",8,2373,0.042205,0.059295,0.059295,-0.077833,-0.023166,0.078557,0.08306,-0.036856,0.169123
"919",8,2375,0.004764,0.051387,0.051387,-0.040849,-0.070001,0.032313,0.074449,-0.040602,0.038707
"920",8,2376,-0.016704,0.080539,0.080539,-0.014243,-0.037652,-0.004315,0.092969,-0.010903,0.07718
"921",8,2377,-0.019241,-0.030612,-0.030612,-0.031881,-0.086116,-0.014471,-0.036251,-0.020603,0.056548
"922",8,2378,-0.063285,-0.010207,-0.010207,-0.062798,-0.023516,-0.053417,-0.011997,-0.126904,0.020166
"923",8,2379,0.024284,0.034441,0.034441,0.007314,-0.116561,0.021709,0.027918,0.001244,0.066382
"924",8,2380,-0.073213,0.045611,0.045611,0.088857,-0.041426,NA,NA,-0.014114,-0.081351
"925",8,2381,0.002415,0.20224,0.20224,0.177931,-0.006643,0.052343,0.144636,0.017508,0.058048
"926",8,2382,0.05716,0.150244,0.150244,0.112983,0.010584,0.093756,0.159005,0.055429,-0.123602
"927",8,2383,-0.008393,-0.055455,-0.055455,-0.07241,0.124487,-0.00925,-0.026996,0.03953,-0.070975
"928",8,2384,0.043344,0.006968,0.006968,0.0978,-0.011858,0.060247,0.043396,0.080446,0.155697
"929",8,2386,-0.034407,0.023539,0.023539,-0.007271,-0.092093,0.016098,0.103789,0.038365,0.033537
"930",8,2387,-0.116163,-0.069829,-0.069829,NA,-0.059624,-0.055569,-0.030825,NA,-0.034366
"931",8,2388,-0.037119,0.011743,0.011743,-0.047265,-0.108985,-0.068914,0.031415,-0.09608,0.070265
"932",8,2389,-0.090076,-0.069071,-0.069071,-0.062711,0.008759,-0.068671,NA,-0.053064,0.150128
"933",8,2390,0.013271,-0.003551,-0.003551,-0.000358,0.012368,-0.008556,-0.015245,-0.007306,0.090838
"934",8,2391,-0.011813,-0.00596,-0.00596,-0.042888,-0.07502,-0.033649,0.01463,-0.008265,0.038109
"935",8,2392,0.013795,-0.082964,-0.082964,-0.12458,-0.018233,-0.048062,-0.03957,-0.116109,-0.0375
"936",8,2393,-0.061851,-0.002946,-0.002946,-0.043064,-0.057508,-0.033729,0.053189,-0.019889,0.080551
"937",8,2394,-0.075278,0.060943,0.060943,0.018376,0.031769,-0.026355,0.06729,0.034362,-0.038715
"938",8,2395,NA,-0.012147,-0.012147,-0.018285,-0.060567,0.019866,-0.036235,0.082565,0.071245
"939",8,2397,-0.043358,-0.09477,-0.09477,-0.036084,0.024597,-0.152173,NA,-0.047349,0.054164
"940",8,2398,0.015121,0.047496,0.047496,-0.038603,0.082193,-0.015861,0.063547,0.057095,0.092011
"941",8,2399,0.081499,-0.051508,-0.051508,0.056605,0.146183,0.052645,-0.085983,0.089393,0.135226
"942",8,2400,0.043887,0.02177,0.02177,-0.145072,0.026416,0.041175,0.039743,-0.046297,0.015076
"943",8,2401,-0.008378,0.010954,0.010954,-0.010067,-0.030169,-0.011707,0.000674,0.032538,0.051642
"944",8,2402,0.002498,-0.048214,-0.048214,-0.032525,-0.001591,-0.037618,-0.044487,-0.036487,-0.105819
"945",8,2403,0.006338,-0.187164,-0.187164,-0.032401,0.020208,-0.021172,-0.263474,-0.053303,0.088243
"946",8,2404,-0.022284,-0.024399,-0.024399,-0.025854,-0.007763,-0.040205,-0.038184,-0.021889,0.104287
"947",8,2405,-0.09586,-0.089957,-0.089957,-0.056947,0.133564,-0.069828,-0.070561,-0.011967,0.00968
"948",8,2406,-0.019471,-0.086168,-0.086168,-0.006442,-0.082621,-0.060931,-0.140772,-0.02087,0.052443
"949",8,2408,0.165605,-0.132294,-0.132294,0.077683,0.092427,0.060575,-0.177966,-0.044649,0.019053
"950",8,2409,0.062238,0.008955,0.008955,-0.003877,-0.045787,0.048705,-0.045841,-0.031098,-4.4e-05
"951",8,2410,0.016052,-0.00568,-0.00568,0.00179,NA,-0.049666,-0.049245,-0.024687,0.053732
"952",8,2411,-1.347582,-0.005204,-0.005204,-0.032972,0.012903,NA,0,0.0713,0.034863
"953",8,2412,-0.090566,-0.022418,-0.022418,-0.054815,-0.080975,-0.067296,-0.016308,0.029234,0.00256
"954",8,2413,-0.064178,-0.083522,-0.083522,-0.027989,-0.054913,-0.052509,-0.063196,-0.114802,-0.096819
"955",8,2414,-0.092363,-0.110475,-0.110475,-0.088869,-0.020478,-0.059767,-0.107945,-0.086048,-0.022685
"956",8,2415,-0.036225,-0.036409,-0.036409,-0.030073,-0.122398,0.163709,0.011287,-0.042359,-0.009518
"957",8,2416,-0.131761,NA,NA,-0.132533,-0.096621,NA,NA,-0.056187,NA
"958",8,2417,NA,-0.100906,-0.100906,-0.114441,-0.029826,-0.108434,-0.121067,-0.126446,-0.134013
"959",8,2419,-0.032457,0.041746,0.041746,-0.079677,-0.09906,-0.014191,0.078536,-0.021883,-0.035196
"960",8,2420,-0.070938,-0.093852,-0.093852,-0.086937,-0.040696,-0.149532,-0.145251,-0.037211,NA
"961",8,2421,-0.06949,-0.115135,-0.115135,-0.095127,0.138938,-0.133719,-0.113399,-0.026832,-0.098336
"962",8,2422,0.012916,0.006115,0.006115,-0.046028,0.135818,-0.009646,-0.002385,-0.00225,-0.011651
"963",8,2423,0.078555,-0.058724,-0.058724,-0.086401,0.01209,0.154826,-0.075526,-0.063481,-0.110704
"964",8,2424,0.04002,-0.111433,-0.111433,0.011671,-0.019173,0.009758,-0.0868,-0.001106,-0.035246
"965",8,2425,-0.007788,-0.198548,-0.198548,-0.039768,-0.007897,-0.051385,-0.335787,-0.028422,-0.012491
"966",8,2426,-0.001412,-0.116531,-0.116531,-0.076961,NA,-0.089285,-0.147223,-0.002416,-0.00392
"967",8,2427,NA,-0.16375,-0.16375,-0.041138,-0.108269,NA,-0.175163,-0.049977,-0.024517
"968",8,2428,-0.066634,-0.08876,-0.08876,-0.048151,0.100022,-0.06065,-0.080946,-0.11936,-0.051425
"969",8,2430,0.138409,-0.081418,-0.081418,-0.010009,0.121777,0.12011,-0.100642,0.070563,0.055001
"970",8,2431,0.14206,0.008451,0.008451,0.060855,0.042249,0.128338,-0.00748,0.093121,0.118633
"971",8,2432,0.012246,0.020135,0.020135,0.026712,0.027086,0.090109,0.015167,0.035156,0.040089
"972",8,2433,0.039761,-0.036777,-0.036777,0.023577,0.030873,0.03057,-0.017349,-0.002363,0.170804
"973",8,2434,-0.016469,0.039867,0.039867,-0.026766,0.021251,-0.026314,0.036953,0.007621,0.122443
"974",8,2435,-0.007926,-0.037126,-0.037126,0.007989,0.107782,-0.021776,-0.030415,-0.017558,0.185933
"975",8,2436,0.06168,-0.061668,-0.061668,0.027337,NA,0.000967,-0.049189,0.016478,0.037328
"976",8,2437,NA,NA,NA,NA,-0.024788,NA,NA,NA,NA
"977",8,2438,-0.010458,NA,NA,-0.03508,0.063126,-0.061605,-0.154909,-0.092343,-0.046287
"978",8,2439,-0.012233,-0.096421,-0.096421,0.068771,0.047889,0.105285,-0.103789,0.053388,-0.047042
"979",8,2441,0.1036,-0.082469,-0.082469,0.02221,0.077441,0.070788,-0.116558,0.071043,0.055174
"980",8,2442,0.062467,-0.106213,-0.106213,0.05924,-0.030433,0.055075,-0.113728,0.051154,0.094393
"981",8,2443,-0.032147,0.104044,0.104044,-0.00368,-0.103861,-0.01472,0.090204,0.071545,-0.034347
"982",8,2444,-0.112424,-0.074616,-0.074616,-0.108901,-0.002354,-0.084823,-0.065704,0.006242,-0.058853
"983",8,2445,0.060465,-0.046335,-0.046335,-0.023198,-0.034404,0.056809,-0.061711,-0.005585,-0.009568
"984",8,2446,0.142714,-0.15307,-0.15307,-0.01467,0.051279,0.019922,-0.193614,-0.019597,-0.025611
"985",8,2447,-0.004483,-0.099049,-0.099049,-0.036749,NA,-0.008602,-0.063416,-0.010887,-0.045554
"986",8,2448,NA,-0.056217,-0.056217,0.089569,0.059222,NA,-0.104464,0.054415,-0.08668
"987",8,2449,0.159629,-0.051079,-0.051079,0.012969,-0.000245,0.133523,-0.108732,0.047592,0.081328
"988",8,2450,-0.003675,NA,NA,-0.033212,-0.001627,-0.027714,0.036146,-0.007487,0.012906
"989",8,2452,-0.029182,-0.015653,-0.015653,-0.036039,-0.082319,-0.038349,-0.033467,-0.003524,-0.001156
"990",8,2453,-0.024198,-0.239346,-0.239346,-0.022975,0.114545,-0.029687,-0.184016,-0.063719,-0.134577
"991",8,2454,0.141462,-0.146252,-0.146252,0.033897,0.079156,0.08488,-0.183231,0.096028,0.066328
"992",8,2455,0.093645,-0.041202,-0.041202,0.023198,-0.130145,0.000943,-0.001386,0.00204,-0.044086
"993",8,2456,-0.068762,-0.143654,-0.143654,-0.085545,-0.071206,-0.12168,-0.140892,-0.076169,-0.189506
"994",8,2457,-0.080227,-0.135939,-0.135939,-0.110023,0.01879,-0.544106,-0.105743,-0.096393,-0.182942
"995",8,2458,0.075083,-0.12673,-0.12673,-0.042362,-0.073925,-0.51577,-0.134792,-0.040549,-0.086959
"996",8,2459,-0.085065,-0.015112,-0.015112,0.021937,0.043857,NA,-0.063995,-0.034308,-0.068003
"997",8,2460,-0.020294,-0.09547,-0.09547,-0.053416,-0.051985,-0.668742,-0.121389,-0.143094,-0.188472
"998",8,2461,NA,-0.209011,-0.209011,-0.045344,0.004977,NA,-0.202463,-0.095877,-0.205361
"999",8,3,0.017734,-0.191322,-0.191322,-0.066349,NA,-0.772761,-0.225483,0.010384,-0.147071
"1000",8,4,NA,NA,NA,NA,0.094823,NA,NA,NA,NA
"1001",8,5,-0.002192,-0.003627,-0.003627,0.050365,-0.060986,-0.811788,-0.005554,0.104049,0.110872
"1002",8,6,-0.075734,-0.162062,-0.162062,-0.224266,-0.041654,-0.85543,-0.124445,-0.130398,-0.028738
"1003",8,7,-0.003285,-0.09343,-0.09343,-0.0825,0.08249,-0.813675,-0.082785,-0.011608,-0.073752
