"","sex","A","P","C","Y","upper"
"4224",1,11,1992,1980,14896.6666666667,1
"4225",1,12,1992,1980,14913.3333333333,0
"4226",1,12,1992,1979,15414,1
"4227",1,13,1992,1979,15430.5,0
"4228",1,13,1992,1978,16134.1666666667,1
"4229",1,14,1992,1978,16156.8333333333,0
"4230",1,14,1992,1977,16092,1
"4231",1,15,1992,1977,16109,0
"4232",1,15,1992,1976,17074,1
"4233",1,16,1992,1976,17098.5,0
"4234",1,16,1992,1975,18558.1666666667,1
"4235",1,17,1992,1975,18581.8333333333,0
"4236",1,17,1992,1974,18423.1666666667,1
"4237",1,18,1992,1974,18466.3333333333,0
"4238",1,18,1992,1973,18553.5,1
"4239",1,19,1992,1973,18552,0
"4240",1,19,1992,1972,19380.1666666667,1
"4241",1,20,1992,1972,19403.8333333333,0
"4242",1,20,1992,1971,19519.3333333333,1
"4243",1,21,1992,1971,19540.6666666667,0
"4244",1,21,1992,1970,18464.6666666667,1
"4245",1,22,1992,1970,18500.8333333333,0
"4246",1,22,1992,1969,18657.3333333333,1
"4247",1,23,1992,1969,18679.6666666667,0
"4248",1,23,1992,1968,19542.5,1
"4249",1,24,1992,1968,19579,0
"4250",1,24,1992,1967,21070.6666666667,1
"4251",1,25,1992,1967,21098.8333333333,0
"4252",1,25,1992,1966,22747.3333333333,1
"4253",1,26,1992,1966,22767.6666666667,0
"4254",1,26,1992,1965,22054.8333333333,1
"4255",1,27,1992,1965,22074.6666666667,0
"4256",1,27,1992,1964,21718.6666666667,1
"4257",1,28,1992,1964,21725.8333333333,0
"4258",1,28,1992,1963,21230.1666666667,1
"4259",1,29,1992,1963,21223.8333333333,0
"4260",1,29,1992,1962,20098.5,1
"4261",1,30,1992,1962,20114,0
"4262",1,30,1992,1961,19570,1
"4263",1,31,1992,1961,19574.5,0
"4264",1,31,1992,1960,19563.6666666667,1
"4265",1,32,1992,1960,19576.8333333333,0
"4266",1,32,1992,1959,18847.6666666667,1
"4267",1,33,1992,1959,18848.8333333333,0
"4268",1,33,1992,1958,18985.1666666667,1
"4269",1,34,1992,1958,18985.8333333333,0
"4270",1,34,1992,1957,19009,1
"4271",1,35,1992,1957,19014.5,0
"4272",1,35,1992,1956,19178.1666666667,1
"4273",1,36,1992,1956,19178.3333333333,0
"4274",1,36,1992,1955,19048.6666666667,1
"4275",1,37,1992,1955,19045.3333333333,0
"4276",1,37,1992,1954,18642.6666666667,1
"4277",1,38,1992,1954,18634.8333333333,0
"4278",1,38,1992,1953,19122,1
"4279",1,39,1992,1953,19121.5,0
"4280",1,39,1992,1952,18725.8333333333,1
"4281",1,40,1992,1952,18713.6666666667,0
"4282",1,40,1992,1951,18549.6666666667,1
"4283",1,41,1992,1951,18540.3333333333,0
"4284",1,41,1992,1950,18957.6666666667,1
"4285",1,42,1992,1950,18940.3333333333,0
"4286",1,42,1992,1949,18980.5,1
"4287",1,43,1992,1949,18965.5,0
"4288",1,43,1992,1948,20065.8333333333,1
"4289",1,44,1992,1948,20046.6666666667,0
"4290",1,44,1992,1947,21390.8333333333,1
"4291",1,45,1992,1947,21370.1666666667,0
"4292",1,45,1992,1946,22299,1
"4293",1,46,1992,1946,22279.5,0
"4294",1,46,1992,1945,21707.1666666667,1
"4295",1,47,1992,1945,21681.3333333333,0
"4296",1,47,1992,1944,20606.6666666667,1
"4297",1,48,1992,1944,20578.8333333333,0
"4298",1,48,1992,1943,18819.1666666667,1
"4299",1,49,1992,1943,18794.3333333333,0
"4300",1,49,1992,1942,17798,1
"4301",1,50,1992,1942,17774.5,0
"4302",1,50,1992,1941,15818.1666666667,1
"4303",1,51,1992,1941,15786.3333333333,0
"4304",1,51,1992,1940,15279,1
"4305",1,52,1992,1940,15251,0
"4306",1,52,1992,1939,14758.1666666667,1
"4307",1,53,1992,1939,14726.3333333333,0
"4308",1,53,1992,1938,14481.1666666667,1
"4309",1,54,1992,1938,14447.3333333333,0
"4310",1,54,1992,1937,13888.3333333333,1
"4311",1,55,1992,1937,13847.1666666667,0
"4312",1,55,1992,1936,13457.8333333333,1
"4313",1,56,1992,1936,13417.6666666667,0
"4314",1,56,1992,1935,12920.3333333333,1
"4315",1,57,1992,1935,12876.1666666667,0
"4316",1,57,1992,1934,12648.5,1
"4317",1,58,1992,1934,12595.5,0
"4318",1,58,1992,1933,12109.8333333333,1
"4319",1,59,1992,1933,12052.6666666667,0
"4320",1,59,1992,1932,11929.3333333333,1
"4321",1,60,1992,1932,11869.6666666667,0
"4322",1,60,1992,1931,11815.6666666667,1
"4323",1,61,1992,1931,11749.8333333333,0
"4324",1,61,1992,1930,11780,1
"4325",1,62,1992,1930,11712,0
"4326",1,62,1992,1929,11342.3333333333,1
"4327",1,63,1992,1929,11278.1666666667,0
"4328",1,63,1992,1928,11633,1
"4329",1,64,1992,1928,11554.5,0
"4330",1,64,1992,1927,11177,1
"4331",1,65,1992,1927,11089.5,0
"4332",1,65,1992,1926,11190.5,1
"4333",1,66,1992,1926,11099,0
"4334",1,66,1992,1925,10973.6666666667,1
"4335",1,67,1992,1925,10865.3333333333,0
"4336",1,67,1992,1924,10968.6666666667,1
"4337",1,68,1992,1924,10866.8333333333,0
"4338",1,68,1992,1923,10594,1
"4339",1,69,1992,1923,10470,0
"4340",1,69,1992,1922,10066.6666666667,1
"4341",1,70,1992,1922,9930.33333333333,0
"4342",1,70,1992,1921,10176.3333333333,1
"4343",1,71,1992,1921,10032.6666666667,0
"4344",1,71,1992,1920,10181.8333333333,1
"4345",1,72,1992,1920,10023.1666666667,0
"4346",1,72,1992,1919,8575.66666666667,1
"4347",1,73,1992,1919,8433.83333333333,0
"4348",1,73,1992,1918,8383.83333333333,1
"4349",1,74,1992,1918,8233.16666666667,0
"4350",1,74,1992,1917,7690.83333333333,1
"4351",1,75,1992,1917,7538.66666666667,0
"4352",1,75,1992,1916,7271.66666666667,1
"4353",1,76,1992,1916,7116.33333333333,0
"4354",1,76,1992,1915,6821.33333333333,1
"4355",1,77,1992,1915,6665.16666666667,0
"4356",1,77,1992,1914,6598.16666666667,1
"4357",1,78,1992,1914,6423.83333333333,0
"4358",1,78,1992,1913,6153.16666666667,1
"4359",1,79,1992,1913,5977.83333333333,0
"4360",1,79,1992,1912,5658.5,1
"4361",1,80,1992,1912,5484,0
"4362",1,80,1992,1911,5030.66666666667,1
"4363",1,81,1992,1911,4864.33333333333,0
"4364",1,81,1992,1910,4493,1
"4365",1,82,1992,1910,4330,0
"4366",1,82,1992,1909,3977.16666666667,1
"4367",1,83,1992,1909,3812.83333333333,0
"4368",1,83,1992,1908,3345.16666666667,1
"4369",1,84,1992,1908,3201.83333333333,0
"4370",1,84,1992,1907,2788.33333333333,1
"4371",1,85,1992,1907,2661.66666666667,0
"4372",1,85,1992,1906,2311,1
"4373",1,86,1992,1906,2199,0
"4374",1,86,1992,1905,1963.66666666667,1
"4375",1,87,1992,1905,1842.33333333333,0
"4376",1,87,1992,1904,1597.16666666667,1
"4377",1,88,1992,1904,1494.83333333333,0
"4378",1,88,1992,1903,1307.83333333333,1
"4379",1,89,1992,1903,1215.66666666667,0
"4380",1,89,1992,1902,1043,1
"4381",1,90,1992,1902,955.5,0
"4382",1,90,1992,1901,803.166666666667,1
"4383",1,91,1992,1901,740.333333333333,0
"4384",1,91,1992,1900,617.666666666667,1
"4385",1,92,1992,1900,561.833333333333,0
"4386",1,92,1992,1899,423.833333333333,1
"4387",1,93,1992,1899,382.666666666667,0
"4388",1,93,1992,1898,328.666666666667,1
"4389",1,94,1992,1898,296.333333333333,0
"4390",1,94,1992,1897,235.5,1
"4391",1,95,1992,1897,208,0
"4392",1,95,1992,1896,172,1
"4393",1,96,1992,1896,151,0
"4394",1,96,1992,1895,116.333333333333,1
"4395",1,97,1992,1895,100.166666666667,0
"4396",1,97,1992,1894,65.1666666666667,1
"4397",1,98,1992,1894,55.8333333333333,0
"4398",1,98,1992,1893,65,1
"4399",1,99,1992,1893,72,0
"4400",1,99,1992,1892,78,1
"4401",1,0,1993,1993,17284,0
"4402",1,0,1993,1992,17411.6666666667,1
"4403",1,1,1993,1992,17444.3333333333,0
"4404",1,1,1993,1991,16578.8333333333,1
"4405",1,2,1993,1991,16603.1666666667,0
"4406",1,2,1993,1990,16421.1666666667,1
"4407",1,3,1993,1990,16433.3333333333,0
"4408",1,3,1993,1989,15851.6666666667,1
"4409",1,4,1993,1989,15867.3333333333,0
"4410",1,4,1993,1988,15338.3333333333,1
"4411",1,5,1993,1988,15356.6666666667,0
"4412",1,5,1993,1987,14727.6666666667,1
"4413",1,6,1993,1987,14736.8333333333,0
"4414",1,6,1993,1986,14501.1666666667,1
"4415",1,7,1993,1986,14515.3333333333,0
"4416",1,7,1993,1985,14077.3333333333,1
"4417",1,8,1993,1985,14086.6666666667,0
"4418",1,8,1993,1984,13606.5,1
"4419",1,9,1993,1984,13618.5,0
"4420",1,9,1993,1983,13312.6666666667,1
"4421",1,10,1993,1983,13324.3333333333,0
"4422",1,10,1993,1982,13876.8333333333,1
"4423",1,11,1993,1982,13887.6666666667,0
"4424",1,11,1993,1981,13841.5,1
"4425",1,12,1993,1981,13852.5,0
"4426",1,12,1993,1980,14946.3333333333,1
"4427",1,13,1993,1980,14962.6666666667,0
"4428",1,13,1993,1979,15465.3333333333,1
"4429",1,14,1993,1979,15483.6666666667,0
"4430",1,14,1993,1978,16198.1666666667,1
"4431",1,15,1993,1978,16216.8333333333,0
"4432",1,15,1993,1977,16143,1
"4433",1,16,1993,1977,16160,0
"4434",1,16,1993,1976,17144.1666666667,1
"4435",1,17,1993,1976,17165.3333333333,0
"4436",1,17,1993,1975,18630.5,1
"4437",1,18,1993,1975,18655.5,0
"4438",1,18,1993,1974,18503,1
"4439",1,19,1993,1974,18496.5,0
"4440",1,19,1993,1973,18572.8333333333,1
"4441",1,20,1993,1973,18595.1666666667,0
"4442",1,20,1993,1972,19452.5,1
"4443",1,21,1993,1972,19477.5,0
"4444",1,21,1993,1971,19589.1666666667,1
"4445",1,22,1993,1971,19616.3333333333,0
"4446",1,22,1993,1970,18568,1
"4447",1,23,1993,1970,18599,0
"4448",1,23,1993,1969,18734.1666666667,1
"4449",1,24,1993,1969,18766.3333333333,0
"4450",1,24,1993,1968,19643,1
"4451",1,25,1993,1968,19670.5,0
"4452",1,25,1993,1967,21148.1666666667,1
"4453",1,26,1993,1967,21169.3333333333,0
"4454",1,26,1993,1966,22792.3333333333,1
"4455",1,27,1993,1966,22796.6666666667,0
"4456",1,27,1993,1965,22101.1666666667,1
"4457",1,28,1993,1965,22107.8333333333,0
"4458",1,28,1993,1964,21743.1666666667,1
"4459",1,29,1993,1964,21753.3333333333,0
"4460",1,29,1993,1963,21223.3333333333,1
"4461",1,30,1993,1963,21229.1666666667,0
"4462",1,30,1993,1962,20133.6666666667,1
"4463",1,31,1993,1962,20137.8333333333,0
"4464",1,31,1993,1961,19576.8333333333,1
"4465",1,32,1993,1961,19574.6666666667,0
"4466",1,32,1993,1960,19596.1666666667,1
"4467",1,33,1993,1960,19602.3333333333,0
"4468",1,33,1993,1959,18859.8333333333,1
"4469",1,34,1993,1959,18869.6666666667,0
"4470",1,34,1993,1958,18984,1
"4471",1,35,1993,1958,18981.5,0
"4472",1,35,1993,1957,19019.6666666667,1
"4473",1,36,1993,1957,19019.3333333333,0
"4474",1,36,1993,1956,19176.1666666667,1
"4475",1,37,1993,1956,19173.8333333333,0
"4476",1,37,1993,1955,19040.5,1
"4477",1,38,1993,1955,19039,0
"4478",1,38,1993,1954,18624,1
"4479",1,39,1993,1954,18621,0
"4480",1,39,1993,1953,19109,1
"4481",1,40,1993,1953,19097,0
"4482",1,40,1993,1952,18689.5,1
"4483",1,41,1993,1952,18677.5,0
"4484",1,41,1993,1951,18523.6666666667,1
"4485",1,42,1993,1951,18516.3333333333,0
"4486",1,42,1993,1950,18922,1
"4487",1,43,1993,1950,18921,0
"4488",1,43,1993,1949,18934.6666666667,1
"4489",1,44,1993,1949,18918.8333333333,0
"4490",1,44,1993,1948,20018,1
"4491",1,45,1993,1948,20008.5,0
"4492",1,45,1993,1947,21328.1666666667,1
"4493",1,46,1993,1947,21306.8333333333,0
"4494",1,46,1993,1946,22237.1666666667,1
"4495",1,47,1993,1946,22214.3333333333,0
"4496",1,47,1993,1945,21627.8333333333,1
"4497",1,48,1993,1945,21600.1666666667,0
"4498",1,48,1993,1944,20513.6666666667,1
"4499",1,49,1993,1944,20476.3333333333,0
"4500",1,49,1993,1943,18742.6666666667,1
"4501",1,50,1993,1943,18715.8333333333,0
"4502",1,50,1993,1942,17721.1666666667,1
"4503",1,51,1993,1942,17691.3333333333,0
"4504",1,51,1993,1941,15726.6666666667,1
"4505",1,52,1993,1941,15698.8333333333,0
"4506",1,52,1993,1940,15192.8333333333,1
"4507",1,53,1993,1940,15162.6666666667,0
"4508",1,53,1993,1939,14661.1666666667,1
"4509",1,54,1993,1939,14627.8333333333,0
"4510",1,54,1993,1938,14374.1666666667,1
"4511",1,55,1993,1938,14334.8333333333,0
"4512",1,55,1993,1937,13772,1
"4513",1,56,1993,1937,13738,0
"4514",1,56,1993,1936,13336.1666666667,1
"4515",1,57,1993,1936,13294.8333333333,0
"4516",1,57,1993,1935,12786.8333333333,1
"4517",1,58,1993,1935,12741.6666666667,0
"4518",1,58,1993,1934,12489.6666666667,1
"4519",1,59,1993,1934,12436.8333333333,0
"4520",1,59,1993,1933,11943.6666666667,1
"4521",1,60,1993,1933,11891.8333333333,0
"4522",1,60,1993,1932,11747.8333333333,1
"4523",1,61,1993,1932,11685.6666666667,0
"4524",1,61,1993,1931,11609.6666666667,1
"4525",1,62,1993,1931,11535.3333333333,0
"4526",1,62,1993,1930,11567.5,1
"4527",1,63,1993,1930,11491,0
"4528",1,63,1993,1929,11143.1666666667,1
"4529",1,64,1993,1929,11072.3333333333,0
"4530",1,64,1993,1928,11390.8333333333,1
"4531",1,65,1993,1928,11305.6666666667,0
"4532",1,65,1993,1927,10902.1666666667,1
"4533",1,66,1993,1927,10802.3333333333,0
"4534",1,66,1993,1926,10896,1
"4535",1,67,1993,1926,10784.5,0
"4536",1,67,1993,1925,10643,1
"4537",1,68,1993,1925,10529,0
"4538",1,68,1993,1924,10641,1
"4539",1,69,1993,1924,10517,0
"4540",1,69,1993,1923,10214.1666666667,1
"4541",1,70,1993,1923,10082.3333333333,0
"4542",1,70,1993,1922,9661.83333333333,1
"4543",1,71,1993,1922,9529.66666666667,0
"4544",1,71,1993,1921,9736.66666666667,1
"4545",1,72,1993,1921,9584.33333333333,0
"4546",1,72,1993,1920,9697.83333333333,1
"4547",1,73,1993,1920,9531.16666666667,0
"4548",1,73,1993,1919,8134.66666666667,1
"4549",1,74,1993,1919,7977.33333333333,0
"4550",1,74,1993,1918,7925.66666666667,1
"4551",1,75,1993,1918,7768.83333333333,0
"4552",1,75,1993,1917,7211.5,1
"4553",1,76,1993,1917,7036.5,0
"4554",1,76,1993,1916,6794.5,1
"4555",1,77,1993,1916,6628,0
"4556",1,77,1993,1915,6334.83333333333,1
"4557",1,78,1993,1915,6160.66666666667,0
"4558",1,78,1993,1914,6072.83333333333,1
"4559",1,79,1993,1914,5896.16666666667,0
"4560",1,79,1993,1913,5631.33333333333,1
"4561",1,80,1993,1913,5460.16666666667,0
"4562",1,80,1993,1912,5129,1
"4563",1,81,1993,1912,4948.5,0
"4564",1,81,1993,1911,4527.5,1
"4565",1,82,1993,1911,4357,0
"4566",1,82,1993,1910,4001,1
"4567",1,83,1993,1910,3835,0
"4568",1,83,1993,1909,3491.16666666667,1
"4569",1,84,1993,1909,3333.83333333333,0
"4570",1,84,1993,1908,2914.16666666667,1
"4571",1,85,1993,1908,2769.83333333333,0
"4572",1,85,1993,1907,2400.5,1
"4573",1,86,1993,1907,2266,0
"4574",1,86,1993,1906,1976.83333333333,1
"4575",1,87,1993,1906,1866.66666666667,0
"4576",1,87,1993,1905,1612.83333333333,1
"4577",1,88,1993,1905,1504.66666666667,0
"4578",1,88,1993,1904,1303.33333333333,1
"4579",1,89,1993,1904,1214.16666666667,0
"4580",1,89,1993,1903,1038.66666666667,1
"4581",1,90,1993,1903,953.833333333333,0
"4582",1,90,1993,1902,804.166666666667,1
"4583",1,91,1993,1902,740.333333333333,0
"4584",1,91,1993,1901,621.5,1
"4585",1,92,1993,1901,565.5,0
"4586",1,92,1993,1900,462.333333333333,1
"4587",1,93,1993,1900,418.666666666667,0
"4588",1,93,1993,1899,306.5,1
"4589",1,94,1993,1899,271.5,0
"4590",1,94,1993,1898,234.666666666667,1
"4591",1,95,1993,1898,205.333333333333,0
"4592",1,95,1993,1897,159.5,1
"4593",1,96,1993,1897,138.5,0
"4594",1,96,1993,1896,113.5,1
"4595",1,97,1993,1896,97,0
"4596",1,97,1993,1895,71.8333333333333,1
"4597",1,98,1993,1895,59.6666666666667,0
"4598",1,98,1993,1894,54.3333333333333,1
"4599",1,99,1993,1894,62.1666666666667,0
"4600",1,99,1993,1893,86.8333333333333,1
"4601",1,0,1994,1994,17806,0
"4602",1,0,1994,1993,17313.8333333333,1
"4603",1,1,1994,1993,17343.6666666667,0
"4604",1,1,1994,1992,17498.3333333333,1
"4605",1,2,1994,1992,17519.6666666667,0
"4606",1,2,1994,1991,16640,1
"4607",1,3,1994,1991,16652.5,0
"4608",1,3,1994,1990,16459.3333333333,1
"4609",1,4,1994,1990,16473.1666666667,0
"4610",1,4,1994,1989,15905,1
"4611",1,5,1994,1989,15927,0
"4612",1,5,1994,1988,15393.8333333333,1
"4613",1,6,1994,1988,15412.6666666667,0
"4614",1,6,1994,1987,14753.8333333333,1
"4615",1,7,1994,1987,14761.6666666667,0
"4616",1,7,1994,1986,14545,1
"4617",1,8,1994,1986,14560.5,0
"4618",1,8,1994,1985,14114.6666666667,1
"4619",1,9,1994,1985,14133.3333333333,0
"4620",1,9,1994,1984,13645.3333333333,1
"4621",1,10,1994,1984,13660.1666666667,0
"4622",1,10,1994,1983,13349.8333333333,1
"4623",1,11,1994,1983,13363.6666666667,0
"4624",1,11,1994,1982,13911.8333333333,1
"4625",1,12,1994,1982,13925.1666666667,0
"4626",1,12,1994,1981,13874.1666666667,1
"4627",1,13,1994,1981,13884.8333333333,0
"4628",1,13,1994,1980,14991.8333333333,1
"4629",1,14,1994,1980,15004.6666666667,0
"4630",1,14,1994,1979,15518.3333333333,1
"4631",1,15,1994,1979,15534.6666666667,0
"4632",1,15,1994,1978,16251.1666666667,1
"4633",1,16,1994,1978,16266.8333333333,0
"4634",1,16,1994,1977,16200.1666666667,1
"4635",1,17,1994,1977,16223.3333333333,0
"4636",1,17,1994,1976,17203,1
"4637",1,18,1994,1976,17219.5,0
"4638",1,18,1994,1975,18675.6666666667,1
"4639",1,19,1994,1975,18670.8333333333,0
"4640",1,19,1994,1974,18504.6666666667,1
"4641",1,20,1994,1974,18519.3333333333,0
"4642",1,20,1994,1973,18640.6666666667,1
"4643",1,21,1994,1973,18663.8333333333,0
"4644",1,21,1994,1972,19518.8333333333,1
"4645",1,22,1994,1972,19535.1666666667,0
"4646",1,22,1994,1971,19658.3333333333,1
"4647",1,23,1994,1971,19673.1666666667,0
"4648",1,23,1994,1970,18648,1
"4649",1,24,1994,1970,18666,0
"4650",1,24,1994,1969,18823.6666666667,1
"4651",1,25,1994,1969,18848.8333333333,0
"4652",1,25,1994,1968,19717,1
"4653",1,26,1994,1968,19736,0
"4654",1,26,1994,1967,21193.6666666667,1
"4655",1,27,1994,1967,21196.8333333333,0
"4656",1,27,1994,1966,22813.8333333333,1
"4657",1,28,1994,1966,22826.6666666667,0
"4658",1,28,1994,1965,22113.8333333333,1
"4659",1,29,1994,1965,22113.1666666667,0
"4660",1,29,1994,1964,21776.8333333333,1
"4661",1,30,1994,1964,21790.1666666667,0
"4662",1,30,1994,1963,21243.3333333333,1
"4663",1,31,1994,1963,21251.6666666667,0
"4664",1,31,1994,1962,20145.8333333333,1
"4665",1,32,1994,1962,20149.6666666667,0
"4666",1,32,1994,1961,19578.3333333333,1
"4667",1,33,1994,1961,19584.1666666667,0
"4668",1,33,1994,1960,19611.8333333333,1
"4669",1,34,1994,1960,19615.1666666667,0
"4670",1,34,1994,1959,18876,1
"4671",1,35,1994,1959,18872.5,0
"4672",1,35,1994,1958,18977.1666666667,1
"4673",1,36,1994,1958,18975.3333333333,0
"4674",1,36,1994,1957,19008.8333333333,1
"4675",1,37,1994,1957,18998.6666666667,0
"4676",1,37,1994,1956,19165.8333333333,1
"4677",1,38,1994,1956,19160.1666666667,0
"4678",1,38,1994,1955,19026.8333333333,1
"4679",1,39,1994,1955,19016.1666666667,0
"4680",1,39,1994,1954,18605.6666666667,1
"4681",1,40,1994,1954,18593.3333333333,0
"4682",1,40,1994,1953,19070.6666666667,1
"4683",1,41,1994,1953,19056.3333333333,0
"4684",1,41,1994,1952,18657.5,1
"4685",1,42,1994,1952,18649.5,0
"4686",1,42,1994,1951,18501.6666666667,1
"4687",1,43,1994,1951,18494.3333333333,0
"4688",1,43,1994,1950,18909.8333333333,1
"4689",1,44,1994,1950,18899.6666666667,0
"4690",1,44,1994,1949,18882.6666666667,1
"4691",1,45,1994,1949,18862.3333333333,0
"4692",1,45,1994,1948,19974.3333333333,1
"4693",1,46,1994,1948,19949.6666666667,0
"4694",1,46,1994,1947,21262.1666666667,1
"4695",1,47,1994,1947,21238.8333333333,0
"4696",1,47,1994,1946,22166,1
"4697",1,48,1994,1946,22140.5,0
"4698",1,48,1994,1945,21543.6666666667,1
"4699",1,49,1994,1945,21514.8333333333,0
"4700",1,49,1994,1944,20401.1666666667,1
"4701",1,50,1994,1944,20363.3333333333,0
"4702",1,50,1994,1943,18651.8333333333,1
"4703",1,51,1994,1943,18614.6666666667,0
"4704",1,51,1994,1942,17627.5,1
"4705",1,52,1994,1942,17593.5,0
"4706",1,52,1994,1941,15634.8333333333,1
"4707",1,53,1994,1941,15598.6666666667,0
"4708",1,53,1994,1940,15101,1
"4709",1,54,1994,1940,15069.5,0
"4710",1,54,1994,1939,14552.8333333333,1
"4711",1,55,1994,1939,14511.1666666667,0
"4712",1,55,1994,1938,14253.6666666667,1
"4713",1,56,1994,1938,14211.8333333333,0
"4714",1,56,1994,1937,13657.6666666667,1
"4715",1,57,1994,1937,13611.3333333333,0
"4716",1,57,1994,1936,13209,1
"4717",1,58,1994,1936,13164.5,0
"4718",1,58,1994,1935,12643.3333333333,1
"4719",1,59,1994,1935,12590.1666666667,0
"4720",1,59,1994,1934,12325.1666666667,1
"4721",1,60,1994,1934,12266.3333333333,0
"4722",1,60,1994,1933,11773.3333333333,1
"4723",1,61,1994,1933,11706.6666666667,0
"4724",1,61,1994,1932,11553.3333333333,1
"4725",1,62,1994,1932,11483.1666666667,0
"4726",1,62,1994,1931,11393.8333333333,1
"4727",1,63,1994,1931,11326.6666666667,0
"4728",1,63,1994,1930,11332.1666666667,1
"4729",1,64,1994,1930,11249.8333333333,0
"4730",1,64,1994,1929,10921.6666666667,1
"4731",1,65,1994,1929,10841.8333333333,0
"4732",1,65,1994,1928,11124.3333333333,1
"4733",1,66,1994,1928,11028.1666666667,0
"4734",1,66,1994,1927,10600.1666666667,1
"4735",1,67,1994,1927,10497.8333333333,0
"4736",1,67,1994,1926,10563,1
"4737",1,68,1994,1926,10453,0
"4738",1,68,1994,1925,10291.8333333333,1
"4739",1,69,1994,1925,10168.6666666667,0
"4740",1,69,1994,1924,10263.1666666667,1
"4741",1,70,1994,1924,10133.3333333333,0
"4742",1,70,1994,1923,9814.33333333333,1
"4743",1,71,1994,1923,9678.16666666667,0
"4744",1,71,1994,1922,9257.5,1
"4745",1,72,1994,1922,9117.5,0
"4746",1,72,1994,1921,9286.16666666667,1
"4747",1,73,1994,1921,9140.33333333333,0
"4748",1,73,1994,1920,9190.66666666667,1
"4749",1,74,1994,1920,9016.83333333333,0
"4750",1,74,1994,1919,7666,1
"4751",1,75,1994,1919,7512,0
"4752",1,75,1994,1918,7452.33333333333,1
"4753",1,76,1994,1918,7292.66666666667,0
"4754",1,76,1994,1917,6701,1
"4755",1,77,1994,1917,6540.5,0
"4756",1,77,1994,1916,6306.33333333333,1
"4757",1,78,1994,1916,6151.16666666667,0
"4758",1,78,1994,1915,5822.66666666667,1
"4759",1,79,1994,1915,5658.83333333333,0
"4760",1,79,1994,1914,5547.33333333333,1
"4761",1,80,1994,1914,5375.16666666667,0
"4762",1,80,1994,1913,5122.5,1
"4763",1,81,1994,1913,4956,0
"4764",1,81,1994,1912,4604,1
"4765",1,82,1994,1912,4440,0
"4766",1,82,1994,1911,4013.16666666667,1
"4767",1,83,1994,1911,3839.83333333333,0
"4768",1,83,1994,1910,3509.66666666667,1
"4769",1,84,1994,1910,3350.33333333333,0
"4770",1,84,1994,1909,3025.16666666667,1
"4771",1,85,1994,1909,2873.83333333333,0
"4772",1,85,1994,1908,2495.83333333333,1
"4773",1,86,1994,1908,2366.16666666667,0
"4774",1,86,1994,1907,2014.5,1
"4775",1,87,1994,1907,1897.5,0
"4776",1,87,1994,1906,1653.83333333333,1
"4777",1,88,1994,1906,1551.16666666667,0
"4778",1,88,1994,1905,1308.5,1
"4779",1,89,1994,1905,1220.5,0
"4780",1,89,1994,1904,1049.66666666667,1
"4781",1,90,1994,1904,974.333333333333,0
"4782",1,90,1994,1903,802.166666666667,1
"4783",1,91,1994,1903,735.333333333333,0
"4784",1,91,1994,1902,627.333333333333,1
"4785",1,92,1994,1902,578.166666666667,0
"4786",1,92,1994,1901,464.5,1
"4787",1,93,1994,1901,419.5,0
"4788",1,93,1994,1900,339.5,1
"4789",1,94,1994,1900,304,0
"4790",1,94,1994,1899,213.5,1
"4791",1,95,1994,1899,190.5,0
"4792",1,95,1994,1898,155.666666666667,1
"4793",1,96,1994,1898,135.333333333333,0
"4794",1,96,1994,1897,104.333333333333,1
"4795",1,97,1994,1897,91.1666666666667,0
"4796",1,97,1994,1896,71.8333333333333,1
"4797",1,98,1994,1896,63.1666666666667,0
