"","A","sex","P","D","Y","rate"
"1788",22,2,2009,7,31344.5,0.223324666209383
"1789",22,1,2010,19,33675.6666666667,0.564205608401714
"1790",22,2,2010,7,32396.8333333333,0.216070500717663
"1791",22,1,2011,21,34959,0.600703681455419
"1792",22,2,2011,5,33818.5,0.14784807132191
"1793",22,1,2012,13,36278.6666666667,0.358337314859054
"1794",22,2,2012,3,35123,0.0854141161062552
"1795",23,1,1974,52,38944.3333333333,1.33523918755831
"1796",23,2,1974,7,36901.6666666667,0.189693329117926
"1797",23,1,1975,52,38289.8333333333,1.35806284522872
"1798",23,2,1975,8,36306.8333333333,0.220344195996162
"1799",23,1,1976,31,38517.5,0.804828973843058
"1800",23,2,1976,10,36718.6666666667,0.272341043610879
"1801",23,1,1977,44,38326.3333333333,1.14803572826342
"1802",23,2,1977,20,36528.5,0.547517691665412
"1803",23,1,1978,48,38170.5,1.25751562070185
"1804",23,2,1978,19,36285,0.523632354967618
"1805",23,1,1979,44,38509,1.14259004388584
"1806",23,2,1979,15,36551.3333333333,0.410381746219928
"1807",23,1,1980,55,38237,1.43839736380992
"1808",23,2,1980,10,36424.8333333333,0.274537975465456
"1809",23,1,1981,49,37832.8333333333,1.29517130182337
"1810",23,2,1981,16,36091.3333333333,0.443319725880636
"1811",23,1,1982,40,37433.3333333333,1.06856634016029
"1812",23,2,1982,21,35933.3333333333,0.584415584415584
"1813",23,1,1983,53,37748,1.4040478965773
"1814",23,2,1983,13,36381.5,0.357324464356885
"1815",23,1,1984,43,38424.3333333333,1.11908252582999
"1816",23,2,1984,12,37020.8333333333,0.324141812042769
"1817",23,1,1985,46,39096.6666666667,1.17657089265922
"1818",23,2,1985,17,37415.5,0.454357151447929
"1819",23,1,1986,39,41032.8333333333,0.950458372766524
"1820",23,2,1986,13,38902.5,0.334168755221387
"1821",23,1,1987,47,42810.1666666667,1.09787005423167
"1822",23,2,1987,25,40224.5,0.621511765217716
"1823",23,1,1988,40,43605.3333333333,0.917318982387475
"1824",23,2,1988,11,40974.1666666667,0.268461835709492
"1825",23,1,1989,44,44562.3333333333,0.987380971971845
"1826",23,2,1989,22,42248.8333333333,0.520724438150166
"1827",23,1,1990,39,43542.3333333333,0.895680066142528
"1828",23,2,1990,15,41443,0.361942909538402
"1829",23,1,1991,33,40453.1666666667,0.815758140071441
"1830",23,2,1991,14,38338,0.365172935468726
"1831",23,1,1992,29,38222.1666666667,0.758722033026211
"1832",23,2,1992,7,36116.1666666667,0.193819019183468
"1833",23,1,1993,30,37333.1666666667,0.803575015959893
"1834",23,2,1993,9,35701.8333333333,0.252087894645933
"1835",23,1,1994,38,38321.1666666667,0.991619079099018
"1836",23,2,1994,9,36759.3333333333,0.244835778668456
"1837",23,1,1995,30,39398.1666666667,0.76145675137168
"1838",23,2,1995,16,38029.8333333333,0.420722327646278
"1839",23,1,1996,33,38644.3333333333,0.853941500694367
"1840",23,2,1996,9,37635.1666666667,0.239138040219476
"1841",23,1,1997,29,37805.5,0.767084154421976
"1842",23,2,1997,10,36853.8333333333,0.271342194163429
"1843",23,1,1998,19,37933.5,0.500876533934385
"1844",23,2,1998,9,37263.5,0.241523206354744
"1845",23,1,1999,28,36718.6666666667,0.762554922110461
"1846",23,2,1999,13,35867.3333333333,0.362446794669244
"1847",23,1,2000,22,34451.1666666667,0.63858505033695
"1848",23,2,2000,11,33503.6666666667,0.32832227318403
"1849",23,1,2001,22,33642.6666666667,0.653931515535828
"1850",23,2,2001,10,32981.6666666667,0.303198746778513
"1851",23,1,2002,32,33073.3333333333,0.9675468655513
"1852",23,2,2002,5,32558,0.153572086737515
"1853",23,1,2003,23,31927.5,0.720382115730953
"1854",23,2,2003,8,31596.3333333333,0.253193936005233
"1855",23,1,2004,24,30483.5,0.787311168336969
"1856",23,2,2004,9,30217,0.297845583611874
"1857",23,1,2005,16,29747,0.537869364977981
"1858",23,2,2005,7,29149,0.24014545953549
"1859",23,1,2006,19,29630.1666666667,0.641238377554407
"1860",23,2,2006,4,28893.3333333333,0.138440239963083
"1861",23,1,2007,20,29757.6666666667,0.672095706428596
"1862",23,2,2007,6,29056.6666666667,0.206493059538832
"1863",23,1,2008,30,31061.3333333333,0.965831043956044
"1864",23,2,2008,6,30161.3333333333,0.198930197603996
"1865",23,1,2009,21,32388,0.648388291959985
"1866",23,2,2009,13,31264.6666666667,0.415804848924238
"1867",23,1,2010,13,33215.3333333333,0.391385504686591
"1868",23,2,2010,12,31930.5,0.375816225865552
"1869",23,1,2011,20,34133.3333333333,0.5859375
"1870",23,2,2011,8,32920,0.243013365735115
"1871",23,1,2012,18,35506.1666666667,0.506954191056014
"1872",23,2,2012,4,34420.3333333333,0.116210379523731
"1873",24,1,1974,37,39516.3333333333,0.936321689765414
"1874",24,2,1974,18,37633.1666666667,0.478301498235156
"1875",24,1,1975,41,38707.5,1.05922624814312
"1876",24,2,1975,15,36785.1666666667,0.407773060699285
"1877",24,1,1976,41,38097.1666666667,1.07619551760192
"1878",24,2,1976,21,36159.1666666667,0.58076559655228
"1879",24,1,1977,46,38530.5,1.19385941007773
"1880",24,2,1977,9,36694,0.245271706546029
"1881",24,1,1978,38,38374.8333333333,0.990232313712546
"1882",24,2,1978,18,36549.6666666667,0.492480551578218
"1883",24,1,1979,49,38210.8333333333,1.28235884238763
"1884",24,2,1979,18,36320.6666666667,0.495585617004093
"1885",24,1,1980,55,38480.6666666667,1.42928916685435
"1886",24,2,1980,16,36577.6666666667,0.437425387075902
"1887",24,1,1981,55,38166.3333333333,1.44106062061677
"1888",24,2,1981,14,36372.6666666667,0.384904415403508
"1889",24,1,1982,45,37790,1.19079121460704
"1890",24,2,1982,10,36046,0.277423292459635
"1891",24,1,1983,30,37432,0.801453301987604
"1892",24,2,1983,19,35900,0.52924791086351
"1893",24,1,1984,43,37818.6666666667,1.13700465378649
"1894",24,2,1984,17,36359.8333333333,0.467548897822231
"1895",24,1,1985,49,38699.1666666667,1.26617713559723
"1896",24,2,1985,16,37050,0.431848852901485
"1897",24,1,1986,46,39487,1.16494036011852
"1898",24,2,1986,15,37512.3333333333,0.39986848769738
"1899",24,1,1987,47,41248.1666666667,1.13944458137533
"1900",24,2,1987,15,38979.3333333333,0.384819305957003
"1901",24,1,1988,42,42848.5,0.980197673197428
"1902",24,2,1988,19,40206.3333333333,0.472562365796433
"1903",24,1,1989,45,43584.1666666667,1.03248503852699
"1904",24,2,1989,22,40946.3333333333,0.537288646114019
"1905",24,1,1990,54,44596.5,1.21085735427668
"1906",24,2,1990,21,42290.5,0.496565422494414
"1907",24,1,1991,36,43686.5,0.824053197211953
"1908",24,2,1991,8,41541,0.192580823764474
"1909",24,1,1992,40,40649.6666666667,0.984017909125946
"1910",24,2,1992,10,38471.1666666667,0.259934929622618
"1911",24,1,1993,29,38409.3333333333,0.755024820356163
"1912",24,2,1993,9,36291.8333333333,0.247989676281624
"1913",24,1,1994,42,37489.6666666667,1.12030870728823
"1914",24,2,1994,16,35884.3333333333,0.445877030830539
"1915",24,1,1995,36,38505.8333333333,0.934923280022508
"1916",24,2,1995,14,36980.5,0.378577899163072
"1917",24,1,1996,30,39646.6666666667,0.756684042374306
"1918",24,2,1996,10,38318.8333333333,0.26096827930565
"1919",24,1,1997,47,38814.5,1.21088768372644
"1920",24,2,1997,10,37875.3333333333,0.264024078996004
"1921",24,1,1998,27,37960.1666666667,0.711271903442644
"1922",24,2,1998,11,37045,0.296936158725874
"1923",24,1,1999,34,38044.5,0.893690283746665
"1924",24,2,1999,10,37471.5,0.266869487477149
"1925",24,1,2000,37,36802,1.00538014238357
"1926",24,2,2000,11,36071.6666666667,0.304948482188236
"1927",24,1,2001,18,34537.6666666667,0.521170123440109
"1928",24,2,2001,9,33704.1666666667,0.26702929904809
"1929",24,1,2002,28,33751.5,0.829592758840348
"1930",24,2,2002,12,33210.1666666667,0.361335133317609
"1931",24,1,2003,33,33166.5,0.994979874270725
"1932",24,2,2003,11,32709.5,0.336293737293447
"1933",24,1,2004,28,32047.5,0.873703096965442
"1934",24,2,2004,15,31713.1666666667,0.472989662548153
"1935",24,1,2005,24,30666,0.782625709254549
"1936",24,2,2005,3,30416.5,0.0986306774283695
"1937",24,1,2006,23,30021.3333333333,0.766121868893231
"1938",24,2,2006,6,29448.3333333333,0.203746674967457
"1939",24,1,2007,16,29999.1666666667,0.533348148559682
"1940",24,2,2007,8,29339,0.272674596952861
"1941",24,1,2008,33,30299,1.08914485626588
"1942",24,2,2008,9,29678.1666666667,0.303253233297205
"1943",24,1,2009,18,31449.3333333333,0.572349175393225
"1944",24,2,2009,2,30679.3333333333,0.0651904648080141
"1945",24,1,2010,18,32677.3333333333,0.550840541863881
"1946",24,2,2010,6,31731.1666666667,0.189088540709187
"1947",24,1,2011,19,33516.5,0.566884967105754
"1948",24,2,2011,8,32343.1666666667,0.247347456186005
"1949",24,1,2012,21,34521,0.608325367167811
"1950",24,2,2012,6,33354.6666666667,0.179884873680844
"1951",25,1,1974,38,40759.8333333333,0.932290367559567
"1952",25,2,1974,14,38457.3333333333,0.364039801684984
"1953",25,1,1975,50,39211.8333333333,1.27512528105886
"1954",25,2,1975,21,37502.6666666667,0.559960180609379
"1955",25,1,1976,53,38472,1.37762528592223
"1956",25,2,1976,17,36639.1666666667,0.463984351900289
"1957",25,1,1977,46,38060,1.20861797162375
"1958",25,2,1977,17,36103.6666666667,0.470866301668344
"1959",25,1,1978,37,38544.3333333333,0.959933582973719
"1960",25,2,1978,17,36699.8333333333,0.463217362476669
"1961",25,1,1979,42,38395.8333333333,1.09386869234943
"1962",25,2,1979,17,36583.8333333333,0.464686131852412
"1963",25,1,1980,48,38193.5,1.25675834893372
"1964",25,2,1980,18,36328.5,0.495478756348322
"1965",25,1,1981,53,38420.6666666667,1.37946591244296
"1966",25,2,1981,15,36510.1666666667,0.410844467979239
"1967",25,1,1982,45,38107.8333333333,1.18085957830192
"1968",25,2,1982,21,36321.8333333333,0.578164648443773
"1969",25,1,1983,36,37763.8333333333,0.953293053759549
"1970",25,2,1983,19,36038.8333333333,0.527209075395522
"1971",25,1,1984,49,37485.1666666667,1.30718373045338
"1972",25,2,1984,14,35890,0.390080802451936
"1973",25,1,1985,59,38095.8333333333,1.54872580115936
"1974",25,2,1985,21,36383.5,0.577184712850605
"1975",25,1,1986,35,39060.6666666667,0.896042054240412
"1976",25,2,1986,21,37120.5,0.565725138400614
"1977",25,1,1987,36,39667.8333333333,0.907536332964997
"1978",25,2,1987,15,37561.5,0.399345074078511
"1979",25,1,1988,41,41256,0.993794841962381
"1980",25,2,1988,15,38939.1666666667,0.385216256126009
"1981",25,1,1989,44,42824,1.02746123668971
"1982",25,2,1989,12,40147.3333333333,0.298899055146876
"1983",25,1,1990,49,43604.3333333333,1.12374152416044
"1984",25,2,1990,10,40949.1666666667,0.244205213781314
"1985",25,1,1991,44,44700.3333333333,0.984332704454105
"1986",25,2,1991,13,42362.1666666667,0.306877599115563
"1987",25,1,1992,46,43846.1666666667,1.04912250025658
"1988",25,2,1992,14,41645,0.336174810901669
"1989",25,1,1993,36,40818.6666666667,0.881949434899066
"1990",25,2,1993,9,38620.3333333333,0.233037864337439
"1991",25,1,1994,33,38565.8333333333,0.855679681929169
"1992",25,2,1994,11,36466.1666666667,0.301649474170121
"1993",25,1,1995,44,37715,1.16664457112555
"1994",25,2,1995,20,36104.1666666667,0.553952683208309
"1995",25,1,1996,25,38786.1666666667,0.644559701268064
"1996",25,2,1996,9,37249.8333333333,0.241611819292256
"1997",25,1,1997,36,39826.3333333333,0.903924539040334
"1998",25,2,1997,10,38533.5,0.259514448466918
"1999",25,1,1998,33,38930,0.847675314667352
"2000",25,2,1998,11,38064.1666666667,0.288985703964796
"2001",25,1,1999,47,38048.1666666667,1.23527633832554
"2002",25,2,1999,10,37232.6666666667,0.268581353291912
"2003",25,1,2000,26,38112.8333333333,0.682184915841996
"2004",25,2,2000,9,37620,0.239234449760766
"2005",25,1,2001,26,36875.5,0.705075185421215
"2006",25,2,2001,7,36239,0.193162062970833
"2007",25,1,2002,31,34610.3333333333,0.895686259402298
"2008",25,2,2002,11,33889.3333333333,0.324585907070071
"2009",25,1,2003,26,33796.6666666667,0.769306637735477
"2010",25,2,2003,11,33335.1666666667,0.329981850998195
"2011",25,1,2004,25,33188.6666666667,0.753269188277123
"2012",25,2,2004,12,32765,0.366244468182512
"2013",25,1,2005,23,32146.1666666667,0.71548188742048
"2014",25,2,2005,13,31866.8333333333,0.407947657177525
"2015",25,1,2006,17,30851.1666666667,0.551032645983134
"2016",25,2,2006,8,30663,0.260900759873463
"2017",25,1,2007,18,30327.5,0.593520732008903
"2018",25,2,2007,10,29858,0.334918614776609
"2019",25,1,2008,10,30450.6666666667,0.328400035029337
"2020",25,2,2008,7,29913.3333333333,0.234009360374415
"2021",25,1,2009,27,30578.5,0.882973330935134
"2022",25,2,2009,9,30144.5,0.298561926719634
"2023",25,1,2010,20,31595.1666666667,0.633008213281567
"2024",25,2,2010,1,31030,0.0322268772155978
"2025",25,1,2011,17,32880.8333333333,0.5170185264972
"2026",25,2,2011,4,32064.3333333333,0.124749202124895
"2027",25,1,2012,18,33765,0.533096401599289
"2028",25,2,2012,4,32645.3333333333,0.122528998529652
"2029",26,1,1974,39,43369.1666666667,0.899256384143881
"2030",26,2,1974,9,40739,0.220918530155379
"2031",26,1,1975,45,40446.8333333333,1.11257164755378
"2032",26,2,1975,8,38324.6666666667,0.208742846208708
"2033",26,1,1976,52,38950,1.33504492939666
"2034",26,2,1976,20,37383.1666666667,0.535000156041712
"2035",26,1,1977,40,38426,1.04096184874824
"2036",26,2,1977,14,36621.5,0.382289092473001
"2037",26,1,1978,42,38079.1666666667,1.10296531349163
"2038",26,2,1978,17,36080.5,0.471168636798271
"2039",26,1,1979,44,38564,1.14096048127788
"2040",26,2,1979,22,36711.1666666667,0.599272700858503
"2041",26,1,1980,58,38349.8333333333,1.51239249192739
"2042",26,2,1980,18,36569.8333333333,0.49220897005273
"2043",26,1,1981,51,38081.3333333333,1.33923882217009
"2044",26,2,1981,22,36269.1666666667,0.606575833467362
"2045",26,1,1982,51,38320.1666666667,1.33089191504908
"2046",26,2,1982,21,36446.3333333333,0.576189648707232
"2047",26,1,1983,40,38050.6666666667,1.05122993902866
"2048",26,2,1983,14,36295.6666666667,0.385720976792454
"2049",26,1,1984,47,37784.3333333333,1.2439017935123
"2050",26,2,1984,21,36020.8333333333,0.582995951417004
"2051",26,1,1985,55,37701.5,1.45882789809424
"2052",26,2,1985,13,35902.3333333333,0.362093457249761
"2053",26,1,1986,39,38399.6666666667,1.01563381626577
"2054",26,2,1986,12,36446.3333333333,0.329251227832704
"2055",26,1,1987,40,39193.3333333333,1.020581731587
"2056",26,2,1987,14,37143.6666666667,0.37691486211198
"2057",26,1,1988,51,39649.8333333333,1.28626013560376
"2058",26,2,1988,21,37519,0.559716410352088
"2059",26,1,1989,49,41200.3333333333,1.18931076609413
"2060",26,2,1989,10,38882,0.257188416233733
"2061",26,1,1990,55,42820.8333333333,1.28442152379099
"2062",26,2,1990,13,40160.1666666667,0.323703835890455
"2063",26,1,1991,59,43688.8333333333,1.35045949956701
"2064",26,2,1991,13,41014.3333333333,0.316962362751233
"2065",26,1,1992,36,44822.5,0.803168051759719
"2066",26,2,1992,14,42428,0.329970774017158
"2067",26,1,1993,38,43961.6666666667,0.864389430185389
"2068",26,2,1993,15,41718.1666666667,0.359555589291636
"2069",26,1,1994,48,40929.6666666667,1.17274348679442
"2070",26,2,1994,17,38746.1666666667,0.438753080949943
"2071",26,1,1995,41,38769.3333333333,1.05753688482306
"2072",26,2,1995,13,36674.5,0.354469726921976
"2073",26,1,1996,30,37978.3333333333,0.789924079519024
"2074",26,2,1996,11,36385.3333333333,0.302319615962476
"2075",26,1,1997,35,38968.6666666667,0.898157494055053
"2076",26,2,1997,8,37449.5,0.213621009626297
"2077",26,1,1998,31,39907.3333333333,0.776799585706888
"2078",26,2,1998,11,38689.8333333333,0.28431241626784
"2079",26,1,1999,44,39004.6666666667,1.12807014545268
"2080",26,2,1999,7,38228.3333333333,0.183110258534246
"2081",26,1,2000,29,38110.5,0.760945146350743
"2082",26,2,2000,15,37341.1666666667,0.401701428718081
"2083",26,1,2001,20,38186.1666666667,0.523749874518259
"2084",26,2,2001,10,37743.3333333333,0.264947452088669
"2085",26,1,2002,30,36932,0.812303693274125
"2086",26,2,2002,9,36382.5,0.247371675943105
"2087",26,1,2003,22,34654.3333333333,0.634841241595568
"2088",26,2,2003,10,34017.6666666667,0.293964900590869
"2089",26,1,2004,18,33791,0.532686218223787
"2090",26,2,2004,5,33407.5,0.149666990945147
"2091",26,1,2005,29,33211.8333333333,0.873182751127861
"2092",26,2,2005,8,32920.8333333333,0.243007214276674
"2093",26,1,2006,29,32235.3333333333,0.899633942051165
"2094",26,2,2006,10,32096,0.311565304087737
"2095",26,1,2007,20,31117,0.642735482212295
"2096",26,2,2007,6,30990.6666666667,0.193606677279181
"2097",26,1,2008,23,30775,0.74735987002437
"2098",26,2,2008,7,30340.6666666667,0.230713453890268
"2099",26,1,2009,23,30735,0.74833251992842
"2100",26,2,2009,11,30307.5,0.362946465396354
"2101",26,1,2010,30,30722.6666666667,0.976477736307612
"2102",26,2,2010,6,30440.5,0.197105829404905
"2103",26,1,2011,17,31824.3333333333,0.534182439014172
"2104",26,2,2011,3,31310.6666666667,0.0958139931013925
"2105",26,1,2012,12,33113.8333333333,0.362386313876879
"2106",26,2,2012,6,32300.5,0.185755638457609
"2107",27,1,1974,48,45690.1666666667,1.05055427681376
"2108",27,2,1974,17,42748.3333333333,0.397676322663652
"2109",27,1,1975,60,43078.5,1.39280615620321
"2110",27,2,1975,20,40650.3333333333,0.492000885601594
"2111",27,1,1976,47,40213.1666666667,1.16877142229535
"2112",27,2,1976,20,38225.3333333333,0.523213226830374
"2113",27,1,1977,27,38895.5,0.694167705775732
"2114",27,2,1977,16,37385.8333333333,0.427969596326594
"2115",27,1,1978,38,38416.8333333333,0.989149721693181
"2116",27,2,1978,9,36611.1666666667,0.245826637592356
"2117",27,1,1979,51,38086.1666666667,1.33906886577366
"2118",27,2,1979,24,36088.8333333333,0.665025654288261
"2119",27,1,1980,48,38518.8333333333,1.24614366132585
"2120",27,2,1980,22,36695.3333333333,0.599531275548208
"2121",27,1,1981,51,38221,1.33434499358991
"2122",27,2,1981,22,36496.5,0.602797528530133
"2123",27,1,1982,46,37954.1666666667,1.21198814359425
"2124",27,2,1982,27,36207.5,0.745701857349996
"2125",27,1,1983,47,38229.6666666667,1.22941171341628
"2126",27,2,1983,16,36395.6666666667,0.439612774414537
"2127",27,1,1984,41,38036.6666666667,1.07790728244676
"2128",27,2,1984,18,36269.5,0.496284757165111
"2129",27,1,1985,45,37969.5,1.18516177458223
"2130",27,2,1985,16,36023,0.444160675124226
"2131",27,1,1986,43,37953,1.13298026506469
"2132",27,2,1986,20,35957.6666666667,0.556209616864276
"2133",27,1,1987,42,38486.6666666667,1.0912870258098
"2134",27,2,1987,16,36488.1666666667,0.438498325941287
"2135",27,1,1988,61,39159.8333333333,1.55771858068855
"2136",27,2,1988,19,37109.1666666667,0.512002874402102
"2137",27,1,1989,38,39592.8333333333,0.959769655282732
"2138",27,2,1989,22,37465.6666666667,0.587204284811872
"2139",27,1,1990,48,41190.8333333333,1.16530781525016
"2140",27,2,1990,15,38903.6666666667,0.3855677699617
"2141",27,1,1991,39,42892.6666666667,0.90924633581498
"2142",27,2,1991,21,40216.3333333333,0.522175898681299
"2143",27,1,1992,43,43793.3333333333,0.981884609529609
"2144",27,2,1992,22,41080.1666666667,0.535538236212933
"2145",27,1,1993,42,44897.8333333333,0.935457167569333
"2146",27,2,1993,19,42481.6666666667,0.447251755659304
"2147",27,1,1994,46,44010.6666666667,1.04520116335434
"2148",27,2,1994,17,41812.8333333333,0.406573739322457
"2149",27,1,1995,65,41079.8333333333,1.58228490053919
"2150",27,2,1995,18,38953.6666666667,0.46208743721173
"2151",27,1,1996,35,39007.3333333333,0.897267180530157
"2152",27,2,1996,14,36926.6666666667,0.379129806824337
"2153",27,1,1997,37,38148.3333333333,0.969898204377649
"2154",27,2,1997,16,36583.8333333333,0.437351653508152
"2155",27,1,1998,39,39055.8333333333,0.998570422685472
"2156",27,2,1998,12,37574,0.319369776973439
"2157",27,1,1999,31,39950.8333333333,0.775953776516969
"2158",27,2,1999,10,38798.3333333333,0.257743030198892
"2159",27,1,2000,33,39048.8333333333,0.845095670805359
"2160",27,2,2000,22,38329.8333333333,0.573965449019258
"2161",27,1,2001,39,38155.6666666667,1.02212864843143
