"","crosstype","yearcross","flat","row","posi","varb","resp","id","root"
"124.ld01","Br","2000","1","12",0.0200000000000014,"ld01",1,124,1
"125.ld01","Br","2000","2","12",0.00500000000000078,"ld01",1,125,1
"126.ld01","Br","2000","2","11",-0.119999999999999,"ld01",1,126,1
"127.ld01","Br","2000","2","0",0,"ld01",0,127,1
"128.ld01","Br","2000","1","12",0.15,"ld01",1,128,1
"129.ld01","Br","2000","2","10",0.295,"ld01",1,129,1
"130.ld01","Br","2000","1","10",-0.145,"ld01",1,130,1
"131.ld01","Br","2000","2","12",-0.0199999999999996,"ld01",1,131,1
"132.ld01","Br","2000","3","13",0.200000000000001,"ld01",1,132,1
"133.ld01","Br","2000","2","13",0.0400000000000009,"ld01",1,133,1
"134.ld01","Wr","2000","2","11",-0.0699999999999985,"ld01",1,134,1
"135.ld01","Wr","2000","3","13",0.280000000000001,"ld01",1,135,1
"136.ld01","Wr","2000","1","11",0.235000000000001,"ld01",1,136,1
"137.ld01","Br","2000","3","10",-0.00999999999999979,"ld01",1,137,1
"138.ld01","Br","2000","3","11",0.0550000000000015,"ld01",1,138,1
"139.ld01","Br","2000","3","13",-0.0199999999999996,"ld01",1,139,1
"140.ld01","Br","2000","2","11",-0.17,"ld01",1,140,1
"141.ld01","Br","2000","1","10",0.200000000000001,"ld01",1,141,1
"142.ld01","Br","2000","1","0",0,"ld01",0,142,1
"143.ld01","Br","2000","1","0",0,"ld01",0,143,1
"144.ld01","Wi","2000","1","11",-0.184999999999999,"ld01",1,144,1
"145.ld01","Wi","2000","3","10",-0.274999999999999,"ld01",1,145,1
"146.ld01","Wi","2000","1","10",-0.254999999999999,"ld01",1,146,1
"147.ld01","Wi","2000","2","10",0.110000000000001,"ld01",1,147,1
"148.ld01","Wi","2000","1","12",-0.264999999999999,"ld01",1,148,1
"149.ld01","Wi","2000","2","13",-0.184999999999999,"ld01",1,149,1
"150.ld01","Wi","2000","3","12",-0.34,"ld01",0,150,1
"151.ld01","Wi","2000","3","12",0.225000000000001,"ld01",1,151,1
"152.ld01","Wi","2000","1","12",-0.18,"ld01",1,152,1
"153.ld01","Wi","2000","1","12",-0.0749999999999993,"ld01",1,153,1
"154.ld01","Wi","2000","2","13",0.0750000000000011,"ld01",1,154,1
"155.ld01","Wi","2000","3","12",-0.0449999999999999,"ld01",1,155,1
"156.ld01","Wi","2000","1","12",-0.225,"ld01",1,156,1
"157.ld01","Wi","2000","3","10",-0.16,"ld01",1,157,1
"158.ld01","Br","2000","2","11",0.33,"ld01",1,158,1
"159.ld01","Br","2000","1","10",0.0150000000000006,"ld01",1,159,1
"160.ld01","Wi","2000","1","10",-0.125,"ld01",1,160,1
"161.ld01","Wi","2000","1","13",-0.319999999999999,"ld01",1,161,1
"162.ld01","Wi","2000","2","10",0.315000000000001,"ld01",1,162,1
"163.ld01","Wi","2000","1","12",-0.145,"ld01",1,163,1
"164.ld01","Br","2000","1","13",-0.27,"ld01",1,164,1
"165.ld01","Br","2000","1","13",-0.239999999999998,"ld01",1,165,1
"166.ld01","Br","2000","2","10",0.260000000000002,"ld01",1,166,1
"167.ld01","Br","2000","3","10",-0.0499999999999989,"ld01",1,167,1
"168.ld01","Br","2000","1","13",0,"ld01",1,168,1
"169.ld01","Br","2000","3","10",0.280000000000001,"ld01",1,169,1
"170.ld01","Wi","2000","2","11",0.220000000000001,"ld01",1,170,1
"171.ld01","Wi","2000","2","11",0.0850000000000009,"ld01",1,171,1
"172.ld01","Wi","2000","2","13",-0.149999999999999,"ld01",1,172,1
"173.ld01","Wr","2000","3","10",0.0700000000000003,"ld01",1,173,1
"174.ld01","Wr","2000","2","0",0,"ld01",0,174,1
"175.ld01","Wr","2000","1","10",0.180000000000001,"ld01",1,175,1
"176.ld01","Wr","2000","3","11",-0.0149999999999988,"ld01",1,176,1
"177.ld01","Br","2000","1","12",0.350000000000001,"ld01",1,177,1
"178.ld01","Wi","2000","3","10",-0.17,"ld01",1,178,1
"179.ld01","Wi","2000","3","13",0.0500000000000007,"ld01",1,179,1
"180.ld01","Br","2000","1","10",-0.0399999999999991,"ld01",1,180,1
"181.ld01","Br","2000","3","13",0.255000000000001,"ld01",1,181,1
"182.ld01","Br","2000","3","12",-0.205,"ld01",1,182,1
"183.ld01","Br","2000","2","10",0.140000000000001,"ld01",1,183,1
"184.ld01","Br","2000","3","10",-0.00499999999999901,"ld01",1,184,1
"185.ld01","Br","2000","3","12",-0.0549999999999997,"ld01",1,185,1
"186.ld01","Br","2000","3","12",-0.279999999999999,"ld01",1,186,1
"187.ld01","Br","2000","1","11",0.265000000000001,"ld01",1,187,1
"188.ld01","Br","2000","2","13",-0.174999999999999,"ld01",0,188,1
"189.ld01","Br","2000","1","0",0,"ld01",0,189,1
"190.ld01","Br","2000","2","10",-0.279999999999999,"ld01",1,190,1
"191.ld01","Wi","2000","2","0",0,"ld01",0,191,1
"192.ld01","Wi","2000","3","11",-0.16,"ld01",1,192,1
"193.ld01","Wi","2000","2","0",0,"ld01",0,193,1
"194.ld01","Wi","2000","3","13",0.24,"ld01",1,194,1
"195.ld01","Br","2000","3","13",0.190000000000001,"ld01",1,195,1
"196.ld01","Br","2000","2","10",-0.0199999999999996,"ld01",1,196,1
"197.ld01","Br","2000","1","13",0.220000000000001,"ld01",1,197,1
"198.ld01","Br","2000","2","11",0.300000000000001,"ld01",1,198,1
"199.ld01","Br","2000","1","11",0.270000000000001,"ld01",1,199,1
"200.ld01","Br","2000","1","13",-0.254999999999999,"ld01",1,200,1
"201.ld01","Wi","2000","2","11",-0.305,"ld01",1,201,1
"202.ld01","Wi","2000","2","12",0.17,"ld01",1,202,1
"203.ld01","Wi","2000","3","11",0.260000000000002,"ld01",1,203,1
"204.ld01","Wi","2000","2","13",-0.295,"ld01",1,204,1
"205.ld01","Wi","2000","2","11",0.325000000000001,"ld01",1,205,1
"206.ld01","Wi","2000","3","12",-0.244999999999999,"ld01",1,206,1
"207.ld01","Wi","2000","3","12",0.215,"ld01",1,207,1
"208.ld01","Wi","2000","1","11",-0.19,"ld01",0,208,1
"209.ld01","Wi","2000","1","12",-0.149999999999999,"ld01",1,209,1
"210.ld01","Wi","2000","2","12",-0.309999999999999,"ld01",1,210,1
"211.ld01","Wi","2000","1","12",0.0400000000000009,"ld01",1,211,1
"212.ld01","Wi","2000","3","13",0.110000000000001,"ld01",1,212,1
"213.ld01","Br","2000","2","12",0.130000000000001,"ld01",1,213,1
"214.ld01","Br","2000","2","12",0.0700000000000003,"ld01",1,214,1
"215.ld01","Br","2000","2","10",-0.0800000000000001,"ld01",1,215,1
"216.ld01","Br","2000","3","11",0.16,"ld01",1,216,1
"217.ld01","Br","2000","2","13",0.285,"ld01",1,217,1
"218.ld01","Br","2000","3","12",0.205,"ld01",1,218,1
"219.ld01","Br","2000","2","12",-0.00499999999999901,"ld01",1,219,1
"220.ld01","Br","2000","2","11",0.23,"ld01",1,220,1
"221.ld01","Br","2000","2","11",0.115,"ld01",0,221,1
"222.ld01","Br","2000","3","13",0.215,"ld01",1,222,1
"223.ld01","Br","2000","3","13",0.0250000000000004,"ld01",1,223,1
"224.ld01","Br","2000","3","10",0.245000000000001,"ld01",1,224,1
"225.ld01","Br","2000","2","10",0.130000000000001,"ld01",1,225,1
"226.ld01","Br","2000","1","13",-0.234999999999999,"ld01",1,226,1
"227.ld01","Br","2000","3","11",0.215,"ld01",1,227,1
"228.ld01","Br","2000","1","13",0.295,"ld01",1,228,1
"229.ld01","Br","2000","3","13",-0.264999999999999,"ld01",1,229,1
"230.ld01","Br","2000","1","11",0.255000000000001,"ld01",1,230,1
"231.ld01","Br","2000","1","13",-0.229999999999999,"ld01",1,231,1
"232.ld01","Br","2000","3","10",-0.0999999999999996,"ld01",1,232,1
"233.ld01","Br","2000","1","11",0.0650000000000013,"ld01",1,233,1
"234.ld01","Br","2000","1","13",0.120000000000001,"ld01",1,234,1
"235.ld01","Br","2000","3","12",0.0650000000000013,"ld01",1,235,1
"236.ld01","Wr","2000","3","13",-0.109999999999999,"ld01",1,236,1
"237.ld01","Wr","2000","1","12",-0.0299999999999994,"ld01",0,237,1
"238.ld01","Wr","2000","2","10",0.16,"ld01",1,238,1
"239.ld01","Wr","2000","2","0",0,"ld01",0,239,1
"240.ld01","Wi","2000","2","0",0,"ld01",0,240,1
"241.ld01","Br","2000","3","10",-0.194999999999999,"ld01",1,241,1
"242.ld01","Br","2000","3","12",-0.0249999999999986,"ld01",1,242,1
"243.ld01","Br","2000","1","12",0,"ld01",1,243,1
"244.ld01","Br","2000","2","11",0.0899999999999999,"ld01",1,244,1
"245.ld01","Br","2000","3","11",-0.219999999999999,"ld01",1,245,1
"246.ld01","Br","2000","3","13",0.210000000000001,"ld01",1,246,1
"247.ld01","Br","2000","3","13",0.0200000000000014,"ld01",1,247,1
"248.ld01","Br","2000","3","11",-0.239999999999998,"ld01",1,248,1
"249.ld01","Br","2000","2","0",0,"ld01",0,249,1
"250.ld01","Br","2000","3","13",0.265000000000001,"ld01",0,250,1
"251.ld01","Br","2000","1","11",0.185,"ld01",1,251,1
"252.ld01","Br","2000","2","13",-0.205,"ld01",1,252,1
"253.ld01","Br","2000","1","13",0.145000000000001,"ld01",1,253,1
"254.ld01","Br","2000","1","12",-0.164999999999999,"ld01",1,254,1
"255.ld01","Br","2000","3","13",0.205,"ld01",1,255,1
"256.ld01","Br","2000","3","11",-0.0599999999999987,"ld01",1,256,1
"257.ld01","Br","2000","3","10",0.210000000000001,"ld01",1,257,1
"258.ld01","Br","2000","2","10",0.275,"ld01",1,258,1
"259.ld01","Br","2000","3","10",-0.199999999999999,"ld01",1,259,1
"260.ld01","Br","2000","3","10",0.290000000000001,"ld01",1,260,1
"261.ld01","Wr","2000","3","13",-0.0749999999999993,"ld01",1,261,1
"262.ld01","Wr","2000","2","12",-0.334999999999999,"ld01",1,262,1
"263.ld01","Wr","2000","1","13",0.0100000000000016,"ld01",1,263,1
"264.ld01","Wr","2000","3","12",0.180000000000001,"ld01",1,264,1
"265.ld01","Wr","2000","1","12",0.135000000000002,"ld01",1,265,1
"266.ld01","Wr","2000","2","12",-0.17,"ld01",1,266,1
"267.ld01","Wr","2000","3","13",0.125,"ld01",1,267,1
"268.ld01","Br","2000","2","11",0.210000000000001,"ld01",1,268,1
"269.ld01","Br","2000","2","12",-0.16,"ld01",1,269,1
"270.ld01","Br","2000","1","13",-0.114999999999998,"ld01",1,270,1
"271.ld01","Wi","2000","1","13",0.0700000000000003,"ld01",1,271,1
"272.ld01","Br","2000","3","12",-0.119999999999999,"ld01",1,272,1
"273.ld01","Wi","2000","3","13",0.23,"ld01",1,273,1
"274.ld01","Wi","2000","2","13",-0.0449999999999999,"ld01",1,274,1
"275.ld01","Br","2000","3","10",-0.309999999999999,"ld01",1,275,1
"276.ld01","Br","2000","2","13",0.165000000000001,"ld01",1,276,1
"277.ld01","Br","2000","2","0",0,"ld01",0,277,1
"278.ld01","Br","2000","1","12",-0.184999999999999,"ld01",1,278,1
"279.ld01","Br","2000","3","13",0.270000000000001,"ld01",1,279,1
"280.ld01","Br","2000","3","10",0.235000000000001,"ld01",1,280,1
"281.ld01","Br","2000","2","10",0.185,"ld01",1,281,1
"282.ld01","Wi","2000","2","11",-0.0949999999999989,"ld01",1,282,1
"283.ld01","Br","2000","1","13",-0.0599999999999987,"ld01",1,283,1
"284.ld01","Br","2000","2","12",-0.299999999999999,"ld01",1,284,1
"285.ld01","Br","2000","2","10",-0.305,"ld01",1,285,1
"286.ld01","Br","2000","1","10",0.0400000000000009,"ld01",1,286,1
"287.ld01","Br","2000","3","0",0,"ld01",0,287,1
"288.ld01","Wi","2000","2","13",-0.315,"ld01",1,288,1
"289.ld01","Wi","2000","3","11",-0.295,"ld01",1,289,1
"290.ld01","Wr","2000","3","10",-0.344999999999999,"ld01",1,290,1
"291.ld01","Wr","2000","1","12",-0.174999999999999,"ld01",1,291,1
"292.ld01","Wr","2000","1","13",-0.135,"ld01",1,292,1
"293.ld01","Br","2000","1","12",-0.0949999999999989,"ld01",1,293,1
"294.ld01","Br","2000","1","13",0.345000000000001,"ld01",1,294,1
"295.ld01","Br","2000","1","12",-0.0399999999999991,"ld01",1,295,1
"296.ld01","Br","2000","1","13",-0.35,"ld01",1,296,1
"297.ld01","Wi","2000","3","13",-0.305,"ld01",0,297,1
"298.ld01","Wi","2000","2","0",0,"ld01",0,298,1
"299.ld01","Wi","2000","1","11",-0.0749999999999993,"ld01",1,299,1
"300.ld01","Br","2000","1","11",0.25,"ld01",1,300,1
"301.ld01","Wi","2000","1","12",0.315000000000001,"ld01",1,301,1
"302.ld01","Wi","2000","2","10",-0.104999999999999,"ld01",1,302,1
"303.ld01","Wi","2000","1","0",0,"ld01",0,303,1
"304.ld01","Wi","2000","3","11",0.0300000000000011,"ld01",1,304,1
"305.ld01","Wi","2000","2","10",-0.184999999999999,"ld01",0,305,1
"306.ld01","Wi","2000","2","10",0.215,"ld01",1,306,1
"307.ld01","Wi","2000","1","12",-0.215,"ld01",1,307,1
"308.ld01","Wi","2000","3","11",-0.279999999999999,"ld01",1,308,1
"309.ld01","Wi","2000","2","12",0.0150000000000006,"ld01",1,309,1
"310.ld01","Br","2000","3","0",0,"ld01",0,310,1
"311.ld01","Br","2000","1","11",-0.205,"ld01",1,311,1
"312.ld01","Br","2000","3","11",0.295,"ld01",1,312,1
"313.ld01","Wi","2000","3","12",0.295,"ld01",1,313,1
"314.ld01","Wi","2000","3","12",-0.0599999999999987,"ld01",0,314,1
"315.ld01","Br","2000","2","0",0,"ld01",0,315,1
"316.ld01","Br","2000","1","12",-0.0800000000000001,"ld01",1,316,1
"317.ld01","Wr","2000","1","12",0.345000000000001,"ld01",1,317,1
"318.ld01","Wr","2000","3","0",0,"ld01",0,318,1
"319.ld01","Wr","2000","1","11",0.140000000000001,"ld01",1,319,1
"320.ld01","Wr","2000","3","10",0.0449999999999999,"ld01",1,320,1
"321.ld01","Wr","2000","3","11",-0.0449999999999999,"ld01",1,321,1
"322.ld01","Wr","2000","2","13",-0.00499999999999901,"ld01",1,322,1
"323.ld01","Wr","2000","3","10",-0.35,"ld01",1,323,1
"324.ld01","Wr","2000","2","11",-0.35,"ld01",1,324,1
"325.ld01","Wr","2000","2","12",-0.0350000000000001,"ld01",1,325,1
"326.ld01","Br","2000","3","12",0.0800000000000001,"ld01",1,326,1
"327.ld01","Br","2000","2","10",0.0250000000000004,"ld01",1,327,1
"328.ld01","Br","2000","2","13",0.17,"ld01",1,328,1
"329.ld01","Br","2000","3","12",0.210000000000001,"ld01",1,329,1
"330.ld01","Br","2000","1","11",0.225000000000001,"ld01",1,330,1
"331.ld01","Br","2000","1","12",-0.295,"ld01",1,331,1
"332.ld01","Br","2000","1","13",-0.17,"ld01",1,332,1
"333.ld01","Br","2000","2","12",-0.0499999999999989,"ld01",1,333,1
"334.ld01","Br","2000","3","10",-0.319999999999999,"ld01",1,334,1
"335.ld01","Br","2000","1","11",0.32,"ld01",1,335,1
"336.ld01","Br","2000","2","12",0.0950000000000006,"ld01",1,336,1
"337.ld01","Br","2000","1","10",0.115,"ld01",1,337,1
"338.ld01","Br","2000","2","0",0,"ld01",0,338,1
"339.ld01","Br","2000","2","12",0.16,"ld01",0,339,1
"340.ld01","Br","2000","3","12",0.145000000000001,"ld01",1,340,1
"341.ld01","Wr","2000","2","13",0.195,"ld01",1,341,1
"342.ld01","Wr","2000","1","11",0.205,"ld01",1,342,1
"343.ld01","Wr","2000","2","10",0.0350000000000001,"ld01",1,343,1
"344.ld01","Wr","2000","2","12",0.255000000000001,"ld01",1,344,1
"345.ld01","Br","2000","3","12",0.0100000000000016,"ld01",1,345,1
"346.ld01","Br","2000","2","11",-0.0549999999999997,"ld01",1,346,1
"347.ld01","Br","2000","1","13",-0.0350000000000001,"ld01",1,347,1
"348.ld01","Br","2000","1","10",0.305000000000001,"ld01",1,348,1
"349.ld01","Wr","2000","3","12",0.25,"ld01",1,349,1
"350.ld01","Wr","2000","3","0",0,"ld01",0,350,1
"351.ld01","Wr","2000","3","11",-0.129999999999999,"ld01",1,351,1
"352.ld01","Wr","2000","2","10",-0.164999999999999,"ld01",1,352,1
"353.ld01","Wr","2000","3","10",0.00500000000000078,"ld01",1,353,1
"354.ld01","Br","2000","1","0",0,"ld01",0,354,1
"355.ld01","Br","2000","2","0",0,"ld01",0,355,1
"356.ld01","Wr","2000","1","13",0.0650000000000013,"ld01",1,356,1
"357.ld01","Wr","2000","1","11",-0.145,"ld01",1,357,1
"358.ld01","Br","2000","2","11",0.335000000000001,"ld01",1,358,1
"359.ld01","Br","2000","2","13",0.100000000000001,"ld01",1,359,1
"360.ld01","Br","2000","3","13",0.180000000000001,"ld01",1,360,1
"361.ld01","Br","2000","2","13",0.130000000000001,"ld01",1,361,1
"362.ld01","Br","2000","1","10",0.165000000000001,"ld01",1,362,1
"363.ld01","Br","2000","2","13",0.350000000000001,"ld01",1,363,1
"364.ld01","Br","2000","1","11",-0.0199999999999996,"ld01",1,364,1
"365.ld01","Br","2000","3","11",0.305000000000001,"ld01",1,365,1
"366.ld01","Br","2000","3","13",-0.125,"ld01",1,366,1
"367.ld01","Br","2000","2","13",-0.0649999999999995,"ld01",1,367,1
"368.ld01","Br","2000","2","10",-0.18,"ld01",1,368,1
"369.ld01","Br","2000","3","10",-0.225,"ld01",1,369,1
"370.ld01","Br","2000","3","11",-0.254999999999999,"ld01",1,370,1
"371.ld01","Wi","2000","1","12",0.235000000000001,"ld01",1,371,1
"372.ld01","Wi","2000","1","12",0.280000000000001,"ld01",1,372,1
"373.ld01","Wi","2000","3","13",-0.164999999999999,"ld01",1,373,1
"374.ld01","Wi","2000","3","10",-0.0350000000000001,"ld01",1,374,1
"375.ld01","Wi","2000","1","13",0.260000000000002,"ld01",1,375,1
"376.ld01","Wi","2000","2","11",-0.27,"ld01",1,376,1
"377.ld01","Wi","2000","3","11",0.0449999999999999,"ld01",1,377,1
"378.ld01","Br","2000","2","13",-0.209999999999999,"ld01",1,378,1
"379.ld01","Br","2000","2","10",0.225000000000001,"ld01",1,379,1
"380.ld01","Wi","2000","1","13",0.235000000000001,"ld01",1,380,1
"381.ld01","Wi","2000","3","10",-0.295,"ld01",1,381,1
"382.ld01","Wi","2000","2","11",-0.0849999999999991,"ld01",1,382,1
"383.ld01","Br","2000","1","0",0,"ld01",0,383,1
"384.ld01","Br","2000","2","0",0,"ld01",0,384,1
"385.ld01","Br","2000","1","13",0.0600000000000005,"ld01",1,385,1
"386.ld01","Br","2000","1","13",0.0350000000000001,"ld01",1,386,1
"387.ld01","Br","2000","2","10",-0.139999999999999,"ld01",1,387,1
"388.ld01","Wi","2000","2","12",0.155000000000001,"ld01",1,388,1
"389.ld01","Br","2000","1","12",0.165000000000001,"ld01",1,389,1
"390.ld01","Wi","2000","1","0",0,"ld01",0,390,1
"391.ld01","Wi","2000","3","10",0.31,"ld01",1,391,1
"392.ld01","Wi","2000","2","12",-0.27,"ld01",1,392,1
"393.ld01","Wi","2000","2","0",0,"ld01",0,393,1
"394.ld01","Br","2000","1","10",-0.114999999999998,"ld01",1,394,1
"395.ld01","Br","2000","2","11",0.290000000000001,"ld01",1,395,1
"396.ld01","Br","2000","3","10",-0.229999999999999,"ld01",1,396,1
"397.ld01","Br","2000","2","10",-0.0149999999999988,"ld01",1,397,1
"398.ld01","Br","2000","1","11",0.0950000000000006,"ld01",1,398,1
"399.ld01","Br","2000","2","11",-0.00999999999999979,"ld01",1,399,1
"400.ld01","Br","2000","1","13",0.325000000000001,"ld01",1,400,1
"401.ld01","Br","2000","2","12",-0.139999999999999,"ld01",1,401,1
"402.ld01","Br","2000","2","0",0,"ld01",0,402,1
"403.ld01","Br","2000","2","10",-0.129999999999999,"ld01",1,403,1
"404.ld01","Br","2000","1","11",0.17,"ld01",1,404,1
"405.ld01","Br","2000","2","10",-0.289999999999999,"ld01",0,405,1
"406.ld01","Br","2000","2","11",0.155000000000001,"ld01",1,406,1
"407.ld01","Br","2000","2","10",-0.205,"ld01",1,407,1
"408.ld01","Br","2000","1","10",-0.0249999999999986,"ld01",1,408,1
"409.ld01","Br","2000","1","11",-0.0299999999999994,"ld01",1,409,1
"410.ld01","Br","2000","2","13",-0.0949999999999989,"ld01",1,410,1
"411.ld01","Br","2000","1","12",0.0899999999999999,"ld01",1,411,1
"412.ld01","Br","2000","2","13",-0.215,"ld01",1,412,1
"413.ld01","Br","2000","3","13",-0.279999999999999,"ld01",1,413,1
"414.ld01","Wi","2000","2","13",0.135000000000002,"ld01",0,414,1
"415.ld01","Wi","2000","1","10",0.285,"ld01",1,415,1
"416.ld01","Wi","2000","3","11",-0.149999999999999,"ld01",1,416,1
"417.ld01","Wi","2000","3","0",0,"ld01",0,417,1
"418.ld01","Wi","2000","3","13",0.185,"ld01",1,418,1
"419.ld01","Wr","1999","1","12",-0.0149999999999988,"ld01",1,419,1
"420.ld01","Wr","1999","3","11",0.145000000000001,"ld01",1,420,1
"421.ld01","Wr","1999","1","10",-0.299999999999999,"ld01",1,421,1
"422.ld01","Wr","1999","3","11",-0.0499999999999989,"ld01",1,422,1
"423.ld01","Wr","1999","1","12",0.33,"ld01",0,423,1
"424.ld01","Wr","1999","3","12",0.270000000000001,"ld01",1,424,1
"425.ld01","Wr","1999","3","11",-0.334999999999999,"ld01",1,425,1
"426.ld01","Wr","1999","2","13",0.0800000000000001,"ld01",1,426,1
"427.ld01","Wr","1999","2","11",0.200000000000001,"ld01",1,427,1
"428.ld01","Wr","1999","3","11",0.0350000000000001,"ld01",1,428,1
"429.ld01","Wr","1999","2","10",0.15,"ld01",1,429,1
"430.ld01","Wr","1999","2","12",-0.0999999999999996,"ld01",1,430,1
"431.ld01","Wr","1999","3","12",-0.154999999999999,"ld01",1,431,1
"432.ld01","Wr","1999","2","11",0.135000000000002,"ld01",1,432,1
"433.ld01","Br","1999","3","11",0.110000000000001,"ld01",1,433,1
"434.ld01","Br","1999","3","10",-0.0699999999999985,"ld01",1,434,1
"435.ld01","Br","1999","2","10",-0.0949999999999989,"ld01",1,435,1
"436.ld01","Br","1999","2","10",0.0500000000000007,"ld01",1,436,1
"437.ld01","Wr","1999","3","13",0.140000000000001,"ld01",1,437,1
"438.ld01","Br","1999","2","13",0.275,"ld01",1,438,1
"439.ld01","Wr","1999","2","13",-0.0299999999999994,"ld01",1,439,1
"440.ld01","Wr","1999","3","13",0.305000000000001,"ld01",0,440,1
"441.ld01","Wr","1999","2","13",-0.0999999999999996,"ld01",0,441,1
"442.ld01","Wr","1999","1","12",0.325000000000001,"ld01",1,442,1
"443.ld01","Wr","1999","3","12",-0.199999999999999,"ld01",1,443,1
"444.ld01","Wr","1999","3","12",0.0350000000000001,"ld01",0,444,1
"445.ld01","Wr","1999","2","12",0.305000000000001,"ld01",1,445,1
"446.ld01","Wr","1999","2","0",0,"ld01",0,446,1
"447.ld01","Wr","1999","1","12",-0.26,"ld01",1,447,1
"448.ld01","Br","1999","3","13",-0.00999999999999979,"ld01",0,448,1
"449.ld01","Br","1999","1","10",0.255000000000001,"ld01",1,449,1
"450.ld01","Br","1999","1","10",-0.239999999999998,"ld01",1,450,1
"451.ld01","Br","1999","2","11",0.0800000000000001,"ld01",1,451,1
"452.ld01","Br","1999","1","13",-0.25,"ld01",1,452,1
"453.ld01","Br","1999","3","11",-0.18,"ld01",1,453,1
"454.ld01","Br","1999","1","12",-0.104999999999999,"ld01",1,454,1
"455.ld01","Br","1999","3","12",0.190000000000001,"ld01",1,455,1
"456.ld01","Br","1999","2","12",0.110000000000001,"ld01",1,456,1
"457.ld01","Br","1999","2","10",-0.25,"ld01",1,457,1
"458.ld01","Wr","1999","2","12",-0.239999999999998,"ld01",1,458,1
"459.ld01","Wr","1999","1","12",-0.274999999999999,"ld01",1,459,1
"460.ld01","Wr","1999","1","12",0.140000000000001,"ld01",1,460,1
"461.ld01","Br","1999","1","13",-0.33,"ld01",1,461,1
"462.ld01","Br","1999","1","11",-0.25,"ld01",1,462,1
"463.ld01","Br","1999","2","11",-0.229999999999999,"ld01",1,463,1
"464.ld01","Br","1999","1","12",-0.285,"ld01",1,464,1
"465.ld01","Br","1999","2","12",0.0500000000000007,"ld01",1,465,1
"466.ld01","Br","1999","3","11",0.0400000000000009,"ld01",1,466,1
"467.ld01","Br","1999","2","12",-0.305,"ld01",1,467,1
"468.ld01","Br","1999","3","12",0.260000000000002,"ld01",1,468,1
"469.ld01","Br","1999","3","10",-0.149999999999999,"ld01",1,469,1
"470.ld01","Br","1999","3","11",-0.33,"ld01",1,470,1
"471.ld01","Br","1999","3","10",0.120000000000001,"ld01",1,471,1
"472.ld01","Br","1999","3","12",-0.0649999999999995,"ld01",1,472,1
