"","Income","Sex","Marital","Age","Edu","Occupation","Lived","Dual_Income","Household","Householdu18","Status","Home_Type","Ethnic","Language"
"2895",2,2,5,2,5,4,2,1,2,0,2,3,7,1
"2896",6,1,5,3,5,1,3,1,2,0,1,1,7,1
"2897",1,2,5,2,4,6,4,1,1,0,2,3,7,1
"2898",7,2,1,3,4,5,5,2,3,1,1,1,5,1
"2899",9,2,1,4,4,1,4,2,2,0,1,2,7,1
"2900",5,2,5,3,6,1,5,1,1,0,2,5,7,1
"2901",9,1,5,2,4,2,5,1,5,2,3,1,8,1
"2902",6,2,5,3,4,1,2,1,1,0,2,3,7,1
"2903",6,1,2,3,6,1,5,1,2,0,2,3,7,1
"2904",8,1,1,4,5,1,4,3,5,1,1,1,7,1
"2905",1,2,2,2,4,6,2,1,2,0,1,1,7,1
"2906",2,1,5,7,6,8,4,1,1,0,1,1,7,1
"2907",8,2,2,3,6,1,3,1,2,0,2,3,7,1
"2908",8,2,1,3,5,1,4,2,2,0,1,1,7,1
"2909",8,1,1,4,6,1,5,2,2,0,1,1,7,1
"2910",8,2,1,4,6,1,5,2,2,0,1,1,7,1
"2911",2,1,5,3,5,6,5,1,1,0,2,3,2,1
"2912",9,2,1,3,4,6,5,3,3,1,1,1,7,1
"2913",9,1,1,6,6,1,5,2,2,0,1,1,7,1
"2914",6,2,3,3,4,4,5,1,2,1,2,3,7,1
"2915",7,2,3,4,6,1,5,1,1,0,1,2,7,1
"2916",8,2,1,5,4,2,5,2,2,0,1,1,7,1
"2917",9,2,1,5,4,5,3,3,3,1,1,1,7,1
"2918",1,1,5,1,2,2,5,1,6,2,3,1,7,1
"2919",1,1,5,1,2,6,5,1,4,1,3,1,7,1
"2920",9,2,5,2,5,1,3,1,4,0,3,1,7,1
"2921",7,1,3,4,6,1,5,1,3,2,1,1,7,1
"2922",8,2,1,3,6,6,3,2,2,0,1,1,7,1
"2923",9,1,1,4,6,1,4,2,2,0,1,2,6,1
"2924",9,1,5,3,5,1,5,1,3,0,2,1,7,2
"2925",6,1,5,2,5,1,5,1,3,0,2,2,7,1
"2926",7,1,3,4,6,1,2,1,1,0,2,5,7,1
"2927",1,1,5,2,3,6,1,1,1,0,2,3,7,1
"2928",2,1,5,2,2,9,5,1,4,0,1,1,7,1
"2929",7,2,1,2,4,1,NA,2,2,2,2,3,2,1
"2930",4,2,3,5,3,5,5,1,1,0,1,NA,7,1
"2931",2,1,5,2,4,6,3,1,4,0,1,1,6,1
"2932",4,2,5,3,4,4,3,1,4,0,1,1,2,3
"2933",8,1,3,5,4,1,3,1,NA,0,2,3,7,1
"2934",7,2,1,4,3,1,NA,2,2,0,2,3,2,1
"2935",6,1,1,4,5,7,NA,2,5,3,2,5,8,1
"2936",2,2,4,7,NA,8,5,1,1,0,NA,3,7,1
"2937",2,2,4,6,4,8,5,1,1,0,1,4,7,1
"2938",4,2,5,3,5,2,5,1,3,0,2,1,7,1
"2939",1,2,5,2,4,4,5,1,NA,0,2,2,7,1
"2940",4,1,5,3,6,1,5,1,1,0,1,2,7,1
"2941",7,2,1,6,3,8,5,3,3,0,1,1,1,1
"2942",8,1,1,3,6,1,4,2,2,0,1,1,7,1
"2943",7,1,1,7,3,8,5,3,3,0,1,1,7,1
"2944",9,1,5,2,4,1,5,1,5,1,1,1,3,1
"2945",8,1,1,5,6,1,4,2,4,1,1,1,7,1
"2946",8,2,5,2,2,6,5,1,4,1,3,1,2,1
"2947",4,2,3,6,4,8,NA,1,1,0,NA,3,NA,1
"2948",3,2,3,5,4,4,5,1,1,0,2,3,7,NA
"2949",5,1,5,3,5,1,5,1,1,0,2,3,5,1
"2950",1,1,5,1,2,6,3,1,5,3,3,1,4,1
"2951",1,1,5,1,2,6,4,1,2,1,3,5,5,1
"2952",2,2,5,1,2,2,5,1,2,1,3,2,6,1
"2953",9,1,1,4,6,1,2,2,2,0,2,1,7,1
"2954",9,2,2,4,6,1,5,1,3,1,1,2,7,1
"2955",7,2,1,6,3,8,5,3,2,0,1,1,7,1
"2956",6,1,5,3,5,2,5,1,NA,0,2,1,7,1
"2957",3,1,5,2,4,3,2,1,2,0,2,3,7,1
"2958",5,1,1,3,4,4,5,2,4,2,2,1,5,1
"2959",8,1,1,4,5,1,NA,2,4,0,2,1,1,1
"2960",8,1,3,6,5,1,5,1,1,0,1,1,7,1
"2961",1,2,5,2,4,6,5,1,6,3,3,1,7,1
"2962",1,2,5,2,4,6,5,1,3,1,3,1,7,1
"2963",9,1,1,4,6,1,4,2,2,0,1,1,7,1
"2964",8,1,3,7,6,1,5,1,1,0,1,1,7,1
"2965",9,2,5,2,4,6,5,1,3,0,3,1,7,1
"2966",7,1,5,2,4,6,5,1,4,0,3,1,2,1
"2967",9,1,1,4,6,1,5,2,4,2,1,1,7,1
"2968",5,1,5,3,3,1,1,1,1,0,2,3,7,1
"2969",1,1,5,3,6,6,5,1,1,0,2,3,2,1
"2970",1,2,5,1,2,6,5,1,4,2,3,1,7,1
"2971",1,1,1,1,1,1,NA,3,2,1,2,2,5,1
"2972",1,2,1,2,2,6,1,3,2,1,2,2,7,1
"2973",6,1,1,3,3,3,4,2,6,2,1,1,2,1
"2974",1,2,5,2,4,6,5,1,4,1,1,1,7,1
"2975",3,1,5,2,5,1,4,1,NA,0,3,1,7,3
"2976",9,2,1,4,6,4,5,2,4,1,1,1,7,1
"2977",4,2,5,3,3,1,4,1,2,1,2,3,3,1
"2978",8,1,2,5,5,1,5,1,2,0,1,1,7,1
"2979",3,2,3,5,4,4,5,1,2,0,2,3,7,1
"2980",7,1,2,2,5,1,2,1,3,0,2,3,7,1
"2981",6,2,1,5,4,4,5,2,3,0,1,1,7,1
"2982",3,1,5,3,4,1,2,1,1,0,2,3,7,1
"2983",1,1,5,1,2,6,5,1,4,1,3,5,8,1
"2984",1,2,5,1,2,6,5,1,6,4,3,1,7,1
"2985",9,1,5,3,5,1,5,1,1,0,2,3,7,1
"2986",8,1,5,1,2,9,4,1,4,0,3,5,8,1
"2987",3,1,5,3,6,4,4,1,1,0,1,3,7,1
"2988",4,1,2,4,3,3,2,2,1,0,2,NA,5,NA
"2989",7,1,5,3,5,1,2,1,1,0,2,3,7,1
"2990",7,2,1,4,4,4,5,2,4,0,1,1,3,1
"2991",6,2,1,3,3,NA,NA,2,5,3,2,3,3,1
"2992",6,1,5,3,5,1,2,1,1,0,2,3,7,1
"2993",5,1,3,4,4,1,5,1,1,0,2,3,7,1
"2994",5,1,5,3,6,4,3,1,2,0,2,5,7,1
"2995",7,1,1,3,4,4,3,2,2,0,2,3,3,1
"2996",8,1,5,4,6,1,4,1,1,0,1,2,7,1
"2997",1,1,5,1,2,6,5,1,4,2,3,1,7,1
"2998",9,2,1,3,5,1,2,2,2,0,2,3,7,1
"2999",5,2,3,4,4,1,4,1,3,2,1,1,3,1
"3000",1,2,5,1,2,6,4,1,3,2,3,1,3,1
"3001",3,1,5,2,4,1,5,1,1,0,1,NA,4,1
"3002",7,2,5,2,4,1,5,1,3,0,3,1,7,1
"3003",8,2,1,3,4,1,4,2,2,0,2,3,7,1
"3004",3,2,5,2,4,4,NA,1,NA,0,2,5,6,3
"3005",7,2,5,2,5,6,1,1,4,1,3,1,7,1
"3006",6,1,1,3,3,3,5,2,2,0,2,1,7,1
"3007",6,2,1,3,3,3,5,2,2,0,2,1,7,1
"3008",8,1,NA,5,4,3,5,2,4,2,1,1,2,1
"3009",9,1,4,6,6,8,5,1,2,0,2,3,7,1
"3010",7,2,5,1,2,2,5,1,4,2,1,1,7,1
"3011",4,1,5,3,4,2,5,1,1,0,2,3,5,1
"3012",1,2,5,2,3,6,4,1,4,1,3,2,7,1
"3013",1,2,2,1,2,2,1,1,2,2,2,3,7,1
"3014",4,1,5,2,3,1,3,1,1,0,2,3,7,1
"3015",8,1,5,3,3,1,3,1,4,0,2,3,7,1
"3016",7,1,5,2,6,1,2,1,1,1,2,3,7,1
"3017",9,2,1,4,6,1,5,2,2,0,1,1,7,1
"3018",6,2,5,2,5,2,5,1,5,0,3,1,7,1
"3019",8,1,1,5,3,1,5,2,2,0,1,1,7,1
"3020",1,1,2,2,3,4,5,2,NA,0,2,3,5,1
"3021",2,1,5,3,3,1,5,1,2,0,2,1,7,1
"3022",2,2,1,7,3,8,2,1,3,0,1,1,7,1
"3023",8,1,1,4,4,1,NA,3,6,4,1,1,3,1
"3024",8,2,1,3,6,1,5,2,2,0,1,2,2,1
"3025",7,2,1,2,5,1,5,2,2,0,2,3,7,1
"3026",8,1,1,3,4,1,5,2,2,0,2,3,7,1
"3027",7,1,3,3,5,1,4,1,4,0,1,1,6,1
"3028",3,1,1,2,6,6,2,3,2,0,2,3,2,3
"3029",3,1,5,2,5,1,1,1,3,0,2,3,2,1
"3030",1,2,2,2,3,9,5,1,4,2,2,3,5,1
"3031",6,1,5,2,3,6,5,1,8,4,3,1,8,1
"3032",8,1,1,5,4,5,5,2,2,0,2,1,7,1
"3033",7,1,5,4,4,1,5,1,1,0,1,1,7,1
"3034",3,2,1,2,4,4,5,2,2,0,2,3,7,1
"3035",6,1,2,3,4,1,3,2,2,0,2,3,7,1
"3036",3,2,5,2,4,4,2,1,1,0,2,3,2,3
"3037",1,2,5,1,2,6,2,1,5,2,3,NA,2,3
"3038",9,1,1,5,5,1,3,2,4,2,2,1,7,1
"3039",9,1,5,2,4,1,1,1,2,0,2,1,7,1
"3040",4,2,3,3,3,3,5,1,6,3,2,1,7,1
"3041",7,1,1,3,5,1,5,2,3,1,2,3,3,1
"3042",3,1,3,4,3,3,2,1,1,0,2,3,7,1
"3043",8,2,5,2,4,4,5,1,8,3,3,1,5,2
"3044",1,2,5,1,2,6,4,1,3,2,3,1,5,1
"3045",7,1,5,3,5,1,3,1,1,0,2,3,7,1
"3046",5,2,5,3,3,3,5,1,1,0,2,1,7,1
"3047",6,1,5,3,6,1,2,1,1,0,2,3,2,1
"3048",4,2,5,5,3,4,5,1,1,0,2,3,7,1
"3049",9,2,5,3,6,1,1,1,2,0,2,3,7,1
"3050",9,1,1,4,6,1,5,2,2,0,1,1,7,1
"3051",9,1,2,6,5,1,5,1,2,0,1,1,7,1
"3052",5,2,5,2,4,4,5,1,1,0,2,3,7,1
"3053",7,1,1,3,5,1,2,3,2,0,2,3,2,3
"3054",8,1,5,3,5,1,4,1,1,0,2,2,7,1
"3055",6,1,1,6,5,8,5,3,2,0,1,1,7,3
"3056",6,1,2,5,2,3,5,3,3,1,2,1,5,1
"3057",5,2,5,2,4,1,4,1,4,2,1,1,7,1
"3058",1,2,5,1,2,6,5,1,2,1,3,2,2,1
"3059",1,2,5,1,2,6,3,1,4,2,3,3,2,3
"3060",1,1,5,1,2,2,5,1,2,1,3,1,5,1
"3061",1,1,5,2,3,6,5,1,3,0,2,1,7,1
"3062",9,2,5,2,3,6,5,1,5,3,3,1,7,1
"3063",7,1,5,4,6,1,4,1,1,0,2,3,7,1
"3064",6,1,5,4,5,1,2,1,1,0,2,3,7,1
"3065",2,1,5,2,4,2,2,1,NA,0,2,3,5,2
"3066",7,1,1,2,6,1,1,2,2,0,2,3,7,1
"3067",1,1,5,1,2,6,5,1,4,2,3,1,7,1
"3068",7,2,1,3,5,1,1,2,2,0,2,3,7,1
"3069",1,2,5,1,2,6,4,1,3,1,3,1,2,3
"3070",1,2,5,1,2,6,NA,1,5,1,3,NA,5,1
"3071",8,2,2,4,4,1,5,1,2,0,1,1,7,1
"3072",6,2,3,2,4,1,NA,1,2,0,1,1,7,1
"3073",1,2,5,2,4,6,5,1,NA,0,2,3,5,1
"3074",4,2,5,2,4,6,5,1,7,3,3,1,5,2
"3075",5,1,1,4,4,1,2,2,4,2,2,3,7,3
"3076",8,2,1,3,6,1,4,2,4,2,2,3,3,1
"3077",4,2,2,3,4,4,2,1,2,0,2,3,7,1
"3078",8,2,5,4,5,1,5,1,1,0,1,1,7,1
"3079",8,1,1,4,4,1,5,2,2,0,1,2,7,3
"3080",6,2,5,3,3,2,5,1,3,0,2,3,7,1
"3081",1,2,5,1,2,6,5,1,3,1,3,1,8,1
"3082",2,2,5,2,4,1,3,1,NA,0,NA,NA,7,1
"3083",8,2,1,5,5,1,5,2,3,0,1,1,8,1
"3084",2,1,5,3,4,7,1,1,1,0,NA,5,7,1
"3085",6,1,5,2,5,1,1,1,2,0,2,3,7,1
"3086",1,2,5,2,3,2,2,1,4,1,3,3,3,1
"3087",9,2,1,5,4,5,5,3,3,0,1,NA,7,1
"3088",7,2,1,3,6,1,5,2,2,0,2,1,7,1
"3089",7,2,1,3,4,4,2,2,2,0,2,3,7,1
"3090",5,2,3,3,3,2,5,1,2,1,2,1,7,1
"3091",3,2,5,3,4,1,5,1,1,0,2,1,7,1
"3092",8,1,5,3,6,1,3,1,1,0,2,3,7,1
"3093",7,1,5,5,5,1,5,1,1,0,2,3,7,1
"3094",6,1,5,3,5,1,5,1,1,0,2,1,7,1
"3095",2,2,4,7,4,8,5,1,2,0,1,1,7,1
"3096",1,2,4,7,3,6,5,1,1,0,NA,1,7,1
"3097",7,1,1,5,3,1,5,2,2,0,2,1,2,1
"3098",9,2,1,3,5,1,3,2,2,0,2,2,6,1
"3099",8,1,5,3,5,1,2,1,1,0,2,3,7,1
"3100",1,2,5,1,2,9,5,1,3,2,3,3,5,2
"3101",8,1,5,3,5,1,1,1,1,0,2,3,7,1
"3102",1,2,5,1,2,6,5,1,5,3,3,5,7,3
"3103",7,2,4,6,4,1,5,1,1,0,1,4,7,1
"3104",1,1,5,2,6,6,5,1,1,0,2,2,7,NA
"3105",6,2,5,3,4,2,4,1,2,0,2,3,7,1
"3106",3,1,5,2,4,6,2,1,3,0,2,3,2,1
"3107",8,2,1,2,4,1,5,2,2,0,2,3,7,1
"3108",8,1,1,3,6,1,5,2,2,0,2,1,7,1
"3109",6,1,5,3,6,1,2,1,1,0,2,3,7,1
"3110",1,2,5,1,2,6,5,1,5,3,3,1,5,1
"3111",7,1,1,3,4,7,3,2,4,2,2,3,NA,1
"3112",2,2,5,2,4,1,5,1,NA,1,2,1,5,2
"3113",2,1,5,3,6,6,NA,1,1,0,2,3,7,1
"3114",5,2,1,4,4,4,5,2,3,0,1,4,1,1
"3115",3,1,5,3,4,7,NA,1,1,0,3,NA,5,2
"3116",7,2,1,3,5,2,2,2,2,0,2,3,2,3
"3117",6,1,1,3,2,4,4,2,3,1,2,3,7,1
"3118",8,1,1,4,5,2,NA,2,5,0,1,1,2,3
"3119",1,1,5,3,4,6,5,1,1,0,2,3,2,1
"3120",5,2,1,4,4,1,NA,2,3,1,2,3,7,1
"3121",8,1,5,3,5,2,4,1,1,0,1,2,7,1
"3122",5,1,1,4,3,4,2,3,2,0,2,3,7,1
"3123",2,2,2,3,3,4,2,1,2,0,2,3,3,1
"3124",7,2,1,4,3,5,NA,3,4,2,1,1,5,1
"3125",3,2,3,6,4,7,5,1,1,0,2,1,7,1
"3126",6,2,1,7,6,5,2,2,2,0,2,3,7,1
"3127",5,1,1,2,5,7,NA,2,2,0,2,3,7,1
"3128",2,2,4,7,3,8,5,1,1,0,1,1,7,1
"3129",6,2,1,2,5,1,1,2,2,0,2,3,7,1
"3130",8,2,1,3,4,1,3,2,4,2,1,1,7,1
"3131",2,2,4,7,4,8,5,1,1,0,2,4,7,1
"3132",8,1,1,5,4,1,2,3,6,1,1,1,7,1
"3133",1,2,5,1,2,6,5,1,4,2,3,1,7,1
"3134",1,2,5,1,2,6,5,1,3,1,3,1,7,1
"3135",7,1,1,6,5,2,5,2,2,0,2,1,7,1
"3136",1,2,5,2,6,4,5,1,2,1,3,1,7,1
"3137",9,2,5,2,5,1,5,1,3,0,3,1,7,1
"3138",4,2,3,6,4,4,5,1,2,0,2,3,7,1
"3139",4,2,3,4,3,1,5,1,3,2,2,3,3,3
"3140",9,1,5,5,5,1,5,1,3,0,1,1,7,1
"3141",6,2,2,3,3,4,3,1,3,1,2,1,7,1
"3142",8,2,5,3,5,1,5,1,2,0,3,1,7,1
"3143",5,2,5,3,5,1,2,1,1,0,2,3,7,1
"3144",1,2,2,1,2,6,5,2,4,4,1,2,8,1
"3145",1,2,2,1,2,6,5,2,4,4,1,2,8,1
"3146",9,2,1,6,4,8,5,3,2,0,1,1,7,1
"3147",8,2,1,3,6,1,2,2,2,0,2,3,7,NA
"3148",7,1,5,3,6,1,2,1,1,0,2,3,7,1
"3149",9,2,1,4,6,1,2,2,2,0,2,1,7,1
"3150",6,1,5,3,6,1,2,1,3,0,2,3,2,3
"3151",6,2,3,4,NA,1,4,1,1,0,2,5,7,1
"3152",4,1,1,4,5,2,2,3,3,1,2,3,2,2
"3153",1,2,3,7,2,8,5,1,1,0,1,4,NA,1
"3154",2,1,5,3,5,6,3,1,3,0,2,5,2,3
"3155",1,1,5,2,4,6,NA,1,4,2,3,1,7,1
"3156",3,2,5,2,4,2,5,1,1,0,2,3,7,1
"3157",7,1,3,5,4,1,5,1,2,0,2,3,7,1
"3158",8,1,5,2,4,6,5,1,4,1,3,1,2,1
"3159",5,1,1,6,1,3,NA,2,4,0,1,1,5,2
"3160",8,1,5,3,6,1,2,1,1,0,2,3,7,1
"3161",6,1,5,3,6,1,NA,1,1,0,2,2,7,1
"3162",4,2,3,7,3,1,5,1,2,0,1,1,7,1
"3163",5,1,5,3,4,1,4,1,1,0,2,3,7,1
"3164",2,1,5,3,6,7,1,1,1,0,2,5,2,3
"3165",8,2,1,6,4,8,5,3,4,0,1,1,7,1
"3166",4,1,3,7,4,8,NA,1,1,0,1,1,7,1
"3167",8,2,1,5,4,1,5,2,NA,0,1,1,5,1
"3168",1,1,1,7,1,8,4,3,1,0,NA,4,7,1
"3169",9,2,2,3,5,1,3,1,2,0,2,3,7,1
"3170",7,1,5,3,6,1,2,1,1,0,2,3,7,1
"3171",6,1,5,2,5,NA,2,1,2,0,2,5,7,1
"3172",6,2,3,5,3,1,5,1,1,0,2,3,7,1
"3173",9,2,1,3,4,4,5,2,2,0,2,2,7,1
"3174",8,1,1,5,4,1,NA,3,3,1,1,1,7,1
"3175",8,1,1,3,6,1,4,2,2,0,2,3,3,1
"3176",2,1,4,7,3,8,5,1,NA,0,2,1,7,3
"3177",7,1,1,4,4,1,5,2,4,2,1,1,3,1
"3178",4,2,5,3,6,2,5,1,NA,0,2,1,7,1
"3179",9,1,5,3,5,1,4,1,3,0,1,1,7,1
"3180",1,1,5,2,5,2,5,1,3,0,3,4,7,1
"3181",7,2,3,3,3,1,5,1,2,0,2,2,7,1
"3182",9,1,1,2,6,1,4,2,2,0,2,1,3,1
"3183",6,1,3,5,6,1,2,1,1,0,2,3,7,1
"3184",2,2,1,6,4,8,4,3,2,0,NA,5,7,1
"3185",9,2,2,2,4,1,5,1,2,0,2,1,1,1
"3186",4,1,4,3,3,6,4,1,1,0,1,1,7,1
"3187",7,2,1,3,4,5,5,3,3,1,2,5,7,1
"3188",7,1,1,3,4,1,5,3,3,1,2,5,7,1
"3189",5,2,1,6,3,5,5,3,3,0,1,1,7,1
"3190",2,1,1,3,3,3,4,3,2,0,1,4,7,1
"3191",2,2,1,3,4,2,5,2,2,0,1,4,1,1
"3192",5,2,4,7,6,5,4,1,3,0,3,1,7,1
"3193",1,1,1,3,4,3,2,2,4,0,2,3,5,2
"3194",3,1,5,3,5,7,2,1,1,0,NA,5,2,3
"3195",1,2,1,2,3,5,5,2,2,0,2,3,NA,2
"3196",6,2,5,3,NA,1,3,1,5,0,1,1,2,3
"3197",4,1,3,6,4,8,3,1,2,0,2,1,7,1
"3198",1,1,5,2,4,9,5,1,9,5,3,1,8,1
"3199",6,1,1,5,5,3,4,2,4,2,1,1,2,1
"3200",9,1,5,2,4,6,2,1,3,0,3,3,7,1
"3201",1,2,3,7,3,1,3,1,1,0,2,3,7,1
"3202",1,2,5,1,2,9,5,1,4,2,3,1,7,1
"3203",1,2,5,1,2,2,5,1,4,2,3,1,7,1
"3204",2,2,5,1,2,2,5,1,3,2,3,1,7,1
"3205",1,1,5,1,2,2,5,1,3,2,3,2,1,1
"3206",9,1,5,4,6,1,4,1,1,0,2,3,7,1
"3207",6,1,1,4,3,3,5,2,4,0,2,1,5,1
"3208",7,1,5,2,3,9,5,1,4,1,3,1,5,1
"3209",1,1,5,1,2,6,5,1,4,3,3,3,5,1
"3210",6,1,5,1,2,2,4,1,2,1,3,3,5,1
"3211",1,1,5,1,1,6,5,1,6,0,3,1,5,2
"3212",6,2,5,2,4,6,NA,1,6,0,3,1,5,1
"3213",5,2,4,5,3,3,5,1,3,0,2,1,5,2
"3214",1,1,5,1,2,6,5,1,4,2,3,1,5,1
"3215",7,2,1,5,3,9,5,2,3,1,2,5,5,1
"3216",5,1,1,6,3,3,5,2,3,1,2,3,5,2
"3217",2,1,5,3,3,3,4,1,NA,3,NA,2,3,1
"3218",2,1,5,2,3,6,2,1,3,1,1,1,NA,NA
"3219",6,1,3,4,6,2,5,1,3,0,2,1,5,1
"3220",2,1,5,2,4,6,5,1,1,0,2,1,5,1
"3221",3,1,5,3,4,4,5,1,4,0,3,2,5,1
"3222",3,2,1,6,1,5,4,3,7,1,1,1,5,2
"3223",4,1,5,1,1,9,5,1,3,2,3,2,5,1
"3224",1,1,5,1,2,6,5,1,4,2,3,1,5,1
"3225",6,1,5,2,4,1,NA,1,1,0,1,1,5,NA
"3226",1,2,5,2,2,2,5,1,6,0,2,1,5,1
"3227",6,1,2,2,1,3,3,2,5,2,2,1,5,2
"3228",1,1,3,3,3,1,5,1,1,0,2,1,5,2
"3229",5,1,2,3,4,3,5,1,3,0,2,4,5,1
"3230",1,2,5,1,2,6,5,1,3,0,3,1,5,2
"3231",1,2,5,1,2,3,5,1,4,2,3,1,5,1
"3232",1,2,5,1,2,2,5,1,2,1,2,3,5,1
"3233",1,2,2,4,3,2,5,1,2,0,2,3,5,1
"3234",2,1,5,1,2,9,5,1,3,2,3,2,5,1
"3235",5,1,3,3,3,2,5,1,2,1,1,1,5,1
"3236",6,1,5,3,4,5,NA,1,1,0,1,1,5,2
"3237",6,2,1,4,2,5,5,2,5,2,2,1,5,2
"3238",7,2,1,5,1,5,5,1,5,0,2,1,5,2
"3239",1,1,5,1,2,6,3,1,3,1,3,3,5,1
"3240",1,2,5,2,3,6,5,1,7,4,3,1,5,2
"3241",1,2,5,1,3,6,5,1,6,4,3,1,5,2
"3242",1,2,4,7,2,NA,5,1,1,1,1,1,5,2
"3243",1,1,1,5,1,3,4,2,8,4,2,1,5,2
"3244",1,2,1,4,1,3,5,2,8,4,2,1,5,2
"3245",3,2,2,2,3,1,3,1,4,0,2,3,5,1
"3246",6,2,1,4,3,5,4,3,5,3,1,1,8,2
"3247",3,1,5,2,3,7,5,1,4,0,3,3,5,1
"3248",1,2,5,1,2,NA,5,1,8,4,3,1,5,2
"3249",1,2,5,1,1,6,5,1,8,4,3,1,5,2
"3250",6,2,5,2,4,1,4,1,6,0,3,1,5,1
"3251",3,2,1,5,2,5,5,3,8,2,1,1,5,2
"3252",1,2,5,1,2,6,5,1,7,4,3,1,5,2
"3253",1,2,1,2,2,NA,5,2,6,0,3,1,5,2
"3254",9,1,3,3,5,3,1,1,2,0,2,1,5,2
"3255",9,2,5,3,5,4,1,1,2,0,2,1,5,2
"3256",1,1,5,1,2,6,5,1,9,5,3,1,5,1
"3257",3,2,3,5,3,4,NA,1,2,0,1,NA,3,1
"3258",8,2,1,4,4,5,5,3,5,3,2,1,6,1
"3259",3,2,1,7,3,8,5,3,2,0,1,1,7,1
"3260",1,1,5,2,3,4,5,1,4,1,3,1,7,1
"3261",2,1,5,2,4,4,5,1,5,1,3,1,1,1
"3262",4,2,2,3,3,5,5,1,4,2,2,5,7,1
"3263",6,2,1,7,3,5,5,3,3,0,1,1,7,1
"3264",8,1,1,4,4,1,5,2,3,1,1,1,7,1
"3265",6,1,1,7,3,8,5,3,2,0,1,1,7,1
"3266",6,1,1,3,3,1,5,3,4,2,1,1,7,1
"3267",7,2,3,5,3,1,5,1,2,0,1,1,7,1
"3268",1,2,5,2,3,4,5,1,3,0,1,1,7,1
"3269",7,1,1,5,4,4,5,2,3,0,1,1,5,1
"3270",8,2,1,5,3,1,5,2,2,0,1,1,7,1
"3271",5,2,5,4,4,4,4,1,1,0,2,NA,7,1
"3272",5,2,4,4,4,3,5,1,2,1,1,NA,5,1
"3273",7,2,1,3,3,5,5,2,5,3,2,2,2,1
"3274",9,2,1,6,4,5,5,3,3,0,1,1,7,1
"3275",7,1,1,5,4,7,5,2,4,3,2,2,7,1
"3276",4,1,1,7,4,8,NA,3,2,0,1,1,7,1
"3277",1,2,5,2,3,2,5,1,4,1,3,1,7,3
"3278",6,2,3,4,5,1,NA,1,2,1,1,2,7,1
"3279",9,2,1,7,6,8,5,1,2,0,1,1,7,1
"3280",9,2,1,5,3,3,5,2,3,1,1,1,7,1
"3281",6,2,5,2,2,6,5,1,3,1,3,1,NA,1
"3282",4,2,5,2,2,6,5,1,3,2,3,1,7,1
"3283",8,2,1,4,5,4,5,2,4,2,1,1,7,1
"3284",8,2,5,2,4,2,4,1,4,0,3,1,7,1
"3285",1,2,5,2,4,2,2,1,5,1,3,1,7,1
"3286",1,2,5,2,NA,2,2,1,2,0,3,2,7,1
"3287",6,1,1,7,6,8,3,3,2,0,1,1,7,1
"3288",5,2,1,7,5,1,4,3,2,0,1,1,7,1
"3289",7,2,1,4,4,2,5,2,4,1,1,1,7,1
"3290",6,2,1,4,5,5,4,2,4,2,1,1,2,3
"3291",4,2,1,5,3,1,5,2,2,0,1,1,7,1
"3292",1,1,5,3,4,4,5,1,NA,0,2,1,7,1
"3293",7,2,1,4,4,1,5,2,3,1,1,1,7,1
"3294",8,2,1,3,5,1,5,2,2,0,1,5,7,1
"3295",3,1,5,3,6,3,4,1,1,0,1,4,7,1
"3296",7,2,1,3,5,4,4,2,2,0,1,3,2,3
"3297",9,2,5,2,4,6,5,1,4,0,3,1,7,3
"3298",1,2,5,2,2,6,5,1,7,0,2,1,7,1
"3299",6,2,5,2,4,6,5,1,4,0,3,1,7,1
"3300",9,2,2,4,6,1,5,1,2,0,1,1,7,1
"3301",1,2,5,2,3,6,5,1,3,1,3,1,7,1
"3302",1,2,5,2,2,6,4,1,5,1,3,1,7,1
"3303",7,2,1,4,4,5,5,2,4,0,1,1,7,1
"3304",3,2,2,4,4,2,NA,1,2,0,1,5,NA,1
"3305",6,2,1,5,3,2,5,2,2,0,1,1,7,1
"3306",8,1,1,6,6,1,NA,2,2,0,1,1,7,1
"3307",9,2,1,3,5,1,5,2,2,0,1,1,5,2
"3308",4,2,1,5,4,1,5,2,4,0,1,1,3,1
"3309",6,1,5,2,4,2,5,1,1,0,1,2,7,1
"3310",1,1,5,3,5,9,NA,1,3,0,2,1,7,1
"3311",5,2,4,6,5,1,5,1,1,0,1,1,7,1
"3312",1,2,5,2,2,6,5,1,3,0,3,1,7,1
"3313",1,2,1,2,2,6,5,2,4,0,2,1,7,1
"3314",9,1,1,6,6,1,5,2,3,0,1,1,7,1
"3315",8,1,1,4,4,1,5,3,4,2,1,1,7,1
"3316",6,1,5,2,4,1,1,1,2,0,2,3,7,1
"3317",8,2,1,6,4,5,5,3,3,0,1,1,7,1
"3318",9,1,5,2,3,6,3,1,6,2,3,1,7,3
"3319",9,2,1,4,6,1,5,2,3,1,1,1,7,1
"3320",1,1,5,2,3,NA,1,1,3,0,3,1,7,3
"3321",1,1,5,2,2,2,NA,1,7,1,3,1,7,1
"3322",3,1,2,2,2,1,5,2,4,1,1,1,7,1
"3323",7,2,3,5,4,1,5,1,4,3,1,1,5,1
"3324",8,2,1,3,4,1,5,2,5,3,1,1,7,1
"3325",3,2,1,7,3,8,2,3,2,0,1,4,7,1
"3326",3,1,1,7,5,8,2,3,2,0,1,4,7,1
