"","study","latent","nearestGene","H4K12ac"
"2542","Jurkat","Expressed",0,5.48063892334199
"2543","Central","Expressed",0,5.33753807970132
"2544","Resting","Expressed",0,6.00388706710654
"2545","Active","Unexpressed",0,6.00635315960173
"2546","Resting","Unexpressed",0,6.01615715969835
"2547","Central","Expressed",0,4.43081679884331
"2548","Central","Expressed",0,5.37063802812766
"2549","Active","Expressed",73404,4.53259949315326
"2550","Active","Unexpressed",62084,4.44265125649032
"2551","Active","Unexpressed",0,5.72358510195238
"2552","Active","Expressed",0,5.4249500174814
"2553","Central","Unexpressed",0,5.39362754635236
"2554","Central","Unexpressed",0,5.51745289646471
"2555","Bcl-2","Unexpressed",0,5.60947179518496
"2556","Active","Unexpressed",0,5.76205138278018
"2557","Central","Unexpressed",0,5.75890177387728
"2558","Central","Expressed",0,5.74939298590825
"2559","Central","Unexpressed",0,5.67332326717149
"2560","Central","Expressed",94251,3.97029191355212
"2561","Active","Unexpressed",0,4.4188406077966
"2562","Central","Unexpressed",0,5.46383180502561
"2563","Resting","Expressed",0,5.59098698051086
"2564","Resting","Unexpressed",30906,5.41610040220442
"2565","Active","Unexpressed",23925,5.40267738187228
"2566","Resting","Unexpressed",73319,5.29831736654804
"2567","Central","Unexpressed",0,5.92692602597041
"2568","Active","Unexpressed",0,5.94017125272043
"2569","Central","Expressed",0,5.67332326717149
"2570","Central","Expressed",13667,4.38202663467388
"2571","Central","Expressed",111775,4.20469261939097
"2572","Central","Unexpressed",819792,3.43398720448515
"2573","Resting","Expressed",22525,4.4188406077966
"2574","Central","Unexpressed",0,6.00881318544259
"2575","Resting","Expressed",0,5.95324333428778
"2576","Resting","Unexpressed",0,5.94542060860658
"2577","Central","Expressed",0,5.90536184805457
"2578","Central","Expressed",0,5.87773578177964
"2579","Resting","Unexpressed",0,5.76205138278018
"2580","Central","Expressed",0,4.86753445045558
"2581","Central","Unexpressed",0,5.03043792139244
"2582","Active","Unexpressed",0,5.85507192220243
"2583","Central","Expressed",117112,4.34380542185368
"2584","Central","Expressed",0,6.07993319509559
"2585","Central","Unexpressed",0,4.71849887129509
"2586","Central","Expressed",0,5.4380793089232
"2587","Active","Expressed",0,5.49306144334055
"2588","Resting","Expressed",0,5.63835466933375
"2589","Active","Unexpressed",5586,4.12713438504509
"2590","Jurkat","Expressed",59401,4.76217393479776
"2591","Resting","Unexpressed",0,5.7268477475872
"2592","Resting","Unexpressed",0,5.85507192220243
"2593","Resting","Unexpressed",0,5.88610403145016
"2594","Active","Expressed",0,5.92157841964382
"2595","Central","Unexpressed",0,5.93489419561959
"2596","Bcl-2","Expressed",0,5.94542060860658
"2597","Resting","Unexpressed",0,5.98645200528444
"2598","Central","Expressed",0,5.99396142730657
"2599","Central","Expressed",0,5.97635090929793
"2600","Bcl-2","Unexpressed",0,6.17378610390194
"2601","Central","Unexpressed",0,6.18208490671663
"2602","Active","Unexpressed",0,6.32435896238131
"2603","Jurkat","Unexpressed",21480,5.39362754635236
"2604","Resting","Expressed",38791,5.43372200355424
"2605","Central","Expressed",0,5.78382518232974
"2606","Resting","Expressed",0,5.85220247977447
"2607","Resting","Unexpressed",0,6.13122648948314
"2608","Resting","Unexpressed",0,6.08677472691231
"2609","Central","Unexpressed",0,6.08449941307517
"2610","Central","Unexpressed",0,6.07993319509559
"2611","Central","Expressed",153546,5.67675380226828
"2612","Resting","Expressed",0,5.64190707093811
"2613","Central","Unexpressed",0,5.64190707093811
"2614","Central","Expressed",0,5.54517744447956
"2615","Central","Expressed",0,5.08140436498446
"2616","Bcl-2","Expressed",0,5.51342874616498
"2617","Central","Expressed",0,5.55682806169954
"2618","Central","Unexpressed",9542,4.31748811353631
"2619","Central","Unexpressed",0,5.49306144334055
"2620","Resting","Expressed",0,5.61677109766657
"2621","Central","Expressed",0,5.53733426701854
"2622","Resting","Unexpressed",0,5.49306144334055
"2623","Bcl-2","Unexpressed",0,5.40267738187228
"2624","Resting","Unexpressed",0,5.2257466737132
"2625","Resting","Unexpressed",1642,4.91998092582813
"2626","Central","Unexpressed",0,5.0998664278242
"2627","Central","Expressed",0,5.35185813347607
"2628","Bcl-2","Unexpressed",0,5.39816270151775
"2629","Active","Unexpressed",0,5.30826769740121
"2630","Jurkat","Unexpressed",0,5.30330490805908
"2631","Central","Expressed",0,5.04985600724954
"2632","Central","Expressed",0,5.14166355650266
"2633","Central","Expressed",0,5.01063529409626
"2634","Active","Unexpressed",0,4.94875989037817
"2635","Central","Expressed",0,4.71849887129509
"2636","Central","Expressed",97,5.24174701505964
"2637","Resting","Unexpressed",0,5.68017260901707
"2638","Resting","Unexpressed",0,5.72031177660741
"2639","Central","Expressed",0,5.52942908751142
"2640","Bcl-2","Expressed",0,5.52146091786225
"2641","Resting","Unexpressed",0,5.12989871492307
"2642","Central","Expressed",0,5.10594547390058
"2643","Active","Unexpressed",0,4.97673374242057
"2644","Central","Expressed",0,4.97673374242057
"2645","Central","Unexpressed",0,4.98360662170834
"2646","Resting","Unexpressed",0,5.84354441703136
"2647","Active","Unexpressed",0,5.94017125272043
"2648","Active","Unexpressed",0,5.93489419561959
"2649","Resting","Unexpressed",0,5.78996017089725
"2650","Resting","Unexpressed",0,5.66296048013595
"2651","Central","Expressed",0,5.62401750618734
"2652","Central","Expressed",0,5.71042701737487
"2653","Active","Unexpressed",0,5.72031177660741
"2654","Active","Unexpressed",0,5.71042701737487
"2655","Active","Unexpressed",0,5.85793315448346
"2656","Central","Expressed",0,5.80814248998044
"2657","Bcl-2","Expressed",0,5.8111409929767
"2658","Active","Expressed",0,5.6937321388027
"2659","Active","Expressed",0,5.57594910314632
"2660","Bcl-2","Unexpressed",0,5.52942908751142
"2661","Resting","Unexpressed",0,5.54907608489522
"2662","Resting","Unexpressed",0,5.2257466737132
"2663","Resting","Unexpressed",0,5.2257466737132
"2664","Active","Expressed",0,5.05624580534831
"2665","Resting","Unexpressed",8884,5.36129216570943
"2666","Jurkat","Expressed",0,4.70048036579242
"2667","Jurkat","Expressed",29255,4.54329478227
"2668","Central","Expressed",5114,5.12989871492307
"2669","Resting","Unexpressed",12859,5.25227342804663
"2670","Resting","Unexpressed",0,5.59842195899838
"2671","Resting","Unexpressed",0,5.77455154554441
"2672","Central","Expressed",0,5.85220247977447
"2673","Resting","Unexpressed",0,5.85507192220243
"2674","Central","Expressed",4122,5.52545293913178
"2675","Central","Unexpressed",0,5.27299955856375
"2676","Central","Unexpressed",0,5.27299955856375
"2677","Central","Expressed",0,5.27811465923052
"2678","Resting","Unexpressed",0,5.4510384535657
"2679","Resting","Unexpressed",0,5.72031177660741
"2680","Active","Expressed",0,5.41610040220442
"2681","Resting","Unexpressed",0,5.33271879326537
"2682","Active","Expressed",0,5.18738580584075
"2683","Active","Unexpressed",0,5.08759633523238
"2684","Central","Unexpressed",0,5.03043792139244
"2685","Bcl-2","Expressed",12649,4.95582705760126
"2686","Resting","Unexpressed",0,5.17048399503815
"2687","Central","Expressed",0,5.30826769740121
"2688","Central","Unexpressed",0,5.52942908751142
"2689","Active","Unexpressed",0,5.31811999384422
"2690","Jurkat","Expressed",0,5.36597601502185
"2691","Central","Expressed",7686,5.44673737166631
"2692","Central","Expressed",0,5.67675380226828
"2693","Central","Unexpressed",0,5.68697535633982
"2694","Central","Unexpressed",0,5.68697535633982
"2695","Central","Expressed",0,5.71373280550937
"2696","Active","Unexpressed",98465,4.68213122712422
"2697","Resting","Expressed",103031,4.64439089914137
"2698","Resting","Unexpressed",0,6.11809719804135
"2699","Central","Expressed",0,5.91079664404053
"2700","Central","Expressed",0,5.85220247977447
"2701","Active","Expressed",0,5.91889385427315
"2702","Active","Unexpressed",0,5.96870755998537
"2703","Central","Unexpressed",0,6.04973345523196
"2704","Central","Expressed",0,5.9427993751267
"2705","Central","Expressed",210,5.36597601502185
"2706","Central","Expressed",0,5.29330482472449
"2707","Central","Expressed",0,5.27299955856375
"2708","Resting","Unexpressed",0,5.23110861685459
"2709","Central","Expressed",0,5.2257466737132
"2710","Central","Expressed",0,5.2257466737132
"2711","Central","Unexpressed",0,5.19849703126583
"2712","Central","Expressed",7832,5.19295685089021
"2713","Bcl-2","Expressed",0,5.73009978297357
"2714","Central","Expressed",0,5.74939298590825
"2715","Active","Unexpressed",0,5.73657229747919
"2716","Resting","Unexpressed",0,5.73979291217923
"2717","Active","Expressed",0,5.74300318780948
"2718","Resting","Unexpressed",0,5.76832099579377
"2719","Central","Unexpressed",0,5.60947179518496
"2720","Central","Unexpressed",0,5.50938833662798
"2721","Central","Unexpressed",0,5.68357976733868
"2722","Resting","Unexpressed",0,5.73979291217923
"2723","Bcl-2","Expressed",0,5.54907608489522
"2724","Active","Expressed",0,5.48063892334199
"2725","Jurkat","Expressed",0,4.90527477843843
"2726","Active","Unexpressed",0,5.63121178182137
"2727","Resting","Expressed",0,5.77455154554441
"2728","Central","Unexpressed",0,5.73979291217923
"2729","Jurkat","Unexpressed",0,5.65248918026865
"2730","Bcl-2","Unexpressed",0,5.71373280550937
"2731","Bcl-2","Unexpressed",0,5.71373280550937
"2732","Resting","Unexpressed",0,5.71702770140622
"2733","Resting","Unexpressed",0,5.71373280550937
"2734","Central","Unexpressed",0,5.08759633523238
"2735","Central","Expressed",0,5.5834963087817
"2736","Bcl-2","Expressed",0,5.57972982598622
"2737","Bcl-2","Unexpressed",4026,5.55295958492162
"2738","Central","Unexpressed",0,5.62401750618734
"2739","Resting","Unexpressed",0,5.67675380226828
"2740","Central","Unexpressed",0,5.56068163101553
"2741","Central","Unexpressed",0,5.56068163101553
"2742","Active","Unexpressed",0,5.50533153593236
"2743","Central","Expressed",0,5.52942908751142
"2744","Central","Expressed",0,4.99721227376411
"2745","Central","Expressed",0,5.48893772615669
"2746","Bcl-2","Expressed",0,5.53338948872752
"2747","Central","Expressed",0,6.05443934626937
"2748","Jurkat","Expressed",0,6.05208916892442
"2749","Jurkat","Expressed",0,4.99721227376411
"2750","Active","Unexpressed",922442,4.54329478227
"2751","Active","Unexpressed",0,6.1779441140506
"2752","Resting","Expressed",0,6.19644412779452
"2753","Active","Expressed",0,6.19847871649231
"2754","Active","Expressed",0,5.95324333428778
"2755","Active","Unexpressed",0,5.48479693349065
"2756","Jurkat","Expressed",0,3.43398720448515
"2757","Active","Unexpressed",44851,4.64439089914137
"2758","Central","Expressed",0,5.89989735358249
"2759","Jurkat","Unexpressed",0,5.86929691313377
"2760","Jurkat","Expressed",0,5.85507192220243
"2761","Active","Expressed",0,6.2841341610708
"2762","Central","Expressed",0,5.605802066296
"2763","Central","Expressed",0,5.79605775076537
"2764","Central","Unexpressed",0,5.89164421182577
"2765","Jurkat","Unexpressed",0,5.79605775076537
"2766","Central","Unexpressed",1568,5.71042701737487
"2767","Resting","Unexpressed",96028,4.56434819146784
"2768","Central","Expressed",17687,5.25749537202778
"2769","Bcl-2","Expressed",16884,5.57215403217776
"2770","Active","Unexpressed",106642,5.50938833662798
"2771","Active","Expressed",0,6.13988455222626
"2772","Resting","Unexpressed",0,6.14418563412565
"2773","Central","Expressed",0,6.14203740558736
"2774","Resting","Unexpressed",0,6.1463292576689
"2775","Jurkat","Expressed",0,6.1463292576689
"2776","Resting","Unexpressed",0,6.18620862390049
"2777","Resting","Unexpressed",4039,6.10479323241498
"2778","Bcl-2","Expressed",0,5.4510384535657
"2779","Jurkat","Unexpressed",0,5.47227067367148
"2780","Bcl-2","Expressed",0,5.4553211153577
"2781","Resting","Expressed",0,5.56068163101553
"2782","Central","Unexpressed",0,5.6021188208797
"2783","Central","Unexpressed",0,4.91265488573605
"2784","Jurkat","Unexpressed",0,5.63835466933375
"2785","Central","Unexpressed",0,5.8406416573734
"2786","Jurkat","Expressed",0,5.06259503302697
"2787","Central","Unexpressed",0,5.8111409929767
"2788","Bcl-2","Unexpressed",0,5.95324333428778
"2789","Resting","Unexpressed",0,5.99893656194668
"2790","Central","Expressed",98218,4.21950770517611
"2791","Active","Expressed",0,4.18965474202643
"2792","Resting","Expressed",0,6.15060276844628
"2793","Jurkat","Expressed",0,5.92425579741453
"2794","Active","Unexpressed",0,5.06259503302697
"2795","Resting","Unexpressed",114437,4.55387689160054
"2796","Jurkat","Expressed",0,4.65396035015752
"2797","Resting","Unexpressed",229080,4.82028156560504
"2798","Resting","Unexpressed",83480,4.83628190695148
"2799","Central","Expressed",0,5.42934562895444
"2800","Jurkat","Expressed",0,4.86753445045558
"2801","Resting","Unexpressed",300334,4.40671924726425
"2802","Central","Expressed",29114,4.56434819146784
"2803","Resting","Unexpressed",22846,5.39362754635236
"2804","Resting","Unexpressed",0,6.12686918411419
"2805","Jurkat","Expressed",0,5.98393628068719
"2806","Active","Unexpressed",95659,4.62497281328427
"2807","Central","Expressed",176800,4.23410650459726
"2808","Central","Expressed",62117,4.38202663467388
"2809","Central","Expressed",636873,4.46590811865458
"2810","Central","Unexpressed",541794,4.21950770517611
"2811","Jurkat","Expressed",0,4.39444915467244
"2812","Central","Unexpressed",0,4.49980967033027
"2813","Central","Expressed",134708,4.85981240436167
"2814","Resting","Unexpressed",0,5.50533153593236
"2815","Jurkat","Expressed",0,6.03548143252476
"2816","Active","Unexpressed",14484,5.88332238848828
"2817","Active","Unexpressed",126857,5.35185813347607
"2818","Central","Expressed",611073,4.66343909411207
"2819","Resting","Unexpressed",275370,4.72738781871234
"2820","Central","Unexpressed",338022,4.87519732320115
"2821","Resting","Expressed",51468,4.9416424226093
"2822","Resting","Unexpressed",0,5.74939298590825
"2823","Central","Expressed",0,5.80211837537706
"2824","Resting","Unexpressed",11053,5.70711026474888
"2825","Active","Unexpressed",95145,5.04342511691925
"2826","Central","Unexpressed",123568,5.11799381241676
"2827","Resting","Unexpressed",12271,5.73334127689775
"2828","Central","Expressed",0,5.29330482472449
"2829","Jurkat","Unexpressed",0,5.5683445037611
"2830","Central","Expressed",0,5.65248918026865
"2831","Jurkat","Expressed",0,5.64544689764324
"2832","Central","Expressed",30232,4.9416424226093
"2833","Central","Unexpressed",0,4.97673374242057
"2834","Central","Expressed",0,5.03043792139244
"2835","Jurkat","Expressed",0,4.95582705760126
"2836","Central","Expressed",0,4.82028156560504
"2837","Central","Expressed",0,5.31320597904179
"2838","Central","Expressed",0,6.15060276844628
"2839","Resting","Unexpressed",0,6.14418563412565
"2840","Active","Unexpressed",0,5.8348107370626
"2841","Active","Unexpressed",0,5.78074351579233
"2842","Central","Expressed",0,5.64897423816121
"2843","Central","Expressed",0,5.61677109766657
"2844","Central","Unexpressed",0,4.80402104473326
"2845","Central","Expressed",0,5.4380793089232
"2846","Jurkat","Expressed",0,5.64190707093811
"2847","Bcl-2","Unexpressed",0,5.64190707093811
"2848","Resting","Unexpressed",0,5.91079664404053
"2849","Resting","Unexpressed",0,4.27666611901606
"2850","Active","Expressed",7360,4.29045944114839
"2851","Jurkat","Unexpressed",8298,4.68213122712422
"2852","Resting","Expressed",0,5.30330490805908
"2853","Central","Expressed",13124,5.2040066870768
"2854","Bcl-2","Unexpressed",0,5.53338948872752
"2855","Central","Expressed",0,4.90527477843843
"2856","Resting","Unexpressed",0,5.70044357339069
"2857","Active","Unexpressed",0,5.69035945432406
"2858","Central","Unexpressed",0,5.86929691313377
"2859","Resting","Unexpressed",0,5.87493073085203
"2860","Active","Unexpressed",1498,4.969813299576
"2861","Central","Expressed",0,5.78689738136671
"2862","Central","Unexpressed",183994,4.24849524204936
"2863","Central","Unexpressed",34018,4.33073334028633
"2864","Central","Expressed",0,5.24174701505964
"2865","Central","Unexpressed",0,5.35658627467201
"2866","Central","Expressed",0,5.56452040732269
"2867","Central","Unexpressed",0,5.32300997913841
"2868","Resting","Expressed",0,5.31320597904179
"2869","Central","Unexpressed",113621,4.29045944114839
