"","age","length"
"7882",2424,135
"7883",2424,115
"7884",2424,123
"7885",1694,115
"7886",3884,130
"7887",2060,121
"7888",3155,110
"7889",3155,126
"7890",4250,123
"7891",3155,127
"7892",4250,118
"7893",2425,116
"7894",1695,114
"7895",5710,135
"7896",2060,113
"7897",2060,115
"7898",2425,120
"7899",1695,120
"7900",3155,122
"7901",3520,120
"7902",2060,127
"7903",2060,120
"7904",2425,119
"7905",4980,127
"7906",6815,129
"7907",2435,126
"7908",2070,125
"7909",1705,112
"7910",2436,117
"7911",3167,116
"7912",2437,119
"7913",1707,117
"7914",3167,124
"7915",1707,118
"7916",2437,121
"7917",2072,115
"7918",1707,117
"7919",2802,120
"7920",1707,117
"7921",3167,122
"7922",2802,122
"7923",5722,131
"7924",3167,115
"7925",2802,124
"7926",2073,118
"7927",6088,131
"7928",1708,118
"7929",2803,123
"7930",5358,129
"7931",1708,112
"7932",2073,122
"7933",4994,118
"7934",4629,124
"7935",2439,126
"7936",2439,121
"7937",2074,122
"7938",1709,112
"7939",2804,125
"7940",3169,124
"7941",4265,120
"7942",2805,127
"7943",2805,122
"7944",2075,112
"7945",4265,124
"7946",2075,117
"7947",4631,133
"7948",3901,132
"7949",2076,123
"7950",2441,122
"7951",4631,128
"7952",5361,128
"7953",2806,122
"7954",5361,131
"7955",3171,126
"7956",2441,121
"7957",3536,122
"7958",2076,122
"7959",3901,127
"7960",1711,109
"7961",3536,131
"7962",6091,138
"7963",1711,118
"7964",3172,119
"7965",2080,115
"7966",5365,126
"7967",2445,128
"7968",2445,125
"7969",3540,135
"7970",2815,123
"7971",3545,122
"7972",1721,113
"7973",2451,123
"7974",2816,124
"7975",2089,110
"7976",2819,114
"7977",2819,120
"7978",2819,125
"7979",5374,114
"7980",2819,125
"7981",2819,120
"7982",2455,116
"7983",3915,122
"7984",3916,136
"7985",3916,130
"7986",3186,120
"7987",2456,127
"7988",2456,128
"7989",2821,130
"7990",2821,119
"7991",2092,123
"7992",2457,127
"7993",4282,130
"7994",3187,131
"7995",3917,135
"7996",2457,122
"7997",3187,126
"7998",5012,137
"7999",4160,131
"8000",5684,136
"8001",1669,119
"8002",5700,126
"8003",4934,118
"8004",3109,128
"8005",3474,129
"8006",3109,128
"8007",1653,112
"8008",4574,121
"8009",2020,118
"8010",2021,121
"8011",5671,133
"8012",4576,129
"8013",2021,123
"8014",3846,123
"8015",2752,124
"8016",5672,120
"8017",2387,125
"8018",2022,117
"8019",5672,127
"8020",3847,125
"8021",2752,120
"8022",3482,126
"8023",2025,115
"8024",3120,120
"8025",2025,120
"8026",3120,109
"8027",2025,124
"8028",4215,121
"8029",2759,120
"8030",5679,124
"8031",3863,125
"8032",3498,132
"8033",3499,124
"8034",2039,126
"8035",3134,119
"8036",3134,134
"8037",3134,118
"8038",3134,122
"8039",3134,131
"8040",3499,120
"8041",3134,120
"8042",2044,120
"8043",2409,111
"8044",2044,120
"8045",3504,127
"8046",2409,130
"8047",2774,136
"8048",1680,110
"8049",5330,126
"8050",3140,131
"8051",3505,132
"8052",5330,123
"8053",4600,123
"8054",2412,130
"8055",1683,115
"8056",2048,121
"8057",4238,134
"8058",3508,127
"8059",3873,132
"8060",2778,124
"8061",3508,127
"8062",2048,122
"8063",3143,129
"8064",3508,133
"8065",2413,124
"8066",2778,126
"8067",2376,125
"8068",6026,129
"8069",2011,118
"8070",3836,120
"8071",3471,139
"8072",2741,123
"8073",2011,119
"8074",4201,131
"8075",3471,129
"8076",2011,125
"8077",5661,127
"8078",3471,126
"8079",4201,120
"8080",3836,120
"8081",2011,121
"8082",4201,123
"8083",3106,118
"8084",4201,129
"8085",1282,110
"8086",3472,121
"8087",4202,128
"8088",3107,124
"8089",5297,133
"8090",3108,130
"8091",6028,127
"8092",5663,126
"8093",3109,126
"8094",3839,129
"8095",3476,133
"8096",2016,126
"8097",1651,116
"8098",3476,132
"8099",4208,134
"8100",5307,138
"8101",5679,129
"8102",2394,125
"8103",4219,130
"8104",2759,126
"8105",3489,126
"8106",5679,131
"8107",4584,122
"8108",6046,126
"8109",5316,128
"8110",6050,127
"8111",3130,125
"8112",3495,130
"8113",4955,125
"8114",2768,131
"8115",2768,128
"8116",3863,134
"8117",4228,123
"8118",4593,127
"8119",2403,118
"8120",2403,131
"8121",2403,123
"8122",5694,122
"8123",3504,131
"8124",2707,133
"8125",4966,125
"8126",1612,117
"8127",6369,138
"8128",2411,122
"8129",2719,125
"8130",5274,138
"8131",3871,132
"8132",1990,122
"8133",3506,124
"8134",1990,124
"8135",4180,130
"8136",4545,144
"8137",2046,117
"8138",3871,132
"8139",1991,129
"8140",1681,116
"8141",2412,127
"8142",1991,125
"8143",4237,131
"8144",2356,118
"8145",6006,128
"8146",3451,128
"8147",2356,129
"8148",1626,123
"8149",6736,129
"8150",4238,132
"8151",3816,128
"8152",3143,125
"8153",2356,125
"8154",4238,128
"8155",3873,127
"8156",3508,128
"8157",3873,127
"8158",3816,135
"8159",2356,125
"8160",2356,131
"8161",6007,127
"8162",3452,128
"8163",2357,126
"8164",2413,128
"8165",1992,126
"8166",2048,127
"8167",3143,135
"8168",3873,126
"8169",1627,121
"8170",4912,140
"8171",3508,135
"8172",4912,124
"8173",1683,120
"8174",2722,128
"8175",1262,125
"8176",3817,131
"8177",3874,133
"8178",3452,121
"8179",5277,135
"8180",4239,123
"8181",3817,128
"8182",3817,131
"8183",4239,125
"8184",3144,124
"8185",2049,127
"8186",2361,122
"8187",2049,127
"8188",4604,131
"8189",4239,126
"8190",2726,130
"8191",3456,139
"8192",2414,125
"8193",5699,132
"8194",5699,128
"8195",1631,123
"8196",2049,124
"8197",3509,128
"8198",6376,135
"8199",2049,121
"8200",2726,133
"8201",5334,133
"8202",1266,118
"8203",2726,126
"8204",3509,120
"8205",2727,117
"8206",6064,119
"8207",3092,126
"8208",2414,124
"8209",3144,130
"8210",2727,122
"8211",2049,120
"8212",2779,123
"8213",5699,127
"8214",3509,129
"8215",3874,122
"8216",5334,134
"8217",1684,122
"8218",4239,126
"8219",4969,136
"8220",2418,130
"8221",5338,125
"8222",3880,119
"8223",4610,132
"8224",2055,117
"8225",3150,132
"8226",3884,134
"8227",4979,131
"8228",5344,141
"8229",2059,121
"8230",3156,132
"8231",5346,132
"8232",3521,125
"8233",2426,127
"8234",3156,130
"8235",5349,127
"8236",2064,119
"8237",2429,119
"8238",2429,130
"8239",6444,130
"8240",5350,136
"8241",2065,124
"8242",1700,120
"8243",2150,125
"8244",5070,128
"8245",3610,132
"8246",2515,128
"8247",3975,128
"8248",3245,128
"8249",7625,126
"8250",4705,125
"8251",5800,126
"8252",4341,130
"8253",6531,140
"8254",3976,122
"8255",3611,131
"8256",4706,125
"8257",2516,127
"8258",2881,131
"8259",4706,126
"8260",4707,136
"8261",5072,145
"8262",3247,134
"8263",6897,131
"8264",2882,125
"8265",5802,132
"8266",2517,125
"8267",4342,135
"8268",5072,126
"8269",4342,140
"8270",6167,140
"8271",2517,135
"8272",6168,128
"8273",1788,119
"8274",5073,135
"8275",2883,126
"8276",4708,137
"8277",4343,124
"8278",7263,131
"8279",3613,136
"8280",5803,129
"8281",4344,131
"8282",3979,128
"8283",6170,128
"8284",3980,125
"8285",4710,130
"8286",5440,123
"8287",2521,125
"8288",3251,129
"8289",4346,131
"8290",6901,127
"8291",6537,135
"8292",5807,127
"8293",2522,128
"8294",5811,131
"8295",2161,126
"8296",5811,137
"8297",4351,133
"8298",3621,125
"8299",2527,134
"8300",5812,130
"8301",3257,127
"8302",4717,132
"8303",4718,142
"8304",5448,126
"8305",2893,123
"8306",1798,125
"8307",2893,124
"8308",3258,123
"8309",2164,130
"8310",6179,135
"8311",2529,129
"8312",3989,124
"8313",5814,136
"8314",6179,134
"8315",5084,140
"8316",2529,124
"8317",6179,131
"8318",3989,134
"8319",3989,134
"8320",3259,129
"8321",2529,128
"8322",2164,127
"8323",6544,141
"8324",6179,133
"8325",5451,127
"8326",3270,128
"8327",3637,135
"8328",3272,127
"8329",2542,127
"8330",4367,134
"8331",3637,122
"8332",2177,125
"8333",2177,122
"8334",1812,123
"8335",4732,129
"8336",4003,128
"8337",2908,126
"8338",5463,125
"8339",4368,123
"8340",4733,137
"8341",3638,139
"8342",2178,123
"8343",2178,121
"8344",4003,137
"8345",2908,124
"8346",4368,128
"8347",4368,137
"8348",2908,139
"8349",4368,138
"8350",2908,132
"8351",5463,124
"8352",6193,136
"8353",3638,132
"8354",4003,138
"8355",3638,136
"8356",2543,129
"8357",5098,133
"8358",2178,133
"8359",4003,132
"8360",2543,124
"8361",5833,136
"8362",2183,125
"8363",1455,119
"8364",5107,135
"8365",2552,115
"8366",5472,125
"8367",6567,128
"8368",2917,122
"8369",2917,123
"8370",5472,122
"8371",2552,128
"8372",6932,125
"8373",5107,126
"8374",4377,129
"8375",2917,123
"8376",2552,123
"8377",6202,137
"8378",4012,131
"8379",2917,124
"8380",7297,127
"8381",3648,134
"8382",2553,126
"8383",4013,125
"8384",4743,126
"8385",2918,126
"8386",1825,122
"8387",3285,123
"8388",4745,133
"8389",1095,118
"8390",6211,127
"8391",2196,123
"8392",2561,121
"8393",2927,130
"8394",3657,123
"8395",2563,126
"8396",2928,123
"8397",5118,122
"8398",1835,118
"8399",2565,121
"8400",3662,131
"8401",3297,133
"8402",2206,116
"8403",4762,129
"8404",2572,119
"8405",1842,121
"8406",3302,123
"8407",6222,132
"8408",4032,127
"8409",6223,123
"8410",5128,122
"8411",2208,124
"8412",5493,130
"8413",5494,113
"8414",2574,123
"8415",2574,120
"8416",2939,126
"8417",3670,121
"8418",2576,124
"8419",4039,138
"8420",3309,127
"8421",4770,134
"8422",1850,112
"8423",4770,127
"8424",6595,123
"8425",5506,125
"8426",6966,129
"8427",5141,125
"8428",5141,127
"8429",5871,130
"8430",5506,127
"8431",4412,128
"8432",6238,128
"8433",2588,120
"8434",4413,128
"8435",5873,147
"8436",1858,116
"8437",1493,112
"8438",4778,121
"8439",2953,128
"8440",2223,129
"8441",5873,124
"8442",5873,127
"8443",2229,116
"8444",4054,126
"8445",7339,123
"8446",4784,116
"8447",4419,126
"8448",6244,127
"8449",5879,140
"8450",2594,131
"8451",2594,120
"8452",5514,128
"8453",2595,126
"8454",5150,120
"8455",5515,127
"8456",2595,114
"8457",5880,133
"8458",7340,127
"8459",5515,139
"8460",5152,122
"8461",2597,130
"8462",2597,135
"8463",3692,127
"8464",4057,122
"8465",1502,118
"8466",3327,121
"8467",5152,136
"8468",3327,126
"8469",2962,120
"8470",2410,133
"8471",3870,126
"8472",6060,137
"8473",4235,128
"8474",4235,128
"8475",2410,121
"8476",4235,121
"8477",3870,117
"8478",3870,134
"8479",3870,124
"8480",2415,115
"8481",3510,132
"8482",2780,125
"8483",4970,120
"8484",3875,132
"8485",6430,135
"8486",5335,133
"8487",2780,130
"8488",3875,128
"8489",2051,123
"8490",2051,120
"8491",3511,122
"8492",2781,128
"8493",1686,122
"8494",2416,116
"8495",2781,122
"8496",3876,130
"8497",2418,120
"8498",2418,119
"8499",2053,120
"8500",2786,123
"8501",3517,128
"8502",3882,132
"8503",3517,126
"8504",2787,122
"8505",3517,124
"8506",2787,126
"8507",2422,121
"8508",6437,124
"8509",4247,129
"8510",3517,128
"8511",1693,125
"8512",2790,123
"8513",4250,130
"8514",3155,132
"8515",2060,123
"8516",6075,127
"8517",6075,126
"8518",4254,127
"8519",3889,131
"8520",2429,127
"8521",4984,122
"8522",4261,125
"8523",3899,116
"8524",2804,129
"8525",3899,120
"8526",3535,125
"8527",1710,119
"8528",4265,125
"8529",3535,126
"8530",4265,118
"8531",1710,128
"8532",2075,128
"8533",4265,130
"8534",2440,120
"8535",4630,126
"8536",5360,124
"8537",2805,124
"8538",3900,118
"8539",2805,132
"8540",4266,119
"8541",3171,129
"8542",2441,118
"8543",4266,129
"8544",2441,120
"8545",3902,119
"8546",2807,128
"8547",4268,127
"8548",4268,131
"8549",2808,128
"8550",3905,120
"8551",2080,118
"8552",3540,128
"8553",3540,123
"8554",3175,123
"8555",2445,132
"8556",1350,106
"8557",3905,124
"8558",5000,131
"8559",5735,113
"8560",2453,128
"8561",1723,117
"8562",2088,119
"8563",2088,115
"8564",2453,121
"8565",2818,121
"8566",5739,130
"8567",6836,131
"8568",2091,125
"8569",3186,125
"8570",3551,124
"8571",1727,121
"8572",6108,138
"8573",5378,131
"8574",1728,124
"8575",5378,133
"8576",3553,126
"8577",2458,120
"8578",2458,128
"8579",2093,124
"8580",2458,117
"8581",3553,126
"8582",4283,130
"8583",5013,128
"8584",4283,127
"8585",2093,120
"8586",3188,126
"8587",2094,120
"8588",4284,127
"8589",2094,123
"8590",3554,134
"8591",6474,133
"8592",4649,132
"8593",4284,117
"8594",4284,127
"8595",3554,128
"8596",4284,134
"8597",3919,128
"8598",3919,121
"8599",3919,132
"8600",1729,117
"8601",3920,126
"8602",2825,127
"8603",3555,125
"8604",3555,127
"8605",5015,128
"8606",4650,124
"8607",5745,128
"8608",4650,121
"8609",2825,131
"8610",2070,120
"8611",2800,129
"8612",4265,115
"8613",3170,125
"8614",2440,141
"8615",2076,113
"8616",3901,128
"8617",2076,114
"8618",3171,122
"8619",2442,129
"8620",3902,124
"8621",5362,134
"8622",1712,120
"8623",2442,118
"8624",1712,118
"8625",1717,118
"8626",3179,126
"8627",5734,130
"8628",5735,127
"8629",3910,128
"8630",2450,133
"8631",2815,134
"8632",3545,127
"8633",3545,121
"8634",3910,122
"8635",2815,128
"8636",1720,118
"8637",2086,123
"8638",3911,128
"8639",2451,129
"8640",1721,116
"8641",2451,125
"8642",2086,117
"8643",2452,128
"8644",2087,116
"8645",3547,127
"8646",2452,127
"8647",4277,121
"8648",2087,122
"8649",4644,127
"8650",4644,138
"8651",2454,119
"8652",2089,116
"8653",2819,130
"8654",3915,126
"8655",1727,128
"8656",4647,137
"8657",3187,130
"8658",3917,131
"8659",2457,129
"8660",3187,130
"8661",3187,130
"8662",2092,127
"8663",3187,131
"8664",3188,122
"8665",4648,127
"8666",4648,128
"8667",1728,115
"8668",3553,126
"8669",4284,122
"8670",4284,127
"8671",3189,125
"8672",2097,118
"8673",2463,131
"8674",2829,130
"8675",2101,119
"8676",2101,119
"8677",2831,126
"8678",2831,125
"8679",3561,126
"8680",4301,125
"8681",1746,121
"8682",2841,127
"8683",3207,126
"8684",4303,136
"8685",2113,123
"8686",2844,131
"8687",2844,121
"8688",4671,134
"8689",2119,119
"8690",1755,115
"8691",2490,119
"8692",2130,118
"8693",2131,128
"8694",2131,123
"8695",1774,122
"8696",5427,132
"8697",4698,132
"8698",3968,127
"8699",2873,125
"8700",3603,123
"8701",3238,131
"8702",4333,126
"8703",3968,126
"8704",2144,121
"8705",3604,137
"8706",2509,121
"8707",3239,128
"8708",2145,122
"8709",1780,114
"8710",6525,123
"8711",5430,126
"8712",5795,132
"8713",3970,126
"8714",2145,126
"8715",4335,124
"8716",4701,126
"8717",3606,124
"8718",2877,130
"8719",2147,119
"8720",4337,130
"8721",3242,133
"8722",2877,132
"8723",3242,121
"8724",2147,108
"8725",1782,112
"8726",5432,128
"8727",5432,125
"8728",2148,115
"8729",2878,127
"8730",2513,118
"8731",2513,123
"8732",2878,127
"8733",2878,126
"8734",1783,119
"8735",2878,121
"8736",2152,126
"8737",4707,129
"8738",3247,130
"8739",2882,128
"8740",5072,117
"8741",3247,132
"8742",2517,120
"8743",3983,125
"8744",2158,115
"8745",2889,127
"8746",2160,125
"8747",3260,127
"8748",2805,123
"8749",2440,124
"8750",1710,126
"8751",2445,118
"8752",2080,119
"8753",2813,122
"8754",5734,120
"8755",2084,115
"8756",2084,121
"8757",3179,117
"8758",2814,122
"8759",2449,125
"8760",3909,135
"8761",2084,127
"8762",4274,132
"8763",2814,128
"8764",4639,122
"8765",2084,122
"8766",3909,129
"8767",4275,125
"8768",3180,122
"8769",2450,120
"8770",4640,131
"8771",2450,123
"8772",2451,113
"8773",3546,118
"8774",4277,121
"8775",4277,126
"8776",2453,127
"8777",4643,139
"8778",7928,126
"8779",4643,134
"8780",3913,129
"8781",3913,130
"8782",2097,126
"8783",2827,122
"8784",3557,120
"8785",1732,118
"8786",2827,128
"8787",4288,123
"8788",5018,127
"8789",2829,110
"8790",4289,125
"8791",4654,125
"8792",2464,123
"8793",2099,116
"8794",2099,123
"8795",2464,121
"8796",2831,123
"8797",4291,124
"8798",6482,133
"8799",2467,124
"8800",2467,125
"8801",6482,138
"8802",3562,133
"8803",2832,124
"8804",3562,123
"8805",6482,125
"8806",2467,121
"8807",4293,132
"8808",3563,121
"8809",2103,116
"8810",4665,128
"8811",2840,121
"8812",3205,125
"8813",2111,122
"8814",5396,122
"8815",4666,128
"8816",5400,124
"8817",7225,125
"8818",4305,127
"8819",3943,126
"8820",1753,118
"8821",2486,129
"8822",3581,131
"8823",3581,127
"8824",2851,140
"8825",4311,125
"8826",2486,128
"8827",2486,126
"8828",4676,132
"8829",2126,128
"8830",3586,123
"8831",2126,118
"8832",2126,119
"8833",1761,121
"8834",5046,120
"8835",2492,118
"8836",2494,120
"8837",1764,112
"8838",3954,126
"8839",2494,130
"8840",3592,124
"8841",3229,128
"8842",3594,131
"8843",1770,123
"8844",2135,117
"8845",3595,120
"8846",3232,119
"8847",3963,125
"8848",3233,120
"8849",3599,133
"8850",2140,126
"8851",2505,118
"8852",2870,125
"8853",2505,125
"8854",2142,121
"8855",4332,130
"8856",4332,116
"8857",2142,123
"8858",3602,117
"8859",2142,117
"8860",5796,127
"8861",4336,123
"8862",3609,128
"8863",3979,132
"8864",4630,124
"8865",2075,115
"8866",2441,116
"8867",3901,126
"8868",4274,136
"8869",2084,114
"8870",5004,135
"8871",3544,121
"8872",3186,119
"8873",2821,121
"8874",3919,127
"8875",2094,117
"8876",3919,133
"8877",3189,131
"8878",2094,120
"8879",5014,118
"8880",3919,130
"8881",3920,133
"8882",4285,129
"8883",2825,120
"8884",3555,129
"8885",2825,131
"8886",2460,127
"8887",3555,125
"8888",2825,110
"8889",3555,121
"8890",2825,126
"8891",4650,129
"8892",2825,127
"8893",3555,131
"8894",2095,126
"8895",2095,125
"8896",2461,129
"8897",3921,133
"8898",5381,127
"8899",2462,126
"8900",4652,128
"8901",4652,132
"8902",4656,130
"8903",4656,131
"8904",1744,117
"8905",2839,122
"8906",2839,125
"8907",1744,115
"8908",2839,122
"8909",3937,130
"8910",3576,136
"8911",3212,130
"8912",3942,125
"8913",4307,126
"8914",3577,131
"8915",3577,137
"8916",2847,122
"8917",3577,126
"8918",4673,127
"8919",3213,124
"8920",3579,130
"8921",3214,134
"8922",2851,123
"8923",6503,128
"8924",5043,136
"8925",3955,136
"8926",5416,139
"8927",2861,125
"8928",2132,127
"8929",2132,116
"8930",5417,124
"8931",2499,127
"8932",2135,127
"8933",2865,125
"8934",2865,141
"8935",3230,126
"8936",3960,125
"8937",2865,131
"8938",2500,121
"8939",3960,121
"8940",2135,120
"8941",3960,129
"8942",2500,126
"8943",4325,127
"8944",5785,133
"8945",2135,124
"8946",2135,124
"8947",2500,124
"8948",2865,124
"8949",3595,127
"8950",4690,125
"8951",5421,124
"8952",4326,129
"8953",1771,123
"8954",4326,124
"8955",3961,126
"8956",5056,128
"8957",3596,134
"8958",3961,128
"8959",2501,131
"8960",4326,137
"8961",6152,130
"8962",5787,122
"8963",2138,120
"8964",3598,130
"8965",2503,128
"8966",3238,129
"8967",1778,122
"8968",2508,117
"8969",3603,142
"8970",1778,119
"8971",3238,125
"8972",1842,119
"8973",3667,129
"8974",2575,116
"8975",2210,118
"8976",3305,127
"8977",4400,127
"8978",2210,119
"8979",4035,127
"8980",4400,123
"8981",5130,129
"8982",5495,130
"8983",4765,113
"8984",4035,120
"8985",3305,117
"8986",5495,132
"8987",4035,123
"8988",5130,115
"8989",5495,132
"8990",3305,116
"8991",3670,127
"8992",4035,130
"8993",2575,125
"8994",5860,130
"8995",2940,122
"8996",6225,128
"8997",3670,123
"8998",3305,128
"8999",2575,116
"9000",4765,136
"9001",6225,129
"9002",3670,125
"9003",5860,134
"9004",2575,128
"9005",4400,124
"9006",4035,121
"9007",5130,122
"9008",3670,129
"9009",2575,123
"9010",3305,125
"9011",3670,122
"9012",4035,132
"9013",4035,116
"9014",3306,132
"9015",4401,123
"9016",2941,118
"9017",2576,115
"9018",4036,127
"9019",6591,127
"9020",2576,132
"9021",2941,118
"9022",3306,124
"9023",2576,126
"9024",2211,121
"9025",5131,122
"9026",2211,113
"9027",6226,122
"9028",3306,115
"9029",5131,126
"9030",2941,126
"9031",5131,114
"9032",4766,122
"9033",2576,119
"9034",3306,125
"9035",6226,128
"9036",2212,119
"9037",4402,119
"9038",1482,123
"9039",2580,123
"9040",3310,128
"9041",2215,122
"9042",3675,124
"9043",4772,127
"9044",5502,134
"9045",2217,118
"9046",2947,122
"9047",3312,128
"9048",5502,126
"9049",2947,119
"9050",2217,119
"9051",3677,124
"9052",2217,131
"9053",2582,114
"9054",3677,133
"9055",5137,124
"9056",3678,119
"9057",2948,122
"9058",3313,126
"9059",2583,128
"9060",3678,123
"9061",4043,126
"9062",2218,120
"9063",2583,120
"9064",2948,122
"9065",2218,125
"9066",3678,130
"9067",1853,120
"9068",4408,126
"9069",2219,122
"9070",2949,117
"9071",1854,133
"9072",1854,122
"9073",4409,133
"9074",4409,122
"9075",4774,122
"9076",1854,114
"9077",5504,123
"9078",2949,114
"9079",3679,127
"9080",2219,122
"9081",5869,126
"9082",4409,139
"9083",2949,127
"9084",2949,126
"9085",2219,122
"9086",4044,132
"9087",2949,118
"9088",4409,116
"9089",2219,112
"9090",4044,121
"9091",1854,108
"9092",2949,125
"9093",2949,118
"9094",2949,120
"9095",2584,121
"9096",3679,126
"9097",3314,112
"9098",4774,134
"9099",2950,123
"9100",5870,111
"9101",3315,129
"9102",5870,126
"9103",2220,116
"9104",2585,115
"9105",3315,115
"9106",2220,116
"9107",4775,121
"9108",2220,108
"9109",4775,120
"9110",4775,130
"9111",2950,126
"9112",2950,122
"9113",4410,125
"9114",5140,124
"9115",2585,120
"9116",4045,123
"9117",3315,121
"9118",3680,118
"9119",1855,121
"9120",3315,124
"9121",3315,121
"9122",3315,121
"9123",2951,128
"9124",1856,118
"9125",1856,112
"9126",5506,130
"9127",5871,131
"9128",2586,116
"9129",2586,125
"9130",2951,127
"9131",2221,123
"9132",3681,110
"9133",2221,128
"9134",1856,111
"9135",4046,122
"9136",5143,119
"9137",4048,126
"9138",2588,114
"9139",5508,121
"9140",2588,120
"9141",2953,126
"9142",1858,110
"9143",2588,116
"9144",4048,129
"9145",2224,115
"9146",2589,122
"9147",4414,122
"9148",4049,129
"9149",2954,118
"9150",4049,118
"9151",2589,121
"9152",5509,126
"9153",2224,123
"9154",5509,121
"9155",4779,125
"9156",6969,121
"9157",4418,131
"9158",2229,123
"9159",5514,133
"9160",4784,124
"9161",5879,130
"9162",3689,120
"9163",4054,132
"9164",3324,128
"9165",2594,123
"9166",3689,127
"9167",2959,129
"9168",4419,123
"9169",4784,112
"9170",3324,126
"9171",3690,116
"9172",2230,116
"9173",4785,115
"9174",4785,115
"9175",2595,120
"9176",3690,125
"9177",3690,132
"9178",3325,122
"9179",4055,129
"9180",4420,126
"9181",3326,118
"9182",3691,131
"9183",1866,114
"9184",2231,120
"9185",5881,127
"9186",2961,124
"9187",1866,122
"9188",4786,134
"9189",4421,128
"9190",5152,139
"9191",5882,132
"9192",4422,128
"9193",3327,126
"9194",1875,120
"9195",3335,121
"9196",2605,117
"9197",3335,126
"9198",4795,130
"9199",2240,121
"9200",2970,128
"9201",3700,126
"9202",3335,128
"9203",3335,122
"9204",2970,131
"9205",4430,121
"9206",2606,112
"9207",3336,124
"9208",1876,120
"9209",1511,116
"9210",2606,120
"9211",2241,114
"9212",4431,126
"9213",5161,120
"9214",2242,119
"9215",4067,127
"9216",3702,127
"9217",2607,117
"9218",2972,125
"9219",1877,116
"9220",4432,120
"9221",3337,120
"9222",4432,124
"9223",2972,131
"9224",2972,120
"9225",5527,120
"9226",1877,114
"9227",4797,128
"9228",2242,110
"9229",5527,140
"9230",4797,127
"9231",3702,123
"9232",1512,112
"9233",2972,123
"9234",2607,127
"9235",5892,123
"9236",2610,120
"9237",2975,124
"9238",2610,122
"9239",1880,114
"9240",6991,144
"9241",1881,114
"9242",2611,120
"9243",1881,108
"9244",2246,124
"9245",5531,135
"9246",3706,126
"9247",3341,119
"9248",2246,121
"9249",2976,114
"9250",5166,132
"9251",3706,123
"9252",4802,137
"9253",4437,128
"9254",4802,127
"9255",3342,129
"9256",2977,122
"9257",2247,122
"9258",2612,125
"9259",2612,126
"9260",2247,128
"9261",4437,128
"9262",5167,122
"9263",4437,133
"9264",2247,125
"9265",4072,123
"9266",4073,126
"9267",2613,120
"9268",2613,128
"9269",5898,139
"9270",1883,110
"9271",3343,129
"9272",2248,118
"9273",1518,107
"9274",2248,128
"9275",2248,121
"9276",2248,114
"9277",4438,116
"9278",3343,125
"9279",2978,127
"9280",2248,110
"9281",4439,125
"9282",2614,122
"9283",4804,126
"9284",3344,134
"9285",1519,124
"9286",4439,134
"9287",4074,127
"9288",3344,117
"9289",2617,128
"9290",2617,124
"9291",3712,130
"9292",4077,126
"9293",2252,128
"9294",4077,129
"9295",4442,121
"9296",4442,126
"9297",2252,126
"9298",2617,130
"9299",1522,121
"9300",4077,127
"9301",3347,136
"9302",3712,123
"9303",4442,122
"9304",4077,126
"9305",5902,130
"9306",2982,125
"9307",4077,124
"9308",3347,120
"9309",2982,118
"9310",4442,119
"9311",3712,129
"9312",2617,124
"9313",2617,123
"9314",3714,127
"9315",3714,132
"9316",2984,128
"9317",5904,123
"9318",5539,125
"9319",4809,121
"9320",2255,121
"9321",3715,132
"9322",2255,122
"9323",2985,124
"9324",3715,124
"9325",5175,126
"9326",1890,114
"9327",2620,123
"9328",3350,127
"9329",1890,123
"9330",2985,112
"9331",2985,124
"9332",4080,124
"9333",3715,122
"9334",4810,132
"9335",3350,120
"9336",4810,123
"9337",3715,118
"9338",3350,116
"9339",4080,128
"9340",1890,120
"9341",3350,130
"9342",3350,118
"9343",4080,125
"9344",5175,131
"9345",4080,119
"9346",1890,122
"9347",2620,121
"9348",4080,125
"9349",2985,123
"9350",4810,134
"9351",5540,132
"9352",4445,130
"9353",3350,119
"9354",2255,126
"9355",2620,122
"9356",4810,124
"9357",2620,125
"9358",5175,125
"9359",2985,128
"9360",2620,126
"9361",4080,129
"9362",4446,120
"9363",2986,120
"9364",2256,119
"9365",4081,131
"9366",1891,118
"9367",5906,123
"9368",4081,130
"9369",3351,115
"9370",5176,124
"9371",4081,132
"9372",4081,123
"9373",3716,121
"9374",2256,115
"9375",3351,122
"9376",2256,112
"9377",5541,123
"9378",3716,121
"9379",4446,122
"9380",3351,130
"9381",5176,120
"9382",5176,128
"9383",3716,124
"9384",4081,128
"9385",5541,123
"9386",2256,112
"9387",3717,120
"9388",3717,127
"9389",3352,125
"9390",5907,131
"9391",3717,132
"9392",2987,125
"9393",3352,125
"9394",2257,118
"9395",2257,116
"9396",4447,127
"9397",2622,117
"9398",2625,112
"9399",2625,124
"9400",2990,122
"9401",1895,116
"9402",2625,129
"9403",5910,121
"9404",2260,124
"9405",3720,130
"9406",2990,122
"9407",3355,129
"9408",2625,114
"9409",2990,117
"9410",2260,114
"9411",5910,130
"9412",3720,123
"9413",5545,128
"9414",4815,120
"9415",5180,126
"9416",2625,132
"9417",4815,122
"9418",2625,129
"9419",3355,124
"9420",2626,131
"9421",4816,128
"9422",4451,131
"9423",2991,120
"9424",2627,126
"9425",2262,122
"9426",4396,116
"9427",4761,134
"9428",2936,125
"9429",3301,130
"9430",4762,127
"9431",3302,125
"9432",3667,120
"9433",4032,131
"9434",1842,106
"9435",5127,121
