"","date_time","v1_40m_avg","v1_40m_max","v1_40m_min","v1_40m_std","v2_30m_avg","v2_30m_max","v2_30m_min","v2_30m_std","v3_20m_avg","v3_20m_max","v3_20m_min","v3_20m_std","dir1_40m_avg","dir1_40m_std","dir2_30m_avg","dir2_30m_std"
"6967","23.06.2009 20:30",9.12,13.27,5.3,1.42,8.57,12.12,4.9,1.4,7.48,11.38,4.54,1.29,354.47,10.82,355.96,15.82
"6968","23.06.2009 20:40",9.36,12.51,5.68,1.17,8.87,11.74,5.28,1.19,7.65,11,4.54,1.33,354.55,8.49,356.86,16.88
"6969","23.06.2009 20:50",9.23,12.51,5.3,1.24,8.77,12.12,5.66,1.18,7.7,11.76,4.54,1.26,352.01,9.64,353.73,14.87
"6970","23.06.2009 21:00",10.11,13.27,6.06,1.33,9.52,12.88,5.66,1.37,8.42,11.76,4.92,1.35,354.19,8.91,354.99,13.63
"6971","23.06.2009 21:10",8.49,11.76,5.3,1.39,7.8,11.74,4.52,1.4,6.8,11,3.79,1.17,359.56,14.57,0.62,18.74
"6972","23.06.2009 21:20",8.05,11.38,5.3,1.21,7.33,10.6,4.9,1.17,6.41,9.86,4.17,1.03,0.11,13.32,2.76,20.46
"6973","23.06.2009 21:30",8.16,11.38,4.92,1.28,7.41,10.98,4.52,1.24,6.28,10.62,3.41,1.25,359.7,13.27,1.48,19.78
"6974","23.06.2009 21:40",7.77,11,4.92,1.17,7.3,10.98,4.52,1.26,6.48,10.62,3.79,1.15,0.28,14.86,1,17.8
"6975","23.06.2009 21:50",7.55,11.38,4.54,1.26,6.96,10.6,4.14,1.21,6.09,9.86,3.41,1.06,359.08,13.54,1.22,19.28
"6976","23.06.2009 22:00",8.1,11.38,5.3,1.33,7.47,10.98,4.52,1.33,6.23,10.62,3.03,1.28,355.97,8.81,358.34,17.42
"6977","23.06.2009 22:10",7.86,10.24,4.92,1.17,7.35,9.84,4.52,1.17,6.14,9.48,3.41,1.16,356.75,12.52,357.04,15.76
"6978","23.06.2009 22:20",7.23,10.24,4.17,1.2,6.68,9.46,3.76,1.22,5.65,8.72,3.03,1.15,356.85,11.39,358.11,17.01
"6979","23.06.2009 22:30",7.09,9.48,3.41,1.13,6.59,9.46,3.76,1.19,5.57,8.72,2.65,1.29,355.11,11.48,356.03,17.02
"6980","23.06.2009 22:40",7.11,9.48,4.54,0.97,6.61,9.84,3.76,1.05,5.49,9.1,2.65,1.16,352.73,8.6,354.46,14.17
"6981","23.06.2009 22:50",6.38,9.1,3.41,1.03,5.95,8.7,2.62,1.18,4.95,7.96,1.51,1.4,354.41,8.25,355.61,13.81
"6982","23.06.2009 23:00",5.23,7.96,2.65,0.99,4.64,7.18,2.62,1,3.48,6.06,1.51,0.92,357.06,13.16,358.38,19.03
"6983","23.06.2009 23:10",5.43,7.2,3.03,0.95,4.79,7.18,2.24,1,3.76,6.06,1.51,0.97,354.7,11.17,356.75,18.62
"6984","23.06.2009 23:20",4.6,6.82,2.27,0.98,4.05,7.18,2.24,0.95,3.09,6.44,1.13,0.95,355.63,11.78,356.97,16.33
"6985","23.06.2009 23:30",4.71,6.44,2.65,0.76,4.11,6.04,2.24,0.76,2.99,5.3,0.37,0.84,350.61,9.41,352.74,15.06
"6986","23.06.2009 23:40",4.26,5.68,2.65,0.6,3.75,5.66,1.86,0.65,2.56,4.92,1.13,0.66,352.12,9.15,356.38,16.56
"6987","23.06.2009 23:50",4.26,6.06,3.03,0.53,3.76,5.28,2.24,0.63,2.74,4.54,1.13,0.65,348.43,7,353.23,13.7
"6988","24.06.2009 00:00",4.01,5.3,2.27,0.48,3.6,4.9,2.24,0.46,2.47,3.79,1.13,0.6,347.32,5.45,351.65,8.34
"6989","24.06.2009 00:10",3.52,4.54,2.27,0.45,3.18,4.52,1.86,0.45,2.1,3.79,0.37,0.65,345.16,5.06,350.53,10.53
"6990","24.06.2009 00:20",3.68,4.92,1.89,0.47,3.14,4.52,1.86,0.57,2.04,3.41,0.37,0.5,350.27,4.93,357.97,15.63
"6991","24.06.2009 00:30",3.78,5.3,2.27,0.54,3.36,4.9,1.86,0.59,2.18,4.17,0.37,0.61,349.42,6.79,355.8,13.42
"6992","24.06.2009 00:40",3.75,4.92,2.27,0.55,3.29,4.9,1.86,0.58,2.43,3.79,1.13,0.54,354.71,11.21,2.4,19.2
"6993","24.06.2009 00:50",4.12,5.68,2.27,0.57,3.56,5.28,1.86,0.72,2.58,4.92,0.37,0.71,353.29,11.96,356.42,16.55
"6994","24.06.2009 01:00",4.01,5.68,1.89,0.59,3.53,5.28,1.48,0.61,2.48,4.17,0.37,0.84,343.49,6.37,346.05,9.09
"6995","24.06.2009 01:10",3.29,4.92,1.89,0.52,2.74,4.14,1.48,0.62,1.77,3.41,0.37,0.57,350.99,10.33,357.48,14.39
"6996","24.06.2009 01:20",2.92,4.54,1.89,0.51,2.39,3.76,1.1,0.48,1.67,3.03,0.37,0.56,352.53,10.62,1.05,15.11
"6997","24.06.2009 01:30",2.68,3.41,1.89,0.36,2.26,3.38,1.1,0.4,1.84,3.03,0.37,0.57,2.46,16.14,7.94,17.91
"6998","24.06.2009 01:40",3.12,4.54,1.89,0.49,2.78,4.14,1.48,0.49,2.5,4.17,0.75,0.52,359.94,14.53,5.34,17.4
"6999","24.06.2009 01:50",3.53,4.92,2.27,0.55,3.01,4.52,1.48,0.51,2.48,4.17,1.13,0.59,358.09,12.21,4.46,18.14
"7000","24.06.2009 02:00",3.69,5.3,2.65,0.52,3.17,4.9,1.86,0.46,2.91,4.17,1.51,0.54,0.29,15.04,6.61,20.41
"7001","24.06.2009 02:10",4,5.3,2.65,0.51,3.61,5.28,2.24,0.63,2.8,4.54,1.13,0.54,355.83,8.42,1.67,18.31
"7002","24.06.2009 02:20",3.84,5.68,2.27,0.61,3.48,5.66,1.86,0.6,2.67,4.54,1.13,0.54,356.42,11.3,0.91,15.98
"7003","24.06.2009 02:30",4.21,6.06,2.65,0.56,3.7,5.66,2.24,0.64,3.23,4.54,1.51,0.54,357.95,10.27,8.43,26.28
"7004","24.06.2009 02:40",4.62,6.06,3.41,0.49,4.34,5.66,3,0.52,3.45,4.92,1.89,0.56,355.86,7.4,1.37,21.33
"7005","24.06.2009 02:50",4.44,5.68,3.03,0.49,4.11,5.66,2.62,0.53,3.08,5.68,1.51,0.56,351.4,3.86,357.5,15.15
"7006","24.06.2009 03:00",4.06,6.06,2.65,0.61,3.48,5.28,1.86,0.6,2.8,4.92,1.51,0.59,356.7,12.05,2.32,19.92
"7007","24.06.2009 03:10",4.33,6.82,2.65,0.75,3.67,5.66,2.24,0.71,2.61,4.92,0.37,0.69,357.98,13.82,0.94,17.64
"7008","24.06.2009 03:20",3.13,6.06,0.37,1.2,2.53,4.9,0.34,1.15,1.6,3.79,0.37,0.95,349.24,12.87,346.8,29.88
"7009","24.06.2009 03:30",0.71,2.27,0.37,0.49,0.42,1.48,0.34,0.25,0.37,0.75,0.37,0.02,240.48,21.8,234.23,19.96
"7010","24.06.2009 03:40",0.73,2.27,0.37,0.54,0.48,1.86,0.34,0.36,0.37,1.13,0.37,0.05,182.82,21.18,182.01,22.33
"7011","24.06.2009 03:50",0.79,2.27,0.37,0.56,0.56,1.86,0.34,0.44,0.37,1.13,0.37,0.05,161.1,55.54,148.45,48.05
"7012","24.06.2009 04:00",1.64,3.41,0.37,0.73,0.87,2.62,0.34,0.61,0.43,1.89,0.37,0.27,346.97,20.94,341.11,20.11
"7013","24.06.2009 04:10",1.36,3.03,0.37,0.67,0.86,3,0.34,0.64,0.39,1.13,0.37,0.1,348.45,9.21,350.67,23.07
"7014","24.06.2009 04:20",1.66,3.79,0.37,0.81,1.24,3.38,0.34,0.84,0.8,2.65,0.37,0.64,357.8,15.81,0.66,14.58
"7015","24.06.2009 04:30",3.81,5.68,2.27,0.67,3.13,5.28,1.86,0.6,2.66,4.54,1.13,0.63,4.04,16.47,6.58,15.75
"7016","24.06.2009 04:40",4.14,6.44,2.27,0.8,3.58,6.8,1.48,0.84,2.99,5.3,0.75,0.74,3.01,14.45,5.54,16.38
"7017","24.06.2009 04:50",4.16,6.82,1.89,0.82,3.46,5.66,1.48,0.67,2.73,4.54,1.13,0.59,3.75,15.09,6.95,16.81
"7018","24.06.2009 05:00",4.09,6.44,2.27,0.81,3.45,6.04,0.34,0.87,2.64,5.68,0.37,0.94,4.04,15.68,5.84,14.71
"7019","24.06.2009 05:10",3.36,5.68,1.51,0.77,2.64,4.9,1.1,0.7,1.65,3.79,0.37,0.72,1.21,13.76,4.55,15.25
"7020","24.06.2009 05:20",2.4,4.92,0.37,0.82,1.77,4.14,0.34,0.96,1.13,3.79,0.37,0.84,356.93,20.44,3.57,17.59
"7021","24.06.2009 05:30",2.3,4.17,0.37,0.66,1.63,3.38,0.34,0.65,0.7,2.65,0.37,0.46,3.21,20.28,7.96,19.06
"7022","24.06.2009 05:40",1.95,3.79,0.37,0.63,1.28,3,0.34,0.64,0.56,1.89,0.37,0.4,2.93,15.03,5.74,19.77
"7023","24.06.2009 05:50",2.39,4.92,0.37,0.99,1.77,4.52,0.34,1.04,1,3.41,0.37,0.81,354.76,16.61,354.4,18.4
"7024","24.06.2009 06:00",3.15,5.3,1.13,0.81,2.84,4.9,0.34,0.87,1.98,4.54,0.37,1.02,352.61,15.18,350.67,14.63
"7025","24.06.2009 06:10",2.72,4.92,0.75,0.8,2.26,4.9,0.34,0.85,1.54,4.92,0.37,1.05,345.82,17.37,345.39,18.73
"7026","24.06.2009 06:20",2.56,4.92,1.13,0.72,2.22,4.52,0.72,0.76,1.52,4.17,0.37,0.96,342.9,15.36,337.05,16.63
"7027","24.06.2009 06:30",2.91,5.3,1.51,0.65,2.64,4.52,1.1,0.73,1.88,3.79,0.37,0.95,348.7,14.45,347.36,13.7
"7028","24.06.2009 06:40",2.7,4.17,1.13,0.72,2.4,4.14,0.34,0.77,1.82,3.79,0.37,0.73,351.56,16.14,349.31,18.07
"7029","24.06.2009 06:50",3.53,5.68,1.13,0.85,3.05,5.28,1.1,0.85,2.4,4.92,0.37,0.99,354.17,14.2,354.43,16.21
"7030","24.06.2009 07:00",3.47,5.68,1.51,0.83,3,4.9,1.48,0.69,2.25,4.17,0.37,0.67,354.88,14.64,353.56,15.96
"7031","24.06.2009 07:10",3.74,6.06,1.51,0.78,3.15,5.66,1.1,0.82,2.25,4.54,0.37,0.85,354.5,14.12,353.59,16.95
"7032","24.06.2009 07:20",3.72,6.44,1.89,0.81,3.41,5.66,1.48,0.84,2.65,5.3,0.37,0.97,356.39,16.09,355.23,16.36
"7033","24.06.2009 07:30",4,7.2,1.13,1.18,3.45,6.42,0.72,1.07,2.56,6.06,0.37,1.28,350.85,13.13,352.42,18.05
"7034","24.06.2009 07:40",4.59,7.96,2.27,1.08,4.3,7.18,1.86,1.05,3.81,6.44,1.51,1.13,348.33,16.05,347.6,16.68
"7035","24.06.2009 07:50",4.11,7.2,1.89,0.76,4.06,7.18,1.86,0.86,3.65,6.06,1.51,0.99,343.59,14.51,342.86,16.36
"7036","24.06.2009 08:00",4.83,7.58,2.27,1.05,4.63,7.94,2.24,1.17,4.27,7.58,1.51,1.29,348.24,14.44,346.55,14.8
"7037","24.06.2009 08:10",5.75,9.1,3.41,0.99,5.77,8.32,3,0.99,5.26,7.58,2.65,1.07,341.13,12.42,337.47,13.78
"7038","24.06.2009 08:20",6.32,9.48,3.41,1.26,6.13,9.46,3.38,1.26,5.59,8.72,2.27,1.29,348.13,13.54,347.71,13.95
"7039","24.06.2009 08:30",7.11,10.62,2.65,1.2,7.09,10.22,4.14,1.09,6.72,10.24,3.79,1.17,348.44,11.44,348.31,15.53
"7040","24.06.2009 08:40",6.49,9.48,2.65,1.44,6.3,9.84,2.62,1.51,5.86,9.1,2.27,1.4,343.56,15.57,341.65,16.98
"7041","24.06.2009 08:50",7.37,11,3.79,1.31,7.24,10.22,3.38,1.48,6.76,10.24,2.65,1.54,345.78,13.58,345.97,12.43
"7042","24.06.2009 09:00",7.46,11.38,3.03,1.64,7.32,11.74,3,1.7,6.78,11.76,2.27,1.68,348.12,16.6,345.96,17.89
"7043","24.06.2009 09:10",8.04,11.76,2.65,1.68,8,12.5,3.38,1.78,7.58,12.13,3.41,1.76,348.93,16.86,347.63,16.83
"7044","24.06.2009 09:20",7.91,11.76,4.17,1.71,7.74,11.74,3.76,1.7,7.03,11.76,3.79,1.58,350.36,11.81,350.73,15.6
"7045","24.06.2009 09:30",7.72,12.51,3.79,1.58,7.53,12.12,3.38,1.7,7.02,12.13,3.41,1.7,349.87,18.41,346.92,16.76
"7046","24.06.2009 09:40",8.14,11.38,4.17,1.29,7.59,11.74,3.76,1.38,7.22,12.51,3.79,1.47,0.5,15.1,0.26,16.9
"7047","24.06.2009 09:50",7.63,12.13,3.79,1.85,7.61,12.88,3.76,2.04,7.12,12.13,3.41,1.84,343.58,17.77,341.91,19.33
"7048","24.06.2009 10:00",8.17,12.51,3.79,1.87,8.08,12.88,3.76,2.02,7.49,11.76,3.41,1.87,341.16,14.01,339.47,15.2
"7049","24.06.2009 10:10",8.3,12.89,4.17,1.5,8.03,12.12,4.52,1.41,7.53,11,4.54,1.33,349.3,18.18,348.56,18.71
"7050","24.06.2009 10:20",8.33,14.03,4.17,1.66,8.23,13.26,3.76,1.76,7.71,13.65,3.79,1.76,350.87,15.63,348.88,15.59
"7051","24.06.2009 10:30",7.09,11,3.41,1.5,7.11,11.36,3.76,1.46,6.96,11,3.03,1.48,349.01,12.97,346.69,14.64
"7052","24.06.2009 10:40",8.14,12.51,4.17,1.71,7.99,12.12,3.38,1.73,7.63,11.76,3.79,1.66,348.82,14.97,345.81,15.91
"7053","24.06.2009 10:50",8.04,12.89,4.17,1.89,8.03,12.5,3.38,1.93,7.53,12.89,3.41,1.89,346.64,14.91,344.21,14.1
"7054","24.06.2009 11:00",9.29,13.65,4.54,1.53,9.1,13.64,4.14,1.59,8.59,13.27,4.17,1.65,351.86,15.17,350.6,18.12
"7055","24.06.2009 11:10",8.33,12.13,4.54,1.54,7.7,12.5,3.76,1.32,7.47,13.27,3.79,1.43,3.21,17.41,2.35,17.41
"7056","24.06.2009 11:20",8.35,13.65,3.79,2,8.07,13.64,3.76,1.78,7.65,12.89,3.79,1.72,358.58,17.52,356.52,17.46
"7057","24.06.2009 11:30",7.64,10.62,3.41,1.53,7.06,11.36,3.76,1.53,6.85,10.62,3.03,1.53,5.36,16.38,5.18,16.31
"7058","24.06.2009 11:40",6.99,11,3.79,1.32,6.81,10.6,3,1.38,6.5,10.24,3.03,1.46,357.83,15.91,357.09,18.15
"7059","24.06.2009 11:50",7.2,11.76,3.03,1.53,7.24,11.36,2.62,1.62,6.99,10.62,3.03,1.55,354.73,21.13,352.47,21.28
"7060","24.06.2009 12:00",6.27,10.62,2.65,1.53,5.88,12.12,1.86,1.52,5.69,12.13,1.89,1.54,7.83,16.46,9.78,18.76
"7061","24.06.2009 12:10",7.4,12.51,3.41,1.45,6.95,10.6,3.38,1.45,6.86,11.38,3.79,1.5,2.72,14.15,3.46,16.87
"7062","24.06.2009 12:20",7.08,12.51,3.03,1.66,6.74,11.36,3.38,1.5,6.7,11,3.41,1.44,3.26,15.34,2.12,16.12
"7063","24.06.2009 12:30",6.54,10.62,3.79,1.61,6.17,10.6,2.62,1.64,5.92,11.76,2.65,1.68,0.23,16.12,359.66,19.05
"7064","24.06.2009 12:40",6.97,10.62,3.03,1.64,6.66,10.22,2.24,1.72,6.38,10.24,2.65,1.69,0.58,15.14,0.7,18.08
"7065","24.06.2009 12:50",6.73,10.24,3.41,1.46,6.6,10.22,3.38,1.51,6.33,10.24,2.65,1.5,351.93,16.99,350.29,19.05
"7066","24.06.2009 13:00",6.55,9.86,2.65,1.52,6.18,10.6,2.24,1.58,5.87,10.24,2.65,1.56,3.06,14.94,4.64,17.08
"7067","24.06.2009 13:10",7.39,10.62,3.79,1.48,7.05,11.36,3.38,1.62,6.72,11,3.03,1.71,359.54,16.83,359.75,17.35
"7068","24.06.2009 13:20",6.48,9.86,3.41,1.12,6.3,9.84,3.38,1.11,6.09,9.1,3.03,1.14,349.73,19,348.12,21.85
"7069","24.06.2009 13:30",5.92,8.72,2.65,1.14,5.83,9.08,1.86,1.2,5.54,8.34,2.27,1.15,342.84,15.31,340.2,16.75
"7070","24.06.2009 13:40",5.45,8.72,2.65,1.09,5.39,8.32,2.24,1.06,5.28,8.72,3.03,0.99,352.67,17.95,350.72,19.36
"7071","24.06.2009 13:50",4.4,8.34,1.89,1.12,4.36,8.32,2.24,1.19,4.31,7.2,2.27,1.12,348.17,19.38,346.88,22.55
"7072","24.06.2009 14:00",6.92,9.48,4.17,1.02,7.05,10.22,4.14,1.05,6.57,9.86,3.03,1.2,331.24,14.39,327.79,15.3
"7073","24.06.2009 14:10",4.86,7.96,1.89,1.02,4.58,7.94,1.48,1.11,4.39,7.96,1.89,1.14,350.08,23.68,350.71,24.93
"7074","24.06.2009 14:20",6.23,8.72,3.79,1.05,6.11,9.08,3.38,1.15,5.74,8.34,3.03,1.1,340.9,9.76,340.26,10.78
"7075","24.06.2009 14:30",4.94,7.58,1.51,1.06,4.9,7.94,1.86,1.19,4.72,7.58,2.27,1.1,340.46,18.2,337.91,19.04
"7076","24.06.2009 14:40",5.74,8.34,3.41,0.83,5.75,8.7,2.24,1.04,5.52,7.96,3.41,0.95,346.72,16.28,342.06,15.39
"7077","24.06.2009 14:50",5.49,8.34,3.03,1.02,5.44,8.7,2.24,1.17,5.27,8.72,2.27,1.33,350.01,14.59,348.49,15.61
"7078","24.06.2009 15:00",4.87,7.58,2.27,0.97,4.94,7.94,2.24,0.98,4.9,7.2,1.89,0.89,345.98,12.78,343.79,14.46
"7079","24.06.2009 15:10",4.69,8.34,1.89,1.36,4.6,8.32,1.86,1.4,4.32,7.96,2.27,1.19,357.92,22.53,358.44,25.85
"7080","24.06.2009 15:20",5.6,9.1,2.65,1.17,5.33,8.32,2.62,1.1,5.19,7.96,2.65,1.14,1.12,14.72,3.82,18.09
"7081","24.06.2009 15:30",5.58,8.72,2.65,1.11,5.4,8.32,1.86,1.19,5.07,8.34,1.51,1.31,351.83,12.29,348.9,14.85
"7082","24.06.2009 15:40",4.96,7.58,2.65,0.92,4.69,8.7,2.62,0.96,4.41,7.58,1.51,0.99,6.07,19.79,6.82,22.03
"7083","24.06.2009 15:50",4.44,8.34,1.51,1.35,4.39,8.32,1.48,1.35,4.37,7.96,1.51,1.25,355.86,25.18,352.86,26.7
"7084","24.06.2009 16:00",4.76,9.1,1.89,1.28,4.55,8.32,1.48,1.38,4.34,7.96,1.89,1.24,1.59,16.48,2,19.11
"7085","24.06.2009 16:10",5.23,8.72,1.89,1.11,4.95,8.7,1.86,1.14,4.65,7.96,1.51,1.12,354.15,19.1,355.38,20.13
"7086","24.06.2009 16:20",4.55,7.58,0.37,1.33,4.33,6.8,1.48,1.27,4.31,6.82,1.89,1.09,11.57,20.45,9.99,22.01
"7087","24.06.2009 16:30",5.03,8.72,2.27,1.28,4.84,9.46,1.48,1.44,4.58,8.72,1.89,1.33,4.36,16.65,2.98,15.67
"7088","24.06.2009 16:40",5.66,8.34,2.65,1.42,5.24,8.32,2.24,1.51,5.15,9.1,2.27,1.51,17.67,12.4,20.63,12.81
"7089","24.06.2009 16:50",5.35,7.96,2.65,1.15,5.04,7.56,1.86,1.18,4.98,8.34,1.89,1.21,2.25,16.93,2.89,16.72
"7090","24.06.2009 17:00",5.92,8.34,3.03,0.99,5.62,9.08,3,1.04,5.59,8.34,3.03,1.02,6.93,16.36,7.11,15.75
"7091","24.06.2009 17:10",6.02,9.1,3.41,1.01,5.55,8.32,3,0.97,5.26,8.72,2.65,1.13,3.78,17.47,3.4,15.31
"7092","24.06.2009 17:20",6.16,9.86,2.65,1.28,5.63,9.84,3,1.27,5.45,9.1,2.65,1.33,10.07,10.85,12.18,10.6
"7093","24.06.2009 17:30",6.95,10.24,3.79,1.19,6.37,9.84,3.76,1.18,6.23,9.86,3.41,1.25,8.65,13.86,8.48,12.66
"7094","24.06.2009 17:40",6.48,8.72,3.41,1.18,6.01,9.08,3.38,1.2,5.71,8.72,3.03,1.07,11.74,13.02,13.95,12.97
"7095","24.06.2009 17:50",6.04,8.72,3.41,1.02,5.54,8.32,3.38,0.8,5.33,7.96,2.65,0.94,5.43,17.42,5.76,14.21
"7096","24.06.2009 18:00",5.57,8.34,3.41,0.96,5.01,7.94,2.62,0.96,4.88,7.96,3.03,0.96,8.17,14.49,8.78,13.03
"7097","24.06.2009 18:10",5.98,9.48,3.41,0.99,5.44,8.32,3,1.02,5.24,8.34,3.03,1.06,7.35,13.09,9.17,12.88
"7098","24.06.2009 18:20",6.17,8.72,3.03,1.02,5.72,8.7,3,1.12,5.47,8.34,2.65,1.22,6.57,12.94,8.26,14.29
"7099","24.06.2009 18:30",5.51,8.72,3.03,1.25,4.91,8.32,2.62,1.21,4.71,9.1,2.27,1.22,6.28,12.65,7.06,11.3
"7100","24.06.2009 18:40",5.47,7.96,3.03,0.84,4.9,7.56,2.62,0.95,4.77,7.58,2.27,1.09,5.47,12.28,6.77,13.04
"7101","24.06.2009 18:50",4.9,7.58,2.65,0.95,4.43,7.18,2.62,0.91,4.42,7.58,2.27,0.8,6.91,12.55,8.33,11.12
"7102","24.06.2009 19:00",4.91,7.58,2.65,0.81,4.38,6.8,2.62,0.8,4.24,6.06,2.65,0.71,8.27,10.79,10.65,8.74
"7103","24.06.2009 19:10",5.35,7.2,3.41,0.69,4.88,6.42,2.62,0.77,4.73,7.2,2.65,0.79,6.75,12.23,9.33,9.24
"7104","24.06.2009 19:20",6.07,7.58,4.17,0.6,5.57,7.18,3.38,0.63,5.26,6.82,3.03,0.63,7.84,6.34,12.07,6.74
"7105","24.06.2009 19:30",4.93,6.44,3.03,0.57,4.49,6.04,3,0.56,4.4,5.68,3.03,0.49,8.1,8.7,12.28,6.27
"7106","24.06.2009 19:40",4.1,5.68,2.65,0.63,3.61,5.28,1.48,0.58,3.58,4.92,2.27,0.49,7.77,13.03,8.83,7.23
"7107","24.06.2009 19:50",4.44,6.44,1.89,0.81,3.84,5.66,1.86,0.78,3.71,6.06,1.89,0.72,9.76,10.36,12.38,9.89
"7108","24.06.2009 20:00",4.4,6.06,1.51,0.73,4.13,6.04,2.24,0.81,4.1,6.06,1.89,0.83,11.03,9.34,15.93,9.15
"7109","24.06.2009 20:10",4.13,6.06,2.65,0.62,3.73,5.28,2.24,0.64,3.59,5.3,1.51,0.7,7.45,11.81,10.5,10.17
"7110","24.06.2009 20:20",4.63,6.44,3.03,0.6,4.05,5.66,2.62,0.58,3.91,5.68,2.27,0.62,4.96,13.4,7.87,11.4
"7111","24.06.2009 20:30",4.77,6.44,3.03,0.6,4.42,6.04,3,0.61,4.29,6.06,2.27,0.6,6.89,15.73,8.35,9.57
"7112","24.06.2009 20:40",4.76,6.06,3.41,0.57,4.47,6.04,3,0.52,4.77,6.44,3.03,0.52,7.91,19.26,6.45,11.8
"7113","24.06.2009 20:50",4.23,6.06,2.27,0.69,3.74,5.28,1.86,0.63,3.68,6.44,1.89,0.6,5.35,16.74,6.76,13.56
"7114","24.06.2009 21:00",4.75,6.44,3.03,0.68,4.14,6.04,2.62,0.61,3.88,5.68,1.89,0.59,3.59,15.08,5.22,13.08
"7115","24.06.2009 21:10",4.71,6.82,3.03,0.68,4.24,6.42,2.62,0.64,3.96,5.68,1.89,0.68,0.37,12.78,4.99,17.63
"7116","24.06.2009 21:20",4.11,6.06,2.27,0.63,3.69,5.28,1.86,0.62,3.42,4.92,1.89,0.56,2.02,15.48,5.94,17.28
"7117","24.06.2009 21:30",3.56,4.92,2.27,0.5,3.24,4.9,1.86,0.49,3.01,4.54,1.51,0.53,359.51,13.33,3.89,13.17
"7118","24.06.2009 21:40",3.41,4.54,2.27,0.45,3.13,4.52,1.86,0.49,2.71,4.17,1.51,0.48,356.68,10.76,2.54,15.31
"7119","24.06.2009 21:50",3.51,4.92,2.27,0.52,3.16,4.52,1.86,0.51,2.68,3.79,1.51,0.5,354.56,9.19,2.08,14.85
"7120","24.06.2009 22:00",3.38,4.92,1.89,0.54,2.88,4.52,1.48,0.5,2.84,4.17,1.51,0.55,0.56,14.71,5.02,14.56
"7121","24.06.2009 22:10",3.54,5.3,2.27,0.53,3.2,4.9,1.86,0.47,3.17,4.54,1.89,0.49,3.16,15.02,6.3,14.7
"7122","24.06.2009 22:20",3.5,4.92,1.89,0.56,2.96,4.52,1.48,0.51,2.81,4.54,1.51,0.49,3.99,15.64,7.88,13.28
"7123","24.06.2009 22:30",2.95,4.54,1.89,0.52,2.42,3.76,1.1,0.46,2.32,4.17,1.13,0.52,8.16,13.88,9.82,11.88
"7124","24.06.2009 22:40",3.37,4.54,2.27,0.47,3.04,4.9,1.86,0.46,3.06,4.54,1.13,0.53,6.43,12.08,10.54,10.22
"7125","24.06.2009 22:50",3.73,5.3,1.89,0.55,3.27,4.52,1.86,0.43,3.25,4.54,1.89,0.45,5.77,14.11,7.97,10.53
"7126","24.06.2009 23:00",3.73,5.3,2.65,0.56,3.38,4.9,1.86,0.49,3.58,4.92,1.89,0.49,6.16,18.48,6.42,12.06
"7127","24.06.2009 23:10",3.5,5.3,1.89,0.53,3.13,4.9,1.86,0.53,3.18,4.54,1.51,0.53,3.78,17.4,5.64,12.57
"7128","24.06.2009 23:20",3.09,4.54,2.27,0.44,2.66,4.14,1.48,0.45,2.5,4.17,1.13,0.47,6.3,18.63,5.48,12.32
"7129","24.06.2009 23:30",3.22,4.54,2.27,0.44,2.81,4.14,1.48,0.45,2.9,4.17,1.51,0.43,6.79,18.81,6.97,12.03
"7130","24.06.2009 23:40",3.24,4.17,2.27,0.35,3,4.14,1.86,0.4,3.31,4.17,1.89,0.37,5.55,18.81,5.61,10.86
"7131","24.06.2009 23:50",3.09,4.17,1.89,0.44,2.71,3.76,1.48,0.42,2.91,3.79,1.51,0.41,7.29,18.3,7.52,10.03
"7132","25.06.2009 00:00",2.79,3.79,1.89,0.37,2.32,3.38,1.48,0.36,2.47,3.41,1.13,0.41,0.24,11.27,6.84,14.95
"7133","25.06.2009 00:10",2.71,3.79,1.89,0.34,2.29,3.38,1.48,0.33,2.64,3.41,1.51,0.28,356.81,8.16,9.96,17.09
"7134","25.06.2009 00:20",3.4,4.17,2.27,0.34,3.25,4.14,2.24,0.36,2.76,3.79,1.51,0.41,348.37,2.29,356.13,6.48
"7135","25.06.2009 00:30",3.89,6.44,2.65,0.63,3.76,6.04,2.62,0.49,3.11,4.54,1.89,0.45,352.85,5.15,356.3,4.35
"7136","25.06.2009 00:40",4.46,6.06,3.03,0.56,4.08,5.66,2.62,0.56,3.63,4.92,1.89,0.54,354.21,3.45,359.99,12.6
"7137","25.06.2009 00:50",4.86,6.06,3.03,0.61,4.19,6.04,2.62,0.59,3.84,5.3,2.27,0.55,352.65,4.01,0.06,12.82
"7138","25.06.2009 01:00",5.03,6.44,3.41,0.59,4.49,6.04,2.62,0.64,4.1,6.06,2.27,0.64,355.06,5.76,1.31,14.97
"7139","25.06.2009 01:10",5.15,6.44,3.79,0.55,4.71,6.04,3.38,0.57,4.04,5.68,2.27,0.65,353.23,3.31,358.98,10.84
"7140","25.06.2009 01:20",5.07,6.44,3.41,0.52,4.76,6.04,3,0.51,3.69,5.68,2.27,0.59,352.71,3.2,356.41,7.62
"7141","25.06.2009 01:30",5.49,7.58,3.79,0.55,5.14,6.8,3.38,0.47,3.71,5.3,2.27,0.54,349.49,3.38,352.57,3.87
"7142","25.06.2009 01:40",5.73,7.58,4.54,0.49,5.3,7.18,3,0.58,3.94,6.44,2.27,0.64,349.4,3.19,353.5,7
