"","Source","Time","Ener"
"3596","COUP.554",257561,3.44
"3597","COUP.554",258171,3.22
"3598","COUP.554",258978,4.34
"3599","COUP.554",259013,2.78
"3600","COUP.554",259220,2.95
"3601","COUP.554",259383,1.67
"3602","COUP.554",260244,2.73
"3603","COUP.554",261145,3.52
"3604","COUP.554",261444,1.95
"3605","COUP.554",261739,1.56
"3606","COUP.554",262986,3.52
"3607","COUP.554",263265,5.67
"3608","COUP.554",264591,3.35
"3609","COUP.554",264604,3.69
"3610","COUP.554",264660,4.03
"3611","COUP.554",264720,2.6
"3612","COUP.554",264965,6.63
"3613","COUP.554",265251,5.34
"3614","COUP.554",265427,2.8
"3615","COUP.554",265712,3.14
"3616","COUP.554",265989,4.33
"3617","COUP.554",266143,3.8
"3618","COUP.554",266887,2.56
"3619","COUP.554",267013,2.81
"3620","COUP.554",267399,2.65
"3621","COUP.554",267427,1.57
"3622","COUP.554",267522,4.11
"3623","COUP.554",268090,2.08
"3624","COUP.554",268094,1.75
"3625","COUP.554",268621,5.1
"3626","COUP.554",270120,3.74
"3627","COUP.554",270295,3.9
"3628","COUP.554",270669,4.48
"3629","COUP.554",271586,3.78
"3630","COUP.554",271696,4.23
"3631","COUP.554",272497,3.19
"3632","COUP.554",272570,5.9
"3633","COUP.554",273110,1.73
"3634","COUP.554",273436,1.31
"3635","COUP.554",273719,4.67
"3636","COUP.554",274200,2.42
"3637","COUP.554",274347,4.31
"3638","COUP.554",274731,3.41
"3639","COUP.554",274753,7.43
"3640","COUP.554",274884,3.93
"3641","COUP.554",275032,3.86
"3642","COUP.554",275070,2.11
"3643","COUP.554",275846,2.22
"3644","COUP.554",275855,3.76
"3645","COUP.554",277290,3.11
"3646","COUP.554",277498,4.52
"3647","COUP.554",277746,3.63
"3648","COUP.554",277928,2.25
"3649","COUP.554",278462,5.36
"3650","COUP.554",278537,4.94
"3651","COUP.554",278635,3.9
"3652","COUP.554",279674,5.31
"3653","COUP.554",279963,3.68
"3654","COUP.554",281157,2.55
"3655","COUP.554",281792,2.11
"3656","COUP.554",282473,3.16
"3657","COUP.554",282643,2.85
"3658","COUP.554",282662,1.9
"3659","COUP.554",282781,2.04
"3660","COUP.554",282797,2.87
"3661","COUP.554",283375,4.01
"3662","COUP.554",283557,3.47
"3663","COUP.554",284110,3.74
"3664","COUP.554",284220,3.59
"3665","COUP.554",284603,3.45
"3666","COUP.554",285212,4.02
"3667","COUP.554",286129,3.27
"3668","COUP.554",286748,2.45
"3669","COUP.554",287024,2.14
"3670","COUP.554",287150,6.54
"3671","COUP.554",287643,2.89
"3672","COUP.554",287992,1.9
"3673","COUP.554",288673,3.23
"3674","COUP.554",289233,2.24
"3675","COUP.554",289870,1.9
"3676","COUP.554",290514,3.12
"3677","COUP.554",291353,3.29
"3678","COUP.554",292188,2.99
"3679","COUP.554",294026,1.74
"3680","COUP.554",294381,1.86
"3681","COUP.554",295226,2.94
"3682","COUP.554",296463,6.09
"3683","COUP.554",296862,2.62
"3684","COUP.554",297324,1.72
"3685","COUP.554",297836,3.11
"3686","COUP.554",297927,1.81
"3687","COUP.554",298332,4.02
"3688","COUP.554",299475,4.82
"3689","COUP.554",299648,1.8
"3690","COUP.554",299912,4.26
"3691","COUP.554",300760,2.25
"3692","COUP.554",300763,4.2
"3693","COUP.554",300886,2.42
"3694","COUP.554",301614,3.75
"3695","COUP.554",302309,3.04
"3696","COUP.554",302343,3.53
"3697","COUP.554",303292,6.47
"3698","COUP.554",303647,4.77
"3699","COUP.554",304300,4.08
"3700","COUP.554",305971,1.47
"3701","COUP.554",305999,3.73
"3702","COUP.554",306455,1.85
"3703","COUP.554",306938,4.53
"3704","COUP.554",307218,5.61
"3705","COUP.554",308280,2.67
"3706","COUP.554",308974,4.22
"3707","COUP.554",309856,3.97
"3708","COUP.554",311851,2.71
"3709","COUP.554",312083,2.45
"3710","COUP.554",312734,2.17
"3711","COUP.554",312756,3.76
"3712","COUP.554",313038,3.1
"3713","COUP.554",313305,2.73
"3714","COUP.554",313723,3.9
"3715","COUP.554",314537,3.43
"3716","COUP.554",314609,2.6
"3717","COUP.554",316823,2.99
"3718","COUP.554",318193,4.75
"3719","COUP.554",319094,3.15
"3720","COUP.554",319656,3.97
"3721","COUP.554",320793,3.02
"3722","COUP.554",321805,4.26
"3723","COUP.554",321811,5.85
"3724","COUP.554",322386,3.31
"3725","COUP.554",323159,6.64
"3726","COUP.554",323809,4.19
"3727","COUP.554",323997,4.39
"3728","COUP.554",324877,3.58
"3729","COUP.554",325031,3.73
"3730","COUP.554",325417,4.58
"3731","COUP.554",325627,6.03
"3732","COUP.554",325866,4.6
"3733","COUP.554",325904,6.46
"3734","COUP.554",326472,2
"3735","COUP.554",327204,1.38
"3736","COUP.554",327556,3.84
"3737","COUP.554",327587,4.7
"3738","COUP.554",327773,4.32
"3739","COUP.554",328329,2.68
"3740","COUP.554",328621,6.44
"3741","COUP.554",328655,2.99
"3742","COUP.554",329306,3.7
"3743","COUP.554",329353,3.49
"3744","COUP.554",329400,4.26
"3745","COUP.554",330565,5.89
"3746","COUP.554",330571,2.94
"3747","COUP.554",330816,4.51
"3748","COUP.554",331394,1.78
"3749","COUP.554",331404,2.68
"3750","COUP.554",332377,2.86
"3751","COUP.554",332478,3.36
"3752","COUP.554",332484,3.45
"3753","COUP.554",332877,3.05
"3754","COUP.554",332946,3.06
"3755","COUP.554",333370,3.32
"3756","COUP.554",333587,2.28
"3757","COUP.554",333939,2.84
"3758","COUP.554",334212,4.07
"3759","COUP.554",335295,6.1
"3760","COUP.554",336093,6.61
"3761","COUP.554",336253,3.08
"3762","COUP.554",336275,2.27
"3763","COUP.554",336502,3.57
"3764","COUP.554",337469,2.97
"3765","COUP.554",337607,3.16
"3766","COUP.554",337723,2.66
"3767","COUP.554",337783,4.3
"3768","COUP.554",338795,2.48
"3769","COUP.554",339460,2.6
"3770","COUP.554",339545,4.56
"3771","COUP.554",340001,2.59
"3772","COUP.554",340400,1.91
"3773","COUP.554",340638,1.93
"3774","COUP.554",341084,5.47
"3775","COUP.554",341336,2.52
"3776","COUP.554",341471,3.2
"3777","COUP.554",341628,3.45
"3778","COUP.554",342105,4.87
"3779","COUP.554",343905,2.84
"3780","COUP.554",344147,3.19
"3781","COUP.554",344448,5.4
"3782","COUP.554",345190,5.65
"3783","COUP.554",345642,4.75
"3784","COUP.554",346477,1.89
"3785","COUP.554",346996,5.47
"3786","COUP.554",347313,2.89
"3787","COUP.554",347326,3.52
"3788","COUP.554",348500,2.96
"3789","COUP.554",348836,3.23
"3790","COUP.554",349417,3.14
"3791","COUP.554",349537,3.06
"3792","COUP.554",349769,4.2
"3793","COUP.554",350617,3.28
"3794","COUP.554",352408,3.95
"3795","COUP.554",352810,1.07
"3796","COUP.554",353306,1.47
"3797","COUP.554",353347,3.63
"3798","COUP.554",353488,2.58
"3799","COUP.554",353564,4.73
"3800","COUP.554",353859,4.93
"3801","COUP.554",354167,3.44
"3802","COUP.554",355596,3.64
"3803","COUP.554",355813,3.93
"3804","COUP.554",356463,4.67
"3805","COUP.554",356535,7.16
"3806","COUP.554",357110,3.87
"3807","COUP.554",357295,1.74
"3808","COUP.554",357996,5.02
"3809","COUP.554",358586,3.81
"3810","COUP.554",359120,2.38
"3811","COUP.554",360499,2.65
"3812","COUP.554",360929,4.34
"3813","COUP.554",361350,2.54
"3814","COUP.554",361856,1.81
"3815","COUP.554",362296,3.37
"3816","COUP.554",362927,4.72
"3817","COUP.554",363200,2.37
"3818","COUP.554",363467,2.31
"3819","COUP.554",363521,3.01
"3820","COUP.554",363684,1.69
"3821","COUP.554",363822,3.36
"3822","COUP.554",364152,2.61
"3823","COUP.554",364362,4.56
"3824","COUP.554",365236,4.65
"3825","COUP.554",365330,4.45
"3826","COUP.554",365521,4.81
"3827","COUP.554",365625,5.19
"3828","COUP.554",365710,3.83
"3829","COUP.554",365785,4.58
"3830","COUP.554",365917,4.58
"3831","COUP.554",366015,2.47
"3832","COUP.554",366128,3.5
"3833","COUP.554",366329,6.68
"3834","COUP.554",366464,6.8
"3835","COUP.554",366476,2.98
"3836","COUP.554",366520,5.37
"3837","COUP.554",366809,3.13
"3838","COUP.554",366913,1.07
"3839","COUP.554",366938,3.55
"3840","COUP.554",366998,5.37
"3841","COUP.554",367004,3.21
"3842","COUP.554",367020,4.62
"3843","COUP.554",367136,5.55
"3844","COUP.554",367419,5.82
"3845","COUP.554",367422,2.81
"3846","COUP.554",367456,2.39
"3847","COUP.554",367466,3.55
"3848","COUP.554",367494,6.89
"3849","COUP.554",367538,5.56
"3850","COUP.554",367664,3.23
"3851","COUP.554",367704,5.69
"3852","COUP.554",368059,6.35
"3853","COUP.554",368182,5.17
"3854","COUP.554",368656,1.77
"3855","COUP.554",368697,4.88
"3856","COUP.554",368725,1.62
"3857","COUP.554",368754,3.33
"3858","COUP.554",368951,2.16
"3859","COUP.554",369033,6.35
"3860","COUP.554",369064,4.72
"3861","COUP.554",369134,4.53
"3862","COUP.554",369256,4
"3863","COUP.554",369372,3.47
"3864","COUP.554",369394,2.63
"3865","COUP.554",369451,3.16
"3866","COUP.554",369460,2.71
"3867","COUP.554",369467,3.31
"3868","COUP.554",369479,4.53
"3869","COUP.554",369510,4.7
"3870","COUP.554",369768,2.9
"3871","COUP.554",369774,2.14
"3872","COUP.554",369799,2.53
"3873","COUP.554",369840,5.91
"3874","COUP.554",369847,4.45
"3875","COUP.554",369969,9.4
"3876","COUP.554",370032,5.72
"3877","COUP.554",370063,4.06
"3878","COUP.554",370070,2.65
"3879","COUP.554",370088,2.19
"3880","COUP.554",370098,6.89
"3881","COUP.554",370151,6.78
"3882","COUP.554",370195,4.74
"3883","COUP.554",370224,3.09
"3884","COUP.554",370271,3.09
"3885","COUP.554",370293,1.46
"3886","COUP.554",370324,3.08
"3887","COUP.554",370333,4.46
"3888","COUP.554",370337,6.59
"3889","COUP.554",370409,5.72
"3890","COUP.554",370459,2.69
"3891","COUP.554",370462,4.04
"3892","COUP.554",370484,2.55
"3893","COUP.554",370487,3.51
"3894","COUP.554",370525,4.8
"3895","COUP.554",370613,3.09
"3896","COUP.554",370626,4.14
"3897","COUP.554",370641,5.52
"3898","COUP.554",370692,2.78
"3899","COUP.554",370710,6.12
"3900","COUP.554",370713,1.88
"3901","COUP.554",370739,6.98
"3902","COUP.554",370754,3.37
"3903","COUP.554",370773,5.08
"3904","COUP.554",370801,4.68
"3905","COUP.554",370823,3.77
"3906","COUP.554",370845,4.46
"3907","COUP.554",370852,2.59
"3908","COUP.554",370918,5.06
"3909","COUP.554",370996,3.7
"3910","COUP.554",370999,3.49
"3911","COUP.554",371062,3.77
"3912","COUP.554",371084,4.68
"3913","COUP.554",371100,3.83
"3914","COUP.554",371138,3.97
"3915","COUP.554",371156,2.8
"3916","COUP.554",371163,7.1
"3917","COUP.554",371210,5.01
"3918","COUP.554",371229,3.43
"3919","COUP.554",371238,3.33
"3920","COUP.554",371241,5.04
"3921","COUP.554",371310,5.93
"3922","COUP.554",371348,2.36
"3923","COUP.554",371361,3.83
"3924","COUP.554",371392,3.57
"3925","COUP.554",371439,6.23
"3926","COUP.554",371518,3.57
"3927","COUP.554",371565,2.2
"3928","COUP.554",371593,3.02
"3929","COUP.554",371606,7.16
"3930","COUP.554",371703,3.79
"3931","COUP.554",371741,6.33
"3932","COUP.554",371759,3.4
"3933","COUP.554",371794,4.38
"3934","COUP.554",371847,2.94
"3935","COUP.554",371873,2.84
"3936","COUP.554",371895,3.78
"3937","COUP.554",371901,2.48
"3938","COUP.554",371907,3.73
"3939","COUP.554",371935,5.64
"3940","COUP.554",371970,3.13
"3941","COUP.554",371979,6.14
"3942","COUP.554",371982,3.63
"3943","COUP.554",371995,3.78
"3944","COUP.554",372004,4.01
"3945","COUP.554",372014,3.75
"3946","COUP.554",372023,9.44
"3947","COUP.554",372077,5.26
"3948","COUP.554",372193,4.47
"3949","COUP.554",372212,3.06
"3950","COUP.554",372290,5.63
"3951","COUP.554",372341,5
"3952","COUP.554",372356,3.76
"3953","COUP.554",372410,4.84
"3954","COUP.554",372425,4.05
"3955","COUP.554",372460,4.05
"3956","COUP.554",372472,8.78
"3957","COUP.554",372504,4.66
"3958","COUP.554",372601,4.44
"3959","COUP.554",372617,4.99
"3960","COUP.554",372724,5.3
"3961","COUP.554",372743,3.87
"3962","COUP.554",372783,2.26
"3963","COUP.554",372793,5.12
"3964","COUP.554",372818,4.6
"3965","COUP.554",372831,2.04
"3966","COUP.554",372846,3.63
"3967","COUP.554",372868,3.46
"3968","COUP.554",372884,2.69
"3969","COUP.554",372900,3.56
"3970","COUP.554",372937,2.65
"3971","COUP.554",372940,3.05
"3972","COUP.554",372962,7.06
"3973","COUP.554",372972,3.72
"3974","COUP.554",372978,5.83
"3975","COUP.554",372981,5.48
"3976","COUP.554",372988,6.68
"3977","COUP.554",373000,4.14
"3978","COUP.554",373041,2.57
"3979","COUP.554",373079,5.64
"3980","COUP.554",373082,2.57
"3981","COUP.554",373094,3.53
"3982","COUP.554",373101,4.8
"3983","COUP.554",373123,1.61
"3984","COUP.554",373145,6.24
"3985","COUP.554",373163,4.12
"3986","COUP.554",373189,6.18
"3987","COUP.554",373201,3.6
"3988","COUP.554",373204,5.33
"3989","COUP.554",373236,6.23
"3990","COUP.554",373261,2.91
"3991","COUP.554",373289,5.57
"3992","COUP.554",373311,4.48
"3993","COUP.554",373330,5.1
"3994","COUP.554",373390,2.25
"3995","COUP.554",373434,5.86
"3996","COUP.554",373440,3.17
"3997","COUP.554",373452,5.48
"3998","COUP.554",373478,6.37
"3999","COUP.554",373512,2.51
"4000","COUP.554",373540,2.55
"4001","COUP.554",373556,2.71
"4002","COUP.554",373566,3.52
"4003","COUP.554",373588,2.98
"4004","COUP.554",373613,4.72
"4005","COUP.554",373619,3.42
"4006","COUP.554",373619,7.03
"4007","COUP.554",373666,2.61
"4008","COUP.554",373669,6.68
"4009","COUP.554",373672,3.24
"4010","COUP.554",373688,2.28
"4011","COUP.554",373694,2.43
"4012","COUP.554",373729,3.13
"4013","COUP.554",373770,4.97
"4014","COUP.554",373782,4.59
"4015","COUP.554",373845,2.2
"4016","COUP.554",373864,6.01
"4017","COUP.554",373873,6.96
"4018","COUP.554",373898,3.06
"4019","COUP.554",373920,2.7
"4020","COUP.554",373933,4.97
"4021","COUP.554",373958,1.75
"4022","COUP.554",373971,3.44
"4023","COUP.554",374018,7.41
"4024","COUP.554",374027,2.64
"4025","COUP.554",374081,1.51
"4026","COUP.554",374100,4.53
"4027","COUP.554",374153,6.49
"4028","COUP.554",374175,2.5
"4029","COUP.554",374200,2.97
"4030","COUP.554",374203,4.07
"4031","COUP.554",374288,3.17
"4032","COUP.554",374294,3.19
"4033","COUP.554",374366,3.92
"4034","COUP.554",374382,4.39
"4035","COUP.554",374388,5.28
"4036","COUP.554",374432,1.46
"4037","COUP.554",374448,5.3
"4038","COUP.554",374473,2.18
"4039","COUP.554",374498,3.21
"4040","COUP.554",374502,3.29
"4041","COUP.554",374511,5.42
"4042","COUP.554",374520,5.93
"4043","COUP.554",374533,3.91
"4044","COUP.554",374539,2.25
"4045","COUP.554",374555,4.88
"4046","COUP.554",374571,8.81
"4047","COUP.554",374602,3.11
"4048","COUP.554",374633,4.44
"4049","COUP.554",374640,4
"4050","COUP.554",374643,3.49
"4051","COUP.554",374646,3.04
"4052","COUP.554",374671,4.03
"4053","COUP.554",374677,5.13
"4054","COUP.554",374718,3.11
"4055","COUP.554",374725,6.68
"4056","COUP.554",374747,4.15
"4057","COUP.554",374759,4.56
"4058","COUP.554",374762,7.49
"4059","COUP.554",374797,2.64
"4060","COUP.554",374813,1.95
"4061","COUP.554",374853,4.15
"4062","COUP.554",374891,2.79
"4063","COUP.554",374904,6.7
"4064","COUP.554",374922,4.89
"4065","COUP.554",374948,2.6
"4066","COUP.554",374951,8.66
"4067","COUP.554",374982,3.15
"4068","COUP.554",374985,4.23
"4069","COUP.554",375004,4.15
"4070","COUP.554",375026,4.59
"4071","COUP.554",375123,4.37
"4072","COUP.554",375127,3.84
"4073","COUP.554",375142,3.84
"4074","COUP.554",375145,1.74
"4075","COUP.554",375193,8.01
"4076","COUP.554",375221,3.65
"4077","COUP.554",375227,8.56
"4078","COUP.554",375233,3.15
"4079","COUP.554",375237,4.64
"4080","COUP.554",375271,3.4
"4081","COUP.554",375287,2.26
"4082","COUP.554",375353,5.3
"4083","COUP.554",375397,2.23
"4084","COUP.554",375431,2.76
"4085","COUP.554",375434,4
"4086","COUP.554",375441,7.38
"4087","COUP.554",375450,3.89
"4088","COUP.554",375469,4
"4089","COUP.554",375497,6.5
"4090","COUP.554",375526,3.41
"4091","COUP.554",375551,3.89
"4092","COUP.554",375563,6.87
"4093","COUP.554",375576,5.24
"4094","COUP.554",375664,3.26
"4095","COUP.554",375720,2.33
"4096","COUP.554",375739,2.58
"4097","COUP.554",375805,3.07
"4098","COUP.554",375808,1.78
"4099","COUP.554",375862,2.88
"4100","COUP.554",375902,4.38
"4101","COUP.554",375912,7.04
"4102","COUP.554",375928,4.77
"4103","COUP.554",375950,5.99
"4104","COUP.554",375953,2.89
"4105","COUP.554",375968,3.29
"4106","COUP.554",375981,5.76
"4107","COUP.554",375984,4.32
"4108","COUP.554",376000,2.8
"4109","COUP.554",376041,2.42
"4110","COUP.554",376081,4.19
"4111","COUP.554",376091,4.8
"4112","COUP.554",376160,7.08
"4113","COUP.554",376173,5.73
"4114","COUP.554",376248,3.9
"4115","COUP.554",376273,5.15
"4116","COUP.554",376326,2.66
"4117","COUP.554",376468,5.52
"4118","COUP.554",376474,2.44
"4119","COUP.554",376487,1.65
"4120","COUP.554",376515,2.49
"4121","COUP.554",376521,3.16
"4122","COUP.554",376528,6.57
"4123","COUP.554",376565,1.62
"4124","COUP.554",376578,3.03
"4125","COUP.554",376609,4.68
"4126","COUP.554",376622,6.44
"4127","COUP.554",376634,5.42
"4128","COUP.554",376650,3.42
"4129","COUP.554",376656,4.93
"4130","COUP.554",376663,3.85
"4131","COUP.554",376707,7.03
"4132","COUP.554",376773,4.24
"4133","COUP.554",376829,4.01
"4134","COUP.554",376854,3.9
"4135","COUP.554",376857,3.63
"4136","COUP.554",376870,5.77
"4137","COUP.554",376926,5.12
"4138","COUP.554",376942,2.38
"4139","COUP.554",376977,1.69
"4140","COUP.554",376989,5.46
"4141","COUP.554",376996,8.25
"4142","COUP.554",377039,1.89
"4143","COUP.554",377090,5.09
"4144","COUP.554",377102,5.65
"4145","COUP.554",377115,1.53
"4146","COUP.554",377121,6.44
"4147","COUP.554",377241,5.44
"4148","COUP.554",377241,5.06
"4149","COUP.554",377250,5.8
"4150","COUP.554",377256,9.99
"4151","COUP.554",377259,3.02
"4152","COUP.554",377281,4.99
"4153","COUP.554",377284,3.58
"4154","COUP.554",377303,6.86
"4155","COUP.554",377319,3.46
"4156","COUP.554",377357,3.93
"4157","COUP.554",377360,3.48
"4158","COUP.554",377369,3.62
"4159","COUP.554",377379,5.66
"4160","COUP.554",377398,2.99
"4161","COUP.554",377454,3.3
"4162","COUP.554",377473,2.5
"4163","COUP.554",377508,5.3
"4164","COUP.554",377570,2.32
"4165","COUP.554",377573,4.88
"4166","COUP.554",377577,5.08
"4167","COUP.554",377614,3.46
"4168","COUP.554",377624,3.98
"4169","COUP.554",377639,3.09
"4170","COUP.554",377665,2.62
"4171","COUP.554",377687,3.59
"4172","COUP.554",377712,3.96
"4173","COUP.554",377715,3.28
"4174","COUP.554",377749,3.75
"4175","COUP.554",377784,4.76
"4176","COUP.554",377803,6.33
"4177","COUP.554",377806,3.03
"4178","COUP.554",377916,3.98
"4179","COUP.554",377950,4.84
"4180","COUP.554",377960,6.75
"4181","COUP.554",377972,4.55
"4182","COUP.554",377991,2.09
"4183","COUP.554",378010,8.67
"4184","COUP.554",378016,6.59
"4185","COUP.554",378019,5.93
"4186","COUP.554",378032,3.03
"4187","COUP.554",378045,3.09
"4188","COUP.554",378051,5.67
"4189","COUP.554",378089,2.42
"4190","COUP.554",378145,4.1
"4191","COUP.554",378208,3.82
"4192","COUP.554",378214,8.03
"4193","COUP.554",378249,3.48
"4194","COUP.554",378249,4.85
"4195","COUP.554",378258,3.07
"4196","COUP.554",378264,2.56
"4197","COUP.554",378277,4.03
"4198","COUP.554",378280,3.77
"4199","COUP.554",378349,3.82
"4200","COUP.554",378352,5.61
"4201","COUP.554",378371,2.88
"4202","COUP.554",378381,6.5
"4203","COUP.554",378412,4.09
"4204","COUP.554",378428,4.52
"4205","COUP.554",378456,2.12
"4206","COUP.554",378513,4.88
"4207","COUP.554",378557,4.86
"4208","COUP.554",378572,5.98
"4209","COUP.554",378597,3.64
"4210","COUP.554",378604,4.08
"4211","COUP.554",378613,3.33
"4212","COUP.554",378626,6.53
"4213","COUP.554",378638,7
"4214","COUP.554",378676,5.27
"4215","COUP.554",378711,5.18
"4216","COUP.554",378764,3.93
"4217","COUP.554",378783,3.74
"4218","COUP.554",378798,3.13
"4219","COUP.554",378805,4.5
"4220","COUP.554",378814,3.3
"4221","COUP.554",378864,4.33
"4222","COUP.554",378874,6.62
"4223","COUP.554",378899,3.98
"4224","COUP.554",378940,5.7
"4225","COUP.554",378952,2.01
"4226","COUP.554",378996,3.95
"4227","COUP.554",379012,6.95
"4228","COUP.554",379025,2.8
"4229","COUP.554",379131,4.69
"4230","COUP.554",379166,3.5
"4231","COUP.554",379182,3.91
"4232","COUP.554",379204,4.78
"4233","COUP.554",379219,4.25
"4234","COUP.554",379235,4.75
"4235","COUP.554",379282,2.51
"4236","COUP.554",379285,3.4
"4237","COUP.554",379310,5.3
"4238","COUP.554",379326,1.99
"4239","COUP.554",379336,4.76
"4240","COUP.554",379373,4.57
"4241","COUP.554",379383,5.57
"4242","COUP.554",379398,2.61
"4243","COUP.554",379405,5.18
"4244","COUP.554",379408,4.48
"4245","COUP.554",379414,4.5
"4246","COUP.554",379436,4.75
"4247","COUP.554",379518,7.19
"4248","COUP.554",379521,4.81
"4249","COUP.554",379587,6.62
"4250","COUP.554",379596,4.32
"4251","COUP.554",379640,2.12
"4252","COUP.554",379656,4.21
"4253","COUP.554",379716,4.28
"4254","COUP.554",379725,8.11
"4255","COUP.554",379731,3.83
"4256","COUP.554",379816,5.45
"4257","COUP.554",379895,3.82
"4258","COUP.554",379914,4.34
"4259","COUP.554",379929,3.52
"4260","COUP.554",380014,4.32
"4261","COUP.554",380020,3.19
"4262","COUP.554",380039,3.9
"4263","COUP.554",380049,3.03
"4264","COUP.554",380077,3.81
"4265","COUP.554",380099,3.08
"4266","COUP.554",380133,4.94
"4267","COUP.554",380171,1.34
"4268","COUP.554",380181,3.27
"4269","COUP.554",380209,6.11
"4270","COUP.554",380218,4.33
"4271","COUP.554",380240,4.84
"4272","COUP.554",380250,4.42
"4273","COUP.554",380278,3.32
"4274","COUP.554",380284,1.89
"4275","COUP.554",380287,2.09
"4276","COUP.554",380297,8.39
"4277","COUP.554",380319,3.31
"4278","COUP.554",380328,3.22
"4279","COUP.554",380388,2.98
"4280","COUP.554",380429,2.51
"4281","COUP.554",380438,4.61
"4282","COUP.554",380444,2.81
"4283","COUP.554",380482,6.2
"4284","COUP.554",380495,5.57
"4285","COUP.554",380532,3.84
"4286","COUP.554",380557,3.92
