"","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60","x61","x62","x63","x64","x65","x66","x67","x68","x69","x70","x71","x72","y"
"1119",1307.875,808.878,1.617,1.654,1693.25,891.75,433.875,212,127.75,78.375,41.375,16.125,0.062,0.127,0.24,0.376,0.465,0.529,0.572,0.566,2.093,1.102,0.536,0.262,0.158,0.097,0.051,0.02,8.021,7.786,7.075,1.118,5.362,4.848,478,231.125,113.625,59.125,31.125,23.125,14.75,9.75,12.283,16.142,17.21,33.346,45.323,58.46,65.777,94.472,1.124,1.326,19.608,4.198,1434,547.375,150,52.25,22.375,8.75,2,0,259.25,344.375,283.875,159.75,105.375,69.625,39.375,16.125,67.628,601.812,-1
"1120",1122.375,684.467,1.64,1.5,1561.375,897,482.875,234,136.875,82.75,45.625,17.25,0.058,0.11,0.191,0.301,0.388,0.432,0.453,0.414,2.281,1.311,0.705,0.342,0.2,0.121,0.067,0.025,8.295,7.572,7.178,4.61,1.118,5.148,343.5,168.375,71.375,34,18.5,13.875,8,5.625,10.59,13.404,14.421,25.906,41.478,60.721,64.864,76.735,1.918,2.434,19.334,2.887,1293.25,526,147.75,53.125,22.375,9.375,2.25,0.625,268.125,371,335.125,180.875,114.5,73.375,43.375,16.625,60.106,581.684,-1
"1121",1217,756.799,1.608,1.609,1687.75,987,515.625,233.25,132.125,80,41.875,16.125,0.046,0.084,0.155,0.316,0.443,0.515,0.566,0.577,2.23,1.304,0.681,0.308,0.175,0.106,0.055,0.021,7.994,7.763,7.064,1.118,5.362,4.848,389.875,190.625,91.5,46.125,24.75,19,11.875,8.25,3.376,7.349,15.532,32.73,51.229,67.887,84.694,114.281,1.444,1.734,18.9,3.691,1383,546.125,158,55.125,24.125,10.25,2.875,0,304.75,440.875,357.625,178.125,108,69.75,39,16.125,64.051,594.176,-1
"1122",1182.125,744.258,1.588,1.615,1754.125,946.625,491,200,99.125,55.25,25.5,8,0.033,0.066,0.103,0.143,0.218,0.26,0.291,0.315,2.357,1.272,0.66,0.269,0.133,0.074,0.034,0.011,6.994,6.962,6.84,2.121,7.228,8.646,414.5,211.75,102,56.875,31.875,25.125,17.25,13.5,8.859,7.834,8.664,11.899,24.852,30.741,46.643,56.755,0.972,0.971,21.257,9.593,1441.5,577.5,189.5,56.75,23.75,8,1.375,0,312.625,369.125,301.5,143.25,75.375,47.25,24.125,8,60.106,581.684,-1
"1123",1189.75,733.779,1.621,1.571,1668.75,963.125,464.875,214.125,125,77.875,39.875,16.5,0.049,0.095,0.199,0.378,0.506,0.564,0.594,0.582,2.274,1.313,0.634,0.292,0.17,0.106,0.054,0.022,7.915,7.694,7.505,1.118,3.905,4.637,382.375,204.375,102.75,54.25,29.75,21.875,14,8.625,9.895,17.257,24.691,43.845,65.499,79.123,85.707,105.868,1.217,1.435,19.05,2.694,1341.625,546.125,155.75,57,26,11.75,3.25,0.375,327.125,417,309.125,157.125,99,66.125,36.625,16.125,62.032,577.721,-1
"1124",1177,724.82,1.624,1.559,1723.75,1056.5,556.625,233.875,122.75,75,39.75,14.875,0.035,0.062,0.117,0.277,0.46,0.522,0.556,0.566,2.378,1.458,0.768,0.323,0.169,0.103,0.055,0.021,7.924,7.69,7.07,1.118,5.362,4.848,346.75,180.25,88,45.75,26.75,19.875,13,9.5,5.984,5.654,6.739,25.899,47.454,63.039,72.468,95.405,1.395,1.639,18.983,8.661,1331,547.875,161.25,58,26.25,12,3.75,0.875,392.75,508.625,395.375,175.875,96.5,63,36,14,60.015,599.674,-1
"1125",1152.875,709.935,1.624,1.543,1560.5,795.5,419.125,210.75,119.625,67.625,34.25,10.75,0.051,0.11,0.198,0.3,0.378,0.435,0.469,0.464,2.198,1.121,0.59,0.297,0.169,0.095,0.048,0.015,8.317,8.289,7.655,4.848,5.477,0.707,415.75,190.625,92.125,45.125,20,13.875,7.875,5.25,13.656,22.646,26.358,31.686,50.61,88.064,113.74,142.61,1.299,1.499,19.537,2.174,1317.5,527.75,190.25,64.25,26.5,8,0.5,0,243,267.75,228.875,146.5,93.125,59.625,33.75,10.75,59.803,539.741,-1
"1126",1244.5,782.02,1.591,1.652,1785.75,975,505.125,237.75,131.5,72.625,31.5,9.875,0.039,0.079,0.134,0.198,0.237,0.254,0.268,0.276,2.284,1.247,0.646,0.304,0.168,0.093,0.04,0.013,7.579,7.517,7.228,7.778,7.762,1.118,421.125,208.5,106.375,55.75,29,22.625,14.625,11.375,14.596,19.576,21.802,32.529,42.517,51.14,53.636,62.649,1.236,1.303,20.163,3.15,1475.375,598.375,185.5,57.5,24.25,7.375,1.625,0,310.375,376.625,319.625,180.25,107.25,65.25,29.875,9.875,64.595,589.757,-1
"1127",1187.25,756.349,1.57,1.647,1821.5,1029.75,537.375,208.375,102.625,57.75,27.125,8.125,0.048,0.09,0.134,0.162,0.189,0.225,0.237,0.29,2.408,1.361,0.71,0.276,0.136,0.076,0.036,0.011,7.041,7.037,7.031,1.581,0.707,2.121,370,179.75,89.375,49.875,28.5,22.375,15.125,11.625,24.077,32.201,32.696,33.256,26.786,35.828,30.074,42.992,1.148,1.158,21.936,2.193,1452.25,589.875,192.625,56.625,23.75,7.625,1.5,0,369.25,439.875,344.75,151.75,78.875,50.125,25.625,8.125,60.106,581.684,-1
"1128",1133.75,693.73,1.634,1.515,1648.5,1007.25,547.625,244.625,136.875,82.75,45.625,17.25,0.048,0.086,0.15,0.28,0.397,0.442,0.464,0.423,2.376,1.452,0.789,0.353,0.197,0.119,0.066,0.025,8.298,7.572,7.181,4.61,1.118,5.148,275.125,133.125,61.625,30.5,16.25,12.625,7.5,5.625,16.606,19.958,26.197,31.683,45.035,61.223,67.05,75.227,2.221,2.713,19.067,1.401,1319.5,547.25,158.75,56.625,25.875,11.125,3.5,1.125,329,460,388.875,188,111,71.625,42.125,16.125,60.015,599.674,-1
"1129",1180.375,731.284,1.614,1.575,1682.875,1016.125,526,221.75,121,73.875,39,15.625,0.043,0.077,0.146,0.325,0.487,0.553,0.6,0.579,2.301,1.39,0.719,0.303,0.165,0.101,0.053,0.021,7.972,7.737,7.079,1.118,5.362,4.848,355.75,182.5,88.875,45.125,26.25,19.875,13.25,9.375,5.837,6.791,8.665,27.98,50.661,66.45,79.349,103.16,1.361,1.637,19.007,6.911,1340.75,546.625,161.5,57.125,25.5,11.75,3.5,0.25,342.125,469.5,364.5,164.625,95.5,62.125,35.5,15.375,62.125,598.139,-1
"1130",1226.25,719.979,1.703,1.481,1552.75,823.375,364.125,174.125,105.25,63,32.5,12.75,0.07,0.144,0.313,0.502,0.625,0.719,0.809,0.832,2.157,1.144,0.506,0.242,0.146,0.088,0.045,0.018,8.489,7.956,7.232,0.707,4.899,4.528,451,229.25,111.75,57.875,29.875,23,14.75,9.875,16.508,23.764,28.455,43.24,63.205,75.655,90.79,104.543,0.942,1.089,19.513,2.704,1315.625,508.25,129.125,40.875,18,7.25,1.375,0.25,237.125,315.125,235,133.25,87.25,55.75,31.125,12.5,65.601,585.769,-1
"1131",1238.25,786.609,1.574,1.675,1713,834.375,424.25,188.375,103.125,58.25,27.5,8,0.02,0.046,0.082,0.139,0.181,0.22,0.221,0.269,2.178,1.061,0.539,0.239,0.131,0.074,0.035,0.01,7.054,7.013,6.864,2.121,7.228,8.646,483.625,218.375,116.875,67.625,39,31,21.5,15.875,3.574,5.87,16.567,32.313,57.387,65.122,81.599,81.525,0.882,0.861,21.139,5.781,1439.125,558.375,179,53,21.75,6.125,1,0,273.875,276,245.25,135.375,81.375,52.125,26.5,8,63.958,573.758,-1
"1132",1153.875,706.343,1.634,1.53,1576.25,874.5,442.5,213.625,124.5,75.875,40.25,15.375,0.055,0.11,0.204,0.34,0.453,0.516,0.549,0.578,2.232,1.238,0.626,0.302,0.176,0.107,0.057,0.022,7.998,7.763,7.085,1.118,5.362,4.848,394.125,204.5,92.25,45.25,24.75,18.875,12.125,8.625,10.147,16.049,13.001,28.322,46.959,65.864,76.419,104.089,1.35,1.677,19.068,4.524,1293,503.25,148.25,54,23.5,9.5,2.75,0,283.25,371.25,294.25,159.625,101,66.375,37.5,15.375,60.197,563.694,-1
"1133",670.125,479.207,1.398,1.472,1066,585.125,305.75,122.875,61.375,33.75,15.375,2.75,0.05,0.106,0.197,0.377,0.591,0.733,0.872,1.092,2.225,1.221,0.638,0.256,0.128,0.07,0.032,0.006,7.55,7.41,6.666,0.707,1.871,1.225,241.5,133.375,59.75,27.875,17,12.5,9.125,6.125,25.566,35.017,44.688,68.867,92.616,117.485,135.935,173.265,1.027,1.211,16.772,1.667,822,246.875,50,11.25,4.25,2,0.5,0,244,338.25,255.75,111.625,57.125,31.75,14.875,2.75,30.812,294.375,-1
"1134",1192,743.915,1.602,1.601,1804.5,1098.25,664.25,286.625,161,97.625,51.125,20.125,0.07,0.125,0.195,0.34,0.461,0.55,0.661,0.811,2.426,1.476,0.893,0.385,0.216,0.131,0.069,0.027,7.824,7.501,7.384,7.297,1.118,7.246,348.125,169.125,83.25,48.375,24.625,18.875,12.25,8.75,26.629,38.62,46.22,52.973,51.185,72.287,64.396,79.587,1.934,2.018,19.558,1.043,1478.875,612.75,203.5,64.75,26.625,9.5,1.25,0,325.625,485.5,460.75,221.875,134.375,88.125,49.875,20.125,64.78,666.682,-1
"1135",660.5,445.272,1.483,1.338,1175.25,761.75,437.75,186.75,91.125,41.5,9.5,1.25,0.07,0.12,0.208,0.328,0.43,0.533,0.854,1.588,2.639,1.711,0.983,0.419,0.205,0.093,0.021,0.003,6.294,5.527,5.357,1.658,1.871,3.354,203.625,120.625,77.125,51,33.625,27.25,19.75,15.875,33.825,44.453,44.528,47.13,50.294,50.189,48.404,56.316,1.182,0.814,15.392,1.822,1660.375,536.75,110.625,10.625,4.375,1.75,0.25,0,-485.125,225,327.125,176.125,86.75,39.75,9.25,1.25,NA,293.326,-1
"1136",744.375,510.571,1.458,1.457,1254.75,634.625,287.125,99.875,43.5,18.75,6.875,0.75,0.012,0.031,0.076,0.213,0.427,0.797,0.942,1.092,2.458,1.243,0.562,0.196,0.085,0.037,0.013,0.001,6.488,6.129,6.106,3.041,3.64,0.707,350,208.125,112.875,71.75,48.5,40,23.5,18.375,9.917,11.192,12.552,15.539,16.861,18.643,22.324,21.454,0.385,0.261,19.137,14.705,978.25,312.625,39.625,9.125,3.25,0.375,0,0,276.5,322,247.5,90.75,40.25,18.375,6.875,0.75,36.031,315.372,-1
"1137",855.75,581.39,1.472,1.54,1341.75,834.75,469.125,203.625,103.875,51.5,20,5.625,0.015,0.026,0.052,0.095,0.152,0.245,0.535,0.358,2.308,1.436,0.807,0.35,0.179,0.089,0.034,0.01,7.164,6.962,6.526,1.5,1.118,0.707,244.5,120.25,67.75,42.125,25.5,19.625,13.125,8.5,15.524,34.832,49.906,55.995,63.73,66.23,70.451,76.45,1.533,1.223,20.735,1.181,1030.125,396.5,101,31.875,15.375,7.375,2,0,311.625,438.25,368.125,171.75,88.5,44.125,18,5.625,43.788,390.483,-1
"1138",841.375,564.372,1.491,1.498,1473.375,875.25,487.5,190.375,100.25,52.5,22.375,2.375,0.055,0.109,0.175,0.272,0.355,0.416,0.429,0.277,2.611,1.551,0.864,0.337,0.178,0.093,0.04,0.004,6.591,6.262,6.164,1.118,3.162,3.202,343.25,206.75,117.125,75.375,54.75,43,30.125,23.25,16.195,17.758,7.251,12.126,23.091,19.686,29.303,32.473,0.856,0.697,17.484,16.079,1114,359.25,32.75,0,0,0,0,0,359.375,516,454.75,190.375,100.25,52.5,22.375,2.375,41.551,390.463,-1
"1139",898.5,599.982,1.498,1.538,1414,904.625,540.625,261.25,148.625,81.875,36.875,13.25,0.041,0.072,0.111,0.185,0.264,0.369,0.622,0.689,2.357,1.508,0.901,0.435,0.248,0.136,0.061,0.022,10.034,8.559,7.225,3.202,4.359,1.5,226.5,116.25,54.125,31.75,17.25,14.5,10.25,7.625,25.065,39.295,48.052,62.209,84.16,87.779,94.867,116.018,2.746,2.579,18.562,0.755,1030.25,306,25.125,0,0,0,0,0,383.75,598.625,515.5,261.25,148.625,81.875,36.875,13.25,48.089,456.563,-1
"1140",1342.25,845.399,1.588,1.722,1847.75,1027.25,588.25,261.125,132.625,68.125,30.875,7,0.036,0.071,0.115,0.187,0.267,0.361,0.451,0.718,2.186,1.215,0.696,0.309,0.157,0.081,0.037,0.008,7.895,7.862,6.973,7.141,5.385,4.69,416.25,199.625,97.75,55.625,31,25.5,16,11.875,15.476,20.242,26.627,30.855,37.911,43.25,48.078,66.031,1.357,1.225,20.623,2.461,1502.25,596,202.25,63.75,26.75,8.875,1.5,0.25,345.5,431.25,386,197.375,105.875,59.25,29.375,6.75,69.021,627.781,-1
"1141",938.375,615.58,1.524,1.53,1392.125,824.25,459.375,200.375,105.75,51.375,20.375,5.875,0.021,0.039,0.052,0.086,0.128,0.198,0.395,0.253,2.261,1.339,0.746,0.326,0.172,0.083,0.033,0.01,7.173,7.087,6.976,1.5,2.062,0.707,288.875,131.625,68.5,41.125,25.375,20.375,14.375,9.125,11.549,30.181,50.606,59.044,66.272,67.896,70.634,86.131,1.544,1.249,16.808,1.128,1070,390.75,99.5,31.25,15.875,7.875,2.125,0,322.125,433.5,359.875,169.125,89.875,43.5,18.25,5.875,47.458,418.537,-1
"1142",1124.75,717.357,1.568,1.606,1596.25,817.375,444.5,203.5,110.25,59.375,27.625,8.75,0.034,0.074,0.13,0.206,0.259,0.29,0.314,0.339,2.225,1.139,0.62,0.284,0.154,0.083,0.039,0.012,7.566,6.846,6.765,8.337,7.382,5.958,407.875,189.625,81.375,41.25,20.75,16.25,10.375,7.875,13.494,23.758,47.338,71.424,93.879,107.95,112.625,133.845,1.355,1.439,22.518,1.243,1347.125,529.625,178.375,58.5,24.75,7.5,1.625,0,249.125,287.75,266.125,145,85.5,51.875,26,8.75,56.578,525.67,-1
"1143",1226.75,765.95,1.602,1.625,1857.875,1146.75,642,256.75,110.75,59.375,26.25,8.125,0.055,0.103,0.156,0.195,0.251,0.291,0.313,0.325,2.426,1.497,0.838,0.335,0.145,0.078,0.034,0.011,7.598,6.903,6.769,7.382,7.778,2.55,340.125,159.5,77.25,40.625,21,16.375,10.75,8,40.596,61.019,76.495,98.308,120.666,136.046,137.077,163.505,1.434,1.462,22.072,0.727,1587.75,649.625,207.75,63.75,27,9,1.875,0,270.125,497.125,434.25,193,83.75,50.375,24.375,8.125,64.389,645.048,-1
"1144",1138.75,730.902,1.558,1.632,1590.625,822.875,451.25,208.375,111.375,59.25,27.625,8.75,0.037,0.081,0.138,0.216,0.265,0.294,0.315,0.339,2.176,1.126,0.617,0.285,0.152,0.081,0.038,0.012,7.505,6.865,6.777,8.337,7.382,5.958,402.25,178.5,79.875,41,20.625,16.5,10.5,8,16.239,31.386,51.851,73.912,96.471,106.978,112.797,133.306,1.394,1.445,22.631,1.121,1345.25,534.25,179.5,58.125,23.875,7.375,1.5,0,245.375,288.625,271.75,150.25,87.5,51.875,26.125,8.75,56.77,527.686,-1
"1145",1203.375,758.416,1.587,1.632,1745.625,1053.125,551.75,234,133.875,77.875,41.625,16.375,0.046,0.081,0.156,0.366,0.498,0.589,0.636,0.638,2.302,1.389,0.728,0.309,0.177,0.103,0.055,0.022,7.954,7.73,7.336,1.118,4.5,5,368.5,180,89.25,42.5,22.625,16.75,10.625,6.625,7.999,9.207,12.811,23.218,32.384,44.167,52.075,60.142,1.5,1.832,18.98,4.24,1402.875,546.5,156.125,58.5,26.5,10.875,3,0.25,342.75,506.625,395.625,175.5,107.375,67,38.625,16.125,60.533,576.158,-1
"1146",1165.625,725.743,1.606,1.577,1563.625,846.125,448.875,225.625,134.75,79,42,16.75,0.066,0.134,0.229,0.349,0.438,0.514,0.553,0.549,2.155,1.166,0.619,0.311,0.186,0.109,0.058,0.023,7.976,7.752,7.349,1.118,4.5,5,408.75,192.5,92.625,44,20.375,14.25,8.875,6.125,11.943,12.573,8.947,20.071,31.216,45.96,55.933,66.913,1.455,1.795,18.925,6.041,1307.125,498,151.125,57.25,25.125,10.125,2.625,0.25,256.5,348.125,297.75,168.375,109.625,68.875,39.375,16.5,58.413,539.697,-1
"1147",1121.25,718.166,1.561,1.614,1648.75,860,463.875,212.625,113.5,59.125,27.625,8.625,0.039,0.082,0.14,0.216,0.267,0.286,0.306,0.333,2.296,1.197,0.646,0.296,0.158,0.082,0.038,0.012,7.524,6.853,6.773,8.337,7.566,7.124,433.5,203.125,102.125,50.875,25.5,16.875,10.5,7.875,7.994,15.26,14.418,28.903,47.256,101.999,113.063,137.907,1.111,1.162,21.383,4.911,1404.625,571.375,186.25,59.5,24.375,7.75,1.625,0,244.125,288.625,277.625,153.125,89.125,51.375,26,8.625,55.666,523.654,-1
"1148",1172.75,744.838,1.575,1.63,1614.375,818.125,443.375,204.75,110.625,59.25,27.5,8.625,0.031,0.068,0.12,0.19,0.239,0.267,0.283,0.301,2.167,1.098,0.595,0.275,0.149,0.08,0.037,0.012,7.538,6.851,6.779,8.337,7.566,7.124,416.5,178.25,83,41.75,20.625,16.125,10.375,7.875,15.447,33.273,47.076,72.646,102.576,117.479,121.143,142.42,1.333,1.419,22.396,1.262,1363.875,532,178.5,58.625,24.5,7.25,1.625,0,250.5,286.125,264.875,146.125,86.125,52,25.875,8.625,58.605,541.713,-1
"1149",1206,762.914,1.581,1.643,1641.875,807.875,436.25,201.125,109.625,59.625,27.875,8.625,0.026,0.059,0.104,0.169,0.218,0.251,0.262,0.28,2.152,1.059,0.572,0.264,0.144,0.078,0.037,0.011,7.568,6.832,6.774,8.337,7.566,7.124,430,176.75,84.5,42,21,16.125,10.375,7.875,15.275,37.599,48.404,77.425,104.724,124.313,128.92,150.469,1.297,1.42,22.356,1.246,1381.625,531.375,179.5,58.625,25,7.25,1.625,0,260.25,276.5,256.75,142.5,84.625,52.375,26.25,8.625,60.44,555.74,-1
"1150",1095.375,702.554,1.559,1.599,1548.625,818.75,448.25,206,109.375,58.625,27.25,8.625,0.041,0.088,0.151,0.234,0.286,0.318,0.342,0.372,2.204,1.165,0.638,0.293,0.156,0.083,0.039,0.012,7.497,6.853,6.764,8.337,7.382,5.958,376.75,170.625,76.125,39.75,20.25,16.125,10.375,7.875,20.771,36.483,56.51,74.911,93.81,105.221,107.479,128.916,1.437,1.475,22.155,1.001,1305.625,528.875,179.625,58.375,24,7.625,1.5,0,243,289.875,268.625,147.625,85.375,51,25.75,8.625,54.935,513.659,-1
"1151",1127.25,724.24,1.556,1.626,1724.125,1005.125,551.375,221.625,113.375,59.375,27.625,8.625,0.049,0.096,0.149,0.196,0.25,0.287,0.3,0.326,2.381,1.388,0.761,0.306,0.157,0.082,0.038,0.012,7.494,6.844,6.792,8.337,7.566,7.124,357.375,167.125,79.125,40.375,21,16.375,10.5,7.875,30.255,46.706,61.301,87.215,106.108,121.746,127.221,152.774,1.433,1.471,21.915,0.931,1423,571.625,187.75,60,24.625,8,1.875,0,301.125,433.5,363.625,161.625,88.75,51.375,25.75,8.625,56.863,548.104,-1
"1152",1085.75,697.801,1.556,1.596,1563.75,826,456.625,208.5,110.875,58.375,27,8.25,0.043,0.092,0.156,0.24,0.295,0.325,0.354,0.39,2.241,1.184,0.654,0.299,0.159,0.084,0.039,0.012,7.509,6.846,6.77,8.337,7.382,5.958,379.625,168.75,76.375,40,20.5,16.25,10.375,7.875,20.084,37.505,55.453,73.125,91.492,102.822,106.84,128.288,1.452,1.459,22.143,1.016,1324,537.75,180.5,58.375,24,7.5,1.5,0,239.75,288.25,276.125,150.125,86.875,50.875,25.5,8.25,54.743,511.643,-1
"1153",1172.875,751.351,1.561,1.651,1584.875,852,462.125,230,138.25,80.375,42,15,0.06,0.123,0.208,0.321,0.412,0.484,0.537,0.586,2.109,1.134,0.615,0.306,0.184,0.107,0.056,0.02,7.756,7.651,7.413,0.866,1.118,0.707,407.75,186.625,86.25,43.125,20.875,15.375,10.25,6.875,19.333,37.647,53.803,94.551,135.397,158.505,190.744,223.263,1.603,1.864,21.265,0.976,1321.125,500.375,153.625,58.375,26.5,10.25,2.625,0.25,263.75,351.625,308.5,171.625,111.75,70.125,39.375,14.75,58.605,541.713,-1
"1154",1233.875,783.658,1.575,1.672,1704.5,829.125,398.5,184.75,105.75,60.625,28.75,10.625,0.034,0.077,0.144,0.223,0.275,0.3,0.288,0.286,2.175,1.058,0.509,0.236,0.135,0.077,0.037,0.014,8.64,7.908,6.802,0.866,1.5,2.345,493.75,250.5,114.5,59.125,29.5,23.875,13.875,11.5,9.321,15.335,14.117,19.98,39.215,47.707,47.075,68.527,0.924,1.025,19.743,6.015,1443.875,563.875,177.75,57,23.5,6.625,1.125,0,260.625,265.25,220.75,127.75,82.25,54,27.625,10.625,62.76,575.73,-1
"1155",797.125,535.831,1.488,1.463,1539.875,1075.25,613.5,260.5,142.25,71.75,26.875,6,0.057,0.09,0.144,0.246,0.33,0.459,0.916,1.662,2.874,2.007,1.145,0.486,0.265,0.134,0.05,0.011,9.124,6.661,6.384,1.581,8.155,8.062,248.25,154.375,90.125,61.75,51.25,42.375,35.125,24.5,18.331,20.268,17.019,23.139,29.248,30.479,32.432,30.355,1.578,1.162,17.6,4.56,1979,996.25,416.75,129,47.125,12,0,0,-439.125,79,196.75,131.5,95.125,59.75,26.875,6,NA,386.407,-1
"1156",712.625,481.187,1.481,1.393,1301.125,799.625,418.625,165.5,93.5,50,22.625,5.875,0.115,0.206,0.362,0.671,0.848,1.014,1.183,1.624,2.704,1.662,0.87,0.344,0.194,0.104,0.047,0.012,9.127,6.661,6.382,1.581,8.155,8.062,287.125,163,100.25,70.125,58,47.875,39,26.375,23.761,27.973,28.182,28.912,27.242,30.922,29.361,31.044,0.933,0.713,17.129,4.069,1825.375,760.125,249.375,58.125,17.125,4,0,0,-524.25,39.5,169.25,107.375,76.375,46,22.625,5.875,NA,342.354,-1
"1157",977.75,645.231,1.515,1.576,1651.5,1052.5,668,343.75,204.625,120.375,61.5,23.625,0.036,0.063,0.095,0.157,0.213,0.27,0.326,0.412,2.56,1.631,1.035,0.533,0.317,0.187,0.095,0.037,10.241,7.928,7.908,4.95,1.5,4.387,296.25,159.125,68,31,16.625,13.25,8,5.875,16.735,24.89,35.017,38.988,43.919,51.065,90.755,97.703,3.009,3.883,20.485,0.936,1327.125,603.75,206.125,76.875,29.875,8,0.125,0,324.375,448.75,461.875,266.875,174.75,112.375,61.375,23.625,52.187,480.589,-1
"1158",807.375,548.189,1.473,1.495,1157.75,554.5,271,111.125,53.125,27.875,11.875,3.25,0.036,0.082,0.167,0.312,0.519,0.707,0.818,0.917,2.112,1.012,0.494,0.203,0.097,0.051,0.022,0.006,6.995,6.734,6.636,1.871,2.693,0.866,312,140.75,67.125,28.625,17,10,6.5,4.625,18.508,35.606,42.743,53.908,69.591,118.167,156.792,183.309,0.791,0.974,17.661,1.911,932.25,256.875,45.25,10.25,3.75,1,0.25,0,225.5,297.625,225.75,100.875,49.375,26.875,11.625,3.25,38.152,350.483,-1
"1159",873.625,584.349,1.495,1.52,1602,1098.25,711.25,364.5,217.25,127.625,62,21.125,0.159,0.251,0.363,0.572,0.734,0.866,0.981,1.17,2.742,1.879,1.217,0.624,0.372,0.218,0.106,0.036,8.938,8.853,7.872,0.707,3.162,2.55,227.875,117.25,51.5,21.625,10,7.625,5.125,3.75,58.528,89.343,108.075,147.032,211.039,245.078,262.836,294.134,4.218,5.902,22.368,0.213,1341.75,647.625,212.75,75.25,31.375,8.125,0,0,260.25,450.625,498.5,289.25,185.875,119.5,62,21.125,46.197,432.545,-1
"1160",877.25,595.219,1.474,1.557,1604.125,1101.5,725.875,375.5,221.625,122.875,58.25,19.5,0.115,0.183,0.265,0.411,0.547,0.67,0.786,0.935,2.695,1.851,1.22,0.631,0.372,0.206,0.098,0.033,8.279,7.946,7.679,1.5,2.062,0.707,227,109.75,49.125,19.625,9.75,8.625,6,3.625,54.129,92.119,109.403,160.883,211.335,226.359,243.269,289.719,4.511,6.261,22.755,0.203,1305.25,628,215.875,80.625,31.875,8.5,0.125,0,298.875,473.5,510,294.875,189.75,114.375,58.125,19.5,46.197,432.545,-1
"1161",1163,788.389,1.475,1.79,1919,1129.5,629.375,270,156.375,94.375,54.125,24.5,0.101,0.185,0.319,0.582,0.782,0.922,1.051,1.169,2.434,1.433,0.798,0.342,0.198,0.12,0.069,0.031,11.353,10.46,8.669,0.866,6.946,6.595,470.75,244.875,147.75,93.375,61,49.75,36.125,27.25,23.335,26.626,46.315,53.461,62.286,67.914,77.579,77.065,1.058,1.011,19.619,2.267,1477.625,519,90.75,9.125,3.125,0.5,0,0,441.375,610.5,538.625,260.875,153.25,93.875,54.125,24.5,58.33,545.749,-1
"1162",947.125,647.536,1.463,1.636,1783.375,1301.75,779.875,311.25,146.875,69.5,22.25,1.75,0.026,0.037,0.06,0.128,0.209,0.253,0.502,0.807,2.754,2.01,1.204,0.481,0.227,0.107,0.034,0.003,6.656,6.34,6.054,0.707,13.519,13.829,204,131.75,96.25,71,53.25,41,28.375,20.875,24.318,35.695,47.287,61.092,71.094,77.011,82.869,94.048,1.526,0.979,21.872,1.636,1348.5,605.75,196.5,38,11.75,3,0,0,434.875,696,583.375,273.25,135.125,66.5,22.25,1.75,47.787,474.558,-1
"1163",1173.625,796.502,1.473,1.801,2013.875,1245.875,687.125,279,156.25,94,54.125,24.625,0.104,0.181,0.306,0.561,0.761,0.899,1.022,1.135,2.528,1.564,0.863,0.35,0.196,0.118,0.068,0.031,11.349,10.459,8.642,0.866,6.946,6.595,424.5,225.75,144.125,91.875,61.875,49.375,36.625,26.875,35.402,40.433,54.405,60.73,64.616,74.621,79.214,86.199,1.084,1.023,19.632,1.902,1551.25,553.625,99.875,9.125,3.125,0.5,0,0,462.625,692.25,587.25,269.875,153.125,93.5,54.125,24.625,58.239,563.739,-1
"1164",954.625,650.796,1.467,1.635,1701.375,1062.25,491,164,68.625,29.875,10.875,2.125,0.006,0.012,0.039,0.103,0.177,0.263,0.445,0.758,2.614,1.632,0.754,0.252,0.105,0.046,0.017,0.003,6.949,6.949,6.221,1.118,2.598,1.581,339.875,221.375,137.75,85.875,58.375,42.25,30.625,22.625,22.173,29.522,37.193,46.91,53.042,61.905,67.538,74.45,0.498,0.348,18.991,4.499,2289.75,1026.25,328.5,70.875,23.25,5,0,0,-588.375,36,162.5,93.125,45.375,24.875,10.875,2.125,NA,444.511,-1
"1165",705.375,480.816,1.467,1.405,1420,1072.375,679.75,295,145,69.875,24.25,6.25,0.092,0.131,0.19,0.341,0.511,0.667,0.981,1.132,2.953,2.23,1.414,0.614,0.302,0.145,0.05,0.013,7.341,7.146,6.9,10.452,12.6,5.431,144.125,86.875,51,38.375,29,22.125,17.25,14,16.71,13.934,15.796,22.995,26.118,36.464,43.779,48.194,2.843,1.821,17.175,2.847,1163.5,726.125,382.5,152.375,76.125,30.75,4.375,0,256.5,346.25,297.25,142.625,68.875,39.125,19.875,6.25,36.639,374.803,-1
